families	profile_ids	all_carrier_alternatives	status	injectivity_deficits	all_count_deficits
AQUA,STOMACH	5,186	"[[""aii""], [""chol""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f76r|f76r.39-f76r.43"",""f82v|f82v.11-f82v.14""]},{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f79r|f79r.21-f79r.25"",""f81r|f81r.16-f81r.23"",""f81v|f81v.10-f81v.27""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.1-f76v.9"",""f82v|f82v.33-f82v.38""]}]"
AQUA,STOMACH	5,204	"[[""aii""], [""chy""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":6,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f75v|f75v.38-f75v.42"",""f79r|f79r.21-f79r.25"",""f80v|f80v.27-f80v.29"",""f81r|f81r.16-f81r.23"",""f83r|f83r.47-f83r.49""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f77v|f77v.6-f77v.15"",""f79v|f79v.28-f79v.32"",""f80r|f80r.28-f80r.33"",""f80v|f80v.38-f80v.44""]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]}]"
AQUA,STOMACH	5,206	"[[""aii""], [""ck""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":5,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f79r|f79r.21-f79r.25"",""f79r|f79r.26-f79r.30"",""f80v|f80v.27-f80v.29"",""f83r|f83r.47-f83r.49""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.1-f76v.9""]}]"
AQUA,STOMACH	5,207	"[[""aii""], [""ckh""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":5,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f79r|f79r.21-f79r.25"",""f79r|f79r.26-f79r.30"",""f80v|f80v.27-f80v.29"",""f83r|f83r.47-f83r.49""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.1-f76v.9""]}]"
AQUA,STOMACH	5,212	"[[""aii""], [""ckhe""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":2,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75v|f75v.57-f75v.70"",""f81v|f81v.10-f81v.27""]},{""signature"":[3,1],""required"":2,""observed"":0,""source_records"":[6,20],""target_paragraphs"":[]}]"
AQUA,STOMACH	5,214	"[[""aii""], [""ckhey""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":1,""source_records"":[2,5,9],""target_paragraphs"":[""f79v|f79v.1-f79v.9""]},{""signature"":[2,1],""required"":5,""observed"":1,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75v|f75v.57-f75v.70""]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f76v|f76v.16-f76v.24""]}]"
AQUA,STOMACH	5,216	"[[""aii""], [""ckhy""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":6,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f75v|f75v.57-f75v.70"",""f79r|f79r.21-f79r.25"",""f79r|f79r.26-f79r.30"",""f80v|f80v.27-f80v.29"",""f83r|f83r.47-f83r.49""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f79v|f79v.28-f79v.32"",""f80r|f80r.28-f80r.33"",""f81r|f81r.16-f81r.23""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f80r|f80r.34-f80r.39""]}]"
AQUA,STOMACH	5,229	"[[""aii""], [""ct""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f76r|f76r.39-f76r.43"",""f83r|f83r.52-f83r.55""]},{""signature"":[2,0],""required"":8,""observed"":6,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f77v|f77v.6-f77v.15"",""f79r|f79r.26-f79r.30"",""f79v|f79v.28-f79v.32"",""f80v|f80v.27-f80v.29"",""f83r|f83r.47-f83r.49""]},{""signature"":[3,0],""required"":4,""observed"":3,""source_records"":[12,19,29,33],""target_paragraphs"":[""f79r|f79r.39-f79r.44"",""f79v|f79v.23-f79v.27"",""f82v|f82v.28-f82v.32""]},{""signature"":[4,0],""required"":3,""observed"":2,""source_records"":[11,23,24],""target_paragraphs"":[""f76v|f76v.34-f76v.36"",""f80v|f80v.19-f80v.22""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f80r|f80r.34-f80r.39""]}]"
AQUA,STOMACH	5,230	"[[""aii""], [""cth""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f76r|f76r.39-f76r.43"",""f83r|f83r.52-f83r.55""]},{""signature"":[2,0],""required"":8,""observed"":6,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f77v|f77v.6-f77v.15"",""f79r|f79r.26-f79r.30"",""f79v|f79v.28-f79v.32"",""f80v|f80v.27-f80v.29"",""f83r|f83r.47-f83r.49""]},{""signature"":[3,0],""required"":4,""observed"":3,""source_records"":[12,19,29,33],""target_paragraphs"":[""f79r|f79r.39-f79r.44"",""f79v|f79v.23-f79v.27"",""f82v|f82v.28-f82v.32""]},{""signature"":[4,0],""required"":3,""observed"":2,""source_records"":[11,23,24],""target_paragraphs"":[""f76v|f76v.34-f76v.36"",""f80v|f80v.19-f80v.22""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f80r|f80r.34-f80r.39""]}]"
AQUA,STOMACH	5,232	"[[""aii""], [""cthe"", ""the""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":1,""source_records"":[2,5,9],""target_paragraphs"":[""f82v|f82v.11-f82v.14""]},{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f75v|f75v.57-f75v.70"",""f81v|f81v.10-f81v.27""]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f76v|f76v.16-f76v.24""]}]"
AQUA,STOMACH	5,239	"[[""aii""], [""cthy""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f76r|f76r.39-f76r.43"",""f82v|f82v.11-f82v.14""]},{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f79r|f79r.21-f79r.25"",""f80v|f80v.38-f80v.44"",""f81r|f81r.16-f81r.23""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.1-f76v.9"",""f81r|f81r.24-f81r.31""]}]"
AQUA,STOMACH	5,243	"[[""aii""], [""dai""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f75v|f75v.43-f75v.49"",""f81r|f81r.1-f81r.15""]},{""signature"":[2,0],""required"":8,""observed"":5,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75v|f75v.38-f75v.42"",""f77v|f77v.6-f77v.15"",""f79r|f79r.21-f79r.25"",""f80v|f80v.27-f80v.29"",""f80v|f80v.38-f80v.44""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f79r|f79r.26-f79r.30"",""f80r|f80r.28-f80r.33"",""f83r|f83r.47-f83r.49""]},{""signature"":[3,0],""required"":4,""observed"":1,""source_records"":[12,19,29,33],""target_paragraphs"":[""f79v|f79v.23-f79v.27""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.34-f76v.36"",""f80v|f80v.19-f80v.22""]}]"
AQUA,STOMACH	5,244	"[[""aii""], [""daii""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f80r|f80r.28-f80r.33"",""f81v|f81v.10-f81v.27"",""f83r|f83r.47-f83r.49""]},{""signature"":[3,0],""required"":4,""observed"":3,""source_records"":[12,19,29,33],""target_paragraphs"":[""f79v|f79v.23-f79v.27"",""f80v|f80v.14-f80v.18"",""f80v|f80v.7-f80v.13""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.34-f76v.36"",""f80v|f80v.19-f80v.22""]}]"
AQUA,STOMACH	5,246	"[[""aii""], [""daiin""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":2,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f80r|f80r.28-f80r.33"",""f81v|f81v.10-f81v.27""]},{""signature"":[3,0],""required"":4,""observed"":3,""source_records"":[12,19,29,33],""target_paragraphs"":[""f79v|f79v.23-f79v.27"",""f80v|f80v.14-f80v.18"",""f80v|f80v.7-f80v.13""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.34-f76v.36"",""f80v|f80v.19-f80v.22""]}]"
AQUA,STOMACH	5,247	"[[""aii""], [""dain""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f81r|f81r.1-f81r.15"",""f83r|f83r.52-f83r.55""]},{""signature"":[2,1],""required"":5,""observed"":2,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f79r|f79r.26-f79r.30""]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]}]"
AQUA,STOMACH	5,249	"[[""aii""], [""dal""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":3,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75v|f75v.57-f75v.70"",""f79r|f79r.26-f79r.30"",""f79v|f79v.28-f79v.32""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f80r|f80r.28-f80r.33"",""f80v|f80v.27-f80v.29"",""f80v|f80v.38-f80v.44"",""f81r|f81r.16-f81r.23""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.1-f76v.9"",""f80v|f80v.19-f80v.22""]}]"
AQUA,STOMACH	5,260	"[[""aii""], [""dar""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":4,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f79r|f79r.26-f79r.30"",""f79v|f79v.28-f79v.32"",""f80v|f80v.27-f80v.29"",""f83r|f83r.47-f83r.49""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.1-f76v.9"",""f81r|f81r.24-f81r.31""]}]"
AQUA,STOMACH	5,289	"[[""aii""], [""do""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f81r|f81r.24-f81r.31""]}]"
AQUA,STOMACH	5,291	"[[""aii""], [""dol""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f77v|f77v.6-f77v.15"",""f79r|f79r.26-f79r.30"",""f80v|f80v.38-f80v.44"",""f81v|f81v.10-f81v.27""]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f76v|f76v.16-f76v.24""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f76v|f76v.1-f76v.9"",""f81r|f81r.24-f81r.31""]}]"
AQUA,STOMACH	5,297	"[[""aii""], [""ds""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f79v|f79v.1-f79v.9"",""f81r|f81r.1-f81r.15""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f77v|f77v.6-f77v.15"",""f80r|f80r.28-f80r.33"",""f81r|f81r.16-f81r.23""]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]}]"
AQUA,STOMACH	5,298	"[[""aii""], [""dsh""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f79v|f79v.1-f79v.9"",""f81r|f81r.1-f81r.15""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f77v|f77v.6-f77v.15"",""f80r|f80r.28-f80r.33"",""f81r|f81r.16-f81r.23""]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]}]"
AQUA,STOMACH	5,299	"[[""aii""], [""dshe""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f79v|f79v.1-f79v.9"",""f81r|f81r.1-f81r.15""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f77v|f77v.6-f77v.15"",""f80r|f80r.28-f80r.33"",""f81r|f81r.16-f81r.23""]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]}]"
