families	profile_ids	all_carrier_alternatives	status	injectivity_deficits	all_count_deficits
AQUA,STOMACH	228,132	"[[""ol""], [""dol""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f75v|f75v.43-f75v.49""]},{""signature"":[5,0],""required"":2,""observed"":1,""source_records"":[16,30],""target_paragraphs"":[""f81r|f81r.16-f81r.23""]}]"
AQUA,STOMACH	228,166	"[[""ol""], [""lchedy""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f76v|f76v.37-f76v.41"",""f77v|f77v.6-f77v.15"",""f81r|f81r.24-f81r.31""]},{""signature"":[3,1],""required"":2,""observed"":0,""source_records"":[6,20],""target_paragraphs"":[]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]}]"
AQUA,STOMACH	228,170	"[[""ol""], [""lchey""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f77r|f77r.9-f77r.24"",""f77v|f77v.6-f77v.15"",""f79r|f79r.21-f79r.25"",""f82r|f82r.20-f82r.33""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f79r|f79r.1-f79r.6"",""f79r|f79r.13-f79r.20""]},{""signature"":[5,0],""required"":2,""observed"":1,""source_records"":[16,30],""target_paragraphs"":[""f78r|f78r.3-f78r.27""]}]"
AQUA,STOMACH	228,220	"[[""ol""], [""okeedy""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":1,""source_records"":[2,5,9],""target_paragraphs"":[""f80v|f80v.1-f80v.6""]},{""signature"":[2,1],""required"":5,""observed"":2,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f76r|f76r.51-f76r.56"",""f80v|f80v.27-f80v.29""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f79v|f79v.23-f79v.27""]},{""signature"":[5,0],""required"":2,""observed"":0,""source_records"":[16,30],""target_paragraphs"":[]}]"
AQUA,STOMACH	228,246	"[[""ol""], [""olkeey""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":1,""source_records"":[2,5,9],""target_paragraphs"":[""f76v|f76v.16-f76v.24""]},{""signature"":[2,1],""required"":5,""observed"":0,""source_records"":[4,7,10,15,25],""target_paragraphs"":[]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f79r|f79r.1-f79r.6"",""f80r|f80r.34-f80r.39""]},{""signature"":[5,0],""required"":2,""observed"":0,""source_records"":[16,30],""target_paragraphs"":[]}]"
AQUA,STOMACH	228,270	"[[""ol""], [""or""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":7,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f75v|f75v.57-f75v.70"",""f76v|f76v.37-f76v.41"",""f80r|f80r.40-f80r.46"",""f80v|f80v.7-f80v.13"",""f82r|f82r.20-f82r.33"",""f82v|f82v.28-f82v.32""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f75v|f75v.43-f75v.49""]},{""signature"":[5,0],""required"":2,""observed"":1,""source_records"":[16,30],""target_paragraphs"":[""f81r|f81r.16-f81r.23""]}]"
AQUA,STOMACH	228,277	"[[""ol""], [""otain""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":1,""source_records"":[2,5,9],""target_paragraphs"":[""f82r|f82r.11-f82r.18""]},{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75v|f75v.57-f75v.70"",""f76r|f76r.51-f76r.56"",""f81r|f81r.24-f81r.31""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f79v|f79v.23-f79v.27"",""f80r|f80r.34-f80r.39""]}]"
AQUA,STOMACH	228,278	"[[""ol""], [""otal""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f79r|f79r.7-f79r.12"",""f80v|f80v.1-f80v.6""]},{""signature"":[2,1],""required"":5,""observed"":1,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f80r|f80r.40-f80r.46""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f79r|f79r.1-f79r.6""]},{""signature"":[5,0],""required"":2,""observed"":1,""source_records"":[16,30],""target_paragraphs"":[""f81r|f81r.16-f81r.23""]}]"
AQUA,STOMACH	228,283	"[[""ol""], [""otar""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f76v|f76v.16-f76v.24"",""f79v|f79v.10-f79v.11""]},{""signature"":[2,1],""required"":5,""observed"":0,""source_records"":[4,7,10,15,25],""target_paragraphs"":[]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f79v|f79v.33-f79v.36""]},{""signature"":[5,0],""required"":2,""observed"":1,""source_records"":[16,30],""target_paragraphs"":[""f81r|f81r.16-f81r.23""]}]"
AQUA,STOMACH	228,288	"[[""ol""], [""otedy""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":1,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f81r|f81r.24-f81r.31""]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f80r|f80r.18-f80r.27""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f77v|f77v.16-f77v.28"",""f79v|f79v.23-f79v.27""]},{""signature"":[5,0],""required"":2,""observed"":1,""source_records"":[16,30],""target_paragraphs"":[""f81r|f81r.16-f81r.23""]}]"
AQUA,STOMACH	228,316	"[[""ol""], [""qokain""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":4,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f76r|f76r.51-f76r.56"",""f77v|f77v.6-f77v.15"",""f79r|f79r.21-f79r.25"",""f81r|f81r.24-f81r.31""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75v|f75v.57-f75v.70"",""f76v|f76v.37-f76v.41"",""f80v|f80v.7-f80v.13"",""f82r|f82r.20-f82r.33""]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]},{""signature"":[5,0],""required"":2,""observed"":1,""source_records"":[16,30],""target_paragraphs"":[""f81r|f81r.16-f81r.23""]}]"
AQUA,STOMACH	228,317	"[[""ol""], [""qokal""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":1,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75v|f75v.57-f75v.70""]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f79v|f79v.37-f79v.42""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f79r|f79r.1-f79r.6"",""f79r|f79r.13-f79r.20""]},{""signature"":[5,0],""required"":2,""observed"":0,""source_records"":[16,30],""target_paragraphs"":[]}]"
AQUA,STOMACH	228,321	"[[""ol""], [""qokar""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":1,""source_records"":[2,5,9],""target_paragraphs"":[""f80v|f80v.1-f80v.6""]},{""signature"":[2,0],""required"":8,""observed"":5,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f76r|f76r.51-f76r.56"",""f76v|f76v.37-f76v.41"",""f77v|f77v.6-f77v.15"",""f80v|f80v.27-f80v.29"",""f82r|f82r.20-f82r.33""]},{""signature"":[4,1],""required"":3,""observed"":0,""source_records"":[14,21,32],""target_paragraphs"":[]}]"
AQUA,STOMACH	228,332	"[[""ol""], [""qokeedy""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":6,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f79r|f79r.21-f79r.25"",""f80r|f80r.40-f80r.46"",""f80v|f80v.27-f80v.29"",""f80v|f80v.7-f80v.13"",""f81r|f81r.24-f81r.31"",""f82v|f82v.28-f82v.32""]},{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75v|f75v.57-f75v.70"",""f76r|f76r.51-f76r.56"",""f76v|f76v.37-f76v.41""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f75v|f75v.43-f75v.49"",""f80r|f80r.34-f80r.39""]},{""signature"":[5,0],""required"":2,""observed"":1,""source_records"":[16,30],""target_paragraphs"":[""f81r|f81r.16-f81r.23""]}]"
AQUA,STOMACH	228,334	"[[""ol""], [""qokeey""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":6,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f76v|f76v.37-f76v.41"",""f77v|f77v.6-f77v.15"",""f79r|f79r.21-f79r.25"",""f80v|f80v.27-f80v.29"",""f80v|f80v.7-f80v.13"",""f81r|f81r.24-f81r.31""]},{""signature"":[4,0],""required"":3,""observed"":2,""source_records"":[11,23,24],""target_paragraphs"":[""f79r|f79r.13-f79r.20"",""f79r|f79r.31-f79r.34""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f77v|f77v.16-f77v.28""]},{""signature"":[5,0],""required"":2,""observed"":0,""source_records"":[16,30],""target_paragraphs"":[]}]"
AQUA,STOMACH	228,336	"[[""ol""], [""qokey""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f80v|f80v.23-f80v.26"",""f82v|f82v.5-f82v.10""]},{""signature"":[2,0],""required"":8,""observed"":7,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f76r|f76r.51-f76r.56"",""f77r|f77r.9-f77r.24"",""f79r|f79r.21-f79r.25"",""f80r|f80r.40-f80r.46"",""f80v|f80v.7-f80v.13"",""f82r|f82r.20-f82r.33"",""f82v|f82v.28-f82v.32""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f76v|f76v.37-f76v.41"",""f77v|f77v.6-f77v.15"",""f80v|f80v.27-f80v.29"",""f81r|f81r.24-f81r.31""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f77v|f77v.16-f77v.28"",""f79r|f79r.1-f79r.6""]}]"
AQUA,STOMACH	228,338	"[[""ol""], [""qokol""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":1,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75v|f75v.57-f75v.70""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f79v|f79v.23-f79v.27""]},{""signature"":[5,0],""required"":2,""observed"":1,""source_records"":[16,30],""target_paragraphs"":[""f81r|f81r.16-f81r.23""]}]"
AQUA,STOMACH	228,341	"[[""ol""], [""qoky""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f79v|f79v.1-f79v.9"",""f80v|f80v.1-f80v.6""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f75v|f75v.57-f75v.70"",""f77r|f77r.9-f77r.24"",""f82v|f82v.28-f82v.32""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f75v|f75v.43-f75v.49"",""f79r|f79r.1-f79r.6""]},{""signature"":[5,0],""required"":2,""observed"":1,""source_records"":[16,30],""target_paragraphs"":[""f81r|f81r.16-f81r.23""]}]"
AQUA,STOMACH	228,358	"[[""ol""], [""qotain""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":2,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f77r|f77r.9-f77r.24"",""f82r|f82r.20-f82r.33""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f75v|f75v.43-f75v.49""]}]"
AQUA,STOMACH	228,359	"[[""ol""], [""qotal""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":1,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f81r|f81r.24-f81r.31""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f79r|f79r.13-f79r.20""]},{""signature"":[5,0],""required"":2,""observed"":0,""source_records"":[16,30],""target_paragraphs"":[]}]"
AQUA,STOMACH	228,366	"[[""ol""], [""qotedy""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":2,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f82r|f82r.20-f82r.33""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f75v|f75v.43-f75v.49"",""f77v|f77v.16-f77v.28""]},{""signature"":[5,0],""required"":2,""observed"":1,""source_records"":[16,30],""target_paragraphs"":[""f81r|f81r.16-f81r.23""]}]"
AQUA,STOMACH	228,367	"[[""ol""], [""qoteedy""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f75v|f75v.57-f75v.70"",""f76r|f76r.51-f76r.56"",""f82r|f82r.20-f82r.33""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f79r|f79r.31-f79r.34""]},{""signature"":[5,0],""required"":2,""observed"":0,""source_records"":[16,30],""target_paragraphs"":[]}]"
AQUA,STOMACH	228,392	"[[""ol""], [""saiin""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":2,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f76r|f76r.51-f76r.56"",""f77r|f77r.9-f77r.24""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f77v|f77v.16-f77v.28"",""f79r|f79r.13-f79r.20""]}]"
AQUA,STOMACH	228,393	"[[""ol""], [""sain""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":1,""source_records"":[2,5,9],""target_paragraphs"":[""f82v|f82v.11-f82v.14""]},{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f76r|f76r.51-f76r.56"",""f77r|f77r.9-f77r.24"",""f82r|f82r.20-f82r.33""]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f79r|f79r.39-f79r.44""]},{""signature"":[5,0],""required"":2,""observed"":1,""source_records"":[16,30],""target_paragraphs"":[""f81r|f81r.16-f81r.23""]}]"
AQUA,STOMACH	228,395	"[[""ol""], [""sal""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f79r|f79r.7-f79r.12"",""f82r|f82r.11-f82r.18""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f77v|f77v.16-f77v.28""]}]"
AQUA,STOMACH	228,417	"[[""ol""], [""sheedy""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f77r|f77r.25-f77r.37"",""f79v|f79v.1-f79v.9""]},{""signature"":[2,0],""required"":8,""observed"":7,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f76r|f76r.51-f76r.56"",""f76v|f76v.37-f76v.41"",""f77r|f77r.9-f77r.24"",""f80r|f80r.40-f80r.46"",""f80v|f80v.27-f80v.29"",""f82v|f82v.28-f82v.32""]},{""signature"":[4,1],""required"":3,""observed"":2,""source_records"":[14,21,32],""target_paragraphs"":[""f77v|f77v.16-f77v.28"",""f79r|f79r.31-f79r.34""]},{""signature"":[5,0],""required"":2,""observed"":1,""source_records"":[16,30],""target_paragraphs"":[""f78r|f78r.3-f78r.27""]}]"
AQUA,STOMACH	228,422	"[[""ol""], [""sheey""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f76v|f76v.16-f76v.24"",""f79v|f79v.1-f79v.9""]},{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f76r|f76r.51-f76r.56"",""f77r|f77r.9-f77r.24"",""f80v|f80v.7-f80v.13""]}]"
AQUA,STOMACH	228,425	"[[""ol""], [""sheol""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,1],""required"":5,""observed"":4,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f77r|f77r.9-f77r.24"",""f80v|f80v.7-f80v.13"",""f82r|f82r.20-f82r.33""]},{""signature"":[3,1],""required"":2,""observed"":1,""source_records"":[6,20],""target_paragraphs"":[""f77v|f77v.29-f77v.42""]}]"
AQUA,STOMACH	228,429	"[[""ol""], [""shey""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[2,0],""required"":8,""observed"":4,""source_records"":[1,3,8,13,17,18,22,26],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f80r|f80r.40-f80r.46"",""f81r|f81r.24-f81r.31"",""f82r|f82r.20-f82r.33""]},{""signature"":[4,0],""required"":3,""observed"":1,""source_records"":[11,23,24],""target_paragraphs"":[""f79v|f79v.23-f79v.27""]},{""signature"":[4,1],""required"":3,""observed"":1,""source_records"":[14,21,32],""target_paragraphs"":[""f79r|f79r.1-f79r.6""]},{""signature"":[5,0],""required"":2,""observed"":0,""source_records"":[16,30],""target_paragraphs"":[]}]"
AQUA,STOMACH	228,437	"[[""ol""], [""sol""]]"	SIGNATURE_CAPACITY_CONTRADICTION	[]	"[{""signature"":[1,1],""required"":3,""observed"":2,""source_records"":[2,5,9],""target_paragraphs"":[""f76v|f76v.16-f76v.24"",""f79v|f79v.1-f79v.9""]},{""signature"":[2,1],""required"":5,""observed"":3,""source_records"":[4,7,10,15,25],""target_paragraphs"":[""f75r|f75r.32-f75r.46"",""f80v|f80v.7-f80v.13"",""f81r|f81r.24-f81r.31""]},{""signature"":[4,0],""required"":3,""observed"":2,""source_records"":[11,23,24],""target_paragraphs"":[""f79r|f79r.1-f79r.6"",""f79v|f79v.23-f79v.27""]},{""signature"":[5,0],""required"":2,""observed"":1,""source_records"":[16,30],""target_paragraphs"":[""f81r|f81r.16-f81r.23""]}]"
