event_id	statement_id	record_unit_id	page	field_id	field_position	visible_surface	normalized_master_form	master_card_id	portable_value_de	normalization_rule	field_frame_mode	visible_owner	terminal_status
E326	B4-S004	B4	f83r	F113	1	qokylddy	qokylddy	MC164	Festsetzen; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL
E327	B4-S005	B4	f83r	F114	1	dain	dain	MC059	Einlage	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE
E328	B4-S005	B4	f83r	F114	2	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE
E329	B4-S005	B4	f83r	F114	3	qokeedy	qokeedy	MC082	lange einwirken; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL
E330	B4-S006	B4	f83r	F115	1	shckhedy	shckhedy	MC143	durchlassen; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL
E331	B4-S007	B4	f83r	F116	1	shckhedy	shckhedy	MC143	durchlassen; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL
E332	B4-S008	B4	f83r	F117	1	saiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE
E333	B4-S008	B4	f83r	F117	2	cheeky	cheeky	MC032	länger bearbeiten	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE
E334	B4-S008	B4	f83r	F117	3	sheey	sheey	MC095	Langhalt	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	NONCLOSE
E335	B4-S008	B4	f83r	F117	4	qokedy	qokedy	MC083	kurz einwirken; Schluss	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL
E336	B4-S009	B4	f83r	F118	1	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL
E337	B4-S010	B4	f83r	F119	1	oldy	oldy	MC019	fertig	MASTER_FORM	LOW_DATA	Hauptpaar am sichtbaren ungerichteten Bogen	TERMINAL
E338	B4-S011	B4	f83r	F120	1	saiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE
E339	B4-S011	B4	f83r	F120	2	cheky	cheky	MC147	kurz wärmen	MASTER_FORM	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE
E340	B4-S011	B4	f83r	F120	3	okeeol	okeeol	MC150	Langfortsetzung	MASTER_FORM	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE
E341	B4-S011	B4	f83r	F120	4	okain	okain	MC017	Anteil zugeben	MASTER_FORM	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE
E342	B4-S011	B4	f83r	F120	5	chdy	chdy	MC074	überführen	MASTER_FORM	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE
E343	B4-S011	B4	f83r	F121	1	sol	cheol	MC153	weiter	R5_OL_CONTINUE	LOW_DATA	linke offene Fransen-/Unterlaufstation	NONCLOSE
E344	B4-S011	B4	f83r	F121	2	lkedy	lkedy	MC124	Kurzabzug; Schluss	MASTER_FORM	LOW_DATA	linke offene Fransen-/Unterlaufstation	TERMINAL
E345	B4-S012	B4	f83r	F122	1	lchedy	lchedy	MC155	abführen; Schluss	MASTER_FORM	LOW_DATA	linke offene Fransen-/Unterlaufstation	TERMINAL
E346	B4-S013	B4	f83r	F123	1	qokol	qokol	MC024	Weiter einsetzen	MASTER_FORM	LOW_DATA	linke offene Fransen-/Unterlaufstation	NONCLOSE
E347	B4-S013	B4	f83r	F123	2	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	LOW_DATA	linke offene Fransen-/Unterlaufstation	TERMINAL
E348	B4-S014	B4	f83r	F124	1	or	chor	MC080	Ansatz	R6_OR_PREPARATION	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE
E349	B4-S014	B4	f83r	F124	2	chey	chey	MC123	dies	MASTER_FORM	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE
E350	B4-S014	B4	f83r	F124	3	qockhey	qockhey	MC165	Kurzdurchgang	MASTER_FORM	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE
E351	B4-S014	B4	f83r	F124	4	dairydy	dairydy	MC091	Laufschluss	MASTER_FORM	MIXED	linke offene Fransen-/Unterlaufstation	TERMINAL
E352	B4-S015	B4	f83r	F125	1	qokain	okain	MC017	Anteil zugeben	R1_Q_ACTIVE	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE
E353	B4-S015	B4	f83r	F125	2	shey	cheey	MC119	Klarauszug	R10_PAIRED_ALLOGRAPH	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE
E354	B4-S015	B4	f83r	F125	3	kain	chkain	MC105	Anteil	R10_PAIRED_ALLOGRAPH	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE
E355	B4-S015	B4	f83r	F125	4	chckhal	chckhal	MC022	Zielpassage	MASTER_FORM	MIXED	linke offene Fransen-/Unterlaufstation	NONCLOSE
E356	B4-S015	B4	f83r	F126	1	solkey	solkey	MC050	Kurzsammlung	MASTER_FORM	LOW_DATA	rechte S-Lauf-/Mehrarmknotenstation	NONCLOSE
E357	B4-S015	B4	f83r	F126	2	lchedy	lchedy	MC155	abführen; Schluss	MASTER_FORM	LOW_DATA	rechte S-Lauf-/Mehrarmknotenstation	TERMINAL
E358	B4-S016	B4	f83r	F127	1	qolkain	olkain	MC097	weiterer Anteil	R1_Q_ACTIVE	MIXED	rechte S-Lauf-/Mehrarmknotenstation	NONCLOSE
E359	B4-S016	B4	f83r	F127	2	dal	al	MC154	dorthin	R3_AL_TARGET	MIXED	rechte S-Lauf-/Mehrarmknotenstation	NONCLOSE
E360	B4-S016	B4	f83r	F128	1	skar	skar	MC089	Quellausguss	MASTER_FORM	LOW_DATA	rechte S-Lauf-/Mehrarmknotenstation	NONCLOSE
E361	B4-S016	B4	f83r	F128	2	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	LOW_DATA	rechte S-Lauf-/Mehrarmknotenstation	TERMINAL
E362	B5-S001	B5	f83r	F129	1	otchdy	otchdy	MC067	Nachtransfer; Schluss	MASTER_FORM	LOW_DATA	linker offener Fransen-Endposten	TERMINAL
E363	B5-S002	B5	f83r	F130	1	qokchdy	qokchdy	MC088	einführen; Schluss	MASTER_FORM	LOW_DATA	linker offener Fransen-Endposten	TERMINAL
E364	B5-S003	B5	f83r	F131	1	shedal	shedal	MC113	am Ziel absetzen	MASTER_FORM	LOW_DATA	linker offener Fransen-Endposten	NONCLOSE
E365	B5-S003	B5	f83r	F132	1	dal	al	MC154	dorthin	R3_AL_TARGET	MIXED	linker offener Fransen-Endposten	NONCLOSE
E366	B5-S003	B5	f83r	F132	2	cheol	cheol	MC153	weiter	MASTER_FORM	MIXED	linker offener Fransen-Endposten	NONCLOSE
E367	B5-S003	B5	f83r	F132	3	lol	lol	MC092	Weiterabzug	MASTER_FORM	MIXED	linker offener Fransen-Endposten	NONCLOSE
E368	B5-S003	B5	f83r	F132	4	chdal	chdal	MC001	Zieltransfer	MASTER_FORM	MIXED	linker offener Fransen-Endposten	NONCLOSE
E369	B5-S003	B5	f83r	F132	5	aiin	aiin	MC039	Sollmaß	MASTER_FORM	MIXED	linker offener Fransen-Endposten	NONCLOSE
E370	B5-S003	B5	f83r	F133	1	sol	cheol	MC153	weiter	R5_OL_CONTINUE	MIXED	linker offener Fransen-Endposten	NONCLOSE
E371	B5-S003	B5	f83r	F133	2	daiiin	daiiin	MC172	Endstufe	MASTER_FORM	MIXED	linker offener Fransen-Endposten	NONCLOSE
E372	B5-S003	B5	f83r	F133	3	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	MIXED	linker offener Fransen-Endposten	NONCLOSE
E373	B6-S001	B6	f83r	F134	1	solkeey	solkeey	MC020	Langsammlung	MASTER_FORM	LOW_DATA	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE
E374	B6-S001	B6	f83r	F134	2	qekey	qekey	MC052	Kurzbearbeitung	MASTER_FORM	LOW_DATA	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE
E375	B6-S001	B6	f83r	F134	3	raly	raly	MC046	Endposten	MASTER_FORM	LOW_DATA	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE
E376	B6-S001	B6	f83r	F134	4	ol	cheol	MC153	weiter	R5_OL_CONTINUE	LOW_DATA	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE
E377	B6-S001	B6	f83r	F135	1	daiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	MIXED	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE
E378	B6-S001	B6	f83r	F135	2	ol	cheol	MC153	weiter	R5_OL_CONTINUE	MIXED	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE
E379	B6-S001	B6	f83r	F135	3	dain	dain	MC059	Einlage	MASTER_FORM	MIXED	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE
E380	B6-S001	B6	f83r	F135	4	chey	chey	MC123	dies	MASTER_FORM	MIXED	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE
E381	B6-S001	B6	f83r	F135	5	ldalor	ldalor	MC101	Endziel	MASTER_FORM	MIXED	rechter S-Lauf-/Mehrarm-Endposten	NONCLOSE
