page	locus	complete_surface	surface_occurrences	namespace	namespace_plus_surface_occurrences	image_owner	owner_plus_surface_occurrences	recovered_instrument_de	recovered_local_use_de	resolution_class	external_master_value_recovered_from_surface
f67r2	f67r2.14	soeey doiin oldy	1	F67_RIGHT_WHEEL_NS	1	A1_RIGHT_RING_BAND_02	1	rechtes Sektor- und Bedingungsrad	einen groben Himmelsabschnitt oder sichtbaren Bedingungsplatz waehlen und nur die zugehoerige Radlegende konsultieren	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.15	dolchsody	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_15	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.16	odaeiin okoes oekain y	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_16	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.17	otchey soraiir dy	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_17	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.18	qopchy daiin dal	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_18	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.19	ydchos ain ar amy	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_19	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.20	chocfhy saral	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_20	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.21	sain am ar	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_21	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.22	okal	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_22	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.23	oparchy salsain	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_23	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.24	sodar ofar ar	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_24	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.25	ydam	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_25	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.26	yteoor yto ykor	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_26	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.27	okeo r aiin am	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_27	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.28	okain am	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_28	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.29	ytody saiin	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_29	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.30	ochol olol	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_30	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.31	opcholdy	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_31	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.32	dosar odas air alaiin	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_32	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.33	dokan oear odal	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_33	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.34	ofar oeoldan	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_34	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.35	chol giin okol	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_35	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.36	ytor daiin or	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_36	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.37	ytoaiin	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_37	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.38	otoldos octhole	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_38	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.39	sor chedaiin dy	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_39	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.40	yteos oiin og	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_40	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.41	ytoeopchey chekody	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_41	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.42	sosho chos ockhy	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_42	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.43	daiin aiin os qsg	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_43	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.44	ofydy sheody aiin	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_44	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.45	ycheody es odaiiin	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_45	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.46	yekees oraly	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_46	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.47	yfain	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_47	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.48	todaiin dain dy	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_48	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.49	os choer aiin	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_49	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.50	choeea sal	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_50	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.51	dadaiin	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_LOCAL_FIELD_51	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.52	qotoear	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_OUTER_STAR_STATION_01	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.53	dchdar	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_OUTER_STAR_STATION_02	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.54	y saldal	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_OUTER_STAR_STATION_03	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.55	ytodal	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_OUTER_STAR_STATION_04	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.56	tol daiin	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_OUTER_STAR_STATION_05	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.57	otar dy	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_OUTER_STAR_STATION_06	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.58	cho dal g	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_OUTER_STAR_STATION_07	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.59	ytchodly	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_OUTER_STAR_STATION_08	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.60	octhys	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_OUTER_STAR_STATION_09	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.61	ytokar	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_OUTER_STAR_STATION_10	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.62	otolor	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_OUTER_STAR_STATION_11	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.63	okodar	2	F67_LEFT_WHEEL_NS	1	A1_LEFT_OUTER_STAR_STATION_12	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	NAMESPACE_RESOLVES	NO
f67r2	f67r2.64	s air	1	F67_RIGHT_WHEEL_NS	1	A1_RIGHT_PHASE_STATION_01	1	rechtes Sektor- und Bedingungsrad	einen groben Himmelsabschnitt oder sichtbaren Bedingungsplatz waehlen und nur die zugehoerige Radlegende konsultieren	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.65	soear	1	F67_RIGHT_WHEEL_NS	1	A1_RIGHT_PHASE_STATION_02	1	rechtes Sektor- und Bedingungsrad	einen groben Himmelsabschnitt oder sichtbaren Bedingungsplatz waehlen und nur die zugehoerige Radlegende konsultieren	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.66	cpheey	1	F67_RIGHT_WHEEL_NS	1	A1_RIGHT_PHASE_STATION_03	1	rechtes Sektor- und Bedingungsrad	einen groben Himmelsabschnitt oder sichtbaren Bedingungsplatz waehlen und nur die zugehoerige Radlegende konsultieren	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.67	okodar	2	F67_RIGHT_WHEEL_NS	1	A1_RIGHT_PHASE_STATION_04	1	rechtes Sektor- und Bedingungsrad	einen groben Himmelsabschnitt oder sichtbaren Bedingungsplatz waehlen und nur die zugehoerige Radlegende konsultieren	NAMESPACE_RESOLVES	NO
f67r2	f67r2.68	oepchod	1	F67_RIGHT_WHEEL_NS	1	A1_RIGHT_PHASE_STATION_05	1	rechtes Sektor- und Bedingungsrad	einen groben Himmelsabschnitt oder sichtbaren Bedingungsplatz waehlen und nur die zugehoerige Radlegende konsultieren	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.69	s ay	1	F67_RIGHT_WHEEL_NS	1	A1_RIGHT_PHASE_STATION_06	1	rechtes Sektor- und Bedingungsrad	einen groben Himmelsabschnitt oder sichtbaren Bedingungsplatz waehlen und nur die zugehoerige Radlegende konsultieren	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.70	osar	1	F67_RIGHT_WHEEL_NS	1	A1_RIGHT_PHASE_STATION_07	1	rechtes Sektor- und Bedingungsrad	einen groben Himmelsabschnitt oder sichtbaren Bedingungsplatz waehlen und nur die zugehoerige Radlegende konsultieren	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.71	oran	1	F67_RIGHT_WHEEL_NS	1	A1_RIGHT_PHASE_STATION_08	1	rechtes Sektor- und Bedingungsrad	einen groben Himmelsabschnitt oder sichtbaren Bedingungsplatz waehlen und nur die zugehoerige Radlegende konsultieren	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.72	dar aldaiin ydaiin qkoy ydaiin qofair ypair ykoaiin ydoly ytalchos oly okey	1	F67_LEFT_WHEEL_NS	1	A1_LEFT_OUTER_RING_TEXT	1	linkes Stern-, Strahl- oder Aspektfeldrad	eine feinere Stern- oder Aspektlage nach ihrem Bildort nachschlagen	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.73	sshey sy shees qeykeey ykchey ykchey qokeochy oaiin okol ar olar	1	F67_RIGHT_WHEEL_NS	1	A1_RIGHT_OUTER_RING_TEXT	1	rechtes Sektor- und Bedingungsrad	einen groben Himmelsabschnitt oder sichtbaren Bedingungsplatz waehlen und nur die zugehoerige Radlegende konsultieren	FULL_LOCUS_SURFACE_UNIQUE	NO
f67r2	f67r2.74	yshey qokeeody cheos oeeos qockhy chos aiin okeeody qokoaiin odain ar air ay	1	F67_PAIRED_LEGEND_QUARANTINE_NS	1	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	1	ungeloeste Seitenlegende zwischen beiden Raedern	nur als gemeinsame Ueberschrift oder Gebrauchshinweis abschreiben	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.1	shokchy chteey choteey cphol cheor opcheeol otor choctheeey okchoal	1	F68_LEFT_PANEL_HEADER_NS	1	A2_LEFT_PANEL_HEADER	1	linke Sternfeld-Ueberschrift	das linke Sternfeld als eigene Nachschlageeinheit aufrufen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.2	tochso otchl qokeeedy cheey cheeteey yteody chpor cheokorchey chod	1	F68_MIDDLE_PANEL_HEADER_NS	1	A2_MIDDLE_PANEL_HEADER	1	mittlere Sternfeld-Ueberschrift	das mittlere Sternfeld als eigene Nachschlageeinheit aufrufen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.3	ykor shey qocheey chokal okeey ror eckhear daram	1	F68_RIGHT_PANEL_HEADER_NS	1	A2_RIGHT_PANEL_HEADER	1	rechte Sternfeld-Ueberschrift	das rechte gegliederte Sternfeld als eigene Nachschlageeinheit aufrufen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.4	dchor okaiiin	1	F68_MULTIPANEL_HEADER_QUARANTINE_NS	1	A2_MULTIPANEL_HEADER_FRAGMENT_04	1	ungeloeste mehrpaneelige Kopfstuecke	sichtbaren Kopftext bewahren, aber keinem einzelnen Sternplatz zwingen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.5	yky	1	F68_MULTIPANEL_HEADER_QUARANTINE_NS	1	A2_MULTIPANEL_HEADER_FRAGMENT_05	1	ungeloeste mehrpaneelige Kopfstuecke	sichtbaren Kopftext bewahren, aber keinem einzelnen Sternplatz zwingen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.6	dary	1	F68_MULTIPANEL_HEADER_QUARANTINE_NS	1	A2_MULTIPANEL_HEADER_FRAGMENT_06	1	ungeloeste mehrpaneelige Kopfstuecke	sichtbaren Kopftext bewahren, aber keinem einzelnen Sternplatz zwingen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.7	chkchykoly	1	F68_MULTIPANEL_HEADER_QUARANTINE_NS	1	A2_MULTIPANEL_HEADER_FRAGMENT_07	1	ungeloeste mehrpaneelige Kopfstuecke	sichtbaren Kopftext bewahren, aber keinem einzelnen Sternplatz zwingen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.8	okodaly	1	F68_CENTRE_KEY_QUARANTINE_NS	1	A2_CENTRE_KEY_UNRESOLVED	1	ungeloestes Gesichts- oder Zentrumszeichen	nur als moeglichen lokalen Schluesselhalter behandeln	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.9	odchecthy	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_01	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.10	otcheody	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_02	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.11	okoaly	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_03	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.12	chocfhy	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_04	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.13	octhey	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_05	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
f68r1	f68r1.14	otshey	1	F68_LOCAL_STAR_SLOT_NS	1	A2_STAR_STATION_06	1	achtundzwanzig raeumliche Stern- oder Asterismusplaetze	den beim Bild gezeigten Sternplatz nachschlagen; keine Kreisfolge voraussetzen	FULL_LOCUS_SURFACE_UNIQUE	NO
