event_id	case_id	record	statement_id	invariant_command_de	selected_card_no	desk	candidate_surfaces	selected_surface	why_not_semantically_determined_de
E094	C5	H5	H5-S005	ZUTAT	PROC052	P_PREPARATION_DESK	cho|sho	sho	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E095	C5	H5	H5-S005	ANSETZEN · ARBEITSPOSTEN	PROC011	P_PREPARATION_DESK	chokchy|okchy|qokchy	chokchy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E100	C5	H5	H5-S006	SOLLMASS	PROC009	P_PREPARATION_DESK	aiin|chaiin|daiin|saiin|taiin	daiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E102	C1	B1	B1-S002	ANSETZEN · SOLLMASS	PROC038	B_BATH_DESK	okaiin|qokaiin	okaiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E104	C1	B1	B1-S002	ANSETZEN · ZIELSTELLE	PROC048	B_BATH_DESK	okal|qokal	okal	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E105	C1	B1	B1-S002	VORRAT	PROC003	B_BATH_DESK	char|dar|sar	sar	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E106	C1	B1	B1-S002	FORTSETZEN	PROC013	B_BATH_DESK	ol|qol	ol	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E107	C1	B1	B1-S002	ZUDOSIEREN · PORTION	PROC069	B_BATH_DESK	chkain|kain	kain	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E108	C1	B1	B1-S002	FORTSETZEN · ZUDOSIEREN · PORTION	PROC070	B_BATH_DESK	olkain|qolkain	olkain	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E109	C1	B1	B1-S002	ZIELSTELLE	PROC055	B_BATH_DESK	al|chal|cheal|dal|sal|tal	al	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E110	C1	B1	B1-S002	FORTSETZEN	PROC013	B_BATH_DESK	ol|qol	ol	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E113	C1	B1	B1-S002	FORTSETZEN · ANSATZ	PROC022	B_BATH_DESK	cholor|olor	olor	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E114	C1	B1	B1-S002	FORTSETZEN	PROC013	B_BATH_DESK	ol|qol	ol	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E116	C1	B1	B1-S002	SOLLMASS	PROC009	B_BATH_DESK	aiin|chaiin|daiin|saiin|taiin	daiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E118	C1	B1	B1-S002	SOLLMASS	PROC009	B_BATH_DESK	aiin|chaiin|daiin|saiin|taiin	daiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E119	C1	B1	B1-S002	DURCHLASSKANAL · ARBEITSPOSTEN	PROC075	B_BATH_DESK	chckhy|shckhy	chckhy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E120	C1	B1	B1-S002	UMSETZEN; SCHLUSS	PROC076	B_BATH_DESK	dchedy|schedy	schedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E121	C1	B1	B1-S003	FORTSETZEN	PROC013	B_BATH_DESK	ol|qol	qol	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E124	C1	B1	B1-S004	FORTSETZEN	PROC013	B_BATH_DESK	ol|qol	ol	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E125	C1	B1	B1-S004	ABSETZEN; SCHLUSS	PROC078	B_BATH_DESK	cheedy|shedy|tedy	shedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E126	C1	B1	B1-S005	FORTSETZEN · UMSETZEN; SCHLUSS	PROC079	B_BATH_DESK	olchedy|qolchedy	qolchedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E127	C1	B1	B1-S006	ANSETZEN · PORTION	PROC080	B_BATH_DESK	okain|qokain	qokain	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E128	C1	B1	B1-S006	DURCHLASSKANAL · ARBEITSPOSTEN	PROC075	B_BATH_DESK	chckhy|shckhy	shckhy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E132	C1	B1	B1-S008	ARBEITSPOSTEN	PROC019	B_BATH_DESK	chey|chy|dy|shy|sy|y	chey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E133	C1	B1	B1-S008	FORTSETZEN	PROC013	B_BATH_DESK	ol|qol	ol	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E135	C1	B1	B1-S008	FORTSETZEN	PROC013	B_BATH_DESK	ol|qol	ol	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E136	C1	B1	B1-S008	ABSETZEN; SCHLUSS	PROC078	B_BATH_DESK	cheedy|shedy|tedy	shedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E139	C1	B1	B1-S011	DURCHLASSKANAL · ARBEITSPOSTEN	PROC075	B_BATH_DESK	chckhy|shckhy	chckhy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E142	C1	B1	B1-S012	ANSETZEN · KURZ · ARBEITSPOSTEN	PROC085	B_BATH_DESK	okey|qokey	qokey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E148	C1	B1	B1-S014	FORTSETZEN	PROC013	B_BATH_DESK	ol|qol	qol	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E152	C1	B1	B1-S016	ANSETZEN · ZIELSTELLE	PROC048	B_BATH_DESK	okal|qokal	qokal	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E153	C1	B1	B1-S016	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	B_BATH_DESK	okeey|qokeey	okeey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E154	C1	B1	B1-S016	FORTSETZEN	PROC013	B_BATH_DESK	ol|qol	qol	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E155	C1	B1	B1-S016	ABSETZEN; SCHLUSS	PROC078	B_BATH_DESK	cheedy|shedy|tedy	cheedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E156	C1	B1	B1-S017	ZIELSTELLE	PROC055	B_BATH_DESK	al|chal|cheal|dal|sal|tal	sal	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E161	C1	B1	B1-S018	ARBEITSGANG · ARBEITSSTUFE	PROC097	B_BATH_DESK	oiiin|soiiin	oiiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E162	C1	B1	B1-S018	AUFFANGEN · LANG; SCHLUSS	PROC098	B_BATH_DESK	olkeedy|solkeedy	olkeedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E163	C1	B1	B1-S019	ABSETZEN; SCHLUSS	PROC078	B_BATH_DESK	cheedy|shedy|tedy	tedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E166	C1	B1	B1-S021	ZIELSTELLE	PROC055	B_BATH_DESK	al|chal|cheal|dal|sal|tal	chal	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E167	C2	B2	B2-S001	UMSETZEN; SCHLUSS	PROC076	B_BATH_DESK	dchedy|schedy	dchedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E168	C2	B2	B2-S002	FORTSETZEN · UMSETZEN; SCHLUSS	PROC079	B_BATH_DESK	olchedy|qolchedy	qolchedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E169	C2	B2	B2-S003	ANSETZEN · PORTION	PROC080	B_BATH_DESK	okain|qokain	qokain	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E170	C2	B2	B2-S003	ARBEITSPOSTEN	PROC019	B_BATH_DESK	chey|chy|dy|shy|sy|y	dy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E172	C2	B2	B2-S004	ANSETZEN · ZIELSTELLE	PROC048	B_BATH_DESK	okal|qokal	qokal	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E175	C2	B2	B2-S004	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	B_BATH_DESK	okeey|qokeey	qokeey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E179	C2	B2	B2-S005	DURCHLASSKANAL · ARBEITSPOSTEN	PROC075	B_BATH_DESK	chckhy|shckhy	chckhy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E180	C2	B2	B2-S005	ANSETZEN · SOLLMASS	PROC038	B_BATH_DESK	okaiin|qokaiin	qokaiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E181	C2	B2	B2-S005	ANSETZEN · SOLLMASS	PROC038	B_BATH_DESK	okaiin|qokaiin	qokaiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E186	C2	B2	B2-S006	ANSETZEN · ZIELSTELLE	PROC048	B_BATH_DESK	okal|qokal	qokal	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E190	C2	B2	B2-S008	DANACH · SOLLMASS	PROC112	B_BATH_DESK	otaiin|sotaiin	sotaiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E192	C2	B2	B2-S008	ABSETZEN; SCHLUSS	PROC078	B_BATH_DESK	cheedy|shedy|tedy	shedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E194	C2	B2	B2-S010	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	B_BATH_DESK	okeey|qokeey	qokeey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E198	C2	B2	B2-S011	ANSETZEN · PORTION	PROC080	B_BATH_DESK	okain|qokain	okain	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E199	C2	B2	B2-S011	VORRAT	PROC003	B_BATH_DESK	char|dar|sar	char	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E200	C2	B2	B2-S011	ANSETZEN · PORTION	PROC080	B_BATH_DESK	okain|qokain	okain	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E204	C2	B2	B2-S012	BEREIT · KURZ · ARBEITSPOSTEN	PROC117	B_BATH_DESK	qcthey|shcthey	qcthey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E205	C2	B2	B2-S012	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	B_BATH_DESK	okeey|qokeey	qokeey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E207	C2	B2	B2-S012	SOLLMASS	PROC009	B_BATH_DESK	aiin|chaiin|daiin|saiin|taiin	daiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E208	C2	B2	B2-S012	ARBEITSPOSTEN	PROC019	B_BATH_DESK	chey|chy|dy|shy|sy|y	chey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E214	C2	B2	B2-S016	ZIELSTELLE	PROC055	B_BATH_DESK	al|chal|cheal|dal|sal|tal	cheal	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E217	C2	B2	B2-S016	SOLLMASS	PROC009	B_BATH_DESK	aiin|chaiin|daiin|saiin|taiin	aiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E219	C2	B2	B2-S016	ANSETZEN · SOLLMASS	PROC038	B_BATH_DESK	okaiin|qokaiin	qokaiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E220	C2	B2	B2-S016	ANSETZEN · KURZ · ARBEITSPOSTEN	PROC085	B_BATH_DESK	okey|qokey	okey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E229	C3	B3	B3-S001	AUFFANGEN · LANG; SCHLUSS	PROC098	S_STATION_DESK	olkeedy|solkeedy	olkeedy	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E230	C3	B3	B3-S002	DANACH · ZIELSTELLE	PROC131	S_STATION_DESK	otal|qotal	qotal	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E232	C3	B3	B3-S003	ARBEITSPOSTEN	PROC019	S_STATION_DESK	chey|chy|dy|shy|sy|y	chey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E233	C3	B3	B3-S003	SOLLMASS	PROC009	S_STATION_DESK	aiin|chaiin|daiin|saiin|taiin	daiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E234	C3	B3	B3-S003	ARBEITSPOSTEN	PROC019	S_STATION_DESK	chey|chy|dy|shy|sy|y	chey	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
E236	C3	B3	B3-S004	ANSETZEN · SOLLMASS	PROC038	S_STATION_DESK	okaiin|qokaiin	qokaiin	gleicher Kartenbefehl und gleiche Kartenidentitaet erlauben mehrere lokale Schreibformen; Muster oder Nachbarform entscheidet
