teaching_unit_id	unit_type	surface_forms	observed_events_in_627	pages	component_recipes	pass1012_contract_reading_de	composition_decision	content_core_count	relation_core_count	formal_control_count	specialist_candidate_count	local_sign_count	pass1010_spoken_value_de	pass1010_local_expansion_de	local_expansion_status	forward_prediction_de
F019	FORMULA_CARD	cheo|cheok|cheol|ocheol	32	f71v|f72r|f76r|f77r|f81v|f82r|f83r|f88r|f89r	CHEO+L	AUSZUG + VERBINDUNG	SPECIALIST_COMPOSITION_CANDIDATE	0	1	0	1	0	AUSZUG · LEITEN	AUSZUG · LEITEN	ROOT_SUM_ONLY	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
F020	FORMULA_CARD	chckh|chckhy|ckho|ckhy|qckhsy	28	f10r|f13r|f18r|f55v|f72r|f75r|f76r|f77r|f81v|f82r|f88v|f89r	CKH+Y	DURCHLASS + AKTIVER POSTEN	SPECIALIST_COMPOSITION_CANDIDATE	0	1	0	1	0	DURCHLASS · POSTEN	DURCHLASS · POSTEN	ROOT_SUM_ONLY	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
F021	FORMULA_CARD	otedy|otedyl|qotedy	29	f75r|f76r|f77r|f81v|f82r|f83r	OT+E+DY	DANACH + GRAD I + SCHLUSS	PORTABLE_COMPOSITION	0	1	2	0	0	DANACH · GRAD I · SCHLUSS	DANACH · KURZ · SCHLUSS	ROOT_SUM_ONLY	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
F022	FORMULA_CARD	oteedy|qoteedy|qoteeody	26	f72r|f75r|f76r|f77r|f82r|f83r	OT+EE+DY	DANACH + GRAD II + SCHLUSS	PORTABLE_COMPOSITION	0	1	2	0	0	DANACH · GRAD II · SCHLUSS	DANACH · LÄNGER · SCHLUSS	ROOT_SUM_ONLY	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
F023	FORMULA_CARD	doteey|oteeo|otees|oteey|otoees|qoteey	23	f71v|f72r|f75r|f76r|f77r|f82r	OT+EE+Y	DANACH + GRAD II + AKTIVER POSTEN	PORTABLE_COMPOSITION	0	2	1	0	0	DANACH · GRAD II · POSTEN	DANACH · LÄNGER · POSTEN	ROOT_SUM_ONLY	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
F024	FORMULA_CARD	sar|schar	13	f17r|f55v|f75r|f76r|f77r|f81v|f82r|f83r|f88r	S+AR	WÄHLEN + AUSGANG	PORTABLE_COMPOSITION	1	1	0	0	0	AUSWÄHLEN · QUELLE	AUSWÄHLEN · QUELLE	ROOT_SUM_ONLY	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
F025	FORMULA_CARD	checthy|cthy	14	f10r|f11r|f17r|f18r|f56r|f75r|f76r|f83r	CTH+Y	BEREIT + AKTIVER POSTEN	SPECIALIST_COMPOSITION_CANDIDATE	0	1	0	1	0	BEREIT · POSTEN	BEREIT · POSTEN	ROOT_SUM_ONLY	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
F026	FORMULA_CARD	otor|qotor	8	f10r|f68r1|f71v|f83r	OT+OR	DANACH + ANSATZ	PORTABLE_COMPOSITION	1	1	0	0	0	DANACH · ANSATZ	DANACH · ANSATZ	ROOT_SUM_ONLY	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
F027	FORMULA_CARD	saii|saiin	21	f67r2|f72r|f75r|f76r|f77r|f81v|f83r|f88r|f88v|f89r	S+AIIN	WÄHLEN + MASS	PORTABLE_COMPOSITION	2	0	0	0	0	AUSWÄHLEN · MASS	AUSWÄHLEN · MASS	ROOT_SUM_ONLY	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
F035	FORMULA_CARD	chokchol|chokeol|chokol|okchol|okol|qokchol|qokol	25	f10r|f11r|f17r|f18r|f56r|f67r2|f71v|f72r|f77r|f83r|f88r|f88v|f89r	OK+OL	SETZEN + FORTSETZEN	PORTABLE_COMPOSITION	1	1	0	0	0	SETZEN · FORTSETZEN	SETZEN · FORTSETZEN	ROOT_SUM_ONLY	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
F036	FORMULA_CARD	choldy|choly|kolches|koly|olchey|oly|qolchey|qoly	28	f56r|f67r2|f72r|f75r|f76r|f77r|f81v|f82r|f83r|f89r	OL+Y	FORTSETZEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	0	2	0	0	0	FORTSETZEN · POSTEN	FORTSETZEN · POSTEN	ROOT_SUM_ONLY	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
F039	FORMULA_CARD	chotal|otal|qotal|qotaly	14	f71v|f72r|f76r|f77r|f82r|f83r	OT+AL	DANACH + ZIELORT	PORTABLE_COMPOSITION	0	2	0	0	0	DANACH · ZIEL	DANACH · ZIEL	ROOT_SUM_ONLY	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W001-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	chary	1	f83r	AR+Y	AUSGANG + AKTIVER POSTEN	PORTABLE_COMPOSITION	0	2	0	0	0	QUELLE · POSTEN	abkühlen	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W001-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	ral	2	f81v|f88r	R+AL	MARKIEREN + ZIELORT	PORTABLE_COMPOSITION	1	1	0	0	0	MERKEN · ZIEL	abkühlen	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W002-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	lar	2	f82r	L+AR	VERBINDUNG + AUSGANG	PORTABLE_COMPOSITION	0	2	0	0	0	LEITEN · QUELLE	Bodenablauf	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W002-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	lo	5	f75r|f83r	L+O	VERBINDUNG + AUSFÜHRUNG	PORTABLE_COMPOSITION	0	1	1	0	0	LEITEN · AUSFÜHREN	Bodenablauf	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W002-03	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	sheey	18	f72r|f76r|f77r|f81v|f82r|f83r|f89r	SH+EE+Y	HALTEN + GRAD II + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	1	1	0	0	HALTEN · GRAD II · POSTEN	Ablauf	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W003-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	kchal	1	f56r	K+CH+AL	GEBEN + NEHMEN + ZIELORT	PORTABLE_COMPOSITION	2	1	0	0	0	GEBEN · NEHMEN · ZIEL	abseihen	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W004-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	oltchy	1	f55v	OL+T+Y	FORTSETZEN + EINSTELLEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	2	0	0	0	FORTSETZEN · STELLEN · POSTEN	anwärmen	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W004-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	qotchol	2	f10r|f13r	OT+CH+OL	DANACH + NEHMEN + FORTSETZEN	PORTABLE_COMPOSITION	1	2	0	0	0	DANACH · NEHMEN · FORTSETZEN	anwärmen	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W005-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	sotodan	1	f56r	S+OT+O+D_ADDR+AN	WÄHLEN + DANACH + AUSFÜHRUNG + TEILADRESSE + ZUSATZKLASSE	LOCAL_COMPOSITION_ONLY	1	1	1	0	2	AUSWÄHLEN · DANACH · AUSFÜHREN · TEIL · ZUSATZ	anwenden	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W006-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	raly	1	f83r	R+AL+Y	MARKIEREN + ZIELORT + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	2	0	0	0	MERKEN · ZIEL · POSTEN	Seitenarm	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W007-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	kchol	4	f11r|f13r|f56r	K+OL	GEBEN + FORTSETZEN	PORTABLE_COMPOSITION	1	1	0	0	0	GEBEN · FORTSETZEN	auflegen	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W008-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	shecthedchy	1	f83r	SH+E+CTH+CHD+Y	HALTEN + GRAD I + BEREIT + UMSETZEN + AKTIVER POSTEN	SPECIALIST_COMPOSITION_CANDIDATE	2	1	1	1	0	HALTEN · GRAD I · BEREIT · UMSETZEN · POSTEN	aufstreichen	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W009-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	cheeckhody	1	f56r	CH+EE+CKH+O+DY	NEHMEN + GRAD II + DURCHLASS + AUSFÜHRUNG + SCHLUSS	SPECIALIST_COMPOSITION_CANDIDATE	1	0	3	1	0	NEHMEN · GRAD II · DURCHLASS · AUSFÜHREN · SCHLUSS	auftragen	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W010-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	skar	1	f83r	K+AR	GEBEN + AUSGANG	PORTABLE_COMPOSITION	1	1	0	0	0	GEBEN · QUELLE	warm ausgießen	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W011-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	cfhy	2	f10r|f11r	CFH+Y	TRENNEN + AKTIVER POSTEN	SPECIALIST_COMPOSITION_CANDIDATE	0	1	0	1	0	TRENNEN · POSTEN	auswringen	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W012-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	cheedar	1	f83r	EE+AR	GRAD II + AUSGANG	PORTABLE_COMPOSITION	0	1	1	0	0	GRAD II · QUELLE	Sammelbecken	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W012-02	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	qolchey	5	f76r|f77r|f83r	OL+Y	FORTSETZEN + AKTIVER POSTEN	PORTABLE_COMPOSITION	0	2	0	0	0	FORTSETZEN · POSTEN	Becken	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W013-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	ls	1	f82r	OL	FORTSETZEN	PORTABLE_COMPOSITION	0	1	0	0	0	FORTSETZEN	Düse	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W014-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	dsheol	2	f81v|f88r	SH+E+OL	HALTEN + GRAD I + FORTSETZEN	PORTABLE_COMPOSITION	1	1	1	0	0	HALTEN · GRAD I · FORTSETZEN	einreiben	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W015-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	dshedy	9	f75r|f76r|f77r|f81v|f82r	SH+E+DY	HALTEN + GRAD I + SCHLUSS	PORTABLE_COMPOSITION	1	0	2	0	0	HALTEN · GRAD I · SCHLUSS	Frischwasser	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W016-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	ytey	2	f72r|f81v	T+E+Y	EINSTELLEN + GRAD I + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	1	1	0	0	STELLEN · GRAD I · POSTEN	füllen	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W017-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	keol	3	f56r|f88r|f89r	K+E+OL	GEBEN + GRAD I + FORTSETZEN	PORTABLE_COMPOSITION	1	1	1	0	0	GEBEN · GRAD I · FORTSETZEN	Gabe	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W018-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	os	5	f10r|f55v|f67r2|f72r	OS	ZUSATZBEZUG	LOCAL_COMPOSITION_ONLY	0	0	0	0	1	DAZU	Gefäß	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W019-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	octheol	1	f82r	O+CTH+E+OL	AUSFÜHRUNG + BEREIT + GRAD I + FORTSETZEN	SPECIALIST_COMPOSITION_CANDIDATE	0	1	2	1	0	AUSFÜHREN · BEREIT · GRAD I · FORTSETZEN	gleichstellen	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W020-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	teol	2	f81v|f88r	E+OL	GRAD I + FORTSETZEN	PORTABLE_COMPOSITION	0	1	1	0	0	GRAD I · FORTSETZEN	Hahn	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W021-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	chealror	1	f83r	AL+R+OR	ZIELORT + MARKIEREN + ANSATZ	PORTABLE_COMPOSITION	2	1	0	0	0	ZIEL · MERKEN · ANSATZ	klar	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
C-W022-01	CONTEXTUAL_COMPOSITION_NOT_NEW_WORD	cheey	24	f68r1|f71v|f72r|f75r|f77r|f81v|f82r|f83r|f88r|f89r	SH+EE+Y	HALTEN + GRAD II + AKTIVER POSTEN	PORTABLE_COMPOSITION	1	1	1	0	0	HALTEN · GRAD II · POSTEN	Klarlauf	WITHDRAW_AS_PORTABLE_MEANING_KEEP_ONLY_OWNER_BOUND_PARAPHRASE	Auf neuer Seite zuerst exakt diese Kernsumme lesen; ein konkreteres Nomen oder Verfahren braucht einen sichtbaren Besitzer.
