panel	window_id	paragraph_id	page	physical_folio	start	layout	status	factorizations	by_order	certificate
IT2a	G807-P0009@5	G807-P0009	f3v	f3	5	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":-2,""observed"":6,""row"":1}"
IT2a	G807-P0009@6	G807-P0009	f3v	f3	6	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":9,""observed"":6,""row"":1}"
IT2a	G807-P0009@6	G807-P0009	f3v	f3	6	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":8,""observed"":3,""row"":1}"
IT2a	G807-P0009@7	G807-P0009	f3v	f3	7	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":9,""observed"":4,""row"":1}"
IT2a	G807-P0009@7	G807-P0009	f3v	f3	7	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":6,""observed"":3,""row"":1}"
IT2a	G807-P0009@8	G807-P0009	f3v	f3	8	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":5,""observed"":6,""row"":1}"
IT2a	G807-P0009@8	G807-P0009	f3v	f3	8	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":2,""expected"":9,""observed"":4,""row"":1}"
IT2a	G807-P0009@9	G807-P0009	f3v	f3	9	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":5,""observed"":3,""row"":1}"
IT2a	G807-P0009@9	G807-P0009	f3v	f3	9	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":3,""observed"":4,""row"":1}"
IT2a	G807-P0009@10	G807-P0009	f3v	f3	10	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":1,""observed"":3,""row"":1}"
IT2a	G807-P0009@10	G807-P0009	f3v	f3	10	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":2,""observed"":4,""row"":1}"
IT2a	G807-P0009@11	G807-P0009	f3v	f3	11	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":5,""observed"":4,""row"":1}"
IT2a	G807-P0009@11	G807-P0009	f3v	f3	11	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":6,""observed"":5,""row"":1}"
IT2a	G807-P0009@12	G807-P0009	f3v	f3	12	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":1,""observed"":4,""row"":1}"
IT2a	G807-P0009@12	G807-P0009	f3v	f3	12	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":2,""observed"":4,""row"":1}"
IT2a	G807-P0009@13	G807-P0009	f3v	f3	13	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":4,""observed"":8,""row"":2}"
IT2a	G807-P0009@13	G807-P0009	f3v	f3	13	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":4,""observed"":8,""row"":1}"
IT2a	G807-P0009@14	G807-P0009	f3v	f3	14	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":2,""expected"":5,""observed"":4,""row"":1}"
IT2a	G807-P0009@14	G807-P0009	f3v	f3	14	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":9,""observed"":4,""row"":1}"
IT2a	G807-P0009@15	G807-P0009	f3v	f3	15	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":5,""observed"":4,""row"":1}"
IT2a	G807-P0009@15	G807-P0009	f3v	f3	15	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":4,""observed"":5,""row"":1}"
IT2a	G807-P0009@16	G807-P0009	f3v	f3	16	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":4,""observed"":8,""row"":1}"
IT2a	G807-P0009@16	G807-P0009	f3v	f3	16	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":5,""observed"":3,""row"":1}"
IT2a	G807-P0009@17	G807-P0009	f3v	f3	17	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":9,""observed"":4,""row"":1}"
IT2a	G807-P0009@17	G807-P0009	f3v	f3	17	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":4,""observed"":3,""row"":1}"
IT2a	G807-P0009@18	G807-P0009	f3v	f3	18	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":3,""observed"":5,""row"":1}"
IT2a	G807-P0009@18	G807-P0009	f3v	f3	18	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":2,""observed"":6,""row"":1}"
IT2a	G807-P0009@19	G807-P0009	f3v	f3	19	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":9,""observed"":3,""row"":1}"
IT2a	G807-P0009@19	G807-P0009	f3v	f3	19	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":10,""observed"":4,""row"":1}"
IT2a	G807-P0009@20	G807-P0009	f3v	f3	20	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":-1,""observed"":3,""row"":1}"
IT2a	G807-P0009@20	G807-P0009	f3v	f3	20	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":0,""observed"":2,""row"":1}"
IT2a	G807-P0009@21	G807-P0009	f3v	f3	21	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":4,""observed"":6,""row"":1}"
IT2a	G807-P0009@21	G807-P0009	f3v	f3	21	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":3,""observed"":1,""row"":1}"
IT2a	G807-P0009@22	G807-P0009	f3v	f3	22	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":2,""expected"":4,""observed"":2,""row"":1}"
IT2a	G807-P0009@22	G807-P0009	f3v	f3	22	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":-1,""observed"":5,""row"":1}"
IT2a	G807-P0009@23	G807-P0009	f3v	f3	23	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":4,""observed"":2,""row"":1}"
IT2a	G807-P0009@23	G807-P0009	f3v	f3	23	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":5,""observed"":3,""row"":1}"
IT2a	G807-P0010@0	G807-P0010	f3v	f3	0	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":6,""observed"":1,""row"":1}"
IT2a	G807-P0010@0	G807-P0010	f3v	f3	0	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":6,""observed"":4,""row"":1}"
IT2a	G807-P0010@1	G807-P0010	f3v	f3	1	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":-1,""observed"":5,""row"":1}"
IT2a	G807-P0010@1	G807-P0010	f3v	f3	1	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":2,""observed"":7,""row"":1}"
IT2a	G807-P0010@2	G807-P0010	f3v	f3	2	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":6,""observed"":5,""row"":1}"
IT2a	G807-P0010@2	G807-P0010	f3v	f3	2	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":8,""observed"":3,""row"":1}"
IT2a	G807-P0010@3	G807-P0010	f3v	f3	3	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":1,""observed"":4,""row"":1}"
IT2a	G807-P0010@3	G807-P0010	f3v	f3	3	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":-1,""observed"":8,""row"":1}"
IT2a	G807-P0010@4	G807-P0010	f3v	f3	4	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":8,""observed"":7,""row"":1}"
IT2a	G807-P0010@4	G807-P0010	f3v	f3	4	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":12,""observed"":5,""row"":1}"
IT2a	G807-P0010@5	G807-P0010	f3v	f3	5	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":7,""observed"":3,""row"":1}"
IT2a	G807-P0010@5	G807-P0010	f3v	f3	5	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":5,""observed"":9,""row"":1}"
IT2a	G807-P0010@6	G807-P0010	f3v	f3	6	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":2,""observed"":8,""row"":1}"
IT2a	G807-P0010@6	G807-P0010	f3v	f3	6	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":8,""observed"":4,""row"":1}"
IT2a	G807-P0010@7	G807-P0010	f3v	f3	7	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":11,""observed"":5,""row"":1}"
IT2a	G807-P0010@7	G807-P0010	f3v	f3	7	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":7,""observed"":4,""row"":1}"
IT2a	G807-P0010@8	G807-P0010	f3v	f3	8	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":1,""observed"":9,""row"":1}"
IT2a	G807-P0010@8	G807-P0010	f3v	f3	8	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":0,""observed"":5,""row"":1}"
IT2a	G807-P0010@9	G807-P0010	f3v	f3	9	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":14,""observed"":4,""row"":1}"
IT2a	G807-P0010@9	G807-P0010	f3v	f3	9	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":10,""observed"":5,""row"":1}"
IT2a	G807-P0010@10	G807-P0010	f3v	f3	10	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":1,""observed"":4,""row"":1}"
IT2a	G807-P0010@10	G807-P0010	f3v	f3	10	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":2,""observed"":7,""row"":1}"
IT2a	G807-P0010@11	G807-P0010	f3v	f3	11	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":8,""observed"":5,""row"":1}"
IT2a	G807-P0010@11	G807-P0010	f3v	f3	11	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":11,""observed"":5,""row"":1}"
IT2a	G807-P0010@12	G807-P0010	f3v	f3	12	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":0,""observed"":5,""row"":1}"
IT2a	G807-P0010@12	G807-P0010	f3v	f3	12	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":0,""observed"":4,""row"":1}"
IT2a	G807-P0010@13	G807-P0010	f3v	f3	13	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":5,""observed"":7,""row"":1}"
IT2a	G807-P0010@13	G807-P0010	f3v	f3	13	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":4,""observed"":5,""row"":1}"
IT2a	G807-P0010@14	G807-P0010	f3v	f3	14	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":8,""observed"":5,""row"":1}"
IT2a	G807-P0010@14	G807-P0010	f3v	f3	14	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":6,""observed"":3,""row"":1}"
IT2a	G807-P0010@15	G807-P0010	f3v	f3	15	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":5,""observed"":4,""row"":1}"
IT2a	G807-P0010@15	G807-P0010	f3v	f3	15	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":3,""observed"":7,""row"":1}"
IT2a	G807-P0010@16	G807-P0010	f3v	f3	16	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":6,""observed"":5,""row"":1}"
IT2a	G807-P0010@16	G807-P0010	f3v	f3	16	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":9,""observed"":4,""row"":1}"
IT2a	G807-P0010@17	G807-P0010	f3v	f3	17	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":2,""expected"":2,""observed"":7,""row"":1}"
IT2a	G807-P0010@17	G807-P0010	f3v	f3	17	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":2,""observed"":5,""row"":1}"
IT2a	G807-P0010@18	G807-P0010	f3v	f3	18	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":2,""observed"":7,""row"":1}"
IT2a	G807-P0010@18	G807-P0010	f3v	f3	18	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":4,""observed"":8,""row"":1}"
IT2a	G807-P0010@19	G807-P0010	f3v	f3	19	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":8,""observed"":4,""row"":1}"
IT2a	G807-P0010@19	G807-P0010	f3v	f3	19	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":9,""observed"":4,""row"":1}"
IT2a	G807-P0010@20	G807-P0010	f3v	f3	20	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":2,""observed"":5,""row"":1}"
IT2a	G807-P0010@20	G807-P0010	f3v	f3	20	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":2,""observed"":3,""row"":1}"
IT2a	G807-P0010@21	G807-P0010	f3v	f3	21	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":9,""observed"":8,""row"":1}"
IT2a	G807-P0010@21	G807-P0010	f3v	f3	21	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":2,""expected"":8,""observed"":7,""row"":1}"
IT2a	G807-P0010@22	G807-P0010	f3v	f3	22	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":5,""observed"":4,""row"":1}"
IT2a	G807-P0010@22	G807-P0010	f3v	f3	22	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":4,""observed"":5,""row"":1}"
IT2a	G807-P0010@23	G807-P0010	f3v	f3	23	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":5,""observed"":3,""row"":1}"
IT2a	G807-P0010@23	G807-P0010	f3v	f3	23	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":6,""observed"":5,""row"":1}"
IT2a	G807-P0010@24	G807-P0010	f3v	f3	24	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":6,""observed"":7,""row"":1}"
IT2a	G807-P0010@24	G807-P0010	f3v	f3	24	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":8,""observed"":5,""row"":1}"
IT2a	G807-P0016@0	G807-P0016	f5r	f5	0	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":8,""observed"":3,""row"":1}"
IT2a	G807-P0016@0	G807-P0016	f5r	f5	0	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":6,""observed"":8,""row"":1}"
IT2a	G807-P0016@1	G807-P0016	f5r	f5	1	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":4,""observed"":7,""row"":1}"
IT2a	G807-P0016@1	G807-P0016	f5r	f5	1	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":9,""observed"":3,""row"":1}"
IT2a	G807-P0016@2	G807-P0016	f5r	f5	2	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":8,""observed"":5,""row"":1}"
IT2a	G807-P0016@2	G807-P0016	f5r	f5	2	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":4,""observed"":5,""row"":1}"
IT2a	G807-P0016@3	G807-P0016	f5r	f5	3	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":1,""observed"":8,""row"":1}"
IT2a	G807-P0016@3	G807-P0016	f5r	f5	3	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":1,""observed"":4,""row"":1}"
IT2a	G807-P0016@4	G807-P0016	f5r	f5	4	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":12,""observed"":3,""row"":1}"
IT2a	G807-P0016@4	G807-P0016	f5r	f5	4	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":8,""observed"":6,""row"":1}"
IT2a	G807-P0017@0	G807-P0017	f5v	f5	0	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":2,""observed"":5,""row"":1}"
IT2a	G807-P0017@0	G807-P0017	f5v	f5	0	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":4,""observed"":5,""row"":1}"
IT2a	G807-P0017@1	G807-P0017	f5v	f5	1	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":7,""observed"":8,""row"":1}"
IT2a	G807-P0017@1	G807-P0017	f5v	f5	1	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":7,""observed"":5,""row"":1}"
IT2a	G807-P0017@2	G807-P0017	f5v	f5	2	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":2,""expected"":7,""observed"":5,""row"":1}"
IT2a	G807-P0017@2	G807-P0017	f5v	f5	2	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":4,""observed"":2,""row"":1}"
IT2a	G807-P0017@3	G807-P0017	f5v	f5	3	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":7,""observed"":5,""row"":1}"
IT2a	G807-P0017@3	G807-P0017	f5v	f5	3	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":2,""observed"":4,""row"":1}"
IT2a	G807-P0017@4	G807-P0017	f5v	f5	4	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":8,""observed"":5,""row"":1}"
IT2a	G807-P0017@4	G807-P0017	f5v	f5	4	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":7,""observed"":6,""row"":1}"
IT2a	G807-P0017@5	G807-P0017	f5v	f5	5	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":4,""observed"":2,""row"":1}"
IT2a	G807-P0017@5	G807-P0017	f5v	f5	5	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":5,""observed"":4,""row"":1}"
IT2a	G807-P0017@6	G807-P0017	f5v	f5	6	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":0,""observed"":4,""row"":1}"
IT2a	G807-P0017@6	G807-P0017	f5v	f5	6	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":2,""observed"":5,""row"":1}"
IT2a	G807-P0017@7	G807-P0017	f5v	f5	7	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":4,""observed"":6,""row"":1}"
IT2a	G807-P0017@7	G807-P0017	f5v	f5	7	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":2,""expected"":5,""observed"":6,""row"":1}"
IT2a	G807-P0017@8	G807-P0017	f5v	f5	8	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":3,""observed"":4,""row"":1}"
IT2a	G807-P0017@8	G807-P0017	f5v	f5	8	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":2,""observed"":9,""row"":1}"
IT2a	G807-P0017@9	G807-P0017	f5v	f5	9	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":6,""observed"":5,""row"":1}"
IT2a	G807-P0017@9	G807-P0017	f5v	f5	9	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":11,""observed"":6,""row"":1}"
IT2a	G807-P0017@10	G807-P0017	f5v	f5	10	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":7,""observed"":5,""row"":1}"
IT2a	G807-P0017@10	G807-P0017	f5v	f5	10	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":8,""observed"":4,""row"":1}"
IT2a	G807-P0017@11	G807-P0017	f5v	f5	11	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":3,""observed"":9,""row"":1}"
IT2a	G807-P0017@11	G807-P0017	f5v	f5	11	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":2,""observed"":5,""row"":1}"
IT2a	G807-P0017@12	G807-P0017	f5v	f5	12	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":10,""observed"":6,""row"":1}"
IT2a	G807-P0017@12	G807-P0017	f5v	f5	12	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":6,""observed"":5,""row"":1}"
IT2a	G807-P0017@13	G807-P0017	f5v	f5	13	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":6,""observed"":4,""row"":1}"
IT2a	G807-P0017@13	G807-P0017	f5v	f5	13	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":5,""observed"":6,""row"":1}"
IT2a	G807-P0017@14	G807-P0017	f5v	f5	14	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":8,""observed"":5,""row"":1}"
IT2a	G807-P0017@14	G807-P0017	f5v	f5	14	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":10,""observed"":5,""row"":1}"
IT2a	G807-P0017@15	G807-P0017	f5v	f5	15	ROW_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":1,""expected"":2,""observed"":5,""row"":1}"
IT2a	G807-P0017@15	G807-P0017	f5v	f5	15	COLUMN_MAJOR	CONTRADICTED_LENGTH_RECTANGLE	0		"{""column"":2,""expected"":1,""observed"":6,""row"":1}"
