event_id	page	record_unit_id	statement_id	field_id	visible_surface	master_card_id	portable_value_de	visible_owner	curriculum_status	component_or_whole_analysis	lesson_two_value_de	final_teaching_status	lesson_two_revision
E111	f81v	B1	B1-S002	F022	rol	MC016	Anschluss	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OL	Anschluss	BASE_CURRICULUM	NO
E112	f81v	B1	B1-S002	F022	dl	MC012	Zusatz	gemeinsames zweireihiges Figuren-/Beckenfeld	LEARNED_LOCAL_WHOLE_CARD	DL	BADZUSATZ	LEARNED_WHOLE_SIGN	YES
E113	f81v	B1	B1-S002	F023	olor	MC157	derselbe Ansatz	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OL+OR	derselbe Ansatz	BASE_CURRICULUM	NO
E114	f81v	B1	B1-S002	F023	ol	MC153	weiter	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OL	weiter	BASE_CURRICULUM	NO
E115	f81v	B1	B1-S002	F023	sheckhal	MC058	Kurze Zielpassage	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	AL	Kurze Zielpassage	BASE_CURRICULUM	NO
E116	f81v	B1	B1-S002	F023	daiin	MC039	Sollwert	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	AIIN	Sollwert	BASE_CURRICULUM	NO
E117	f81v	B1	B1-S002	F023	qokeedal	MC096	Langer Zieleinsatz	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OK+AL	Langer Zieleinsatz	BASE_CURRICULUM	NO
E118	f81v	B1	B1-S002	F023	daiin	MC039	Sollwert	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	AIIN	Sollwert	BASE_CURRICULUM	NO
E119	f81v	B1	B1-S002	F023	chckhy	MC035	durchleiten	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	Y	durchleiten	BASE_CURRICULUM	NO
E120	f81v	B1	B1-S002	F023	schedy	MC025	überführen; Schluss	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	CHED~CHD	überführen; Schluss	BASE_CURRICULUM	NO
E121	f81v	B1	B1-S003	F024	qol	MC153	weiter	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OL	weiter	BASE_CURRICULUM	NO
E122	f81v	B1	B1-S003	F025	sshkchdy	MC061	Haltetransfer; Schluss	gemeinsames zweireihiges Figuren-/Beckenfeld	PARTIAL_SPECIALIST_COMPOSITION	CHD + DY visible; SSHK hull unresolved	SCHWENKEN; SCHLUSS	LEARNED_WHOLE_SIGN	YES
E123	f81v	B1	B1-S004	F026	chedy	MC074	überführen	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	Y+CHED~CHD	überführen	BASE_CURRICULUM	NO
E124	f81v	B1	B1-S004	F026	ol	MC153	weiter	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OL	weiter	BASE_CURRICULUM	NO
E125	f81v	B1	B1-S004	F026	shedy	MC128	kurz absetzen; Schluss	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	DY	kurz absetzen; Schluss	BASE_CURRICULUM	NO
E126	f81v	B1	B1-S005	F027	qolchedy	MC028	weiterführen; Schluss	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OL+DY+CHED~CHD	weiterführen; Schluss	BASE_CURRICULUM	NO
E127	f81v	B1	B1-S006	F028	qokain	MC017	Anteil zugeben	gemeinsames zweireihiges Figuren-/Beckenfeld	EXISTING_SPECIALIST_COMPOSITION	OK + AIN	Anteil zugeben	SPECIALIST_COMPONENT_COMPOSITION	NO
E128	f81v	B1	B1-S006	F028	shckhy	MC035	durchleiten	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	Y	durchleiten	BASE_CURRICULUM	NO
E129	f81v	B1	B1-S006	F028	dl	MC012	Zusatz	gemeinsames zweireihiges Figuren-/Beckenfeld	LEARNED_LOCAL_WHOLE_CARD	DL	BADZUSATZ	LEARNED_WHOLE_SIGN	YES
E130	f81v	B1	B1-S006	F028	ral	MC056	Zielmarke	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	AL	Zielmarke	BASE_CURRICULUM	NO
E131	f81v	B1	B1-S007	F029	qokchdy	MC088	einführen; Schluss	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	CHED~CHD	einführen; Schluss	BASE_CURRICULUM	NO
E132	f81v	B1	B1-S008	F030	chey	MC123	dies	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	Y	dies	BASE_CURRICULUM	NO
E133	f81v	B1	B1-S008	F030	ol	MC153	weiter	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OL	weiter	BASE_CURRICULUM	NO
E134	f81v	B1	B1-S008	F030	cheky	MC147	kurz wärmen	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	Y	kurz wärmen	BASE_CURRICULUM	NO
E135	f81v	B1	B1-S008	F030	ol	MC153	weiter	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OL	weiter	BASE_CURRICULUM	NO
E136	f81v	B1	B1-S008	F030	shedy	MC128	kurz absetzen; Schluss	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	DY	kurz absetzen; Schluss	BASE_CURRICULUM	NO
E137	f81v	B1	B1-S009	F031	qokedy	MC083	kurz einwirken; Schluss	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OK+DY	kurz einwirken; Schluss	BASE_CURRICULUM	NO
E138	f81v	B1	B1-S010	F032	qokedy	MC083	kurz einwirken; Schluss	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OK+DY	kurz einwirken; Schluss	BASE_CURRICULUM	NO
E139	f81v	B1	B1-S011	F033	chckhy	MC035	durchleiten	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	Y	durchleiten	BASE_CURRICULUM	NO
E140	f81v	B1	B1-S011	F033	qoky	MC026	einsetzen	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OK+Y	einsetzen	BASE_CURRICULUM	NO
E141	f81v	B1	B1-S012	F034	lsho	MC130	Waschgang	gemeinsames zweireihiges Figuren-/Beckenfeld	EXISTING_SPECIALIST_COMPOSITION	LSH	Waschgang	SPECIALIST_COMPONENT_COMPOSITION	NO
E142	f81v	B1	B1-S012	F034	qokey	MC007	kurz einwirken	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OK+Y	kurz einwirken	BASE_CURRICULUM	NO
E143	f81v	B1	B1-S012	F034	lshedy	MC038	Waschgang; Schluss	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	DY	Waschgang; Schluss	BASE_CURRICULUM	NO
E144	f81v	B1	B1-S013	F035	lshedy	MC038	Waschgang; Schluss	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	DY	Waschgang; Schluss	BASE_CURRICULUM	NO
E145	f81v	B1	B1-S014	F036	chedy	MC074	überführen	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	Y+CHED~CHD	überführen	BASE_CURRICULUM	NO
E146	f81v	B1	B1-S014	F036	qolky	MC134	Weiterweg	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OL	Weiterweg	BASE_CURRICULUM	NO
E147	f81v	B1	B1-S014	F036	lchedal	MC051	Zielabführung	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	AL+CHED~CHD	Zielabführung	BASE_CURRICULUM	NO
E148	f81v	B1	B1-S014	F036	qol	MC153	weiter	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OL	weiter	BASE_CURRICULUM	NO
E149	f81v	B1	B1-S014	F036	otar	MC121	Folgequelle	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OT+AR	Folgequelle	BASE_CURRICULUM	NO
E150	f81v	B1	B1-S015	F037	ytey	MC109	Kurzteil	gemeinsames zweireihiges Figuren-/Beckenfeld	PARTIAL_SPECIALIST_COMPOSITION	Y + E visible; T hull unresolved	FÜLLEN	LEARNED_WHOLE_SIGN	YES
E151	f81v	B1	B1-S015	F037	okchedy	MC005	einführen; Schluss	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	CHED~CHD	einführen; Schluss	BASE_CURRICULUM	NO
E152	f81v	B1	B1-S016	F038	qokal	MC040	dorthin einsetzen	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OK+AL	dorthin einsetzen	BASE_CURRICULUM	NO
E153	f81v	B1	B1-S016	F038	okeey	MC002	lange einwirken	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OK+Y	lange einwirken	BASE_CURRICULUM	NO
E154	f81v	B1	B1-S016	F038	qol	MC153	weiter	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OL	weiter	BASE_CURRICULUM	NO
E155	f81v	B1	B1-S016	F038	cheedy	MC128	kurz absetzen; Schluss	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	DY	kurz absetzen; Schluss	BASE_CURRICULUM	NO
E156	f81v	B1	B1-S017	F039	sal	MC154	dorthin	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	AL	dorthin	BASE_CURRICULUM	NO
E157	f81v	B1	B1-S017	F039	teol	MC106	kurz weiterführen	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OL	kurz weiterführen	BASE_CURRICULUM	NO
E158	f81v	B1	B1-S017	F039	dchdy	MC139	Transfer; Schluss	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	CHED~CHD	Transfer; Schluss	BASE_CURRICULUM	NO
E159	f81v	B1	B1-S018	F040	ly	MC118	Auffanggefäß	gemeinsames zweireihiges Figuren-/Beckenfeld	LEARNED_LOCAL_WHOLE_CARD	LY	AUFFANGSCHALE	LEARNED_WHOLE_SIGN	YES
E160	f81v	B1	B1-S018	F041	dsheol	MC076	Kurzhalt	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	OL	Kurzhalt	BASE_CURRICULUM	NO
E161	f81v	B1	B1-S018	F041	oiiin	MC033	Arbeitsstufe	gemeinsames zweireihiges Figuren-/Beckenfeld	EXISTING_SPECIALIST_COMPOSITION	IIN	Arbeitsstufe	SPECIALIST_COMPONENT_COMPOSITION	NO
E162	f81v	B1	B1-S018	F041	olkeedy	MC045	lange sammeln; Schluss	gemeinsames zweireihiges Figuren-/Beckenfeld	EXISTING_SPECIALIST_COMPOSITION	OL + K + EE + DY	lange sammeln; Schluss	SPECIALIST_COMPONENT_COMPOSITION	NO
E163	f81v	B1	B1-S019	F042	tedy	MC128	kurz absetzen; Schluss	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	DY	kurz absetzen; Schluss	BASE_CURRICULUM	NO
E164	f81v	B1	B1-S020	F043	cheky	MC147	kurz wärmen	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	Y	kurz wärmen	BASE_CURRICULUM	NO
E165	f81v	B1	B1-S020	F043	shckhedy	MC143	durchlassen; Schluss	gemeinsames zweireihiges Figuren-/Beckenfeld	EXISTING_SPECIALIST_COMPOSITION	SH + CKH + E + DY	durchlassen; Schluss	SPECIALIST_COMPONENT_COMPOSITION	NO
E166	f81v	B1	B1-S021	F044	chal	MC154	dorthin	gemeinsames zweireihiges Figuren-/Beckenfeld	BASE_TWENTY_RULE_CURRICULUM	AL	dorthin	BASE_CURRICULUM	NO
E167	f82r	B2	B2-S001	F045	dchedy	MC025	überführen; Schluss	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	CHED~CHD	überführen; Schluss	BASE_CURRICULUM	NO
E168	f82r	B2	B2-S002	F046	qolchedy	MC028	weiterführen; Schluss	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	OL+DY+CHED~CHD	weiterführen; Schluss	BASE_CURRICULUM	NO
E169	f82r	B2	B2-S003	F047	qokain	MC017	Anteil zugeben	obere Paarbecken-/Zylinderstation	EXISTING_SPECIALIST_COMPOSITION	OK + AIN	Anteil zugeben	SPECIALIST_COMPONENT_COMPOSITION	NO
E170	f82r	B2	B2-S003	F047	dy	MC123	dies	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	Y	dies	BASE_CURRICULUM	NO
E171	f82r	B2	B2-S003	F047	qokeedy	MC082	lange einwirken; Schluss	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	OK+DY	lange einwirken; Schluss	BASE_CURRICULUM	NO
E172	f82r	B2	B2-S004	F048	qokal	MC040	dorthin einsetzen	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	OK+AL	dorthin einsetzen	BASE_CURRICULUM	NO
E173	f82r	B2	B2-S004	F048	lcheckhy	MC168	Abführpassage	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	Y	Abführpassage	BASE_CURRICULUM	NO
E174	f82r	B2	B2-S004	F048	lched	MC127	Abführung	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	CHED~CHD	Abführung	BASE_CURRICULUM	NO
E175	f82r	B2	B2-S004	F049	qokeey	MC002	lange einwirken	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	OK+Y	lange einwirken	BASE_CURRICULUM	NO
E176	f82r	B2	B2-S004	F049	lcheckhedy	MC133	Trennabzug; Schluss	obere Paarbecken-/Zylinderstation	EXISTING_SPECIALIST_COMPOSITION	L + CKH + E + DY	Trennabzug; Schluss	SPECIALIST_COMPONENT_COMPOSITION	NO
E177	f82r	B2	B2-S005	F050	qokaly	MC054	Zieleinsatz	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	OK+AL+Y	Zieleinsatz	BASE_CURRICULUM	NO
E178	f82r	B2	B2-S005	F050	solkaiin	MC036	Sollsammlung	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	AIIN	Sollsammlung	BASE_CURRICULUM	NO
E179	f82r	B2	B2-S005	F050	chckhy	MC035	durchleiten	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	Y	durchleiten	BASE_CURRICULUM	NO
E180	f82r	B2	B2-S005	F050	qokaiin	MC120	bemessen	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	OK+AIIN	bemessen	BASE_CURRICULUM	NO
E181	f82r	B2	B2-S005	F051	qokaiin	MC120	bemessen	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	OK+AIIN	bemessen	BASE_CURRICULUM	NO
E182	f82r	B2	B2-S005	F051	octheol	MC112	Fortsetzung vorbereiten	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	OL	Fortsetzung vorbereiten	BASE_CURRICULUM	NO
E183	f82r	B2	B2-S005	F051	chkeey	MC166	Langwärmen	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	Y	Langwärmen	BASE_CURRICULUM	NO
E184	f82r	B2	B2-S005	F051	ldy	MC004	abziehen; Schluss	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	DY	abziehen; Schluss	BASE_CURRICULUM	NO
E185	f82r	B2	B2-S006	F052	oteey	MC063	Langfolge	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	OT+Y	Langfolge	BASE_CURRICULUM	NO
E186	f82r	B2	B2-S006	F052	qokal	MC040	dorthin einsetzen	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	OK+AL	dorthin einsetzen	BASE_CURRICULUM	NO
E187	f82r	B2	B2-S006	F052	sheckhy	MC132	Kurzpassage	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	Y	Kurzpassage	BASE_CURRICULUM	NO
E188	f82r	B2	B2-S006	F052	qoky	MC026	einsetzen	obere Paarbecken-/Zylinderstation	BASE_TWENTY_RULE_CURRICULUM	OK+Y	einsetzen	BASE_CURRICULUM	NO
E189	f82r	B2	B2-S007	F053	dshedy	MC138	Frischwasser zugeben; Schluss	mittlere linke Geräte-/Inline-Knotenstation	BASE_TWENTY_RULE_CURRICULUM	DY	Frischwasser zugeben; Schluss	BASE_CURRICULUM	NO
E190	f82r	B2	B2-S008	F054	sotaiin	MC060	Folgemaß	mittlere linke Geräte-/Inline-Knotenstation	BASE_TWENTY_RULE_CURRICULUM	OT+AIIN	Folgemaß	BASE_CURRICULUM	NO
E191	f82r	B2	B2-S008	F054	qokar	MC044	Quelleinsatz	mittlere linke Geräte-/Inline-Knotenstation	BASE_TWENTY_RULE_CURRICULUM	OK+AR	Quelleinsatz	BASE_CURRICULUM	NO
E192	f82r	B2	B2-S008	F054	shedy	MC128	kurz absetzen; Schluss	mittlere linke Geräte-/Inline-Knotenstation	BASE_TWENTY_RULE_CURRICULUM	DY	kurz absetzen; Schluss	BASE_CURRICULUM	NO
E193	f82r	B2	B2-S009	F055	solshedy	MC149	Folgeabsetzen; Schluss	mittlere linke Geräte-/Inline-Knotenstation	BASE_TWENTY_RULE_CURRICULUM	OL	Folgeabsetzen; Schluss	BASE_CURRICULUM	NO
E194	f82r	B2	B2-S010	F056	qokeey	MC002	lange einwirken	mittlere linke Geräte-/Inline-Knotenstation	BASE_TWENTY_RULE_CURRICULUM	OK+Y	lange einwirken	BASE_CURRICULUM	NO
E195	f82r	B2	B2-S010	F056	qoky	MC026	einsetzen	mittlere linke Geräte-/Inline-Knotenstation	BASE_TWENTY_RULE_CURRICULUM	OK+Y	einsetzen	BASE_CURRICULUM	NO
E196	f82r	B2	B2-S010	F056	ls	MC065	Auslass	mittlere linke Geräte-/Inline-Knotenstation	LEARNED_LOCAL_WHOLE_CARD	LS	DÜSE	LEARNED_WHOLE_SIGN	YES
E197	f82r	B2	B2-S010	F056	cheey	MC119	Ergebnis	mittlere linke Geräte-/Inline-Knotenstation	BASE_TWENTY_RULE_CURRICULUM	RESULT	Ergebnis	BASE_CURRICULUM	NO
E198	f82r	B2	B2-S011	F057	okain	MC017	Anteil zugeben	ungelöste mittlere rechte Linie-/Liegepodeststation	EXISTING_SPECIALIST_COMPOSITION	OK + AIN	Anteil zugeben	SPECIALIST_COMPONENT_COMPOSITION	NO
E199	f82r	B2	B2-S011	F057	char	MC055	davon	ungelöste mittlere rechte Linie-/Liegepodeststation	BASE_TWENTY_RULE_CURRICULUM	AR	davon	BASE_CURRICULUM	NO
E200	f82r	B2	B2-S011	F057	okain	MC017	Anteil zugeben	ungelöste mittlere rechte Linie-/Liegepodeststation	EXISTING_SPECIALIST_COMPOSITION	OK + AIN	Anteil zugeben	SPECIALIST_COMPONENT_COMPOSITION	NO
E201	f82r	B2	B2-S011	F057	qokeedy	MC082	lange einwirken; Schluss	ungelöste mittlere rechte Linie-/Liegepodeststation	BASE_TWENTY_RULE_CURRICULUM	OK+DY	lange einwirken; Schluss	BASE_CURRICULUM	NO
E202	f82r	B2	B2-S012	F058	lchy	MC008	Abführgut	ungelöste mittlere rechte Linie-/Liegepodeststation	BASE_TWENTY_RULE_CURRICULUM	Y	Abführgut	BASE_CURRICULUM	NO
E203	f82r	B2	B2-S012	F059	cheey	MC119	Ergebnis	unteres grünes Mehrfigurenfeld	BASE_TWENTY_RULE_CURRICULUM	RESULT	Ergebnis	BASE_CURRICULUM	NO
E204	f82r	B2	B2-S012	F059	qcthey	MC073	kurz vorbereiten	unteres grünes Mehrfigurenfeld	BASE_TWENTY_RULE_CURRICULUM	Y	kurz vorbereiten	BASE_CURRICULUM	NO
E205	f82r	B2	B2-S012	F059	qokeey	MC002	lange einwirken	unteres grünes Mehrfigurenfeld	BASE_TWENTY_RULE_CURRICULUM	OK+Y	lange einwirken	BASE_CURRICULUM	NO
E206	f82r	B2	B2-S012	F059	lcheey	MC066	Klarabzug	unteres grünes Mehrfigurenfeld	EXISTING_SPECIALIST_COMPOSITION	L + RESULT	Klarabzug	SPECIALIST_COMPONENT_COMPOSITION	NO
E207	f82r	B2	B2-S012	F059	daiin	MC039	Sollwert	unteres grünes Mehrfigurenfeld	BASE_TWENTY_RULE_CURRICULUM	AIIN	Sollwert	BASE_CURRICULUM	NO
E208	f82r	B2	B2-S012	F059	chey	MC123	dies	unteres grünes Mehrfigurenfeld	BASE_TWENTY_RULE_CURRICULUM	Y	dies	BASE_CURRICULUM	NO
E209	f82r	B2	B2-S012	F059	qokeeedy	MC140	Volleinsatz; Schluss	unteres grünes Mehrfigurenfeld	BASE_TWENTY_RULE_CURRICULUM	OK+DY	Volleinsatz; Schluss	BASE_CURRICULUM	NO
E210	f82r	B2	B2-S013	F060	lchedy	MC155	abführen; Schluss	unteres grünes Mehrfigurenfeld	BASE_TWENTY_RULE_CURRICULUM	CHED~CHD	abführen; Schluss	BASE_CURRICULUM	NO
E211	f82r	B2	B2-S014	F061	lar	MC029	Quellabzug	unteres grünes Mehrfigurenfeld	BASE_TWENTY_RULE_CURRICULUM	AR	Quellabzug	BASE_CURRICULUM	NO
E212	f82r	B2	B2-S015	F062	tshey	MC141	Folgeklarlauf	lokale Randstationen des unteren Feldes	EXISTING_SPECIALIST_COMPOSITION	T + RESULT	Folgeklarlauf	SPECIALIST_COMPONENT_COMPOSITION	NO
E213	f82r	B2	B2-S015	F062	qokeedy	MC082	lange einwirken; Schluss	lokale Randstationen des unteren Feldes	BASE_TWENTY_RULE_CURRICULUM	OK+DY	lange einwirken; Schluss	BASE_CURRICULUM	NO
E214	f82r	B2	B2-S016	F063	cheal	MC154	dorthin	lokale Randstationen des unteren Feldes	BASE_TWENTY_RULE_CURRICULUM	AL	dorthin	BASE_CURRICULUM	NO
E215	f82r	B2	B2-S016	F063	lchedar	MC011	Quellabführung	lokale Randstationen des unteren Feldes	BASE_TWENTY_RULE_CURRICULUM	AR+CHED~CHD	Quellabführung	BASE_CURRICULUM	NO
E216	f82r	B2	B2-S016	F063	ches	MC152	teilen	lokale Randstationen des unteren Feldes	LEARNED_LOCAL_WHOLE_CARD	CHES	GLEICHTEILEN	LEARNED_WHOLE_SIGN	YES
E217	f82r	B2	B2-S016	F063	aiin	MC039	Sollwert	lokale Randstationen des unteren Feldes	BASE_TWENTY_RULE_CURRICULUM	AIIN	Sollwert	BASE_CURRICULUM	NO
E218	f82r	B2	B2-S016	F063	oteey	MC063	Langfolge	lokale Randstationen des unteren Feldes	BASE_TWENTY_RULE_CURRICULUM	OT+Y	Langfolge	BASE_CURRICULUM	NO
E219	f82r	B2	B2-S016	F063	qokaiin	MC120	bemessen	lokale Randstationen des unteren Feldes	BASE_TWENTY_RULE_CURRICULUM	OK+AIIN	bemessen	BASE_CURRICULUM	NO
E220	f82r	B2	B2-S016	F063	okey	MC007	kurz einwirken	lokale Randstationen des unteren Feldes	BASE_TWENTY_RULE_CURRICULUM	OK+Y	kurz einwirken	BASE_CURRICULUM	NO
E221	f82r	B2	B2-S016	F064	pchedy	MC070	Zuführung; Schluss	lokale Randstationen des unteren Feldes	BASE_TWENTY_RULE_CURRICULUM	CHED~CHD	Zuführung; Schluss	BASE_CURRICULUM	NO
E222	f82r	B2	B2-S017	F065	rsheal	MC102	Kurzhalt am Ziel	lokale Randstationen des unteren Feldes	BASE_TWENTY_RULE_CURRICULUM	AL	Kurzhalt am Ziel	BASE_CURRICULUM	NO
E223	f82r	B2	B2-S017	F065	daldy	MC079	Zielschluss	lokale Randstationen des unteren Feldes	BASE_TWENTY_RULE_CURRICULUM	AL+DY	Zielschluss	BASE_CURRICULUM	NO
E224	f82r	B2	B2-S018	F066	qokeedy	MC082	lange einwirken; Schluss	lokale Randstationen des unteren Feldes	BASE_TWENTY_RULE_CURRICULUM	OK+DY	lange einwirken; Schluss	BASE_CURRICULUM	NO
E225	f82r	B2	B2-S019	F067	rshedy	MC084	Vollwaschung; Schluss	lokale Randstationen des unteren Feldes	BASE_TWENTY_RULE_CURRICULUM	DY	Vollwaschung; Schluss	BASE_CURRICULUM	NO
