source_position_id	visible_event_ids	instruction_id	clause_id	card_no	surface	card_clause_type	attachment_direction	action_anchor_source_position_id	role_contribution	component_values_unchanged
SRC_E076	E076	I008	I008-C02	PROC053	chodaly	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E079	MATERIAL+TARGET+ITEM	YES
SRC_E077	E077	I008	I008-C02	PROC009	daiin	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E079	QUANTITY	YES
SRC_E078	E078	I008	I008-C02	PROC052	sho	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E079	MATERIAL	YES
SRC_E079	E079	I008	I008-C02	PROC054	kchol	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E079	ACTION+SEQUENCE	YES
SRC_E080	E080	I008	I008-C03	PROC020	otchor	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E080	SEQUENCE+ACTION+PREPARATION	YES
SRC_E081	E081	I008	I008-C04	PROC008	choky	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E081	ACTION+ITEM	YES
SRC_E082	E082	I008	I008-C05	PROC055	dal	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E085	TARGET	YES
SRC_E083	E083	I008	I008-C05	PROC034	schol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E085	SEQUENCE	YES
SRC_E084	E084	I008	I008-C05	PROC056	choy	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E085	MATERIAL+ITEM	YES
SRC_E085	E085	I008	I008-C05	PROC008	choky	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E085	ACTION+ITEM	YES
SRC_E086	E086	I008	I008-C06	PROC057	cheeckhody	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E086	ACTION+GRADE+PATH_MEDIUM+PROCESS+CLOSE	YES
SRC_E087	E087	I009	I009-C01	PROC058	sh	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E087	ACTION	YES
SRC_E088	E088	I009	I009-C02	PROC052	cho	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E089	MATERIAL	YES
SRC_E089	E089	I009	I009-C02	PROC059	kchey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E089	ACTION+GRADE+ITEM	YES
SRC_E090	E090	I009	I009-C03	PROC060	qokokchy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E090	ACTION+ACTION+ITEM	YES
SRC_E091	E091	I009	I009-C04	PROC011	okchy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E091	ACTION+ITEM	YES
SRC_E092	E092	I009	I009-C05	PROC061	chokcheo	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E092	ACTION+ACTION+GRADE+PROCESS	YES
SRC_E093	E093	I009	I009-C06	PROC062	kchal	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E093	ACTION+TARGET	YES
SRC_E094	E094	I009	I009-C07	PROC052	sho	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E095	MATERIAL	YES
SRC_E095	E095	I009	I009-C07	PROC011	chokchy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E095	ACTION+ITEM	YES
SRC_E096	E096	I009	I009-C08	PROC063	kchoar	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E096	ACTION+MATERIAL+SOURCE	YES
SRC_E097	E097	I009	I009-C09	PROC064	sotodan	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E099	SEQUENCE+PROCESS+QUANTITY	YES
SRC_E098	E098	I009	I009-C09	PROC065	otchey	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E099	SEQUENCE+ITEM	YES
SRC_E099	E099	I009	I009-C09	PROC066	keol	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E099	ACTION+GRADE+SEQUENCE	YES
SRC_E100	E100	I009	I009-C09	PROC009	daiin	ARGUMENT_OR_ADDRESS	LEFT_TO_PREVIOUS_ACTION	SRC_E099	QUANTITY	YES
SRC_E101	E101	I010	I010-C01	PROC067	qokedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E101	ACTION+GRADE+CLOSE	YES
SRC_E102	E102	I011	I011-C01	PROC038	okaiin	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E102	ACTION+QUANTITY	YES
SRC_E103	E103	I011	I011-C02	PROC068	kair	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E103	ACTION+PATH_MEDIUM	YES
SRC_E104	E104	I011	I011-C03	PROC048	okal	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E104	ACTION+TARGET	YES
SRC_E105	E105	I011	I011-C04	PROC003	sar	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E107	SOURCE	YES
SRC_E106	E106	I011	I011-C04	PROC013	ol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E107	SEQUENCE	YES
SRC_E107	E107	I011	I011-C04	PROC069	kain	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E107	ACTION+QUANTITY	YES
SRC_E108	E108	I011	I011-C05	PROC070	olkain	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E108	SEQUENCE+ACTION+QUANTITY	YES
SRC_E109	E109	I011	I011-C06	PROC055	al	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E111	TARGET	YES
SRC_E110	E110	I011	I011-C06	PROC013	ol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E111	SEQUENCE	YES
SRC_E111	E111	I011	I011-C06	PROC071	rol	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E111	ACTION+SEQUENCE	YES
SRC_E112	E112	I011	I011-C07	PROC072	dl	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E112	ACTION	YES
SRC_E113	E113	I011	I011-C08	PROC022	olor	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E115	SEQUENCE+PREPARATION	YES
SRC_E114	E114	I011	I011-C08	PROC013	ol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E115	SEQUENCE	YES
SRC_E115	E115	I011	I011-C08	PROC073	sheckhal	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E115	ACTION+GRADE+PATH_MEDIUM+TARGET	YES
SRC_E116	E116	I011	I011-C09	PROC009	daiin	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E117	QUANTITY	YES
SRC_E117	E117	I011	I011-C09	PROC074	qokeedal	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E117	ACTION+GRADE+TARGET	YES
SRC_E118	E118	I011	I011-C10	PROC009	daiin	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E120	QUANTITY	YES
SRC_E119	E119	I011	I011-C10	PROC075	chckhy	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E120	PATH_MEDIUM+ITEM	YES
SRC_E120	E120	I011	I011-C10	PROC076	schedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E120	ACTION+CLOSE	YES
SRC_E121	E121	I012	I012-C01	PROC013	qol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E122	SEQUENCE	YES
SRC_E122	E122	I012	I012-C01	PROC077	sshkchdy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E122	ACTION+ACTION+ACTION+CLOSE	YES
SRC_E123	E123	I013	I013-C01	PROC042	chedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E123	ACTION+ITEM	YES
SRC_E124	E124	I013	I013-C02	PROC013	ol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E125	SEQUENCE	YES
SRC_E125	E125	I013	I013-C02	PROC078	shedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E125	ACTION+CLOSE	YES
SRC_E126	E126	I014	I014-C01	PROC079	qolchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E126	SEQUENCE+ACTION+CLOSE	YES
SRC_E127	E127	I015	I015-C01	PROC080	qokain	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E127	ACTION+QUANTITY	YES
SRC_E128	E128	I015	I015-C02	PROC075	shckhy	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E129	PATH_MEDIUM+ITEM	YES
SRC_E129	E129	I015	I015-C02	PROC072	dl	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E129	ACTION	YES
SRC_E130	E130	I015	I015-C03	PROC081	ral	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E130	ACTION+TARGET	YES
SRC_E131	E131	I015	I015-C04	PROC082	qokchdy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E131	ACTION+ACTION+CLOSE	YES
SRC_E132	E132	I016	I016-C01	PROC019	chey	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E134	ITEM	YES
SRC_E133	E133	I016	I016-C01	PROC013	ol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E134	SEQUENCE	YES
SRC_E134	E134	I016	I016-C01	PROC083	cheky	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E134	ACTION+GRADE+ITEM	YES
SRC_E135	E135	I016	I016-C02	PROC013	ol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E136	SEQUENCE	YES
SRC_E136	E136	I016	I016-C02	PROC078	shedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E136	ACTION+CLOSE	YES
SRC_E137	E137	I017	I017-C01	PROC067	qokedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E137	ACTION+GRADE+CLOSE	YES
SRC_E138	E138	I018	I018-C01	PROC067	qokedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E138	ACTION+GRADE+CLOSE	YES
SRC_E139	E139	I019	I019-C01	PROC075	chckhy	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E140	PATH_MEDIUM+ITEM	YES
SRC_E140	E140	I019	I019-C01	PROC008	qoky	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E140	ACTION+ITEM	YES
SRC_E141	E141	I019	I019-C02	PROC084	lsho	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E141	ACTION+PROCESS	YES
SRC_E142	E142	I019	I019-C03	PROC085	qokey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E142	ACTION+GRADE+ITEM	YES
SRC_E143	E143	I019	I019-C04	PROC086	lshedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E143	ACTION+GRADE+CLOSE	YES
SRC_E144	E144	I020	I020-C01	PROC086	lshedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E144	ACTION+GRADE+CLOSE	YES
SRC_E145	E145	I021	I021-C01	PROC042	chedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E145	ACTION+ITEM	YES
SRC_E146	E146	I021	I021-C02	PROC087	qolky	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E146	ACTION+ITEM	YES
SRC_E147	E147	I021	I021-C03	PROC088	lchedal	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E147	ACTION+ACTION+TARGET	YES
SRC_E148	E148	I021	I021-C04	PROC013	qol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E150	SEQUENCE	YES
SRC_E149	E149	I021	I021-C04	PROC089	otar	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E150	SEQUENCE+SOURCE	YES
SRC_E150	E150	I021	I021-C04	PROC090	ytey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E150	ACTION+GRADE+ITEM	YES
SRC_E151	E151	I021	I021-C05	PROC091	okchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E151	ACTION+ACTION+CLOSE	YES
SRC_E152	E152	I022	I022-C01	PROC048	qokal	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E152	ACTION+TARGET	YES
SRC_E153	E153	I022	I022-C02	PROC092	okeey	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E153	ACTION+GRADE+ITEM	YES
SRC_E154	E154	I022	I022-C03	PROC013	qol	SEQUENCE_OR_CONTINUATION	RIGHT_TO_NEXT_ACTION	SRC_E155	SEQUENCE	YES
SRC_E155	E155	I022	I022-C03	PROC078	cheedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E155	ACTION+CLOSE	YES
SRC_E156	E156	I023	I023-C01	PROC055	sal	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E158	TARGET	YES
SRC_E157	E157	I023	I023-C01	PROC093	teol	STATE_OR_GRADE_PHRASE	RIGHT_TO_NEXT_ACTION	SRC_E158	GRADE+SEQUENCE	YES
SRC_E158	E158	I023	I023-C01	PROC094	dchdy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E158	ACTION+CLOSE	YES
SRC_E159	E159	I024	I024-C01	PROC095	ly	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E159	ACTION+ITEM	YES
SRC_E160	E160	I024	I024-C02	PROC096	dsheol	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E160	ACTION+GRADE+SEQUENCE	YES
SRC_E161	E161	I024	I024-C03	PROC097	oiiin	STATE_OR_GRADE_PHRASE	RIGHT_TO_NEXT_ACTION	SRC_E162	PROCESS+STATE	YES
SRC_E162	E162	I024	I024-C03	PROC098	olkeedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E162	ACTION+GRADE+CLOSE	YES
SRC_E163	E163	I025	I025-C01	PROC078	tedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E163	ACTION+CLOSE	YES
SRC_E164	E164	I026	I026-C01	PROC083	cheky	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E164	ACTION+GRADE+ITEM	YES
SRC_E165	E165	I026	I026-C02	PROC099	shckhedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E165	ACTION+PATH_MEDIUM+GRADE+CLOSE	YES
SRC_E166	E166	I027	I027-C01	PROC055	chal	ARGUMENT_OR_ADDRESS	ELLIPTIC_ACTION_FROM_RECORD	INHERITED_FROM_RECORD	TARGET	YES
SRC_E167	E167	I028	I028-C01	PROC076	dchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E167	ACTION+CLOSE	YES
SRC_E168	E168	I029	I029-C01	PROC079	qolchedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E168	SEQUENCE+ACTION+CLOSE	YES
SRC_E169	E169	I030	I030-C01	PROC080	qokain	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E169	ACTION+QUANTITY	YES
SRC_E170	E170	I030	I030-C02	PROC019	dy	ARGUMENT_OR_ADDRESS	RIGHT_TO_NEXT_ACTION	SRC_E171	ITEM	YES
SRC_E171	E171	I030	I030-C02	PROC100	qokeedy	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E171	ACTION+GRADE+CLOSE	YES
SRC_E172	E172	I031	I031-C01	PROC048	qokal	ACTION_CLAUSE	ACTION_ANCHOR	SRC_E172	ACTION+TARGET	YES
