name_slot_ordinal	slot_id	source_event_id	local_card_host_key	physical_page	register	locus	owner_de	record_governor_key	bundle_governor_key	surface	surface_template	name_placeholder	name_slot_in_label	name_span_start_zero_based	name_span_end_exclusive	raw_name_core	content_class	assignment_mode	boundary_class	fill_status	primary_governor_kind	primary_governor_key	guard
11	LOCAL_NAME:P1008-E0127:NAME_1	P1008-E0127	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0127	f72r	CELESTIAL	f72r1.2	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_RECORD:G475-R017	LOCAL_BUNDLE:G474-B017	oshodady	{NAME_1}sh{NAME_2}	NAME_1	1	0	1	o	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0127	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
12	LOCAL_NAME:P1008-E0127:NAME_2	P1008-E0127	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0127	f72r	CELESTIAL	f72r1.2	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_RECORD:G475-R017	LOCAL_BUNDLE:G474-B017	oshodady	{NAME_1}sh{NAME_2}	NAME_2	2	3	8	odady	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0127	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
13	LOCAL_NAME:P1008-E0128:NAME_1	P1008-E0128	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0128	f72r	CELESTIAL	f72r1.3	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_RECORD:G475-R018	LOCAL_BUNDLE:G474-B018	chdaiirdainy	{NAME_1}ainy	NAME_1	1	0	8	chdaiird	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0128	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
14	LOCAL_NAME:P1008-E0133:NAME_1	P1008-E0133	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0133	f72r	CELESTIAL	f72r1.6	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_RECORD:G475-R021	LOCAL_BUNDLE:G474-B021	ytalshdy	{NAME_1}alsh{NAME_2}	NAME_1	1	0	2	yt	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0133	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
15	LOCAL_NAME:P1008-E0133:NAME_2	P1008-E0133	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0133	f72r	CELESTIAL	f72r1.6	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_RECORD:G475-R021	LOCAL_BUNDLE:G474-B021	ytalshdy	{NAME_1}alsh{NAME_2}	NAME_2	2	6	8	dy	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0133	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
16	LOCAL_NAME:P1008-E0135:NAME_1	P1008-E0135	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0135	f72r	CELESTIAL	f72r1.7	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_RECORD:G475-R022	LOCAL_BUNDLE:G474-B022	alif	al{NAME_1}	NAME_1	1	2	4	if	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0135	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
17	LOCAL_NAME:P1008-E0139:NAME_1	P1008-E0139	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0139	f72r	CELESTIAL	f72r1.10	lokale Kennung für Tierkreis-Ringgruppe A	LOCAL_RECORD:G475-R025	LOCAL_BUNDLE:G474-B025	otalef	otal{NAME_1}	NAME_1	1	4	6	ef	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0139	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
18	LOCAL_NAME:P1008-E0172:NAME_1	P1008-E0172	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0172	f72r	CELESTIAL	f72r1.14	lokale Kennung für Tierkreis-Ringgruppe B	LOCAL_RECORD:G475-R028	LOCAL_BUNDLE:G474-B028	otchoshy	ot{NAME_1}shy	NAME_1	1	2	5	cho	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0172	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
19	LOCAL_NAME:P1008-E0173:NAME_1	P1008-E0173	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0173	f72r	CELESTIAL	f72r1.15	lokale Kennung für Tierkreis-Ringgruppe B	LOCAL_RECORD:G475-R029	LOCAL_BUNDLE:G474-B029	otchdal	ot{NAME_1}dal	NAME_1	1	2	4	ch	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0173	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
20	LOCAL_NAME:P1008-E0190:NAME_1	P1008-E0190	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0190	f72r	CELESTIAL	f72r2.1	lokale Kennung für Tierkreis-Ringgruppe D	LOCAL_RECORD:G475-R032	LOCAL_BUNDLE:G474-B032	ofchdamy	of{NAME_1}	NAME_1	1	2	8	chdamy	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0190	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
21	LOCAL_NAME:P1008-E0191:NAME_1	P1008-E0191	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0191	f72r	CELESTIAL	f72r2.2	lokale Kennung für Tierkreis-Ringgruppe D	LOCAL_RECORD:G475-R033	LOCAL_BUNDLE:G474-B033	oklairdy	ok{NAME_1}air{NAME_2}	NAME_1	1	2	3	l	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0191	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
22	LOCAL_NAME:P1008-E0191:NAME_2	P1008-E0191	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0191	f72r	CELESTIAL	f72r2.2	lokale Kennung für Tierkreis-Ringgruppe D	LOCAL_RECORD:G475-R033	LOCAL_BUNDLE:G474-B033	oklairdy	ok{NAME_1}air{NAME_2}	NAME_2	2	6	8	dy	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0191	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
23	LOCAL_NAME:P1008-E0193:NAME_1	P1008-E0193	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0193	f72r	CELESTIAL	f72r2.4	lokale Kennung für Tierkreis-Ringgruppe D	LOCAL_RECORD:G475-R035	LOCAL_BUNDLE:G474-B035	okairy	okair{NAME_1}	NAME_1	1	5	6	y	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0193	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
24	LOCAL_NAME:P1008-E0194:NAME_1	P1008-E0194	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0194	f72r	CELESTIAL	f72r2.5	lokale Kennung für Tierkreis-Ringgruppe D	LOCAL_RECORD:G475-R036	LOCAL_BUNDLE:G474-B036	okealar	ok{NAME_1}alar	NAME_1	1	2	3	e	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0194	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
25	LOCAL_NAME:P1008-E0243:NAME_1	P1008-E0243	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0243	f72r	CELESTIAL	f72r2.13	lokale Kennung für Tierkreis-Ringgruppe D	LOCAL_RECORD:G475-R043	LOCAL_BUNDLE:G474-B043	oteeary	ot{NAME_1}ar{NAME_2}	NAME_1	1	2	4	ee	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0243	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
26	LOCAL_NAME:P1008-E0243:NAME_2	P1008-E0243	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0243	f72r	CELESTIAL	f72r2.13	lokale Kennung für Tierkreis-Ringgruppe D	LOCAL_RECORD:G475-R043	LOCAL_BUNDLE:G474-B043	oteeary	ot{NAME_1}ar{NAME_2}	NAME_2	2	6	7	y	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0243	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
27	LOCAL_NAME:P1008-E0246:NAME_1	P1008-E0246	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0246	f72r	CELESTIAL	f72r2.15	lokale Kennung für Tierkreis-Ringgruppe D	LOCAL_RECORD:G475-R045	LOCAL_BUNDLE:G474-B045	okaircham	okair{NAME_1}am	NAME_1	1	5	7	ch	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0246	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
28	LOCAL_NAME:P1008-E0247:NAME_1	P1008-E0247	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0247	f72r	CELESTIAL	f72r2.16	lokale Kennung für Tierkreis-Ringgruppe D	LOCAL_RECORD:G475-R046	LOCAL_BUNDLE:G474-B046	okeal	ok{NAME_1}al	NAME_1	1	2	3	e	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0247	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
29	LOCAL_NAME:P1008-E0250:NAME_1	P1008-E0250	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0250	f72r	CELESTIAL	f72r2.19	lokale Kennung für Tierkreis-Ringgruppe D	LOCAL_RECORD:G475-R049	LOCAL_BUNDLE:G474-B049	orary	orar{NAME_1}	NAME_1	1	4	5	y	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0250	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
30	LOCAL_NAME:P1008-E0251:NAME_1	P1008-E0251	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0251	f72r	CELESTIAL	f72r2.20	lokale Kennung für Tierkreis-Ringgruppe D	LOCAL_RECORD:G475-R050	LOCAL_BUNDLE:G474-B050	okyd	ok{NAME_1}	NAME_1	1	2	4	yd	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0251	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
31	LOCAL_NAME:P1008-E0280:NAME_1	P1008-E0280	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0280	f72r	CELESTIAL	f72r2.24	lokale Kennung für Tierkreis-Ringgruppe E	LOCAL_RECORD:G475-R053	LOCAL_BUNDLE:G474-B053	ralal	{NAME_1}alal	NAME_1	1	0	1	r	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0280	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
32	LOCAL_NAME:P1008-E0284:NAME_1	P1008-E0284	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0284	f72r	CELESTIAL	f72r2.28	lokale Kennung für Tierkreis-Ringgruppe E	LOCAL_RECORD:G475-R057	LOCAL_BUNDLE:G474-B057	chosar	{NAME_1}ar	NAME_1	1	0	4	chos	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0284	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
33	LOCAL_NAME:P1008-E0286:NAME_1	P1008-E0286	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0286	f72r	CELESTIAL	f72r2.30	lokale Kennung für Tierkreis-Ringgruppe E	LOCAL_RECORD:G475-R059	LOCAL_BUNDLE:G474-B059	ainaly	{NAME_1}aly	NAME_1	1	0	3	ain	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0286	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
34	LOCAL_NAME:P1008-E0287:NAME_1	P1008-E0287	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0287	f72r	CELESTIAL	f72r2.31	lokale Kennung für Tierkreis-Ringgruppe E	LOCAL_RECORD:G475-R060	LOCAL_BUNDLE:G474-B060	okarcham	okar{NAME_1}am	NAME_1	1	4	6	ch	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0287	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
35	LOCAL_NAME:P1008-E0350:NAME_1	P1008-E0350	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0350	f72r	CELESTIAL	f72r3.2	lokale Kennung für Tierkreis-Ringgruppe G	LOCAL_RECORD:G475-R060	LOCAL_BUNDLE:G474-B061	olkalaiin	ol{NAME_1}alaiin	NAME_1	1	2	3	k	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0350	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
36	LOCAL_NAME:P1008-E0352:NAME_1	P1008-E0352	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0352	f72r	CELESTIAL	f72r3.4	lokale Kennung für Tierkreis-Ringgruppe G	LOCAL_RECORD:G475-R061	LOCAL_BUNDLE:G474-B063	oraiinam	or{NAME_1}am	NAME_1	1	2	6	aiin	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0352	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
37	LOCAL_NAME:P1008-E0353:NAME_1	P1008-E0353	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0353	f72r	CELESTIAL	f72r3.5	lokale Kennung für Tierkreis-Ringgruppe G	LOCAL_RECORD:G475-R062	LOCAL_BUNDLE:G474-B064	osarsheeeo	{NAME_1}arsh{NAME_2}	NAME_1	1	0	2	os	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0353	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
38	LOCAL_NAME:P1008-E0353:NAME_2	P1008-E0353	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0353	f72r	CELESTIAL	f72r3.5	lokale Kennung für Tierkreis-Ringgruppe G	LOCAL_RECORD:G475-R062	LOCAL_BUNDLE:G474-B064	osarsheeeo	{NAME_1}arsh{NAME_2}	NAME_2	2	6	10	eeeo	STAR_BEARING_RING_POSITION	LEARNED_SLOT_TEMPLATE	LOCAL_LEARNED_NAME_SLOT	CONTENT_CARRIER	LOCAL_CARD	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E0353	LEARNED_NAME_SPAN__NOT_A_FUNCTION_ROOT_OR_CONFIRMED_OBJECT_NAME
