record	locus	word	kind	reading	event_index	before	after
F83_P1	f83r.3:3	chkeedy	OPEN	[chkeedy]	2	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"
F83_P1	f83r.3:4	chey	OPEN	[chey]	2	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"
F83_P1	f83r.3:5	daiin	OPEN	[daiin]	2	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"
F83_P1	f83r.3:6	chey	OPEN	[chey]	2	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"
F83_P1	f83r.3:7	lchedy	MENTION	Zusatzstoff C	2	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"
F83_P1	f83r.3:8	qokaiin	MENTION	Gefäß B	2	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"
F83_P1	f83r.3:9	qotal	OPEN	[qotal]	2	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"
F83_P1	f83r.3:10	dar	OPEN	[dar]	2	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"
F83_P1	f83r.4:1	qokshedy	OPEN	[qokshedy]	2	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"
F83_P1	f83r.4:2	chedy	HEAT	erwärme C	3	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"
F83_P1	f83r.4:3	qokedy	STATE	ist eingefüllt: C in B	3	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.4:4	chkedy	OPEN	[chkedy]	3	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.4:5	daiin	OPEN	[daiin]	3	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.4:6	shetar	OPEN	[shetar]	3	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.4:7	shedy	MENTION	Flüssigkeit A	3	"{""completed"": {}, ""patient"": ""C"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.4:8	qekaiin	OPEN	[qekaiin]	3	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.4:9	chedy	HEAT	erwärme A	4	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.5:1	deey	OPEN	[deey]	4	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.5:2	qotaiin	OPEN	[qotaiin]	4	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.5:3	checkhy	OPEN	[checkhy]	4	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.5:4	qoty	OPEN	[qoty]	4	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.5:5	cheg	OPEN	[cheg]	4	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.5:6	shedy	MENTION	Flüssigkeit A	4	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.5:7	qokeey	RUNNING	wird gerade eingefüllt: A in B	5	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.2:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.5:8	rchedy	OPEN	[rchedy]	5	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.5:9	qoteedy	REPEAT	wird erneut eingefüllt: A in B	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:7""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:9""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.5:10	lo	OPEN	[lo]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:9""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:9""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.6:1	schedy	OPEN	[schedy]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:9""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:9""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.6:2	chedchy	OPEN	[chedchy]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:9""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:9""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.6:3	qokal	OPEN	[qokal]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:9""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:9""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.6:4	olchedy	OPEN	[olchedy]	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:9""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:9""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.6:5	qokaiin	MENTION	Gefäß B	6	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:9""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:9""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.6:6	chedy	HEAT	erwärme A	7	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:9""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:9""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.6:7	qokeedy	DIRECT	fülle ein: A in B	8	"{""completed"": {}, ""patient"": ""A"", ""running"": {""A>B"": ""f83r.5:9""}, ""states"": {""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.6:8	lchedy	MENTION	Zusatzstoff C	8	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""A"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.6:9	qoky	OPEN	[qoky]	8	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.7:1	solshed	OPEN	[solshed]	8	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.7:2	lsheedy	OPEN	[lsheedy]	8	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.7:3	qeeedy	OPEN	[qeeedy]	8	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.7:4	qoky	OPEN	[qoky]	8	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.7:5	o	OPEN	[o]	8	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.7:6	qol	OPEN	[qol]	8	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.7:7	rsheedy	OPEN	[rsheedy]	8	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"
F83_P1	f83r.7:8	qokedy	STATE	ist eingefüllt: C in B	8	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.4:3""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"
F83_P1	f83r.7:9	qoteedy	REPEAT	wird erneut eingefüllt: C in B	9	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {""C>B"": ""f83r.7:9""}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"
F83_P1	f83r.7:10	qoteedy	REPEAT	wird erneut eingefüllt: C in B	10	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {""C>B"": ""f83r.7:9""}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {""C>B"": ""f83r.7:10""}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"
F83_P1	f83r.8:1	pchedal	OPEN	[pchedal]	10	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {""C>B"": ""f83r.7:10""}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {""C>B"": ""f83r.7:10""}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"
F83_P1	f83r.8:2	otedy	OPEN	[otedy]	10	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {""C>B"": ""f83r.7:10""}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {""C>B"": ""f83r.7:10""}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"
F83_P1	f83r.8:3	shecthedchy	OPEN	[shecthedchy]	10	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {""C>B"": ""f83r.7:10""}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {""C>B"": ""f83r.7:10""}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"
F83_P1	f83r.8:4	qoky	OPEN	[qoky]	10	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {""C>B"": ""f83r.7:10""}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {""C>B"": ""f83r.7:10""}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"
F83_P1	f83r.8:5	chedy	HEAT	erwärme C	11	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {""C>B"": ""f83r.7:10""}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {""C>B"": ""f83r.7:10""}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"
F83_P1	f83r.8:6	chary	OPEN	[chary]	11	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {""C>B"": ""f83r.7:10""}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"	"{""completed"": {""A>B"": ""f83r.6:7""}, ""patient"": ""C"", ""running"": {""C>B"": ""f83r.7:10""}, ""states"": {""A>B"": ""f83r.6:7"", ""C>B"": ""f83r.7:8""}, ""vessel"": ""B""}"
F83_P2	f83r.9:1	pchor	OPEN	[pchor]	0	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"	"{""completed"": {}, ""patient"": null, ""running"": {}, ""states"": {}, ""vessel"": null}"
