id	edition	iris_code	xiphion_code	status	active_rows	surviving_rows
71	IT2a	cth	pyd	COMPLETE	1	1
72	IT2a	cth	t	COMPLETE	13	13
73	IT2a	cth	ta	COMPLETE	1	1
74	IT2a	cth	tc	COMPLETE	2	2
75	IT2a	cth	tch	COMPLETE	2	2
76	IT2a	cth	to	COMPLETE	3	3
77	IT2a	cth	tol	COMPLETE	1	1
78	IT2a	cth	ty	COMPLETE	1	1
79	IT2a	ctho	cths	COMPLETE	1	1
80	IT2a	ctho	k	COMPLETE	11	11
81	IT2a	ctho	ks	COMPLETE	3	0
82	IT2a	ctho	ksh	COMPLETE	2	0
83	IT2a	ctho	o	COMPLETE	2	2
84	IT2a	ctho	ok	COMPLETE	1	0
85	IT2a	ctho	okc	COMPLETE	1	0
86	IT2a	ctho	okch	COMPLETE	1	0
87	IT2a	ctho	ot	COMPLETE	1	1
88	IT2a	ctho	otc	COMPLETE	1	1
89	IT2a	ctho	otch	COMPLETE	1	1
90	IT2a	ctho	otcha	COMPLETE	1	1
91	IT2a	ctho	p	COMPLETE	25	24
92	IT2a	ctho	pc	COMPLETE	10	9
93	IT2a	ctho	pch	COMPLETE	10	9
94	IT2a	ctho	pche	COMPLETE	1	1
95	IT2a	ctho	py	COMPLETE	2	2
96	IT2a	ctho	pyd	COMPLETE	1	1
97	IT2a	ctho	t	COMPLETE	9	9
98	IT2a	ctho	tc	COMPLETE	1	1
99	IT2a	ctho	tch	COMPLETE	1	1
100	IT2a	ctho	to	COMPLETE	2	2
101	IT2a	ctho	ty	COMPLETE	1	1
102	IT2a	cthod	k	COMPLETE	7	7
103	IT2a	cthod	ks	COMPLETE	1	0
104	IT2a	cthod	p	COMPLETE	8	8
105	IT2a	cthod	pc	COMPLETE	6	6
106	IT2a	cthod	pch	COMPLETE	6	6
107	IT2a	cthod	pche	COMPLETE	1	1
108	IT2a	cthod	t	COMPLETE	4	4
109	IT2a	cthod	to	COMPLETE	1	1
110	IT2a	cthod	ty	COMPLETE	1	1
111	IT2a	k	c	COMPLETE	21	21
112	IT2a	k	ct	COMPLETE	21	18
113	IT2a	k	cth	COMPLETE	21	18
114	IT2a	k	ctho	COMPLETE	8	8
115	IT2a	k	cthod	COMPLETE	2	2
116	IT2a	k	f	COMPLETE	24	24
117	IT2a	k	fa	COMPLETE	1	1
118	IT2a	k	fai	COMPLETE	1	1
119	IT2a	k	faii	COMPLETE	1	1
120	IT2a	k	fc	COMPLETE	9	9
121	IT2a	k	fch	COMPLETE	9	9
122	IT2a	k	fcho	COMPLETE	6	6
123	IT2a	k	fo	COMPLETE	2	2
124	IT2a	k	o	COMPLETE	21	6
125	IT2a	k	ok	COMPLETE	14	14
126	IT2a	k	okc	COMPLETE	5	4
127	IT2a	k	okch	COMPLETE	5	4
128	IT2a	k	okche	COMPLETE	2	1
129	IT2a	k	oke	COMPLETE	4	4
130	IT2a	k	okeo	COMPLETE	2	2
131	IT2a	k	okeod	COMPLETE	1	1
132	IT2a	k	ot	COMPLETE	7	7
133	IT2a	k	otc	COMPLETE	6	5
134	IT2a	k	otch	COMPLETE	6	5
135	IT2a	k	otcha	COMPLETE	2	2
136	IT2a	k	otchal	COMPLETE	1	1
137	IT2a	k	p	COMPLETE	313	313
138	IT2a	k	pa	COMPLETE	4	4
139	IT2a	k	pai	COMPLETE	1	1
140	IT2a	k	paii	COMPLETE	1	1
141	IT2a	k	paiin	COMPLETE	1	1
142	IT2a	k	pc	COMPLETE	113	113
143	IT2a	k	pch	COMPLETE	113	94
144	IT2a	k	pcha	COMPLETE	2	2
145	IT2a	k	pchai	COMPLETE	1	1
146	IT2a	k	pche	COMPLETE	23	23
147	IT2a	k	pched	COMPLETE	1	1
148	IT2a	k	pcheda	COMPLETE	1	1
149	IT2a	k	pcheo	COMPLETE	5	5
150	IT2a	k	pcheod	COMPLETE	3	3
151	IT2a	k	pcheoda	COMPLETE	1	1
152	IT2a	k	pchey	COMPLETE	1	0
153	IT2a	k	pcho	COMPLETE	16	16
154	IT2a	k	pchoc	COMPLETE	1	1
155	IT2a	k	pchoct	COMPLETE	1	1
156	IT2a	k	pchocth	COMPLETE	1	1
157	IT2a	k	pchocthy	COMPLETE	1	1
158	IT2a	k	pd	COMPLETE	3	3
159	IT2a	k	pda	COMPLETE	1	1
160	IT2a	k	pdai	COMPLETE	1	1
161	IT2a	k	ps	COMPLETE	5	5
162	IT2a	k	psh	COMPLETE	5	5
163	IT2a	k	psho	COMPLETE	1	1
164	IT2a	k	pshol	COMPLETE	1	1
165	IT2a	k	py	COMPLETE	3	2
166	IT2a	k	t	COMPLETE	151	151
167	IT2a	k	ta	COMPLETE	3	3
168	IT2a	k	tar	COMPLETE	1	1
169	IT2a	k	tc	COMPLETE	34	34
170	IT2a	k	tch	COMPLETE	34	34
171	IT2a	k	tche	COMPLETE	3	2
172	IT2a	k	tcho	COMPLETE	9	9
173	IT2a	k	tchoc	COMPLETE	1	1
174	IT2a	k	tchod	COMPLETE	2	2
175	IT2a	k	tchoda	COMPLETE	1	1
176	IT2a	k	tchodar	COMPLETE	1	1
177	IT2a	k	tchody	COMPLETE	1	1
178	IT2a	k	tchy	COMPLETE	4	3
179	IT2a	k	tchyd	COMPLETE	2	2
180	IT2a	k	te	COMPLETE	4	4
181	IT2a	k	to	COMPLETE	40	40
182	IT2a	k	toc	COMPLETE	1	1
183	IT2a	k	tol	COMPLETE	18	12
184	IT2a	k	told	COMPLETE	4	2
185	IT2a	k	tor	COMPLETE	4	4
186	IT2a	k	torc	COMPLETE	1	1
187	IT2a	k	torch	COMPLETE	1	1
188	IT2a	k	tors	COMPLETE	1	1
189	IT2a	k	ts	COMPLETE	7	7
190	IT2a	k	tsh	COMPLETE	7	7
191	IT2a	k	tsho	COMPLETE	5	5
192	IT2a	k	tshol	COMPLETE	1	1
193	IT2a	k	ty	COMPLETE	3	3
194	IT2a	ko	c	COMPLETE	3	1
195	IT2a	ko	ct	COMPLETE	3	1
196	IT2a	ko	cth	COMPLETE	3	1
197	IT2a	ko	ctho	COMPLETE	2	0
198	IT2a	ko	cthod	COMPLETE	1	0
199	IT2a	ko	f	COMPLETE	3	3
200	IT2a	ko	fc	COMPLETE	2	2
201	IT2a	ko	fch	COMPLETE	2	2
202	IT2a	ko	fcho	COMPLETE	2	2
203	IT2a	ko	fo	COMPLETE	1	1
204	IT2a	ko	kc	COMPLETE	1	1
205	IT2a	ko	kch	COMPLETE	1	1
206	IT2a	ko	kche	COMPLETE	1	1
207	IT2a	ko	ks	COMPLETE	4	4
208	IT2a	ko	ksh	COMPLETE	4	4
209	IT2a	ko	kshe	COMPLETE	1	1
210	IT2a	ko	o	COMPLETE	3	3
211	IT2a	ko	ok	COMPLETE	2	2
212	IT2a	ko	okc	COMPLETE	1	1
213	IT2a	ko	okch	COMPLETE	1	1
214	IT2a	ko	okche	COMPLETE	1	1
215	IT2a	ko	oke	COMPLETE	1	1
216	IT2a	ko	okeo	COMPLETE	1	1
217	IT2a	ko	ot	COMPLETE	1	1
218	IT2a	ko	otc	COMPLETE	1	1
219	IT2a	ko	otch	COMPLETE	1	1
220	IT2a	ko	p	COMPLETE	34	34
221	IT2a	ko	pa	COMPLETE	1	1
222	IT2a	ko	pc	COMPLETE	18	18
223	IT2a	ko	pch	COMPLETE	18	18
224	IT2a	ko	t	COMPLETE	18	17
225	IT2a	ko	tc	COMPLETE	5	5
226	IT2a	ko	tch	COMPLETE	5	5
227	IT2a	ko	tche	COMPLETE	1	0
228	IT2a	ko	tchy	COMPLETE	1	1
229	IT2a	ko	te	COMPLETE	1	1
230	IT2a	ko	to	COMPLETE	4	4
231	IT2a	ko	tol	COMPLETE	1	1
232	IT2a	ko	tor	COMPLETE	2	2
233	IT2a	ko	tors	COMPLETE	1	1
234	IT2a	kod	ks	COMPLETE	1	1
235	IT2a	kod	ksh	COMPLETE	1	1
236	IT2a	kod	o	COMPLETE	1	1
237	IT2a	kod	ok	COMPLETE	1	1
238	IT2a	kod	oke	COMPLETE	1	1
239	IT2a	kod	okeo	COMPLETE	1	1
240	IT2a	kod	p	COMPLETE	6	6
241	IT2a	kod	pc	COMPLETE	4	4
242	IT2a	kod	pch	COMPLETE	4	4
243	IT2a	kod	t	COMPLETE	4	3
244	IT2a	kod	tc	COMPLETE	4	3
245	IT2a	kod	tch	COMPLETE	4	3
246	IT2a	kod	tchy	COMPLETE	1	1
247	IT2a	ks	c	COMPLETE	4	3
248	IT2a	ks	ct	COMPLETE	4	3
249	IT2a	ks	cth	COMPLETE	4	3
250	IT2a	ks	ctho	COMPLETE	2	2
251	IT2a	ks	f	COMPLETE	9	9
252	IT2a	ks	fc	COMPLETE	2	2
253	IT2a	ks	fch	COMPLETE	2	2
254	IT2a	ks	fcho	COMPLETE	1	1
255	IT2a	ks	kc	COMPLETE	8	8
256	IT2a	ks	kch	COMPLETE	8	8
257	IT2a	ks	kche	COMPLETE	2	0
258	IT2a	ks	ko	COMPLETE	9	9
259	IT2a	ks	kod	COMPLETE	1	1
260	IT2a	ks	ky	COMPLETE	3	3
261	IT2a	ks	kyd	COMPLETE	1	1
262	IT2a	ks	kyda	COMPLETE	1	1
263	IT2a	ks	o	COMPLETE	12	12
264	IT2a	ks	ok	COMPLETE	8	8
265	IT2a	ks	okc	COMPLETE	3	3
266	IT2a	ks	okch	COMPLETE	3	3
267	IT2a	ks	okche	COMPLETE	1	0
268	IT2a	ks	oke	COMPLETE	3	3
269	IT2a	ks	okeo	COMPLETE	1	1
270	IT2a	ks	okeod	COMPLETE	1	1
271	IT2a	ks	ot	COMPLETE	4	4
272	IT2a	ks	otc	COMPLETE	3	2
273	IT2a	ks	otch	COMPLETE	3	2
274	IT2a	ks	otcha	COMPLETE	1	1
275	IT2a	ks	p	COMPLETE	75	71
276	IT2a	ks	pa	COMPLETE	1	1
277	IT2a	ks	pc	COMPLETE	18	15
278	IT2a	ks	pch	COMPLETE	18	15
279	IT2a	ks	pche	COMPLETE	4	4
280	IT2a	ks	pcheo	COMPLETE	1	1
281	IT2a	ks	pd	COMPLETE	3	3
282	IT2a	ks	pda	COMPLETE	1	1
283	IT2a	ks	pdai	COMPLETE	1	1
284	IT2a	ks	ps	COMPLETE	1	1
285	IT2a	ks	psh	COMPLETE	1	1
286	IT2a	ks	psho	COMPLETE	1	1
287	IT2a	ks	pshol	COMPLETE	1	1
288	IT2a	ks	t	COMPLETE	35	35
289	IT2a	ks	tc	COMPLETE	4	4
290	IT2a	ks	tch	COMPLETE	4	4
291	IT2a	ks	tcho	COMPLETE	2	2
292	IT2a	ks	tchoc	COMPLETE	1	1
293	IT2a	ks	te	COMPLETE	2	2
294	IT2a	ks	to	COMPLETE	7	7
295	IT2a	ks	tol	COMPLETE	6	6
296	IT2a	ks	told	COMPLETE	1	1
297	IT2a	ks	ts	COMPLETE	5	5
298	IT2a	ks	tsh	COMPLETE	5	5
299	IT2a	ks	tsho	COMPLETE	4	4
300	IT2a	ks	tshol	COMPLETE	1	1
301	IT2a	ksh	c	COMPLETE	3	0
302	IT2a	ksh	ct	COMPLETE	3	2
303	IT2a	ksh	cth	COMPLETE	3	2
304	IT2a	ksh	ctho	COMPLETE	2	2
305	IT2a	ksh	f	COMPLETE	6	6
306	IT2a	ksh	fc	COMPLETE	1	1
307	IT2a	ksh	fch	COMPLETE	1	1
308	IT2a	ksh	fcho	COMPLETE	1	1
309	IT2a	ksh	kc	COMPLETE	6	6
310	IT2a	ksh	kch	COMPLETE	6	6
311	IT2a	ksh	kche	COMPLETE	2	0
312	IT2a	ksh	ko	COMPLETE	9	6
313	IT2a	ksh	kod	COMPLETE	1	1
314	IT2a	ksh	ky	COMPLETE	2	2
315	IT2a	ksh	kyd	COMPLETE	1	1
316	IT2a	ksh	kyda	COMPLETE	1	1
317	IT2a	ksh	o	COMPLETE	6	1
318	IT2a	ksh	ok	COMPLETE	6	3
319	IT2a	ksh	okc	COMPLETE	2	2
320	IT2a	ksh	okch	COMPLETE	2	2
321	IT2a	ksh	okche	COMPLETE	1	0
322	IT2a	ksh	oke	COMPLETE	2	2
323	IT2a	ksh	okeo	COMPLETE	1	1
324	IT2a	ksh	okeod	COMPLETE	1	1
325	IT2a	ksh	p	COMPLETE	56	53
326	IT2a	ksh	pc	COMPLETE	12	10
327	IT2a	ksh	pch	COMPLETE	12	10
328	IT2a	ksh	pche	COMPLETE	2	2
329	IT2a	ksh	pcheo	COMPLETE	1	1
330	IT2a	ksh	pd	COMPLETE	3	3
331	IT2a	ksh	pda	COMPLETE	1	1
332	IT2a	ksh	pdai	COMPLETE	1	1
333	IT2a	ksh	ps	COMPLETE	1	1
334	IT2a	ksh	psh	COMPLETE	1	1
335	IT2a	ksh	psho	COMPLETE	1	1
336	IT2a	ksh	pshol	COMPLETE	1	1
337	IT2a	ksh	t	COMPLETE	26	26
338	IT2a	ksh	tc	COMPLETE	3	3
339	IT2a	ksh	tch	COMPLETE	3	3
340	IT2a	ksh	tcho	COMPLETE	2	2
341	IT2a	ksh	tchoc	COMPLETE	1	1
342	IT2a	ksh	te	COMPLETE	2	2
343	IT2a	ksh	to	COMPLETE	5	5
344	IT2a	ksh	tol	COMPLETE	4	4
345	IT2a	ksh	told	COMPLETE	1	1
346	IT2a	ksh	ts	COMPLETE	5	5
347	IT2a	ksh	tsh	COMPLETE	5	5
348	IT2a	ksh	tsho	COMPLETE	4	4
349	IT2a	ksh	tshol	COMPLETE	1	1
350	IT2a	ksho	f	COMPLETE	2	2
351	IT2a	ksho	fc	COMPLETE	1	1
352	IT2a	ksho	fch	COMPLETE	1	1
353	IT2a	ksho	fcho	COMPLETE	1	1
354	IT2a	ksho	kc	COMPLETE	4	4
355	IT2a	ksho	kch	COMPLETE	4	4
356	IT2a	ksho	kche	COMPLETE	2	0
357	IT2a	ksho	ko	COMPLETE	2	0
358	IT2a	ksho	ky	COMPLETE	1	1
359	IT2a	ksho	o	COMPLETE	2	2
360	IT2a	ksho	ok	COMPLETE	2	2
361	IT2a	ksho	okc	COMPLETE	2	2
362	IT2a	ksho	okch	COMPLETE	2	2
363	IT2a	ksho	okche	COMPLETE	1	0
364	IT2a	ksho	p	COMPLETE	9	0
365	IT2a	ksho	pc	COMPLETE	1	1
366	IT2a	ksho	pch	COMPLETE	1	1
367	IT2a	ksho	t	COMPLETE	6	4
368	IT2a	ksho	to	COMPLETE	2	2
369	IT2a	ksho	tol	COMPLETE	2	2
370	IT2a	ksho	ts	COMPLETE	2	2
371	IT2a	ksho	tsh	COMPLETE	2	2
372	IT2a	ksho	tsho	COMPLETE	2	2
373	IT2a	kshor	f	COMPLETE	1	1
374	IT2a	kshor	p	COMPLETE	1	0
375	IT2a	ky	c	COMPLETE	2	2
376	IT2a	ky	ct	COMPLETE	2	2
377	IT2a	ky	cth	COMPLETE	2	2
378	IT2a	ky	ko	COMPLETE	5	5
379	IT2a	ky	o	COMPLETE	3	3
380	IT2a	ky	ok	COMPLETE	2	2
381	IT2a	ky	ot	COMPLETE	1	1
382	IT2a	ky	otc	COMPLETE	1	1
383	IT2a	ky	otch	COMPLETE	1	1
384	IT2a	ky	otcha	COMPLETE	1	1
385	IT2a	ky	otchal	COMPLETE	1	1
386	IT2a	ky	p	COMPLETE	31	30
387	IT2a	ky	pc	COMPLETE	15	14
388	IT2a	ky	pch	COMPLETE	15	14
389	IT2a	ky	pcha	COMPLETE	1	1
390	IT2a	ky	pcho	COMPLETE	6	6
391	IT2a	ky	t	COMPLETE	18	17
392	IT2a	ky	ta	COMPLETE	1	1
393	IT2a	ky	tc	COMPLETE	5	5
394	IT2a	ky	tch	COMPLETE	5	5
395	IT2a	ky	to	COMPLETE	3	2
396	IT2a	ky	toc	COMPLETE	1	1
397	IT2a	ky	tol	COMPLETE	1	0
398	IT2a	ky	told	COMPLETE	1	0
399	IT2a	kyd	ko	COMPLETE	1	1
400	IT2a	kyd	o	COMPLETE	2	2
401	IT2a	kyd	ok	COMPLETE	1	1
402	IT2a	kyd	ot	COMPLETE	1	1
403	IT2a	kyd	otc	COMPLETE	1	1
404	IT2a	kyd	otch	COMPLETE	1	1
405	IT2a	kyd	otcha	COMPLETE	1	1
406	IT2a	kyd	otchal	COMPLETE	1	1
407	IT2a	kyd	p	COMPLETE	12	12
408	IT2a	kyd	pc	COMPLETE	4	4
409	IT2a	kyd	pch	COMPLETE	4	4
410	IT2a	kyd	pcho	COMPLETE	3	3
411	IT2a	kyd	t	COMPLETE	6	6
412	IT2a	kyd	ta	COMPLETE	1	1
413	IT2a	kyd	tc	COMPLETE	2	2
414	IT2a	kyd	tch	COMPLETE	2	2
415	IT2a	kyd	to	COMPLETE	1	1
416	IT2a	kyd	toc	COMPLETE	1	1
417	IT2a	kyda	ko	COMPLETE	1	1
418	IT2a	kyda	o	COMPLETE	2	2
419	IT2a	kyda	ok	COMPLETE	1	1
420	IT2a	kyda	ot	COMPLETE	1	1
421	IT2a	kyda	otc	COMPLETE	1	1
422	IT2a	kyda	otch	COMPLETE	1	1
423	IT2a	kyda	otcha	COMPLETE	1	1
424	IT2a	kyda	otchal	COMPLETE	1	1
425	IT2a	kyda	p	COMPLETE	10	10
426	IT2a	kyda	pc	COMPLETE	4	4
427	IT2a	kyda	pch	COMPLETE	4	4
428	IT2a	kyda	pcho	INHERITED_CLASS_EXCLUDED	0	0
429	IT2a	kyda	t	COMPLETE	2	2
430	IT2a	kyda	ta	COMPLETE	1	1
431	IT2a	kyda	tc	COMPLETE	1	1
432	IT2a	kyda	tch	COMPLETE	1	1
433	IT2a	kydai	ko	COMPLETE	1	1
434	IT2a	kydai	p	COMPLETE	3	0
435	IT2a	kydai	pc	COMPLETE	2	0
436	IT2a	kydai	pch	COMPLETE	2	0
437	IT2a	kydai	t	COMPLETE	1	1
438	IT2a	kydai	tc	COMPLETE	1	1
439	IT2a	kydai	tch	COMPLETE	1	1
440	IT2a	o	c	COMPLETE	8	8
441	IT2a	o	f	COMPLETE	12	8
442	IT2a	o	fa	COMPLETE	1	1
443	IT2a	o	fc	COMPLETE	3	3
444	IT2a	o	fch	COMPLETE	3	0
445	IT2a	o	k	COMPLETE	59	10
446	IT2a	o	kc	COMPLETE	3	3
447	IT2a	o	kch	COMPLETE	3	3
448	IT2a	o	kche	COMPLETE	1	0
449	IT2a	o	ko	COMPLETE	27	21
450	IT2a	o	koc	COMPLETE	1	1
451	IT2a	o	koch	COMPLETE	1	1
452	IT2a	o	kod	COMPLETE	3	3
453	IT2a	o	koda	COMPLETE	2	2
454	IT2a	o	kodal	COMPLETE	1	1
455	IT2a	o	kodalc	COMPLETE	1	1
456	IT2a	o	kodalch	COMPLETE	1	1
457	IT2a	o	kor	COMPLETE	1	1
458	IT2a	o	ks	COMPLETE	21	18
459	IT2a	o	ksh	COMPLETE	10	2
460	IT2a	o	kshe	COMPLETE	1	1
461	IT2a	o	kshed	COMPLETE	1	1
462	IT2a	o	kshedy	COMPLETE	1	0
463	IT2a	o	kshedyo	COMPLETE	1	1
464	IT2a	o	ksho	COMPLETE	3	3
465	IT2a	o	ky	COMPLETE	2	1
466	IT2a	o	kyd	COMPLETE	2	1
467	IT2a	o	kyda	COMPLETE	2	1
468	IT2a	o	p	COMPLETE	138	99
469	IT2a	o	pa	COMPLETE	2	2
470	IT2a	o	par	COMPLETE	1	1
471	IT2a	o	pc	COMPLETE	40	40
472	IT2a	o	pch	COMPLETE	40	24
473	IT2a	o	pcha	COMPLETE	3	3
474	IT2a	o	pchar	COMPLETE	1	1
475	IT2a	o	py	COMPLETE	3	0
476	IT2a	o	t	COMPLETE	66	32
477	IT2a	o	ta	COMPLETE	1	1
478	IT2a	o	tc	COMPLETE	15	10
479	IT2a	o	tch	COMPLETE	15	4
480	IT2a	o	tche	COMPLETE	1	1
481	IT2a	o	tched	COMPLETE	1	1
482	IT2a	o	tchedy	COMPLETE	1	0
483	IT2a	o	tcho	COMPLETE	6	6
484	IT2a	o	tchod	COMPLETE	2	2
485	IT2a	o	tchy	COMPLETE	1	1
486	IT2a	o	te	COMPLETE	1	0
487	IT2a	o	to	COMPLETE	6	6
488	IT2a	o	ty	COMPLETE	1	1
489	IT2a	ok	c	COMPLETE	5	3
490	IT2a	ok	f	COMPLETE	10	10
491	IT2a	ok	fa	COMPLETE	1	1
492	IT2a	ok	fc	COMPLETE	2	2
493	IT2a	ok	fch	COMPLETE	2	2
494	IT2a	ok	k	COMPLETE	38	38
495	IT2a	ok	kc	COMPLETE	2	2
496	IT2a	ok	kch	COMPLETE	2	2
497	IT2a	ok	ko	COMPLETE	16	16
498	IT2a	ok	kod	COMPLETE	3	3
499	IT2a	ok	koda	COMPLETE	2	2
500	IT2a	ok	kodal	COMPLETE	1	1
501	IT2a	ok	kodalc	COMPLETE	1	1
502	IT2a	ok	kodalch	COMPLETE	1	1
503	IT2a	ok	ks	COMPLETE	14	14
504	IT2a	ok	ksh	COMPLETE	10	5
505	IT2a	ok	kshe	COMPLETE	1	1
506	IT2a	ok	kshed	COMPLETE	1	1
507	IT2a	ok	kshedy	COMPLETE	1	0
508	IT2a	ok	kshedyo	COMPLETE	1	1
509	IT2a	ok	ksho	COMPLETE	3	3
510	IT2a	ok	ky	COMPLETE	1	1
511	IT2a	ok	kyd	COMPLETE	1	1
512	IT2a	ok	kyda	COMPLETE	1	1
513	IT2a	ok	ot	COMPLETE	2	2
514	IT2a	ok	otc	COMPLETE	2	2
515	IT2a	ok	otch	COMPLETE	2	2
516	IT2a	ok	otcha	COMPLETE	1	1
517	IT2a	ok	p	COMPLETE	86	86
518	IT2a	ok	pa	COMPLETE	1	1
519	IT2a	ok	par	COMPLETE	1	1
520	IT2a	ok	pc	COMPLETE	38	38
521	IT2a	ok	pch	COMPLETE	38	38
522	IT2a	ok	pcha	COMPLETE	2	2
523	IT2a	ok	pchar	COMPLETE	1	1
524	IT2a	ok	py	COMPLETE	3	3
525	IT2a	ok	t	COMPLETE	44	44
526	IT2a	ok	ta	COMPLETE	1	1
527	IT2a	ok	tc	COMPLETE	10	10
528	IT2a	ok	tch	COMPLETE	10	10
529	IT2a	ok	tche	COMPLETE	1	1
530	IT2a	ok	tched	COMPLETE	1	1
531	IT2a	ok	tchedy	COMPLETE	1	1
532	IT2a	ok	tcho	COMPLETE	3	3
533	IT2a	ok	tchod	COMPLETE	2	2
534	IT2a	ok	tchy	COMPLETE	1	1
535	IT2a	ok	te	COMPLETE	1	1
536	IT2a	ok	to	COMPLETE	6	6
537	IT2a	okc	c	COMPLETE	1	1
538	IT2a	okc	f	COMPLETE	3	3
539	IT2a	okc	fc	COMPLETE	2	2
540	IT2a	okc	fch	COMPLETE	2	2
541	IT2a	okc	k	COMPLETE	14	14
542	IT2a	okc	ko	COMPLETE	7	7
543	IT2a	okc	ks	COMPLETE	4	4
544	IT2a	okc	ksh	COMPLETE	3	3
545	IT2a	okc	ksho	COMPLETE	3	3
546	IT2a	okc	oke	COMPLETE	1	1
547	IT2a	okc	ot	COMPLETE	1	1
548	IT2a	okc	otc	COMPLETE	1	1
549	IT2a	okc	otch	COMPLETE	1	1
550	IT2a	okc	otcha	COMPLETE	1	1
551	IT2a	okc	p	COMPLETE	34	34
552	IT2a	okc	pc	COMPLETE	14	14
553	IT2a	okc	pch	COMPLETE	14	14
554	IT2a	okc	pcha	COMPLETE	2	2
555	IT2a	okc	pchar	COMPLETE	1	1
556	IT2a	okc	t	COMPLETE	18	18
557	IT2a	okc	tc	COMPLETE	3	3
558	IT2a	okc	tch	COMPLETE	3	3
559	IT2a	okc	tchy	COMPLETE	1	1
560	IT2a	okch	c	COMPLETE	1	1
561	IT2a	okch	f	COMPLETE	3	3
562	IT2a	okch	fc	COMPLETE	2	2
563	IT2a	okch	fch	COMPLETE	2	2
564	IT2a	okch	k	COMPLETE	14	14
565	IT2a	okch	ko	COMPLETE	7	7
566	IT2a	okch	ks	COMPLETE	4	4
567	IT2a	okch	ksh	COMPLETE	3	3
568	IT2a	okch	ksho	COMPLETE	3	3
569	IT2a	okch	oke	COMPLETE	1	1
570	IT2a	okch	ot	COMPLETE	1	1
571	IT2a	okch	otc	COMPLETE	1	1
572	IT2a	okch	otch	COMPLETE	1	1
573	IT2a	okch	otcha	COMPLETE	1	1
574	IT2a	okch	p	COMPLETE	34	33
575	IT2a	okch	pc	COMPLETE	14	13
576	IT2a	okch	pch	COMPLETE	14	13
577	IT2a	okch	pcha	COMPLETE	2	1
