id	class_id	edition	iris_page	xiphion_page	iris_code	xiphion_code	status	four_leaf_completions
275	137	IT2a	f20r	f17v	k	p	PARTIAL_PREFIX_COMPATIBLE	1110
276	142	IT2a	f20r	f17v	k	pc	PARTIAL_PREFIX_COMPATIBLE	3508
277	143	IT2a	f20r	f17v	k	pch	PARTIAL_PREFIX_COMPATIBLE	3508
278	153	IT2a	f20r	f17v	k	pcho	PARTIAL_PREFIX_COMPATIBLE	4996
279	137	IT2a	f20r	f18r	k	p	PARTIAL_PREFIX_COMPATIBLE	1044
280	166	IT2a	f20r	f18v	k	t	PARTIAL_PREFIX_COMPATIBLE	2992
281	181	IT2a	f20r	f18v	k	to	PARTIAL_PREFIX_COMPATIBLE	4994
282	183	IT2a	f20r	f18v	k	tol	PARTIAL_PREFIX_COMPATIBLE	5427
283	137	IT2a	f20r	f19r	k	p	PARTIAL_PREFIX_COMPATIBLE	1110
284	142	IT2a	f20r	f19r	k	pc	PARTIAL_PREFIX_COMPATIBLE	3390
285	143	IT2a	f20r	f19r	k	pch	PARTIAL_PREFIX_COMPATIBLE	3390
286	153	IT2a	f20r	f19r	k	pcho	PARTIAL_PREFIX_COMPATIBLE	4855
287	137	IT2a	f20r	f19v	k	p	PARTIAL_PREFIX_COMPATIBLE	1110
288	137	IT2a	f20r	f21r	k	p	PARTIAL_PREFIX_COMPATIBLE	1044
289	142	IT2a	f20r	f21r	k	pc	PARTIAL_PREFIX_COMPATIBLE	3390
290	143	IT2a	f20r	f21r	k	pch	PARTIAL_PREFIX_COMPATIBLE	3390
291	153	IT2a	f20r	f21r	k	pcho	PARTIAL_PREFIX_COMPATIBLE	4855
292	166	IT2a	f20r	f21v	k	t	PARTIAL_PREFIX_COMPATIBLE	2992
293	181	IT2a	f20r	f21v	k	to	PARTIAL_PREFIX_COMPATIBLE	4994
294	183	IT2a	f20r	f21v	k	tol	PARTIAL_PREFIX_COMPATIBLE	5427
295	137	IT2a	f20r	f22r	k	p	PARTIAL_PREFIX_COMPATIBLE	1110
