source_group_id	edition	locus	page	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw
ZL3b|f85r2.1|G025	ZL3b	f85r2.1	f85r2	25	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olfor
ZL3b|f85r2.1|G026	ZL3b	f85r2.1	f85r2	26	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin
ZL3b|f85r2.1|G027	ZL3b	f85r2.1	f85r2	27	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ol
ZL3b|f85r2.1|G028	ZL3b	f85r2.1	f85r2	28	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	lkech[ch:?]
ZL3b|f85r2.1|G029	ZL3b	f85r2.1	f85r2	29	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	os
ZL3b|f85r2.1|G030	ZL3b	f85r2.1	f85r2	30	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin
ZL3b|f85r2.1|G031	ZL3b	f85r2.1	f85r2	31	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteedy
ZL3b|f85r2.1|G032	ZL3b	f85r2.1	f85r2	32	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar
ZL3b|f85r2.1|G033	ZL3b	f85r2.1	f85r2	33	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otees
ZL3b|f85r2.1|G034	ZL3b	f85r2.1	f85r2	34	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	opaiin
ZL3b|f85r2.1|G035	ZL3b	f85r2.1	f85r2	35	35	0	0	DEFINITE_SPACE	LINE_END	chcphdar
ZL3b|f85r2.2|G001	ZL3b	f85r2.2	f85r2	1	5	1	0	LINE_START	DEFINITE_SPACE	sain
ZL3b|f85r2.2|G002	ZL3b	f85r2.2	f85r2	2	5	1	0	DEFINITE_SPACE	DEFINITE_SPACE	or
ZL3b|f85r2.2|G003	ZL3b	f85r2.2	f85r2	3	5	1	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	or
ZL3b|f85r2.2|G004	ZL3b	f85r2.2	f85r2	4	5	1	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	aiin
ZL3b|f85r2.2|G005	ZL3b	f85r2.2	f85r2	5	5	1	0	DEFINITE_SPACE	LINE_END	opchdy
ZL3b|f85r2.3|G001	ZL3b	f85r2.3	f85r2	1	5	0	0	LINE_START	DEFINITE_SPACE	qotor
ZL3b|f85r2.3|G002	ZL3b	f85r2.3	f85r2	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheedy
ZL3b|f85r2.3|G003	ZL3b	f85r2.3	f85r2	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shodaiin
ZL3b|f85r2.3|G004	ZL3b	f85r2.3	f85r2	4	5	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	olfar
ZL3b|f85r2.3|G005	ZL3b	f85r2.3	f85r2	5	5	0	0	UNCERTAIN_SMALL_SPACE	LINE_END	ary
ZL3b|f85r2.4|G001	ZL3b	f85r2.4	f85r2	1	5	0	0	LINE_START	DEFINITE_SPACE	dair
ZL3b|f85r2.4|G002	ZL3b	f85r2.4	f85r2	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheo
ZL3b|f85r2.4|G003	ZL3b	f85r2.4	f85r2	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oraiin
ZL3b|f85r2.4|G004	ZL3b	f85r2.4	f85r2	4	5	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	chol
ZL3b|f85r2.4|G005	ZL3b	f85r2.4	f85r2	5	5	0	0	UNCERTAIN_SMALL_SPACE	LINE_END	daiin
ZL3b|f85r2.5|G001	ZL3b	f85r2.5	f85r2	1	3	0	0	LINE_START	DEFINITE_SPACE	ockhdar
ZL3b|f85r2.5|G002	ZL3b	f85r2.5	f85r2	2	3	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olkar
ZL3b|f85r2.5|G003	ZL3b	f85r2.5	f85r2	3	3	0	0	DEFINITE_SPACE	LINE_END	shoral
ZL3b|f85r2.6|G001	ZL3b	f85r2.6	f85r2	1	1	0	1	LINE_START	LINE_END	roseer
ZL3b|f85r2.7|G001	ZL3b	f85r2.7	f85r2	1	5	1	0	LINE_START	DEFINITE_SPACE	pchedeey
ZL3b|f85r2.7|G002	ZL3b	f85r2.7	f85r2	2	5	1	0	DEFINITE_SPACE	DEFINITE_SPACE	olkey
ZL3b|f85r2.7|G003	ZL3b	f85r2.7	f85r2	3	5	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokedy
ZL3b|f85r2.7|G004	ZL3b	f85r2.7	f85r2	4	5	1	0	DEFINITE_SPACE	DEFINITE_SPACE	sheos
ZL3b|f85r2.7|G005	ZL3b	f85r2.7	f85r2	5	5	1	0	DEFINITE_SPACE	LINE_END	fcheey
ZL3b|f85r2.8|G001	ZL3b	f85r2.8	f85r2	1	6	0	0	LINE_START	DEFINITE_SPACE	otchedy
ZL3b|f85r2.8|G002	ZL3b	f85r2.8	f85r2	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chotey
ZL3b|f85r2.8|G003	ZL3b	f85r2.8	f85r2	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qocthey
ZL3b|f85r2.8|G004	ZL3b	f85r2.8	f85r2	4	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteey
ZL3b|f85r2.8|G005	ZL3b	f85r2.8	f85r2	5	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ol
ZL3b|f85r2.8|G006	ZL3b	f85r2.8	f85r2	6	6	0	0	DEFINITE_SPACE	LINE_END	oloqorain
ZL3b|f85r2.9|G001	ZL3b	f85r2.9	f85r2	1	6	0	0	LINE_START	DEFINITE_SPACE	daiin
ZL3b|f85r2.9|G002	ZL3b	f85r2.9	f85r2	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotaiin
ZL3b|f85r2.9|G003	ZL3b	f85r2.9	f85r2	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	tchedy
ZL3b|f85r2.9|G004	ZL3b	f85r2.9	f85r2	4	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otedy
ZL3b|f85r2.9|G005	ZL3b	f85r2.9	f85r2	5	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotchdy
ZL3b|f85r2.9|G006	ZL3b	f85r2.9	f85r2	6	6	0	0	DEFINITE_SPACE	LINE_END	chckhey
ZL3b|f85r2.10|G001	ZL3b	f85r2.10	f85r2	1	6	0	0	LINE_START	UNCERTAIN_SMALL_SPACE	ytchedy
ZL3b|f85r2.10|G002	ZL3b	f85r2.10	f85r2	2	6	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	qodar
ZL3b|f85r2.10|G003	ZL3b	f85r2.10	f85r2	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotedar
ZL3b|f85r2.10|G004	ZL3b	f85r2.10	f85r2	4	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokar
ZL3b|f85r2.10|G005	ZL3b	f85r2.10	f85r2	5	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotchd
ZL3b|f85r2.10|G006	ZL3b	f85r2.10	f85r2	6	6	0	0	DEFINITE_SPACE	LINE_END	qotom
ZL3b|f85r2.11|G001	ZL3b	f85r2.11	f85r2	1	4	0	1	LINE_START	UNCERTAIN_SMALL_SPACE	soiis
ZL3b|f85r2.11|G002	ZL3b	f85r2.11	f85r2	2	4	0	1	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	aiin
ZL3b|f85r2.11|G003	ZL3b	f85r2.11	f85r2	3	4	0	1	DEFINITE_SPACE	DEFINITE_SPACE	shedaiin
ZL3b|f85r2.11|G004	ZL3b	f85r2.11	f85r2	4	4	0	1	DEFINITE_SPACE	LINE_END	chok{co}m
ZL3b|f85r2.12|G001	ZL3b	f85r2.12	f85r2	1	4	1	0	LINE_START	DEFINITE_SPACE	otchs
ZL3b|f85r2.12|G002	ZL3b	f85r2.12	f85r2	2	4	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shedor
ZL3b|f85r2.12|G003	ZL3b	f85r2.12	f85r2	3	4	1	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	chey
ZL3b|f85r2.12|G004	ZL3b	f85r2.12	f85r2	4	4	1	0	UNCERTAIN_SMALL_SPACE	LINE_END	sorain
ZL3b|f85r2.13|G001	ZL3b	f85r2.13	f85r2	1	5	0	0	LINE_START	DEFINITE_SPACE	or
ZL3b|f85r2.13|G002	ZL3b	f85r2.13	f85r2	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy
ZL3b|f85r2.13|G003	ZL3b	f85r2.13	f85r2	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	tedy
ZL3b|f85r2.13|G004	ZL3b	f85r2.13	f85r2	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sodaiiin
ZL3b|f85r2.13|G005	ZL3b	f85r2.13	f85r2	5	5	0	0	DEFINITE_SPACE	LINE_END	chy
ZL3b|f85r2.14|G001	ZL3b	f85r2.14	f85r2	1	4	0	0	LINE_START	DEFINITE_SPACE	ytedar
ZL3b|f85r2.14|G002	ZL3b	f85r2.14	f85r2	2	4	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chz[s:r]
ZL3b|f85r2.14|G003	ZL3b	f85r2.14	f85r2	3	4	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin
ZL3b|f85r2.14|G004	ZL3b	f85r2.14	f85r2	4	4	0	0	DEFINITE_SPACE	LINE_END	arody
ZL3b|f85r2.15|G001	ZL3b	f85r2.15	f85r2	1	5	0	0	LINE_START	DEFINITE_SPACE	ypshedy
ZL3b|f85r2.15|G002	ZL3b	f85r2.15	f85r2	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar
ZL3b|f85r2.15|G003	ZL3b	f85r2.15	f85r2	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy
ZL3b|f85r2.15|G004	ZL3b	f85r2.15	f85r2	4	5	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	or
ZL3b|f85r2.15|G005	ZL3b	f85r2.15	f85r2	5	5	0	0	UNCERTAIN_SMALL_SPACE	LINE_END	am
ZL3b|f85r2.16|G001	ZL3b	f85r2.16	f85r2	1	5	0	0	LINE_START	DEFINITE_SPACE	oteey
ZL3b|f85r2.16|G002	ZL3b	f85r2.16	f85r2	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qodaiin
ZL3b|f85r2.16|G003	ZL3b	f85r2.16	f85r2	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	odain
ZL3b|f85r2.16|G004	ZL3b	f85r2.16	f85r2	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	an
ZL3b|f85r2.16|G005	ZL3b	f85r2.16	f85r2	5	5	0	0	DEFINITE_SPACE	LINE_END	chey
ZL3b|f85r2.17|G001	ZL3b	f85r2.17	f85r2	1	3	0	1	LINE_START	DEFINITE_SPACE	orar
ZL3b|f85r2.17|G002	ZL3b	f85r2.17	f85r2	2	3	0	1	DEFINITE_SPACE	DEFINITE_SPACE	oldar
ZL3b|f85r2.17|G003	ZL3b	f85r2.17	f85r2	3	3	0	1	DEFINITE_SPACE	LINE_END	ain
ZL3b|f85r2.18|G001	ZL3b	f85r2.18	f85r2	1	5	1	0	LINE_START	DEFINITE_SPACE	okees
ZL3b|f85r2.18|G002	ZL3b	f85r2.18	f85r2	2	5	1	0	DEFINITE_SPACE	DEFINITE_SPACE	olaiin
ZL3b|f85r2.18|G003	ZL3b	f85r2.18	f85r2	3	5	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokal
ZL3b|f85r2.18|G004	ZL3b	f85r2.18	f85r2	4	5	1	0	DEFINITE_SPACE	DEFINITE_SPACE	chdy
ZL3b|f85r2.18|G005	ZL3b	f85r2.18	f85r2	5	5	1	0	DEFINITE_SPACE	LINE_END	sary
ZL3b|f85r2.19|G001	ZL3b	f85r2.19	f85r2	1	5	0	0	LINE_START	DEFINITE_SPACE	qokshedy
ZL3b|f85r2.19|G002	ZL3b	f85r2.19	f85r2	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qodain
ZL3b|f85r2.19|G003	ZL3b	f85r2.19	f85r2	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chckhy
ZL3b|f85r2.19|G004	ZL3b	f85r2.19	f85r2	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ykeedy
ZL3b|f85r2.19|G005	ZL3b	f85r2.19	f85r2	5	5	0	0	DEFINITE_SPACE	LINE_END	chedy
ZL3b|f85r2.20|G001	ZL3b	f85r2.20	f85r2	1	8	0	0	LINE_START	UNCERTAIN_SMALL_SPACE	or
ZL3b|f85r2.20|G002	ZL3b	f85r2.20	f85r2	2	8	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	aiin
ZL3b|f85r2.20|G003	ZL3b	f85r2.20	f85r2	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ckhed[a:y]
ZL3b|f85r2.20|G004	ZL3b	f85r2.20	f85r2	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	or
ZL3b|f85r2.20|G005	ZL3b	f85r2.20	f85r2	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ain
ZL3b|f85r2.20|G006	ZL3b	f85r2.20	f85r2	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olchey
ZL3b|f85r2.20|G007	ZL3b	f85r2.20	f85r2	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokal
ZL3b|f85r2.20|G008	ZL3b	f85r2.20	f85r2	8	8	0	0	DEFINITE_SPACE	LINE_END	shedy
ZL3b|f85r2.21|G001	ZL3b	f85r2.21	f85r2	1	5	0	0	LINE_START	DEFINITE_SPACE	qokeody
ZL3b|f85r2.21|G002	ZL3b	f85r2.21	f85r2	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoekedy
ZL3b|f85r2.21|G003	ZL3b	f85r2.21	f85r2	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dody
ZL3b|f85r2.21|G004	ZL3b	f85r2.21	f85r2	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy
ZL3b|f85r2.21|G005	ZL3b	f85r2.21	f85r2	5	5	0	0	DEFINITE_SPACE	LINE_END	qodaiin
ZL3b|f85r2.22|G001	ZL3b	f85r2.22	f85r2	1	8	0	0	LINE_START	UNCERTAIN_SMALL_SPACE	los
ZL3b|f85r2.22|G002	ZL3b	f85r2.22	f85r2	2	8	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	ar
ZL3b|f85r2.22|G003	ZL3b	f85r2.22	f85r2	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy
ZL3b|f85r2.22|G004	ZL3b	f85r2.22	f85r2	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokshey
ZL3b|f85r2.22|G005	ZL3b	f85r2.22	f85r2	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qose?y
ZL3b|f85r2.22|G006	ZL3b	f85r2.22	f85r2	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	or
ZL3b|f85r2.22|G007	ZL3b	f85r2.22	f85r2	7	8	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	aiin
ZL3b|f85r2.22|G008	ZL3b	f85r2.22	f85r2	8	8	0	0	UNCERTAIN_SMALL_SPACE	LINE_END	og
ZL3b|f85r2.23|G001	ZL3b	f85r2.23	f85r2	1	5	0	1	LINE_START	DEFINITE_SPACE	ol
ZL3b|f85r2.23|G002	ZL3b	f85r2.23	f85r2	2	5	0	1	DEFINITE_SPACE	DEFINITE_SPACE	lcheol
ZL3b|f85r2.23|G003	ZL3b	f85r2.23	f85r2	3	5	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chol
ZL3b|f85r2.23|G004	ZL3b	f85r2.23	f85r2	4	5	0	1	DEFINITE_SPACE	DEFINITE_SPACE	ol
ZL3b|f85r2.23|G005	ZL3b	f85r2.23	f85r2	5	5	0	1	DEFINITE_SPACE	LINE_END	sheoly
ZL3b|f85r2.24|G001	ZL3b	f85r2.24	f85r2	1	13	0	0	LINE_START	DEFINITE_SPACE	okees
ZL3b|f85r2.24|G002	ZL3b	f85r2.24	f85r2	2	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ochar
ZL3b|f85r2.24|G003	ZL3b	f85r2.24	f85r2	3	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oted[o:a]r
ZL3b|f85r2.24|G004	ZL3b	f85r2.24	f85r2	4	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ochedy
ZL3b|f85r2.24|G005	ZL3b	f85r2.24	f85r2	5	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otody
ZL3b|f85r2.24|G006	ZL3b	f85r2.24	f85r2	6	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olchedy
ZL3b|f85r2.24|G007	ZL3b	f85r2.24	f85r2	7	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oteedo
ZL3b|f85r2.24|G008	ZL3b	f85r2.24	f85r2	8	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
ZL3b|f85r2.24|G009	ZL3b	f85r2.24	f85r2	9	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	or
ZL3b|f85r2.24|G010	ZL3b	f85r2.24	f85r2	10	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	airol
ZL3b|f85r2.24|G011	ZL3b	f85r2.24	f85r2	11	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otees
ZL3b|f85r2.24|G012	ZL3b	f85r2.24	f85r2	12	13	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
ZL3b|f85r2.24|G013	ZL3b	f85r2.24	f85r2	13	13	0	0	DEFINITE_SPACE	LINE_END	aram
IT2a|f85r2.1|G001	IT2a	f85r2.1	f85r2	1	35	0	0	LINE_START	DEFINITE_SPACE	odchdy
IT2a|f85r2.1|G002	IT2a	f85r2.1	f85r2	2	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otedy
IT2a|f85r2.1|G003	IT2a	f85r2.1	f85r2	3	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	opoees
IT2a|f85r2.1|G004	IT2a	f85r2.1	f85r2	4	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ar
IT2a|f85r2.1|G005	IT2a	f85r2.1	f85r2	5	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chcthy
IT2a|f85r2.1|G006	IT2a	f85r2.1	f85r2	6	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otchdy
IT2a|f85r2.1|G007	IT2a	f85r2.1	f85r2	7	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otedy
IT2a|f85r2.1|G008	IT2a	f85r2.1	f85r2	8	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otar
IT2a|f85r2.1|G009	IT2a	f85r2.1	f85r2	9	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chepaiin
IT2a|f85r2.1|G010	IT2a	f85r2.1	f85r2	10	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otadar
IT2a|f85r2.1|G011	IT2a	f85r2.1	f85r2	11	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otodaiin
IT2a|f85r2.1|G012	IT2a	f85r2.1	f85r2	12	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	opoiin
IT2a|f85r2.1|G013	IT2a	f85r2.1	f85r2	13	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otaiin
IT2a|f85r2.1|G014	IT2a	f85r2.1	f85r2	14	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qopchchs
IT2a|f85r2.1|G015	IT2a	f85r2.1	f85r2	15	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otchedy
IT2a|f85r2.1|G016	IT2a	f85r2.1	f85r2	16	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olkaiin
IT2a|f85r2.1|G017	IT2a	f85r2.1	f85r2	17	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	odar
IT2a|f85r2.1|G018	IT2a	f85r2.1	f85r2	18	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aloees
IT2a|f85r2.1|G019	IT2a	f85r2.1	f85r2	19	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otchedy
IT2a|f85r2.1|G020	IT2a	f85r2.1	f85r2	20	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotedaiin
IT2a|f85r2.1|G021	IT2a	f85r2.1	f85r2	21	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	odar
IT2a|f85r2.1|G022	IT2a	f85r2.1	f85r2	22	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	octhody
IT2a|f85r2.1|G023	IT2a	f85r2.1	f85r2	23	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedaiin
IT2a|f85r2.1|G024	IT2a	f85r2.1	f85r2	24	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olaiin
IT2a|f85r2.1|G025	IT2a	f85r2.1	f85r2	25	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olfor
IT2a|f85r2.1|G026	IT2a	f85r2.1	f85r2	26	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin
IT2a|f85r2.1|G027	IT2a	f85r2.1	f85r2	27	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ol
IT2a|f85r2.1|G028	IT2a	f85r2.1	f85r2	28	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	lkech?
IT2a|f85r2.1|G029	IT2a	f85r2.1	f85r2	29	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	os
IT2a|f85r2.1|G030	IT2a	f85r2.1	f85r2	30	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin
IT2a|f85r2.1|G031	IT2a	f85r2.1	f85r2	31	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otchdy
IT2a|f85r2.1|G032	IT2a	f85r2.1	f85r2	32	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dar
IT2a|f85r2.1|G033	IT2a	f85r2.1	f85r2	33	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otees
IT2a|f85r2.1|G034	IT2a	f85r2.1	f85r2	34	35	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ofaiin
IT2a|f85r2.1|G035	IT2a	f85r2.1	f85r2	35	35	0	0	DEFINITE_SPACE	LINE_END	chcphdar
IT2a|f85r2.2|G001	IT2a	f85r2.2	f85r2	1	5	1	0	LINE_START	DEFINITE_SPACE	sain
IT2a|f85r2.2|G002	IT2a	f85r2.2	f85r2	2	5	1	0	DEFINITE_SPACE	DEFINITE_SPACE	or
IT2a|f85r2.2|G003	IT2a	f85r2.2	f85r2	3	5	1	0	DEFINITE_SPACE	DEFINITE_SPACE	or
IT2a|f85r2.2|G004	IT2a	f85r2.2	f85r2	4	5	1	0	DEFINITE_SPACE	DEFINITE_SPACE	aiin
IT2a|f85r2.2|G005	IT2a	f85r2.2	f85r2	5	5	1	0	DEFINITE_SPACE	LINE_END	opchdy
IT2a|f85r2.3|G001	IT2a	f85r2.3	f85r2	1	5	0	0	LINE_START	DEFINITE_SPACE	qotor
IT2a|f85r2.3|G002	IT2a	f85r2.3	f85r2	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheedy
IT2a|f85r2.3|G003	IT2a	f85r2.3	f85r2	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shodaiin
IT2a|f85r2.3|G004	IT2a	f85r2.3	f85r2	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olfar
IT2a|f85r2.3|G005	IT2a	f85r2.3	f85r2	5	5	0	0	DEFINITE_SPACE	LINE_END	ary
