event_id	page	apprentice_role	record	statement_id	owner_step	card_step	surface_step	exact_card_id	component_recipe	spoken_prompt	model_surface	apprentice_surface	changed	readback
E188	f82r	HAND_1_APPRENTICE	B2	B2-S006	KEEP_VISIBLE_PAGE_OWNER	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	PROC008	OK+Y	ANSETZEN · DIES	qoky	choky	YES	EXACT_CARD_RECIPE_AND_PROMPT
E189	f82r	HAND_1_APPRENTICE	B2	B2-S007	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC111	SH+E+DY	HALTEN · KURZ · SCHLUSS	dshedy	dshedy	NO	EXACT_CARD_RECIPE_AND_PROMPT
E190	f82r	HAND_1_APPRENTICE	B2	B2-S008	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC112	OT+AIIN	DANACH · SOLLMASS	sotaiin	sotaiin	NO	EXACT_CARD_RECIPE_AND_PROMPT
E191	f82r	HAND_1_APPRENTICE	B2	B2-S008	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC113	OK+AR	ANSETZEN · QUELLE	qokar	qokar	NO	EXACT_CARD_RECIPE_AND_PROMPT
E192	f82r	HAND_1_APPRENTICE	B2	B2-S008	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC078	SHED+DY	ABSETZEN · SCHLUSS	shedy	shedy	NO	EXACT_CARD_RECIPE_AND_PROMPT
E193	f82r	HAND_1_APPRENTICE	B2	B2-S009	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC114	OL+SH+E+DY	WEITER · HALTEN · KURZ · SCHLUSS	solshedy	solshedy	NO	EXACT_CARD_RECIPE_AND_PROMPT
E194	f82r	HAND_1_APPRENTICE	B2	B2-S010	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC092	OK+EE+Y	ANSETZEN · LANG · DIES	qokeey	qokeey	NO	EXACT_CARD_RECIPE_AND_PROMPT
E195	f82r	HAND_1_APPRENTICE	B2	B2-S010	KEEP_VISIBLE_PAGE_OWNER	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	PROC008	OK+Y	ANSETZEN · DIES	qoky	choky	YES	EXACT_CARD_RECIPE_AND_PROMPT
E196	f82r	HAND_1_APPRENTICE	B2	B2-S010	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC115	OL	WEITER	ls	ls	NO	EXACT_CARD_RECIPE_AND_PROMPT
E197	f82r	HAND_1_APPRENTICE	B2	B2-S010	KEEP_VISIBLE_PAGE_OWNER	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	PROC031	SH+EE+Y	HALTEN · LANG · DIES	cheey	shey	YES	EXACT_CARD_RECIPE_AND_PROMPT
E198	f82r	HAND_1_APPRENTICE	B2	B2-S011	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC080	OK+AIN	ANSETZEN · PORTION	okain	okain	NO	EXACT_CARD_RECIPE_AND_PROMPT
E199	f82r	HAND_1_APPRENTICE	B2	B2-S011	KEEP_VISIBLE_PAGE_OWNER	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	PROC003	AR	QUELLE	char	char	NO	EXACT_CARD_RECIPE_AND_PROMPT
E200	f82r	HAND_1_APPRENTICE	B2	B2-S011	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC080	OK+AIN	ANSETZEN · PORTION	okain	okain	NO	EXACT_CARD_RECIPE_AND_PROMPT
E201	f82r	HAND_1_APPRENTICE	B2	B2-S011	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	qokeedy	qokeedy	NO	EXACT_CARD_RECIPE_AND_PROMPT
E202	f82r	HAND_1_APPRENTICE	B2	B2-S012	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC116	L+CH+Y	LEITEN · ENTNEHMEN · DIES	lchy	lchy	NO	EXACT_CARD_RECIPE_AND_PROMPT
E203	f82r	HAND_1_APPRENTICE	B2	B2-S012	KEEP_VISIBLE_PAGE_OWNER	COMMON_12_HAND_RENDERER	CARD_DEFAULT_FALLBACK	PROC031	SH+EE+Y	HALTEN · LANG · DIES	cheey	shey	YES	EXACT_CARD_RECIPE_AND_PROMPT
E204	f82r	HAND_1_APPRENTICE	B2	B2-S012	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC117	CTH+E+Y	BEREITEN · KURZ · DIES	qcthey	qcthey	NO	EXACT_CARD_RECIPE_AND_PROMPT
E205	f82r	HAND_1_APPRENTICE	B2	B2-S012	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC092	OK+EE+Y	ANSETZEN · LANG · DIES	qokeey	qokeey	NO	EXACT_CARD_RECIPE_AND_PROMPT
E206	f82r	HAND_1_APPRENTICE	B2	B2-S012	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC118	L+EE+Y	LEITEN · LANG · DIES	lcheey	lcheey	NO	EXACT_CARD_RECIPE_AND_PROMPT
E207	f82r	HAND_1_APPRENTICE	B2	B2-S012	KEEP_VISIBLE_PAGE_OWNER	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	PROC009	AIIN	SOLLMASS	daiin	daiin	NO	EXACT_CARD_RECIPE_AND_PROMPT
E208	f82r	HAND_1_APPRENTICE	B2	B2-S012	KEEP_VISIBLE_PAGE_OWNER	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	PROC019	Y	DIES	chey	dy	YES	EXACT_CARD_RECIPE_AND_PROMPT
E209	f82r	HAND_1_APPRENTICE	B2	B2-S012	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC119	OK+EEE+DY	ANSETZEN · VOLL · SCHLUSS	qokeeedy	qokeeedy	NO	EXACT_CARD_RECIPE_AND_PROMPT
E210	f82r	HAND_1_APPRENTICE	B2	B2-S013	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC120	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	lchedy	lchedy	NO	EXACT_CARD_RECIPE_AND_PROMPT
E211	f82r	HAND_1_APPRENTICE	B2	B2-S014	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC121	L+AR	LEITEN · QUELLE	lar	lar	NO	EXACT_CARD_RECIPE_AND_PROMPT
E212	f82r	HAND_1_APPRENTICE	B2	B2-S015	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC122	SH+E+Y	HALTEN · KURZ · DIES	tshey	tshey	NO	EXACT_CARD_RECIPE_AND_PROMPT
E213	f82r	HAND_1_APPRENTICE	B2	B2-S015	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	qokeedy	qokeedy	NO	EXACT_CARD_RECIPE_AND_PROMPT
E214	f82r	HAND_1_APPRENTICE	B2	B2-S016	KEEP_VISIBLE_PAGE_OWNER	COMMON_12_HAND_RENDERER	LINE_STATUS_FALLBACK	PROC055	AL	ZIELSTELLE	cheal	dal	YES	EXACT_CARD_RECIPE_AND_PROMPT
E215	f82r	HAND_1_APPRENTICE	B2	B2-S016	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC123	L+CHD+AR	LEITEN · UMSETZEN · QUELLE	lchedar	lchedar	NO	EXACT_CARD_RECIPE_AND_PROMPT
E216	f82r	HAND_1_APPRENTICE	B2	B2-S016	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC124	CH+E+S	ENTNEHMEN · KURZ · TEIL	ches	ches	NO	EXACT_CARD_RECIPE_AND_PROMPT
E217	f82r	HAND_1_APPRENTICE	B2	B2-S016	KEEP_VISIBLE_PAGE_OWNER	COMMON_12_HAND_RENDERER	CONTEXT_EXACT	PROC009	AIIN	SOLLMASS	aiin	daiin	YES	EXACT_CARD_RECIPE_AND_PROMPT
E218	f82r	HAND_1_APPRENTICE	B2	B2-S016	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC109	OT+EE+Y	DANACH · LANG · DIES	oteey	oteey	NO	EXACT_CARD_RECIPE_AND_PROMPT
E219	f82r	HAND_1_APPRENTICE	B2	B2-S016	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC038	OK+AIIN	ANSETZEN · SOLLMASS	qokaiin	qokaiin	NO	EXACT_CARD_RECIPE_AND_PROMPT
E220	f82r	HAND_1_APPRENTICE	B2	B2-S016	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC085	OK+E+Y	ANSETZEN · KURZ · DIES	okey	okey	NO	EXACT_CARD_RECIPE_AND_PROMPT
E221	f82r	HAND_1_APPRENTICE	B2	B2-S016	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC125	P+CHD+DY	FUELLEN · UMSETZEN · SCHLUSS	pchedy	pchedy	NO	EXACT_CARD_RECIPE_AND_PROMPT
E222	f82r	HAND_1_APPRENTICE	B2	B2-S017	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC126	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	rsheal	rsheal	NO	EXACT_CARD_RECIPE_AND_PROMPT
E223	f82r	HAND_1_APPRENTICE	B2	B2-S017	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC127	AL+DY	ZIELSTELLE · SCHLUSS	daldy	daldy	NO	EXACT_CARD_RECIPE_AND_PROMPT
E224	f82r	HAND_1_APPRENTICE	B2	B2-S018	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	qokeedy	qokeedy	NO	EXACT_CARD_RECIPE_AND_PROMPT
E225	f82r	HAND_1_APPRENTICE	B2	B2-S019	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC128	R+SHED+DY	KUEHLEN · ABSETZEN · SCHLUSS	rshedy	rshedy	NO	EXACT_CARD_RECIPE_AND_PROMPT
E226	f82r	HAND_1_APPRENTICE	B2	B2-S020	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC129	OT+EE+DY	DANACH · LANG · SCHLUSS	qoteedy	qoteedy	NO	EXACT_CARD_RECIPE_AND_PROMPT
E227	f82r	HAND_1_APPRENTICE	B2	B2-S021	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC100	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	qokeedy	qokeedy	NO	EXACT_CARD_RECIPE_AND_PROMPT
E228	f82r	HAND_1_APPRENTICE	B2	B2-S022	KEEP_VISIBLE_PAGE_OWNER	LOCAL_CARD_MODEL	COPY_PAGE_LOCAL_MODEL	PROC130	L+O+CHD+DY	LEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	lochedy	lochedy	NO	EXACT_CARD_RECIPE_AND_PROMPT
