occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v47_gloss_de	v48_gloss_de	v47_scope_state	v48_scope_state	v48_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G671-T0011	f107r	f107r.26	5	5	9	olcheol	P	MEDIAL	S	B	3	WOOD_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cheey	kaiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	O_PREP+L_WOOD+CH_DRY+E_MIDDLE+OL_MATERIAL	bis zur Mittelstufe getrockneter Holzdrogenstoff im Ansatz	1	1	1	0	ol cheor shey cheey olcheol kaiin otair okal cheody	olcheor shey cheey olcheol kaiin otair okal cheody	olcheor shey cheey olcheol kaiin otair okal cheody	[olcheol:?]	Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Grundansatz; trockener Drogenteil; bis zur mittleren Einweichstufe; vollständig getrocknet; Holzdrogenstoff im Ansatz bis zur Mittelstufe trocknen; heiß, Grad III; zweite kalte Drogenfraktion im Ansatz; Rohstoff I, leicht erhitzt im Ansatz; getrockneter Ansatz	1	0	0
G671-T0012	f107v	f107v.5	6	6	11	teol	P	MEDIAL	S	B	3	COLD_MATERIAL	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	otechdy	tedaiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Drogenstoff auf mittlerer Kühlstufe	Drogenstoff auf mittlerer Kühlstufe	T_COLD+E_MIDDLE+OL_MATERIAL	Drogenstoff bis zur Mittelstufe abkühlen	1	1	1	0	tol sheockhedy qotol chdor otechdy teol tedaiin opchedy qopchdy ytar aiiil	tol sheockhedy qotol chdor otechdy teol tedaiin opchedy qopchdy ytar aiim	tol sheockhe y qotol chdor otech y teol te aiin opchedy qopchdy ytar aiiim	[teol:?]	Drogenstoff auf mittlerer Kühlstufe	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt; nominal kaltes Gut/Material; [sheockhedy:?]; kaltes Material; eine abgemessene Portion Trockendroge; [otechdy:?]; Drogenstoff auf mittlerer Kühlstufe; [tedaiin:?]; vollständig getrocknetes Pulverpräparat; nimm fertig getrocknetes Pulver; nimm hiervon die erste gekühlte Drogenfraktion; [aiiil:?]	1	0	0
G671-T0013	f108r	f108r.15	7	7	11	qoeedy	P	MEDIAL	S	B	3	COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okchedy	qockhey	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	nimm den vollständig fertiggestellten Ansatz	nimm den vollständig fertiggestellten Ansatz	QO_COMMAND+O_PREP+EE_END+DY_FINISHED	stelle den Ansatz vollständig fertig	1	1	1	0	orain cheey chey qokeey chedy okchedy qoeedy qockhey d iirain okain	orain cheey chey qokeey chedy okchedy qoeedy qockhey diir ain okain	orain cheey chey qokeey che y okche y qoeedy qockhey diirain okain	[qoeedy:?]	nimm den vollständig fertiggestellten Ansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Drogenportion II; vollständig getrocknet; bis zur mittleren Trockenstufe; bis zur Heizendstufe; bis zur mittleren Trockenstufe gebracht; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; nimm den vollständig fertiggestellten Ansatz; Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten; Dosis; [iirain:?]; heiß im Zubereitungsrahmen, Grad II	1	0	0
G671-T0014	f108r	f108r.21	2	2	9	qoeedy	P	MEDIAL	S	B	3	COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qolshy	lkealshedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	nimm den vollständig fertiggestellten Ansatz	nimm den vollständig fertiggestellten Ansatz	QO_COMMAND+O_PREP+EE_END+DY_FINISHED	stelle den Ansatz vollständig fertig	0	0	1	0	qolshy qoeedy lkealshedy shokal keedy qotedy qopchedy otal dkedam	qolshy qoeedy lkeal shedy shokal keedy qotedy qopchedy otal dkedam	qolshy qoee y lkealshedy shokal keedy qote y qopchedy otal dkedam	[qoeedy:?]	nimm den vollständig fertiggestellten Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[qolshy:?]; nimm den vollständig fertiggestellten Ansatz; [lkealshedy:?]; Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang; bis zur Heizendstufe gebracht; bis zur mittleren Kühlstufe gebracht; nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; Rohstoff I, leicht gekühlt im Ansatz; [dkedam:?]	1	0	0
G671-T0015	f108r	f108r.44	1	1	6	ychey	P	BOS	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	chey	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	trockne hiervon bis zur Mittelstufe und schließe ab	trockne hiervon bis zur Mittelstufe und schließe ab	Y_REFERENCE+CH_DRY+E_MIDDLE+Y_START_OR_CLOSE	mitteltrockene Droge hiervon, abgeschlossen	1	1	1	1	ychey chey okar charam otam cheody	ychey chey okar charam otam cheody	ychey chey okar charam otam cheody	[ychey:?]	trockne hiervon bis zur Mittelstufe und schließe ab	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	trockne hiervon bis zur Mittelstufe und schließe ab; bis zur mittleren Trockenstufe; heiße Drogenfraktion I im Ansatz; [charam:?]; ein Maß kalten Ansatzes; getrockneter Ansatz	1	0	0
G671-T0016	f108v	f108v.18	7	7	15	qoeedy	P	MEDIAL	S	B	3	COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cheykedy	lo	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	nimm den vollständig fertiggestellten Ansatz	nimm den vollständig fertiggestellten Ansatz	QO_COMMAND+O_PREP+EE_END+DY_FINISHED	stelle den Ansatz vollständig fertig	0	0	1	0	okeey l keedy okeal okey cheykedy qoeedy lo rair cheey ol l s aiin am	okeey lkeedy okeal okey cheykedy qeeedy lo rair cheey ol lsaiin am	okeey lkeedy okeal okey cheykedy qeeedy lo r air cheey ol ls aiin am	[qoeedy:?]	nimm den vollständig fertiggestellten Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Ansatz auf Heizendstufe; Drogenholz, heiß am Gradende, abgeschlossen; Rohstoff I im Ansatz, heiß in der Gradmitte; Ansatz bis zur mittleren Heizstufe; [cheykedy:?]; nimm den vollständig fertiggestellten Ansatz; Holzabsud; Wurzelfraktion II; vollständig getrocknet; Grundansatz; Holzdroge in der gebundenen Anschlussform; drei Teile; Maßeinheit I	1	0	0
G671-T0017	f10r	f10r.7	7	7	10	cth	P	MEDIAL	H	A	1	HERB	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	daiin	dain	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Kraut- oder Blattdroge	Kraut- oder Blattdroge	CTH_HERB	Krautansatz	1	1	1	0	dchy qokchol y kchaiin yty daiin cth dain dair am	dchy qokchol ykchaiin yty daiin cth dain dair am	dchy qokchol ykchaiin yty daiin cth dain dair am	[cth:?]	Kraut- oder Blattdroge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Dosis Trockendroge, Grundform; heiß-trockenes Drogenmaterial; hierzu: heiß-getrocknete Droge auf Stufe III; kühle hiervon leicht ab; drei Maße; Kraut- oder Blattdroge; zwei Maße; abgemessene Fraktion II; Maßeinheit I	1	0	0
G671-T0018	f111r	f111r.10	2	2	12	shekain	P	MEDIAL	S	B	3	MOIST_HEAT	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ykeedaiin	shedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge	bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge	SH_MOIST+E_MIDDLE+K_HOT+AIN_II	zwei Teile bis zur Mittelstufe einweichen und erhitzen	1	1	1	0	ykeedaiin shekain shedy qokear ochey reeey qokeey olaiiin chedy lkeeody oraiin oty	ykeedaiin shekain shedy qokear ochey reeey qokeey olaiiin chedy lkeeody oraiin oty	ykeedaiin shekain she y qokear ochey reeey qokeey olaiiin che y lkeeod oraiin oty	[shekain:?]	bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ykeedaiin:?]; bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge; bis zur mittleren Einweichstufe gebracht; [qokear:?]; [ochey:?]; [reeey:?]; bis zur Heizendstufe; [olaiiin:?]; bis zur mittleren Trockenstufe gebracht; [lkeeody:?]; Portion III; kalter Ansatz am Anfang des Grades	1	0	0
G671-T0019	f111r	f111r.11	5	5	12	oteedaiin	P	MEDIAL	S	B	3	COLD_MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cheedy	sheedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	drei Dosen vollständig gekühlten Ansatzes abmessen	drei Dosen vollständig gekühlten Ansatzes abmessen	O_PREP+T_COLD+EE_END+D_MEASURE+AIIN_III	vollständig gekühlter Ansatz, drei Dosen	0	0	1	0	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram	dshey lkeedy lkeedy cheedy oteedain sheedy ar aikhy shkaiin chey daiin dar am	dshey lkeedy lkeedy chee y oteedaiin sheedy ar ay shkaiin chey daiin aram	[oteedaiin:?]	drei Dosen vollständig gekühlten Ansatzes abmessen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	eine Dosis bis zur Mittelstufe angefeuchtete Droge; Drogenholz, heiß am Gradende, abgeschlossen; Drogenholz, heiß am Gradende, abgeschlossen; vollständig getrocknet; drei Dosen vollständig gekühlten Ansatzes abmessen; vollständig eingeweicht; Drogenfraktion I; ein gleicher Teil, abgeschlossen; eingeweichte und erhitzte Droge auf Stufe III; bis zur mittleren Trockenstufe; drei Maße; ein Maß Fraktion I	1	0	0
G671-T0020	f111v	f111v.27	12	12	13	ldar	P	MEDIAL	S	B	3	WOOD_MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qoklcheor	llo	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erste Holzdrogenfraktion abmessen	erste Holzdrogenfraktion abmessen	L_WOOD+D_MEASURE+AR_FRACTION_I	abgemessene erste Fraktion Holzdroge	1	1	1	0	ol sheey tsheey alkar sheey otain ches shy qokl chey qoklcheor ldar llo	ol sheey tsheey olkar sheey otain ches shy qokl chey qokl cheor ldar llo	ol sheey tsheey alkar sheey otain ches shy qokl chey qokl cheor ldar llo	[ldar:?]	erste Holzdrogenfraktion abmessen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Grundansatz; vollständig eingeweicht; kalt und vollständig eingeweicht; [alkar:?]; vollständig eingeweicht; kalt im Zubereitungsrahmen, Grad II; trockenes Drogenmaterial, Mittelstufe; leicht angefeuchtet; [qokl:?]; bis zur mittleren Trockenstufe; [qoklcheor:?]; erste Holzdrogenfraktion abmessen; [llo:?]	1	0	0
G671-T0021	f111v	f111v.6	10	10	12	oteedaiin	P	MEDIAL	S	B	3	COLD_MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	kaiin	as	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	drei Dosen vollständig gekühlten Ansatzes abmessen	drei Dosen vollständig gekühlten Ansatzes abmessen	O_PREP+T_COLD+EE_END+D_MEASURE+AIIN_III	vollständig gekühlter Ansatz, drei Dosen	0	1	1	0	okeeo okchor oteedy cheal qokeey lkeey chol l kaiin oteedaiin as alkeedym	okeeo okchor oteedy cheal qokeey lkeey chol lkaiin oteed aiin ar al keedy m	okeeo okchar oteedy cheal qokeey lkeey chol l kaiin oteed aiin ar alkeed m	[oteedaiin:?]	drei Dosen vollständig gekühlten Ansatzes abmessen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[okeeo:?]; eine Portion heiß-trockene Droge im Ansatz; Ansatz auf Kühlendstufe abgeschlossen; Rohstoff I, trocken in der Gradmitte; bis zur Heizendstufe; Drogenholz, heiß am Gradende; Trockengut; Holzdroge in der gebundenen Anschlussform; drei Dosen vollständig gekühlten Ansatzes abmessen; ein gleicher Teil der Arzneispecies; [alkeedym:?]	1	0	0
G671-T0022	f112v	f112v.21	4	4	10	qoeedy	P	MEDIAL	S	B	3	COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	cheol	chol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	nimm den vollständig fertiggestellten Ansatz	nimm den vollständig fertiggestellten Ansatz	QO_COMMAND+O_PREP+EE_END+DY_FINISHED	stelle den Ansatz vollständig fertig	0	0	1	0	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain	saiin chekain che l qoee y chol kee y qokaiin she y qokeal kain	[qoeedy:?]	nimm den vollständig fertiggestellten Ansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Samen/Saatgut, Typ/Charge III; bis zur Mittelstufe trocknen, dann auf Stufe II erhitzen; trockener Drogenstoff; nimm den vollständig fertiggestellten Ansatz; Trockengut; bis zur Heizendstufe gebracht; heiß, Grad III; bis zur mittleren Einweichstufe gebracht; erhitze den Drogenstoff bis zur Mittelstufe; heiß, Grad II	1	0	0
