occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G671-T0011	f107r	f107r.26	5	olcheol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ol cheor shey cheey olcheol kaiin otair okal cheody	olcheor shey cheey olcheol kaiin otair okal cheody	olcheor shey cheey olcheol kaiin otair okal cheody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0012	f107v	f107v.5	6	teol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tol sheockhedy qotol chdor otechdy teol tedaiin opchedy qopchdy ytar aiiil	tol sheockhedy qotol chdor otechdy teol tedaiin opchedy qopchdy ytar aiim	tol sheockhe y qotol chdor otech y teol te aiin opchedy qopchdy ytar aiiim	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0013	f108r	f108r.15	7	qoeedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	orain cheey chey qokeey chedy okchedy qoeedy qockhey d iirain okain	orain cheey chey qokeey chedy okchedy qoeedy qockhey diir ain okain	orain cheey chey qokeey che y okche y qoeedy qockhey diirain okain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0014	f108r	f108r.21	2	qoeedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qolshy qoeedy lkealshedy shokal keedy qotedy qopchedy otal dkedam	qolshy qoeedy lkeal shedy shokal keedy qotedy qopchedy otal dkedam	qolshy qoee y lkealshedy shokal keedy qote y qopchedy otal dkedam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0015	f108r	f108r.44	1	ychey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ychey chey okar charam otam cheody	ychey chey okar charam otam cheody	ychey chey okar charam otam cheody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0016	f108v	f108v.18	7	qoeedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okeey l keedy okeal okey cheykedy qoeedy lo rair cheey ol l s aiin am	okeey lkeedy okeal okey cheykedy qeeedy lo rair cheey ol lsaiin am	okeey lkeedy okeal okey cheykedy qeeedy lo r air cheey ol ls aiin am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0017	f10r	f10r.7	7	cth	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dchy qokchol y kchaiin yty daiin cth dain dair am	dchy qokchol ykchaiin yty daiin cth dain dair am	dchy qokchol ykchaiin yty daiin cth dain dair am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0018	f111r	f111r.10	2	shekain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykeedaiin shekain shedy qokear ochey reeey qokeey olaiiin chedy lkeeody oraiin oty	ykeedaiin shekain shedy qokear ochey reeey qokeey olaiiin chedy lkeeody oraiin oty	ykeedaiin shekain she y qokear ochey reeey qokeey olaiiin che y lkeeod oraiin oty	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0019	f111r	f111r.11	5	oteedaiin	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dshey lkeedy lkeedy cheedy oteedaiin sheedy ar ay shkaiin chey daiin daram	dshey lkeedy lkeedy cheedy oteedain sheedy ar aikhy shkaiin chey daiin dar am	dshey lkeedy lkeedy chee y oteedaiin sheedy ar ay shkaiin chey daiin aram	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0020	f111v	f111v.27	12	ldar	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ol sheey tsheey alkar sheey otain ches shy qokl chey qoklcheor ldar llo	ol sheey tsheey olkar sheey otain ches shy qokl chey qokl cheor ldar llo	ol sheey tsheey alkar sheey otain ches shy qokl chey qokl cheor ldar llo	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0021	f111v	f111v.6	10	oteedaiin	MEDIAL	0	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	okeeo okchor oteedy cheal qokeey lkeey chol l kaiin oteedaiin as alkeedym	okeeo okchor oteedy cheal qokeey lkeey chol lkaiin oteed aiin ar al keedy m	okeeo okchar oteedy cheal qokeey lkeey chol l kaiin oteed aiin ar alkeed m	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0022	f112v	f112v.21	4	qoeedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain	saiin chekain che l qoee y chol kee y qokaiin she y qokeal kain	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0023	f112v	f112v.44	5	teol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qokchal qokey qaiin otol teol okal otedar epalchdy alpchdy	qokchal qokey qaiin otol teol okal otedar opalchdy alpchdy	qokchol qokey qaiin otol teol okal ote ar epalchdy alpchdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0024	f114r	f114r.38	1	qoeedy	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qoeedy qokchedy cheey raiin ar ain aiin al chol	qoeedy qokchedy cheey raiin arain aiin al chol	qoeedy qokched cheey aiin arain aiin l chol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0025	f114r	f114r.6	1	qoeedy	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qoeedy okchedy doiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dary	qoeedy okchedy daiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dary	qoeedy okchedy doiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0026	f114v	f114v.26	10	qoeedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pcheodal chopcheod qoto s araiin qota l cheo pchdal qoeedy chcthey	pcheodal cheopcheod qotos araiin qotolcheo pchdal qoeedy chcthey	pcheodal cheopcheod qotos ar aiin qot lcheo pchdal qoeedy chcthey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0027	f114v	f114v.8	7	qoeedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pchedchdy qoteedy qokedain chdaiin qokedy chedain qoeedy qotey qotaiin	pchedchdy qoteedy qokedain chdaiin qokedy chedain qoeedy qotey qotaiin	pchedchdy qoteedy qokedain chdaiin qoke y chedain qoeedy qotey qotaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0028	f115v	f115v.34	4	ldar	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	taiin sheeey lchckhy ldar shdar qotchdy qoky shedy qokar chckhy	taiin sheckeey lchckhy ldar shdar qotchdy qoky shedy qokar cheky	taiin sheckhey lchckhy ldar shdar qotchdy qoky she y qokar chy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0029	f116r	f116r.10	11	teol	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	chdin checkhy dar shedy qokeedy shdy rain sheedy cphol r teol chcpham	chdain checkhy dar shedy qokeedy shdy rain sheedy cphol rteol chcpham	chd in checkhy d r shedy qokeedy shdy rain sheedy cphol r teol chcpham	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0030	f116r	f116r.42	5	shekain	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qo qokain sheckhy qokain shekain shkain shedy shey qokan cham	qo qokain sheckhy qokain shekain shkain shedy shey qokan cham	qo qokain sheckhy qokain shekain shkain shedy shey qokan cham	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0031	f15r	f15r.7	5	keocthy	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	daiin shkaiin cthy sho keocthy	daiin shkaiin cthy sho keocthy	daiin shkaiin cthy sho keocthy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0032	f17v	f17v.4	4	olcheol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	kchor fchol cphol olcheol okeeey	kchor fchol cphol olcheol okeeey	kchor fchol cphol olcheol okeeey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0033	f18r	f18r.14	1	ychekch	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychekch y kchaiin	ychekchy kchaiin	ychekchy kchaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0034	f23r	f23r.3	6	cth	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dchar ykor y kaiin daiin cth g	dchar ykor ykaiin daiin ctho g	dchor ykor ykaiin daiin ctho g	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0035	f37r	f37r.10	8	ychey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qoto o kchochor dchor chy shy daiin ychey kol daiir	qoto okchochor dchor chy daiin ychey kol daiir	qoto okchochor dchor chy shy daiin ychey kol daiir	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0036	f40r	f40r.10	4	ychey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	saiin olcheey chdy ychey ka ar oky ykedy okair ody	saiin olcheey chdy ychey karar oky ykedy okair ody	saiin olcheey ch y ychey karar oky ke y okair ody	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0037	f43r	f43r.11	4	toldy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ytchedy ty shol toldy shody oteedy shdy otolol shd olky ytol otary cheky dy	ytchedy ty shol toldy shody otchdy shdy otolol shd olky ytol otary cheky dy	ytchedy ty shol toldy shody otchdy shdy otolol shd olky ytol otary cheky dy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0038	f44v	f44v.12	1	ychey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ychey teol chaiin chcthy ctho cthol	ychey teol chaiin chcthy ctho cthol	ychey teol chaiin chcthy ctho cthol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0039	f44v	f44v.12	2	teol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ychey teol chaiin chcthy ctho cthol	ychey teol chaiin chcthy ctho cthol	ychey teol chaiin chcthy ctho cthol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0040	f47v	f47v.2	7	daiiy	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	dsheey shy cphy otchey daiidy chory daiiy	dsheey shy cphy otchey daiidy chory daiiy	dsheey shy cphy otchey daiidy chory daiiy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0041	f48r	f48r.5	2	teol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	yteey teol okeody cheockhy olsheey qoekaiin octhey cholkar aiin cthar od	ytchy teol okeody cheockhy olsheey qoekaiin octhey chol kar aiin cthar od	yteey teol okeody cheockhy olsheey qoekaiin octhey cholkar aiin cthar od	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0042	f50v	f50v.1	3	ldar	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	tchy do ldar shotchdy qokchdy opchedy qokol shor ofar fardam	tchy do ldar shotchdy qokchdy opchedy qokol shor ofar fardam	tchy do l ar shotch y qokchdy opchedy qokol shor ofar far am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0043	f51r	f51r.14	1	daiiy	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	daiiy qodaiin kaiiidal cphodal s al dam	daiiithy qodaiin kaiiidal cphodal r al dam	daiiy qodaiin kaiiidal cphodal s al dam	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0044	f53v	f53v.7	5	qotod	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	todaiin shodaiin qotea dchy qotod odaiin	todaiin shodaiin qotea dchy qotod odaiin	todaiin shodaiin qotea dchy qotod odaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0045	f75r	f75r.48	2	ychey	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	daly ychey	daly ychey	daly ychey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0046	f75v	f75v.46	1	ychey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychey qotain sheckhy qokedy qokedy lsheckhy qokain dal tol olchedy	ychey qotain sheckhy qokedy qokedy lsheckhy qokain dal tol olchedy	ychey qotain eckhy qokedy qokedy leckhy qokain dal tol olchedy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0047	f76v	f76v.37	1	qoeedy	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	qoeedy lchedy chees ol oiiin chchky shekeey qokey qoky saiin sy	qoeedy lchedy chees ol oiiin chchky shekeey qokey qoky saiin sy	qoee y lchedy chees oloiiin cheeky shekeey qokey qoky saiin sy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0048	f77r	f77r.38	3	qoeedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol	pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol	pol shedy qoee y qokaiin chcphey qol ltaiin she y qol	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0049	f79r	f79r.34	5	teol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	lcheol kchedy qotas sheey teol oteedy	lcheol kchedy qotas sheey teol oteedy	lcheol kchedy qotas eey teol otee y	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0050	f7r	f7r.4	5	ychey	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	qokcho cho lochey daiin ychey kchos odaiin	qokcho cho lochey daiin ychey kchos odaiin	qokcho cho lochey daiin ychey kchos odaiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0051	f80r	f80r.21	7	teol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	shedy qokey shckhey qotar chckhy otol teol sheol qotal oltain chcthy	shedy qokey shckhey qotar chckhy otol teol sheol qotal oltain chcthy	shedy qokey shckhey qotar chckhy otol teol eol qotal oltain chcthy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0052	f80r	f80r.25	12	teol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dar sheal cheeky okain sol lshedy dol checthy orol eeesal olo teol ory	dar sheal cheeky okain sol lshedy dol checthy orol eeesal olo teol ory	ar sheal cheeky okain sol lshe y dol checthy orol eeesal olo teol ory	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0053	f80v	f80v.28	1	olcheol	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	olcheol qokain or al chain qokain ol kaiin okeedy qokey ly	olcheol qokain or al chain qokain ol kaiin okeedy qokey ly	olcheol qokain or al chain qokain ol kaiin keedy qokey ly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0054	f81v	f81v.16	3	qoeedy	MEDIAL	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy	lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy	l or shedy qoee y ol chy r sh y lshedy dar chdy pchdy	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0055	f81v	f81v.24	8	teol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ytey okchedy qokal okeey qol cheedy sal teol dchdy ly	ytey okchedy qokal okeey qol cheedy sal teol dchdy ly	ytey okche y qokal okeey qol chee y sal teol dchd ly	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0056	f83r	f83r.13	10	ldar	EOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	salcheol tar shedy s altedy sair qokedy qedy lchcphedy ldar	solcheol tar shedy saltedy sair qokedy qpchedy lchcphedy ldar	solcheol tar shedy s altedy s air qotedy qedy lchcphedy ldar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0057	f86v3	f86v3.10	1	ychey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychey olkeeey qotchedy qokeey qotchedar sheedy qokaiin qokedy ykaiin qotaiior am	ychey ol keeey qotchedy qokeey qotchedar sheedy qokaiin qokedy ykaiin qotaiior am	ychey olkeeey qotche y qokeey qotchedar eedy qokaiin qoke y ykaiin qotaiior am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0058	f86v3	f86v3.4	2	qoeedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykaiin qoeedy qar aiin yteeey ar aiin ar am	ykaiin qoeedy qor aiin ytechy ar aiin aram	ykaiin qoeedy qor aiin yteeey ar aiin ar am	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0059	f86v5	f86v5.35	1	ychey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychey or aiin ytair ytaim otal shod qokchy qoody s aim	ychey or aiin ytair ytaim otal shod qokchy qoody saim	ychey or aiin ytair ytaim otal shod qo kchy qoo y s aim	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0060	f86v6	f86v6.37	3	qoeedy	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo	lshar okar qoeedy qotar otal olky qokal ol kaiin octhair lo	lshar akar qoeedy qotar otal olky qokal ol kaiin octhear lo	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0061	f87v	f87v.2	7	cth	EOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	schey ctheey qocthsy s dcheoky s cth	schey ctheey qocthsy s dcheoky scth	schey ctheey qocthsy s cheoky s cth	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0062	f88r	f88r.21	1	teol	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	teol chor olsheody qokeol shoy ol sheeol sheoldg	teol chor olsheody qokeol shoikhy ol sheeol sheol dg	teol chor olsheo y qokeol shockhy ol sheeol sheoldg	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0063	f88r	f88r.22	1	ychey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	1	ychey okaiin chol cheor ol chorcholsal	ychey okaiin chol cheor ol chorcholsal	ychey okaiin chol cheor ol chorcholsal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0064	f8r	f8r.16	1	ychey	BOS	0	0	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychey kchekchy chsey kchy scheaiin cthaiar cthy dar	ychey kchokchy chsey kchy scheaiin cthaichar cthy dar	chey kch kchy chseykchy scheaiin cthaichar cthy dar	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0065	f93r	f93r.14	1	ychey	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ychey ckhos okcheod chr	ychey ckhos okcheod chs	ychey ckhos okcheod chs	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0066	f93v	f93v.8	3	teol	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcho chody teol sheol cheeoldair okchey cthey dsheog okeey dama	dcho chody teol sheol cheeoldair okchey cthey dsheog okeey damo	dcho chody teol sheol cheeoldair okchey cthey dsheog okeey damo	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0067	f95r1	f95r1.11	9	ldar	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	ykaiin or chdy chekain ol dar ykar olkeey ldar chekal	ykaiin or chdy chekain ol dar ykar olkeey ldar chckhal	ykaiin or chdy chekain ol dar ykar olkeey ldar chekal	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0068	f96r	f96r.11	1	teol	BOS	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	teol cheody shodol qokchod s aiin chokey	teol cheody shodol qokchod s aiin chokey	teol cheo y shodol qokchod s aiin chokey	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
G671-T0069	f96v	f96v.3	5	cth	MEDIAL	1	1	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	0	dcheoteos cpheos sor chcthory cth ytchey daiin	dcheoteos cpheos sor chcthosy cth ytchey daiin	dcheoteos cpheos sor chcthosy cth ytchey aiin	reader agreement selects boundary confidence or a short-form merge card; it does not identify plaintext
