candidate	edition	page	physical_leaf	locus	trigger_id	trigger	rule	status	reason	span_ids	raw_span	head_id	head_raw	head_gloss	head_role	partition	meaning_status
T_C	IT2a	f103r	103	f103r.49	IT2a|f103r.49|G004	l	OTHER_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f103r.49|G004|IT2a|f103r.49|G005	l ol	IT2a|f103r.49|G005	ol	nur	LIMITER	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f103r	103	f103r.49	IT2a|f103r.49|G004	l	OTHER_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f103r.49|G004|IT2a|f103r.49|G005	l ol	IT2a|f103r.49|G005	ol	nur	LIMITER	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f103r	103	f103r.9	IT2a|f103r.9|G012	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f103r.9|G012|IT2a|f103r.9|G013	l ledy	IT2a|f103r.9|G013	ledy		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f103r	103	f103r.9	IT2a|f103r.9|G012	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f103r.9|G012|IT2a|f103r.9|G013	l ledy	IT2a|f103r.9|G013	ledy		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f103r	103	f103r.9	IT2a|f103r.9|G012	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f103r.9|G012|IT2a|f103r.9|G013	l ledy	IT2a|f103r.9|G013	ledy		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f103r	103	f103r.9	IT2a|f103r.9|G012	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f103r.9|G012|IT2a|f103r.9|G013	l ledy	IT2a|f103r.9|G013	ledy		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f103v	103	f103v.23	IT2a|f103v.23|G002	l	OTHER_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f103v.23|G002|IT2a|f103v.23|G003	l ar	IT2a|f103v.23|G003	ar	und	COORDINATION	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f103v	103	f103v.23	IT2a|f103v.23|G002	l	OTHER_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f103v.23|G002|IT2a|f103v.23|G003	l ar	IT2a|f103v.23|G003	ar	und	COORDINATION	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f103v	103	f103v.23	IT2a|f103v.23|G002	l	OTHER_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f103v.23|G002|IT2a|f103v.23|G003	l ar	IT2a|f103v.23|G003	ar	und	COORDINATION	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f103v	103	f103v.23	IT2a|f103v.23|G002	l	OTHER_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f103v.23|G002|IT2a|f103v.23|G003	l ar	IT2a|f103v.23|G003	ar	und	COORDINATION	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f103v	103	f103v.31	IT2a|f103v.31|G002	l	OTHER_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f103v.31|G002|IT2a|f103v.31|G003	l chey	IT2a|f103v.31|G003	chey	wenn	CONDITION	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f103v	103	f103v.31	IT2a|f103v.31|G002	l	OTHER_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f103v.31|G002|IT2a|f103v.31|G003	l chey	IT2a|f103v.31|G003	chey	wenn	CONDITION	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f103v	103	f103v.31	IT2a|f103v.31|G002	l	OTHER_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f103v.31|G002|IT2a|f103v.31|G003	l chey	IT2a|f103v.31|G003	chey	wenn	CONDITION	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f103v	103	f103v.31	IT2a|f103v.31|G002	l	OTHER_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f103v.31|G002|IT2a|f103v.31|G003	l chey	IT2a|f103v.31|G003	chey	wenn	CONDITION	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f104r	104	f104r.10	IT2a|f104r.10|G006	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.10|G006|IT2a|f104r.10|G007	l air	IT2a|f104r.10|G007	air		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f104r	104	f104r.10	IT2a|f104r.10|G006	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.10|G006|IT2a|f104r.10|G007	l air	IT2a|f104r.10|G007	air		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f104r	104	f104r.10	IT2a|f104r.10|G006	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.10|G006|IT2a|f104r.10|G007	l air	IT2a|f104r.10|G007	air		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f104r	104	f104r.10	IT2a|f104r.10|G006	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.10|G006|IT2a|f104r.10|G007	l air	IT2a|f104r.10|G007	air		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f104r	104	f104r.15	IT2a|f104r.15|G008	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.15|G008|IT2a|f104r.15|G009	kaiin cheodaiin	IT2a|f104r.15|G009	cheodaiin		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f104r	104	f104r.15	IT2a|f104r.15|G008	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.15|G008|IT2a|f104r.15|G009	kaiin cheodaiin	IT2a|f104r.15|G009	cheodaiin		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f104r	104	f104r.15	IT2a|f104r.15|G008	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.15|G008|IT2a|f104r.15|G009	kaiin cheodaiin	IT2a|f104r.15|G009	cheodaiin		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f104r	104	f104r.15	IT2a|f104r.15|G008	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.15|G008|IT2a|f104r.15|G009	kaiin cheodaiin	IT2a|f104r.15|G009	cheodaiin		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f104r	104	f104r.25	IT2a|f104r.25|G007	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.25|G007|IT2a|f104r.25|G008	l raiin	IT2a|f104r.25|G008	raiin		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f104r	104	f104r.25	IT2a|f104r.25|G007	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.25|G007|IT2a|f104r.25|G008	l raiin	IT2a|f104r.25|G008	raiin		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f104r	104	f104r.25	IT2a|f104r.25|G007	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.25|G007|IT2a|f104r.25|G008	l raiin	IT2a|f104r.25|G008	raiin		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f104r	104	f104r.25	IT2a|f104r.25|G007	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.25|G007|IT2a|f104r.25|G008	l raiin	IT2a|f104r.25|G008	raiin		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f104r	104	f104r.32	IT2a|f104r.32|G006	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.32|G006|IT2a|f104r.32|G007	kaiin shoda	IT2a|f104r.32|G007	shoda		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f104r	104	f104r.32	IT2a|f104r.32|G006	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.32|G006|IT2a|f104r.32|G007	kaiin shoda	IT2a|f104r.32|G007	shoda		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f104r	104	f104r.32	IT2a|f104r.32|G006	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.32|G006|IT2a|f104r.32|G007	kaiin shoda	IT2a|f104r.32|G007	shoda		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f104r	104	f104r.32	IT2a|f104r.32|G006	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.32|G006|IT2a|f104r.32|G007	kaiin shoda	IT2a|f104r.32|G007	shoda		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f104r	104	f104r.36	IT2a|f104r.36|G007	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.36|G007|IT2a|f104r.36|G008	kaiin okar	IT2a|f104r.36|G008	okar		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f104r	104	f104r.36	IT2a|f104r.36|G007	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.36|G007|IT2a|f104r.36|G008	kaiin okar	IT2a|f104r.36|G008	okar		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f104r	104	f104r.36	IT2a|f104r.36|G007	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.36|G007|IT2a|f104r.36|G008	kaiin okar	IT2a|f104r.36|G008	okar		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f104r	104	f104r.36	IT2a|f104r.36|G007	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.36|G007|IT2a|f104r.36|G008	kaiin okar	IT2a|f104r.36|G008	okar		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f104r	104	f104r.45	IT2a|f104r.45|G003	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.45|G003|IT2a|f104r.45|G004	l s	IT2a|f104r.45|G004	s		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f104r	104	f104r.45	IT2a|f104r.45|G003	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.45|G003|IT2a|f104r.45|G004	l s	IT2a|f104r.45|G004	s		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f104r	104	f104r.45	IT2a|f104r.45|G003	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.45|G003|IT2a|f104r.45|G004	l s	IT2a|f104r.45|G004	s		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f104r	104	f104r.45	IT2a|f104r.45|G003	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104r.45|G003|IT2a|f104r.45|G004	l s	IT2a|f104r.45|G004	s		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f104v	104	f104v.12	IT2a|f104v.12|G009	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104v.12|G009|IT2a|f104v.12|G010	l cheol	IT2a|f104v.12|G010	cheol		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f104v	104	f104v.12	IT2a|f104v.12|G009	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104v.12|G009|IT2a|f104v.12|G010	l cheol	IT2a|f104v.12|G010	cheol		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f104v	104	f104v.12	IT2a|f104v.12|G009	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104v.12|G009|IT2a|f104v.12|G010	l cheol	IT2a|f104v.12|G010	cheol		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f104v	104	f104v.12	IT2a|f104v.12|G009	l	OTHER_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104v.12|G009|IT2a|f104v.12|G010	l cheol	IT2a|f104v.12|G010	cheol		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f104v	104	f104v.29	IT2a|f104v.29|G006	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104v.29|G006|IT2a|f104v.29|G007	kaiin qotchdy	IT2a|f104v.29|G007	qotchdy		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f104v	104	f104v.29	IT2a|f104v.29|G006	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104v.29|G006|IT2a|f104v.29|G007	kaiin qotchdy	IT2a|f104v.29|G007	qotchdy		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f104v	104	f104v.29	IT2a|f104v.29|G006	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104v.29|G006|IT2a|f104v.29|G007	kaiin qotchdy	IT2a|f104v.29|G007	qotchdy		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f104v	104	f104v.29	IT2a|f104v.29|G006	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104v.29|G006|IT2a|f104v.29|G007	kaiin qotchdy	IT2a|f104v.29|G007	qotchdy		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f104v	104	f104v.30	IT2a|f104v.30|G002	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104v.30|G002|IT2a|f104v.30|G003	kaiin cheody	IT2a|f104v.30|G003	cheody		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f104v	104	f104v.30	IT2a|f104v.30|G002	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104v.30|G002|IT2a|f104v.30|G003	kaiin cheody	IT2a|f104v.30|G003	cheody		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f104v	104	f104v.30	IT2a|f104v.30|G002	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104v.30|G002|IT2a|f104v.30|G003	kaiin cheody	IT2a|f104v.30|G003	cheody		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f104v	104	f104v.30	IT2a|f104v.30|G002	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104v.30|G002|IT2a|f104v.30|G003	kaiin cheody	IT2a|f104v.30|G003	cheody		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f104v	104	f104v.33	IT2a|f104v.33|G004	kaiin	PATH_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f104v.33|G004|IT2a|f104v.33|G005	kaiin qokaiin	IT2a|f104v.33|G005	qokaiin	aus dem Rohr	SOURCE	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f104v	104	f104v.33	IT2a|f104v.33|G004	kaiin	PATH_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f104v.33|G004|IT2a|f104v.33|G005	kaiin qokaiin	IT2a|f104v.33|G005	qokaiin	aus dem Rohr	SOURCE	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f104v	104	f104v.33	IT2a|f104v.33|G004	kaiin	PATH_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f104v.33|G004|IT2a|f104v.33|G005	kaiin qokaiin	IT2a|f104v.33|G005	qokaiin	aus dem Rohr	SOURCE	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f104v	104	f104v.33	IT2a|f104v.33|G004	kaiin	PATH_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f104v.33|G004|IT2a|f104v.33|G005	kaiin qokaiin	IT2a|f104v.33|G005	qokaiin	aus dem Rohr	SOURCE	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f104v	104	f104v.6	IT2a|f104v.6|G006	l	OTHER_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f104v.6|G006|IT2a|f104v.6|G007	l chedy	IT2a|f104v.6|G007	chedy	dort	LOCATION_ANAPHOR	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f104v	104	f104v.6	IT2a|f104v.6|G006	l	OTHER_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f104v.6|G006|IT2a|f104v.6|G007	l chedy	IT2a|f104v.6|G007	chedy	dort	LOCATION_ANAPHOR	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f104v	104	f104v.6	IT2a|f104v.6|G006	l	OTHER_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f104v.6|G006|IT2a|f104v.6|G007	l chedy	IT2a|f104v.6|G007	chedy	danach	TEMPORAL_ANAPHOR	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f104v	104	f104v.6	IT2a|f104v.6|G006	l	OTHER_NOMINAL	CONFLICT	KNOWN_NONNOMINAL	IT2a|f104v.6|G006|IT2a|f104v.6|G007	l chedy	IT2a|f104v.6|G007	chedy	danach	TEMPORAL_ANAPHOR	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f104v	104	f104v.7	IT2a|f104v.7|G001	o	ARTICLE_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104v.7|G001|IT2a|f104v.7|G002	o scheo	IT2a|f104v.7|G002	scheo		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f104v	104	f104v.7	IT2a|f104v.7|G001	o	ARTICLE_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104v.7|G001|IT2a|f104v.7|G002	o scheo	IT2a|f104v.7|G002	scheo		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f104v	104	f104v.7	IT2a|f104v.7|G001	o	ARTICLE_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104v.7|G001|IT2a|f104v.7|G002	o scheo	IT2a|f104v.7|G002	scheo		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f104v	104	f104v.7	IT2a|f104v.7|G001	o	ARTICLE_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f104v.7|G001|IT2a|f104v.7|G002	o scheo	IT2a|f104v.7|G002	scheo		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f105r	105	f105r.1	IT2a|f105r.1|G010	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f105r.1|G010|IT2a|f105r.1|G011	kaiin arody	IT2a|f105r.1|G011	arody		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f105r	105	f105r.1	IT2a|f105r.1|G010	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f105r.1|G010|IT2a|f105r.1|G011	kaiin arody	IT2a|f105r.1|G011	arody		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f105r	105	f105r.1	IT2a|f105r.1|G010	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f105r.1|G010|IT2a|f105r.1|G011	kaiin arody	IT2a|f105r.1|G011	arody		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_W	IT2a	f105r	105	f105r.1	IT2a|f105r.1|G010	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f105r.1|G010|IT2a|f105r.1|G011	kaiin arody	IT2a|f105r.1|G011	arody		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_C	IT2a	f105v	105	f105v.10	IT2a|f105v.10|G006	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f105v.10|G006|IT2a|f105v.10|G007	kaiin okairo	IT2a|f105v.10|G007	okairo		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
R_W	IT2a	f105v	105	f105v.10	IT2a|f105v.10|G006	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f105v.10|G006|IT2a|f105v.10|G007	kaiin okairo	IT2a|f105v.10|G007	okairo		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
T_C	IT2a	f105v	105	f105v.10	IT2a|f105v.10|G006	kaiin	PATH_NOMINAL	OPEN	UNREAD_HEAD	IT2a|f105v.10|G006|IT2a|f105v.10|G007	kaiin okairo	IT2a|f105v.10|G007	okairo		UNREAD	OTHER_EXPOSED_LEAF	CONDITIONAL_ON_FIXED_WORDS_AND_SYNTAX
