edition	page	physical_leaf	locus	source_group_id	raw	gloss	role	left_raw	right_raw	left_separator	right_separator	source_path	applies_to	meaning_status
ZL3b	f103v	103	f103v.16	ZL3b|f103v.16|G007	ol	nur	LIMITER	otain	kedy	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.17	ZL3b|f103v.17|G008	ol	nur	LIMITER	qokal	char	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.18	ZL3b|f103v.18|G002	ol	nur	LIMITER	yshear	oqaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.19	ZL3b|f103v.19|G006	l	andere	OTHER	cheeey	chealainor	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.20	ZL3b|f103v.20|G007	okain	weiterhin	PERSISTENCE	oteal	qotal	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.23	ZL3b|f103v.23|G002	l	andere	OTHER	ycheody	ar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.28	ZL3b|f103v.28|G006	okain	weiterhin	PERSISTENCE	otealshey	chey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.30	ZL3b|f103v.30|G002	okain	weiterhin	PERSISTENCE	pchear	opchedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.31	ZL3b|f103v.31|G002	l	andere	OTHER	okeey	chey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.31	ZL3b|f103v.31|G005	o	das	DEFINITE_DETERMINER	qokeey	qokeey	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.34	ZL3b|f103v.34|G003	ol	nur	LIMITER	sheey	chey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.37	ZL3b|f103v.37|G003	ol	nur	LIMITER	qokain	sh[e:?]y	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.38	ZL3b|f103v.38|G002	l	andere	OTHER	oteey	chees	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.38	ZL3b|f103v.38|G004	ol	nur	LIMITER	chees	chey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.4	ZL3b|f103v.4|G006	ol	nur	LIMITER	lkees	qoteedy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.40	ZL3b|f103v.40|G005	ol	nur	LIMITER	qoain	keey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.41	ZL3b|f103v.41|G003	l	andere	OTHER	shey	shey	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.45	ZL3b|f103v.45|G002	ol	nur	LIMITER	okey	cheey	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.6	ZL3b|f103v.6|G001	dain	wenig	LOW_AMOUNT		shey	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.7	ZL3b|f103v.7|G011	ol	nur	LIMITER	qokaiin	chedydy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f103v	103	f103v.9	ZL3b|f103v.9|G010	ol	nur	LIMITER	qotar	lkar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105r	105	f105r.11	ZL3b|f105r.11|G002	o	das	DEFINITE_DETERMINER	pdar	shedy	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105r	105	f105r.15	ZL3b|f105r.15|G002	ol	nur	LIMITER	lksheey	r	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105r	105	f105r.15	ZL3b|f105r.15|G003	r	Gefäß	VESSEL	ol	aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105r	105	f105r.22	ZL3b|f105r.22|G008	r	Gefäß	VESSEL	keey	aiin	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105r	105	f105r.27	ZL3b|f105r.27|G004	r	Gefäß	VESSEL	al	lal	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105r	105	f105r.29	ZL3b|f105r.29|G004	r	Gefäß	VESSEL	qockhy	aiin	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105r	105	f105r.30	ZL3b|f105r.30|G007	tair	danach	TEMPORAL_ANAPHOR	teey	cheody	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105r	105	f105r.35	ZL3b|f105r.35|G008	ol	nur	LIMITER	otar	qokal	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105r	105	f105r.36	ZL3b|f105r.36|G004	ol	nur	LIMITER	otar	chedy	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105v	105	f105v.10	ZL3b|f105v.10|G006	kaiin	durch	PATH	dal	okairo	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105v	105	f105v.10	ZL3b|f105v.10|G008	l	andere	OTHER	okairo	kair	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105v	105	f105v.11	ZL3b|f105v.11|G003	ol	nur	LIMITER	aiiin	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105v	105	f105v.12	ZL3b|f105v.12|G011	tair	danach	TEMPORAL_ANAPHOR	otal	am	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105v	105	f105v.15	ZL3b|f105v.15|G013	r	Gefäß	VESSEL	oraiin		DEFINITE_SPACE	LINE_END	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105v	105	f105v.17	ZL3b|f105v.17|G004	l	andere	OTHER	chey	raiin	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105v	105	f105v.30	ZL3b|f105v.30|G008	kaiin	durch	PATH	okeedy	aiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105v	105	f105v.33	ZL3b|f105v.33|G002	tair	danach	TEMPORAL_ANAPHOR	lsheody	oteey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105v	105	f105v.33	ZL3b|f105v.33|G005	o	das	DEFINITE_DETERMINER	oteeo	l	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105v	105	f105v.33	ZL3b|f105v.33|G006	l	andere	OTHER	o	otaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105v	105	f105v.35	ZL3b|f105v.35|G003	l	andere	OTHER	okcheeo	taiin	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105v	105	f105v.4	ZL3b|f105v.4|G006	ol	nur	LIMITER	olar	keeol	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105v	105	f105v.7	ZL3b|f105v.7|G004	ol	nur	LIMITER	otair	olkaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f105v	105	f105v.9	ZL3b|f105v.9|G011	r	Gefäß	VESSEL	or	ail	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f107r	107	f107r.11	ZL3b|f107r.11|G007	l	andere	OTHER	keeol	oraiin	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f107r	107	f107r.19	ZL3b|f107r.19|G002	ol	nur	LIMITER	oaiin	rar	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f107r	107	f107r.21	ZL3b|f107r.21|G003	okain	weiterhin	PERSISTENCE	olal	okaiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f107r	107	f107r.22	ZL3b|f107r.22|G008	r	Gefäß	VESSEL	qokal	aiiin	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f107r	107	f107r.26	ZL3b|f107r.26|G001	ol	nur	LIMITER		cheor	LINE_START	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f107r	107	f107r.26	ZL3b|f107r.26|G006	kaiin	durch	PATH	olcheol	otair	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f107r	107	f107r.31	ZL3b|f107r.31|G011	r	Gefäß	VESSEL	chdy	aiin	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f107r	107	f107r.33	ZL3b|f107r.33|G004	kaiin	durch	PATH	cheo	chey	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f107r	107	f107r.35	ZL3b|f107r.35|G010	ol	nur	LIMITER	al	kaldaim	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f107r	107	f107r.37	ZL3b|f107r.37|G004	l	andere	OTHER	cho	olkain	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f107r	107	f107r.39	ZL3b|f107r.39|G001	tair	danach	TEMPORAL_ANAPHOR		cheol	LINE_START	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f107r	107	f107r.45	ZL3b|f107r.45|G009	kaiin	durch	PATH	opal	otaiin	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
ZL3b	f107r	107	f107r.46	ZL3b|f107r.46|G005	ol	nur	LIMITER	qokaiin	cheor	DEFINITE_SPACE	DEFINITE_SPACE	experiments/yolo/gdt915_terminal_lr_phrase_transfer/artifacts/SOURCE_DISCOVERY_ZL3b.json	R_C,R_W,T_C,T_W	HYPOTHESIS_ONLY
