edition	grammar	operation	patient	location	form	kind	D_before	H_before	D_after	H_after	D_status	H_status	assertion	debts	row_status
ZL3b	M	f9v.7:3	f9v.7:6	f9v.8:3	qokcho	ACTION	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:thermal"":""cold"",""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	M	f9v.10:3	f9v.10:2	f9v.10:4	chy	QUALITY	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""cold""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	CONFLICT	MATCH	PHYSICAL:thermal=hot	ASSUMED_RESULT_OR_PROCESS_CONDITION:f9v.10:3	recorded
ZL3b	B	f17v.5:2	f17v.5:4	f17v.5:6	ckhy	ACTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED			recorded
ZL3b	B	f17v.13:3	f17v.13:4	f17v.16:4	cthol	MATERIAL	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
ZL3b	J	f17v.5:2	f17v.5:4	f17v.5:6	ckhy	ACTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED			recorded
ZL3b	J	f17v.13:2	f17v.13:4	f17v.13:3	chol	ACTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"		recorded
ZL3b	J	f17v.13:2	f17v.13:4	f17v.16:4	cthol	MATERIAL	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
ZL3b	J	f17v.13:3	f17v.13:4	f17v.16:4	cthol	MATERIAL	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
ZL3b	M	f17v.5:2	f17v.5:4	f17v.5:6	ckhy	ACTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED			recorded
ZL3b	M	f17v.13:2	f17v.13:4	f17v.13:3	chol	ACTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"		recorded
ZL3b	M	f17v.13:2	f17v.13:4	f17v.16:4	cthol	MATERIAL	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
ZL3b	M	f17v.13:3	f17v.13:4	f17v.16:4	cthol	MATERIAL	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
ZL3b	B	f19v.9:5	f19v.9:3	f19v.9:6	oky	QUALITY	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	MATCH	DIFFERENT_NOT_OPPOSED	PHYSICAL:thermal=warm	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	B	f19v.9:5	f19v.9:3	f19v.10:2	chor	MATERIAL	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
ZL3b	J	f19v.9:5	f19v.9:3	f19v.9:6	oky	QUALITY	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	MATCH	DIFFERENT_NOT_OPPOSED	PHYSICAL:thermal=warm	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	J	f19v.9:5	f19v.9:3	f19v.10:2	chor	MATERIAL	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
ZL3b	M	f19v.9:5	f19v.9:3	f19v.9:6	oky	QUALITY	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	MATCH	DIFFERENT_NOT_OPPOSED	PHYSICAL:thermal=warm	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	recorded
ZL3b	M	f19v.9:5	f19v.9:3	f19v.10:2	chor	MATERIAL	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
ZL3b	B	f23r.5:4	f23r.5:2	f23r.5:6	chol	ACTION	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
ZL3b	J	f23r.5:4	f23r.5:2	f23r.5:6	chol	ACTION	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
ZL3b	M	f23r.5:4	f23r.5:2	f23r.5:6	chol	ACTION	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	recorded
ZL3b	B	f24r.18:2	f24r.17:3	f24r.18:4	chol	ACTION	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	B	f24r.18:2	f24r.17:3	f24r.19:3	chol	ACTION	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	B	f24r.18:4	f24r.17:3	f24r.19:3	chol	ACTION	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	J	f24r.18:2	f24r.17:3	f24r.18:4	chol	ACTION	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	J	f24r.18:2	f24r.17:3	f24r.19:3	chol	ACTION	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	J	f24r.18:4	f24r.17:3	f24r.19:3	chol	ACTION	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	M	f24r.18:2	f24r.17:3	f24r.18:4	chol	ACTION	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	M	f24r.18:2	f24r.17:3	f24r.19:3	chol	ACTION	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	M	f24r.18:4	f24r.17:3	f24r.19:3	chol	ACTION	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""moisture"",""value"":""dry""}"	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	B	f45v.9:3	f45v.9:2	f45v.9:4	qokom	ACTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"		recorded
ZL3b	J	f45v.9:3	f45v.9:2	f45v.9:4	qokom	ACTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"		recorded
ZL3b	M	f45v.9:3	f45v.9:2	f45v.9:4	qokom	ACTION	"{""PHYSICAL:moisture"":""dry""}"	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""warm""}"		recorded
ZL3b	B	f93r.2:3	f93r.2:6	f93r.11:5	sheo	MATERIAL	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
ZL3b	B	f93r.2:3	f93r.2:6	f93r.11:5	sheo	BARE_NOMINAL	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	MATCH	MATCH	CONSTITUTION:moisture=wet		recorded
ZL3b	B	f93r.2:3	f93r.2:6	f93r.12:1	qokor	ACTION	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	ASSUMED_EFFECT_APPLIED	ASSUMED_EFFECT_APPLIED	"{""axis"":""thermal"",""value"":""hot""}"	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	J	f93r.2:3	f93r.2:6	f93r.11:5	sheo	MATERIAL	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:moisture"":""dry""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""hot""}"	SAME_FORM_REMENTION	SAME_FORM_REMENTION		SAME_FORM_IDENTITY_ASSUMED	recorded
