edition	grammar	paragraph	world	candidate	conflicts	different_not_opposed	unbound_assertions	row_status
ZL3b	M	f102v2|f102v2.30-f102v2.39	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	D	1	0	1	recorded
ZL3b	M	f102v2|f102v2.30-f102v2.39	E|ZL3b|M|f102v2|f102v2.30-f102v2.39	H	1	0	1	recorded
ZL3b	B	f106r|f106r.8-f106r.9	E|ZL3b|B|f106r|f106r.8-f106r.9	D	0	0	1	recorded
ZL3b	B	f106r|f106r.8-f106r.9	E|ZL3b|B|f106r|f106r.8-f106r.9	H	0	0	1	recorded
ZL3b	J	f106r|f106r.8-f106r.9	E|ZL3b|J|f106r|f106r.8-f106r.9	D	0	0	1	recorded
ZL3b	J	f106r|f106r.8-f106r.9	E|ZL3b|J|f106r|f106r.8-f106r.9	H	0	0	1	recorded
ZL3b	M	f106r|f106r.8-f106r.9	E|ZL3b|M|f106r|f106r.8-f106r.9	D	0	0	1	recorded
ZL3b	M	f106r|f106r.8-f106r.9	E|ZL3b|M|f106r|f106r.8-f106r.9	H	0	0	1	recorded
IT2a	B	f6v|f6v.6-f6v.21	E|IT2a|B|f6v|f6v.6-f6v.21	D	0	0	0	recorded
IT2a	B	f6v|f6v.6-f6v.21	E|IT2a|B|f6v|f6v.6-f6v.21	H	0	0	0	recorded
IT2a	J	f6v|f6v.6-f6v.21	E|IT2a|J|f6v|f6v.6-f6v.21	D	0	0	0	recorded
IT2a	J	f6v|f6v.6-f6v.21	E|IT2a|J|f6v|f6v.6-f6v.21	H	0	0	0	recorded
IT2a	M	f6v|f6v.6-f6v.21	E|IT2a|M|f6v|f6v.6-f6v.21	D	0	0	0	recorded
IT2a	M	f6v|f6v.6-f6v.21	E|IT2a|M|f6v|f6v.6-f6v.21	H	0	0	0	recorded
IT2a	B	f9v|f9v.5-f9v.12	E|IT2a|B|f9v|f9v.5-f9v.12	D	0	0	0	recorded
IT2a	B	f9v|f9v.5-f9v.12	E|IT2a|B|f9v|f9v.5-f9v.12	H	0	0	0	recorded
IT2a	J	f9v|f9v.5-f9v.12	E|IT2a|J|f9v|f9v.5-f9v.12	D	0	0	0	recorded
IT2a	J	f9v|f9v.5-f9v.12	E|IT2a|J|f9v|f9v.5-f9v.12	H	0	0	0	recorded
IT2a	M	f9v|f9v.5-f9v.12	E|IT2a|M|f9v|f9v.5-f9v.12	D	0	0	0	recorded
IT2a	M	f9v|f9v.5-f9v.12	E|IT2a|M|f9v|f9v.5-f9v.12	H	0	0	0	recorded
IT2a	B	f17v|f17v.1-f17v.23	E|IT2a|B|f17v|f17v.1-f17v.23	D	0	0	0	recorded
IT2a	B	f17v|f17v.1-f17v.23	E|IT2a|B|f17v|f17v.1-f17v.23	H	0	0	0	recorded
IT2a	B	f17v|f17v.1-f17v.23	R0016	D	0	0	0	recorded
IT2a	B	f17v|f17v.1-f17v.23	R0016	H	0	0	0	recorded
IT2a	J	f17v|f17v.1-f17v.23	E|IT2a|J|f17v|f17v.1-f17v.23	D	0	0	0	recorded
IT2a	J	f17v|f17v.1-f17v.23	E|IT2a|J|f17v|f17v.1-f17v.23	H	0	0	0	recorded
IT2a	J	f17v|f17v.1-f17v.23	R0017	D	0	0	0	recorded
IT2a	J	f17v|f17v.1-f17v.23	R0017	H	0	0	0	recorded
IT2a	M	f17v|f17v.1-f17v.23	E|IT2a|M|f17v|f17v.1-f17v.23	D	0	0	0	recorded
IT2a	M	f17v|f17v.1-f17v.23	E|IT2a|M|f17v|f17v.1-f17v.23	H	0	0	0	recorded
IT2a	M	f17v|f17v.1-f17v.23	R0018	D	0	0	0	recorded
IT2a	M	f17v|f17v.1-f17v.23	R0018	H	0	0	0	recorded
IT2a	B	f19v|f19v.8-f19v.14	E|IT2a|B|f19v|f19v.8-f19v.14	D	0	0	0	recorded
IT2a	B	f19v|f19v.8-f19v.14	E|IT2a|B|f19v|f19v.8-f19v.14	H	0	0	0	recorded
IT2a	J	f19v|f19v.8-f19v.14	E|IT2a|J|f19v|f19v.8-f19v.14	D	0	0	0	recorded
IT2a	J	f19v|f19v.8-f19v.14	E|IT2a|J|f19v|f19v.8-f19v.14	H	0	0	0	recorded
IT2a	M	f19v|f19v.8-f19v.14	E|IT2a|M|f19v|f19v.8-f19v.14	D	0	0	0	recorded
IT2a	M	f19v|f19v.8-f19v.14	E|IT2a|M|f19v|f19v.8-f19v.14	H	0	0	0	recorded
IT2a	B	f22v|f22v.6-f22v.16	E|IT2a|B|f22v|f22v.6-f22v.16	D	0	0	0	recorded
IT2a	B	f22v|f22v.6-f22v.16	E|IT2a|B|f22v|f22v.6-f22v.16	H	0	0	0	recorded
IT2a	J	f22v|f22v.6-f22v.16	E|IT2a|J|f22v|f22v.6-f22v.16	D	0	0	0	recorded
IT2a	J	f22v|f22v.6-f22v.16	E|IT2a|J|f22v|f22v.6-f22v.16	H	0	0	0	recorded
IT2a	M	f22v|f22v.6-f22v.16	E|IT2a|M|f22v|f22v.6-f22v.16	D	0	0	0	recorded
IT2a	M	f22v|f22v.6-f22v.16	E|IT2a|M|f22v|f22v.6-f22v.16	H	0	0	0	recorded
IT2a	B	f23r|f23r.4-f23r.5	E|IT2a|B|f23r|f23r.4-f23r.5	D	0	0	0	recorded
IT2a	B	f23r|f23r.4-f23r.5	E|IT2a|B|f23r|f23r.4-f23r.5	H	0	0	0	recorded
IT2a	J	f23r|f23r.4-f23r.5	E|IT2a|J|f23r|f23r.4-f23r.5	D	0	0	0	recorded
IT2a	J	f23r|f23r.4-f23r.5	E|IT2a|J|f23r|f23r.4-f23r.5	H	0	0	0	recorded
IT2a	M	f23r|f23r.4-f23r.5	E|IT2a|M|f23r|f23r.4-f23r.5	D	0	0	0	recorded
IT2a	M	f23r|f23r.4-f23r.5	E|IT2a|M|f23r|f23r.4-f23r.5	H	0	0	0	recorded
IT2a	B	f24r|f24r.1-f24r.20	E|IT2a|B|f24r|f24r.1-f24r.20	D	0	0	0	recorded
IT2a	B	f24r|f24r.1-f24r.20	E|IT2a|B|f24r|f24r.1-f24r.20	H	0	0	0	recorded
IT2a	B	f24r|f24r.1-f24r.20	R0019	D	0	0	0	recorded
IT2a	B	f24r|f24r.1-f24r.20	R0019	H	0	0	0	recorded
IT2a	J	f24r|f24r.1-f24r.20	E|IT2a|J|f24r|f24r.1-f24r.20	D	0	0	0	recorded
IT2a	J	f24r|f24r.1-f24r.20	E|IT2a|J|f24r|f24r.1-f24r.20	H	0	0	0	recorded
IT2a	J	f24r|f24r.1-f24r.20	R0020	D	0	0	0	recorded
IT2a	J	f24r|f24r.1-f24r.20	R0020	H	0	0	0	recorded
IT2a	M	f24r|f24r.1-f24r.20	E|IT2a|M|f24r|f24r.1-f24r.20	D	0	0	0	recorded
IT2a	M	f24r|f24r.1-f24r.20	E|IT2a|M|f24r|f24r.1-f24r.20	H	0	0	0	recorded
IT2a	M	f24r|f24r.1-f24r.20	R0021	D	0	0	0	recorded
IT2a	M	f24r|f24r.1-f24r.20	R0021	H	0	0	0	recorded
IT2a	B	f45v|f45v.5-f45v.11	E|IT2a|B|f45v|f45v.5-f45v.11	D	0	0	0	recorded
IT2a	B	f45v|f45v.5-f45v.11	E|IT2a|B|f45v|f45v.5-f45v.11	H	0	0	0	recorded
IT2a	J	f45v|f45v.5-f45v.11	E|IT2a|J|f45v|f45v.5-f45v.11	D	0	0	0	recorded
IT2a	J	f45v|f45v.5-f45v.11	E|IT2a|J|f45v|f45v.5-f45v.11	H	0	0	0	recorded
IT2a	M	f45v|f45v.5-f45v.11	E|IT2a|M|f45v|f45v.5-f45v.11	D	0	0	0	recorded
IT2a	M	f45v|f45v.5-f45v.11	E|IT2a|M|f45v|f45v.5-f45v.11	H	0	0	0	recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	E|IT2a|B|f86v5|f86v5.18-f86v5.25	D	0	0	0	recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	E|IT2a|B|f86v5|f86v5.18-f86v5.25	H	0	0	0	recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	R0022	D	0	0	0	recorded
IT2a	B	f86v5|f86v5.18-f86v5.25	R0022	H	0	0	0	recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	E|IT2a|J|f86v5|f86v5.18-f86v5.25	D	0	0	0	recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	E|IT2a|J|f86v5|f86v5.18-f86v5.25	H	0	0	0	recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	R0023	D	0	0	0	recorded
IT2a	J	f86v5|f86v5.18-f86v5.25	R0023	H	0	0	0	recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	E|IT2a|M|f86v5|f86v5.18-f86v5.25	D	0	0	0	recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	E|IT2a|M|f86v5|f86v5.18-f86v5.25	H	0	0	0	recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	R0024	D	0	0	0	recorded
IT2a	M	f86v5|f86v5.18-f86v5.25	R0024	H	0	0	0	recorded
IT2a	B	f93r|f93r.1-f93r.32	E|IT2a|B|f93r|f93r.1-f93r.32	D	0	0	0	recorded
IT2a	B	f93r|f93r.1-f93r.32	E|IT2a|B|f93r|f93r.1-f93r.32	H	0	0	0	recorded
IT2a	B	f93r|f93r.1-f93r.32	R0025	D	0	0	0	recorded
IT2a	B	f93r|f93r.1-f93r.32	R0025	H	0	0	0	recorded
IT2a	J	f93r|f93r.1-f93r.32	E|IT2a|J|f93r|f93r.1-f93r.32	D	0	0	0	recorded
IT2a	J	f93r|f93r.1-f93r.32	E|IT2a|J|f93r|f93r.1-f93r.32	H	0	0	0	recorded
IT2a	J	f93r|f93r.1-f93r.32	R0026	D	0	0	0	recorded
IT2a	J	f93r|f93r.1-f93r.32	R0026	H	0	0	0	recorded
IT2a	M	f93r|f93r.1-f93r.32	E|IT2a|M|f93r|f93r.1-f93r.32	D	0	0	0	recorded
IT2a	M	f93r|f93r.1-f93r.32	E|IT2a|M|f93r|f93r.1-f93r.32	H	0	0	0	recorded
IT2a	M	f93r|f93r.1-f93r.32	R0027	D	0	0	0	recorded
IT2a	M	f93r|f93r.1-f93r.32	R0027	H	0	0	0	recorded
IT2a	B	f99r|f99r.47-f99r.52	E|IT2a|B|f99r|f99r.47-f99r.52	D	0	0	0	recorded
IT2a	B	f99r|f99r.47-f99r.52	E|IT2a|B|f99r|f99r.47-f99r.52	H	0	0	0	recorded
IT2a	J	f99r|f99r.47-f99r.52	E|IT2a|J|f99r|f99r.47-f99r.52	D	0	0	0	recorded
IT2a	J	f99r|f99r.47-f99r.52	E|IT2a|J|f99r|f99r.47-f99r.52	H	0	0	0	recorded
IT2a	M	f99r|f99r.47-f99r.52	E|IT2a|M|f99r|f99r.47-f99r.52	D	0	0	0	recorded
IT2a	M	f99r|f99r.47-f99r.52	E|IT2a|M|f99r|f99r.47-f99r.52	H	0	0	0	recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	E|IT2a|B|f102v2|f102v2.30-f102v2.39	D	0	0	0	recorded
IT2a	B	f102v2|f102v2.30-f102v2.39	E|IT2a|B|f102v2|f102v2.30-f102v2.39	H	0	0	0	recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	E|IT2a|J|f102v2|f102v2.30-f102v2.39	D	0	0	0	recorded
IT2a	J	f102v2|f102v2.30-f102v2.39	E|IT2a|J|f102v2|f102v2.30-f102v2.39	H	0	0	0	recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	E|IT2a|M|f102v2|f102v2.30-f102v2.39	D	0	0	0	recorded
IT2a	M	f102v2|f102v2.30-f102v2.39	E|IT2a|M|f102v2|f102v2.30-f102v2.39	H	0	0	0	recorded
IT2a	B	f106r|f106r.8-f106r.9	E|IT2a|B|f106r|f106r.8-f106r.9	D	0	0	0	recorded
IT2a	B	f106r|f106r.8-f106r.9	E|IT2a|B|f106r|f106r.8-f106r.9	H	0	0	0	recorded
IT2a	J	f106r|f106r.8-f106r.9	E|IT2a|J|f106r|f106r.8-f106r.9	D	0	0	0	recorded
IT2a	J	f106r|f106r.8-f106r.9	E|IT2a|J|f106r|f106r.8-f106r.9	H	0	0	0	recorded
IT2a	M	f106r|f106r.8-f106r.9	E|IT2a|M|f106r|f106r.8-f106r.9	D	0	0	0	recorded
IT2a	M	f106r|f106r.8-f106r.9	E|IT2a|M|f106r|f106r.8-f106r.9	H	0	0	0	recorded
RF1b	B	f6v|f6v.6-f6v.21	E|RF1b|B|f6v|f6v.6-f6v.21	D	0	0	0	recorded
RF1b	B	f6v|f6v.6-f6v.21	E|RF1b|B|f6v|f6v.6-f6v.21	H	0	0	0	recorded
RF1b	J	f6v|f6v.6-f6v.21	E|RF1b|J|f6v|f6v.6-f6v.21	D	0	0	0	recorded
RF1b	J	f6v|f6v.6-f6v.21	E|RF1b|J|f6v|f6v.6-f6v.21	H	0	0	0	recorded
RF1b	M	f6v|f6v.6-f6v.21	E|RF1b|M|f6v|f6v.6-f6v.21	D	0	0	0	recorded
RF1b	M	f6v|f6v.6-f6v.21	E|RF1b|M|f6v|f6v.6-f6v.21	H	0	0	0	recorded
RF1b	B	f9v|f9v.5-f9v.12	E|RF1b|B|f9v|f9v.5-f9v.12	D	0	0	0	recorded
RF1b	B	f9v|f9v.5-f9v.12	E|RF1b|B|f9v|f9v.5-f9v.12	H	0	0	0	recorded
RF1b	J	f9v|f9v.5-f9v.12	E|RF1b|J|f9v|f9v.5-f9v.12	D	0	0	0	recorded
RF1b	J	f9v|f9v.5-f9v.12	E|RF1b|J|f9v|f9v.5-f9v.12	H	0	0	0	recorded
RF1b	M	f9v|f9v.5-f9v.12	E|RF1b|M|f9v|f9v.5-f9v.12	D	0	0	0	recorded
RF1b	M	f9v|f9v.5-f9v.12	E|RF1b|M|f9v|f9v.5-f9v.12	H	0	0	0	recorded
RF1b	B	f17v|f17v.1-f17v.23	E|RF1b|B|f17v|f17v.1-f17v.23	D	0	0	0	recorded
RF1b	B	f17v|f17v.1-f17v.23	E|RF1b|B|f17v|f17v.1-f17v.23	H	0	0	0	recorded
RF1b	B	f17v|f17v.1-f17v.23	R0028	D	0	0	0	recorded
RF1b	B	f17v|f17v.1-f17v.23	R0028	H	0	0	0	recorded
RF1b	J	f17v|f17v.1-f17v.23	E|RF1b|J|f17v|f17v.1-f17v.23	D	0	0	0	recorded
RF1b	J	f17v|f17v.1-f17v.23	E|RF1b|J|f17v|f17v.1-f17v.23	H	0	0	0	recorded
RF1b	J	f17v|f17v.1-f17v.23	R0029	D	0	0	0	recorded
RF1b	J	f17v|f17v.1-f17v.23	R0029	H	0	0	0	recorded
RF1b	M	f17v|f17v.1-f17v.23	E|RF1b|M|f17v|f17v.1-f17v.23	D	0	0	0	recorded
RF1b	M	f17v|f17v.1-f17v.23	E|RF1b|M|f17v|f17v.1-f17v.23	H	0	0	0	recorded
RF1b	M	f17v|f17v.1-f17v.23	R0030	D	0	0	0	recorded
RF1b	M	f17v|f17v.1-f17v.23	R0030	H	0	0	0	recorded
RF1b	B	f19v|f19v.8-f19v.14	E|RF1b|B|f19v|f19v.8-f19v.14	D	0	0	0	recorded
RF1b	B	f19v|f19v.8-f19v.14	E|RF1b|B|f19v|f19v.8-f19v.14	H	0	0	0	recorded
RF1b	J	f19v|f19v.8-f19v.14	E|RF1b|J|f19v|f19v.8-f19v.14	D	0	0	0	recorded
RF1b	J	f19v|f19v.8-f19v.14	E|RF1b|J|f19v|f19v.8-f19v.14	H	0	0	0	recorded
RF1b	M	f19v|f19v.8-f19v.14	E|RF1b|M|f19v|f19v.8-f19v.14	D	0	0	0	recorded
RF1b	M	f19v|f19v.8-f19v.14	E|RF1b|M|f19v|f19v.8-f19v.14	H	0	0	0	recorded
RF1b	B	f22v|f22v.6-f22v.16	E|RF1b|B|f22v|f22v.6-f22v.16	D	0	0	0	recorded
RF1b	B	f22v|f22v.6-f22v.16	E|RF1b|B|f22v|f22v.6-f22v.16	H	0	0	0	recorded
RF1b	B	f22v|f22v.6-f22v.16	R0031	D	0	0	0	recorded
RF1b	B	f22v|f22v.6-f22v.16	R0031	H	1	0	0	recorded
RF1b	J	f22v|f22v.6-f22v.16	E|RF1b|J|f22v|f22v.6-f22v.16	D	0	0	0	recorded
RF1b	J	f22v|f22v.6-f22v.16	E|RF1b|J|f22v|f22v.6-f22v.16	H	0	0	0	recorded
RF1b	J	f22v|f22v.6-f22v.16	R0032	D	0	0	0	recorded
RF1b	J	f22v|f22v.6-f22v.16	R0032	H	1	0	0	recorded
