edge_id	model_scope	source_node	target_node	relation	edge_status	guard_or_reset	semantic_status
E011	SHARED_OWNERSHIP	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	H3	OWNS_ALL_LISTED_GROUPS_IN_UNIT	FROZEN_CENTRAL_SELECTION	WHOLE_PLANT_PAGE_OWNER_ONLY__NO_PART_LEADER_LINES	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
E012	SHARED_OWNERSHIP	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	H4	OWNS_ALL_LISTED_GROUPS_IN_UNIT	FROZEN_CENTRAL_SELECTION	WHOLE_PLANT_PAGE_OWNER_ONLY__NO_PART_LEADER_LINES	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
E013	SHARED_OWNERSHIP	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	H5	OWNS_ALL_LISTED_GROUPS_IN_UNIT	FROZEN_CENTRAL_SELECTION	WHOLE_PLANT_PAGE_OWNER_ONLY__NO_PART_LEADER_LINES	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
E014	SHARED_OWNERSHIP	B1_SHARED_TWO_ROW_POOL	B1	OWNS_ALL_LISTED_GROUPS_IN_UNIT	FROZEN_CENTRAL_SELECTION	LOCAL_CONTACT_OWNER__RESET_AT_VISIBLE_BREAK__NO_GLOBAL_FLOW	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
E015	SHARED_OWNERSHIP	B2_UPPER_PAIRED_BASINS_AND_CYLINDER|B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE|B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL|B2_LOWER_POOL_EDGE_STATIONS	B2	OWNS_ALL_LISTED_GROUPS_IN_UNIT	FROZEN_CENTRAL_SELECTION	LOCAL_CONTACT_OWNER__RESET_AT_VISIBLE_BREAK__NO_GLOBAL_FLOW	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
E016	SHARED_OWNERSHIP	B3_UPPER_MARGIN_OPEN_FAN_STATION|B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION|B3_LOWER_MARGIN_BASKET_VESSEL_STATION|B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	B3	OWNS_ALL_LISTED_GROUPS_IN_UNIT	FROZEN_CENTRAL_SELECTION	LOCAL_CONTACT_OWNER__RESET_AT_VISIBLE_BREAK__NO_GLOBAL_FLOW	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
E017	SHARED_OWNERSHIP	B4_MAIN_ARCH_LINKED_PAIR|B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	B4	OWNS_ALL_LISTED_GROUPS_IN_UNIT	FROZEN_CENTRAL_SELECTION	LOCAL_CONTACT_OWNER__RESET_AT_VISIBLE_BREAK__NO_GLOBAL_FLOW	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
E018	SHARED_OWNERSHIP	B5_LEFT_OPEN_FRINGE_STATION	B5	OWNS_ALL_LISTED_GROUPS_IN_UNIT	FROZEN_CENTRAL_SELECTION	LOCAL_CONTACT_OWNER__RESET_AT_VISIBLE_BREAK__NO_GLOBAL_FLOW	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
E019	SHARED_OWNERSHIP	B6_RIGHT_S_RUN_MULTIPORT_STATION	B6	OWNS_ALL_LISTED_GROUPS_IN_UNIT	FROZEN_CENTRAL_SELECTION	LOCAL_CONTACT_OWNER__RESET_AT_VISIBLE_BREAK__NO_GLOBAL_FLOW	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
E020	SHARED_OWNERSHIP	F67_RIGHT_WHEEL_NS|F67_LEFT_WHEEL_NS|F67_PAIRED_LEGEND_QUARANTINE_NS	A1	OWNS_ALL_LISTED_GROUPS_IN_UNIT	FROZEN_CENTRAL_SELECTION	PAGE_LOCAL_NAMESPACE__NO_SELECTED_START_DIRECTION_OR_CROSSPAGE_KEY	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
E021	SHARED_OWNERSHIP	F68_LEFT_PANEL_HEADER_NS|F68_MIDDLE_PANEL_HEADER_NS|F68_RIGHT_PANEL_HEADER_NS|F68_MULTIPANEL_HEADER_QUARANTINE_NS|F68_CENTRE_KEY_QUARANTINE_NS|F68_LOCAL_STAR_SLOT_NS|F68_CENTRAL_LEGEND_QUARANTINE_NS	A2	OWNS_ALL_LISTED_GROUPS_IN_UNIT	FROZEN_CENTRAL_SELECTION	PAGE_LOCAL_NAMESPACE__NO_SELECTED_START_DIRECTION_OR_CROSSPAGE_KEY	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
E022	SHARED_OWNERSHIP	F69_LEFT_WHEEL_NS|F69_MIDDLE_WHEEL_NS|F69_RIGHT_WHEEL_NS	A3	OWNS_ALL_LISTED_GROUPS_IN_UNIT	FROZEN_CENTRAL_SELECTION	PAGE_LOCAL_NAMESPACE__NO_SELECTED_START_DIRECTION_OR_CROSSPAGE_KEY	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
E023	ILLUSTRATED_IATROMEDICAL_COMPENDIUM	HERBAL_UNITS_H1_H5	BIO_UNITS_B1_B6	SIMPLES_AND_PREPARATIONS_TO_BALNEOLOGICAL_USE	PURPOSE_HYPOTHESIS	NO_CARD_VALUE_TRANSFER	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
E024	ILLUSTRATED_IATROMEDICAL_COMPENDIUM	BIO_UNITS_B1_B6	ASTRO_UNITS_A1_A3	TREATMENT_TO_CELESTIAL_ELECTION_OR_AVOIDANCE	PURPOSE_HYPOTHESIS	NO_VISIBLE_CROSS_SECTION_KEY	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
E025	ILLUSTRATED_MATERIAL_BATHHOUSE_AND_CELESTIAL_WORK_ALMANAC	HERBAL_UNITS_H1_H5	BIO_UNITS_B1_B6	PLANT_MATERIAL_PREPARATION_TO_BATHHOUSE_OR_WORKSHOP_OPERATION	PURPOSE_HYPOTHESIS	NO_CARD_VALUE_TRANSFER	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
E026	ILLUSTRATED_MATERIAL_BATHHOUSE_AND_CELESTIAL_WORK_ALMANAC	BIO_UNITS_B1_B6	ASTRO_UNITS_A1_A3	FACILITY_OPERATION_TO_CALENDAR_OR_OBSERVATION_SCHEDULING	PURPOSE_HYPOTHESIS	NO_VISIBLE_CROSS_SECTION_KEY	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
E027	DEEP_RIVAL	TEN_PAGE_IMAGE_SET	IMAGE_ADDRESSED_PATTERN_AND_EXEMPLAR_MISCELLANY	LOCAL_PATTERN_OR_EXEMPLAR_ADDRESSING_WITHOUT_SINGLE_CONTENT_PURPOSE	OPEN_RIVAL	EXPLAINS_FORM_BUT_WEAKENS_CONTENT_COHESION	FORMAL_OR_PURPOSE_LEVEL_ONLY__NO_CARD_GLOSS
