category	rank	value
syllabic	94	udn
syllabic	95	it
syllabic	96	nde
syllabic	97	du
syllabic	98	ruu
syllabic	99	ud
syllabic	100	ich
syllabic	101	ti
syllabic	102	ete
syllabic	103	ez
syllabic	104	enu
syllabic	105	ec
syllabic	106	une
syllabic	107	hi
syllabic	108	rue
syllabic	109	me
syllabic	110	reu
syllabic	111	em
syllabic	112	end
syllabic	113	ih
syllabic	114	eur
syllabic	115	ce
syllabic	116	ned
syllabic	117	im
syllabic	118	ihc
syllabic	119	rd
syllabic	120	den
syllabic	121	mi
syllabic	122	gee
syllabic	123	tn
syllabic	124	ege
syllabic	125	be
syllabic	126	hee
syllabic	127	su
syllabic	128	edn
syllabic	129	dr
syllabic	130	eei
syllabic	131	ut
syllabic	132	eeu
syllabic	133	uo
syllabic	134	nuu
syllabic	135	tu
syllabic	136	eru
syllabic	137	nt
syllabic	138	gne
syllabic	139	ns
syllabic	140	uiu
syllabic	141	as
syllabic	142	unu
syllabic	143	rt
syllabic	144	nne
syllabic	145	ci
syllabic	146	uer
syllabic	147	sa
syllabic	148	ure
syllabic	149	eb
syllabic	150	eee
syllabic	151	us
syllabic	152	ehe
syllabic	153	nn
syllabic	154	dne
syllabic	155	ou
syllabic	156	iee
syllabic	157	ic
syllabic	158	uru
syllabic	159	za
syllabic	160	nen
syllabic	161	at
syllabic	162	uun
syllabic	163	az
syllabic	164	uur
syllabic	165	tr
syllabic	166	eie
syllabic	167	ta
syllabic	168	nae
syllabic	169	ar
syllabic	170	gen
syllabic	171	ra
syllabic	172	ean
syllabic	173	hn
syllabic	174	nge
syllabic	175	sn
syllabic	176	ane
syllabic	177	st
syllabic	178	aen
syllabic	179	di
syllabic	180	ena
syllabic	181	nr
syllabic	182	eue
syllabic	183	eo
syllabic	184	neg
syllabic	185	gn
syllabic	186	eeg
syllabic	187	id
syllabic	188	enr
syllabic	189	ts
syllabic	190	egn
syllabic	191	ht
syllabic	192	die
syllabic	193	nh
syllabic	194	ter
syllabic	195	rn
syllabic	196	eeh
syllabic	197	th
syllabic	198	iuu
syllabic	199	zd
syllabic	200	ren
syllabic	201	oe
syllabic	202	see
syllabic	203	ng
syllabic	204	uee
syllabic	205	mn
syllabic	206	eid
syllabic	207	la
syllabic	208	ret
syllabic	209	dz
syllabic	210	uus
syllabic	211	il
syllabic	212	ern
syllabic	213	lu
syllabic	214	ert
syllabic	215	al
syllabic	216	etr
syllabic	217	nm
syllabic	218	dei
syllabic	219	so
syllabic	220	eit
syllabic	221	os
syllabic	222	nre
syllabic	223	li
syllabic	224	eng
syllabic	225	nc
syllabic	226	ins
syllabic	227	ul
syllabic	228	eel
syllabic	229	ah
syllabic	230	suu
syllabic	231	on
syllabic	232	ese
syllabic	233	ha
syllabic	234	usu
syllabic	235	cn
syllabic	236	ele
syllabic	237	no
syllabic	238	eui
syllabic	239	ot
syllabic	240	eri
syllabic	241	am
syllabic	242	rte
syllabic	243	ma
syllabic	244	edi
syllabic	245	ag
syllabic	246	nea
syllabic	247	ls
syllabic	248	tei
syllabic	249	sl
syllabic	250	tre
syllabic	251	to
syllabic	252	ide
syllabic	253	ga
syllabic	254	ied
syllabic	255	hs
syllabic	256	ite
syllabic	257	rh
syllabic	258	luu
syllabic	259	or
syllabic	260	nse
syllabic	261	sh
syllabic	262	ent
syllabic	263	uz
syllabic	264	ner
syllabic	265	tt
syllabic	266	nte
syllabic	267	ac
syllabic	268	rne
syllabic	269	ca
syllabic	270	sne
syllabic	271	uc
syllabic	272	ute
syllabic	273	zu
syllabic	274	ees
syllabic	275	ve
syllabic	276	eir
syllabic	277	tg
syllabic	278	nes
syllabic	279	hr
syllabic	280	tie
syllabic	281	cu
syllabic	282	tne
syllabic	283	cr
syllabic	284	aun
syllabic	285	gt
syllabic	286	het
syllabic	287	vo
syllabic	288	iet
syllabic	289	ev
syllabic	290	ouu
syllabic	291	ug
syllabic	292	etn
syllabic	293	nv
syllabic	294	ire
syllabic	295	rs
syllabic	296	nis
syllabic	297	ov
syllabic	298	ten
syllabic	299	ol
syllabic	300	cee
syllabic	301	do
syllabic	302	nsi
syllabic	303	sr
syllabic	304	eec
syllabic	305	sc
syllabic	306	uui
syllabic	307	vr
syllabic	308	uuo
syllabic	309	gu
syllabic	310	ieu
syllabic	311	ro
syllabic	312	uou
syllabic	313	cs
syllabic	314	sen
syllabic	315	mt
syllabic	316	eiu
syllabic	317	rc
syllabic	318	tue
syllabic	319	vn
syllabic	320	uei
syllabic	321	tm
syllabic	322	eae
syllabic	323	lo
syllabic	324	sin
syllabic	325	rv
syllabic	326	amn
syllabic	327	nl
syllabic	328	asu
syllabic	329	ln
syllabic	330	ier
syllabic	331	od
syllabic	332	her
syllabic	333	ho
syllabic	334	man
syllabic	335	rg
syllabic	336	anm
syllabic	337	rr
syllabic	338	eed
syllabic	339	hu
syllabic	340	ens
syllabic	341	oh
syllabic	342	esn
syllabic	343	ds
syllabic	344	hte
syllabic	345	gr
syllabic	346	sed
syllabic	347	uv
syllabic	348	sni
syllabic	349	lt
syllabic	350	aus
syllabic	351	uh
syllabic	352	des
syllabic	353	tl
syllabic	354	ebe
syllabic	355	sd
syllabic	356	net
syllabic	357	rm
syllabic	358	nvo
syllabic	359	iv
syllabic	360	sde
syllabic	361	bn
syllabic	362	bee
syllabic	363	ib
syllabic	364	iue
syllabic	365	co
syllabic	366	rei
syllabic	367	vl
syllabic	368	eua
syllabic	369	nb
syllabic	370	teu
syllabic	371	oc
syllabic	372	eeb
syllabic	373	vi
syllabic	374	lee
syllabic	375	vu
syllabic	376	eti
syllabic	377	gi
syllabic	378	rer
syllabic	379	go
syllabic	380	rhe
syllabic	381	zn
syllabic	382	ued
syllabic	383	mr
syllabic	384	uet
prefix	1	er
prefix	2	azd
prefix	3	e
prefix	4	re
prefix	5	zda
prefix	6	i
prefix	7	in
prefix	8	adz
prefix	9	n
prefix	10	en
prefix	11	dza
prefix	12	u
prefix	13	ni
prefix	14	daz
prefix	15	r
prefix	16	ne
prefix	17	zad
prefix	18	a
prefix	19	is
prefix	20	nud
prefix	21	d
prefix	22	si
prefix	23	erd
prefix	24	s
prefix	25	ee
prefix	26	edr
prefix	27	t
prefix	28	de
prefix	29	dre
prefix	30	o
prefix	31	nu
prefix	32	ndu
prefix	33	h
prefix	34	ed
prefix	35	dun
prefix	36	z
prefix	37	ri
prefix	38	rde
prefix	39	c
prefix	40	un
prefix	41	dnu
prefix	42	m
prefix	43	ad
prefix	44	der
prefix	45	l
prefix	46	ir
prefix	47	hic
prefix	48	g
prefix	49	ie
prefix	50	red
prefix	51	v
prefix	52	ei
prefix	53	chi
prefix	54	b
prefix	55	ze
prefix	56	hci
prefix	57	f
prefix	58	da
prefix	59	udn
prefix	60	p
prefix	61	uu
prefix	62	und
prefix	63	q
prefix	64	na
prefix	65	cih
prefix	66	x
prefix	67	an
prefix	68	ien
prefix	69	ez
prefix	70	ich
prefix	71	im
prefix	72	ihc
prefix	73	eu
prefix	74	nei
prefix	75	ue
prefix	76	nie
prefix	77	mi
prefix	78	eni
prefix	79	ui
prefix	80	ere
prefix	81	et
prefix	82	ein
prefix	83	te
prefix	84	ine
prefix	85	iu
prefix	86	den
prefix	87	nd
prefix	88	ned
prefix	89	dn
prefix	90	auu
prefix	91	ch
prefix	92	edn
prefix	93	du
prefix	94	nde
prefix	95	es
prefix	96	uua
prefix	97	se
prefix	98	ree
prefix	99	az
prefix	100	die
prefix	101	ud
prefix	102	eer
prefix	103	so
prefix	104	end
prefix	105	os
prefix	106	uau
prefix	107	hi
prefix	108	nvo
prefix	109	hc
prefix	110	ene
prefix	111	au
prefix	112	dne
prefix	113	rd
prefix	114	ueu
prefix	115	ih
prefix	116	eid
prefix	117	ti
prefix	118	ins
prefix	119	dr
prefix	120	nis
prefix	121	it
prefix	122	onv
prefix	123	eh
prefix	124	anm
prefix	125	zd
prefix	126	nov
prefix	127	za
prefix	128	nsi
prefix	129	ae
prefix	130	ovn
prefix	131	ea
prefix	132	dei
prefix	133	dz
prefix	134	ied
prefix	135	ua
prefix	136	sed
prefix	137	em
prefix	138	von
prefix	139	he
prefix	140	amn
prefix	141	di
prefix	142	edi
prefix	143	ci
prefix	144	man
prefix	145	ge
prefix	146	des
prefix	147	as
prefix	148	sde
prefix	149	do
prefix	150	nee
prefix	151	me
prefix	152	sni
prefix	153	ur
prefix	154	ivl
prefix	155	id
prefix	156	een
prefix	157	ru
prefix	158	euu
prefix	159	eg
prefix	160	ide
prefix	161	el
prefix	162	liv
prefix	163	ic
prefix	164	sin
prefix	165	at
prefix	166	vno
prefix	167	od
prefix	168	asl
prefix	169	us
prefix	170	eds
prefix	171	sa
prefix	172	mna
prefix	173	su
prefix	174	lsa
prefix	175	ns
prefix	176	uiu
prefix	177	le
prefix	178	als
prefix	179	sn
prefix	180	dse
prefix	181	ar
prefix	182	dui
prefix	183	uo
prefix	184	sla
prefix	185	al
prefix	186	mit
prefix	187	ce
prefix	188	tim
prefix	189	ou
prefix	190	uue
prefix	191	la
prefix	192	imt
prefix	193	ta
prefix	194	ist
prefix	195	mn
prefix	196	las
prefix	197	tn
prefix	198	mti
prefix	199	ra
prefix	200	nma
prefix	201	il
prefix	202	udi
prefix	203	hn
prefix	204	idu
prefix	205	st
prefix	206	isn
prefix	207	ec
prefix	208	nam
prefix	209	li
prefix	210	eet
prefix	211	nt
prefix	212	vil
prefix	213	am
prefix	214	lvi
prefix	215	ht
prefix	216	nae
prefix	217	be
prefix	218	dem
prefix	219	eb
prefix	220	uid
prefix	221	ma
prefix	222	itm
prefix	223	on
prefix	224	esd
prefix	225	ut
prefix	226	ilv
prefix	227	ts
prefix	228	adr
prefix	229	ah
prefix	230	diu
prefix	231	uz
prefix	232	tee
prefix	233	zu
prefix	234	uus
prefix	235	nm
prefix	236	emd
prefix	237	vo
prefix	238	sti
prefix	239	no
prefix	240	tmi
prefix	241	th
prefix	242	vli
prefix	243	ls
prefix	244	edm
prefix	245	nh
prefix	246	ehe
prefix	247	ha
prefix	248	suu
prefix	249	ul
prefix	250	aus
prefix	251	ov
prefix	252	hna
prefix	253	nv
prefix	254	its
prefix	255	tu
prefix	256	iud
prefix	257	rt
prefix	258	sal
prefix	259	lu
prefix	260	tis
prefix	261	fu
prefix	262	tsi
prefix	263	sl
prefix	264	ane
prefix	265	tr
prefix	266	ete
prefix	267	eo
prefix	268	med
prefix	269	ot
prefix	270	neu
prefix	271	uf
prefix	272	nue
prefix	273	gn
prefix	274	rda
prefix	275	to
prefix	276	unu
prefix	277	or
prefix	278	aen
prefix	279	ng
prefix	280	eun
prefix	281	nn
prefix	282	nuu
prefix	283	ag
prefix	284	rmi
prefix	285	mt
prefix	286	ena
prefix	287	ol
prefix	288	iee
prefix	289	tm
prefix	290	ruu
prefix	291	oe
prefix	292	uas
prefix	293	sd
prefix	294	usu
prefix	295	ca
prefix	296	eur
prefix	297	cn
prefix	298	gne
prefix	299	vn
prefix	300	iuu
prefix	301	nr
prefix	302	ure
prefix	303	ac
prefix	304	enu
prefix	305	iv
prefix	306	imr
prefix	307	lo
prefix	308	rue
prefix	309	nc
prefix	310	uen
prefix	311	ib
prefix	312	eei
prefix	313	rh
prefix	314	eit
prefix	315	bi
prefix	316	eru
prefix	317	ga
prefix	318	rhe
prefix	319	ro
prefix	320	dme
prefix	321	uc
prefix	322	dra
prefix	323	ds
prefix	324	ean
prefix	325	sh
prefix	326	uur
prefix	327	tg
prefix	328	ard
prefix	329	rn
prefix	330	asu
prefix	331	rm
prefix	332	irm
prefix	333	rs
prefix	334	nah
prefix	335	lv
prefix	336	ulu
prefix	337	vi
prefix	338	uun
prefix	339	vr
prefix	340	aun
prefix	341	cr
prefix	342	han
prefix	343	cu
prefix	344	sit
prefix	345	tt
prefix	346	aht
prefix	347	hs
prefix	348	eeh
prefix	349	oh
prefix	350	eie
prefix	351	rv
prefix	352	nau
prefix	353	sr
prefix	354	rim
prefix	355	gt
prefix	356	tie
prefix	357	rg
prefix	358	uer
prefix	359	vl
prefix	360	mir
prefix	361	ho
prefix	362	mri
prefix	363	ug
prefix	364	reu
prefix	365	gu
prefix	366	usa
prefix	367	hr
prefix	368	uui
prefix	369	rc
prefix	370	enn
prefix	371	ve
prefix	372	gee
prefix	373	ev
prefix	374	her
prefix	375	hu
prefix	376	nea
prefix	377	zn
prefix	378	ouu
prefix	379	mr
prefix	380	reh
prefix	381	zo
prefix	382	uou
prefix	383	nl
prefix	384	uru
suffix	1	er
suffix	2	azd
suffix	3	e
suffix	4	re
suffix	5	zda
suffix	6	i
suffix	7	ne
suffix	8	adz
suffix	9	n
suffix	10	in
suffix	11	dza
suffix	12	u
suffix	13	en
suffix	14	daz
suffix	15	r
suffix	16	si
suffix	17	zad
suffix	18	a
suffix	19	ni
suffix	20	nud
suffix	21	d
suffix	22	is
suffix	23	erd
suffix	24	s
suffix	25	uu
suffix	26	edr
suffix	27	t
suffix	28	ed
suffix	29	red
suffix	30	o
suffix	31	un
suffix	32	rde
suffix	33	h
suffix	34	de
suffix	35	hic
suffix	36	z
suffix	37	nu
suffix	38	der
suffix	39	m
suffix	40	ri
suffix	41	dre
suffix	42	c
suffix	43	ir
suffix	44	ndu
suffix	45	l
suffix	46	ee
suffix	47	udn
suffix	48	g
suffix	49	da
suffix	50	und
suffix	51	v
suffix	52	ei
suffix	53	dun
suffix	54	b
suffix	55	ad
suffix	56	dnu
suffix	57	f
suffix	58	an
suffix	59	hci
suffix	60	p
suffix	61	ze
suffix	62	ich
suffix	63	q
suffix	64	na
suffix	65	chi
suffix	66	y
suffix	67	ie
suffix	68	cih
suffix	69	ez
suffix	70	ien
suffix	71	im
suffix	72	nei
suffix	73	eu
suffix	74	ihc
suffix	75	ue
suffix	76	nie
suffix	77	mi
suffix	78	auu
suffix	79	ui
suffix	80	eer
suffix	81	iu
suffix	82	eni
suffix	83	et
suffix	84	ine
suffix	85	te
suffix	86	nde
suffix	87	dn
suffix	88	ere
suffix	89	nd
suffix	90	ned
suffix	91	du
suffix	92	ein
suffix	93	es
suffix	94	die
suffix	95	ud
suffix	96	den
suffix	97	so
suffix	98	edn
suffix	99	os
suffix	100	ins
suffix	101	za
suffix	102	uau
suffix	103	se
suffix	104	ueu
suffix	105	ch
suffix	106	een
suffix	107	rd
suffix	108	nvo
suffix	109	dr
suffix	110	eid
suffix	111	hi
suffix	112	uua
suffix	113	ih
suffix	114	dne
suffix	115	az
suffix	116	dei
suffix	117	hc
suffix	118	end
suffix	119	it
suffix	120	ied
suffix	121	zd
suffix	122	onv
suffix	123	ae
suffix	124	anm
suffix	125	dz
suffix	126	ree
suffix	127	ti
suffix	128	von
suffix	129	au
suffix	130	nov
suffix	131	ua
suffix	132	ovn
suffix	133	ic
suffix	134	amn
suffix	135	sa
suffix	136	euu
suffix	137	el
suffix	138	man
suffix	139	ci
suffix	140	des
suffix	141	ea
suffix	142	edi
suffix	143	he
suffix	144	ide
suffix	145	em
suffix	146	nis
suffix	147	eh
suffix	148	uue
suffix	149	as
suffix	150	ene
suffix	151	do
suffix	152	nsi
suffix	153	eg
suffix	154	sde
suffix	155	le
suffix	156	sed
suffix	157	ur
suffix	158	lsa
suffix	159	ge
suffix	160	ivl
suffix	161	me
suffix	162	mna
suffix	163	su
suffix	164	vno
suffix	165	ns
suffix	166	sni
suffix	167	uo
suffix	168	eds
suffix	169	id
suffix	170	liv
suffix	171	di
suffix	172	dse
suffix	173	od
suffix	174	nee
suffix	175	ou
suffix	176	sin
suffix	177	ru
suffix	178	las
suffix	179	ra
suffix	180	asl
suffix	181	nm
suffix	182	mit
suffix	183	la
suffix	184	nma
suffix	185	us
suffix	186	udi
suffix	187	al
suffix	188	dui
suffix	189	hn
suffix	190	idu
suffix	191	st
suffix	192	tim
suffix	193	ar
suffix	194	als
suffix	195	tu
suffix	196	imt
suffix	197	mn
suffix	198	mti
suffix	199	ta
suffix	200	eet
suffix	201	ec
suffix	202	nam
suffix	203	il
suffix	204	sti
suffix	205	th
suffix	206	uiu
suffix	207	tn
suffix	208	ist
suffix	209	nt
suffix	210	itm
suffix	211	eb
suffix	212	luu
suffix	213	rt
suffix	214	lvi
suffix	215	ce
suffix	216	vil
suffix	217	ht
suffix	218	neu
suffix	219	at
suffix	220	sla
suffix	221	li
suffix	222	ean
suffix	223	tr
suffix	224	esd
suffix	225	ut
suffix	226	uid
suffix	227	be
suffix	228	uus
suffix	229	ma
suffix	230	ena
suffix	231	vo
suffix	232	dem
suffix	233	no
suffix	234	diu
suffix	235	sl
suffix	236	sal
suffix	237	on
suffix	238	tsi
suffix	239	nh
suffix	240	usu
suffix	241	ts
suffix	242	hna
suffix	243	ot
suffix	244	ilv
suffix	245	am
suffix	246	isn
suffix	247	nn
suffix	248	nae
suffix	249	ov
suffix	250	nne
suffix	251	ul
suffix	252	nue
suffix	253	ls
suffix	254	aen
suffix	255	uz
suffix	256	emd
suffix	257	sn
suffix	258	nuu
suffix	259	fu
suffix	260	adr
suffix	261	ha
suffix	262	edm
suffix	263	ac
suffix	264	suu
suffix	265	nv
suffix	266	tis
suffix	267	ah
suffix	268	tmi
suffix	269	zu
suffix	270	vli
suffix	271	eo
suffix	272	its
suffix	273	oe
suffix	274	asu
suffix	275	to
suffix	276	ete
suffix	277	vn
suffix	278	iuu
suffix	279	uf
suffix	280	ruu
suffix	281	or
suffix	282	uun
suffix	283	tt
suffix	284	eun
suffix	285	ag
suffix	286	iud
suffix	287	ca
suffix	288	rda
suffix	289	ng
suffix	290	rmi
suffix	291	gn
suffix	292	med
suffix	293	ol
suffix	294	nea
suffix	295	lu
suffix	296	eei
suffix	297	nc
suffix	298	tee
suffix	299	rn
suffix	300	unu
suffix	301	tg
suffix	302	ane
suffix	303	nr
suffix	304	enn
suffix	305	tm
suffix	306	hee
suffix	307	mt
suffix	308	ter
suffix	309	vl
suffix	310	dra
suffix	311	ro
suffix	312	imr
suffix	313	cn
suffix	314	uru
suffix	315	ds
suffix	316	ege
suffix	317	cu
suffix	318	eit
suffix	319	vr
suffix	320	eth
suffix	321	ga
suffix	322	rue
suffix	323	gt
suffix	324	uen
suffix	325	rh
suffix	326	etr
suffix	327	vi
suffix	328	sua
suffix	329	ho
suffix	330	une
suffix	331	uc
suffix	332	nha
suffix	333	iv
suffix	334	sau
suffix	335	rv
suffix	336	usa
suffix	337	sd
suffix	338	ard
suffix	339	ib
suffix	340	rim
suffix	341	lo
suffix	342	enu
suffix	343	sh
suffix	344	irm
suffix	345	hs
suffix	346	uur
suffix	347	rs
suffix	348	aun
suffix	349	cs
suffix	350	dme
suffix	351	hr
suffix	352	gen
suffix	353	lv
suffix	354	ouu
suffix	355	bi
suffix	356	sit
suffix	357	ab
suffix	358	uan
suffix	359	cr
suffix	360	uer
suffix	361	mr
suffix	362	uou
suffix	363	rc
suffix	364	uui
suffix	365	rm
suffix	366	uul
suffix	367	sc
suffix	368	uuo
suffix	369	zi
suffix	370	zou
suffix	371	ve
suffix	372	eec
suffix	373	bo
suffix	374	ert
suffix	375	oh
suffix	376	ese
suffix	377	lt
suffix	378	mir
suffix	379	md
suffix	380	reu
suffix	381	sr
suffix	382	aus
suffix	383	gu
suffix	384	eeh
connector	1	re
connector	2	er
connector	3	si
connector	4	is
connector	5	ze
connector	6	ri
connector	7	ir
connector	8	ez
connector	9	in
connector	10	ni
connector	11	im
connector	12	ad
connector	13	azd
connector	14	zda
connector	15	os
connector	16	adz
connector	17	dza
connector	18	daz
connector	19	mi
connector	20	so
connector	21	da
connector	22	nu
connector	23	zad
connector	24	un
connector	25	an
connector	26	do
connector	27	na
connector	28	nud
connector	29	erd
connector	30	edr
connector	31	od
connector	32	ndu
connector	33	rde
connector	34	der
connector	35	dun
connector	36	dre
connector	37	red
connector	38	udn
connector	39	dnu
connector	40	ui
connector	41	hic
connector	42	und
connector	43	chi
connector	44	hci
connector	45	iu
connector	46	ich
connector	47	cih
connector	48	ihc
connector	49	fu
connector	50	uf
connector	51	nvo
connector	52	die
connector	53	onv
connector	54	ovn
connector	55	nov
connector	56	von
connector	57	anm
connector	58	den
connector	59	ned
connector	60	ien
connector	61	nei
connector	62	amn
connector	63	eid
connector	64	ied
connector	65	man
connector	66	ins
connector	67	ivl
connector	68	des
connector	69	edn
connector	70	dei
connector	71	eni
connector	72	sed
connector	73	vno
connector	74	e
connector	75	nie
connector	76	nsi
connector	77	ine
connector	78	liv
connector	79	nde
connector	80	edi
connector	81	nis
connector	82	sde
connector	83	dne
connector	84	end
connector	85	ein
connector	86	dui
connector	87	mna
connector	88	sni
connector	89	eds
connector	90	lsa
connector	91	mit
connector	92	tim
connector	93	udi
connector	94	lvi
connector	95	vil
connector	96	dse
connector	97	mti
connector	98	asl
connector	99	ide
connector	100	idu
connector	101	imt
connector	102	nam
connector	103	dem
connector	104	nma
connector	105	uid
connector	106	als
connector	107	ilv
connector	108	ist
connector	109	itm
connector	110	sin
connector	111	las
connector	112	sla
connector	113	adr
connector	114	emd
connector	115	edm
connector	116	esd
connector	117	vli
connector	118	diu
connector	119	tmi
connector	120	isn
connector	121	ib
connector	122	iud
connector	123	med
connector	124	rda
connector	125	tsi
connector	126	sti
connector	127	tis
connector	128	rmi
connector	129	sal
connector	130	bo
connector	131	dra
connector	132	ob
connector	133	its
connector	134	ard
connector	135	ei
connector	136	imr
connector	137	dme
connector	138	irm
connector	139	bi
connector	140	mir
connector	141	rim
connector	142	uz
connector	143	mri
connector	144	hna
connector	145	zou
connector	146	dar
connector	147	sit
connector	148	rad
connector	149	ie
connector	150	mde
connector	151	zu
connector	152	nha
connector	153	rov
connector	154	vor
connector	155	du
connector	156	em
connector	157	ere
connector	158	imn
connector	159	uzo
connector	160	ahn
connector	161	ozu
connector	162	ud
connector	163	zuo
connector	164	amc
connector	165	ath
connector	166	cma
connector	167	ehi
connector	168	mac
connector	169	min
connector	170	nae
connector	171	pil
connector	172	vur
connector	173	ean
connector	174	lso
connector	175	mca
connector	176	nad
connector	177	orv
connector	178	vro
connector	179	ai
connector	180	eer
connector	181	han
connector	182	mni
connector	183	nea
connector	184	ouz
connector	185	dan
connector	186	de
connector	187	ena
connector	188	got
connector	189	hta
connector	190	ilp
connector	191	ovr
connector	192	ssu
connector	193	znu
connector	194	aen
connector	195	aht
connector	196	cam
connector	197	gra
connector	198	idz
connector	199	otg
connector	200	rvo
connector	201	se
connector	202	uoz
connector	203	zun
connector	204	acm
connector	205	and
connector	206	ieh
connector	207	ors
connector	208	rga
connector	209	ane
connector	210	es
connector	211	hei
connector	212	inm
connector	213	me
connector	214	nim
connector	215	tgo
connector	216	tog
connector	217	unz
connector	218	uvr
connector	219	dna
connector	220	gto
connector	221	ia
connector	222	ihe
connector	223	nah
connector	224	ols
connector	225	osl
connector	226	rag
connector	227	slo
connector	228	uss
connector	229	al
connector	230	anh
connector	231	arg
connector	232	auu
connector	233	bza
connector	234	dir
connector	235	gar
connector	236	ott
connector	237	ree
connector	238	sa
connector	239	sun
connector	240	tah
connector	241	adn
connector	242	hin
connector	243	ipl
connector	244	la
connector	245	los
connector	246	nda
connector	247	nuz
connector	248	ogt
connector	249	pli
connector	250	sol
connector	251	urv
connector	252	abz
connector	253	as
connector	254	eih
connector	255	nmi
connector	256	rhe
context	1	e
context	2	ee
context	3	een
context	4	n
context	5	er
context	6	ene
context	7	u
context	8	en
context	9	eer
context	10	i
context	11	re
context	12	ueu
context	13	r
context	14	ne
context	15	ere
context	16	a
context	17	uu
context	18	nee
context	19	t
context	20	eu
context	21	ree
context	22	d
context	23	ue
context	24	ien
context	25	s
context	26	ei
context	27	euu
context	28	h
context	29	ie
context	30	uue
context	31	c
context	32	te
context	33	nei
context	34	o
context	35	nu
context	36	auu
context	37	l
context	38	un
context	39	eni
context	40	m
context	41	et
context	42	ine
context	43	g
context	44	ed
context	45	nie
context	46	z
context	47	de
context	48	ein
context	49	b
context	50	in
context	51	azd
context	52	v
context	53	ni
context	54	erd
context	55	p
context	56	se
context	57	zda
context	58	f
context	59	na
context	60	nud
context	61	q
context	62	es
context	63	eet
context	64	x
context	65	an
context	66	uau
context	67	y
context	68	ae
context	69	uua
context	70	ge
context	71	adz
context	72	eg
context	73	dza
context	74	he
context	75	daz
context	76	ea
context	77	edr
context	78	is
context	79	rde
context	80	eh
context	81	neu
context	82	si
context	83	dre
context	84	ri
context	85	nue
context	86	el
context	87	red
context	88	ir
context	89	zad
context	90	ru
context	91	eun
context	92	ur
context	93	hci
context	94	ui
context	95	hic
context	96	au
context	97	ndu
context	98	ch
context	99	tee
context	100	iu
context	101	und
context	102	da
context	103	uen
context	104	le
context	105	der
context	106	ad
context	107	dun
context	108	hc
context	109	cih
context	110	ua
context	111	dnu
context	112	nd
context	113	chi
context	114	ze
context	115	enn
context	116	dn
context	117	udn
context	118	it
context	119	nde
context	120	du
context	121	ruu
context	122	ud
context	123	ich
context	124	ti
context	125	ete
context	126	ez
context	127	enu
context	128	ec
context	129	une
context	130	hi
context	131	rue
context	132	me
context	133	reu
context	134	em
context	135	end
context	136	ih
context	137	eur
context	138	ce
context	139	ned
context	140	im
context	141	ihc
context	142	rd
context	143	den
context	144	mi
context	145	gee
context	146	tn
context	147	ege
context	148	be
context	149	hee
context	150	su
context	151	edn
context	152	dr
context	153	eei
context	154	ut
context	155	eeu
context	156	uo
context	157	nuu
context	158	tu
context	159	eru
context	160	nt
context	161	gne
context	162	ns
context	163	uiu
context	164	as
context	165	unu
context	166	rt
context	167	nne
context	168	ci
context	169	uer
context	170	sa
context	171	ure
context	172	eb
context	173	eee
context	174	us
context	175	ehe
context	176	nn
context	177	dne
context	178	ou
context	179	iee
