category	rank	value
syllabic	95	eo
syllabic	96	raa
syllabic	97	ie
syllabic	98	ria
syllabic	99	ei
syllabic	100	eer
syllabic	101	id
syllabic	102	ota
syllabic	103	sa
syllabic	104	rta
syllabic	105	il
syllabic	106	air
syllabic	107	ee
syllabic	108	nco
syllabic	109	as
syllabic	110	aon
syllabic	111	nn
syllabic	112	ocn
syllabic	113	de
syllabic	114	onc
syllabic	115	ol
syllabic	116	tro
syllabic	117	li
syllabic	118	ona
syllabic	119	ir
syllabic	120	ess
syllabic	121	tt
syllabic	122	oat
syllabic	123	lo
syllabic	124	oic
syllabic	125	ri
syllabic	126	oin
syllabic	127	oo
syllabic	128	ato
syllabic	129	ed
syllabic	130	ica
syllabic	131	ic
syllabic	132	rao
syllabic	133	ci
syllabic	134	tor
syllabic	135	tr
syllabic	136	ari
syllabic	137	ii
syllabic	138	oet
syllabic	139	ca
syllabic	140	ian
syllabic	141	it
syllabic	142	nia
syllabic	143	ti
syllabic	144	noi
syllabic	145	ac
syllabic	146	oen
syllabic	147	eh
syllabic	148	roe
syllabic	149	ep
syllabic	150	toe
syllabic	151	mi
syllabic	152	tre
syllabic	153	he
syllabic	154	neo
syllabic	155	im
syllabic	156	otr
syllabic	157	rt
syllabic	158	rot
syllabic	159	am
syllabic	160	eat
syllabic	161	pe
syllabic	162	oci
syllabic	163	ma
syllabic	164	ert
syllabic	165	rp
syllabic	166	mia
syllabic	167	om
syllabic	168	nio
syllabic	169	pr
syllabic	170	ont
syllabic	171	ad
syllabic	172	rto
syllabic	173	da
syllabic	174	ter
syllabic	175	mo
syllabic	176	toa
syllabic	177	em
syllabic	178	not
syllabic	179	ss
syllabic	180	oer
syllabic	181	me
syllabic	182	oni
syllabic	183	ui
syllabic	184	reo
syllabic	185	tn
syllabic	186	tee
syllabic	187	iu
syllabic	188	tta
syllabic	189	nt
syllabic	190	aor
syllabic	191	ua
syllabic	192	noa
syllabic	193	iv
syllabic	194	sai
syllabic	195	ap
syllabic	196	tat
syllabic	197	ut
syllabic	198	ttt
syllabic	199	ev
syllabic	200	iaa
syllabic	201	au
syllabic	202	iag
syllabic	203	op
syllabic	204	ioc
syllabic	205	pi
syllabic	206	isa
syllabic	207	ts
syllabic	208	ore
syllabic	209	pa
syllabic	210	ret
syllabic	211	st
syllabic	212	sse
syllabic	213	av
syllabic	214	tne
syllabic	215	do
syllabic	216	att
syllabic	217	ip
syllabic	218	nao
syllabic	219	sr
syllabic	220	ser
syllabic	221	ve
syllabic	222	aci
syllabic	223	po
syllabic	224	ees
syllabic	225	vi
syllabic	226	ion
syllabic	227	gi
syllabic	228	noe
syllabic	229	ag
syllabic	230	oar
syllabic	231	ig
syllabic	232	tae
syllabic	233	rs
syllabic	234	aai
syllabic	235	od
syllabic	236	cio
syllabic	237	tu
syllabic	238	eet
syllabic	239	va
syllabic	240	ino
syllabic	241	nc
syllabic	242	nai
syllabic	243	rn
syllabic	244	nte
syllabic	245	cn
syllabic	246	ost
syllabic	247	nu
syllabic	248	ree
syllabic	249	nr
syllabic	250	res
syllabic	251	ga
syllabic	252	agi
syllabic	253	un
syllabic	254	aia
syllabic	255	uo
syllabic	256	ano
syllabic	257	ou
syllabic	258	ene
syllabic	259	cr
syllabic	260	eot
syllabic	261	nd
syllabic	262	ers
syllabic	263	rc
syllabic	264	etn
syllabic	265	cc
syllabic	266	eto
syllabic	267	ov
syllabic	268	gai
syllabic	269	us
syllabic	270	net
syllabic	271	vo
syllabic	272	ort
syllabic	273	sn
syllabic	274	rno
syllabic	275	su
syllabic	276	eon
syllabic	277	ns
syllabic	278	ien
syllabic	279	dn
syllabic	280	ies
syllabic	281	eu
syllabic	282	soe
syllabic	283	qu
syllabic	284	tna
syllabic	285	ue
syllabic	286	aig
syllabic	287	dr
syllabic	288	caa
syllabic	289	rr
syllabic	290	eos
syllabic	291	ll
syllabic	292	iar
syllabic	293	cs
syllabic	294	ita
syllabic	295	lu
syllabic	296	lle
syllabic	297	ul
syllabic	298	oes
syllabic	299	uq
syllabic	300	sio
syllabic	301	go
syllabic	302	tte
syllabic	303	lt
syllabic	304	aan
syllabic	305	ge
syllabic	306	apr
syllabic	307	sc
syllabic	308	esr
syllabic	309	tl
syllabic	310	iom
syllabic	311	lr
syllabic	312	ise
syllabic	313	rd
syllabic	314	oan
syllabic	315	rm
syllabic	316	rte
syllabic	317	mr
syllabic	318	ses
syllabic	319	ps
syllabic	320	teo
syllabic	321	eg
syllabic	322	cao
syllabic	323	rl
syllabic	324	eis
syllabic	325	gn
syllabic	326	eri
syllabic	327	fa
syllabic	328	naa
syllabic	329	af
syllabic	330	oro
syllabic	331	og
syllabic	332	aet
syllabic	333	mn
syllabic	334	ami
syllabic	335	cl
syllabic	336	ant
syllabic	337	sp
syllabic	338	ata
syllabic	339	ur
syllabic	340	eni
syllabic	341	ng
syllabic	342	lat
syllabic	343	ru
syllabic	344	utt
syllabic	345	gr
syllabic	346	ani
syllabic	347	fe
syllabic	348	asi
syllabic	349	fo
syllabic	350	ias
syllabic	351	sd
syllabic	352	ima
syllabic	353	lc
syllabic	354	iop
syllabic	355	tc
syllabic	356	iso
syllabic	357	mt
syllabic	358	ond
syllabic	359	ct
syllabic	360	oss
syllabic	361	ef
syllabic	362	rna
syllabic	363	if
syllabic	364	tas
syllabic	365	rv
syllabic	366	tut
syllabic	367	uc
syllabic	368	aen
syllabic	369	vr
syllabic	370	aic
syllabic	371	of
syllabic	372	ais
syllabic	373	nm
syllabic	374	iga
syllabic	375	rg
syllabic	376	ina
syllabic	377	pt
syllabic	378	oir
syllabic	379	be
syllabic	380	ote
syllabic	381	tm
syllabic	382	tno
syllabic	383	ba
syllabic	384	ait
prefix	1	la
prefix	2	ech
prefix	3	e
prefix	4	al
prefix	5	ceh
prefix	6	i
prefix	7	di
prefix	8	hce
prefix	9	a
prefix	10	hc
prefix	11	hec
prefix	12	o
prefix	13	oi
prefix	14	ehc
prefix	15	l
prefix	16	no
prefix	17	che
prefix	18	n
prefix	19	ch
prefix	20	onn
prefix	21	s
prefix	22	is
prefix	23	non
prefix	24	c
prefix	25	on
prefix	26	nno
prefix	27	r
prefix	28	io
prefix	29	rep
prefix	30	d
prefix	31	si
prefix	32	erp
prefix	33	t
prefix	34	id
prefix	35	epr
prefix	36	u
prefix	37	il
prefix	38	per
prefix	39	m
prefix	40	ec
prefix	41	pre
prefix	42	p
prefix	43	li
prefix	44	rpe
prefix	45	h
prefix	46	ce
prefix	47	con
prefix	48	v
prefix	49	el
prefix	50	are
prefix	51	g
prefix	52	le
prefix	53	cno
prefix	54	f
prefix	55	re
prefix	56	noc
prefix	57	q
prefix	58	ni
prefix	59	aer
prefix	60	b
prefix	61	er
prefix	62	onc
prefix	63	z
prefix	64	in
prefix	65	rea
prefix	66	x
prefix	67	se
prefix	68	era
prefix	69	es
prefix	70	nco
prefix	71	ed
prefix	72	ocn
prefix	73	de
prefix	74	ear
prefix	75	ne
prefix	76	uip
prefix	77	mi
prefix	78	pui
prefix	79	ar
prefix	80	rae
prefix	81	en
prefix	82	tar
prefix	83	ol
prefix	84	del
prefix	85	im
prefix	86	lde
prefix	87	lo
prefix	88	mia
prefix	89	he
prefix	90	noi
prefix	91	or
prefix	92	gia
prefix	93	ra
prefix	94	rat
prefix	95	oc
prefix	96	ico
prefix	97	nn
prefix	98	iup
prefix	99	eh
prefix	100	piu
prefix	101	co
prefix	102	agi
prefix	103	ia
prefix	104	ott
prefix	105	ta
prefix	106	oin
prefix	107	ai
prefix	108	oni
prefix	109	ro
prefix	110	art
prefix	111	so
prefix	112	atr
prefix	113	at
prefix	114	iom
prefix	115	da
prefix	116	oic
prefix	117	os
prefix	118	ilu
prefix	119	ad
prefix	120	iop
prefix	121	am
prefix	122	tra
prefix	123	ei
prefix	124	ami
prefix	125	oe
prefix	126	gai
prefix	127	ae
prefix	128	led
prefix	129	et
prefix	130	upi
prefix	131	ma
prefix	132	ima
prefix	133	ut
prefix	134	ipu
prefix	135	un
prefix	136	ino
prefix	137	ot
prefix	138	oip
prefix	139	ao
prefix	140	pio
prefix	141	ie
prefix	142	eld
prefix	143	na
prefix	144	omi
prefix	145	tu
prefix	146	roa
prefix	147	ea
prefix	148	lat
prefix	149	an
prefix	150	mio
prefix	151	it
prefix	152	ora
prefix	153	pe
prefix	154	una
prefix	155	te
prefix	156	edl
prefix	157	em
prefix	158	eor
prefix	159	nu
prefix	160	ere
prefix	161	oa
prefix	162	lro
prefix	163	ui
prefix	164	mco
prefix	165	eo
prefix	166	nso
prefix	167	sa
prefix	168	sai
prefix	169	to
prefix	170	dle
prefix	171	ep
prefix	172	iam
prefix	173	ti
prefix	174	oim
prefix	175	as
prefix	176	osn
prefix	177	iu
prefix	178	uso
prefix	179	me
prefix	180	aro
prefix	181	ic
prefix	182	atl
prefix	183	pr
prefix	184	coi
prefix	185	om
prefix	186	iag
prefix	187	rp
prefix	188	iga
prefix	189	oo
prefix	190	lor
prefix	191	aa
prefix	192	moi
prefix	193	mo
prefix	194	ond
prefix	195	ci
prefix	196	rlo
prefix	197	iv
prefix	198	son
prefix	199	us
prefix	200	auq
prefix	201	ee
prefix	202	cio
prefix	203	pi
prefix	204	com
prefix	205	tr
prefix	206	etr
prefix	207	ir
prefix	208	nio
prefix	209	su
prefix	210	nos
prefix	211	tt
prefix	212	not
prefix	213	ca
prefix	214	opi
prefix	215	ri
prefix	216	aig
prefix	217	ac
prefix	218	aot
prefix	219	ii
prefix	220	apr
prefix	221	ua
prefix	222	ioc
prefix	223	vi
prefix	224	ion
prefix	225	au
prefix	226	ise
prefix	227	od
prefix	228	ivi
prefix	229	op
prefix	230	oci
prefix	231	ip
prefix	232	olr
prefix	233	ss
prefix	234	orl
prefix	235	rt
prefix	236	sno
prefix	237	uo
prefix	238	sse
prefix	239	do
prefix	240	uan
prefix	241	av
prefix	242	uos
prefix	243	gi
prefix	244	aar
prefix	245	nc
prefix	246	asi
prefix	247	po
prefix	248	mai
prefix	249	va
prefix	250	ost
prefix	251	ev
prefix	252	ser
prefix	253	tn
prefix	254	tla
prefix	255	ou
prefix	256	tre
prefix	257	cn
prefix	258	tto
prefix	259	ve
prefix	260	uci
prefix	261	ap
prefix	262	ais
prefix	263	ov
prefix	264	don
prefix	265	af
prefix	266	ell
prefix	267	ts
prefix	268	ess
prefix	269	ig
prefix	270	lta
prefix	271	pa
prefix	272	nao
prefix	273	vo
prefix	274	ocm
prefix	275	nt
prefix	276	oem
prefix	277	fu
prefix	278	ons
prefix	279	ag
prefix	280	out
prefix	281	rs
prefix	282	rta
prefix	283	ga
prefix	284	uil
prefix	285	fa
prefix	286	aor
prefix	287	ns
prefix	288	ate
prefix	289	uf
prefix	290	eis
prefix	291	qu
prefix	292	enl
prefix	293	sr
prefix	294	moe
prefix	295	ue
prefix	296	nau
prefix	297	uq
prefix	298	nua
prefix	299	pu
prefix	300	omc
prefix	301	ul
prefix	302	poi
prefix	303	fe
prefix	304	qua
prefix	305	eu
prefix	306	rol
prefix	307	lu
prefix	308	tae
prefix	309	rn
prefix	310	anu
prefix	311	st
prefix	312	aus
prefix	313	lr
prefix	314	eer
prefix	315	rd
prefix	316	eta
prefix	317	sn
prefix	318	hic
prefix	319	dn
prefix	320	ipo
prefix	321	lt
prefix	322	iuq
prefix	323	ld
prefix	324	lco
prefix	325	cr
prefix	326	noa
prefix	327	dr
prefix	328	oen
prefix	329	cs
prefix	330	ome
prefix	331	ll
prefix	332	roo
prefix	333	nd
prefix	334	suo
prefix	335	tl
prefix	336	tal
prefix	337	sc
prefix	338	tor
prefix	339	ha
prefix	340	uaq
prefix	341	uc
prefix	342	aim
prefix	343	ge
prefix	344	ato
prefix	345	nr
prefix	346	eln
prefix	347	rm
prefix	348	ene
prefix	349	up
prefix	350	imo
prefix	351	ef
prefix	352	liu
prefix	353	ru
prefix	354	oar
prefix	355	cc
prefix	356	oet
prefix	357	cl
prefix	358	oot
prefix	359	rc
prefix	360	ota
prefix	361	eg
prefix	362	reo
prefix	363	dl
prefix	364	uto
prefix	365	rl
prefix	366	vai
prefix	367	mr
prefix	368	air
prefix	369	mc
prefix	370	eil
prefix	371	og
prefix	372	emo
prefix	373	rr
prefix	374	ias
prefix	375	ah
prefix	376	ihc
prefix	377	sp
prefix	378	iqu
prefix	379	gn
prefix	380	iul
prefix	381	ps
prefix	382	lle
prefix	383	go
prefix	384	noe
suffix	1	la
suffix	2	ech
suffix	3	e
suffix	4	al
suffix	5	ceh
suffix	6	a
suffix	7	ch
suffix	8	hce
suffix	9	i
suffix	10	hc
suffix	11	hec
suffix	12	l
suffix	13	di
suffix	14	ehc
suffix	15	o
suffix	16	no
suffix	17	che
suffix	18	n
suffix	19	oi
suffix	20	onn
suffix	21	s
suffix	22	is
suffix	23	non
suffix	24	r
suffix	25	si
suffix	26	nno
suffix	27	c
suffix	28	on
suffix	29	erp
suffix	30	d
suffix	31	io
suffix	32	rep
suffix	33	t
suffix	34	id
suffix	35	per
suffix	36	u
suffix	37	il
suffix	38	epr
suffix	39	m
suffix	40	el
suffix	41	pre
suffix	42	h
suffix	43	li
suffix	44	rpe
suffix	45	p
suffix	46	ce
suffix	47	con
suffix	48	v
suffix	49	ec
suffix	50	cno
suffix	51	g
suffix	52	le
suffix	53	rae
suffix	54	f
suffix	55	ni
suffix	56	noc
suffix	57	q
suffix	58	in
suffix	59	nco
suffix	60	b
suffix	61	er
suffix	62	ocn
suffix	63	z
suffix	64	ra
suffix	65	era
suffix	66	x
suffix	67	es
suffix	68	rea
suffix	69	de
suffix	70	aer
suffix	71	ed
suffix	72	onc
suffix	73	en
suffix	74	uip
suffix	75	se
suffix	76	pui
suffix	77	re
suffix	78	del
suffix	79	ne
suffix	80	tra
suffix	81	ol
suffix	82	are
suffix	83	ro
suffix	84	iop
suffix	85	eh
suffix	86	mia
suffix	87	im
suffix	88	piu
suffix	89	nn
suffix	90	ear
suffix	91	ai
suffix	92	iup
suffix	93	mi
suffix	94	lde
suffix	95	ar
suffix	96	atr
suffix	97	lo
suffix	98	oin
suffix	99	ia
suffix	100	oni
suffix	101	or
suffix	102	ion
suffix	103	co
suffix	104	led
suffix	105	he
suffix	106	noi
suffix	107	oc
suffix	108	rat
suffix	109	da
suffix	110	aro
suffix	111	so
suffix	112	art
suffix	113	ad
suffix	114	ora
suffix	115	te
suffix	116	rol
suffix	117	ea
suffix	118	upi
suffix	119	na
suffix	120	ilu
suffix	121	ot
suffix	122	tot
suffix	123	at
suffix	124	pio
suffix	125	ie
suffix	126	ttt
suffix	127	ae
suffix	128	coi
suffix	129	am
suffix	130	edl
suffix	131	an
suffix	132	eld
suffix	133	ma
suffix	134	ino
suffix	135	to
suffix	136	ipu
suffix	137	oe
suffix	138	oim
suffix	139	ut
suffix	140	etr
suffix	141	et
suffix	142	iom
suffix	143	os
suffix	144	nso
suffix	145	eo
suffix	146	opi
suffix	147	ta
suffix	148	rao
suffix	149	aa
suffix	150	tar
suffix	151	em
suffix	152	agi
suffix	153	sa
suffix	154	air
suffix	155	ep
suffix	156	ami
suffix	157	nu
suffix	158	cio
suffix	159	tu
suffix	160	dle
suffix	161	oa
suffix	162	mio
suffix	163	rp
suffix	164	oic
suffix	165	ao
suffix	166	omi
suffix	167	me
suffix	168	tto
suffix	169	pr
suffix	170	ara
suffix	171	ui
suffix	172	iag
suffix	173	ei
suffix	174	moi
suffix	175	ti
suffix	176	oip
suffix	177	as
suffix	178	com
suffix	179	pe
suffix	180	gai
suffix	181	un
suffix	182	ico
suffix	183	ci
suffix	184	ioc
suffix	185	oo
suffix	186	oci
suffix	187	ri
suffix	188	rot
suffix	189	ic
suffix	190	rta
suffix	191	it
suffix	192	aig
suffix	193	iu
suffix	194	atl
suffix	195	mo
suffix	196	eor
suffix	197	ir
suffix	198	lor
suffix	199	ee
suffix	200	ott
suffix	201	tt
suffix	202	rai
suffix	203	su
suffix	204	sno
suffix	205	om
suffix	206	anu
suffix	207	tr
suffix	208	nio
suffix	209	iv
suffix	210	aar
suffix	211	rt
suffix	212	ano
suffix	213	us
suffix	214	lel
suffix	215	ii
suffix	216	nos
suffix	217	ip
suffix	218	oen
suffix	219	au
suffix	220	olr
suffix	221	vi
suffix	222	uan
suffix	223	ua
suffix	224	uos
suffix	225	pi
suffix	226	uso
suffix	227	op
suffix	228	emo
suffix	229	ca
suffix	230	ert
suffix	231	ss
suffix	232	gia
suffix	233	av
suffix	234	iam
suffix	235	po
suffix	236	lat
suffix	237	ac
suffix	238	nua
suffix	239	va
suffix	240	oec
suffix	241	ve
suffix	242	orl
suffix	243	pa
suffix	244	tte
suffix	245	gi
suffix	246	una
suffix	247	ou
suffix	248	aim
suffix	249	ev
suffix	250	aon
suffix	251	uo
suffix	252	eco
suffix	253	lu
suffix	254	enl
suffix	255	ag
suffix	256	ero
suffix	257	cn
suffix	258	eva
suffix	259	ov
suffix	260	ias
suffix	261	nt
suffix	262	ima
suffix	263	vo
suffix	264	imo
suffix	265	ig
suffix	266	ira
suffix	267	od
suffix	268	lie
suffix	269	st
suffix	270	mco
suffix	271	do
suffix	272	ort
suffix	273	fu
suffix	274	osn
suffix	275	nc
suffix	276	poi
suffix	277	qu
suffix	278	ret
suffix	279	ul
suffix	280	tta
suffix	281	ap
suffix	282	asi
suffix	283	tn
suffix	284	aus
suffix	285	ue
suffix	286	coe
suffix	287	uf
suffix	288	dno
suffix	289	fa
suffix	290	eto
suffix	291	nr
suffix	292	iga
suffix	293	sr
suffix	294	ile
suffix	295	sn
suffix	296	isa
suffix	297	af
suffix	298	iso
suffix	299	uq
suffix	300	liu
suffix	301	tl
suffix	302	neo
suffix	303	nd
suffix	304	nte
suffix	305	rs
suffix	306	oar
suffix	307	ts
suffix	308	ocm
suffix	309	rn
suffix	310	ona
suffix	311	eu
suffix	312	ond
suffix	313	ga
suffix	314	oro
suffix	315	cr
suffix	316	osu
suffix	317	dr
suffix	318	ote
suffix	319	fe
suffix	320	ria
suffix	321	lr
suffix	322	rte
suffix	323	rc
suffix	324	sau
suffix	325	rl
suffix	326	son
suffix	327	fo
suffix	328	tal
suffix	329	ll
suffix	330	tor
suffix	331	ns
suffix	332	tut
suffix	333	dn
suffix	334	uil
suffix	335	up
suffix	336	aiv
suffix	337	go
suffix	338	ari
suffix	339	pu
suffix	340	ate
suffix	341	lt
suffix	342	chi
suffix	343	ur
suffix	344	iqu
suffix	345	ef
suffix	346	par
suffix	347	ha
suffix	348	pra
suffix	349	ld
suffix	350	raa
suffix	351	mr
suffix	352	rno
suffix	353	cc
suffix	354	roa
suffix	355	rd
suffix	356	sai
suffix	357	cl
suffix	358	aet
suffix	359	eg
suffix	360	clo
suffix	361	rr
suffix	362	don
suffix	363	mn
suffix	364	esa
suffix	365	cm
suffix	366	iiv
suffix	367	gn
suffix	368	iul
suffix	369	cs
suffix	370	lle
suffix	371	dl
suffix	372	oem
suffix	373	lc
suffix	374	oss
suffix	375	rm
suffix	376	out
suffix	377	vr
suffix	378	ove
suffix	379	ln
suffix	380	rlo
suffix	381	ql
suffix	382	rna
suffix	383	fi
suffix	384	rto
connector	1	e
connector	2	l
connector	3	a
connector	4	la
connector	5	al
connector	6	di
connector	7	id
connector	8	is
connector	9	si
connector	10	il
connector	11	i
connector	12	ech
connector	13	li
connector	14	ceh
connector	15	hce
connector	16	oi
connector	17	hec
connector	18	ehc
connector	19	io
connector	20	che
connector	21	hc
connector	22	d
connector	23	ch
connector	24	onn
connector	25	non
connector	26	ni
connector	27	el
connector	28	in
connector	29	s
connector	30	nno
connector	31	ed
connector	32	le
connector	33	im
connector	34	mi
connector	35	de
connector	36	ad
connector	37	es
connector	38	da
connector	39	se
connector	40	lo
connector	41	o
connector	42	nu
connector	43	ol
connector	44	tu
connector	45	un
connector	46	ut
connector	47	ne
connector	48	m
connector	49	en
connector	50	ma
connector	51	am
connector	52	erp
connector	53	rep
connector	54	epr
connector	55	per
connector	56	em
connector	57	pre
connector	58	rpe
connector	59	n
connector	60	me
connector	61	su
connector	62	us
connector	63	fu
connector	64	it
connector	65	uf
connector	66	ti
connector	67	con
connector	68	noc
connector	69	cno
connector	70	ocn
connector	71	pui
connector	72	uip
connector	73	onc
connector	74	nco
connector	75	del
connector	76	ha
connector	77	or
connector	78	lde
connector	79	piu
connector	80	iup
connector	81	af
connector	82	upi
connector	83	ilu
connector	84	iop
connector	85	led
connector	86	c
connector	87	ipu
connector	88	ro
connector	89	eld
connector	90	fa
connector	91	edl
connector	92	t
connector	93	ah
connector	94	dle
connector	95	noi
connector	96	oni
connector	97	te
connector	98	mia
connector	99	pio
connector	100	rae
connector	101	et
connector	102	mio
connector	103	oim
connector	104	are
connector	105	oin
connector	106	v
connector	107	aer
connector	108	gai
connector	109	ino
connector	110	moi
connector	111	oip
connector	112	omi
connector	113	opi
connector	114	ie
connector	115	iv
connector	116	rea
connector	117	era
connector	118	iom
connector	119	nso
connector	120	agi
connector	121	ear
connector	122	gia
connector	123	aus
connector	124	av
connector	125	enl
connector	126	ho
connector	127	oh
connector	128	uil
connector	129	va
connector	130	ei
connector	131	eln
connector	132	liu
connector	133	uan
connector	134	uos
connector	135	uso
connector	136	anu
connector	137	atr
connector	138	iag
connector	139	ion
connector	140	iul
connector	141	poi
connector	142	sau
connector	143	una
connector	144	aig
connector	145	ami
connector	146	ci
connector	147	fe
connector	148	iam
connector	149	ic
connector	150	iuq
connector	151	lor
connector	152	osn
connector	153	rol
connector	154	sno
connector	155	asu
connector	156	ef
connector	157	hic
connector	158	ipo
connector	159	nbe
connector	160	nle
connector	161	nos
connector	162	vo
connector	163	com
connector	164	iga
connector	165	ima
connector	166	imo
connector	167	iqu
connector	168	lne
connector	169	olr
connector	170	orl
connector	171	osu
connector	172	uci
connector	173	vi
connector	174	cih
connector	175	len
connector	176	lro
connector	177	mco
connector	178	nua
connector	179	oic
connector	180	pur
connector	181	son
connector	182	uig
connector	183	uli
connector	184	aim
connector	185	ebn
connector	186	ich
connector	187	nel
connector	188	nio
connector	189	sou
connector	190	hci
connector	191	ico
connector	192	ihc
connector	193	lad
connector	194	ocm
connector	195	ous
connector	196	rlo
connector	197	suo
connector	198	urp
connector	199	art
connector	200	atl
connector	201	ben
connector	202	chi
connector	203	enb
connector	204	lda
connector	205	mai
connector	206	ons
connector	207	ald
connector	208	bne
connector	209	cio
connector	210	dal
connector	211	giu
connector	212	gui
connector	213	icu
connector	214	nau
connector	215	ov
connector	216	qiu
connector	217	tar
connector	218	upr
connector	219	usa
connector	220	asi
connector	221	dla
connector	222	dno
connector	223	ioc
connector	224	lui
connector	225	mla
connector	226	neb
connector	227	omc
connector	228	out
connector	229	rat
connector	230	rpu
connector	231	sai
connector	232	tla
connector	233	tra
connector	234	tua
connector	235	ude
connector	236	uiq
connector	237	uqi
connector	238	vai
connector	239	aiv
connector	240	coi
connector	241	ifu
connector	242	iuf
connector	243	iug
connector	244	oci
connector	245	oiv
connector	246	ond
connector	247	ovi
connector	248	qua
connector	249	rup
connector	250	sua
connector	251	ugi
connector	252	uif
connector	253	uto
connector	254	via
connector	255	amn
connector	256	auq
context	1	e
context	2	no
context	3	ech
context	4	a
context	5	on
context	6	ceh
context	7	i
context	8	la
context	9	hce
context	10	o
context	11	al
context	12	ehc
context	13	n
context	14	ra
context	15	hec
context	16	r
context	17	er
context	18	che
context	19	l
context	20	oi
context	21	onn
context	22	t
context	23	re
context	24	non
context	25	s
context	26	ar
context	27	nno
context	28	c
context	29	io
context	30	rep
context	31	d
context	32	ia
context	33	erp
context	34	u
context	35	ai
context	36	epr
context	37	m
context	38	is
context	39	pre
context	40	p
context	41	si
context	42	per
context	43	v
context	44	ec
context	45	rpe
context	46	g
context	47	ce
context	48	aer
context	49	h
context	50	ro
context	51	rae
context	52	f
context	53	or
context	54	tar
context	55	q
context	56	es
context	57	era
context	58	b
context	59	ta
context	60	are
context	61	z
context	62	at
context	63	tra
context	64	x
context	65	en
context	66	rea
context	67	y
context	68	ot
context	69	ear
context	70	se
context	71	ott
context	72	ne
context	73	art
context	74	co
context	75	ora
context	76	to
context	77	con
context	78	na
context	79	tot
context	80	aa
context	81	ira
context	82	an
context	83	tto
context	84	ae
context	85	atr
context	86	oe
context	87	rat
context	88	ni
context	89	cno
context	90	oc
context	91	aro
context	92	so
context	93	eor
context	94	ch
context	95	aar
context	96	hc
context	97	etr
context	98	et
context	99	ara
context	100	di
context	101	ere
context	102	ea
context	103	ico
context	104	in
context	105	noc
context	106	os
context	107	roa
context	108	te
context	109	coi
context	110	le
context	111	ero
context	112	oa
context	113	rai
context	114	ao
context	115	aot
context	116	el
context	117	ate
context	118	eo
context	119	raa
context	120	ie
context	121	ria
context	122	ei
context	123	eer
context	124	id
context	125	ota
context	126	sa
context	127	rta
context	128	il
context	129	air
context	130	ee
context	131	nco
context	132	as
context	133	aon
context	134	nn
context	135	ocn
context	136	de
context	137	onc
context	138	ol
context	139	tro
context	140	li
context	141	ona
context	142	ir
context	143	ess
context	144	tt
context	145	oat
context	146	lo
context	147	oic
context	148	ri
context	149	oin
context	150	oo
context	151	ato
context	152	ed
context	153	ica
context	154	ic
context	155	rao
context	156	ci
context	157	tor
context	158	tr
context	159	ari
context	160	ii
context	161	oet
context	162	ca
context	163	ian
context	164	it
context	165	nia
context	166	ti
context	167	noi
context	168	ac
context	169	oen
context	170	eh
context	171	roe
context	172	ep
context	173	toe
context	174	mi
context	175	tre
context	176	he
context	177	neo
context	178	im
context	179	otr
context	180	rt
context	181	rot
context	182	am
context	183	eat
context	184	pe
context	185	oci
context	186	ma
context	187	ert
context	188	rp
context	189	mia
context	190	om
context	191	nio
