category	rank	value
syllabic	95	iu
syllabic	96	ium
syllabic	97	no
syllabic	98	sti
syllabic	99	ia
syllabic	100	ari
syllabic	101	tr
syllabic	102	int
syllabic	103	mi
syllabic	104	ons
syllabic	105	pr
syllabic	106	run
syllabic	107	un
syllabic	108	ret
syllabic	109	ur
syllabic	110	one
syllabic	111	vi
syllabic	112	ris
syllabic	113	bu
syllabic	114	uod
syllabic	115	ca
syllabic	116	lli
syllabic	117	ma
syllabic	118	omn
syllabic	119	cu
syllabic	120	sar
syllabic	121	el
syllabic	122	tus
syllabic	123	ua
syllabic	124	eli
syllabic	125	om
syllabic	126	tes
syllabic	127	ve
syllabic	128	nos
syllabic	129	ad
syllabic	130	cae
syllabic	131	po
syllabic	132	tri
syllabic	133	ac
syllabic	134	tio
syllabic	135	as
syllabic	136	ite
syllabic	137	ce
syllabic	138	ssi
syllabic	139	ut
syllabic	140	iti
syllabic	141	ul
syllabic	142	man
syllabic	143	uo
syllabic	144	nti
syllabic	145	ll
syllabic	146	est
syllabic	147	ic
syllabic	148	end
syllabic	149	ex
syllabic	150	cit
syllabic	151	id
syllabic	152	eba
syllabic	153	rt
syllabic	154	iam
syllabic	155	na
syllabic	156	ici
syllabic	157	sa
syllabic	158	ate
syllabic	159	le
syllabic	160	squ
syllabic	161	il
syllabic	162	esa
syllabic	163	ns
syllabic	164	pos
syllabic	165	nd
syllabic	166	num
syllabic	167	ec
syllabic	168	men
syllabic	169	ct
syllabic	170	sen
syllabic	171	to
syllabic	172	uit
syllabic	173	ab
syllabic	174	cer
syllabic	175	du
syllabic	176	nis
syllabic	177	al
syllabic	178	ner
syllabic	179	op
syllabic	180	tit
syllabic	181	lo
syllabic	182	ell
syllabic	183	me
syllabic	184	ven
syllabic	185	ed
syllabic	186	ini
syllabic	187	ba
syllabic	188	lia
syllabic	189	nu
syllabic	190	nes
syllabic	191	pa
syllabic	192	res
syllabic	193	eq
syllabic	194	ver
syllabic	195	ga
syllabic	196	non
syllabic	197	ie
syllabic	198	leg
syllabic	199	ii
syllabic	200	iis
syllabic	201	mp
syllabic	202	bat
syllabic	203	oc
syllabic	204	all
syllabic	205	be
syllabic	206	ert
syllabic	207	la
syllabic	208	mpe
syllabic	209	od
syllabic	210	rem
syllabic	211	au
syllabic	212	der
syllabic	213	lu
syllabic	214	ore
syllabic	215	pi
syllabic	216	tia
syllabic	217	bi
syllabic	218	tqu
syllabic	219	eb
syllabic	220	ani
syllabic	221	mo
syllabic	222	fac
syllabic	223	gn
syllabic	224	mis
syllabic	225	ho
syllabic	226	lum
syllabic	227	pu
syllabic	228	ndi
syllabic	229	mu
syllabic	230	atq
syllabic	231	fi
syllabic	232	imp
syllabic	233	eg
syllabic	234	ort
syllabic	235	ir
syllabic	236	ide
syllabic	237	eo
syllabic	238	mni
syllabic	239	fe
syllabic	240	cas
syllabic	241	mn
syllabic	242	min
syllabic	243	ea
syllabic	244	set
syllabic	245	ge
syllabic	246	ont
syllabic	247	ag
syllabic	248	ori
syllabic	249	gi
syllabic	250	eti
syllabic	251	ud
syllabic	252	uae
syllabic	253	xi
syllabic	254	hos
syllabic	255	ha
syllabic	256	par
syllabic	257	hi
syllabic	258	ten
syllabic	259	av
syllabic	260	ect
syllabic	261	sq
syllabic	262	iqu
syllabic	263	nc
syllabic	264	gal
syllabic	265	fa
syllabic	266	edi
syllabic	267	ip
syllabic	268	com
syllabic	269	uc
syllabic	270	nib
syllabic	271	rc
syllabic	272	rit
syllabic	273	da
syllabic	274	uam
syllabic	275	rm
syllabic	276	ast
syllabic	277	lt
syllabic	278	ist
syllabic	279	ot
syllabic	280	mil
syllabic	281	tq
syllabic	282	rae
syllabic	283	ep
syllabic	284	ior
syllabic	285	ub
syllabic	286	rio
syllabic	287	sp
syllabic	288	ste
syllabic	289	ov
syllabic	290	rti
syllabic	291	cc
syllabic	292	dum
syllabic	293	iq
syllabic	294	loc
syllabic	295	do
syllabic	296	rte
syllabic	297	ei
syllabic	298	vit
syllabic	299	ol
syllabic	300	neq
syllabic	301	ig
syllabic	302	uis
syllabic	303	ug
syllabic	304	dit
syllabic	305	sc
syllabic	306	tim
syllabic	307	mm
syllabic	308	ban
syllabic	309	pl
syllabic	310	gna
syllabic	311	pt
syllabic	312	ger
syllabic	313	gr
syllabic	314	nit
syllabic	315	so
syllabic	316	pra
syllabic	317	up
syllabic	318	bel
syllabic	319	oe
syllabic	320	idi
syllabic	321	iv
syllabic	322	nem
syllabic	323	ob
syllabic	324	tin
syllabic	325	he
syllabic	326	ume
syllabic	327	xe
syllabic	328	udi
syllabic	329	rr
syllabic	330	ult
syllabic	331	va
syllabic	332	etu
syllabic	333	ng
syllabic	334	tiu
syllabic	335	fu
syllabic	336	oss
syllabic	337	pp
syllabic	338	ovi
syllabic	339	rs
syllabic	340	rib
syllabic	341	ap
syllabic	342	avi
syllabic	343	tt
syllabic	344	mag
syllabic	345	mq
syllabic	346	oni
syllabic	347	fl
syllabic	348	sis
syllabic	349	nf
syllabic	350	tan
syllabic	351	ps
syllabic	352	vis
syllabic	353	ef
syllabic	354	nsi
syllabic	355	og
syllabic	356	uti
syllabic	357	lv
syllabic	358	ato
syllabic	359	eu
syllabic	360	xer
syllabic	361	fr
syllabic	362	dem
syllabic	363	ux
syllabic	364	tud
syllabic	365	bs
syllabic	366	cis
syllabic	367	cr
syllabic	368	uos
syllabic	369	rb
syllabic	370	lit
syllabic	371	rv
syllabic	372	tib
syllabic	373	aq
syllabic	374	eni
syllabic	375	gu
syllabic	376	ibi
syllabic	377	ev
syllabic	378	inc
syllabic	379	br
syllabic	380	act
syllabic	381	uu
syllabic	382	ima
syllabic	383	vo
syllabic	384	por
prefix	1	qu
prefix	2	con
prefix	3	c
prefix	4	co
prefix	5	pro
prefix	6	e
prefix	7	in
prefix	8	quo
prefix	9	a
prefix	10	pr
prefix	11	qua
prefix	12	p
prefix	13	re
prefix	14	qui
prefix	15	i
prefix	16	et
prefix	17	cum
prefix	18	s
prefix	19	su
prefix	20	per
prefix	21	q
prefix	22	ca
prefix	23	omn
prefix	24	n
prefix	25	ad
prefix	26	cae
prefix	27	d
prefix	28	se
prefix	29	ess
prefix	30	m
prefix	31	ex
prefix	32	pos
prefix	33	r
prefix	34	no
prefix	35	int
prefix	36	f
prefix	37	po
prefix	38	non
prefix	39	h
prefix	40	de
prefix	41	atq
prefix	42	o
prefix	43	cu
prefix	44	imp
prefix	45	t
prefix	46	pe
prefix	47	fac
prefix	48	v
prefix	49	si
prefix	50	leg
prefix	51	l
prefix	52	es
prefix	53	hos
prefix	54	u
prefix	55	pa
prefix	56	nos
prefix	57	g
prefix	58	di
prefix	59	cas
prefix	60	b
prefix	61	ut
prefix	62	gal
prefix	63	x
prefix	64	ne
prefix	65	com
prefix	66	ho
prefix	67	neq
prefix	68	ma
prefix	69	par
prefix	70	mi
prefix	71	mil
prefix	72	eo
prefix	73	bel
prefix	74	om
prefix	75	mag
prefix	76	vi
prefix	77	pra
prefix	78	ve
prefix	79	loc
prefix	80	ac
prefix	81	rel
prefix	82	ha
prefix	83	equ
prefix	84	at
prefix	85	era
prefix	86	te
prefix	87	est
prefix	88	fa
prefix	89	his
prefix	90	ab
prefix	91	tra
prefix	92	au
prefix	93	pri
prefix	94	im
prefix	95	rom
prefix	96	le
prefix	97	ven
prefix	98	lo
prefix	99	fin
prefix	100	ar
prefix	101	hae
prefix	102	na
prefix	103	ips
prefix	104	tr
prefix	105	nav
prefix	106	ga
prefix	107	mul
prefix	108	hi
prefix	109	hab
prefix	110	it
prefix	111	sib
prefix	112	fi
prefix	113	sub
prefix	114	ci
prefix	115	exe
prefix	116	op
prefix	117	die
prefix	118	be
prefix	119	ger
prefix	120	al
prefix	121	pot
prefix	122	mu
prefix	123	sua
prefix	124	er
prefix	125	aut
prefix	126	ea
prefix	127	opp
prefix	128	an
prefix	129	pop
prefix	130	mo
prefix	131	sup
prefix	132	nu
prefix	133	ins
prefix	134	eq
prefix	135	res
prefix	136	iu
prefix	137	tem
prefix	138	ta
prefix	139	eor
prefix	140	ro
prefix	141	cau
prefix	142	pu
prefix	143	flu
prefix	144	ge
prefix	145	acc
prefix	146	fe
prefix	147	eos
prefix	148	fu
prefix	149	hel
prefix	150	du
prefix	151	civ
prefix	152	la
prefix	153	rem
prefix	154	un
prefix	155	ali
prefix	156	ce
prefix	157	cop
prefix	158	ip
prefix	159	exp
prefix	160	ob
prefix	161	suo
prefix	162	sa
prefix	163	arm
prefix	164	fr
prefix	165	ita
prefix	166	fl
prefix	167	seq
prefix	168	ag
prefix	169	eiu
prefix	170	id
prefix	171	fer
prefix	172	ei
prefix	173	iis
prefix	174	ii
prefix	175	pau
prefix	176	oc
prefix	177	cir
prefix	178	me
prefix	179	vir
prefix	180	am
prefix	181	cog
prefix	182	he
prefix	183	eum
prefix	184	sp
prefix	185	inc
prefix	186	li
prefix	187	pug
prefix	188	eu
prefix	189	tan
prefix	190	ap
prefix	191	reb
prefix	192	rh
prefix	193	sed
prefix	194	fo
prefix	195	sui
prefix	196	tu
prefix	197	fru
prefix	198	va
prefix	199	ite
prefix	200	or
prefix	201	mis
prefix	202	so
prefix	203	occ
prefix	204	il
prefix	205	sin
prefix	206	pl
prefix	207	uti
prefix	208	ub
prefix	209	exi
prefix	210	vo
prefix	211	ini
prefix	212	da
prefix	213	obs
prefix	214	st
prefix	215	ses
prefix	216	do
prefix	217	ari
prefix	218	ae
prefix	219	num
prefix	220	ti
prefix	221	ver
prefix	222	gr
prefix	223	hom
prefix	224	cr
prefix	225	rec
prefix	226	ni
prefix	227	ill
prefix	228	to
prefix	229	rhe
prefix	230	us
prefix	231	sum
prefix	232	ia
prefix	233	ubi
prefix	234	ul
prefix	235	dic
prefix	236	hu
prefix	237	vel
prefix	238	br
prefix	239	lon
prefix	240	cl
prefix	241	for
prefix	242	vu
prefix	243	coe
prefix	244	ba
prefix	245	ded
prefix	246	ib
prefix	247	vic
prefix	248	ra
prefix	249	alt
prefix	250	sc
prefix	251	cel
prefix	252	eg
prefix	253	eti
prefix	254	en
prefix	255	gra
prefix	256	aq
prefix	257	spe
prefix	258	ef
prefix	259	sun
prefix	260	is
prefix	261	tam
prefix	262	ru
prefix	263	agr
prefix	264	pi
prefix	265	fec
prefix	266	bi
prefix	267	fug
prefix	268	xv
prefix	269	ter
prefix	270	ed
prefix	271	vid
prefix	272	xi
prefix	273	aux
prefix	274	os
prefix	275	def
prefix	276	xx
prefix	277	pet
prefix	278	av
prefix	279	ami
prefix	280	bo
prefix	281	ant
prefix	282	cc
prefix	283	iti
prefix	284	of
prefix	285	ius
prefix	286	on
prefix	287	ten
prefix	288	ev
prefix	289	dis
prefix	290	ig
prefix	291	lat
prefix	292	ir
prefix	293	red
prefix	294	ri
prefix	295	inf
prefix	296	gl
prefix	297	min
prefix	298	lu
prefix	299	que
prefix	300	dc
prefix	301	tri
prefix	302	em
prefix	303	des
prefix	304	lx
prefix	305	sen
prefix	306	ic
prefix	307	sus
prefix	308	ph
prefix	309	ani
prefix	310	ur
prefix	311	aud
prefix	312	as
prefix	313	div
prefix	314	eb
prefix	315	mor
prefix	316	el
prefix	317	nat
prefix	318	ep
prefix	319	pas
prefix	320	ie
prefix	321	reg
prefix	322	um
prefix	323	aci
prefix	324	ux
prefix	325	rep
prefix	326	ax
prefix	327	tot
prefix	328	gu
prefix	329	mun
prefix	330	od
prefix	331	ped
prefix	332	af
prefix	333	sec
prefix	334	by
prefix	335	una
prefix	336	cn
prefix	337	vol
prefix	338	cv
prefix	339	arb
prefix	340	cx
prefix	341	cap
prefix	342	iv
prefix	343	dom
prefix	344	md
prefix	345	man
prefix	346	oe
prefix	347	rei
prefix	348	ov
prefix	349	tim
prefix	350	pm
prefix	351	adv
prefix	352	pt
prefix	353	max
prefix	354	py
prefix	355	mon
prefix	356	rn
prefix	357	pac
prefix	358	xl
prefix	359	por
prefix	360	dec
prefix	361	hoc
prefix	362	iam
prefix	363	sol
prefix	364	usu
prefix	365	fui
prefix	366	mit
prefix	367	nih
prefix	368	nun
prefix	369	apu
prefix	370	eam
prefix	371	mod
prefix	372	nam
prefix	373	noc
prefix	374	nul
prefix	375	sig
prefix	376	tel
prefix	377	vul
prefix	378	coh
prefix	379	del
prefix	380	dix
prefix	381	ibi
prefix	382	lib
prefix	383	nov
prefix	384	pat
suffix	1	um
suffix	2	que
suffix	3	s
suffix	4	is
suffix	5	bus
suffix	6	m
suffix	7	us
suffix	8	rum
suffix	9	e
suffix	10	nt
suffix	11	ent
suffix	12	t
suffix	13	et
suffix	14	ere
suffix	15	i
suffix	16	ue
suffix	17	unt
suffix	18	a
suffix	19	re
suffix	20	tum
suffix	21	o
suffix	22	es
suffix	23	tis
suffix	24	n
suffix	25	em
suffix	26	ant
suffix	27	r
suffix	28	os
suffix	29	cum
suffix	30	d
suffix	31	am
suffix	32	tur
suffix	33	c
suffix	34	se
suffix	35	sse
suffix	36	x
suffix	37	in
suffix	38	ium
suffix	39	b
suffix	40	it
suffix	41	ius
suffix	42	u
suffix	43	ae
suffix	44	uod
suffix	45	l
suffix	46	at
suffix	47	tus
suffix	48	v
suffix	49	ad
suffix	50	ris
suffix	51	p
suffix	52	ur
suffix	53	ter
suffix	54	q
suffix	55	er
suffix	56	iam
suffix	57	f
suffix	58	as
suffix	59	qui
suffix	60	g
suffix	61	ri
suffix	62	tem
suffix	63	y
suffix	64	ui
suffix	65	tes
suffix	66	ia
suffix	67	nes
suffix	68	ne
suffix	69	non
suffix	70	ti
suffix	71	iis
suffix	72	ta
suffix	73	rat
suffix	74	ut
suffix	75	set
suffix	76	od
suffix	77	ret
suffix	78	ex
suffix	79	num
suffix	80	io
suffix	81	uam
suffix	82	te
suffix	83	nis
suffix	84	on
suffix	85	dum
suffix	86	to
suffix	87	bat
suffix	88	si
suffix	89	uae
suffix	90	ra
suffix	91	nem
suffix	92	bi
suffix	93	sar
suffix	94	ni
suffix	95	are
suffix	96	ab
suffix	97	res
suffix	98	st
suffix	99	est
suffix	100	ii
suffix	101	uos
suffix	102	ar
suffix	103	his
suffix	104	ac
suffix	105	ibi
suffix	106	de
suffix	107	lum
suffix	108	li
suffix	109	rem
suffix	110	no
suffix	111	ari
suffix	112	tu
suffix	113	tra
suffix	114	ea
suffix	115	dem
suffix	116	na
suffix	117	ine
suffix	118	ro
suffix	119	lia
suffix	120	di
suffix	121	ros
suffix	122	eo
suffix	123	tos
suffix	124	id
suffix	125	ore
suffix	126	lo
suffix	127	mum
suffix	128	uo
suffix	129	iae
suffix	130	sa
suffix	131	lio
suffix	132	im
suffix	133	uis
suffix	134	en
suffix	135	uit
suffix	136	ua
suffix	137	men
suffix	138	ci
suffix	139	ndi
suffix	140	do
suffix	141	ani
suffix	142	mo
suffix	143	one
suffix	144	ei
suffix	145	eri
suffix	146	ma
suffix	147	mis
suffix	148	ie
suffix	149	sit
suffix	150	co
suffix	151	uti
suffix	152	ed
suffix	153	ate
suffix	154	la
suffix	155	per
suffix	156	mi
suffix	157	lis
suffix	158	so
suffix	159	eos
suffix	160	ec
suffix	161	eum
suffix	162	le
suffix	163	aut
suffix	164	ns
suffix	165	sis
suffix	166	me
suffix	167	ati
suffix	168	vi
suffix	169	ita
suffix	170	or
suffix	171	nus
suffix	172	oc
suffix	173	quo
suffix	174	pe
suffix	175	uas
suffix	176	ud
suffix	177	ire
suffix	178	ga
suffix	179	nos
suffix	180	da
suffix	181	uum
suffix	182	ce
suffix	183	dit
suffix	184	ic
suffix	185	lli
suffix	186	il
suffix	187	nam
suffix	188	su
suffix	189	ata
suffix	190	nc
suffix	191	cis
suffix	192	ge
suffix	193	sus
suffix	194	rs
suffix	195	tas
suffix	196	el
suffix	197	usa
suffix	198	hi
suffix	199	ese
suffix	200	ub
suffix	201	cta
suffix	202	xx
suffix	203	sum
suffix	204	ca
suffix	205	uli
suffix	206	ix
suffix	207	ias
suffix	208	ul
suffix	209	nte
suffix	210	gi
suffix	211	tae
suffix	212	ve
suffix	213	int
suffix	214	ob
suffix	215	vit
suffix	216	go
suffix	217	des
suffix	218	iu
suffix	219	ios
suffix	220	xv
suffix	221	sed
suffix	222	ba
suffix	223	tri
suffix	224	nu
suffix	225	ria
suffix	226	uc
suffix	227	gna
suffix	228	cc
suffix	229	llo
suffix	230	dc
suffix	231	cto
suffix	232	ot
suffix	233	imo
suffix	234	an
suffix	235	ulo
suffix	236	va
suffix	237	die
suffix	238	be
suffix	239	ubi
suffix	240	ps
suffix	241	atu
suffix	242	cu
suffix	243	ero
suffix	244	eu
suffix	245	qua
suffix	246	xa
suffix	247	nta
suffix	248	ir
suffix	249	tio
suffix	250	lx
suffix	251	rte
suffix	252	pi
suffix	253	tia
suffix	254	xi
suffix	255	uid
suffix	256	xl
suffix	257	iem
suffix	258	al
suffix	259	nia
suffix	260	ax
suffix	261	pse
suffix	262	by
suffix	263	xit
suffix	264	cn
suffix	265	cit
suffix	266	cs
suffix	267	oco
suffix	268	ct
suffix	269	ato
suffix	270	iv
suffix	271	gno
suffix	272	ln
suffix	273	ito
suffix	274	ms
suffix	275	aec
suffix	276	nd
suffix	277	pro
suffix	278	of
suffix	279	ram
suffix	280	oi
suffix	281	tam
suffix	282	ox
suffix	283	una
suffix	284	pr
suffix	285	ime
suffix	286	rg
suffix	287	rit
suffix	288	sc
suffix	289	tii
suffix	290	ux
suffix	291	tim
suffix	292	vm
suffix	293	ano
suffix	294	vo
suffix	295	dis
suffix	296	eam
suffix	297	hoc
suffix	298	iii
suffix	299	pus
suffix	300	nit
suffix	301	rea
suffix	302	rei
suffix	303	sua
suffix	304	tit
suffix	305	ves
suffix	306	gis
suffix	307	ima
suffix	308	pud
suffix	309	ssi
suffix	310	vis
suffix	311	imi
suffix	312	mus
suffix	313	uem
suffix	314	hil
suffix	315	mni
suffix	316	nto
suffix	317	cos
suffix	318	cti
suffix	319	ies
suffix	320	iti
suffix	321	sos
suffix	322	ura
suffix	323	lii
suffix	324	mam
suffix	325	nde
suffix	326	ute
suffix	327	cio
suffix	328	cus
suffix	329	eas
suffix	330	los
suffix	331	mos
suffix	332	pit
suffix	333	rim
suffix	334	rio
suffix	335	suo
suffix	336	ici
suffix	337	lam
suffix	338	psi
suffix	339	sso
suffix	340	uga
suffix	341	dio
suffix	342	ido
suffix	343	ile
suffix	344	ior
suffix	345	nae
suffix	346	pes
suffix	347	rre
suffix	348	sui
suffix	349	dam
suffix	350	itu
suffix	351	nti
suffix	352	ntu
suffix	353	ost
suffix	354	ans
suffix	355	ars
suffix	356	cte
suffix	357	hac
suffix	358	mas
suffix	359	ora
suffix	360	rae
suffix	361	udo
suffix	362	cem
suffix	363	ino
suffix	364	rti
suffix	365	sam
suffix	366	tea
suffix	367	tro
suffix	368	tui
suffix	369	uno
suffix	370	ela
suffix	371	era
suffix	372	gae
suffix	373	iri
suffix	374	lus
suffix	375	mae
suffix	376	nda
suffix	377	nge
suffix	378	oci
suffix	379	odo
suffix	380	rma
suffix	381	uci
suffix	382	uin
suffix	383	bis
suffix	384	cae
connector	1	in
connector	2	et
connector	3	ad
connector	4	cum
connector	5	se
connector	6	ex
connector	7	qui
connector	8	ut
connector	9	non
connector	10	ab
connector	11	a
connector	12	est
connector	13	his
connector	14	ac
connector	15	eo
connector	16	si
connector	17	de
connector	18	eos
connector	19	aut
connector	20	iis
connector	21	ne
connector	22	eum
connector	23	per
connector	24	ea
connector	25	id
connector	26	quo
connector	27	uti
connector	28	sed
connector	29	ubi
connector	30	res
connector	31	pro
connector	32	re
connector	33	ita
connector	34	una
connector	35	hoc
connector	36	qua
connector	37	rei
connector	38	sua
connector	39	die
connector	40	eam
connector	41	iam
connector	42	ibi
connector	43	rem
connector	44	nam
connector	45	suo
connector	46	eas
connector	47	tum
connector	48	hac
connector	49	l
connector	50	c
connector	51	hi
connector	52	uno
connector	53	ei
connector	54	spe
connector	55	sub
connector	56	vi
connector	57	x
connector	58	dum
connector	59	p
connector	60	q
connector	61	sit
connector	62	vel
connector	63	at
connector	64	is
connector	65	ob
connector	66	sui
connector	67	vim
connector	68	xii
connector	69	hos
connector	70	m
connector	71	sic
connector	72	tam
connector	73	t
connector	74	diu
connector	75	has
connector	76	hic
connector	77	ii
connector	78	xv
connector	79	e
connector	80	huc
connector	81	ire
connector	82	vii
connector	83	an
connector	84	cui
connector	85	d
connector	86	dc
connector	87	v
connector	88	cur
connector	89	ius
connector	90	usi
connector	91	usu
connector	92	vix
connector	93	xx
connector	94	cc
connector	95	dat
connector	96	duo
connector	97	hae
connector	98	nec
connector	99	rex
connector	100	cis
connector	101	imo
connector	102	lx
connector	103	neu
connector	104	s
connector	105	sex
connector	106	uni
connector	107	vir
connector	108	vis
connector	109	xxx
context	1	e
context	2	er
context	3	que
context	4	i
context	5	um
context	6	ere
context	7	t
context	8	qu
context	9	ent
context	10	u
context	11	re
context	12	bus
context	13	s
context	14	is
context	15	ter
context	16	a
context	17	nt
context	18	con
context	19	r
context	20	ti
context	21	sse
context	22	n
context	23	in
context	24	ibu
context	25	o
context	26	it
context	27	rum
context	28	m
context	29	at
context	30	qui
context	31	c
context	32	te
context	33	ant
context	34	p
context	35	es
context	36	per
context	37	l
context	38	us
context	39	era
context	40	d
context	41	tu
context	42	tur
context	43	q
context	44	en
context	45	qua
context	46	b
context	47	ri
context	48	unt
context	49	v
context	50	on
context	51	quo
context	52	g
context	53	se
context	54	ita
context	55	f
context	56	et
context	57	pro
context	58	h
context	59	ra
context	60	ati
context	61	x
context	62	os
context	63	tis
context	64	y
context	65	co
context	66	eri
context	67	an
context	68	ost
context	69	li
context	70	equ
context	71	st
context	72	nte
context	73	ta
context	74	iss
context	75	ne
context	76	str
context	77	ar
context	78	tat
context	79	ue
context	80	tum
context	81	ni
context	82	atu
context	83	or
context	84	cum
context	85	di
context	86	rat
context	87	ci
context	88	itu
context	89	ss
context	90	ess
context	91	si
context	92	ine
context	93	em
context	94	eru
context	95	ae
context	96	oru
context	97	ru
context	98	tra
context	99	pe
context	100	ili
context	101	ui
context	102	ren
context	103	de
context	104	tem
context	105	su
context	106	ius
context	107	am
context	108	ran
context	109	ro
context	110	ntu
context	111	ib
context	112	are
context	113	io
context	114	aes
context	115	im
context	116	ion
context	117	iu
context	118	ium
context	119	no
context	120	sti
context	121	ia
context	122	ari
context	123	tr
context	124	int
context	125	mi
context	126	ons
context	127	pr
context	128	run
context	129	un
context	130	ret
context	131	ur
context	132	one
context	133	vi
context	134	ris
context	135	bu
context	136	uod
context	137	ca
context	138	lli
context	139	ma
context	140	omn
context	141	cu
context	142	sar
context	143	el
context	144	tus
context	145	ua
context	146	eli
context	147	om
context	148	tes
context	149	ve
context	150	nos
context	151	ad
context	152	cae
context	153	po
context	154	tri
context	155	ac
context	156	tio
context	157	as
context	158	ite
context	159	ce
context	160	ssi
context	161	ut
context	162	iti
context	163	ul
context	164	man
context	165	uo
context	166	nti
context	167	ll
context	168	est
context	169	ic
context	170	end
context	171	ex
context	172	cit
context	173	id
context	174	eba
context	175	rt
context	176	iam
context	177	na
context	178	ici
context	179	sa
context	180	ate
context	181	le
context	182	squ
context	183	il
context	184	esa
context	185	ns
context	186	pos
context	187	nd
context	188	num
context	189	ec
context	190	men
context	191	ct
context	192	sen
context	193	to
context	194	uit
context	195	ab
context	196	cer
context	197	du
context	198	nis
context	199	al
context	200	ner
context	201	op
context	202	tit
context	203	lo
context	204	ell
context	205	me
context	206	ven
context	207	ed
context	208	ini
context	209	ba
context	210	lia
context	211	nu
context	212	nes
context	213	pa
context	214	res
context	215	eq
context	216	ver
context	217	ga
context	218	non
context	219	ie
context	220	leg
context	221	ii
context	222	iis
context	223	mp
context	224	bat
context	225	oc
context	226	all
context	227	be
context	228	ert
context	229	la
context	230	mpe
context	231	od
context	232	rem
context	233	au
context	234	der
context	235	lu
context	236	ore
context	237	pi
context	238	tia
context	239	bi
context	240	tqu
context	241	eb
context	242	ani
context	243	mo
context	244	fac
context	245	gn
context	246	mis
context	247	ho
context	248	lum
context	249	pu
context	250	ndi
context	251	mu
context	252	atq
context	253	fi
context	254	imp
context	255	eg
context	256	ort
context	257	ir
context	258	ide
context	259	eo
context	260	mni
context	261	fe
context	262	cas
context	263	mn
context	264	min
context	265	ea
context	266	set
context	267	ge
context	268	ont
context	269	ag
context	270	ori
context	271	gi
context	272	eti
context	273	ud
context	274	uae
context	275	xi
context	276	hos
context	277	ha
context	278	par
context	279	hi
context	280	ten
context	281	av
context	282	ect
context	283	sq
context	284	iqu
context	285	nc
context	286	gal
context	287	fa
context	288	edi
context	289	ip
context	290	com
context	291	uc
context	292	nib
context	293	rc
context	294	rit
context	295	da
context	296	uam
context	297	rm
context	298	ast
context	299	lt
context	300	ist
context	301	ot
context	302	mil
context	303	tq
context	304	rae
context	305	ep
context	306	ior
context	307	ub
context	308	rio
context	309	sp
context	310	ste
context	311	ov
context	312	rti
context	313	cc
context	314	dum
context	315	iq
context	316	loc
context	317	do
context	318	rte
context	319	ei
context	320	vit
context	321	ol
context	322	neq
context	323	ig
context	324	uis
context	325	ug
context	326	dit
context	327	sc
context	328	tim
context	329	mm
context	330	ban
context	331	pl
context	332	gna
context	333	pt
context	334	ger
context	335	gr
context	336	nit
context	337	so
context	338	pra
context	339	up
context	340	bel
context	341	oe
context	342	idi
context	343	iv
context	344	nem
context	345	ob
context	346	tin
context	347	he
context	348	ume
context	349	xe
context	350	udi
context	351	rr
context	352	ult
context	353	va
context	354	etu
context	355	ng
context	356	tiu
context	357	fu
context	358	oss
context	359	pp
context	360	ovi
context	361	rs
context	362	rib
context	363	ap
context	364	avi
context	365	tt
context	366	mag
