category	rank	value
syllabic	96	nti
syllabic	97	ne
syllabic	98	ava
syllabic	99	lo
syllabic	100	ass
syllabic	101	is
syllabic	102	piu
syllabic	103	na
syllabic	104	ran
syllabic	105	vi
syllabic	106	col
syllabic	107	gi
syllabic	108	iss
syllabic	109	ll
syllabic	110	ven
syllabic	111	mo
syllabic	112	tor
syllabic	113	ie
syllabic	114	del
syllabic	115	pi
syllabic	116	ede
syllabic	117	po
syllabic	118	att
syllabic	119	ue
syllabic	120	sto
syllabic	121	ca
syllabic	122	sso
syllabic	123	da
syllabic	124	anc
syllabic	125	at
syllabic	126	are
syllabic	127	ua
syllabic	128	olt
syllabic	129	sa
syllabic	130	utt
syllabic	131	pa
syllabic	132	oss
syllabic	133	un
syllabic	134	sci
syllabic	135	ce
syllabic	136	ima
syllabic	137	om
syllabic	138	ont
syllabic	139	tu
syllabic	140	ggi
syllabic	141	sc
syllabic	142	tta
syllabic	143	va
syllabic	144	ser
syllabic	145	uo
syllabic	146	sti
syllabic	147	lt
syllabic	148	cci
syllabic	149	cc
syllabic	150	pre
syllabic	151	hi
syllabic	152	ian
syllabic	153	et
syllabic	154	tan
syllabic	155	av
syllabic	156	tut
syllabic	157	ui
syllabic	158	ato
syllabic	159	as
syllabic	160	ave
syllabic	161	rt
syllabic	162	cio
syllabic	163	su
syllabic	164	man
syllabic	165	iu
syllabic	166	giu
syllabic	167	ed
syllabic	168	nde
syllabic	169	ac
syllabic	170	anz
syllabic	171	vo
syllabic	172	lle
syllabic	173	pr
syllabic	174	ove
syllabic	175	ni
syllabic	176	tte
syllabic	177	im
syllabic	178	ues
syllabic	179	fa
syllabic	180	erc
syllabic	181	am
syllabic	182	occ
syllabic	183	il
syllabic	184	ien
syllabic	185	oi
syllabic	186	ved
syllabic	187	ir
syllabic	188	son
syllabic	189	oc
syllabic	190	ero
syllabic	191	eg
syllabic	192	asc
syllabic	193	nc
syllabic	194	gio
syllabic	195	it
syllabic	196	qui
syllabic	197	ov
syllabic	198	ris
syllabic	199	ai
syllabic	200	ann
syllabic	201	gn
syllabic	202	ist
syllabic	203	sp
syllabic	204	lui
syllabic	205	ur
syllabic	206	rte
syllabic	207	ic
syllabic	208	ssi
syllabic	209	em
syllabic	210	pie
syllabic	211	fu
syllabic	212	cch
syllabic	213	ag
syllabic	214	ntr
syllabic	215	ut
syllabic	216	ssa
syllabic	217	fi
syllabic	218	nta
syllabic	219	nn
syllabic	220	res
syllabic	221	fe
syllabic	222	tri
syllabic	223	fo
syllabic	224	all
syllabic	225	lu
syllabic	226	llo
syllabic	227	ge
syllabic	228	rim
syllabic	229	ot
syllabic	230	suo
syllabic	231	be
syllabic	232	pri
syllabic	233	gr
syllabic	234	ter
syllabic	235	id
syllabic	236	san
syllabic	237	gl
syllabic	238	tre
syllabic	239	gg
syllabic	240	gra
syllabic	241	gu
syllabic	242	nco
syllabic	243	iv
syllabic	244	art
syllabic	245	rr
syllabic	246	lli
syllabic	247	ad
syllabic	248	una
syllabic	249	rc
syllabic	250	oco
syllabic	251	cu
syllabic	252	tti
syllabic	253	pu
syllabic	254	egn
syllabic	255	rs
syllabic	256	mon
syllabic	257	ig
syllabic	258	rch
syllabic	259	ea
syllabic	260	ten
syllabic	261	rn
syllabic	262	ott
syllabic	263	ng
syllabic	264	nno
syllabic	265	du
syllabic	266	ole
syllabic	267	nz
syllabic	268	rno
syllabic	269	mm
syllabic	270	mor
syllabic	271	ec
syllabic	272	ere
syllabic	273	og
syllabic	274	nza
syllabic	275	za
syllabic	276	pia
syllabic	277	ap
syllabic	278	vid
syllabic	279	ei
syllabic	280	der
syllabic	281	rd
syllabic	282	for
syllabic	283	bi
syllabic	284	noi
syllabic	285	zi
syllabic	286	poi
syllabic	287	br
syllabic	288	cer
syllabic	289	mp
syllabic	290	nda
syllabic	291	us
syllabic	292	ste
syllabic	293	go
syllabic	294	err
syllabic	295	ga
syllabic	296	gen
syllabic	297	ba
syllabic	298	igl
syllabic	299	ns
syllabic	300	rra
syllabic	301	mb
syllabic	302	ers
syllabic	303	pp
syllabic	304	gua
syllabic	305	cr
syllabic	306	ina
syllabic	307	op
syllabic	308	mio
syllabic	309	ru
syllabic	310	ora
syllabic	311	bb
syllabic	312	osi
syllabic	313	uc
syllabic	314	pos
syllabic	315	nf
syllabic	316	gno
syllabic	317	ev
syllabic	318	ard
syllabic	319	zz
syllabic	320	olo
syllabic	321	ae
syllabic	322	cen
syllabic	323	rm
syllabic	324	inc
syllabic	325	bo
syllabic	326	ura
syllabic	327	ha
syllabic	328	ani
syllabic	329	lc
syllabic	330	spe
syllabic	331	rg
syllabic	332	van
syllabic	333	fr
syllabic	334	int
syllabic	335	um
syllabic	336	sce
syllabic	337	dr
syllabic	338	lia
syllabic	339	od
syllabic	340	mmo
syllabic	341	eb
syllabic	342	sco
syllabic	343	ud
syllabic	344	rti
syllabic	345	nv
syllabic	346	gna
syllabic	347	ff
syllabic	348	min
syllabic	349	rl
syllabic	350	nci
syllabic	351	ls
syllabic	352	sol
syllabic	353	zo
syllabic	354	fer
syllabic	355	ip
syllabic	356	idi
syllabic	357	ug
syllabic	358	iet
syllabic	359	vr
syllabic	360	ual
syllabic	361	gh
syllabic	362	edi
syllabic	363	nu
syllabic	364	mar
syllabic	365	ab
syllabic	366	pen
syllabic	367	bu
syllabic	368	tes
syllabic	369	iz
syllabic	370	ali
syllabic	371	ul
syllabic	372	ier
syllabic	373	mu
syllabic	374	nel
syllabic	375	rb
syllabic	376	orn
syllabic	377	lv
syllabic	378	ern
syllabic	379	ez
syllabic	380	isp
syllabic	381	cq
syllabic	382	egg
syllabic	383	az
syllabic	384	rat
prefix	1	ch
prefix	2	che
prefix	3	c
prefix	4	di
prefix	5	per
prefix	6	l
prefix	7	co
prefix	8	non
prefix	9	s
prefix	10	la
prefix	11	que
prefix	12	d
prefix	13	qu
prefix	14	con
prefix	15	a
prefix	16	pe
prefix	17	qua
prefix	18	p
prefix	19	no
prefix	20	com
prefix	21	e
prefix	22	si
prefix	23	dis
prefix	24	m
prefix	25	al
prefix	26	alt
prefix	27	i
prefix	28	in
prefix	29	par
prefix	30	t
prefix	31	ma
prefix	32	piu
prefix	33	v
prefix	34	se
prefix	35	cos
prefix	36	n
prefix	37	mi
prefix	38	vol
prefix	39	f
prefix	40	de
prefix	41	col
prefix	42	q
prefix	43	ve
prefix	44	del
prefix	45	g
prefix	46	pi
prefix	47	era
prefix	48	o
prefix	49	so
prefix	50	chi
prefix	51	r
prefix	52	tu
prefix	53	tut
prefix	54	u
prefix	55	po
prefix	56	ved
prefix	57	b
prefix	58	pa
prefix	59	ven
prefix	60	h
prefix	61	le
prefix	62	giu
prefix	63	x
prefix	64	su
prefix	65	tra
prefix	66	z
prefix	67	vi
prefix	68	suo
prefix	69	io
prefix	70	ver
prefix	71	lo
prefix	72	qui
prefix	73	li
prefix	74	son
prefix	75	me
prefix	76	pri
prefix	77	ri
prefix	78	gia
prefix	79	gi
prefix	80	pie
prefix	81	fa
prefix	82	poi
prefix	83	ca
prefix	84	noi
prefix	85	ne
prefix	86	gra
prefix	87	mo
prefix	88	lor
prefix	89	un
prefix	90	mio
prefix	91	da
prefix	92	san
prefix	93	sa
prefix	94	ave
prefix	95	an
prefix	96	men
prefix	97	vo
prefix	98	ell
prefix	99	fu
prefix	100	anc
prefix	101	te
prefix	102	cor
prefix	103	pr
prefix	104	for
prefix	105	tr
prefix	106	vid
prefix	107	fo
prefix	108	pia
prefix	109	ci
prefix	110	lui
prefix	111	do
prefix	112	mon
prefix	113	fi
prefix	114	pre
prefix	115	il
prefix	116	ben
prefix	117	lu
prefix	118	sol
prefix	119	gr
prefix	120	nel
prefix	121	er
prefix	122	ris
prefix	123	ta
prefix	124	ess
prefix	125	av
prefix	126	dov
prefix	127	st
prefix	128	gen
prefix	129	sc
prefix	130	occ
prefix	131	fe
prefix	132	tan
prefix	133	pu
prefix	134	mal
prefix	135	sp
prefix	136	ond
prefix	137	or
prefix	138	man
prefix	139	to
prefix	140	pur
prefix	141	el
prefix	142	pen
prefix	143	va
prefix	144	una
prefix	145	be
prefix	146	can
prefix	147	du
prefix	148	pos
prefix	149	ti
prefix	150	sta
prefix	151	ar
prefix	152	fos
prefix	153	es
prefix	154	sen
prefix	155	re
prefix	156	tor
prefix	157	ac
prefix	158	pas
prefix	159	gu
prefix	160	acc
prefix	161	ra
prefix	162	dol
prefix	163	ce
prefix	164	int
prefix	165	on
prefix	166	mar
prefix	167	ge
prefix	168	mor
prefix	169	cr
prefix	170	sua
prefix	171	ha
prefix	172	por
prefix	173	as
prefix	174	gua
prefix	175	cu
prefix	176	ter
prefix	177	fr
prefix	178	dic
prefix	179	ap
prefix	180	inf
prefix	181	ba
prefix	182	mae
prefix	183	oc
prefix	184	vis
prefix	185	am
prefix	186	fac
prefix	187	ad
prefix	188	far
prefix	189	om
prefix	190	poc
prefix	191	ro
prefix	192	ani
prefix	193	br
prefix	194	mos
prefix	195	ed
prefix	196	tem
prefix	197	na
prefix	198	dal
prefix	199	bu
prefix	200	fuo
prefix	201	og
prefix	202	tal
prefix	203	at
prefix	204	seg
prefix	205	bo
prefix	206	die
prefix	207	mu
prefix	208	cer
prefix	209	us
prefix	210	fat
prefix	211	im
prefix	212	and
prefix	213	nu
prefix	214	cre
prefix	215	ov
prefix	216	pro
prefix	217	ag
prefix	218	all
prefix	219	ei
prefix	220	sov
prefix	221	bi
prefix	222	ogn
prefix	223	dr
prefix	224	dir
prefix	225	ab
prefix	226	duc
prefix	227	ru
prefix	228	las
prefix	229	eb
prefix	230	sar
prefix	231	ud
prefix	232	tro
prefix	233	et
prefix	234	tuo
prefix	235	go
prefix	236	app
prefix	237	vu
prefix	238	fia
prefix	239	uo
prefix	240	car
prefix	241	um
prefix	242	cio
prefix	243	ga
prefix	244	cui
prefix	245	ir
prefix	246	div
prefix	247	nt
prefix	248	spe
prefix	249	ae
prefix	250	mai
prefix	251	af
prefix	252	nos
prefix	253	oh
prefix	254	sco
prefix	255	od
prefix	256	sem
prefix	257	of
prefix	258	sot
prefix	259	en
prefix	260	alc
prefix	261	os
prefix	262	att
prefix	263	ai
prefix	264	str
prefix	265	is
prefix	266	fec
prefix	267	au
prefix	268	spi
prefix	269	ho
prefix	270	ten
prefix	271	ni
prefix	272	ass
prefix	273	ol
prefix	274	tre
prefix	275	sm
prefix	276	cie
prefix	277	ec
prefix	278	fui
prefix	279	iv
prefix	280	den
prefix	281	ah
prefix	282	gri
prefix	283	nf
prefix	284	ric
prefix	285	nv
prefix	286	ser
prefix	287	gl
prefix	288	via
prefix	289	op
prefix	290	dim
prefix	291	ul
prefix	292	mol
prefix	293	xx
prefix	294	rim
prefix	295	mp
prefix	296	cia
prefix	297	em
prefix	298	loc
prefix	299	gh
prefix	300	puo
prefix	301	nc
prefix	302	ste
prefix	303	it
prefix	304	sal
prefix	305	sg
prefix	306	sia
prefix	307	xi
prefix	308	veg
prefix	309	za
prefix	310	voi
prefix	311	fl
prefix	312	buo
prefix	313	ia
prefix	314	cam
prefix	315	ns
prefix	316	cot
prefix	317	ot
prefix	318	due
prefix	319	sf
prefix	320	fer
prefix	321	sv
prefix	322	mia
prefix	323	id
prefix	324	rip
prefix	325	ig
prefix	326	lun
prefix	327	ng
prefix	328	spa
prefix	329	sd
prefix	330	val
prefix	331	ef
prefix	332	cal
prefix	333	nn
prefix	334	ora
prefix	335	pl
prefix	336	bra
prefix	337	sb
prefix	338	leg
prefix	339	uc
prefix	340	riv
prefix	341	ug
prefix	342	sie
prefix	343	xv
prefix	344	tua
prefix	345	az
prefix	346	din
prefix	347	ep
prefix	348	mis
prefix	349	eu
prefix	350	sch
prefix	351	ie
prefix	352	tos
prefix	353	ii
prefix	354	usc
prefix	355	iu
prefix	356	viv
prefix	357	nd
prefix	358	fig
prefix	359	ob
prefix	360	pun
prefix	361	sq
prefix	362	sap
prefix	363	ub
prefix	364	tri
prefix	365	zu
prefix	366	van
prefix	367	aq
prefix	368	dio
prefix	369	cl
prefix	370	nov
prefix	371	ip
prefix	372	omb
prefix	373	mb
prefix	374	avv
prefix	375	sn
prefix	376	gio
prefix	377	ur
prefix	378	mie
prefix	379	ze
prefix	380	pot
prefix	381	ao
prefix	382	sce
prefix	383	ev
prefix	384	sos
suffix	1	he
suffix	2	che
suffix	3	e
suffix	4	to
suffix	5	non
suffix	6	a
suffix	7	la
suffix	8	per
suffix	9	o
suffix	10	on
suffix	11	ndo
suffix	12	i
suffix	13	io
suffix	14	tro
suffix	15	l
suffix	16	si
suffix	17	tto
suffix	18	n
suffix	19	di
suffix	20	nte
suffix	21	r
suffix	22	ra
suffix	23	nto
suffix	24	u
suffix	25	te
suffix	26	sse
suffix	27	h
suffix	28	er
suffix	29	con
suffix	30	d
suffix	31	se
suffix	32	tra
suffix	33	m
suffix	34	ia
suffix	35	ome
suffix	36	s
suffix	37	ta
suffix	38	piu
suffix	39	v
suffix	40	ro
suffix	41	sta
suffix	42	t
suffix	43	ti
suffix	44	chi
suffix	45	c
suffix	46	no
suffix	47	era
suffix	48	z
suffix	49	le
suffix	50	lla
suffix	51	x
suffix	52	li
suffix	53	del
suffix	54	b
suffix	55	do
suffix	56	sso
suffix	57	p
suffix	58	re
suffix	59	cia
suffix	60	el
suffix	61	gia
suffix	62	me
suffix	63	lor
suffix	64	ne
suffix	65	sto
suffix	66	de
suffix	67	nti
suffix	68	or
suffix	69	lui
suffix	70	na
suffix	71	tta
suffix	72	al
suffix	73	ero
suffix	74	so
suffix	75	ato
suffix	76	in
suffix	77	lle
suffix	78	ch
suffix	79	oco
suffix	80	lo
suffix	81	rte
suffix	82	mi
suffix	83	lli
suffix	84	da
suffix	85	una
suffix	86	ui
suffix	87	rno
suffix	88	oi
suffix	89	cio
suffix	90	ma
suffix	91	poi
suffix	92	co
suffix	93	uel
suffix	94	ai
suffix	95	noi
suffix	96	ar
suffix	97	nza
suffix	98	un
suffix	99	nno
suffix	100	iu
suffix	101	mio
suffix	102	va
suffix	103	osi
suffix	104	mo
suffix	105	ssi
suffix	106	an
suffix	107	tti
suffix	108	il
suffix	109	ava
suffix	110	hi
suffix	111	mmo
suffix	112	tu
suffix	113	ura
suffix	114	ce
suffix	115	nde
suffix	116	en
suffix	117	ove
suffix	118	ua
suffix	119	are
suffix	120	ca
suffix	121	rto
suffix	122	ea
suffix	123	ima
suffix	124	sa
suffix	125	son
suffix	126	ei
suffix	127	rra
suffix	128	ri
suffix	129	sti
suffix	130	za
suffix	131	ere
suffix	132	ue
suffix	133	nel
suffix	134	ve
suffix	135	ora
suffix	136	ni
suffix	137	tre
suffix	138	vi
suffix	139	tte
suffix	140	uo
suffix	141	edi
suffix	142	ol
suffix	143	llo
suffix	144	ci
suffix	145	nta
suffix	146	po
suffix	147	lto
suffix	148	su
suffix	149	gno
suffix	150	fu
suffix	151	mai
suffix	152	ie
suffix	153	ate
suffix	154	om
suffix	155	gna
suffix	156	ir
suffix	157	ran
suffix	158	zi
suffix	159	ata
suffix	160	zo
suffix	161	der
suffix	162	nd
suffix	163	ria
suffix	164	ur
suffix	165	suo
suffix	166	pa
suffix	167	ano
suffix	168	ed
suffix	169	ito
suffix	170	fa
suffix	171	idi
suffix	172	go
suffix	173	cor
suffix	174	ga
suffix	175	lia
suffix	176	ge
suffix	177	ien
suffix	178	ha
suffix	179	ser
suffix	180	be
suffix	181	ose
suffix	182	vo
suffix	183	sua
suffix	184	ad
suffix	185	ver
suffix	186	am
suffix	187	ore
suffix	188	gi
suffix	189	rse
suffix	190	bo
suffix	191	lio
suffix	192	ov
suffix	193	ita
suffix	194	ll
suffix	195	nzi
suffix	196	fe
suffix	197	ben
suffix	198	pi
suffix	199	gne
suffix	200	ba
suffix	201	ual
suffix	202	ss
suffix	203	qui
suffix	204	pe
suffix	205	rta
suffix	206	bi
suffix	207	ino
suffix	208	oh
suffix	209	qua
suffix	210	ii
suffix	211	tri
suffix	212	id
suffix	213	ssa
suffix	214	eo
suffix	215	com
suffix	216	ho
suffix	217	ese
suffix	218	nt
suffix	219	ivi
suffix	220	tr
suffix	221	uca
suffix	222	os
suffix	223	gio
suffix	224	ee
suffix	225	dal
suffix	226	em
suffix	227	ena
suffix	228	st
suffix	229	ole
suffix	230	ul
suffix	231	ati
suffix	232	iv
suffix	233	pur
suffix	234	nz
suffix	235	hio
suffix	236	tt
suffix	237	oro
suffix	238	vr
suffix	239	vea
suffix	240	cu
suffix	241	giu
suffix	242	ec
suffix	243	rti
suffix	244	eh
suffix	245	uoi
suffix	246	fo
suffix	247	tal
suffix	248	ze
suffix	249	zzo
suffix	250	fi
suffix	251	cun
suffix	252	gn
suffix	253	uor
suffix	254	lt
suffix	255	ede
suffix	256	as
suffix	257	lta
suffix	258	is
suffix	259	rso
suffix	260	ix
suffix	261	uto
suffix	262	od
suffix	263	ali
suffix	264	xi
suffix	265	cui
suffix	266	bb
suffix	267	ion
suffix	268	es
suffix	269	one
suffix	270	nc
suffix	271	rsi
suffix	272	oe
suffix	273	ina
suffix	274	xv
suffix	275	eta
suffix	276	ao
suffix	277	ola
suffix	278	mp
suffix	279	uso
suffix	280	nn
suffix	281	due
suffix	282	oc
suffix	283	ale
suffix	284	qu
suffix	285	mia
suffix	286	um
suffix	287	ono
suffix	288	xx
suffix	289	pie
suffix	290	ab
suffix	291	uro
suffix	292	at
suffix	293	fui
suffix	294	av
suffix	295	nda
suffix	296	bu
suffix	297	ier
suffix	298	ev
suffix	299	ire
suffix	300	gl
suffix	301	iso
suffix	302	ib
suffix	303	ona
suffix	304	im
suffix	305	rai
suffix	306	lu
suffix	307	nne
suffix	308	mm
suffix	309	dio
suffix	310	ot
suffix	311	ete
suffix	312	pp
suffix	313	que
suffix	314	rs
suffix	315	sai
suffix	316	ru
suffix	317	dar
suffix	318	ub
suffix	319	lte
suffix	320	us
suffix	321	osa
suffix	322	via
suffix	323	ece
suffix	324	ndi
suffix	325	olo
suffix	326	ond
suffix	327	ste
suffix	328	voi
suffix	329	ace
suffix	330	cca
suffix	331	imo
suffix	332	lse
suffix	333	aro
suffix	334	vra
suffix	335	col
suffix	336	ene
suffix	337	esi
suffix	338	nni
suffix	339	sia
suffix	340	tua
suffix	341	tuo
suffix	342	uno
suffix	343	bbe
suffix	344	ira
suffix	345	oso
suffix	346	eno
suffix	347	uei
suffix	348	bra
suffix	349	eva
suffix	350	mal
suffix	351	mpo
suffix	352	dir
suffix	353	ine
suffix	354	iar
suffix	355	ido
suffix	356	iva
suffix	357	man
suffix	358	ico
suffix	359	van
suffix	360	ote
suffix	361	ime
suffix	362	iti
suffix	363	ova
suffix	364	zia
suffix	365	ani
suffix	366	rio
suffix	367	ada
suffix	368	nse
suffix	369	oce
suffix	370	ori
suffix	371	tar
suffix	372	uol
suffix	373	and
suffix	374	far
suffix	375	uon
suffix	376	ara
suffix	377	ell
suffix	378	gue
suffix	379	lei
suffix	380	rda
suffix	381	rea
suffix	382	amo
suffix	383	eme
suffix	384	iel
connector	1	e
connector	2	che
connector	3	l
connector	4	la
connector	5	a
connector	6	di
connector	7	si
connector	8	non
connector	9	per
connector	10	io
connector	11	ch
connector	12	in
connector	13	li
connector	14	mi
connector	15	le
connector	16	i
connector	17	se
connector	18	con
connector	19	de
connector	20	lo
connector	21	da
connector	22	il
connector	23	un
connector	24	tu
connector	25	d
connector	26	piu
connector	27	al
connector	28	ne
connector	29	del
connector	30	ma
connector	31	s
connector	32	me
connector	33	era
connector	34	poi
connector	35	noi
connector	36	mio
connector	37	su
connector	38	o
connector	39	fu
connector	40	ti
connector	41	gia
connector	42	lui
connector	43	m
connector	44	nel
connector	45	son
connector	46	lor
connector	47	suo
connector	48	una
connector	49	chi
connector	50	sua
connector	51	ben
connector	52	qui
connector	53	ed
connector	54	tra
connector	55	com
connector	56	n
connector	57	or
connector	58	pur
connector	59	dal
connector	60	giu
connector	61	ha
connector	62	fa
connector	63	cui
connector	64	ad
connector	65	cio
connector	66	mai
connector	67	te
connector	68	fui
connector	69	tal
connector	70	ond
connector	71	voi
connector	72	qua
connector	73	mia
connector	74	via
connector	75	due
connector	76	tuo
connector	77	col
connector	78	pie
connector	79	tua
connector	80	ei
connector	81	el
connector	82	mal
connector	83	va
connector	84	sia
connector	85	dio
connector	86	vi
connector	87	ci
connector	88	fe
connector	89	ora
connector	90	far
connector	91	c
connector	92	tre
connector	93	ver
connector	94	man
connector	95	sue
connector	96	dir
connector	97	par
connector	98	sol
connector	99	t
connector	100	lei
connector	101	uno
connector	102	ove
connector	103	v
connector	104	uom
connector	105	men
connector	106	oh
connector	107	sen
connector	108	dov
connector	109	hai
connector	110	nol
connector	111	ali
connector	112	fia
connector	113	ho
connector	114	vid
connector	115	ov
connector	116	ira
connector	117	cor
connector	118	fin
connector	119	puo
connector	120	so
connector	121	ahi
connector	122	co
connector	123	coi
connector	124	ve
connector	125	ivi
connector	126	mar
connector	127	mie
connector	128	omo
connector	129	sai
connector	130	vo
connector	131	vuo
connector	132	sa
connector	133	bel
connector	134	oro
connector	135	re
connector	136	vai
connector	137	ai
connector	138	cu
connector	139	dar
connector	140	dei
connector	141	fur
connector	142	ire
connector	143	no
connector	144	sul
connector	145	tue
connector	146	deh
connector	147	fai
connector	148	fec
connector	149	mo
connector	150	om
connector	151	tai
connector	152	dee
connector	153	fan
connector	154	han
connector	155	pel
connector	156	sie
connector	157	ten
connector	158	uso
connector	159	val
connector	160	fei
connector	161	fer
connector	162	fue
connector	163	gir
connector	164	rio
connector	165	sta
connector	166	dai
connector	167	die
connector	168	er
connector	169	ir
connector	170	mei
connector	171	odi
connector	172	odo
connector	173	ogn
connector	174	que
connector	175	reo
connector	176	ria
connector	177	san
connector	178	ale
connector	179	fra
connector	180	gio
connector	181	imo
connector	182	od
connector	183	ode
connector	184	ome
connector	185	rei
connector	186	sei
connector	187	sui
connector	188	udi
connector	189	ala
connector	190	amo
connector	191	ell
connector	192	iv
connector	193	po
connector	194	rea
connector	195	ser
connector	196	u
connector	197	usa
connector	198	vie
connector	199	ami
connector	200	bue
connector	201	bui
connector	202	can
connector	203	epa
connector	204	eta
connector	205	eva
connector	206	fio
connector	207	gi
connector	208	ier
connector	209	ii
connector	210	iii
connector	211	iti
connector	212	ix
connector	213	lai
connector	214	oda
connector	215	ore
connector	216	p
connector	217	pia
connector	218	pio
connector	219	poc
connector	220	pon
connector	221	pro
connector	222	ren
connector	223	sto
connector	224	van
connector	225	ven
connector	226	vii
connector	227	x
connector	228	xi
connector	229	xii
connector	230	xiv
connector	231	xv
context	1	e
context	2	ch
context	3	che
context	4	a
context	5	er
context	6	per
context	7	i
context	8	co
context	9	non
context	10	o
context	11	an
context	12	que
context	13	n
context	14	on
context	15	ent
context	16	r
context	17	di
context	18	con
context	19	l
context	20	ra
context	21	ndo
context	22	t
context	23	to
context	24	est
context	25	s
context	26	no
context	27	chi
context	28	c
context	29	he
context	30	ell
context	31	d
context	32	la
context	33	and
context	34	u
context	35	en
context	36	qua
context	37	m
context	38	or
context	39	tro
context	40	p
context	41	te
context	42	tra
context	43	v
context	44	ia
context	45	nte
context	46	g
context	47	se
context	48	ant
context	49	h
context	50	ta
context	51	com
context	52	f
context	53	al
context	54	nto
context	55	q
context	56	io
context	57	sse
context	58	b
context	59	nt
context	60	tto
context	61	z
context	62	ar
context	63	dis
context	64	x
context	65	si
context	66	sta
context	67	y
context	68	in
context	69	par
context	70	tr
context	71	alt
context	72	re
context	73	str
context	74	st
context	75	era
context	76	pe
context	77	cia
context	78	ri
context	79	uel
context	80	qu
context	81	ett
context	82	ro
context	83	ost
context	84	de
context	85	ver
context	86	el
context	87	ess
context	88	ve
context	89	ltr
context	90	ma
context	91	cor
context	92	li
context	93	lor
context	94	ti
context	95	ome
context	96	es
context	97	end
context	98	ol
context	99	gli
context	100	so
context	101	ond
context	102	nd
context	103	men
context	104	me
context	105	cos
context	106	le
context	107	vol
context	108	mi
context	109	gia
context	110	os
context	111	acc
context	112	do
context	113	uan
context	114	ss
context	115	ort
context	116	tt
context	117	lla
context	118	ci
context	119	nti
context	120	ne
context	121	ava
context	122	lo
context	123	ass
context	124	is
context	125	piu
context	126	na
context	127	ran
context	128	vi
context	129	col
context	130	gi
context	131	iss
context	132	ll
context	133	ven
context	134	mo
context	135	tor
context	136	ie
context	137	del
context	138	pi
context	139	ede
context	140	po
context	141	att
context	142	ue
context	143	sto
context	144	ca
context	145	sso
context	146	da
context	147	anc
context	148	at
context	149	are
context	150	ua
context	151	olt
context	152	sa
context	153	utt
context	154	pa
context	155	oss
context	156	un
context	157	sci
context	158	ce
context	159	ima
context	160	om
context	161	ont
context	162	tu
context	163	ggi
context	164	sc
context	165	tta
context	166	va
context	167	ser
context	168	uo
context	169	sti
context	170	lt
context	171	cci
context	172	cc
context	173	pre
context	174	hi
context	175	ian
context	176	et
context	177	tan
context	178	av
context	179	tut
context	180	ui
context	181	ato
context	182	as
context	183	ave
context	184	rt
context	185	cio
context	186	su
context	187	man
context	188	iu
context	189	giu
context	190	ed
context	191	nde
context	192	ac
context	193	anz
context	194	vo
context	195	lle
context	196	pr
context	197	ove
context	198	ni
context	199	tte
context	200	im
context	201	ues
context	202	fa
context	203	erc
context	204	am
context	205	occ
context	206	il
context	207	ien
context	208	oi
context	209	ved
context	210	ir
context	211	son
context	212	oc
context	213	ero
context	214	eg
context	215	asc
context	216	nc
context	217	gio
context	218	it
context	219	qui
context	220	ov
context	221	ris
context	222	ai
context	223	ann
context	224	gn
context	225	ist
context	226	sp
context	227	lui
context	228	ur
context	229	rte
context	230	ic
context	231	ssi
context	232	em
context	233	pie
