probe_id	probe_family	expected_gate_status	expected_blocked_rules	component_recipe	visible_atom_count	visible_atoms	all_atoms_known	exact_catalog_key	catalog_intake_tier	incoming_action	incoming_argument	scope_context_mode	scope_incoming_action	next_visible_recipe	explicit_action_roots	explicit_argument_roots	visible_separated_chains	factor_gate_status	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	blocked_rule_explanations	mechanism_flags	primary_intake_route	certificate_decision	route_explanation_de	ordered_literal_reading_de	outgoing_action	outgoing_argument	state_preserved_on_stop	direct_pair_promoted	invisible_separator_invented	meaning_revision	surface_prediction	occurrence_prediction	probe_matches_source
G445-STOP-G442-F11	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:K>K	K+K	2	K|K	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|K	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:K>K	PAIR:K>K:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	GEBEN · GEBEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F12	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:K>P	K+P	2	K|P	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|P	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:K>P	PAIR:K>P:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	GEBEN · EINSETZEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F13	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:K>R	K+R	2	K|R	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|R	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:K>R	PAIR:K>R:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	GEBEN · MARKIEREN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F14	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:K>S	K+S	2	K|S	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|S	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:K>S	PAIR:K>S:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	GEBEN · WÄHLEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F15	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:K>T	K+T	2	K|T	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	K|T	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:K>T	PAIR:K>T:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	GEBEN · EINSTELLEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F16	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:OK>K	OK+K	2	OK|K	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	OK|K	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:OK>K	PAIR:OK>K:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	SETZEN · GEBEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F17	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:OK>P	OK+P	2	OK|P	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	OK|P	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:OK>P	PAIR:OK>P:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	SETZEN · EINSETZEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F18	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:OK>R	OK+R	2	OK|R	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	OK|R	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:OK>R	PAIR:OK>R:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	SETZEN · MARKIEREN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F19	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:OK>T	OK+T	2	OK|T	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	OK|T	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:OK>T	PAIR:OK>T:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	SETZEN · EINSTELLEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F20	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:P>K	P+K	2	P|K	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|K	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:P>K	PAIR:P>K:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	EINSETZEN · GEBEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F21	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:P>OK	P+OK	2	P|OK	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|OK	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:P>OK	PAIR:P>OK:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	EINSETZEN · SETZEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F22	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:P>P	P+P	2	P|P	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|P	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:P>P	PAIR:P>P:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	EINSETZEN · EINSETZEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F23	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:P>R	P+R	2	P|R	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|R	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:P>R	PAIR:P>R:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	EINSETZEN · MARKIEREN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F24	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:P>S	P+S	2	P|S	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|S	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:P>S	PAIR:P>S:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	EINSETZEN · WÄHLEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F25	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:P>T	P+T	2	P|T	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	P|T	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:P>T	PAIR:P>T:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	EINSETZEN · EINSTELLEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F26	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:R>K	R+K	2	R|K	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	R|K	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:R>K	PAIR:R>K:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	MARKIEREN · GEBEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F27	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:R>OK	R+OK	2	R|OK	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	R|OK	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:R>OK	PAIR:R>OK:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	MARKIEREN · SETZEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F28	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:R>P	R+P	2	R|P	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	R|P	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:R>P	PAIR:R>P:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	MARKIEREN · EINSETZEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F29	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:R>R	R+R	2	R|R	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	R|R	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:R>R	PAIR:R>R:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	MARKIEREN · MARKIEREN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F30	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:R>S	R+S	2	R|S	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	R|S	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:R>S	PAIR:R>S:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	MARKIEREN · WÄHLEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F31	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:S>CHD	S+CHD	2	S|CHD	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	S|CHD	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:S>CHD	PAIR:S>CHD:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	WÄHLEN · BEARBEITEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F32	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:S>P	S+P	2	S|P	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	S|P	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:S>P	PAIR:S>P:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	WÄHLEN · EINSETZEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F33	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:S>R	S+R	2	S|R	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	S|R	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:S>R	PAIR:S>R:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	WÄHLEN · MARKIEREN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F34	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:S>S	S+S	2	S|S	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	S|S	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:S>S	PAIR:S>S:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	WÄHLEN · WÄHLEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F35	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:S>T	S+T	2	S|T	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	S|T	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:S>T	PAIR:S>T:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	WÄHLEN · EINSTELLEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F36	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:SH>CHD	SH+CHD	2	SH|CHD	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	SH|CHD	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:SH>CHD	PAIR:SH>CHD:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	HALTEN · BEARBEITEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F37	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:SH>P	SH+P	2	SH|P	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	SH|P	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:SH>P	PAIR:SH>P:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	HALTEN · EINSETZEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F38	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:SH>R	SH+R	2	SH|R	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	SH|R	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:SH>R	PAIR:SH>R:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	HALTEN · MARKIEREN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F39	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:SH>S	SH+S	2	SH|S	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	SH|S	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:SH>S	PAIR:SH>S:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	HALTEN · WÄHLEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
G445-STOP-G442-F40	FIXED_STOP_DECK	STOP__UNLICENSED_FACTOR	PAIR:SH>SH	SH+SH	2	SH|SH	YES	NO	NONE	NONE	NONE	AUTO_SAME_AS_OWNER_HEAD	AUTO	NONE	SH|SH	NONE	NONE	STOP__UNLICENSED_FACTOR	NONE	NONE	NONE	PAIR:SH>SH	PAIR:SH>SH:ADJACENT_ACTION_PAIR:STOP	NAMED_STOP_RULE	STOP_UNLICENSED_DIRECT_PAIR	STOP	Ein sichtbar direktes Handlungspaar fehlt im Paar-Deck; Zustand nicht aendern.	HALTEN · HALTEN	NONE	NONE	YES	NO	NO	NO	NO	NO	YES
