order_id	order_mark_id	page	unit	identity	observed_surface	house_model_surface	surface_relation	meaning_unchanged	concrete_default_de
WH01	WH01-M035	f81v	B1-S003	PROC013	qol	ol	LICENSED_LOCAL_ALTERNATE	YES	WEITER
WH01	WH01-M037	f81v	B1-S004	PROC042	chedy	chedy	HOUSE_MODEL	YES	UMSETZEN · POSTEN
WH01	WH01-M038	f81v	B1-S004	PROC013	ol	ol	HOUSE_MODEL	YES	WEITER
WH01	WH01-M039	f81v	B1-S004	PROC078	shedy	shedy	HOUSE_MODEL	YES	STEHENLASSEN · SCHLUSS
WH01	WH01-M040	f81v	B1-S005	PROC079	qolchedy	qolchedy	HOUSE_MODEL	YES	WEITER · UMSETZEN · SCHLUSS
WH01	WH01-M041	f81v	B1-S006	PROC080	qokain	qokain	HOUSE_MODEL	YES	ANSETZEN · EIN ABGEGRENZTER TEIL
WH01	WH01-M042	f81v	B1-S006	PROC075	shckhy	chckhy	LICENSED_LOCAL_ALTERNATE	YES	DURCHLASS · POSTEN
WH01	WH01-M045	f81v	B1-S007	PROC082	qokchdy	qokchdy	HOUSE_MODEL	YES	ANSETZEN · UMSETZEN · SCHLUSS
WH01	WH01-M046	f81v	B1-S008	PROC019	chey	chey	HOUSE_MODEL	YES	POSTEN
WH01	WH01-M047	f81v	B1-S008	PROC013	ol	ol	HOUSE_MODEL	YES	WEITER
WH01	WH01-M048	f81v	B1-S008	PROC083	cheky	cheky	HOUSE_MODEL	YES	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN
WH01	WH01-M049	f81v	B1-S008	PROC013	ol	ol	HOUSE_MODEL	YES	WEITER
WH01	WH01-M050	f81v	B1-S008	PROC078	shedy	shedy	HOUSE_MODEL	YES	STEHENLASSEN · SCHLUSS
WH01	WH01-M051	f81v	B1-S009	PROC067	qokedy	qokedy	HOUSE_MODEL	YES	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS
WH01	WH01-M052	f81v	B1-S010	PROC067	qokedy	qokedy	HOUSE_MODEL	YES	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS
WH01	WH01-M053	f81v	B1-S011	PROC075	chckhy	chckhy	HOUSE_MODEL	YES	DURCHLASS · POSTEN
WH01	WH01-M054	f81v	B1-S011	PROC008	qoky	qoky	HOUSE_MODEL	YES	ANSETZEN · POSTEN
WH01	WH01-M056	f81v	B1-S012	PROC085	qokey	okey	LICENSED_LOCAL_ALTERNATE	YES	ANSETZEN · EIN KURZER ARBEITSGANG · POSTEN
WH01	WH01-M059	f81v	B1-S014	PROC042	chedy	chedy	HOUSE_MODEL	YES	UMSETZEN · POSTEN
WH01	WH01-M062	f81v	B1-S014	PROC013	qol	ol	LICENSED_LOCAL_ALTERNATE	YES	WEITER
WH01	WH01-M065	f81v	B1-S015	PROC091	okchedy	okchedy	HOUSE_MODEL	YES	ANSETZEN · UMSETZEN · SCHLUSS
WH01	WH01-M066	f81v	B1-S016	PROC048	qokal	qokal	HOUSE_MODEL	YES	ANSETZEN · ZIELSTELLE
WH01	WH01-M067	f81v	B1-S016	PROC092	okeey	qokeey	LICENSED_LOCAL_ALTERNATE	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN
WH01	WH01-M068	f81v	B1-S016	PROC013	qol	ol	LICENSED_LOCAL_ALTERNATE	YES	WEITER
WH01	WH01-M069	f81v	B1-S016	PROC078	cheedy	shedy	LICENSED_LOCAL_ALTERNATE	YES	STEHENLASSEN · SCHLUSS
WH01	WH01-M070	f81v	B1-S017	PROC055	sal	dal	LICENSED_LOCAL_ALTERNATE	YES	ZIELSTELLE
WH01	WH01-M075	f81v	B1-S018	PROC097	oiiin	oiiin	HOUSE_MODEL	YES	ARBEITSGANG · EINE EINGESTELLTE ARBEITSSTUFE
WH01	WH01-M076	f81v	B1-S018	PROC098	olkeedy	olkeedy	HOUSE_MODEL	YES	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS
WH01	WH01-M077	f81v	B1-S019	PROC078	tedy	shedy	LICENSED_LOCAL_ALTERNATE	YES	STEHENLASSEN · SCHLUSS
WH01	WH01-M078	f81v	B1-S020	PROC083	cheky	cheky	HOUSE_MODEL	YES	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN
WH01	WH01-M079	f81v	B1-S020	PROC099	shckhedy	shckhedy	HOUSE_MODEL	YES	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS
WH01	WH01-M080	f81v	B1-S021	PROC055	chal	dal	LICENSED_LOCAL_ALTERNATE	YES	ZIELSTELLE
WH02	WH02-M001	f56r	H5-S001	PROC051	chochor	chochor	HOUSE_MODEL	YES	ZUTAT · ENTNEHMEN · ANSATZ
WH02	WH02-M002	f56r	H5-S001	PROC052	cho	cho	HOUSE_MODEL	YES	ZUTAT
WH02	WH02-M003	f56r	H5-S001	PROC053	chodaly	chodaly	HOUSE_MODEL	YES	ZUTAT · ZIELSTELLE · POSTEN
WH02	WH02-M004	f56r	H5-S001	PROC009	daiin	daiin	HOUSE_MODEL	YES	EIN KLEINER SCHOEPFBECHER
WH02	WH02-M005	f56r	H5-S001	PROC052	sho	cho	LICENSED_LOCAL_ALTERNATE	YES	ZUTAT
WH02	WH02-M006	f56r	H5-S001	PROC054	kchol	kchol	HOUSE_MODEL	YES	ZUGEBEN · WEITER
WH02	WH02-M007	f56r	H5-S001	PROC020	otchor	otchor	HOUSE_MODEL	YES	DANACH · ENTNEHMEN · ANSATZ
WH02	WH02-M008	f56r	H5-S001	PROC008	choky	qoky	LICENSED_LOCAL_ALTERNATE	YES	ANSETZEN · POSTEN
WH02	WH02-M009	f56r	H5-S001	PROC055	dal	dal	HOUSE_MODEL	YES	ZIELSTELLE
WH02	WH02-M010	f56r	H5-S002	PROC034	schol	schol	HOUSE_MODEL	YES	DAVON
WH02	WH02-M011	f56r	H5-S002	PROC056	choy	choy	HOUSE_MODEL	YES	ZUTAT · POSTEN
WH02	WH02-M012	f56r	H5-S002	PROC008	choky	qoky	LICENSED_LOCAL_ALTERNATE	YES	ANSETZEN · POSTEN
WH02	WH02-M013	f56r	H5-S002	PROC057	cheeckhody	cheeckhody	HOUSE_MODEL	YES	ENTNEHMEN · DREI KURZE ARBEITSGAENGE · DURCHLASS · ARBEITSGANG · SCHLUSS
WH02	WH02-M014	f82r	B2-S001	PROC076	dchedy	schedy	LICENSED_LOCAL_ALTERNATE	YES	UMSETZEN · SCHLUSS
WH02	WH02-M015	f82r	B2-S002	PROC079	qolchedy	qolchedy	HOUSE_MODEL	YES	WEITER · UMSETZEN · SCHLUSS
WH02	WH02-M016	f82r	B2-S003	PROC080	qokain	qokain	HOUSE_MODEL	YES	ANSETZEN · EIN ABGEGRENZTER TEIL
WH02	WH02-M017	f82r	B2-S003	PROC019	dy	chey	LICENSED_LOCAL_ALTERNATE	YES	POSTEN
WH02	WH02-M018	f82r	B2-S003	PROC100	qokeedy	qokeedy	HOUSE_MODEL	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS
WH02	WH02-M019	f82r	B2-S004	PROC048	qokal	qokal	HOUSE_MODEL	YES	ANSETZEN · ZIELSTELLE
WH02	WH02-M022	f82r	B2-S004	PROC092	qokeey	qokeey	HOUSE_MODEL	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN
WH02	WH02-M026	f82r	B2-S005	PROC075	chckhy	chckhy	HOUSE_MODEL	YES	DURCHLASS · POSTEN
WH02	WH02-M027	f82r	B2-S005	PROC038	qokaiin	qokaiin	HOUSE_MODEL	YES	ANSETZEN · EIN KLEINER SCHOEPFBECHER
WH02	WH02-M028	f82r	B2-S005	PROC038	qokaiin	qokaiin	HOUSE_MODEL	YES	ANSETZEN · EIN KLEINER SCHOEPFBECHER
WH02	WH02-M031	f82r	B2-S005	PROC108	ldy	ldy	HOUSE_MODEL	YES	LEITEN · SCHLUSS
WH02	WH02-M033	f82r	B2-S006	PROC048	qokal	qokal	HOUSE_MODEL	YES	ANSETZEN · ZIELSTELLE
WH02	WH02-M035	f82r	B2-S006	PROC008	qoky	qoky	HOUSE_MODEL	YES	ANSETZEN · POSTEN
WH02	WH02-M037	f82r	B2-S008	PROC112	sotaiin	otaiin	LICENSED_LOCAL_ALTERNATE	YES	DANACH · EIN KLEINER SCHOEPFBECHER
WH02	WH02-M039	f82r	B2-S008	PROC078	shedy	shedy	HOUSE_MODEL	YES	STEHENLASSEN · SCHLUSS
WH02	WH02-M041	f82r	B2-S010	PROC092	qokeey	qokeey	HOUSE_MODEL	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN
WH02	WH02-M042	f82r	B2-S010	PROC008	qoky	qoky	HOUSE_MODEL	YES	ANSETZEN · POSTEN
WH02	WH02-M044	f82r	B2-S010	PROC031	cheey	cheey	HOUSE_MODEL	YES	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN
WH02	WH02-M045	f82r	B2-S011	PROC080	okain	qokain	LICENSED_LOCAL_ALTERNATE	YES	ANSETZEN · EIN ABGEGRENZTER TEIL
WH02	WH02-M046	f82r	B2-S011	PROC003	char	char	HOUSE_MODEL	YES	QUELLE
WH02	WH02-M047	f82r	B2-S011	PROC080	okain	qokain	LICENSED_LOCAL_ALTERNATE	YES	ANSETZEN · EIN ABGEGRENZTER TEIL
WH02	WH02-M048	f82r	B2-S011	PROC100	qokeedy	qokeedy	HOUSE_MODEL	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS
WH02	WH02-M050	f82r	B2-S012	PROC031	cheey	cheey	HOUSE_MODEL	YES	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN
WH02	WH02-M051	f82r	B2-S012	PROC117	qcthey	qcthey	HOUSE_MODEL	YES	BEREITEN · EIN KURZER ARBEITSGANG · POSTEN
WH02	WH02-M052	f82r	B2-S012	PROC092	qokeey	qokeey	HOUSE_MODEL	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN
WH02	WH02-M054	f82r	B2-S012	PROC009	daiin	daiin	HOUSE_MODEL	YES	EIN KLEINER SCHOEPFBECHER
WH02	WH02-M055	f82r	B2-S012	PROC019	chey	chey	HOUSE_MODEL	YES	POSTEN
WH02	WH02-M057	f82r	B2-S013	PROC120	lchedy	lchedy	HOUSE_MODEL	YES	LEITEN · UMSETZEN · SCHLUSS
WH02	WH02-M060	f82r	B2-S015	PROC100	qokeedy	qokeedy	HOUSE_MODEL	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS
WH02	WH02-M061	f82r	B2-S016	PROC055	cheal	dal	LICENSED_LOCAL_ALTERNATE	YES	ZIELSTELLE
WH02	WH02-M064	f82r	B2-S016	PROC009	aiin	daiin	LICENSED_LOCAL_ALTERNATE	YES	EIN KLEINER SCHOEPFBECHER
WH02	WH02-M066	f82r	B2-S016	PROC038	qokaiin	qokaiin	HOUSE_MODEL	YES	ANSETZEN · EIN KLEINER SCHOEPFBECHER
WH02	WH02-M067	f82r	B2-S016	PROC085	okey	okey	HOUSE_MODEL	YES	ANSETZEN · EIN KURZER ARBEITSGANG · POSTEN
WH02	WH02-M071	f82r	B2-S018	PROC100	qokeedy	qokeedy	HOUSE_MODEL	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS
WH02	WH02-M073	f82r	B2-S020	PROC129	qoteedy	qoteedy	HOUSE_MODEL	YES	DANACH · DREI KURZE ARBEITSGAENGE · SCHLUSS
WH02	WH02-M074	f82r	B2-S021	PROC100	qokeedy	qokeedy	HOUSE_MODEL	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS
WH03	WH03-M006	f11r	H3-S001	PROC031	shey	cheey	LICENSED_LOCAL_ALTERNATE	YES	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN
WH03	WH03-M009	f83r	B3-S001	PROC098	olkeedy	olkeedy	HOUSE_MODEL	YES	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS
WH03	WH03-M010	f83r	B3-S002	PROC131	qotal	qotal	HOUSE_MODEL	YES	DANACH · ZIELSTELLE
WH03	WH03-M012	f83r	B3-S003	PROC019	chey	chey	HOUSE_MODEL	YES	POSTEN
WH03	WH03-M013	f83r	B3-S003	PROC009	daiin	daiin	HOUSE_MODEL	YES	EIN KLEINER SCHOEPFBECHER
WH03	WH03-M014	f83r	B3-S003	PROC019	chey	chey	HOUSE_MODEL	YES	POSTEN
WH03	WH03-M015	f83r	B3-S003	PROC120	lchedy	lchedy	HOUSE_MODEL	YES	LEITEN · UMSETZEN · SCHLUSS
WH03	WH03-M016	f83r	B3-S004	PROC038	qokaiin	qokaiin	HOUSE_MODEL	YES	ANSETZEN · EIN KLEINER SCHOEPFBECHER
WH03	WH03-M017	f83r	B3-S004	PROC131	qotal	qotal	HOUSE_MODEL	YES	DANACH · ZIELSTELLE
WH03	WH03-M018	f83r	B3-S004	PROC003	dar	char	LICENSED_LOCAL_ALTERNATE	YES	QUELLE
WH03	WH03-M019	f83r	B3-S005	PROC076	schedy	schedy	HOUSE_MODEL	YES	UMSETZEN · SCHLUSS
WH03	WH03-M021	f83r	B3-S006	PROC048	qokal	qokal	HOUSE_MODEL	YES	ANSETZEN · ZIELSTELLE
WH03	WH03-M022	f83r	B3-S006	PROC079	olchedy	qolchedy	LICENSED_LOCAL_ALTERNATE	YES	WEITER · UMSETZEN · SCHLUSS
WH03	WH03-M023	f83r	B3-S007	PROC038	qokaiin	qokaiin	HOUSE_MODEL	YES	ANSETZEN · EIN KLEINER SCHOEPFBECHER
WH03	WH03-M024	f83r	B3-S007	PROC042	chedy	chedy	HOUSE_MODEL	YES	UMSETZEN · POSTEN
WH03	WH03-M025	f83r	B3-S007	PROC100	qokeedy	qokeedy	HOUSE_MODEL	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS
WH03	WH03-M026	f83r	B3-S008	PROC120	lchedy	lchedy	HOUSE_MODEL	YES	LEITEN · UMSETZEN · SCHLUSS
WH03	WH03-M027	f83r	B3-S009	PROC008	qoky	qoky	HOUSE_MODEL	YES	ANSETZEN · POSTEN
WH03	WH03-M031	f83r	B3-S011	PROC008	qoky	qoky	HOUSE_MODEL	YES	ANSETZEN · POSTEN
WH03	WH03-M032	f83r	B3-S011	PROC042	chedy	chedy	HOUSE_MODEL	YES	UMSETZEN · POSTEN
WH03	WH03-M034	f83r	B3-S012	PROC016	sor	or	LICENSED_LOCAL_ALTERNATE	YES	ANSATZ
WH03	WH03-M035	f83r	B3-S012	PROC078	shedy	shedy	HOUSE_MODEL	YES	STEHENLASSEN · SCHLUSS
WH03	WH03-M036	f83r	B3-S013	PROC038	qokaiin	qokaiin	HOUSE_MODEL	YES	ANSETZEN · EIN KLEINER SCHOEPFBECHER
WH03	WH03-M037	f83r	B3-S013	PROC069	chkain	kain	LICENSED_LOCAL_ALTERNATE	YES	ZUGEBEN · EIN ABGEGRENZTER TEIL
WH03	WH03-M038	f83r	B3-S013	PROC117	shcthey	qcthey	LICENSED_LOCAL_ALTERNATE	YES	BEREITEN · EIN KURZER ARBEITSGANG · POSTEN
WH03	WH03-M039	f83r	B3-S013	PROC067	qokedy	qokedy	HOUSE_MODEL	YES	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS
WH03	WH03-M042	f83r	B3-S015	PROC120	lchedy	lchedy	HOUSE_MODEL	YES	LEITEN · UMSETZEN · SCHLUSS
WH03	WH03-M044	f83r	B3-S016	PROC091	qokchedy	okchedy	LICENSED_LOCAL_ALTERNATE	YES	ANSETZEN · UMSETZEN · SCHLUSS
WH03	WH03-M045	f83r	B3-S017	PROC100	qokeedy	qokeedy	HOUSE_MODEL	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS
WH03	WH03-M046	f83r	B3-S018	PROC078	shedy	shedy	HOUSE_MODEL	YES	STEHENLASSEN · SCHLUSS
WH03	WH03-M048	f83r	B3-S020	PROC055	dal	dal	HOUSE_MODEL	YES	ZIELSTELLE
WH03	WH03-M049	f83r	B3-S020	PROC120	lchedy	lchedy	HOUSE_MODEL	YES	LEITEN · UMSETZEN · SCHLUSS
WH03	WH03-M050	f83r	B3-S021	PROC038	qokaiin	qokaiin	HOUSE_MODEL	YES	ANSETZEN · EIN KLEINER SCHOEPFBECHER
WH03	WH03-M051	f83r	B3-S021	PROC014	shcthy	checthy	LICENSED_LOCAL_ALTERNATE	YES	BEREITEN · POSTEN
WH03	WH03-M052	f83r	B3-S021	PROC055	dal	dal	HOUSE_MODEL	YES	ZIELSTELLE
WH03	WH03-M053	f83r	B3-S021	PROC019	sy	chey	LICENSED_LOCAL_ALTERNATE	YES	POSTEN
WH03	WH03-M054	f83r	B3-S021	PROC009	saiin	daiin	LICENSED_LOCAL_ALTERNATE	YES	EIN KLEINER SCHOEPFBECHER
WH03	WH03-M055	f83r	B3-S021	PROC142	shedal	shedal	HOUSE_MODEL	YES	STEHENLASSEN · ZIELSTELLE
WH03	WH03-M057	f83r	B3-S021	PROC019	chey	chey	HOUSE_MODEL	YES	POSTEN
WH03	WH03-M058	f83r	B3-S021	PROC055	tal	dal	LICENSED_LOCAL_ALTERNATE	YES	ZIELSTELLE
WH03	WH03-M059	f83r	B3-S021	PROC014	shcthy	checthy	LICENSED_LOCAL_ALTERNATE	YES	BEREITEN · POSTEN
WH03	WH03-M062	f83r	B3-S023	PROC120	lchedy	lchedy	HOUSE_MODEL	YES	LEITEN · UMSETZEN · SCHLUSS
WH03	WH03-M063	f83r	B3-S024	PROC076	tchedy	schedy	LICENSED_LOCAL_ALTERNATE	YES	UMSETZEN · SCHLUSS
WH03	WH03-M064	f83r	B3-S025	PROC082	qokchdy	qokchdy	HOUSE_MODEL	YES	ANSETZEN · UMSETZEN · SCHLUSS
WH03	WH03-M067	f83r	B3-S026	PROC042	chedy	chedy	HOUSE_MODEL	YES	UMSETZEN · POSTEN
WH03	WH03-M068	f83r	B3-S026	PROC080	qokain	qokain	HOUSE_MODEL	YES	ANSETZEN · EIN ABGEGRENZTER TEIL
WH03	WH03-M069	f83r	B3-S026	PROC014	checthy	checthy	HOUSE_MODEL	YES	BEREITEN · POSTEN
WH03	WH03-M071	f83r	B3-S026	PROC098	solkeedy	olkeedy	LICENSED_LOCAL_ALTERNATE	YES	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS
WH03	WH03-M072	f83r	B3-S027	PROC129	qoteedy	qoteedy	HOUSE_MODEL	YES	DANACH · DREI KURZE ARBEITSGAENGE · SCHLUSS
WH03	WH03-M073	f83r	B3-S028	PROC092	qokeey	qokeey	HOUSE_MODEL	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN
WH03	WH03-M074	f83r	B3-S028	PROC067	qokedy	qokedy	HOUSE_MODEL	YES	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS
WH03	WH03-M075	f83r	B3-S029	PROC013	sol	ol	LICENSED_LOCAL_ALTERNATE	YES	WEITER
WH03	WH03-M077	f83r	B3-S029	PROC067	qokedy	qokedy	HOUSE_MODEL	YES	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS
WH03	WH03-M078	f83r	B3-S030	PROC008	qoky	qoky	HOUSE_MODEL	YES	ANSETZEN · POSTEN
WH03	WH03-M079	f83r	B3-S030	PROC009	saiin	daiin	LICENSED_LOCAL_ALTERNATE	YES	EIN KLEINER SCHOEPFBECHER
WH03	WH03-M082	f83r	B3-S031	PROC100	qokeedy	qokeedy	HOUSE_MODEL	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS
WH03	WH03-M084	f83r	B3-S032	PROC042	chedy	chedy	HOUSE_MODEL	YES	UMSETZEN · POSTEN
WH03	WH03-M086	f83r	B3-S032	PROC112	otaiin	otaiin	HOUSE_MODEL	YES	DANACH · EIN KLEINER SCHOEPFBECHER
WH03	WH03-M088	f83r	B3-S033	PROC108	ldy	ldy	HOUSE_MODEL	YES	LEITEN · SCHLUSS
WH03	WH03-M089	f83r	B3-S034	PROC097	soiiin	oiiin	LICENSED_LOCAL_ALTERNATE	YES	ARBEITSGANG · EINE EINGESTELLTE ARBEITSSTUFE
WH03	WH03-M090	f83r	B3-S034	PROC014	checthy	checthy	HOUSE_MODEL	YES	BEREITEN · POSTEN
WH03	WH03-M091	f83r	B3-S034	PROC004	chety	chety	HOUSE_MODEL	YES	BEARBEITEN · POSTEN
WH03	WH03-M092	f83r	B3-S034	PROC112	otaiin	otaiin	HOUSE_MODEL	YES	DANACH · EIN KLEINER SCHOEPFBECHER
WH03	WH03-M094	f83r	B3-S034	PROC078	shedy	shedy	HOUSE_MODEL	YES	STEHENLASSEN · SCHLUSS
WH04	WH04-M001	f55v	H4-S001	PROC038	qokaiin	qokaiin	HOUSE_MODEL	YES	ANSETZEN · EIN KLEINER SCHOEPFBECHER
WH04	WH04-M002	f55v	H4-S001	PROC009	chaiin	daiin	LICENSED_LOCAL_ALTERNATE	YES	EIN KLEINER SCHOEPFBECHER
WH04	WH04-M003	f55v	H4-S001	PROC039	ykain	ykain	HOUSE_MODEL	YES	POSTEN · ZUGEBEN · EIN ABGEGRENZTER TEIL
WH04	WH04-M004	f55v	H4-S001	PROC040	ykan	ykan	HOUSE_MODEL	YES	POSTEN · ZUGEBEN · NACHGABE
WH04	WH04-M005	f55v	H4-S001	PROC041	ody	ody	HOUSE_MODEL	YES	ARBEITSGANG · SCHLUSS
WH04	WH04-M006	f55v	H4-S002	PROC009	daiin	daiin	HOUSE_MODEL	YES	EIN KLEINER SCHOEPFBECHER
WH04	WH04-M007	f55v	H4-S002	PROC042	chedy	chedy	HOUSE_MODEL	YES	UMSETZEN · POSTEN
WH04	WH04-M008	f55v	H4-S002	PROC043	talam	talam	HOUSE_MODEL	YES	BEISEITESTELLEN
WH04	WH04-M009	f55v	H4-S003	PROC044	ykaiin	ykaiin	HOUSE_MODEL	YES	POSTEN · ZUGEBEN · EIN KLEINER SCHOEPFBECHER
WH04	WH04-M010	f55v	H4-S003	PROC045	cheoar	cheoar	HOUSE_MODEL	YES	ENTNEHMEN · EIN KURZER ARBEITSGANG · ARBEITSGANG · QUELLE
WH04	WH04-M011	f55v	H4-S003	PROC046	cheeky	cheeky	HOUSE_MODEL	YES	WAERMEN · DREI KURZE ARBEITSGAENGE · POSTEN
WH04	WH04-M012	f55v	H4-S003	PROC047	oldy	oldy	HOUSE_MODEL	YES	WEITER · SCHLUSS
WH04	WH04-M013	f55v	H4-S004	PROC009	aiin	daiin	LICENSED_LOCAL_ALTERNATE	YES	EIN KLEINER SCHOEPFBECHER
WH04	WH04-M014	f55v	H4-S004	PROC048	okal	qokal	LICENSED_LOCAL_ALTERNATE	YES	ANSETZEN · ZIELSTELLE
WH04	WH04-M015	f55v	H4-S004	PROC049	oltchy	oltchy	HOUSE_MODEL	YES	WEITER · BEARBEITEN · POSTEN
WH04	WH04-M016	f55v	H4-S004	PROC016	or	or	HOUSE_MODEL	YES	ANSATZ
WH04	WH04-M017	f55v	H4-S004	PROC019	y	chey	LICENSED_LOCAL_ALTERNATE	YES	POSTEN
WH04	WH04-M018	f55v	H4-S004	PROC050	orain	orain	HOUSE_MODEL	YES	ANSATZ · EIN ABGEGRENZTER TEIL
WH04	WH04-M019	f83r	B4-S001	PROC100	qokeedy	qokeedy	HOUSE_MODEL	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS
WH04	WH04-M021	f83r	B4-S002	PROC092	qokeey	qokeey	HOUSE_MODEL	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN
WH04	WH04-M022	f83r	B4-S002	PROC067	qokedy	qokedy	HOUSE_MODEL	YES	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS
WH04	WH04-M023	f83r	B4-S003	PROC042	chedy	chedy	HOUSE_MODEL	YES	UMSETZEN · POSTEN
WH04	WH04-M024	f83r	B4-S003	PROC131	otal	qotal	LICENSED_LOCAL_ALTERNATE	YES	DANACH · ZIELSTELLE
WH04	WH04-M026	f83r	B4-S003	PROC092	qokeey	qokeey	HOUSE_MODEL	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN
WH04	WH04-M027	f83r	B4-S003	PROC008	qoky	qoky	HOUSE_MODEL	YES	ANSETZEN · POSTEN
WH04	WH04-M028	f83r	B4-S003	PROC013	tol	ol	LICENSED_LOCAL_ALTERNATE	YES	WEITER
WH04	WH04-M029	f83r	B4-S003	PROC078	shedy	shedy	HOUSE_MODEL	YES	STEHENLASSEN · SCHLUSS
WH04	WH04-M031	f83r	B4-S005	PROC156	dain	dain	HOUSE_MODEL	YES	EIN ABGEGRENZTER TEIL
WH04	WH04-M032	f83r	B4-S005	PROC042	chedy	chedy	HOUSE_MODEL	YES	UMSETZEN · POSTEN
WH04	WH04-M033	f83r	B4-S005	PROC100	qokeedy	qokeedy	HOUSE_MODEL	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS
