event_id	page	record	statement_id	locus	visible_owner_id	visible_owner_de	surface	card_no	component_parse	invariant_card_reading_de	minimum_source_clause_de	primitive	terminal	global_network_edge
E132	f81v	B1	B1-S008	f81v.18	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	chey	PROC019	Y	dies	dies	CONTINUE_USE	NO	NONE
E133	f81v	B1	B1-S008	f81v.18	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	ol	PROC013	OL	fortsetzen	fortsetzen	CONTINUE_USE	NO	NONE
E134	f81v	B1	B1-S008	f81v.18	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	cheky	PROC083	CHK+E+Y	wärmen · kurz · dies	wärmen kurz dies	HOLD_STATE	NO	NONE
E135	f81v	B1	B1-S008	f81v.18	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	ol	PROC013	OL	fortsetzen	fortsetzen	CONTINUE_USE	NO	NONE
E136	f81v	B1	B1-S008	f81v.18	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	shedy	PROC078	SHED+DY	absetzen · Schluss	absetzen; schließen	HOLD_STATE>CLOSE	YES	NONE
E137	f81v	B1	B1-S009	f81v.18	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	qokedy	PROC067	OK+E+DY	ansetzen · kurz · Schluss	ansetzen kurz; schließen	HOLD_STATE>CLOSE	YES	NONE
E138	f81v	B1	B1-S010	f81v.18	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	qokedy	PROC067	OK+E+DY	ansetzen · kurz · Schluss	ansetzen kurz; schließen	HOLD_STATE>CLOSE	YES	NONE
E139	f81v	B1	B1-S011	f81v.18	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	chckhy	PROC075	CKH+Y	Durchlass · dies	Durchlass dies	MOVE_PASS	NO	NONE
E140	f81v	B1	B1-S011	f81v.18	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	qoky	PROC008	OK+Y	ansetzen · dies	ansetzen dies	ACTIVATE_CHARGE	NO	NONE
E141	f81v	B1	B1-S012	f81v.21	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	lsho	PROC084	LSH+O	Waschgang · Arbeitsgang	Waschgang Arbeitsgang	CONTINUE_USE	NO	NONE
E142	f81v	B1	B1-S012	f81v.21	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	qokey	PROC085	OK+E+Y	ansetzen · kurz · dies	ansetzen kurz dies	HOLD_STATE	NO	NONE
E143	f81v	B1	B1-S012	f81v.21	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	lshedy	PROC086	LSH+E+DY	Waschgang · kurz · Schluss	Waschgang kurz; schließen	HOLD_STATE>CLOSE	YES	NONE
E144	f81v	B1	B1-S013	f81v.21	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	lshedy	PROC086	LSH+E+DY	Waschgang · kurz · Schluss	Waschgang kurz; schließen	HOLD_STATE>CLOSE	YES	NONE
E145	f81v	B1	B1-S014	f81v.21	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	chedy	PROC042	CHD+Y	umsetzen · dies	umsetzen dies	MOVE_PASS	NO	NONE
E146	f81v	B1	B1-S014	f81v.21	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	qolky	PROC087	SOLK+Y	auffangen · dies	auffangen dies	HOLD_STATE	NO	NONE
E147	f81v	B1	B1-S014	f81v.21	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	lchedal	PROC088	L+CHD+AL	führen · umsetzen · Zielstelle	führen umsetzen Zielstelle	TARGET_HANDOFF	NO	NONE
E148	f81v	B1	B1-S014	f81v.21	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	qol	PROC013	OL	fortsetzen	fortsetzen	CONTINUE_USE	NO	NONE
E149	f81v	B1	B1-S014	f81v.21	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	otar	PROC089	OT+AR	danach · von dort	danach von dort	SOURCE_DRAW	NO	NONE
E150	f81v	B1	B1-S015	f81v.24	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	ytey	PROC090	T+E+Y	eintragen · kurz · dies	eintragen kurz dies	HOLD_STATE	NO	NONE
E151	f81v	B1	B1-S015	f81v.24	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	okchedy	PROC091	OK+CHD+DY	ansetzen · umsetzen · Schluss	ansetzen umsetzen; schließen	ACTIVATE_CHARGE>CLOSE	YES	NONE
E152	f81v	B1	B1-S016	f81v.24	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	qokal	PROC048	OK+AL	ansetzen · Zielstelle	ansetzen Zielstelle	TARGET_HANDOFF	NO	NONE
E153	f81v	B1	B1-S016	f81v.24	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	okeey	PROC092	OK+EE+Y	ansetzen · länger · dies	ansetzen länger dies	HOLD_STATE	NO	NONE
E154	f81v	B1	B1-S016	f81v.24	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	qol	PROC013	OL	fortsetzen	fortsetzen	CONTINUE_USE	NO	NONE
E155	f81v	B1	B1-S016	f81v.24	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	cheedy	PROC078	SHED+DY	absetzen · Schluss	absetzen; schließen	HOLD_STATE>CLOSE	YES	NONE
E156	f81v	B1	B1-S017	f81v.24	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	sal	PROC055	AL	Zielstelle	Zielstelle	TARGET_HANDOFF	NO	NONE
E157	f81v	B1	B1-S017	f81v.24	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	teol	PROC093	E+OL	kurz · fortsetzen	kurz fortsetzen	HOLD_STATE	NO	NONE
E158	f81v	B1	B1-S017	f81v.24	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	dchdy	PROC094	CHD+DY	umsetzen · Schluss	umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E159	f81v	B1	B1-S018	f81v.24	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	ly	PROC095	L+Y	führen · dies	führen dies	MOVE_PASS	NO	NONE
E160	f81v	B1	B1-S018	f81v.27	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	dsheol	PROC096	SH+E+OL	halten · kurz · fortsetzen	halten kurz fortsetzen	HOLD_STATE	NO	NONE
E161	f81v	B1	B1-S018	f81v.27	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	oiiin	PROC097	O+IIN	Arbeitsgang · Sollstufe	Arbeitsgang Sollstufe	METER_CHECK	NO	NONE
E162	f81v	B1	B1-S018	f81v.27	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	olkeedy	PROC098	SOLK+EE+DY	auffangen · länger · Schluss	auffangen länger; schließen	HOLD_STATE>CLOSE	YES	NONE
E163	f81v	B1	B1-S019	f81v.27	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	tedy	PROC078	SHED+DY	absetzen · Schluss	absetzen; schließen	HOLD_STATE>CLOSE	YES	NONE
E164	f81v	B1	B1-S020	f81v.27	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	cheky	PROC083	CHK+E+Y	wärmen · kurz · dies	wärmen kurz dies	HOLD_STATE	NO	NONE
E165	f81v	B1	B1-S020	f81v.27	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	shckhedy	PROC099	SH+CKHE+DY	halten · Durchlass · kurz · Schluss	halten Durchlass kurz; schließen	HOLD_STATE>CLOSE	YES	NONE
E166	f81v	B1	B1-S021	f81v.27	B1_SHARED_TWO_ROW_POOL	gemeinsame zweireihige Figuren-/Beckenstation	chal	PROC055	AL	Zielstelle	Zielstelle	TARGET_HANDOFF	NO	NONE
E167	f82r	B2	B2-S001	f82r.2	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	dchedy	PROC076	CHD+DY	umsetzen · Schluss	umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E168	f82r	B2	B2-S002	f82r.2	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	qolchedy	PROC079	OL+CHD+DY	fortsetzen · umsetzen · Schluss	fortsetzen umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E169	f82r	B2	B2-S003	f82r.2	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	qokain	PROC080	OK+AIN	ansetzen · Portion	ansetzen Portion	ACTIVATE_CHARGE	NO	NONE
E170	f82r	B2	B2-S003	f82r.2	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	dy	PROC019	Y	dies	dies	ACTIVATE_CHARGE	NO	NONE
E171	f82r	B2	B2-S003	f82r.2	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	ansetzen länger; schließen	HOLD_STATE>CLOSE	YES	NONE
E172	f82r	B2	B2-S004	f82r.2	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	qokal	PROC048	OK+AL	ansetzen · Zielstelle	ansetzen Zielstelle	TARGET_HANDOFF	NO	NONE
E173	f82r	B2	B2-S004	f82r.2	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	lcheckhy	PROC101	L+CKH+Y	führen · Durchlass · dies	führen Durchlass dies	ACTIVATE_CHARGE	NO	NONE
E174	f82r	B2	B2-S004	f82r.2	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	lched	PROC102	L+CHD	führen · umsetzen	führen umsetzen	MOVE_PASS	NO	NONE
E175	f82r	B2	B2-S004	f82r.3	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	qokeey	PROC092	OK+EE+Y	ansetzen · länger · dies	ansetzen länger dies	HOLD_STATE	NO	NONE
E176	f82r	B2	B2-S004	f82r.3	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	lcheckhedy	PROC103	L+CKHE+DY	führen · Durchlass · kurz · Schluss	führen Durchlass kurz; schließen	MOVE_PASS>CLOSE	YES	NONE
E177	f82r	B2	B2-S005	f82r.3	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	qokaly	PROC104	OK+AL+Y	ansetzen · Zielstelle · dies	ansetzen Zielstelle dies	TARGET_HANDOFF	NO	NONE
E178	f82r	B2	B2-S005	f82r.3	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	solkaiin	PROC105	SOLK+AIIN	auffangen · Maß	auffangen Maß	METER_CHECK	NO	NONE
E179	f82r	B2	B2-S005	f82r.3	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	chckhy	PROC075	CKH+Y	Durchlass · dies	Durchlass dies	MOVE_PASS	NO	NONE
E180	f82r	B2	B2-S005	f82r.3	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	qokaiin	PROC038	OK+AIIN	ansetzen · Maß	ansetzen Maß	METER_CHECK	NO	NONE
E181	f82r	B2	B2-S005	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	qokaiin	PROC038	OK+AIIN	ansetzen · Maß	ansetzen Maß	METER_CHECK	NO	NONE
E182	f82r	B2	B2-S005	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	octheol	PROC106	O+CTH+E+OL	Arbeitsgang · bereit · kurz · fortsetzen	Arbeitsgang bereit kurz fortsetzen	HOLD_STATE	NO	NONE
E183	f82r	B2	B2-S005	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	chkeey	PROC107	CHK+EE+Y	wärmen · länger · dies	wärmen länger dies	ACTIVATE_CHARGE	NO	NONE
E184	f82r	B2	B2-S005	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	ldy	PROC108	L+DY	führen · Schluss	führen; schließen	MOVE_PASS>CLOSE	YES	NONE
E185	f82r	B2	B2-S006	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	oteey	PROC109	OT+EE+Y	danach · länger · dies	danach länger dies	HOLD_STATE	NO	NONE
E186	f82r	B2	B2-S006	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	qokal	PROC048	OK+AL	ansetzen · Zielstelle	ansetzen Zielstelle	TARGET_HANDOFF	NO	NONE
E187	f82r	B2	B2-S006	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	sheckhy	PROC110	SH+E+CKH+Y	halten · kurz · Durchlass · dies	halten kurz Durchlass dies	ACTIVATE_CHARGE	NO	NONE
E188	f82r	B2	B2-S006	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	oberes Beckenpaar mit Zylinder	qoky	PROC008	OK+Y	ansetzen · dies	ansetzen dies	ACTIVATE_CHARGE	NO	NONE
E189	f82r	B2	B2-S007	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittleres linkes Handgerät mit Inline-Knoten	dshedy	PROC111	SH+E+DY	halten · kurz · Schluss	halten kurz; schließen	HOLD_STATE>CLOSE	YES	NONE
E190	f82r	B2	B2-S008	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittleres linkes Handgerät mit Inline-Knoten	sotaiin	PROC112	OT+AIIN	danach · Maß	danach Maß	METER_CHECK	NO	NONE
E191	f82r	B2	B2-S008	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittleres linkes Handgerät mit Inline-Knoten	qokar	PROC113	OK+AR	ansetzen · von dort	ansetzen von dort	SOURCE_DRAW	NO	NONE
E192	f82r	B2	B2-S008	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittleres linkes Handgerät mit Inline-Knoten	shedy	PROC078	SHED+DY	absetzen · Schluss	absetzen; schließen	HOLD_STATE>CLOSE	YES	NONE
E193	f82r	B2	B2-S009	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittleres linkes Handgerät mit Inline-Knoten	solshedy	PROC114	OL+SH+E+DY	fortsetzen · halten · kurz · Schluss	fortsetzen halten kurz; schließen	HOLD_STATE>CLOSE	YES	NONE
E194	f82r	B2	B2-S010	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittleres linkes Handgerät mit Inline-Knoten	qokeey	PROC092	OK+EE+Y	ansetzen · länger · dies	ansetzen länger dies	HOLD_STATE	NO	NONE
E195	f82r	B2	B2-S010	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittleres linkes Handgerät mit Inline-Knoten	qoky	PROC008	OK+Y	ansetzen · dies	ansetzen dies	ACTIVATE_CHARGE	NO	NONE
E196	f82r	B2	B2-S010	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittleres linkes Handgerät mit Inline-Knoten	ls	PROC115	LS	fortsetzen	fortsetzen	CONTINUE_USE	NO	NONE
E197	f82r	B2	B2-S010	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittleres linkes Handgerät mit Inline-Knoten	cheey	PROC031	WHOLE[cheey|shey]	Empfangsbestand	Empfangsbestand	HOLD_STATE	NO	NONE
E198	f82r	B2	B2-S011	f82r.19	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	mittlere rechte, bildlich unklare Station	okain	PROC080	OK+AIN	ansetzen · Portion	ansetzen Portion	ACTIVATE_CHARGE	NO	NONE
E199	f82r	B2	B2-S011	f82r.19	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	mittlere rechte, bildlich unklare Station	char	PROC003	AR	von dort	von dort	ACTIVATE_CHARGE	NO	NONE
E200	f82r	B2	B2-S011	f82r.19	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	mittlere rechte, bildlich unklare Station	okain	PROC080	OK+AIN	ansetzen · Portion	ansetzen Portion	ACTIVATE_CHARGE	NO	NONE
E201	f82r	B2	B2-S011	f82r.19	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	mittlere rechte, bildlich unklare Station	qokeedy	PROC100	OK+EE+DY	ansetzen · länger · Schluss	ansetzen länger; schließen	HOLD_STATE>CLOSE	YES	NONE
E202	f82r	B2	B2-S012	f82r.19	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	mittlere rechte, bildlich unklare Station	lchy	PROC116	L+CH+Y	führen · abziehen · dies	führen abziehen dies	SOURCE_DRAW	NO	NONE
E203	f82r	B2	B2-S012	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenbecken	cheey	PROC031	WHOLE[cheey|shey]	Empfangsbestand	Empfangsbestand	HOLD_STATE	NO	NONE
E204	f82r	B2	B2-S012	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenbecken	qcthey	PROC117	CTH+E+Y	bereit · kurz · dies	bereit kurz dies	HOLD_STATE	NO	NONE
E205	f82r	B2	B2-S012	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenbecken	qokeey	PROC092	OK+EE+Y	ansetzen · länger · dies	ansetzen länger dies	HOLD_STATE	NO	NONE
E206	f82r	B2	B2-S012	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenbecken	lcheey	PROC118	L+EE+Y	führen · länger · dies	führen länger dies	SOURCE_DRAW	NO	NONE
E207	f82r	B2	B2-S012	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenbecken	daiin	PROC009	AIIN	Maß	Maß	METER_CHECK	NO	NONE
E208	f82r	B2	B2-S012	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenbecken	chey	PROC019	Y	dies	dies	CONTINUE_USE	NO	NONE
E209	f82r	B2	B2-S012	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenbecken	qokeeedy	PROC119	OK+EEE+DY	ansetzen · vollständig · Schluss	ansetzen vollständig; schließen	HOLD_STATE>CLOSE	YES	NONE
E210	f82r	B2	B2-S013	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenbecken	lchedy	PROC120	L+CHD+DY	führen · umsetzen · Schluss	führen umsetzen; schließen	MOVE_PASS>CLOSE	YES	NONE
E211	f82r	B2	B2-S014	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenbecken	lar	PROC121	L+AR	führen · von dort	führen von dort	SOURCE_DRAW	NO	NONE
E212	f82r	B2	B2-S015	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	kleine Randstationen des unteren Beckens	tshey	PROC122	SH+E+Y	halten · kurz · dies	halten kurz dies	HOLD_STATE	NO	NONE
