introduced_round	enabled_by_surface	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
2	dal	5	10298900	0	f108r	f108r.45	S	B	3	11	10	1	0	2	1	0.909091	9	9	1	0	dain sheckhy okeey keey lchedy okeey qokedy chedy dalkedy qokedy dal	Grad-/Maßwert II | feuchtes Arzneikompositum am Gradanfang | heißer Ansatz am Ende des Grades | heiß am Ende des Grades | getrocknetes Drogenholz | heißer Ansatz am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [dalkedy:?] | heiß in der Mitte des Grades, abgeschlossen | abgemessene Rohstoffmenge I	V13:CONTEXTUAL_VALUE_SERIES | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT655:NEW_EXACT_WHOLE	KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	9	dalkedy	9	dalkedy	chedy	qokedy	Rohstoff, fertig aufbereitete Form	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	Grad-/Maßwert II; feuchtes Arzneikompositum am Gradanfang; heißer Ansatz am Ende des Grades; heiß am Ende des Grades; getrocknetes Drogenholz; heißer Ansatz am Ende des Grades; heiß in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; Rohstoff, fertig aufbereitete Form; heiß in der Mitte des Grades, abgeschlossen; abgemessene Rohstoffmenge I
2	dal	65	6299300	0	f23v	f23v.4	H	A	1	7	6	0	0	3	1	0.857143	3	3	1	0	okchey dair sholol ol dal otchor dar	heiß-trockener Ansatz in der Mitte des Grades | abgemessene Fraktion II | [sholol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I | kalt-trockene Drogenportion im Ansatz | abgemessene Fraktion I	GDT647:FAMILY_MIGRATION | GDT649:STRONG_FAMILY_DEFAULT | OPEN | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT655:NEW_EXACT_WHOLE | GDT645:ROUND_02 | GDT649:STRONG_FAMILY_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	3	sholol	3	sholol	dair	ol	Samendroge: Material/Zubereitungsstoff	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	heiß-trockener Ansatz in der Mitte des Grades; abgemessene Fraktion II; Samendroge: Material/Zubereitungsstoff; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; abgemessene Rohstoffmenge I; kalt-trockene Drogenportion im Ansatz; abgemessene Fraktion I
2	dal	144	4109500	1	f36v	f36v.6	H	A	1	5	4	2	0	0	1	0.800000	5	5	1	1	daiin cthor daiin dal dys	Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion III | abgemessene Rohstoffmenge I | [dys:?]	V13:CONTEXTUAL_VALUE_SERIES | GDT638:ROUND_04 | V13:CONTEXTUAL_VALUE_SERIES | GDT655:NEW_EXACT_WHOLE | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	5	dys	5	dys	dal	<EOS>	dys: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	Grad-/Maßwert III; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; Menge/Portion III; abgemessene Rohstoffmenge I; dys: ungeklärt
2	dal	108	5199400	0	f54v	f54v.10	H	A	1	6	5	1	0	1	1	0.833333	5	5	1	0	kol aiin chckhy qokal dal qocthy	heiß; nominal heißes Gut/Material | Menge III | Arzneikompositum: trocken, Gradanfang | heiße Substanz | abgemessene Rohstoffmenge I | [qocthy:?]	V13:HOT_OL_FORM | V13:TARGET_SURFACE_DEFAULT | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:TARGET_SURFACE_DEFAULT | GDT655:NEW_EXACT_WHOLE | OPEN	KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	6	qocthy	6	qocthy	dal	<EOS>	Blatt-/Krautgut	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	heiß; nominal heißes Gut/Material; Menge III; Arzneikompositum: trocken, Gradanfang; heiße Substanz; abgemessene Rohstoffmenge I; Blatt-/Krautgut
2	dal	115	4309500	1	f56r	f56r.7	H	A	1	5	4	0	0	0	1	0.800000	5	5	1	1	sho kchol otchor choky dal	feuchter Ansatz | [kchol:?] | kalt-trockene Drogenportion im Ansatz | heiß-trockene Zubereitung, Grundform | abgemessene Rohstoffmenge I	V13:TARGET_SURFACE_DEFAULT | OPEN | GDT645:ROUND_02 | GDT643:ROUND_03 | GDT655:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	2	kchol	2	kchol	sho	otchor	heiß, Material/Zubereitungsstoff	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	feuchter Ansatz; heiß, Material/Zubereitungsstoff; kalt-trockene Drogenportion im Ansatz; heiß-trockene Zubereitung, Grundform; abgemessene Rohstoffmenge I
2	dal	215	1099800	0	f75v	f75v.23	B	B	2	2	1	0	0	1	1	0.500000	0	0	1	0	dal shd	abgemessene Rohstoffmenge I | [shd:?]	GDT655:NEW_EXACT_WHOLE | OPEN	READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	2	shd	2	shd	dal	<EOS>	shd: ungeklärt	NO_VISIBLE_COMPOSITION_NO_FILLER	OPEN	abgemessene Rohstoffmenge I; shd: ungeklärt
2	dal	10	10198900	0	f75v	f75v.7	B	B	2	11	10	0	1	2	1	0.909091	9	9	1	0	qokchdy qokal dal ol chety lchdy shedy ched otedy qotedy otar	heiß und trocken am Anfang des Grades, abgeschlossen | heiße Substanz | abgemessene Rohstoffmenge I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken-kalte gebundene Form | Drogenholz, getrocknete Kurz-/Kompaktform | feucht in der Mitte des Grades, abgeschlossen | [ched:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz	GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT655:NEW_EXACT_WHOLE | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:TARGET_SURFACE_DEFAULT | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	8	ched	8	ched	shedy	otedy	trocken	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	heiß und trocken am Anfang des Grades, abgeschlossen; heiße Substanz; abgemessene Rohstoffmenge I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken-kalte gebundene Form; Drogenholz, getrocknete Kurz-/Kompaktform; feucht in der Mitte des Grades, abgeschlossen; trocken; kalter Ansatz in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; kalte Drogenfraktion I im Ansatz
2	dal	116	4309500	1	f76v	f76v.24	B	B	2	5	4	0	0	0	1	0.800000	5	5	1	1	qokeey lsheey dal lchedy olshey	heiß am Ende des Grades | eingeweichtes Drogenholz, Form II | abgemessene Rohstoffmenge I | getrocknetes Drogenholz | [olshey:?]	GDT647:FAMILY_MIGRATION | GDT648:STRICT_WHOLE_COMPLETION | GDT655:NEW_EXACT_WHOLE | V13:SCOPED_CONCRETE_HEAD_FORM | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	5	olshey	5	olshey	lchedy	<EOS>	Material/Zubereitungsstoff, Zubereitung/Ansatz, Grundform	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	heiß am Ende des Grades; eingeweichtes Drogenholz, Form II; abgemessene Rohstoffmenge I; getrocknetes Drogenholz; Material/Zubereitungsstoff, Zubereitung/Ansatz, Grundform
2	dal	62	7199200	0	f80v	f80v.22	B	B	2	8	7	0	1	1	1	0.875000	7	7	1	0	dchedy qokal ol chey dal or shedy lshedy	[dchedy:?] | heiße Substanz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades | abgemessene Rohstoffmenge I | Drogenportion | feucht in der Mitte des Grades, abgeschlossen | eingeweichtes Drogenholz	OPEN | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT647:FAMILY_MIGRATION | GDT655:NEW_EXACT_WHOLE | GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	1	dchedy	1	dchedy	<BOS>	qokal	fertig aufbereitete Form	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	fertig aufbereitete Form; heiße Substanz; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken in der Mitte des Grades; abgemessene Rohstoffmenge I; Drogenportion; feucht in der Mitte des Grades, abgeschlossen; eingeweichtes Drogenholz
2	dal	22	9299000	0	f82v	f82v.15	B	B	2	10	9	0	0	1	1	0.900000	8	8	1	0	tar sheckhy qokal qokain cheol tedy rchedy pchedy rsheol dal	kalte Drogenfraktion I | feuchtes Arzneikompositum am Gradanfang | heiße Substanz | heiß, Grad II | trockener Drogenstoff | kalt in der Mitte des Grades, abgeschlossen | getrocknete Wurzel | getrocknetes Pulver | [rsheol:?] | abgemessene Rohstoffmenge I	GDT654:NEW_EXACT_WHOLE | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT642:ROUND_01 | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | V13:SCOPED_CONCRETE_HEAD_FORM | OPEN | GDT655:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	9	rsheol	9	rsheol	pchedy	dal	Wurzeldroge: feucht/eingeweicht, Material/Zubereitungsstoff	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	kalte Drogenfraktion I; feuchtes Arzneikompositum am Gradanfang; heiße Substanz; heiß, Grad II; trockener Drogenstoff; kalt in der Mitte des Grades, abgeschlossen; getrocknete Wurzel; getrocknetes Pulver; Wurzeldroge: feucht/eingeweicht, Material/Zubereitungsstoff; abgemessene Rohstoffmenge I
2	dal	117	4309500	1	f83r	f83r.48	B	B	2	5	4	0	0	0	1	0.800000	5	5	1	1	dal cheol lol chdal aiin	abgemessene Rohstoffmenge I | trockener Drogenstoff | Holzstoff | [chdal:?] | Menge III	GDT655:NEW_EXACT_WHOLE | GDT642:ROUND_01 | V13:SCOPED_CONCRETE_HEAD_FORM | OPEN | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE	4	chdal	4	chdal	lol	aiin	trocken, Rohstoff	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	abgemessene Rohstoffmenge I; trockener Drogenstoff; Holzstoff; trocken, Rohstoff; Menge III
