audit_id	round	surface	mode	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	v31_line_de	v32_line_de	hard_collision	verdict
G655-A01-0011	1	al	NEW_EXACT_WHOLE	f105r	f105r.20	S	B	3	10	MEDIAL	odar	airody	s aiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	saiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	s aiin chey teol ykair paiir olkaiin olfaiin o ar al airo y al teedar dam	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	2	[s:?] | Menge III | trocken in der Mitte des Grades | [teol:?] | [ykair:?] | Pulver: Teil-/Sortierklasse III | [olkaiin:?] | [olfaiin:?] | [odar:?] | [al:?] | [airody:?] | [al:?] | [teedar:?] | [dam:?]	[s:?] | Menge III | trocken in der Mitte des Grades | [teol:?] | [ykair:?] | Pulver: Teil-/Sortierklasse III | [olkaiin:?] | [olfaiin:?] | [odar:?] | Rohstoffklasse I | [airody:?] | Rohstoffklasse I | [teedar:?] | [dam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0012	1	al	NEW_EXACT_WHOLE	f105r	f105r.20	S	B	3	12	MEDIAL	airody	teedar	s aiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	saiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	s aiin chey teol ykair paiir olkaiin olfaiin o ar al airo y al teedar dam	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	2	[s:?] | Menge III | trocken in der Mitte des Grades | [teol:?] | [ykair:?] | Pulver: Teil-/Sortierklasse III | [olkaiin:?] | [olfaiin:?] | [odar:?] | [al:?] | [airody:?] | [al:?] | [teedar:?] | [dam:?]	[s:?] | Menge III | trocken in der Mitte des Grades | [teol:?] | [ykair:?] | Pulver: Teil-/Sortierklasse III | [olkaiin:?] | [olfaiin:?] | [odar:?] | Rohstoffklasse I | [airody:?] | Rohstoffklasse I | [teedar:?] | [dam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0013	1	al	NEW_EXACT_WHOLE	f105r	f105r.27	S	B	3	3	MEDIAL	cho	r	dair cho al r lal cheesy cphedy	dair cho al r lal cheesy cphedy	dair cho al r lal cheesy cphedy	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	2	abgemessene Fraktion II | [cho:?] | [al:?] | [r:?] | Holzrohstoff I | [cheesy:?] | [cphedy:?]	abgemessene Fraktion II | [cho:?] | Rohstoffklasse I | [r:?] | Holzrohstoff I | [cheesy:?] | [cphedy:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0014	1	al	NEW_EXACT_WHOLE	f105r	f105r.34	S	B	3	7	MEDIAL	ykl	oees	dor ail cheky kar odaiin ykl al oees al ar alkam	dor ail cheky kar odaiin ykl al oees al ar alkam	dor ail cheky kar o aiin ykl al oees al ar alkam	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	2	[dor:?] | [ail:?] | [cheky:?] | heiße Drogenfraktion I | Zubereitungsdosis III | [ykl:?] | [al:?] | [oees:?] | [al:?] | Drogenfraktion I | [alkam:?]	[dor:?] | [ail:?] | [cheky:?] | heiße Drogenfraktion I | Zubereitungsdosis III | [ykl:?] | Rohstoffklasse I | [oees:?] | Rohstoffklasse I | Drogenfraktion I | [alkam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0015	1	al	NEW_EXACT_WHOLE	f105r	f105r.34	S	B	3	9	MEDIAL	oees	ar	dor ail cheky kar odaiin ykl al oees al ar alkam	dor ail cheky kar odaiin ykl al oees al ar alkam	dor ail cheky kar o aiin ykl al oees al ar alkam	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	2	[dor:?] | [ail:?] | [cheky:?] | heiße Drogenfraktion I | Zubereitungsdosis III | [ykl:?] | [al:?] | [oees:?] | [al:?] | Drogenfraktion I | [alkam:?]	[dor:?] | [ail:?] | [cheky:?] | heiße Drogenfraktion I | Zubereitungsdosis III | [ykl:?] | Rohstoffklasse I | [oees:?] | Rohstoffklasse I | Drogenfraktion I | [alkam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0016	1	al	NEW_EXACT_WHOLE	f105v	f105v.10	S	B	3	14	MEDIAL	air	oral	ykeey ky che oiiin dal kaiin okairo l kair chedy s odar air al oral odam	ykeey ky che oiiin dal kaiin okairo lkair chedy sodar air al oral odam	ykeey ky che oiiin dal kaiin otairo l kair chedy s odar air al oral odaj	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	4	[ykeey:?] | heiß am Anfang des Grades | [che:?] | [oiiin:?] | [dal:?] | heiß, Grad III | [okairo:?] | [l:?] | [kair:?] | trocken in der Mitte des Grades, abgeschlossen | [s:?] | [odar:?] | [air:?] | [al:?] | Ansatz aus Wurzelrohstoff, Form I | [odam:?]	[ykeey:?] | heiß am Anfang des Grades | [che:?] | [oiiin:?] | [dal:?] | heiß, Grad III | [okairo:?] | [l:?] | [kair:?] | trocken in der Mitte des Grades, abgeschlossen | [s:?] | [odar:?] | [air:?] | Rohstoffklasse I | Ansatz aus Wurzelrohstoff, Form I | [odam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0017	1	al	NEW_EXACT_WHOLE	f105v	f105v.13	S	B	3	5	MEDIAL	otar	kair	saiin opchedy qokchdy otar al kair okees lkchdal	saiin opchedy qokchdy otar al kair okees lkeedal	saiin opched qokch y otar al kair okees lkeedal	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	2	Samen/Saatgut, Typ/Charge III | [opchedy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | [al:?] | [kair:?] | [okees:?] | [lkchdal:?]	Samen/Saatgut, Typ/Charge III | [opchedy:?] | heiß und trocken am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I | [kair:?] | [okees:?] | [lkchdal:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0018	1	al	NEW_EXACT_WHOLE	f105v	f105v.15	S	B	3	6	MEDIAL	ot	dar	ycheey kar ykeey otaiin ot al dar chdor kalchedy opchdy daiin oraiin r	ycheey kar ykeey otaiin otal dar chdos kalchedy opchdy daiin oraiin r	ycheey kar ykeey otaiin otal dar chdos kalchedy opchdy daiin oraiin r	READER_VARIANT	0	0	[al:?]	Rohstoffklasse I	5	[ycheey:?] | heiße Drogenfraktion I | [ykeey:?] | kalt im Zubereitungsrahmen, Grad III | [ot:?] | [al:?] | abgemessene Fraktion I | [chdor:?] | [kalchedy:?] | [opchdy:?] | Grad-/Maßwert III | Portion III | [r:?]	[ycheey:?] | heiße Drogenfraktion I | [ykeey:?] | kalt im Zubereitungsrahmen, Grad III | [ot:?] | Rohstoffklasse I | abgemessene Fraktion I | [chdor:?] | [kalchedy:?] | [opchdy:?] | Grad-/Maßwert III | Portion III | [r:?]	0	READER_VARIANT_WARNING
G655-A01-0019	1	al	NEW_EXACT_WHOLE	f105v	f105v.28	S	B	3	3	MEDIAL	ar	odor	oeoar ar al odor aiil otaiin	oeoar ar al odor aiil otaiin	oeoar ar al odor aiil otaiin	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	2	[oeoar:?] | Drogenfraktion I | [al:?] | [odor:?] | [aiil:?] | kalt im Zubereitungsrahmen, Grad III	[oeoar:?] | Drogenfraktion I | Rohstoffklasse I | [odor:?] | [aiil:?] | kalt im Zubereitungsrahmen, Grad III	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0020	1	al	NEW_EXACT_WHOLE	f105v	f105v.33	S	B	3	12	MEDIAL	aiir	dar	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	lsheody tair oteey oteeo ol otaiin okeey qokaiin ar aiir al dal	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	4	[lsheody:?] | [tair:?] | kalter Ansatz am Ende des Grades | [oteeo:?] | [o:?] | [l:?] | kalt im Zubereitungsrahmen, Grad III | heißer Ansatz am Ende des Grades | heiß, Grad III | Drogenportion | [aiir:?] | [al:?] | abgemessene Fraktion I	[lsheody:?] | [tair:?] | kalter Ansatz am Ende des Grades | [oteeo:?] | [o:?] | [l:?] | kalt im Zubereitungsrahmen, Grad III | heißer Ansatz am Ende des Grades | heiß, Grad III | Drogenportion | [aiir:?] | Rohstoffklasse I | abgemessene Fraktion I	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0021	1	al	NEW_EXACT_WHOLE	f105v	f105v.35	S	B	3	11	MEDIAL	otaiin	kaishd	doee okcheeo l taiin otcheedy chor aiin odaiin chedy otaiin al kaishd	doee okcheeo lkaiin otcheedy chor aiin odaiin chedy otaiin al kaishd	doee otcheeo l taiin tcheedy chor aiin odaiin chedy otaiin al kaishd	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	5	[doee:?] | [okcheeo:?] | [l:?] | kalt, Grad III | kalt-trockener Ansatz am Ende des Grades, abgeschlossen | Pflanzen-/Reproduktionsteil | Menge III | Zubereitungsdosis III | trocken in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | [al:?] | [kaishd:?]	[doee:?] | [okcheeo:?] | [l:?] | kalt, Grad III | kalt-trockener Ansatz am Ende des Grades, abgeschlossen | Pflanzen-/Reproduktionsteil | Menge III | Zubereitungsdosis III | trocken in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | Rohstoffklasse I | [kaishd:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0022	1	al	NEW_EXACT_WHOLE	f105v	f105v.6	S	B	3	6	MEDIAL	aiin	dar	dcheo fcheeody ckheey dar aiin al dar ar daiiidy otedy oteody ykaiin g	dcheo fcheeody ckheey dar aiin al dar ar daiiidy otedy oteody ytaiin g	dcheo fcheeojy ckheey dar aiin al dar ar daiiidy otedy oteody ytaiin g	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	6	[dcheo:?] | [fcheeody:?] | Arzneikompositum am Gradende | abgemessene Fraktion I | Menge III | [al:?] | abgemessene Fraktion I | Drogenfraktion I | [daiiidy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [oteody:?] | [ykaiin:?] | [g:?]	[dcheo:?] | [fcheeody:?] | Arzneikompositum am Gradende | abgemessene Fraktion I | Menge III | Rohstoffklasse I | abgemessene Fraktion I | Drogenfraktion I | [daiiidy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [oteody:?] | [ykaiin:?] | [g:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0023	1	al	NEW_EXACT_WHOLE	f106r	f106r.23	S	B	3	4	MEDIAL	dair	qokedy	ychedy qckhedy dair al qokedy shecphy qokchy otedy dar aror	ychedy qckhedy dair al qokedy shecphy qokchy otedy dar aror	ychedy qckhedy dair al qokedy ecphy qokchy otedy dar aror	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	5	[ychedy:?] | [qckhedy:?] | abgemessene Fraktion II | [al:?] | heiß in der Mitte des Grades, abgeschlossen | [shecphy:?] | heiß und trocken am Anfang des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | [aror:?]	[ychedy:?] | [qckhedy:?] | abgemessene Fraktion II | Rohstoffklasse I | heiß in der Mitte des Grades, abgeschlossen | [shecphy:?] | heiß und trocken am Anfang des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | [aror:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0024	1	al	NEW_EXACT_WHOLE	f106r	f106r.30	S	B	3	12	MEDIAL	sheo	kairam	ycheeo lkaiin cho ror sheo l kain shor sar aiiry sheo al kairam	ycheeo lkaiin cho ror sheol kain shor sar aiiry sheo al kairam	ycheeo lkaiin cho r r eolkain shor sar aiiry sheoal kairam	READER_VARIANT	0	0	[al:?]	Rohstoffklasse I	2	[ycheeo:?] | [lkaiin:?] | [cho:?] | Wurzelportion | Feuchtzubereitung | [l:?] | heiß, Grad II | Blüten-/Fruchtstand; reproduktiver Teil | Samenfraktion I | [aiiry:?] | Feuchtzubereitung | [al:?] | [kairam:?]	[ycheeo:?] | [lkaiin:?] | [cho:?] | Wurzelportion | Feuchtzubereitung | [l:?] | heiß, Grad II | Blüten-/Fruchtstand; reproduktiver Teil | Samenfraktion I | [aiiry:?] | Feuchtzubereitung | Rohstoffklasse I | [kairam:?]	0	READER_VARIANT_WARNING
G655-A01-0025	1	al	NEW_EXACT_WHOLE	f106r	f106r.32	S	B	3	8	MEDIAL	qopcher	karchy	poral sho keeody qokain chckhy olteeedy qopcher al karchy qotedary	poral sho keeody qokain chckhy olteeedy qopches al karchy qotedary	p ral shokeeody qokain chckh olteee y qopches al karchy qotedary	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	1	Pulver-Rohstoffportion | feuchter Ansatz | [keeody:?] | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | [olteeedy:?] | [qopcher:?] | [al:?] | [karchy:?] | [qotedary:?]	Pulver-Rohstoffportion | feuchter Ansatz | [keeody:?] | heiß, Grad II | Arzneikompositum: trocken, Gradanfang | [olteeedy:?] | [qopcher:?] | Rohstoffklasse I | [karchy:?] | [qotedary:?]	0	SHORT_OR_OPAQUE_CONTEXT
G655-A01-0026	1	al	NEW_EXACT_WHOLE	f106r	f106r.43	S	B	3	8	MEDIAL	cheor	taiin	daiiral sheol daiin otedy qokain okar cheor al taiin chekal otaras	daiiral sheol daiin otedy qokain akar cheor al taiin chekal otaras	daiiral she l aiin ote y qokain akar cheor al taiin chekal otarar	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	3	[daiiral:?] | feuchtes Material | Qualitätsgrad III | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | heiße Drogenfraktion I im Ansatz | trockener Drogenteil | [al:?] | kalt, Grad III | [chekal:?] | [otaras:?]	[daiiral:?] | feuchtes Material | Qualitätsgrad III | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad II | heiße Drogenfraktion I im Ansatz | trockener Drogenteil | Rohstoffklasse I | kalt, Grad III | [chekal:?] | [otaras:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0027	1	al	NEW_EXACT_WHOLE	f106r	f106r.45	S	B	3	9	MEDIAL	olkai	keedy	y sheedal okain okain otar kaiin chdalkair olkai al keedy okal	ysheedal okain okain otar kaiin chdalkair olkair alkeedy okal	ysheedal okain akain otar kaiin ch alkair olkair alkeedy okal	READER_VARIANT	0	0	[al:?]	Rohstoffklasse I	4	[y:?] | [sheedal:?] | heiß im Zubereitungsrahmen, Grad II | heiß im Zubereitungsrahmen, Grad II | kalte Drogenfraktion I im Ansatz | heiß, Grad III | [chdalkair:?] | [olkai:?] | [al:?] | heiß am Ende des Grades, abgeschlossen | Ansatz aus heißem Rohstoff, Form I	[y:?] | [sheedal:?] | heiß im Zubereitungsrahmen, Grad II | heiß im Zubereitungsrahmen, Grad II | kalte Drogenfraktion I im Ansatz | heiß, Grad III | [chdalkair:?] | [olkai:?] | Rohstoffklasse I | heiß am Ende des Grades, abgeschlossen | Ansatz aus heißem Rohstoff, Form I	0	READER_VARIANT_WARNING
G655-A01-0028	1	al	NEW_EXACT_WHOLE	f106v	f106v.13	S	B	3	5	MEDIAL	ches	ytar	olkeealkchedy qoeeey ral ches al ytar shsy lchey ykaiin shy lkam	olkeeal kchedy qoeeey ral ches al ytar shsy lchey ykaiin shy lkam	olkeealkchedy qoeeey ral ches al ytar shsy lchey ykaiin shy lkam	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	3	[olkeealkchedy:?] | [qoeeey:?] | Wurzelrohstoff I | [ches:?] | [al:?] | [ytar:?] | [shsy:?] | Drogenholz, trocken gebunden, Form I | [ykaiin:?] | feucht am Anfang des Grades | [lkam:?]	[olkeealkchedy:?] | [qoeeey:?] | Wurzelrohstoff I | [ches:?] | Rohstoffklasse I | [ytar:?] | [shsy:?] | Drogenholz, trocken gebunden, Form I | [ykaiin:?] | feucht am Anfang des Grades | [lkam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G655-A01-0029	1	al	NEW_EXACT_WHOLE	f106v	f106v.2	S	B	3	2	MEDIAL	daiin	sheeodar	daiin al sheeodar y chtain char otar qokar otar shed sheo keorain amchy	daiin al sheeodar ychtain chor otar qokar okar shed sheo keor ain amchy	daiin al sheeo ar y chtain char otar qokar okar shed sheo keorain amchy	ALL_THREE_EXACT	1	1	[al:?]	Rohstoffklasse I	4	Grad-/Maßwert III | [al:?] | [sheeodar:?] | [y:?] | kalt-trocken, Grad II | [char:?] | kalte Drogenfraktion I im Ansatz | heiße Drogenfraktion I | kalte Drogenfraktion I im Ansatz | [shed:?] | Feuchtzubereitung | [keorain:?] | [amchy:?]	Grad-/Maßwert III | Rohstoffklasse I | [sheeodar:?] | [y:?] | kalt-trocken, Grad II | [char:?] | kalte Drogenfraktion I im Ansatz | heiße Drogenfraktion I | kalte Drogenfraktion I im Ansatz | [shed:?] | Feuchtzubereitung | [keorain:?] | [amchy:?]	0	CONCRETE_CONTEXT_COMPATIBLE
