record_order	segment_id	locus	page	section	currier	hand	code	kind	grammar_scope	segment_index	segment_count	physical_line_segment_position	starts_after_drawing	ends_before_drawing	group_count	symbol_count	family_expression	zl_sta_expression	it_sta_expression	rf_sta_expression	zl_basic_eva_lossy_expression	it_basic_eva_lossy_expression	rf_basic_eva_lossy_expression	member_exact_agreement_groups	member_exact_agreement_rate	lossy_eva_exact_agreement_groups	lossy_eva_exact_agreement_rate	internal_boundaries	unanimous_internal_boundaries	boundary_consensus_rate	favored_transitions	disfavored_transitions	unresolved_transitions	transition_opportunities	resolved_transition_rate	resolved_tendency_slots	tendency_opportunities	tendency_resolution_rate	opening_feature_groups	closing_feature_groups	favored_path_groups	formal_resolved_units	formal_opportunities	formal_resolution_rate	transcription_consensus_status	formal_expression	packet_eligible	packet_cell	packet_rank	packet_selected
1331	f58v.28|S01	f58v.28	f58v	S	A	3	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	7	33	AKJAUA AQJA AQAB AQABA AQABBA AQJAC LKA	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	A2 K1 J1 A1 U1 A2 | A1 Q1 J1 A2 | A1 Q1 A3 B2 | A1 Q2 A3 B2 A2 | A1 Q1 A3 B2 B1 A2 | A1 Q1 J1 A1 C1 | L1 K2 A2	ycheockhy okey okal otaly okaldy okeor sheey	ycheockhy okey okal otaly okaldy okeor sheey	ycheockhy okey okal otaly okaldy okeor sheey	7	1.000000	7	1.000000	6	6	1.000000	6	2	18	26	0.307692	2	14	0.142857	4	2	6	10	40	0.250000	ALL_MEMBER_AND_BOUNDARY_STABLE	F:AKJAUA{adj=DFUUU;fl=I;ec=I;o=1;c=1;p=KJ} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | C:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ} | C:AQABA{adj=FUUU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQABBA{adj=FUUDU;fl=I;ec=U;o=0;c=0;p=AQ} | C:AQJAC{adj=FUUU;fl=I;ec=U;o=2;c=0;p=AQ} | L:LKA{adj=UU;fl=I;ec=C;o=1;c=0;p=-}	1	S|A	3	1
1396	f66r.69|S01	f66r.69	f66r	T	B	5	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	9	37	QALJA DAQABBA AQA AB QKKQA DAQA BACA AQKC ABA	Q2 A1 L1 J1 A1 | D1 A1 Q1 A3 B2 B1 A2 | A1 Q1 A2 | A1 B2 | Q1 K1 K2 Q1 A2 | D1 A1 Q1 A2 | B1 A3 C1 A2 | A1 Q1 K2 C2 | A1 B2 A2	Q2 A1 L1 J1 A1 | D1 A1 Q1 A3 B2 B1 A2 | A1 Q1 A2 | A1 B2 | Q1 K1 K2 Q1 A2 | D1 A1 Q1 A2 | B1 A3 C1 A2 | A1 Q1 K2 C2 | A1 B2 A2	Q2 A1 L1 J1 A1 | D1 A1 Q1 A3 B2 B1 A2 | A1 Q1 A2 | A1 B2 | Q1 K1 K2 Q1 A2 | D1 A1 Q1 A2 | B1 A3 C1 A2 | A1 Q1 K2 C2 | A1 B2 A2	tosheo qokaldy oky ol kcheeky qoky dary okees oly	tosheo qokaldy oky ol kcheeky qoky dary okees oly	tosheo qokaldy oky ol kcheeky qoky dary okees oly	9	1.000000	9	1.000000	8	8	1.000000	9	4	15	28	0.464286	5	18	0.277778	3	6	6	18	46	0.391304	ALL_MEMBER_AND_BOUNDARY_STABLE	F:QALJA{adj=UDFU;fl=I;ec=I;o=3;c=0;p=LJ} | C:DAQABBA{adj=FFUUDU;fl=I;ec=I;o=0;c=0;p=DAQ} | C:AQA{adj=FU;fl=L;ec=U;o=0;c=1;p=AQ} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:QKKQA{adj=FUDU;fl=I;ec=I;o=2;c=1;p=QK} | C:DAQA{adj=FFU;fl=L;ec=U;o=0;c=1;p=DAQ} | C:BACA{adj=UUU;fl=I;ec=I;o=0;c=2;p=-} | C:AQKC{adj=FFD;fl=I;ec=I;o=2;c=0;p=AQK} | L:ABA{adj=UU;fl=L;ec=E;o=0;c=1;p=-}	1	T|B	1	1
2070	f76r.17|S01	f76r.17	f76r	T	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	12	48	KJA KU LJA DMA KAB BQAF LJBA DAQKBA AQAF KJBA AQKB DAQABACA	K1 J1 A2 | K1 U1 | L1 J1 A2 | D1 M1 A2 | K1 A1 B2 | B2 Q1 A3 F1 | L1 J1 B1 A2 | D1 A1 Q1 K2 B1 A2 | A1 Q1 A3 F1 | K1 J1 B1 A2 | A1 Q1 K2 B1 | D1 A1 Q1 A3 B2 A1 C1 A1	K1 J1 A2 | K1 U1 | L1 J1 A2 | D1 M1 A2 | K1 A1 B2 | B2 Q1 A3 F1 | L1 J1 B1 A2 | D1 A1 Q1 K2 B1 A2 | A1 Q1 A3 F1 | K1 J1 B1 A2 | A1 Q1 K2 B1 | D1 A1 Q1 A3 B2 A1 C1 A1	K1 J1 A2 | K1 U1 | L1 J1 A2 | D1 M1 A2 | K1 A1 B2 | B2 Q1 A3 F1 | L1 J1 B1 A2 | D1 A1 Q1 K2 B1 A2 | A1 Q1 A3 F1 | K1 J1 B1 A2 | A1 Q1 K2 B1 | D1 A1 Q1 A3 B2 A1 C1 A1	chey chckh shey qeeey chol lkain shedy qokeedy okain chedy okeed qokaloro	chey chckh shey qeeey chol lkain shedy qokeedy okain chedy okeed qokaloro	chey chckh shey qeeey chol lkain shedy qokeedy okain chedy okeed qokaloro	12	1.000000	12	1.000000	11	11	1.000000	12	0	24	36	0.333333	7	24	0.291667	5	9	8	19	60	0.316667	ALL_MEMBER_AND_BOUNDARY_STABLE	F:KJA{adj=FU;fl=I;ec=C;o=1;c=2;p=KJ} | C:KU{adj=U;fl=I;ec=I;o=0;c=3;p=-} | C:LJA{adj=FU;fl=I;ec=C;o=1;c=1;p=LJ} | C:DMA{adj=UU;fl=I;ec=I;o=1;c=0;p=-} | C:KAB{adj=UU;fl=U;ec=C;o=0;c=4;p=-} | C:BQAF{adj=UUU;fl=I;ec=U;o=2;c=1;p=-} | C:LJBA{adj=FUU;fl=I;ec=C;o=0;c=1;p=LJ} | C:DAQKBA{adj=FFFUU;fl=F;ec=U;o=0;c=0;p=DAQK} | C:AQAF{adj=FUU;fl=U;ec=U;o=2;c=0;p=AQ} | C:KJBA{adj=FUU;fl=L;ec=C;o=0;c=2;p=KJ} | C:AQKB{adj=FFU;fl=I;ec=I;o=0;c=1;p=AQK} | L:DAQABACA{adj=FFUUUUU;fl=I;ec=I;o=0;c=1;p=DAQ}	1	T|B	3	1
2127	f76v.41|S01	f76v.41	f76v	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	9	30	CAB LJA KJBA DAQJBA KJBA DAB C AG LJBA	C2 A1 B2 | L1 J1 A2 | K1 J1 B1 A2 | D1 A1 Q1 J1 B1 A2 | K1 J1 B1 A2 | D1 A1 B2 | C1 | A3 G1 | L1 J1 B1 A2	C2 A1 B2 | L1 J1 A2 | K1 J1 B1 A2 | D1 A1 Q1 J1 B1 A2 | K1 J1 B1 A2 | D1 A1 B2 | C1 | A3 G1 | L1 J1 B1 A2	C2 A1 B2 | L1 J1 A2 | K1 J1 B1 A2 | D1 A1 Q1 J1 B1 A2 | K1 J1 B1 A2 | D1 A1 B2 | C1 | A3 G1 | L1 J1 B1 A2	sol shey chedy qokedy chedy qol r aiin shedy	sol shey chedy qokedy chedy qol r aiin shedy	sol shey chedy qokedy chedy qol r aiin shedy	9	1.000000	9	1.000000	8	8	1.000000	7	0	14	21	0.333333	10	18	0.555556	3	8	6	17	39	0.435897	ALL_MEMBER_AND_BOUNDARY_STABLE	F:CAB{adj=UU;fl=U;ec=E;o=2;c=2;p=-} | C:LJA{adj=FU;fl=I;ec=C;o=1;c=1;p=LJ} | C:KJBA{adj=FUU;fl=L;ec=C;o=0;c=2;p=KJ} | C:DAQJBA{adj=FFUUU;fl=U;ec=C;o=0;c=0;p=DAQ} | C:KJBA{adj=FUU;fl=L;ec=C;o=0;c=2;p=KJ} | C:DAB{adj=FU;fl=U;ec=U;o=0;c=2;p=DA} | C:C{adj=-;fl=U;ec=U;o=2;c=2;p=-} | C:AG{adj=U;fl=L;ec=C;o=0;c=2;p=-} | L:LJBA{adj=FUU;fl=I;ec=C;o=0;c=1;p=LJ}	1	B|B	3	1
2236	f78r.38|S01	f78r.38	f78r	B	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	6	18	CAC AG AQKBA AB AG KJBA	C2 A3 C1 | A3 G1 | A1 Q2 K2 B1 A2 | A1 B2 | A3 G1 | K1 J1 B1 A2	C2 A3 C1 | A3 G1 | A1 Q2 K2 B1 A2 | A1 B2 | A3 G1 | K1 J1 B1 A2	C2 A3 C1 | A3 G1 | A1 Q2 K2 B1 A2 | A1 B2 | A3 G1 | K1 J1 B1 A2	sar aiin oteedy ol aiin chedy	sar aiin oteedy ol aiin chedy	sar aiin oteedy ol aiin chedy	6	1.000000	6	1.000000	5	5	1.000000	3	0	9	12	0.250000	8	12	0.666667	1	4	2	11	24	0.458333	ALL_MEMBER_AND_BOUNDARY_STABLE	F:CAC{adj=UU;fl=U;ec=E;o=4;c=0;p=-} | C:AG{adj=U;fl=L;ec=C;o=0;c=2;p=-} | C:AQKBA{adj=FFUU;fl=U;ec=U;o=0;c=0;p=AQK} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:AG{adj=U;fl=L;ec=C;o=0;c=2;p=-} | L:KJBA{adj=FUU;fl=L;ec=C;o=0;c=2;p=KJ}	1	B|B	2	1
2542	f83r.25|S01	f83r.25	f83r	B	B	2	@P1	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	6	31	DAQKBA DABKJA DAQKA DAQJBA KJBA AQAB	D1 A1 Q1 K2 B1 A2 | D1 A1 B2 K1 J1 A2 | D1 A1 Q1 K2 A2 | D1 A1 Q1 J1 B1 A2 | K1 J1 B1 A2 | A1 Q2 A3 B2	D1 A1 Q1 K2 B1 A2 | D1 A1 B2 K1 J1 A2 | D1 A1 Q1 K2 A2 | D1 A1 Q1 J1 B1 A2 | K1 J1 B1 A2 | A1 Q2 A3 B2	D1 A1 Q1 K2 B1 A2 | D1 A1 B2 K1 J1 A2 | D1 A1 Q1 K2 A2 | D1 A1 Q1 J1 B1 A2 | K1 J1 B1 A2 | A1 Q2 A3 B2	qokeedy qolchey qokeey qokedy chedy otal	qokeedy qolchey qokeey qokedy chedy otal	qokeedy qolchey qokeey qokedy chedy otal	6	1.000000	6	1.000000	5	5	1.000000	12	0	13	25	0.480000	6	12	0.500000	2	2	6	18	37	0.486486	ALL_MEMBER_AND_BOUNDARY_STABLE	F:DAQKBA{adj=FFFUU;fl=F;ec=U;o=0;c=0;p=DAQK} | C:DABKJA{adj=FUUFU;fl=I;ec=I;o=1;c=0;p=DA} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:DAQJBA{adj=FFUUU;fl=U;ec=C;o=0;c=0;p=DAQ} | C:KJBA{adj=FUU;fl=L;ec=C;o=0;c=2;p=KJ} | L:AQAB{adj=FUU;fl=L;ec=U;o=0;c=2;p=AQ}	1	B|B	1	1
2698	f85r2.2|S01	f85r2.2	f85r2	C	B	2	@Pb	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	5	14	CAF AC AC AG APKBA	C2 A3 F1 | A1 C1 | A1 C1 | A3 G1 | A1 P1 K1 B1 A2	C2 A3 F1 | A1 C1 | A1 C1 | A3 G1 | A1 P1 K1 B1 A2	C2 A3 F1 | A1 C1 | A1 C1 | A3 G1 | A1 P1 K1 B1 A2	sain or or aiin opchdy	sain or or aiin opchdy	sain or or aiin opchdy	5	1.000000	5	1.000000	4	4	1.000000	1	0	8	9	0.111111	4	10	0.400000	3	4	1	5	19	0.263158	ALL_MEMBER_AND_BOUNDARY_STABLE	F:CAF{adj=UU;fl=F;ec=E;o=4;c=0;p=-} | C:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-} | C:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-} | C:AG{adj=U;fl=L;ec=C;o=0;c=2;p=-} | L:APKBA{adj=UFUU;fl=I;ec=U;o=0;c=1;p=PK}	1	C|B	1	1
2712	f85r2.23|S01	f85r2.23	f85r2	C	B	2	+Pb	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	5	17	AB BKJAB KAB AB LJABA	A1 B2 | B2 K1 J1 A1 B2 | K1 A1 B2 | A1 B2 | L1 J1 A1 B2 A2	A1 B2 | B2 K1 J1 A1 B2 | K1 A1 B2 | A1 B2 | L1 J1 A1 B2 A2	A1 B2 | B2 K1 J1 A1 B2 | K1 A1 B2 | A1 B2 | L1 J1 A1 B2 A2	ol lcheol chol ol sheoly	ol lcheol chol ol sheoly	ol lcheol chol ol sheoly	5	1.000000	5	1.000000	4	4	1.000000	2	0	10	12	0.166667	3	10	0.300000	1	5	2	5	22	0.227273	ALL_MEMBER_AND_BOUNDARY_STABLE	F:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | C:BKJAB{adj=UFUU;fl=I;ec=I;o=1;c=2;p=KJ} | C:KAB{adj=UU;fl=U;ec=C;o=0;c=4;p=-} | C:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-} | L:LJABA{adj=FUUU;fl=I;ec=U;o=0;c=1;p=LJ}	1	C|B	3	1
2720	f86v3.17|S01	f86v3.17	f86v3	C	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	6	24	BLJABA DAQKJA BAB AC ABAG CAC	B1 L1 J1 A1 B1 A2 | D1 A1 Q1 K1 J1 A2 | B1 A3 B2 | A1 C1 | A1 B1 A3 G1 | C2 A3 C1	B1 L1 J1 A1 B1 A2 | D1 A1 Q1 K1 J1 A2 | B1 A3 B2 | A1 C1 | A1 B1 A3 G1 | C2 A3 C1	B1 L1 J1 A1 B1 A2 | D1 A1 Q1 K1 J1 A2 | B1 A3 B2 | A1 C1 | A1 B1 A3 G1 | C2 A3 C1	dsheody qokchey dal or odaiin sar	dsheody qokchey dal or odaiin sar	dsheody qokchey dal or odaiin sar	6	1.000000	6	1.000000	5	5	1.000000	5	0	13	18	0.277778	2	12	0.166667	4	3	2	7	30	0.233333	ALL_MEMBER_AND_BOUNDARY_STABLE	F:BLJABA{adj=UFUUU;fl=I;ec=I;o=1;c=0;p=LJ} | C:DAQKJA{adj=FFFFU;fl=I;ec=U;o=1;c=0;p=DAQKJ} | C:BAB{adj=UU;fl=L;ec=U;o=0;c=3;p=-} | C:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-} | C:ABAG{adj=UUU;fl=I;ec=U;o=0;c=1;p=-} | L:CAC{adj=UU;fl=U;ec=E;o=4;c=0;p=-}	1	C|B	2	1
2750	f86v5.21|S01	f86v5.21	f86v5	T	B	2	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	11	39	AAC AC AG AQAG AQKA AQAG DAQKC AG AQKA DAQJA BQJA	A1 A3 C1 | A3 C1 | A3 G1 | A1 Q1 A3 G1 | A2 Q2 K2 A2 | A2 Q2 A3 G1 | D1 A1 Q1 K2 C2 | A3 G1 | A2 Q2 K2 A2 | D1 A1 Q2 J1 A2 | B2 Q1 J1 A2	A1 A3 C1 | A3 C1 | A3 G1 | A1 Q1 A3 G1 | A2 Q2 K2 A2 | A2 Q2 A3 G1 | D1 A1 Q1 K2 C2 | A3 G1 | A2 Q2 K2 A2 | D1 A1 Q2 J1 A2 | B2 Q1 J1 A2	A1 A3 C1 | A3 C1 | A3 G1 | A1 Q1 A3 G1 | A2 Q2 K2 A2 | A2 Q2 A3 G1 | D1 A1 Q1 K2 C2 | A3 G1 | A2 Q2 K2 A2 | D1 A1 Q2 J1 A2 | B2 Q1 J1 A2	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey	11	1.000000	11	1.000000	10	10	1.000000	11	2	15	28	0.464286	6	22	0.272727	7	4	6	19	50	0.380000	ALL_MEMBER_AND_BOUNDARY_STABLE	F:AAC{adj=DU;fl=I;ec=I;o=3;c=0;p=-} | C:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-} | C:AG{adj=U;fl=L;ec=C;o=0;c=2;p=-} | C:AQAG{adj=FUU;fl=U;ec=U;o=0;c=0;p=AQ} | C:AQKA{adj=FFU;fl=F;ec=U;o=1;c=0;p=AQK} | C:AQAG{adj=FUU;fl=U;ec=U;o=0;c=0;p=AQ} | C:DAQKC{adj=FFFD;fl=I;ec=I;o=2;c=0;p=DAQK} | C:AG{adj=U;fl=L;ec=C;o=0;c=2;p=-} | C:AQKA{adj=FFU;fl=F;ec=U;o=1;c=0;p=AQK} | C:DAQJA{adj=FFUU;fl=I;ec=U;o=1;c=0;p=DAQ} | L:BQJA{adj=UUU;fl=I;ec=I;o=1;c=1;p=-}	1	T|B	2	1
2861	f88v.16|S01	f88v.16	f88v	P	A	1	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	9	42	ALJAB LJA LJABA DAQJABA DAQA KKC KJABA DAQJABA BAB	A2 L1 J1 A1 B1 | L1 J1 A1 | L1 J1 A1 B1 A2 | D1 A1 Q1 J1 A1 B1 A2 | D1 A1 Q1 A2 | K1 K2 C2 | K1 J1 A1 B1 A2 | D1 A1 Q1 J1 A1 B1 A2 | B1 A3 B2	A2 L1 J1 A1 B1 | L1 J1 A1 | L1 J1 A1 B1 A2 | D1 A1 Q1 J1 A1 B1 A2 | D1 A1 Q1 A2 | K1 K2 C2 | K1 J1 A1 B1 A2 | D1 A1 Q1 J1 A1 B1 A2 | B1 A3 B2	A2 L1 J1 A1 B1 | L1 J1 A1 | L1 J1 A1 B1 A2 | D1 A1 Q1 J1 A1 B1 A2 | D1 A1 Q1 A2 | K1 K2 C2 | K1 J1 A1 B1 A2 | D1 A1 Q1 J1 A1 B1 A2 | B1 A3 B2	ysheod sheo sheody qokeody qoky chees cheody qokeody dal	ysheod sheo sheody qokeody qoky chees cheody qokeody dal	ysheod sheo sheody qokeody qoky chees cheody qokeody dal	9	1.000000	9	1.000000	8	8	1.000000	10	2	21	33	0.363636	6	18	0.333333	3	7	7	18	51	0.352941	ALL_MEMBER_AND_BOUNDARY_STABLE	F:ALJAB{adj=DFUU;fl=I;ec=I;o=1;c=2;p=LJ} | C:LJA{adj=FU;fl=I;ec=C;o=1;c=1;p=LJ} | C:LJABA{adj=FUUU;fl=I;ec=U;o=0;c=1;p=LJ} | C:DAQJABA{adj=FFUUUU;fl=I;ec=C;o=0;c=0;p=DAQ} | C:DAQA{adj=FFU;fl=L;ec=U;o=0;c=1;p=DAQ} | C:KKC{adj=UD;fl=I;ec=C;o=2;c=2;p=-} | C:KJABA{adj=FUUU;fl=I;ec=U;o=0;c=2;p=KJ} | C:DAQJABA{adj=FFUUUU;fl=I;ec=C;o=0;c=0;p=DAQ} | L:BAB{adj=UU;fl=L;ec=U;o=0;c=3;p=-}	1	P|A	2	1
3134	f99r.50|S01	f99r.50	f99r	P	A	1	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	9	37	DAQKA AQKA DAQKA AQJCA DAQKA CAC LJCJQA AC AB	D1 A1 Q1 K2 A1 | A1 Q1 K2 A2 | D1 A1 Q1 K2 A2 | A1 Q1 J1 C2 A2 | D1 A1 Q1 K2 A1 | C2 A3 C1 | L1 J1 C2 J1 Q1 A2 | A1 C1 | A3 B2	D1 A1 Q1 K2 A1 | A1 Q1 K2 A2 | D1 A1 Q1 K2 A2 | A1 Q1 J1 C2 A2 | D1 A1 Q1 K2 A1 | C2 A3 C1 | L1 J1 C2 J1 Q1 A2 | A1 C1 | A3 B2	D1 A1 Q1 K2 A1 | A1 Q1 K2 A2 | D1 A1 Q1 K2 A2 | A1 Q1 J1 C2 A2 | D1 A1 Q1 K2 A1 | C2 A3 C1 | L1 J1 C2 J1 Q1 A2 | A1 C1 | A3 B2	qokeeo okeey qokeey okesy qokeeo sar sheseky or al	qokeeo okeey qokeey okesy qokeeo sar sheseky or al	qokeeo okeey qokeey okesy qokeeo sar sheseky or al	9	1.000000	9	1.000000	8	8	1.000000	13	3	12	28	0.571429	6	18	0.333333	6	4	6	22	46	0.478261	ALL_MEMBER_AND_BOUNDARY_STABLE	F:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQKA{adj=FFU;fl=F;ec=U;o=1;c=0;p=AQK} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:AQJCA{adj=FUDU;fl=I;ec=I;o=0;c=1;p=AQ} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:CAC{adj=UU;fl=U;ec=E;o=4;c=0;p=-} | C:LJCJQA{adj=FDDUU;fl=I;ec=I;o=0;c=2;p=LJ} | C:AC{adj=U;fl=U;ec=U;o=2;c=2;p=-} | L:AB{adj=U;fl=L;ec=U;o=0;c=4;p=-}	1	P|A	1	1
3157	f99v.23|S01	f99v.23	f99v	P	A	1	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	9	49	DAQKA KAB AQJABBA DAQAB DAQJABA BKAB AQJAB LJABAB DAQKKAB	D1 A1 Q1 K2 A2 | K1 A1 B2 | A1 Q1 J1 A1 B2 B1 A2 | D1 A1 Q1 A1 B2 | D1 A1 Q1 J1 A1 B2 A1 | B2 K1 A1 B2 | A1 Q1 J1 A1 B2 | L1 J1 A1 B1 A1 B2 | D1 A1 Q1 K2 K1 A1 B3	D1 A1 Q1 K2 A2 | K1 A1 B2 | A1 Q1 J1 A1 B2 B1 A2 | D1 A1 Q1 A1 B2 | D1 A1 Q1 J1 A1 B2 A1 | B2 K1 A1 B2 | A1 Q1 J1 A1 B2 | L1 J1 A1 B1 A1 B2 | D1 A1 Q1 K2 K1 A1 B3	D1 A1 Q1 K2 A2 | K1 A1 B2 | A1 Q1 J1 A1 B2 B1 A2 | D1 A1 Q1 A1 B2 | D1 A1 Q1 J1 A1 B2 A1 | B2 K1 A1 B2 | A1 Q1 J1 A1 B2 | L1 J1 A1 B1 A1 B2 | D1 A1 Q1 K2 K1 A1 B3	qokeey chol okeoldy qokol qokeolo lchol okeol sheodol qokeechom	qokeey chol okeoldy qokol qokeolo lchol okeol sheodol qokeechom	qokeey chol okeoldy qokol qokeolo lchol okeol sheodol qokeechom	9	1.000000	9	1.000000	8	8	1.000000	13	1	26	40	0.350000	3	18	0.166667	2	6	7	17	58	0.293103	ALL_MEMBER_AND_BOUNDARY_STABLE	F:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:KAB{adj=UU;fl=U;ec=C;o=0;c=4;p=-} | C:AQJABBA{adj=FUUUDU;fl=I;ec=I;o=0;c=0;p=AQ} | C:DAQAB{adj=FFUU;fl=U;ec=U;o=0;c=2;p=DAQ} | C:DAQJABA{adj=FFUUUU;fl=I;ec=C;o=0;c=0;p=DAQ} | C:BKAB{adj=UUU;fl=I;ec=U;o=1;c=2;p=-} | C:AQJAB{adj=FUUU;fl=I;ec=U;o=0;c=2;p=AQ} | C:LJABAB{adj=FUUUU;fl=I;ec=I;o=0;c=3;p=LJ} | L:DAQKKAB{adj=FFFUUU;fl=I;ec=I;o=0;c=2;p=DAQK}	1	P|A	3	1
3312	f103r.36|S01	f103r.36	f103r	S	B	3	+P0	P	CONFIRMED_PROSE	1	1	SINGLE	0	0	8	37	AQAAB KJBA AQKBA DAQKBA DAQKA LBA AQJA DAQKA	A1 Q1 A1 A1 B2 | K1 J1 B1 A2 | A1 Q1 K2 B1 A2 | D1 A1 Q1 K2 B1 A2 | D1 A1 Q1 K2 A2 | L1 B1 A2 | A1 Q2 J1 A2 | D1 A1 Q1 K2 A2	A1 Q1 A1 A1 B2 | K1 J1 B1 A2 | A1 Q1 K2 B1 A2 | D1 A1 Q1 K2 B1 A2 | D1 A1 Q1 K2 A2 | L1 B1 A2 | A1 Q2 J1 A2 | D1 A1 Q1 K2 A2	A1 Q1 A1 A1 B2 | K1 J1 B1 A2 | A1 Q1 K2 B1 A2 | D1 A1 Q1 K2 B1 A2 | D1 A1 Q1 K2 A2 | L1 B1 A2 | A1 Q2 J1 A2 | D1 A1 Q1 K2 A2	okool chedy okeedy qokeedy qokeey shdy otey qokeey	okool chedy okeedy qokeedy qokeey shdy otey qokeey	okool chedy okeedy qokeedy qokeey shdy otey qokeey	8	1.000000	8	1.000000	7	7	1.000000	14	2	13	29	0.551724	5	16	0.312500	3	2	7	21	45	0.466667	ALL_MEMBER_AND_BOUNDARY_STABLE	F:AQAAB{adj=FUDU;fl=I;ec=I;o=0;c=2;p=AQ} | C:KJBA{adj=FUU;fl=L;ec=C;o=0;c=2;p=KJ} | C:AQKBA{adj=FFUU;fl=U;ec=U;o=0;c=0;p=AQK} | C:DAQKBA{adj=FFFUU;fl=F;ec=U;o=0;c=0;p=DAQK} | C:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK} | C:LBA{adj=DU;fl=I;ec=U;o=0;c=0;p=-} | C:AQJA{adj=FUU;fl=I;ec=U;o=1;c=0;p=AQ} | L:DAQKA{adj=FFFU;fl=F;ec=U;o=1;c=0;p=DAQK}	1	S|B	1	1
