source_record_id	page	physical_folio	source_unit	ring	grove_number	tail_state	grade_source	grade_confidence	catalogue_star_tail_conflict	source_note_url	source_note_sha256	native_image_id	native_image_sha256	visual_basis
STOLFI_BEST_0641	f72r3	f72	z	OUTER	3	TAIL	HUMAN_EXPLICIT_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r3.S1	b98ceb38cb8351bae8c743948b3f7d0004c8e7bb4daea2a95a04fe5938eed6ca	YALE_1006203	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269	public unit note explicitly says star with tail
STOLFI_BEST_0642	f72r3	f72	z	OUTER	4	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r3.S1	b98ceb38cb8351bae8c743948b3f7d0004c8e7bb4daea2a95a04fe5938eed6ca	YALE_1006203	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0643	f72r3	f72	z	OUTER	5	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r3.S1	b98ceb38cb8351bae8c743948b3f7d0004c8e7bb4daea2a95a04fe5938eed6ca	YALE_1006203	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0644	f72r3	f72	z	OUTER	6	TAIL	HUMAN_EXPLICIT_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r3.S1	b98ceb38cb8351bae8c743948b3f7d0004c8e7bb4daea2a95a04fe5938eed6ca	YALE_1006203	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269	public unit note explicitly says star with tail
STOLFI_BEST_0645	f72r3	f72	z	OUTER	7	TAIL	HUMAN_EXPLICIT_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r3.S1	b98ceb38cb8351bae8c743948b3f7d0004c8e7bb4daea2a95a04fe5938eed6ca	YALE_1006203	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269	public unit note explicitly says star with tail
STOLFI_BEST_0646	f72r3	f72	z	OUTER	8	TAIL	HUMAN_EXPLICIT_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r3.S1	b98ceb38cb8351bae8c743948b3f7d0004c8e7bb4daea2a95a04fe5938eed6ca	YALE_1006203	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269	public unit note explicitly says star with tail
STOLFI_BEST_0647	f72r3	f72	z	OUTER	9	TAIL	HUMAN_EXPLICIT_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r3.S1	b98ceb38cb8351bae8c743948b3f7d0004c8e7bb4daea2a95a04fe5938eed6ca	YALE_1006203	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269	public unit note explicitly says star with tail
STOLFI_BEST_0648	f72r3	f72	z	OUTER	10	TAIL	HUMAN_EXPLICIT_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r3.S1	b98ceb38cb8351bae8c743948b3f7d0004c8e7bb4daea2a95a04fe5938eed6ca	YALE_1006203	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269	public unit note explicitly says star with tail
STOLFI_BEST_0649	f72r3	f72	z	OUTER	11	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r3.S1	b98ceb38cb8351bae8c743948b3f7d0004c8e7bb4daea2a95a04fe5938eed6ca	YALE_1006203	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0650	f72r3	f72	z	OUTER	12	TAIL	HUMAN_EXPLICIT_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r3.S1	b98ceb38cb8351bae8c743948b3f7d0004c8e7bb4daea2a95a04fe5938eed6ca	YALE_1006203	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269	public unit note explicitly says star with tail
STOLFI_BEST_0741	f73r	f73	x	INNER	1	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S2	f22341fdd6cd3de0a22e33c3f1e7d707047b2b82afc72b95b39de56f44df623a	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0742	f73r	f73	x	INNER	2	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S2	f22341fdd6cd3de0a22e33c3f1e7d707047b2b82afc72b95b39de56f44df623a	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0743	f73r	f73	x	INNER	3	TAIL	HUMAN_EXPLICIT_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S2	f22341fdd6cd3de0a22e33c3f1e7d707047b2b82afc72b95b39de56f44df623a	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	public unit note explicitly says star with tail
STOLFI_BEST_0744	f73r	f73	x	INNER	4	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S2	f22341fdd6cd3de0a22e33c3f1e7d707047b2b82afc72b95b39de56f44df623a	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0745	f73r	f73	x	INNER	5	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S2	f22341fdd6cd3de0a22e33c3f1e7d707047b2b82afc72b95b39de56f44df623a	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0746	f73r	f73	x	INNER	6	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S2	f22341fdd6cd3de0a22e33c3f1e7d707047b2b82afc72b95b39de56f44df623a	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0747	f73r	f73	x	INNER	7	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S2	f22341fdd6cd3de0a22e33c3f1e7d707047b2b82afc72b95b39de56f44df623a	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0748	f73r	f73	x	INNER	8	NO_TAIL	HUMAN_EXPLICIT_NO_TAIL_CORRECTION	HIGH	1	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S2	f22341fdd6cd3de0a22e33c3f1e7d707047b2b82afc72b95b39de56f44df623a	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	public unit note explicitly rejects tail and distinguishes the arm
STOLFI_BEST_0749	f73r	f73	x	INNER	9	NO_TAIL	HUMAN_EXPLICIT_NO_TAIL_CORRECTION	HIGH	1	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S2	f22341fdd6cd3de0a22e33c3f1e7d707047b2b82afc72b95b39de56f44df623a	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	public unit note explicitly rejects tail and distinguishes the arm
STOLFI_BEST_0750	f73r	f73	x	INNER	10	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S2	f22341fdd6cd3de0a22e33c3f1e7d707047b2b82afc72b95b39de56f44df623a	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0751	f73r	f73	y	OUTER	1	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S1	127f26916640014f7bae7e0d3728be86ca7d469868aba063609df390c69779d3	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0752	f73r	f73	y	OUTER	2	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S1	127f26916640014f7bae7e0d3728be86ca7d469868aba063609df390c69779d3	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0753	f73r	f73	y	OUTER	3	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S1	127f26916640014f7bae7e0d3728be86ca7d469868aba063609df390c69779d3	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0754	f73r	f73	y	OUTER	4	TAIL	HUMAN_EXPLICIT_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S1	127f26916640014f7bae7e0d3728be86ca7d469868aba063609df390c69779d3	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	public unit note explicitly says star with tail
STOLFI_BEST_0755	f73r	f73	y	OUTER	5	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S1	127f26916640014f7bae7e0d3728be86ca7d469868aba063609df390c69779d3	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0756	f73r	f73	y	OUTER	6	TAIL	HUMAN_EXPLICIT_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S1	127f26916640014f7bae7e0d3728be86ca7d469868aba063609df390c69779d3	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	public unit note explicitly says star with tail
STOLFI_BEST_0757	f73r	f73	y	OUTER	7	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S1	127f26916640014f7bae7e0d3728be86ca7d469868aba063609df390c69779d3	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0758	f73r	f73	y	OUTER	8	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S1	127f26916640014f7bae7e0d3728be86ca7d469868aba063609df390c69779d3	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0759	f73r	f73	y	OUTER	9	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S1	127f26916640014f7bae7e0d3728be86ca7d469868aba063609df390c69779d3	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0760	f73r	f73	y	OUTER	10	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S1	127f26916640014f7bae7e0d3728be86ca7d469868aba063609df390c69779d3	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0761	f73r	f73	y	OUTER	11	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S1	127f26916640014f7bae7e0d3728be86ca7d469868aba063609df390c69779d3	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0762	f73r	f73	y	OUTER	12	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S1	127f26916640014f7bae7e0d3728be86ca7d469868aba063609df390c69779d3	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0763	f73r	f73	y	OUTER	13	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S1	127f26916640014f7bae7e0d3728be86ca7d469868aba063609df390c69779d3	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0764	f73r	f73	y	OUTER	14	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S1	127f26916640014f7bae7e0d3728be86ca7d469868aba063609df390c69779d3	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0765	f73r	f73	y	OUTER	15	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S1	127f26916640014f7bae7e0d3728be86ca7d469868aba063609df390c69779d3	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
STOLFI_BEST_0766	f73r	f73	y	OUTER	16	NO_TAIL	NATIVE_CLEAR_NO_TAIL	HIGH	0	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f73r.S1	127f26916640014f7bae7e0d3728be86ca7d469868aba063609df390c69779d3	YALE_1006206	5bc8e07dbd61cc1f218cfc4449cd527be118aa7884878ec4c8e568e9c2d89bad	complete held-star contour visible with no independent continuation beyond the holding arm
