consensus_group_id	segment_id	page	physical_folio	section	symbol_count	segment_group_index	segment_group_count	segment_position	folio_parity	primary_slot_eligible
f75r.22|C004	f75r.22|S01	f75r	f75	B	4	4	4	LAST	ODD	1
f75r.22|C005	f75r.22|S02	f75r	f75	B	2	1	5	FIRST	ODD	1
f75r.22|C006	f75r.22|S02	f75r	f75	B	3	2	5	CORE	ODD	1
f75r.22|C007	f75r.22|S02	f75r	f75	B	3	3	5	CORE	ODD	1
f75r.22|C008	f75r.22|S02	f75r	f75	B	4	4	5	CORE	ODD	1
f75r.22|C009	f75r.22|S02	f75r	f75	B	3	5	5	LAST	ODD	1
f75r.23|C001	f75r.23|S01	f75r	f75	B	4	1	4	FIRST	ODD	1
f75r.23|C002	f75r.23|S01	f75r	f75	B	4	2	4	CORE	ODD	1
f75r.23|C003	f75r.23|S01	f75r	f75	B	5	3	4	CORE	ODD	1
f75r.23|C004	f75r.23|S01	f75r	f75	B	5	4	4	LAST	ODD	1
f75r.23|C005	f75r.23|S02	f75r	f75	B	4	1	4	FIRST	ODD	1
f75r.23|C006	f75r.23|S02	f75r	f75	B	3	2	4	CORE	ODD	1
f75r.23|C007	f75r.23|S02	f75r	f75	B	4	3	4	CORE	ODD	1
f75r.23|C008	f75r.23|S02	f75r	f75	B	5	4	4	LAST	ODD	1
f75r.24|C001	f75r.24|S01	f75r	f75	B	5	1	3	FIRST	ODD	1
f75r.24|C002	f75r.24|S01	f75r	f75	B	5	2	3	CORE	ODD	1
f75r.24|C003	f75r.24|S01	f75r	f75	B	7	3	3	LAST	ODD	1
f75r.24|C004	f75r.24|S02	f75r	f75	B	3	1	4	FIRST	ODD	1
f75r.24|C005	f75r.24|S02	f75r	f75	B	4	2	4	CORE	ODD	1
f75r.24|C006	f75r.24|S02	f75r	f75	B	3	3	4	CORE	ODD	1
f75r.24|C007	f75r.24|S02	f75r	f75	B	2	4	4	LAST	ODD	1
f75r.26|C001	f75r.26|S01	f75r	f75	B	3	1	6	FIRST	ODD	1
f75r.26|C002	f75r.26|S01	f75r	f75	B	2	2	6	CORE	ODD	1
f75r.26|C003	f75r.26|S01	f75r	f75	B	4	3	6	CORE	ODD	1
f75r.26|C004	f75r.26|S01	f75r	f75	B	3	4	6	CORE	ODD	1
f75r.26|C005	f75r.26|S01	f75r	f75	B	2	5	6	CORE	ODD	1
f75r.26|C006	f75r.26|S01	f75r	f75	B	4	6	6	LAST	ODD	1
f75r.26|C007	f75r.26|S02	f75r	f75	B	3	1	2	FIRST	ODD	0
f75r.26|C008	f75r.26|S02	f75r	f75	B	3	2	2	LAST	ODD	0
f75r.28|C001	f75r.28|S01	f75r	f75	B	5	1	11	FIRST	ODD	1
f75r.28|C002	f75r.28|S01	f75r	f75	B	5	2	11	CORE	ODD	1
f75r.28|C003	f75r.28|S01	f75r	f75	B	5	3	11	CORE	ODD	1
f75r.28|C004	f75r.28|S01	f75r	f75	B	3	4	11	CORE	ODD	1
f75r.28|C005	f75r.28|S01	f75r	f75	B	5	5	11	CORE	ODD	1
f75r.28|C006	f75r.28|S01	f75r	f75	B	4	6	11	CORE	ODD	1
f75r.28|C007	f75r.28|S01	f75r	f75	B	3	7	11	CORE	ODD	1
f75r.28|C008	f75r.28|S01	f75r	f75	B	1	8	11	CORE	ODD	1
f75r.28|C009	f75r.28|S01	f75r	f75	B	4	9	11	CORE	ODD	1
f75r.28|C010	f75r.28|S01	f75r	f75	B	6	10	11	CORE	ODD	1
f75r.28|C011	f75r.28|S01	f75r	f75	B	7	11	11	LAST	ODD	1
f75r.29|C001	f75r.29|S01	f75r	f75	B	3	1	13	FIRST	ODD	1
f75r.29|C002	f75r.29|S01	f75r	f75	B	4	2	13	CORE	ODD	1
f75r.29|C003	f75r.29|S01	f75r	f75	B	2	3	13	CORE	ODD	1
f75r.29|C004	f75r.29|S01	f75r	f75	B	2	4	13	CORE	ODD	1
f75r.29|C005	f75r.29|S01	f75r	f75	B	4	5	13	CORE	ODD	1
f75r.29|C006	f75r.29|S01	f75r	f75	B	2	6	13	CORE	ODD	1
f75r.29|C007	f75r.29|S01	f75r	f75	B	5	7	13	CORE	ODD	1
f75r.29|C008	f75r.29|S01	f75r	f75	B	3	8	13	CORE	ODD	1
f75r.29|C009	f75r.29|S01	f75r	f75	B	3	9	13	CORE	ODD	1
f75r.29|C010	f75r.29|S01	f75r	f75	B	5	10	13	CORE	ODD	1
f75r.29|C011	f75r.29|S01	f75r	f75	B	6	11	13	CORE	ODD	1
f75r.29|C012	f75r.29|S01	f75r	f75	B	4	12	13	CORE	ODD	1
f75r.29|C013	f75r.29|S01	f75r	f75	B	5	13	13	LAST	ODD	1
f75r.31|C001	f75r.31|S01	f75r	f75	B	5	1	9	FIRST	ODD	1
f75r.31|C002	f75r.31|S01	f75r	f75	B	5	2	9	CORE	ODD	1
f75r.31|C003	f75r.31|S01	f75r	f75	B	3	3	9	CORE	ODD	1
f75r.31|C004	f75r.31|S01	f75r	f75	B	5	4	9	CORE	ODD	1
f75r.31|C005	f75r.31|S01	f75r	f75	B	4	5	9	CORE	ODD	1
f75r.31|C006	f75r.31|S01	f75r	f75	B	3	6	9	CORE	ODD	1
f75r.31|C007	f75r.31|S01	f75r	f75	B	5	7	9	CORE	ODD	1
f75r.31|C008	f75r.31|S01	f75r	f75	B	6	8	9	CORE	ODD	1
f75r.31|C009	f75r.31|S01	f75r	f75	B	5	9	9	LAST	ODD	1
f75r.32|C001	f75r.32|S01	f75r	f75	B	5	1	10	FIRST	ODD	1
f75r.32|C002	f75r.32|S01	f75r	f75	B	3	2	10	CORE	ODD	1
f75r.32|C003	f75r.32|S01	f75r	f75	B	4	3	10	CORE	ODD	1
f75r.32|C004	f75r.32|S01	f75r	f75	B	5	4	10	CORE	ODD	1
f75r.32|C005	f75r.32|S01	f75r	f75	B	3	5	10	CORE	ODD	1
f75r.32|C006	f75r.32|S01	f75r	f75	B	4	6	10	CORE	ODD	1
f75r.32|C007	f75r.32|S01	f75r	f75	B	4	7	10	CORE	ODD	1
f75r.32|C008	f75r.32|S01	f75r	f75	B	5	8	10	CORE	ODD	1
f75r.32|C009	f75r.32|S01	f75r	f75	B	4	9	10	CORE	ODD	1
f75r.32|C010	f75r.32|S01	f75r	f75	B	3	10	10	LAST	ODD	1
f75r.33|C001	f75r.33|S01	f75r	f75	B	5	1	8	FIRST	ODD	1
f75r.33|C002	f75r.33|S01	f75r	f75	B	5	2	8	CORE	ODD	1
f75r.33|C003	f75r.33|S01	f75r	f75	B	3	3	8	CORE	ODD	1
f75r.33|C004	f75r.33|S01	f75r	f75	B	4	4	8	CORE	ODD	1
f75r.33|C005	f75r.33|S01	f75r	f75	B	5	5	8	CORE	ODD	1
f75r.33|C006	f75r.33|S01	f75r	f75	B	5	6	8	CORE	ODD	1
f75r.33|C007	f75r.33|S01	f75r	f75	B	5	7	8	CORE	ODD	1
f75r.33|C008	f75r.33|S01	f75r	f75	B	5	8	8	LAST	ODD	1
f75r.34|C001	f75r.34|S01	f75r	f75	B	1	1	10	FIRST	ODD	1
f75r.34|C002	f75r.34|S01	f75r	f75	B	6	2	10	CORE	ODD	1
f75r.34|C003	f75r.34|S01	f75r	f75	B	4	3	10	CORE	ODD	1
f75r.34|C004	f75r.34|S01	f75r	f75	B	3	4	10	CORE	ODD	1
f75r.34|C005	f75r.34|S01	f75r	f75	B	3	5	10	CORE	ODD	1
f75r.34|C006	f75r.34|S01	f75r	f75	B	4	6	10	CORE	ODD	1
f75r.34|C007	f75r.34|S01	f75r	f75	B	4	7	10	CORE	ODD	1
f75r.34|C008	f75r.34|S01	f75r	f75	B	2	8	10	CORE	ODD	1
f75r.34|C009	f75r.34|S01	f75r	f75	B	3	9	10	CORE	ODD	1
f75r.34|C010	f75r.34|S01	f75r	f75	B	6	10	10	LAST	ODD	1
f75r.36|C001	f75r.36|S01	f75r	f75	B	3	1	9	FIRST	ODD	1
f75r.36|C002	f75r.36|S01	f75r	f75	B	4	2	9	CORE	ODD	1
f75r.36|C003	f75r.36|S01	f75r	f75	B	6	3	9	CORE	ODD	1
f75r.36|C004	f75r.36|S01	f75r	f75	B	5	4	9	CORE	ODD	1
f75r.36|C005	f75r.36|S01	f75r	f75	B	4	5	9	CORE	ODD	1
f75r.36|C006	f75r.36|S01	f75r	f75	B	4	6	9	CORE	ODD	1
f75r.36|C007	f75r.36|S01	f75r	f75	B	3	7	9	CORE	ODD	1
f75r.36|C008	f75r.36|S01	f75r	f75	B	3	8	9	CORE	ODD	1
f75r.36|C009	f75r.36|S01	f75r	f75	B	2	9	9	LAST	ODD	1
f75r.37|C001	f75r.37|S01	f75r	f75	B	6	1	7	FIRST	ODD	1
f75r.37|C002	f75r.37|S01	f75r	f75	B	2	2	7	CORE	ODD	1
f75r.37|C003	f75r.37|S01	f75r	f75	B	4	3	7	CORE	ODD	1
f75r.37|C004	f75r.37|S01	f75r	f75	B	6	4	7	CORE	ODD	1
f75r.37|C005	f75r.37|S01	f75r	f75	B	6	5	7	CORE	ODD	1
f75r.37|C006	f75r.37|S01	f75r	f75	B	7	6	7	CORE	ODD	1
f75r.37|C007	f75r.37|S01	f75r	f75	B	3	7	7	LAST	ODD	1
f75r.38|C001	f75r.38|S01	f75r	f75	B	6	1	6	FIRST	ODD	1
f75r.38|C002	f75r.38|S01	f75r	f75	B	6	2	6	CORE	ODD	1
f75r.38|C003	f75r.38|S01	f75r	f75	B	6	3	6	CORE	ODD	1
f75r.38|C004	f75r.38|S01	f75r	f75	B	6	4	6	CORE	ODD	1
f75r.38|C005	f75r.38|S01	f75r	f75	B	6	5	6	CORE	ODD	1
f75r.38|C006	f75r.38|S01	f75r	f75	B	3	6	6	LAST	ODD	1
f75r.39|C001	f75r.39|S01	f75r	f75	B	5	1	6	FIRST	ODD	1
f75r.39|C002	f75r.39|S01	f75r	f75	B	6	2	6	CORE	ODD	1
f75r.39|C003	f75r.39|S01	f75r	f75	B	6	3	6	CORE	ODD	1
f75r.39|C004	f75r.39|S01	f75r	f75	B	6	4	6	CORE	ODD	1
f75r.39|C005	f75r.39|S01	f75r	f75	B	4	5	6	CORE	ODD	1
f75r.39|C006	f75r.39|S01	f75r	f75	B	5	6	6	LAST	ODD	1
f75r.40|C001	f75r.40|S01	f75r	f75	B	3	1	7	FIRST	ODD	1
f75r.40|C002	f75r.40|S01	f75r	f75	B	4	2	7	CORE	ODD	1
f75r.40|C003	f75r.40|S01	f75r	f75	B	5	3	7	CORE	ODD	1
f75r.40|C004	f75r.40|S01	f75r	f75	B	4	4	7	CORE	ODD	1
f75r.40|C005	f75r.40|S01	f75r	f75	B	3	5	7	CORE	ODD	1
f75r.40|C006	f75r.40|S01	f75r	f75	B	4	6	7	CORE	ODD	1
f75r.40|C007	f75r.40|S01	f75r	f75	B	5	7	7	LAST	ODD	1
f75r.41|C001	f75r.41|S01	f75r	f75	B	6	1	6	FIRST	ODD	1
f75r.41|C002	f75r.41|S01	f75r	f75	B	6	2	6	CORE	ODD	1
f75r.41|C003	f75r.41|S01	f75r	f75	B	5	3	6	CORE	ODD	1
f75r.41|C004	f75r.41|S01	f75r	f75	B	4	4	6	CORE	ODD	1
f75r.41|C005	f75r.41|S01	f75r	f75	B	6	5	6	CORE	ODD	1
f75r.41|C006	f75r.41|S01	f75r	f75	B	2	6	6	LAST	ODD	1
f75r.43|C001	f75r.43|S01	f75r	f75	B	5	1	7	FIRST	ODD	1
f75r.43|C002	f75r.43|S01	f75r	f75	B	5	2	7	CORE	ODD	1
f75r.43|C003	f75r.43|S01	f75r	f75	B	4	3	7	CORE	ODD	1
f75r.43|C004	f75r.43|S01	f75r	f75	B	5	4	7	CORE	ODD	1
f75r.43|C005	f75r.43|S01	f75r	f75	B	4	5	7	CORE	ODD	1
f75r.43|C006	f75r.43|S01	f75r	f75	B	4	6	7	CORE	ODD	1
f75r.43|C007	f75r.43|S01	f75r	f75	B	4	7	7	LAST	ODD	1
f75r.44|C001	f75r.44|S01	f75r	f75	B	5	1	12	FIRST	ODD	1
f75r.44|C002	f75r.44|S01	f75r	f75	B	3	2	12	CORE	ODD	1
f75r.44|C003	f75r.44|S01	f75r	f75	B	5	3	12	CORE	ODD	1
f75r.44|C004	f75r.44|S01	f75r	f75	B	6	4	12	CORE	ODD	1
f75r.44|C005	f75r.44|S01	f75r	f75	B	5	5	12	CORE	ODD	1
f75r.44|C006	f75r.44|S01	f75r	f75	B	6	6	12	CORE	ODD	1
f75r.44|C007	f75r.44|S01	f75r	f75	B	4	7	12	CORE	ODD	1
f75r.44|C008	f75r.44|S01	f75r	f75	B	4	8	12	CORE	ODD	1
f75r.44|C009	f75r.44|S01	f75r	f75	B	4	9	12	CORE	ODD	1
f75r.44|C010	f75r.44|S01	f75r	f75	B	1	10	12	CORE	ODD	1
f75r.44|C011	f75r.44|S01	f75r	f75	B	3	11	12	CORE	ODD	1
f75r.44|C012	f75r.44|S01	f75r	f75	B	2	12	12	LAST	ODD	1
f75r.45|C001	f75r.45|S01	f75r	f75	B	5	1	10	FIRST	ODD	1
f75r.45|C002	f75r.45|S01	f75r	f75	B	3	2	10	CORE	ODD	1
f75r.45|C003	f75r.45|S01	f75r	f75	B	5	3	10	CORE	ODD	1
f75r.45|C004	f75r.45|S01	f75r	f75	B	5	4	10	CORE	ODD	1
f75r.45|C005	f75r.45|S01	f75r	f75	B	5	5	10	CORE	ODD	1
f75r.45|C006	f75r.45|S01	f75r	f75	B	3	6	10	CORE	ODD	1
f75r.45|C007	f75r.45|S01	f75r	f75	B	5	7	10	CORE	ODD	1
f75r.45|C008	f75r.45|S01	f75r	f75	B	6	8	10	CORE	ODD	1
f75r.45|C009	f75r.45|S01	f75r	f75	B	5	9	10	CORE	ODD	1
f75r.45|C010	f75r.45|S01	f75r	f75	B	4	10	10	LAST	ODD	1
f75r.47|C001	f75r.47|S01	f75r	f75	B	3	1	2	FIRST	ODD	0
f75r.47|C002	f75r.47|S01	f75r	f75	B	5	2	2	LAST	ODD	0
f75r.48|C001	f75r.48|S01	f75r	f75	B	4	1	2	FIRST	ODD	0
f75r.48|C002	f75r.48|S01	f75r	f75	B	4	2	2	LAST	ODD	0
f75r.49|C001	f75r.49|S01	f75r	f75	B	4	1	2	FIRST	ODD	0
f75r.49|C002	f75r.49|S01	f75r	f75	B	4	2	2	LAST	ODD	0
f75r.50|C001	f75r.50|S01	f75r	f75	B	4	1	1	SINGLE	ODD	0
f75r.51|C001	f75r.51|S01	f75r	f75	B	4	1	1	SINGLE	ODD	0
f75r.52|C001	f75r.52|S01	f75r	f75	B	5	1	1	SINGLE	ODD	0
f75r.53|C001	f75r.53|S01	f75r	f75	B	4	1	1	SINGLE	ODD	0
f75v.1|C001	f75v.1|S01	f75v	f75	B	6	1	5	FIRST	ODD	1
f75v.1|C002	f75v.1|S01	f75v	f75	B	6	2	5	CORE	ODD	1
f75v.1|C003	f75v.1|S01	f75v	f75	B	6	3	5	CORE	ODD	1
f75v.1|C004	f75v.1|S01	f75v	f75	B	6	4	5	CORE	ODD	1
f75v.1|C005	f75v.1|S01	f75v	f75	B	5	5	5	LAST	ODD	1
f75v.1|C006	f75v.1|S02	f75v	f75	B	3	1	4	FIRST	ODD	1
f75v.1|C007	f75v.1|S02	f75v	f75	B	5	2	4	CORE	ODD	1
f75v.1|C008	f75v.1|S02	f75v	f75	B	3	3	4	CORE	ODD	1
f75v.1|C009	f75v.1|S02	f75v	f75	B	5	4	4	LAST	ODD	1
f75v.3|C001	f75v.3|S01	f75v	f75	B	3	1	6	FIRST	ODD	1
