panel_row_id	cell_id	consensus_group_id	locus	page	physical_folio	section	symbol_count	manual_role	target_class
LRG008-C008|R005	LRG008-C008	f68r3.9|C001	f68r3.9	f68r3	f68	A	4	R	DIAGRAM
LRG008-C008|R006	LRG008-C008	f68r3.9|C003	f68r3.9	f68r3	f68	A	4	R	DIAGRAM
LRG008-C009|R001	LRG008-C009	f68r3.11|C001	f68r3.11	f68r3	f68	A	5	L	LABEL
LRG008-C009|R002	LRG008-C009	f68r3.14|C001	f68r3.14	f68r3	f68	A	5	L	LABEL
LRG008-C009|R003	LRG008-C009	f68r3.19|C001	f68r3.19	f68r3	f68	A	5	L	LABEL
LRG008-C009|R004	LRG008-C009	f68r3.5|C001	f68r3.5	f68r3	f68	A	5	R	DIAGRAM
LRG008-C009|R005	LRG008-C009	f68r3.5|C002	f68r3.5	f68r3	f68	A	5	R	DIAGRAM
LRG008-C009|R006	LRG008-C009	f68r3.5|C003	f68r3.5	f68r3	f68	A	5	R	DIAGRAM
LRG008-C009|R007	LRG008-C009	f68r3.5|C005	f68r3.5	f68r3	f68	A	5	R	DIAGRAM
LRG008-C009|R008	LRG008-C009	f68r3.8|C001	f68r3.8	f68r3	f68	A	5	R	DIAGRAM
LRG008-C009|R009	LRG008-C009	f68r3.9|C002	f68r3.9	f68r3	f68	A	5	R	DIAGRAM
LRG008-C009|R010	LRG008-C009	f68r3.9|C005	f68r3.9	f68r3	f68	A	5	R	DIAGRAM
LRG008-C010|R001	LRG008-C010	f68r3.17|C001	f68r3.17	f68r3	f68	A	6	L	LABEL
LRG008-C010|R002	LRG008-C010	f68r3.20|C001	f68r3.20	f68r3	f68	A	6	L	LABEL
LRG008-C010|R003	LRG008-C010	f68r3.21|C001	f68r3.21	f68r3	f68	A	6	L	LABEL
LRG008-C010|R004	LRG008-C010	f68r3.2|C002	f68r3.2	f68r3	f68	A	6	R	DIAGRAM
LRG008-C010|R005	LRG008-C010	f68r3.2|C004	f68r3.2	f68r3	f68	A	6	R	DIAGRAM
LRG008-C010|R006	LRG008-C010	f68r3.4|C001	f68r3.4	f68r3	f68	A	6	R	DIAGRAM
LRG008-C010|R007	LRG008-C010	f68r3.4|C004	f68r3.4	f68r3	f68	A	6	R	DIAGRAM
LRG008-C010|R008	LRG008-C010	f68r3.5|C004	f68r3.5	f68r3	f68	A	6	R	DIAGRAM
LRG008-C010|R009	LRG008-C010	f68r3.8|C004	f68r3.8	f68r3	f68	A	6	R	DIAGRAM
LRG008-C011|R001	LRG008-C011	f68v3.15|C001	f68v3.15	f68v3	f68	C	6	L	LABEL
LRG008-C011|R002	LRG008-C011	f68v3.7|C004	f68v3.7	f68v3	f68	C	6	R	DIAGRAM
LRG008-C011|R003	LRG008-C011	f68v3.7|C005	f68v3.7	f68v3	f68	C	6	R	DIAGRAM
LRG008-C012|R001	LRG008-C012	f68v3.16|C001	f68v3.16	f68v3	f68	C	7	L	LABEL
LRG008-C012|R002	LRG008-C012	f68v3.10|C001	f68v3.10	f68v3	f68	C	7	R	DIAGRAM
LRG008-C012|R003	LRG008-C012	f68v3.10|C005	f68v3.10	f68v3	f68	C	7	R	DIAGRAM
LRG008-C013|R001	LRG008-C013	f69r.10|C002	f69r.10	f69r	f69	C	2	L	LABEL
LRG008-C013|R002	LRG008-C013	f69r.10|C003	f69r.10	f69r	f69	C	2	L	LABEL
LRG008-C013|R003	LRG008-C013	f69r.11|C001	f69r.11	f69r	f69	C	2	L	LABEL
LRG008-C013|R004	LRG008-C013	f69r.12|C001	f69r.12	f69r	f69	C	2	L	LABEL
LRG008-C013|R005	LRG008-C013	f69r.14|C002	f69r.14	f69r	f69	C	2	L	LABEL
LRG008-C013|R006	LRG008-C013	f69r.15|C002	f69r.15	f69r	f69	C	2	L	LABEL
LRG008-C013|R007	LRG008-C013	f69r.15|C003	f69r.15	f69r	f69	C	2	L	LABEL
LRG008-C013|R008	LRG008-C013	f69r.6|C001	f69r.6	f69r	f69	C	2	L	LABEL
LRG008-C013|R009	LRG008-C013	f69r.8|C003	f69r.8	f69r	f69	C	2	L	LABEL
LRG008-C013|R010	LRG008-C013	f69r.9|C002	f69r.9	f69r	f69	C	2	L	LABEL
LRG008-C013|R011	LRG008-C013	f69r.22|C002	f69r.22	f69r	f69	C	2	R	DIAGRAM
LRG008-C013|R012	LRG008-C013	f69r.24|C002	f69r.24	f69r	f69	C	2	R	DIAGRAM
LRG008-C013|R013	LRG008-C013	f69r.30|C003	f69r.30	f69r	f69	C	2	R	DIAGRAM
LRG008-C013|R014	LRG008-C013	f69r.34|C002	f69r.34	f69r	f69	C	2	R	DIAGRAM
LRG008-C013|R015	LRG008-C013	f69r.35|C002	f69r.35	f69r	f69	C	2	R	DIAGRAM
LRG008-C013|R016	LRG008-C013	f69r.39|C002	f69r.39	f69r	f69	C	2	R	DIAGRAM
LRG008-C013|R017	LRG008-C013	f69r.42|C003	f69r.42	f69r	f69	C	2	R	DIAGRAM
LRG008-C014|R001	LRG008-C014	f69r.14|C001	f69r.14	f69r	f69	C	3	L	LABEL
LRG008-C014|R002	LRG008-C014	f69r.14|C004	f69r.14	f69r	f69	C	3	L	LABEL
LRG008-C014|R003	LRG008-C014	f69r.19|C001	f69r.19	f69r	f69	C	3	L	LABEL
LRG008-C014|R004	LRG008-C014	f69r.19|C002	f69r.19	f69r	f69	C	3	L	LABEL
LRG008-C014|R005	LRG008-C014	f69r.7|C001	f69r.7	f69r	f69	C	3	L	LABEL
LRG008-C014|R006	LRG008-C014	f69r.7|C002	f69r.7	f69r	f69	C	3	L	LABEL
LRG008-C014|R007	LRG008-C014	f69r.8|C002	f69r.8	f69r	f69	C	3	L	LABEL
LRG008-C014|R008	LRG008-C014	f69r.24|C003	f69r.24	f69r	f69	C	3	R	DIAGRAM
LRG008-C014|R009	LRG008-C014	f69r.24|C004	f69r.24	f69r	f69	C	3	R	DIAGRAM
LRG008-C014|R010	LRG008-C014	f69r.25|C002	f69r.25	f69r	f69	C	3	R	DIAGRAM
LRG008-C014|R011	LRG008-C014	f69r.25|C003	f69r.25	f69r	f69	C	3	R	DIAGRAM
LRG008-C014|R012	LRG008-C014	f69r.26|C002	f69r.26	f69r	f69	C	3	R	DIAGRAM
LRG008-C014|R013	LRG008-C014	f69r.26|C003	f69r.26	f69r	f69	C	3	R	DIAGRAM
LRG008-C014|R014	LRG008-C014	f69r.29|C002	f69r.29	f69r	f69	C	3	R	DIAGRAM
LRG008-C014|R015	LRG008-C014	f69r.34|C001	f69r.34	f69r	f69	C	3	R	DIAGRAM
LRG008-C014|R016	LRG008-C014	f69r.35|C003	f69r.35	f69r	f69	C	3	R	DIAGRAM
LRG008-C014|R017	LRG008-C014	f69r.36|C003	f69r.36	f69r	f69	C	3	R	DIAGRAM
LRG008-C014|R018	LRG008-C014	f69r.39|C001	f69r.39	f69r	f69	C	3	R	DIAGRAM
LRG008-C014|R019	LRG008-C014	f69r.40|C003	f69r.40	f69r	f69	C	3	R	DIAGRAM
LRG008-C015|R001	LRG008-C015	f69r.10|C001	f69r.10	f69r	f69	C	4	L	LABEL
LRG008-C015|R002	LRG008-C015	f69r.13|C001	f69r.13	f69r	f69	C	4	L	LABEL
LRG008-C015|R003	LRG008-C015	f69r.14|C003	f69r.14	f69r	f69	C	4	L	LABEL
LRG008-C015|R004	LRG008-C015	f69r.15|C001	f69r.15	f69r	f69	C	4	L	LABEL
LRG008-C015|R005	LRG008-C015	f69r.6|C002	f69r.6	f69r	f69	C	4	L	LABEL
LRG008-C015|R006	LRG008-C015	f69r.8|C001	f69r.8	f69r	f69	C	4	L	LABEL
LRG008-C015|R007	LRG008-C015	f69r.22|C001	f69r.22	f69r	f69	C	4	R	DIAGRAM
LRG008-C015|R008	LRG008-C015	f69r.25|C001	f69r.25	f69r	f69	C	4	R	DIAGRAM
LRG008-C015|R009	LRG008-C015	f69r.26|C001	f69r.26	f69r	f69	C	4	R	DIAGRAM
LRG008-C015|R010	LRG008-C015	f69r.26|C004	f69r.26	f69r	f69	C	4	R	DIAGRAM
LRG008-C015|R011	LRG008-C015	f69r.27|C003	f69r.27	f69r	f69	C	4	R	DIAGRAM
LRG008-C015|R012	LRG008-C015	f69r.28|C002	f69r.28	f69r	f69	C	4	R	DIAGRAM
LRG008-C015|R013	LRG008-C015	f69r.29|C001	f69r.29	f69r	f69	C	4	R	DIAGRAM
LRG008-C015|R014	LRG008-C015	f69r.30|C002	f69r.30	f69r	f69	C	4	R	DIAGRAM
LRG008-C015|R015	LRG008-C015	f69r.36|C002	f69r.36	f69r	f69	C	4	R	DIAGRAM
LRG008-C015|R016	LRG008-C015	f69r.41|C002	f69r.41	f69r	f69	C	4	R	DIAGRAM
LRG008-C015|R017	LRG008-C015	f69r.42|C002	f69r.42	f69r	f69	C	4	R	DIAGRAM
LRG008-C016|R001	LRG008-C016	f69r.11|C002	f69r.11	f69r	f69	C	5	L	LABEL
LRG008-C016|R002	LRG008-C016	f69r.13|C002	f69r.13	f69r	f69	C	5	L	LABEL
LRG008-C016|R003	LRG008-C016	f69r.17|C001	f69r.17	f69r	f69	C	5	L	LABEL
LRG008-C016|R004	LRG008-C016	f69r.17|C002	f69r.17	f69r	f69	C	5	L	LABEL
LRG008-C016|R005	LRG008-C016	f69r.6|C003	f69r.6	f69r	f69	C	5	L	LABEL
LRG008-C016|R006	LRG008-C016	f69r.7|C003	f69r.7	f69r	f69	C	5	L	LABEL
LRG008-C016|R007	LRG008-C016	f69r.21|C001	f69r.21	f69r	f69	C	5	R	DIAGRAM
LRG008-C016|R008	LRG008-C016	f69r.21|C002	f69r.21	f69r	f69	C	5	R	DIAGRAM
LRG008-C016|R009	LRG008-C016	f69r.22|C003	f69r.22	f69r	f69	C	5	R	DIAGRAM
LRG008-C016|R010	LRG008-C016	f69r.24|C001	f69r.24	f69r	f69	C	5	R	DIAGRAM
LRG008-C016|R011	LRG008-C016	f69r.27|C001	f69r.27	f69r	f69	C	5	R	DIAGRAM
LRG008-C016|R012	LRG008-C016	f69r.27|C002	f69r.27	f69r	f69	C	5	R	DIAGRAM
LRG008-C016|R013	LRG008-C016	f69r.29|C003	f69r.29	f69r	f69	C	5	R	DIAGRAM
LRG008-C016|R014	LRG008-C016	f69r.35|C001	f69r.35	f69r	f69	C	5	R	DIAGRAM
LRG008-C016|R015	LRG008-C016	f69r.36|C001	f69r.36	f69r	f69	C	5	R	DIAGRAM
LRG008-C016|R016	LRG008-C016	f69r.39|C003	f69r.39	f69r	f69	C	5	R	DIAGRAM
LRG008-C016|R017	LRG008-C016	f69r.39|C004	f69r.39	f69r	f69	C	5	R	DIAGRAM
LRG008-C016|R018	LRG008-C016	f69r.40|C001	f69r.40	f69r	f69	C	5	R	DIAGRAM
LRG008-C016|R019	LRG008-C016	f69r.40|C002	f69r.40	f69r	f69	C	5	R	DIAGRAM
LRG008-C016|R020	LRG008-C016	f69r.42|C001	f69r.42	f69r	f69	C	5	R	DIAGRAM
LRG008-C017|R001	LRG008-C017	f69r.12|C002	f69r.12	f69r	f69	C	6	L	LABEL
LRG008-C017|R002	LRG008-C017	f69r.19|C003	f69r.19	f69r	f69	C	6	L	LABEL
LRG008-C017|R003	LRG008-C017	f69r.9|C001	f69r.9	f69r	f69	C	6	L	LABEL
LRG008-C017|R004	LRG008-C017	f69r.23|C002	f69r.23	f69r	f69	C	6	R	DIAGRAM
LRG008-C017|R005	LRG008-C017	f69r.30|C001	f69r.30	f69r	f69	C	6	R	DIAGRAM
LRG008-C017|R006	LRG008-C017	f69r.37|C001	f69r.37	f69r	f69	C	6	R	DIAGRAM
LRG008-C017|R007	LRG008-C017	f69r.41|C001	f69r.41	f69r	f69	C	6	R	DIAGRAM
LRG008-C018|R001	LRG008-C018	f71v.10|C003	f71v.10	f71v	f71	Z	3	L	LABEL
LRG008-C018|R002	LRG008-C018	f71v.2|C001	f71v.2	f71v	f71	Z	3	L	LABEL
LRG008-C018|R003	LRG008-C018	f71v.9|C003	f71v.9	f71v	f71	Z	3	L	LABEL
LRG008-C018|R004	LRG008-C018	f71v.18|C009	f71v.18	f71v	f71	Z	3	C	DIAGRAM
LRG008-C018|R005	LRG008-C018	f71v.18|C011	f71v.18	f71v	f71	Z	3	C	DIAGRAM
LRG008-C019|R001	LRG008-C019	f71v.2|C002	f71v.2	f71v	f71	Z	4	L	LABEL
LRG008-C019|R002	LRG008-C019	f71v.6|C001	f71v.6	f71v	f71	Z	4	L	LABEL
LRG008-C019|R003	LRG008-C019	f71v.7|C001	f71v.7	f71v	f71	Z	4	L	LABEL
LRG008-C019|R004	LRG008-C019	f71v.9|C001	f71v.9	f71v	f71	Z	4	L	LABEL
LRG008-C019|R005	LRG008-C019	f71v.18|C001	f71v.18	f71v	f71	Z	4	C	DIAGRAM
LRG008-C019|R006	LRG008-C019	f71v.18|C003	f71v.18	f71v	f71	Z	4	C	DIAGRAM
LRG008-C019|R007	LRG008-C019	f71v.18|C005	f71v.18	f71v	f71	Z	4	C	DIAGRAM
LRG008-C019|R008	LRG008-C019	f71v.18|C007	f71v.18	f71v	f71	Z	4	C	DIAGRAM
LRG008-C019|R009	LRG008-C019	f71v.18|C010	f71v.18	f71v	f71	Z	4	C	DIAGRAM
LRG008-C020|R001	LRG008-C020	f71v.3|C001	f71v.3	f71v	f71	Z	5	L	LABEL
LRG008-C020|R002	LRG008-C020	f71v.18|C004	f71v.18	f71v	f71	Z	5	C	DIAGRAM
LRG008-C020|R003	LRG008-C020	f71v.18|C006	f71v.18	f71v	f71	Z	5	C	DIAGRAM
LRG008-C020|R004	LRG008-C020	f71v.18|C008	f71v.18	f71v	f71	Z	5	C	DIAGRAM
LRG008-C021|R001	LRG008-C021	f71v.14|C001	f71v.14	f71v	f71	Z	7	L	LABEL
LRG008-C021|R002	LRG008-C021	f71v.18|C002	f71v.18	f71v	f71	Z	7	C	DIAGRAM
LRG008-C022|R001	LRG008-C022	f72r1.10|C002	f72r1.10	f72r1	f72	Z	2	L	LABEL
LRG008-C022|R002	LRG008-C022	f72r1.4|C002	f72r1.4	f72r1	f72	Z	2	L	LABEL
LRG008-C022|R003	LRG008-C022	f72r1.12|C016	f72r1.12	f72r1	f72	Z	2	C	DIAGRAM
LRG008-C022|R004	LRG008-C022	f72r1.12|C023	f72r1.12	f72r1	f72	Z	2	C	DIAGRAM
LRG008-C023|R001	LRG008-C023	f72r1.16|C002	f72r1.16	f72r1	f72	Z	3	L	LABEL
LRG008-C023|R002	LRG008-C023	f72r1.4|C001	f72r1.4	f72r1	f72	Z	3	L	LABEL
LRG008-C023|R003	LRG008-C023	f72r1.4|C003	f72r1.4	f72r1	f72	Z	3	L	LABEL
LRG008-C023|R004	LRG008-C023	f72r1.12|C017	f72r1.12	f72r1	f72	Z	3	C	DIAGRAM
LRG008-C024|R001	LRG008-C024	f72r1.10|C003	f72r1.10	f72r1	f72	Z	4	L	LABEL
LRG008-C024|R002	LRG008-C024	f72r1.16|C001	f72r1.16	f72r1	f72	Z	4	L	LABEL
LRG008-C024|R003	LRG008-C024	f72r1.9|C001	f72r1.9	f72r1	f72	Z	4	L	LABEL
LRG008-C024|R004	LRG008-C024	f72r1.9|C002	f72r1.9	f72r1	f72	Z	4	L	LABEL
LRG008-C024|R005	LRG008-C024	f72r1.12|C002	f72r1.12	f72r1	f72	Z	4	C	DIAGRAM
LRG008-C024|R006	LRG008-C024	f72r1.12|C003	f72r1.12	f72r1	f72	Z	4	C	DIAGRAM
LRG008-C024|R007	LRG008-C024	f72r1.12|C007	f72r1.12	f72r1	f72	Z	4	C	DIAGRAM
LRG008-C024|R008	LRG008-C024	f72r1.12|C009	f72r1.12	f72r1	f72	Z	4	C	DIAGRAM
LRG008-C024|R009	LRG008-C024	f72r1.12|C013	f72r1.12	f72r1	f72	Z	4	C	DIAGRAM
LRG008-C024|R010	LRG008-C024	f72r1.12|C015	f72r1.12	f72r1	f72	Z	4	C	DIAGRAM
LRG008-C024|R011	LRG008-C024	f72r1.12|C018	f72r1.12	f72r1	f72	Z	4	C	DIAGRAM
LRG008-C024|R012	LRG008-C024	f72r1.12|C020	f72r1.12	f72r1	f72	Z	4	C	DIAGRAM
LRG008-C024|R013	LRG008-C024	f72r1.12|C022	f72r1.12	f72r1	f72	Z	4	C	DIAGRAM
LRG008-C025|R001	LRG008-C025	f72r1.17|C001	f72r1.17	f72r1	f72	Z	5	L	LABEL
LRG008-C025|R002	LRG008-C025	f72r1.12|C004	f72r1.12	f72r1	f72	Z	5	C	DIAGRAM
LRG008-C025|R003	LRG008-C025	f72r1.12|C010	f72r1.12	f72r1	f72	Z	5	C	DIAGRAM
LRG008-C025|R004	LRG008-C025	f72r1.12|C014	f72r1.12	f72r1	f72	Z	5	C	DIAGRAM
LRG008-C025|R005	LRG008-C025	f72r1.12|C021	f72r1.12	f72r1	f72	Z	5	C	DIAGRAM
LRG008-C026|R001	LRG008-C026	f72r1.10|C001	f72r1.10	f72r1	f72	Z	6	L	LABEL
LRG008-C026|R002	LRG008-C026	f72r1.14|C001	f72r1.14	f72r1	f72	Z	6	L	LABEL
LRG008-C026|R003	LRG008-C026	f72r1.15|C001	f72r1.15	f72r1	f72	Z	6	L	LABEL
LRG008-C026|R004	LRG008-C026	f72r1.5|C001	f72r1.5	f72r1	f72	Z	6	L	LABEL
LRG008-C026|R005	LRG008-C026	f72r1.12|C005	f72r1.12	f72r1	f72	Z	6	C	DIAGRAM
LRG008-C026|R006	LRG008-C026	f72r1.12|C006	f72r1.12	f72r1	f72	Z	6	C	DIAGRAM
LRG008-C026|R007	LRG008-C026	f72r1.12|C008	f72r1.12	f72r1	f72	Z	6	C	DIAGRAM
LRG008-C026|R008	LRG008-C026	f72r1.12|C011	f72r1.12	f72r1	f72	Z	6	C	DIAGRAM
LRG008-C026|R009	LRG008-C026	f72r1.12|C024	f72r1.12	f72r1	f72	Z	6	C	DIAGRAM
LRG008-C027|R001	LRG008-C027	f72r1.6|C001	f72r1.6	f72r1	f72	Z	7	L	LABEL
LRG008-C027|R002	LRG008-C027	f72r1.12|C001	f72r1.12	f72r1	f72	Z	7	C	DIAGRAM
LRG008-C027|R003	LRG008-C027	f72r1.12|C019	f72r1.12	f72r1	f72	Z	7	C	DIAGRAM
LRG008-C028|R001	LRG008-C028	f72r3.18|C001	f72r3.18	f72r3	f72	Z	3	L	LABEL
LRG008-C028|R002	LRG008-C028	f72r3.30|C002	f72r3.30	f72r3	f72	Z	3	L	LABEL
LRG008-C028|R003	LRG008-C028	f72r3.31|C001	f72r3.31	f72r3	f72	Z	3	L	LABEL
LRG008-C028|R004	LRG008-C028	f72r3.9|C002	f72r3.9	f72r3	f72	Z	3	L	LABEL
LRG008-C028|R005	LRG008-C028	f72r3.34|C006	f72r3.34	f72r3	f72	Z	3	C	DIAGRAM
LRG008-C029|R001	LRG008-C029	f72r3.12|C002	f72r3.12	f72r3	f72	Z	4	L	LABEL
LRG008-C029|R002	LRG008-C029	f72r3.19|C001	f72r3.19	f72r3	f72	Z	4	L	LABEL
LRG008-C029|R003	LRG008-C029	f72r3.19|C002	f72r3.19	f72r3	f72	Z	4	L	LABEL
LRG008-C029|R004	LRG008-C029	f72r3.32|C001	f72r3.32	f72r3	f72	Z	4	L	LABEL
LRG008-C029|R005	LRG008-C029	f72r3.8|C001	f72r3.8	f72r3	f72	Z	4	L	LABEL
LRG008-C029|R006	LRG008-C029	f72r3.9|C001	f72r3.9	f72r3	f72	Z	4	L	LABEL
LRG008-C029|R007	LRG008-C029	f72r3.34|C003	f72r3.34	f72r3	f72	Z	4	C	DIAGRAM
LRG008-C029|R008	LRG008-C029	f72r3.34|C004	f72r3.34	f72r3	f72	Z	4	C	DIAGRAM
LRG008-C029|R009	LRG008-C029	f72r3.34|C010	f72r3.34	f72r3	f72	Z	4	C	DIAGRAM
LRG008-C030|R001	LRG008-C030	f72r3.12|C001	f72r3.12	f72r3	f72	Z	5	L	LABEL
LRG008-C030|R002	LRG008-C030	f72r3.23|C001	f72r3.23	f72r3	f72	Z	5	L	LABEL
LRG008-C030|R003	LRG008-C030	f72r3.28|C001	f72r3.28	f72r3	f72	Z	5	L	LABEL
LRG008-C030|R004	LRG008-C030	f72r3.30|C001	f72r3.30	f72r3	f72	Z	5	L	LABEL
LRG008-C030|R005	LRG008-C030	f72r3.8|C002	f72r3.8	f72r3	f72	Z	5	L	LABEL
LRG008-C030|R006	LRG008-C030	f72r3.34|C001	f72r3.34	f72r3	f72	Z	5	C	DIAGRAM
LRG008-C030|R007	LRG008-C030	f72r3.34|C005	f72r3.34	f72r3	f72	Z	5	C	DIAGRAM
LRG008-C030|R008	LRG008-C030	f72r3.34|C008	f72r3.34	f72r3	f72	Z	5	C	DIAGRAM
LRG008-C031|R001	LRG008-C031	f72r3.16|C001	f72r3.16	f72r3	f72	Z	6	L	LABEL
LRG008-C031|R002	LRG008-C031	f72r3.22|C001	f72r3.22	f72r3	f72	Z	6	L	LABEL
LRG008-C031|R003	LRG008-C031	f72r3.27|C001	f72r3.27	f72r3	f72	Z	6	L	LABEL
LRG008-C031|R004	LRG008-C031	f72r3.33|C001	f72r3.33	f72r3	f72	Z	6	L	LABEL
LRG008-C031|R005	LRG008-C031	f72r3.3|C001	f72r3.3	f72r3	f72	Z	6	L	LABEL
LRG008-C031|R006	LRG008-C031	f72r3.4|C001	f72r3.4	f72r3	f72	Z	6	L	LABEL
LRG008-C031|R007	LRG008-C031	f72r3.6|C001	f72r3.6	f72r3	f72	Z	6	L	LABEL
LRG008-C031|R008	LRG008-C031	f72r3.34|C007	f72r3.34	f72r3	f72	Z	6	C	DIAGRAM
LRG008-C032|R001	LRG008-C032	f73r.19|C001	f73r.19	f73r	f73	Z	4	L	LABEL
LRG008-C032|R002	LRG008-C032	f73r.21|C001	f73r.21	f73r	f73	Z	4	L	LABEL
LRG008-C032|R003	LRG008-C032	f73r.27|C001	f73r.27	f73r	f73	Z	4	L	LABEL
LRG008-C032|R004	LRG008-C032	f73r.28|C001	f73r.28	f73r	f73	Z	4	L	LABEL
LRG008-C032|R005	LRG008-C032	f73r.2|C001	f73r.2	f73r	f73	Z	4	L	LABEL
LRG008-C032|R006	LRG008-C032	f73r.33|C001	f73r.33	f73r	f73	Z	4	C	DIAGRAM
LRG008-C032|R007	LRG008-C032	f73r.33|C003	f73r.33	f73r	f73	Z	4	C	DIAGRAM
LRG008-C033|R001	LRG008-C033	f73r.14|C001	f73r.14	f73r	f73	Z	5	L	LABEL
LRG008-C033|R002	LRG008-C033	f73r.1|C001	f73r.1	f73r	f73	Z	5	L	LABEL
LRG008-C033|R003	LRG008-C033	f73r.20|C001	f73r.20	f73r	f73	Z	5	L	LABEL
LRG008-C033|R004	LRG008-C033	f73r.23|C001	f73r.23	f73r	f73	Z	5	L	LABEL
LRG008-C033|R005	LRG008-C033	f73r.3|C001	f73r.3	f73r	f73	Z	5	L	LABEL
LRG008-C033|R006	LRG008-C033	f73r.6|C001	f73r.6	f73r	f73	Z	5	L	LABEL
LRG008-C033|R007	LRG008-C033	f73r.33|C002	f73r.33	f73r	f73	Z	5	C	DIAGRAM
LRG008-C033|R008	LRG008-C033	f73r.33|C005	f73r.33	f73r	f73	Z	5	C	DIAGRAM
LRG008-C034|R001	LRG008-C034	f73r.12|C001	f73r.12	f73r	f73	Z	6	L	LABEL
LRG008-C034|R002	LRG008-C034	f73r.13|C001	f73r.13	f73r	f73	Z	6	L	LABEL
LRG008-C034|R003	LRG008-C034	f73r.18|C001	f73r.18	f73r	f73	Z	6	L	LABEL
LRG008-C034|R004	LRG008-C034	f73r.4|C001	f73r.4	f73r	f73	Z	6	L	LABEL
LRG008-C034|R005	LRG008-C034	f73r.7|C001	f73r.7	f73r	f73	Z	6	L	LABEL
LRG008-C034|R006	LRG008-C034	f73r.8|C001	f73r.8	f73r	f73	Z	6	L	LABEL
