pair_id	family_shell	left_member	right_member	left_official_example	right_official_example	observed_physical_count	structural_label	forward_observed	forward_expected	forward_opportunities	forward_log_observed_expected	forward_eligible_folios	forward_positive_folios	forward_negative_folios	forward_zero_folios	forward_positive_fraction	forward_negative_fraction	forward_currier_A_observed	forward_currier_A_expected	forward_currier_A_opportunities	forward_currier_A_log_observed_expected	forward_currier_B_observed	forward_currier_B_expected	forward_currier_B_opportunities	forward_currier_B_log_observed_expected	reversed_observed	reversed_expected	reversed_opportunities	reversed_log_observed_expected	reversed_eligible_folios	reversed_positive_folios	reversed_negative_folios	reversed_zero_folios	reversed_positive_fraction	reversed_negative_fraction	reversed_currier_A_observed	reversed_currier_A_expected	reversed_currier_A_opportunities	reversed_currier_A_log_observed_expected	reversed_currier_B_observed	reversed_currier_B_expected	reversed_currier_B_opportunities	reversed_currier_B_log_observed_expected
A1>Ql	AQ	A1	Ql	o	@212;	0	UNRESOLVED	0	15.959621373384962	5664	-3.494057372712281	93	0	93	0	0.0	1.0	0	7.56202646580902	1397	-2.7803121280340783	0	8.39759490757584	4267	-2.8789281856741162	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A2>Q1	AQ	A2	Q1	y	k	361	UNRESOLVED	361	346.0656371056502	684	0.04218981203191033	72	36	36	0	0.5	0.5	143	148.55534622068743	295	-0.03798265292043882	218	197.5102908849636	389	0.09846701102523692	361	351.8641645674265	3935	0.025596842357292576	92	43	49	0	0.4673913043478261	0.532608695652174	143	151.36357707599518	943	-0.05664756339817805	218	200.50058749142244	2992	0.08347818363794282
A2>Q2	AQ	A2	Q2	y	t	323	UNRESOLVED	323	303.3656698833563	684	0.06261338557412617	72	43	29	0	0.5972222222222222	0.4027777777777778	152	130.79798024266162	295	0.14969519762426994	171	172.56768964069505	389	-0.00909952096518886	323	305.91065261886234	2426	0.05427290964603768	88	39	49	0	0.4431818181818182	0.5568181818181818	152	131.7786712592681	752	0.14225375289460518	171	174.13198135959095	1674	-0.018097529324976633
A2>Qa	AQ	A2	Qa	y	@176;	0	UNRESOLVED	0	3.840965890110257	684	-2.16124405923544	72	0	72	0	0.0	1.0	0	1.7385192818501074	295	-1.4989617929586558	0	2.102446608260149	389	-1.6495991862984254	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A2>Qe	AQ	A2	Qe	y	@146;	0	UNRESOLVED	0	3.840965890110257	684	-2.16124405923544	72	0	72	0	0.0	1.0	0	1.7385192818501074	295	-1.4989617929586558	0	2.102446608260149	389	-1.6495991862984254	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A2>Qf	AQ	A2	Qf	y	@137;	0	UNRESOLVED	0	3.840965890110257	684	-2.16124405923544	72	0	72	0	0.0	1.0	0	1.7385192818501074	295	-1.4989617929586558	0	2.102446608260149	389	-1.6495991862984254	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A2>Qg	AQ	A2	Qg	y	@151;	0	UNRESOLVED	0	3.840965890110257	684	-2.16124405923544	72	0	72	0	0.0	1.0	0	1.7385192818501074	295	-1.4989617929586558	0	2.102446608260149	389	-1.6495991862984254	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A2>Qh	AQ	A2	Qh	y	@156;	0	UNRESOLVED	0	3.840965890110257	684	-2.16124405923544	72	0	72	0	0.0	1.0	0	1.7385192818501074	295	-1.4989617929586558	0	2.102446608260149	389	-1.6495991862984254	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A2>Qi	AQ	A2	Qi	y	@159;	0	UNRESOLVED	0	3.840965890110257	684	-2.16124405923544	72	0	72	0	0.0	1.0	0	1.7385192818501074	295	-1.4989617929586558	0	2.102446608260149	389	-1.6495991862984254	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A2>Qj	AQ	A2	Qj	y	@161;	0	UNRESOLVED	0	3.840965890110257	684	-2.16124405923544	72	0	72	0	0.0	1.0	0	1.7385192818501074	295	-1.4989617929586558	0	2.102446608260149	389	-1.6495991862984254	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A2>Qk	AQ	A2	Qk	y	@186;	0	UNRESOLVED	0	3.840965890110257	684	-2.16124405923544	72	0	72	0	0.0	1.0	0	1.7385192818501074	295	-1.4989617929586558	0	2.102446608260149	389	-1.6495991862984254	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A2>Ql	AQ	A2	Ql	y	@212;	0	UNRESOLVED	0	3.840965890110257	684	-2.16124405923544	72	0	72	0	0.0	1.0	0	1.7385192818501074	295	-1.4989617929586558	0	2.102446608260149	389	-1.6495991862984254	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A3>Q1	AQ	A3	Q1	a	k	11	UNRESOLVED	11	7.160912223101472	13	0.4062159695295198	0	0	0	0	0.0	0.0	2	1.5527094366924086	3	0.1971301349339982	9	5.6082027864090644	10	0.4416592116687616	11	18.020644955830434	3935	-0.4765390180713158	92	10	82	0	0.10869565217391304	0.8913043478260869	2	6.4422857813439585	943	-1.021340351722417	9	11.578359174486554	2992	-0.24012355474784408
A3>Q2	AQ	A3	Q2	a	t	2	UNRESOLVED	2	4.926942928767384	13	-0.7750852469858666	0	0	0	0	0.0	0.0	1	1.3599858242466245	3	-0.21510375821512012	1	3.5669571045207595	10	-0.9974299715571602	2	12.660573178227578	2426	-1.6609347476511067	88	2	86	0	0.022727272727272728	0.9772727272727273	1	5.299545053201776	752	-1.35231436726456	1	7.36102812502575	1674	-1.6564522944894158
A3>Qa	AQ	A3	Qa	a	@176;	0	UNRESOLVED	0	0.10134942757012701	13	-0.18456807742598555	0	0	0	0	0.0	0.0	0	0.00970052656232966	3	-0.019215252006122636	0	0.09164890100779735	10	-0.16830528790271676	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A3>Qe	AQ	A3	Qe	a	@146;	0	UNRESOLVED	0	0.10134942757012701	13	-0.18456807742598555	0	0	0	0	0.0	0.0	0	0.00970052656232966	3	-0.019215252006122636	0	0.09164890100779735	10	-0.16830528790271676	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A3>Qf	AQ	A3	Qf	a	@137;	0	UNRESOLVED	0	0.10134942757012701	13	-0.18456807742598555	0	0	0	0	0.0	0.0	0	0.00970052656232966	3	-0.019215252006122636	0	0.09164890100779735	10	-0.16830528790271676	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A3>Qg	AQ	A3	Qg	a	@151;	0	UNRESOLVED	0	0.10134942757012701	13	-0.18456807742598555	0	0	0	0	0.0	0.0	0	0.00970052656232966	3	-0.019215252006122636	0	0.09164890100779735	10	-0.16830528790271676	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A3>Qh	AQ	A3	Qh	a	@156;	0	UNRESOLVED	0	0.10134942757012701	13	-0.18456807742598555	0	0	0	0	0.0	0.0	0	0.00970052656232966	3	-0.019215252006122636	0	0.09164890100779735	10	-0.16830528790271676	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A3>Qi	AQ	A3	Qi	a	@159;	0	UNRESOLVED	0	0.10134942757012701	13	-0.18456807742598555	0	0	0	0	0.0	0.0	0	0.00970052656232966	3	-0.019215252006122636	0	0.09164890100779735	10	-0.16830528790271676	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A3>Qj	AQ	A3	Qj	a	@161;	0	UNRESOLVED	0	0.10134942757012701	13	-0.18456807742598555	0	0	0	0	0.0	0.0	0	0.00970052656232966	3	-0.019215252006122636	0	0.09164890100779735	10	-0.16830528790271676	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A3>Qk	AQ	A3	Qk	a	@186;	0	UNRESOLVED	0	0.10134942757012701	13	-0.18456807742598555	0	0	0	0	0.0	0.0	0	0.00970052656232966	3	-0.019215252006122636	0	0.09164890100779735	10	-0.16830528790271676	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A3>Ql	AQ	A3	Ql	a	@212;	0	UNRESOLVED	0	0.10134942757012701	13	-0.18456807742598555	0	0	0	0	0.0	0.0	0	0.00970052656232966	3	-0.019215252006122636	0	0.09164890100779735	10	-0.16830528790271676	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A4>Q1	AQ	A4	Q1	u	k	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	11.068607109511301	3935	-3.14144232640346	92	0	92	0	0.0	1.0	0	4.902329173834952	943	-2.3799773696227358	0	6.166277935676365	2992	-2.5902088540972077
A4>Q2	AQ	A4	Q2	u	t	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	7.8723236246861745	2426	-2.8180786399969455	88	0	88	0	0.0	1.0	0	3.959571057469676	752	-2.188199766511533	0	3.9127525672165087	1674	-2.177645840210507
A4>Qa	AQ	A4	Qa	u	@176;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A4>Qe	AQ	A4	Qe	u	@146;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A4>Qf	AQ	A4	Qf	u	@137;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A4>Qg	AQ	A4	Qg	u	@151;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A4>Qh	AQ	A4	Qh	u	@156;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A4>Qi	AQ	A4	Qi	u	@159;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A4>Qj	AQ	A4	Qj	u	@161;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A4>Qk	AQ	A4	Qk	u	@186;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
A4>Ql	AQ	A4	Ql	u	@212;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Aa>Q1	AQ	Aa	Q1	@221;	k	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	11.068607109511301	3935	-3.14144232640346	92	0	92	0	0.0	1.0	0	4.902329173834952	943	-2.3799773696227358	0	6.166277935676365	2992	-2.5902088540972077
Aa>Q2	AQ	Aa	Q2	@221;	t	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	7.8723236246861745	2426	-2.8180786399969455	88	0	88	0	0.0	1.0	0	3.959571057469676	752	-2.188199766511533	0	3.9127525672165087	1674	-2.177645840210507
Aa>Qa	AQ	Aa	Qa	@221;	@176;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Aa>Qe	AQ	Aa	Qe	@221;	@146;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Aa>Qf	AQ	Aa	Qf	@221;	@137;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Aa>Qg	AQ	Aa	Qg	@221;	@151;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Aa>Qh	AQ	Aa	Qh	@221;	@156;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Aa>Qi	AQ	Aa	Qi	@221;	@159;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Aa>Qj	AQ	Aa	Qj	@221;	@161;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Aa>Qk	AQ	Aa	Qk	@221;	@186;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Aa>Ql	AQ	Aa	Ql	@221;	@212;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ab>Q1	AQ	Ab	Q1	@222;	k	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	11.068607109511301	3935	-3.14144232640346	92	0	92	0	0.0	1.0	0	4.902329173834952	943	-2.3799773696227358	0	6.166277935676365	2992	-2.5902088540972077
Ab>Q2	AQ	Ab	Q2	@222;	t	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	7.8723236246861745	2426	-2.8180786399969455	88	0	88	0	0.0	1.0	0	3.959571057469676	752	-2.188199766511533	0	3.9127525672165087	1674	-2.177645840210507
Ab>Qa	AQ	Ab	Qa	@222;	@176;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ab>Qe	AQ	Ab	Qe	@222;	@146;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ab>Qf	AQ	Ab	Qf	@222;	@137;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ab>Qg	AQ	Ab	Qg	@222;	@151;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ab>Qh	AQ	Ab	Qh	@222;	@156;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ab>Qi	AQ	Ab	Qi	@222;	@159;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ab>Qj	AQ	Ab	Qj	@222;	@161;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ab>Qk	AQ	Ab	Qk	@222;	@186;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ab>Ql	AQ	Ab	Ql	@222;	@212;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ac>Q1	AQ	Ac	Q1	o'	k	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	11.068607109511301	3935	-3.14144232640346	92	0	92	0	0.0	1.0	0	4.902329173834952	943	-2.3799773696227358	0	6.166277935676365	2992	-2.5902088540972077
Ac>Q2	AQ	Ac	Q2	o'	t	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	7.8723236246861745	2426	-2.8180786399969455	88	0	88	0	0.0	1.0	0	3.959571057469676	752	-2.188199766511533	0	3.9127525672165087	1674	-2.177645840210507
Ac>Qa	AQ	Ac	Qa	o'	@176;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ac>Qe	AQ	Ac	Qe	o'	@146;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ac>Qf	AQ	Ac	Qf	o'	@137;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ac>Qg	AQ	Ac	Qg	o'	@151;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ac>Qh	AQ	Ac	Qh	o'	@156;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ac>Qi	AQ	Ac	Qi	o'	@159;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ac>Qj	AQ	Ac	Qj	o'	@161;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ac>Qk	AQ	Ac	Qk	o'	@186;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ac>Ql	AQ	Ac	Ql	o'	@212;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ad>Q1	AQ	Ad	Q1	y'	k	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	11.068607109511301	3935	-3.14144232640346	92	0	92	0	0.0	1.0	0	4.902329173834952	943	-2.3799773696227358	0	6.166277935676365	2992	-2.5902088540972077
Ad>Q2	AQ	Ad	Q2	y'	t	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	7.8723236246861745	2426	-2.8180786399969455	88	0	88	0	0.0	1.0	0	3.959571057469676	752	-2.188199766511533	0	3.9127525672165087	1674	-2.177645840210507
Ad>Qa	AQ	Ad	Qa	y'	@176;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
Ad>Qe	AQ	Ad	Qe	y'	@146;	0	UNRESOLVED	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
