source_record_id	source_section	source_page	current_page_key	legacy_alias_applied	source_unit	source_item	source_location	source_physical_location_id	source_transcriber_code	source_text	source_alternate_text	source_normalized	source_object_class	source_object_guess	source_comments	source_attribute_tags	source_certainty	physical_location_record_count	same_physical_location_record_ids	physical_location_transcriber_codes	physical_location_normalized_source_texts	matching_method	manual_position_description_used_for_mapping	descriptions_used_for_matching	position_candidate_locus	sequence_candidate_locus	position_key	current_page	current_locus	current_code	current_kind	current_subtype	ZL3b_text	IT2a_text	RF1b_text	all_three_present	string_ratio	row_second_ratio	column_second_ratio	minimum_margin	source_text_physical_location_multiplicity_on_current_page	cluster_exact_target_count_on_current_page	target_exact_cluster_count_on_current_page	target_old_unit	source_group_size	sequence_reversed	sequence_rotation	sequence_mean_ratio	sequence_exact_count	sequence_runner_mean_ratio	sequence_group_margin	match_status	primary_eligible
STOLFI_BEST_0022	herbal	f19v	f19v	0	t	13	f19v.t.13	f19v.t.13	F	otchol.cheaiin.cthol	-	otcholcheaiincthol	T	title?	-		HEDGED	1	STOLFI_BEST_0022	F	otcholcheaiincthol	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f19v	f19v.14	+Pr	P	r	otchol cheaiin cthol	otcholcheaiin cthol	otcholcheaiin cthol	1	1.000000	0.764706	0.000000	0.235294	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0024	herbal	f22v	f22v	0	t	16	f22v.t.16	f22v.t.16	F	saiin.chy.daldalol	-	saiinchydaldalol	T	title?	-		HEDGED	1	STOLFI_BEST_0024	F	saiinchydaldalol	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f22v	f22v.16	+Pc	P	c	saiinchy daldalol	saiinchy daldalol	saiinchy daldalol	1	1.000000	0.500000	0.000000	0.500000	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0026	herbal	f24r	f24r	0	t	20	f24r.t.20	f24r.t.20	F	sam.chorly	-	samchorly	T	title?	-		HEDGED	1	STOLFI_BEST_0026	F	samchorly	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f24r	f24r.20	+Pc	P	c	sam chorly	samchorly	sam chorly	1	1.000000	0.466667	0.000000	0.533333	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0028	herbal	f25r	f25r	0	t	7	f25r.t.7	f25r.t.7	F	dair.otaiir.otosy	-	dairotaiirotosy	T	title?	-		HEDGED	1	STOLFI_BEST_0028	F	dairotaiirotosy	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f25r	f25r.7	=Pt	P	t	dair otaiir otosy	dair otaiir otosy	dair ot aiir otosy	1	1.000000	0.444444	0.000000	0.555556	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0030	herbal	f27r	f27r	0	t	13	f27r.t.13	f27r.t.13	F	otchodeey	-	otchodeey	T	title?	-		HEDGED	1	STOLFI_BEST_0030	F	otchodeey	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f27r	f27r.13	+Pc	P	c	otchodeey	okchodeey	otchodeey	1	1.000000	0.437500	0.000000	0.562500	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0032	herbal	f28v	f28v	0	t1	6	f28v.t1.6	f28v.t1.6	F	daiin.chkaiin	-	daiinchkaiin	T	title?	-		HEDGED	1	STOLFI_BEST_0032	F	daiinchkaiin	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f28v	f28v.6	+Pr	P	r	daiin chkaiin	daiin chkaiin	daiin chkaiin	1	1.000000	0.440000	0.000000	0.560000	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0034	herbal	f31r	f31r	0	t	16	f31r.t.16	f31r.t.16	F	r.oteor.aiicthy	-	roteoraiicthy	T	title?	-		HEDGED	1	STOLFI_BEST_0034	F	roteoraiicthy	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f31r	f31r.16	+Pc	P	c	oteor aiicthy	oteor aiicthy	oteor aiicthy	1	0.960000	0.400000	0.000000	0.560000	1	0	0									HIGH_RATIO_UNIQUE	1
STOLFI_BEST_0036	herbal	f39r	f39r	0	t	16	f39r.t.16	f39r.t.16	F	oteol.cholkal.qokal.dar.ykdy	-	oteolcholkalqokaldarykdy	T	title?	-		HEDGED	1	STOLFI_BEST_0036	F	oteolcholkalqokaldarykdy	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f39r	f39r.16	+Pc	P	c	oteol cholkal qokal dar ykdy	oteol cholkal qokal dar ykdy	oteol cholkal qokal ar yk y	1	1.000000	0.500000	0.000000	0.500000	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0038	herbal	f40v	f40v	0	t	19	f40v.t.19	f40v.t.19	F	pchedy.chetar.ofair.arody	-	pchedychetarofairarody	T	title?	-		HEDGED	1	STOLFI_BEST_0038	F	pchedychetarofairarody	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f40v	f40v.19	+Pc	P	c	pchedy chetar ofair arody	pchedy chetar ofair arody	pche y chetar ofair arody	1	1.000000	0.666667	0.000000	0.333333	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0039	herbal	f41v	f41v	0	t	0	f41v.t.0	f41v.t.0	F	teerodal	-	teerodal	T	title?	precedes paragraph		HEDGED	1	STOLFI_BEST_0039	F	teerodal	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f41v	f41v.1	@Lp	L	p	keeredal	keerodal	keesedal	1	0.875000	0.274510	0.000000	0.600490	1	0	0									MARGINED_RATIO	1
STOLFI_BEST_0042	herbal	f42r	f42r	0	t1	6	f42r.t1.6	f42r.t1.6	F	dorain.char	-	dorainchar	T	title?	-		HEDGED	1	STOLFI_BEST_0042	F	dorainchar	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f42r	f42r.6	+Pc	P	c	dorain ar	dorain char	dorain char	1	1.000000	0.457143	0.370370	0.542857	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0044	herbal	f42r	f42r	0	t2	15	f42r.t2.15	f42r.t2.15	F	pchody.otshey.dodaiin	-	pchodyotsheydodaiin	T	title?	-		HEDGED	1	STOLFI_BEST_0044	F	pchodyotsheydodaiin	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f42r	f42r.15	+Pr	P	r	pchody otshey dodaiin	chody otshey dodaiin	pchody otey dodaiin	1	1.000000	0.509804	0.378378	0.490196	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0046	herbal	f42r	f42r	0	t3	23	f42r.t3.23	f42r.t3.23	F	okchol.shol.kolschees	-	okcholsholkolschees	T	title?	-		HEDGED	1	STOLFI_BEST_0046	F	okcholsholkolschees	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f42r	f42r.23	+Pr	P	r	okchol shol kolschees	okchol shol kolschees	okchol shol kolschees	1	1.000000	0.588235	0.368421	0.411765	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0048	herbal	f42v	f42v	0	t	15	f42v.t.15	f42v.t.15	F	okor.odeey	-	okorodeey	T	title?	-		HEDGED	1	STOLFI_BEST_0048	F	okorodeey	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f42v	f42v.16	=Pt	P	t	okor odeey	okor odeey	okor odeey	1	1.000000	0.521739	0.000000	0.478261	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0049	cosmo	f57v	f57v	0	t	1	f57v.t.1	f57v.t.1	V	dairol	-	dairol	A	?	outside circle		HEDGED	1	STOLFI_BEST_0049	V	dairol	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f57v	f57v.1	@L0	L	0	dairal	dairol	dairol	1	1.000000	0.161290	0.000000	0.838710	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0050	cosmo	f57v	f57v	0	x	1	f57v.x.1	f57v.x.1	V	olkchdal	-	olkchdal	B	nymph?	southern side facing away	FACING_AWAY;NYMPH	HEDGED	1	STOLFI_BEST_0050	V	olkchdal	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f57v.8		f57v	f57v.8	@L0	L	0	olkeedal	olkchdal	olkchdal	1	1.000000				1			n1	4	0	0	1.000000	4	0.750000	0.250000	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0051	cosmo	f57v	f57v	0	x	2	f57v.x.2	f57v.x.2	V	oparairdly	oParairdly	oparairdly	B	nymph?	eastern side facing forward, round object	FACING_FORWARD;NYMPH	HEDGED	1	STOLFI_BEST_0051	V	oparairdly	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f57v.7		f57v	f57v.7	@L0	L	0	oparairdly	oparairdly	oparairdly	1	1.000000				1			n1	4	0	0	1.000000	4	0.750000	0.250000	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0052	cosmo	f57v	f57v	0	x	3	f57v.x.3	f57v.x.3	V	otardaly	-	otardaly	B	nymph?	western side facing forward	FACING_FORWARD;NYMPH	HEDGED	1	STOLFI_BEST_0052	V	otardaly	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f57v.9		f57v	f57v.9	@L0	L	0	otardaly	otardaly	otardaly	1	1.000000				1			n1	4	0	0	1.000000	4	0.750000	0.250000	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0053	cosmo	f57v	f57v	0	x	4	f57v.x.4	f57v.x.4	V	otodaram	-	otodaram	B	nymph?	northern side facing away	FACING_AWAY;NYMPH	HEDGED	1	STOLFI_BEST_0053	V	otodaram	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f57v.6		f57v	f57v.6	@L0	L	0	otodarag	otodarod	otodarag	1	0.875000				1			n1	4	0	0	1.000000	4	0.750000	0.250000	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0054	cosmo	f57v	f57v	0	y	1	f57v.y.1	f57v.y.1	V	aralarar	-	aralarar	B	direction?	north		HEDGED	1	STOLFI_BEST_0054	V	aralarar	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f57v.11		f57v	f57v.11	@Ro	R	o	araarar	oralaror	aralarar	1	1.000000				1			d1	4	0	0	0.904762	2	0.722527	0.182234	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0055	cosmo	f57v	f57v	0	y	2	f57v.y.2	f57v.y.2	V	okeely	-	okeely	B	direction?	east		HEDGED	1	STOLFI_BEST_0055	V	okeely	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f57v.12		f57v	f57v.12	@Ro	R	o	okeely	okchoy	okeely	1	1.000000				1			d1	4	0	0	0.904762	2	0.722527	0.182234	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0056	cosmo	f57v	f57v	0	y	3	f57v.y.3	f57v.y.3	V	ofhal.okear	oFhal.okear	ofhalokear	B	direction?	south		HEDGED	1	STOLFI_BEST_0056	V	ofhalokear	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f57v.13		f57v	f57v.13	@Ro	R	o	ocfhor okear	ocfhor okear	ocfhor okear	1	0.761905				1			d1	4	0	0	0.904762	2	0.722527	0.182234	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0057	cosmo	f57v	f57v	0	y	4	f57v.y.4	f57v.y.4	V	alkaldy	-	alkaldy	B	direction?	west		HEDGED	1	STOLFI_BEST_0057	V	alkaldy	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f57v.10		f57v	f57v.10	@Ro	R	o	arkaldy	ackaldy	askaldy	1	0.857143				1			d1	4	0	0	0.904762	2	0.722527	0.182234	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0058	?	f58v	f58v	0	t	1	f58v.t.1	f58v.t.1	V	okar.sheey.shekealy	-	okarsheeyshekealy	T	title?	-		HEDGED	1	STOLFI_BEST_0058	V	okarsheeyshekealy	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f58v	f58v.22	+Pc	P	c	okar sheey shekealy	okar sheey shekealy	okar sheey shekealy	1	1.000000	0.468085	0.000000	0.531915	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0059	herbal	f65r	f65r	0	l	1	f65r.l.1	f65r.l.1	V	otaim.dam.alam	-	otaimdamalam	T	title?	possibly plant name	PLANT	HEDGED	1	STOLFI_BEST_0059	V	otaimdamalam	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f65r	f65r.1	@Lp	L	p	otaim dam alam	otaim dam alam	otaim dam alam	1	1.000000	0.000000	0.000000	1.000000	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0061	?	f66r	f66r	0	l	1	f66r.l.1	f66r.l.1	F	rary	-	rary	T	item?	item label		HEDGED	1	STOLFI_BEST_0061	F	rary	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f66r.1		f66r	f66r.1	@L0	L	0	rary	rary	rary	1	1.000000				1			w1	15	0	0	0.992593	14	0.496402	0.496190	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0063	?	f66r	f66r	0	l	2	f66r.l.2	f66r.l.2	F	rals	-	rals	T	item?	item label		HEDGED	1	STOLFI_BEST_0063	F	rals	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f66r.2		f66r	f66r.2	+L0	L	0	rals	rals	sals	1	1.000000				1			w1	15	0	0	0.992593	14	0.496402	0.496190	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0065	?	f66r	f66r	0	l	3	f66r.l.3	f66r.l.3	F	qor	-	qor	T	item?	item label		HEDGED	1	STOLFI_BEST_0065	F	qor	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f66r.3		f66r	f66r.3	+L0	L	0	qor	qor	qor	1	1.000000				1			w1	15	0	0	0.992593	14	0.496402	0.496190	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0067	?	f66r	f66r	0	l	4	f66r.l.4	f66r.l.4	F	dary	-	dary	T	item?	item label		HEDGED	1	STOLFI_BEST_0067	F	dary	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f66r.4		f66r	f66r.4	+L0	L	0	dary	dara	ary	1	1.000000				1			w1	15	0	0	0.992593	14	0.496402	0.496190	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0069	?	f66r	f66r	0	l	5	f66r.l.5	f66r.l.5	F	ykeol	-	ykeol	T	item?	item label		HEDGED	1	STOLFI_BEST_0069	F	ykeol	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f66r.5		f66r	f66r.5	+L0	L	0	ykeol	ykcol	ykeol	1	1.000000				1			w1	15	0	0	0.992593	14	0.496402	0.496190	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0071	?	f66r	f66r	0	l	6	f66r.l.6	f66r.l.6	F	syly	-	syly	T	item?	item label		HEDGED	1	STOLFI_BEST_0071	F	syly	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f66r.6		f66r	f66r.6	+L0	L	0	saly	syly	saly	1	1.000000				1			w1	15	0	0	0.992593	14	0.496402	0.496190	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0073	?	f66r	f66r	0	l	7	f66r.l.7	f66r.l.7	F	salf	-	salf	T	item?	item label		HEDGED	1	STOLFI_BEST_0073	F	salf	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f66r.7		f66r	f66r.7	+L0	L	0	salf	salf	salf	1	1.000000				1			w1	15	0	0	0.992593	14	0.496402	0.496190	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0075	?	f66r	f66r	0	l	8	f66r.l.8	f66r.l.8	F	fary	-	fary	T	item?	item label		HEDGED	1	STOLFI_BEST_0075	F	fary	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f66r.8		f66r	f66r.8	+L0	L	0	fary	fary	fary	1	1.000000				1			w1	15	0	0	0.992593	14	0.496402	0.496190	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0077	?	f66r	f66r	0	l	9	f66r.l.9	f66r.l.9	F	qotesy	-	qotesy	T	item?	item label		HEDGED	1	STOLFI_BEST_0077	F	qotesy	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f66r.9		f66r	f66r.9	+L0	L	0	qotesy	qotesy	qotesy	1	1.000000				1			w1	15	0	0	0.992593	14	0.496402	0.496190	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0079	?	f66r	f66r	0	l	10	f66r.l.10	f66r.l.10	F	ykaly	-	ykaly	T	item?	item label		HEDGED	1	STOLFI_BEST_0079	F	ykaly	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f66r.10		f66r	f66r.10	+L0	L	0	ykaly	ykaly	ykal	1	1.000000				1			w1	15	0	0	0.992593	14	0.496402	0.496190	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0081	?	f66r	f66r	0	l	11	f66r.l.11	f66r.l.11	F	doly	-	doly	T	item?	item label		HEDGED	1	STOLFI_BEST_0081	F	doly	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f66r.11		f66r	f66r.11	+L0	L	0	doly	daoly	doly	1	1.000000				1			w1	15	0	0	0.992593	14	0.496402	0.496190	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0083	?	f66r	f66r	0	l	12	f66r.l.12	f66r.l.12	F	saiin	-	saiin	T	item?	item label		HEDGED	1	STOLFI_BEST_0083	F	saiin	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f66r.12		f66r	f66r.12	+L0	L	0	saiin	raiin	saiin	1	1.000000				1			w1	15	0	0	0.992593	14	0.496402	0.496190	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0085	?	f66r	f66r	0	l	13	f66r.l.13	f66r.l.13	F	qokal	-	qokal	T	item?	item label		HEDGED	1	STOLFI_BEST_0085	F	qokal	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f66r.13		f66r	f66r.13	+L0	L	0	qokal	qokal	qokal	1	1.000000				1			w1	15	0	0	0.992593	14	0.496402	0.496190	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0087	?	f66r	f66r	0	l	14	f66r.l.14	f66r.l.14	F	qols*	-	qols	T	item?	item label		HEDGED	1	STOLFI_BEST_0087	F	qols	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f66r.14		f66r	f66r.14	+L0	L	0	qolsa	qolsa	qolsa	1	0.888889				1			w1	15	0	0	0.992593	14	0.496402	0.496190	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0089	?	f66r	f66r	0	l	15	f66r.l.15	f66r.l.15	F	raral	-	raral	T	item?	item label		HEDGED	1	STOLFI_BEST_0089	F	raral	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f66r.15		f66r	f66r.15	+L0	L	0	raral	raral	raral	1	1.000000				1			w1	15	0	0	0.992593	14	0.496402	0.496190	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0091	?	f66r	f66r	0	w	1	f66r.w.1	f66r.w.1	V	otcheo.daiin.chty.ykees.cheg	-	otcheodaiinchtyykeescheg	T	title?	figure caption, top		HEDGED	1	STOLFI_BEST_0091	V	otcheodaiinchtyykeescheg	PAGE_LOCAL_PHYSICAL_CLUSTER_STRING	0	0				f66r	f66r.82	@Lx	L	x	otcheo daiin chty ykees cheg	otcheo chty ykchscheg	otcheo daiin chty ykeescheg	1	1.000000	0.485714	0.000000	0.514286	1	1	1									EXACT_UNIQUE	1
STOLFI_BEST_0093	astro	f67r1	f67r1	0	s	1	f67r1.s.1	f67r1.s.1	V	otaldy	otalGy	otaldy	A	?	circle sector-		HEDGED	1	STOLFI_BEST_0093	V	otaldy	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f67r1.8		f67r1	f67r1.8	@Ri	R	i	otaldy	otaldy	otaldy	1	1.000000				1			d1	12	0	0	0.988095	11	0.524786	0.463309	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0095	astro	f67r1	f67r1	0	s	2	f67r1.s.2	f67r1.s.2	V	otoky	-	otoky	A	?	circle sector-		HEDGED	1	STOLFI_BEST_0095	V	otoky	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f67r1.9		f67r1	f67r1.9	@Ri	R	i	otoky	otoky	otoky	1	1.000000				1			d1	12	0	0	0.988095	11	0.524786	0.463309	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0097	astro	f67r1	f67r1	0	s	3	f67r1.s.3	f67r1.s.3	V	seeaiir	seeaiib	seeaiir	A	?	circle sector-		HEDGED	1	STOLFI_BEST_0097	V	seeaiir	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f67r1.10		f67r1	f67r1.10	@Ri	R	i	seeaiir	seeoar	seeaiir	1	1.000000				1			d1	12	0	0	0.988095	11	0.524786	0.463309	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0099	astro	f67r1	f67r1	0	s	4	f67r1.s.4	f67r1.s.4	V	ykees.ary	-	ykeesary	A	?	circle sector-		HEDGED	1	STOLFI_BEST_0099	V	ykeesary	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f67r1.11		f67r1	f67r1.11	@Ri	R	i	ykees ary	ykas asa	ykees ary	1	1.000000				1			d1	12	0	0	0.988095	11	0.524786	0.463309	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0101	astro	f67r1	f67r1	0	s	5	f67r1.s.5	f67r1.s.5	V	sosaiir	sosaiib	sosaiir	A	?	circle sector-		HEDGED	1	STOLFI_BEST_0101	V	sosaiir	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f67r1.12		f67r1	f67r1.12	@Ri	R	i	sosaiir	sosaiir	sosaiir	1	1.000000				1			d1	12	0	0	0.988095	11	0.524786	0.463309	SEQUENCE_GROUP_POSITION	1
STOLFI_BEST_0103	astro	f67r1	f67r1	0	s	6	f67r1.s.6	f67r1.s.6	V	oteey.dar	oteey.dab	oteeydar	A	?	circle sector-		HEDGED	1	STOLFI_BEST_0103	V	oteeydar	MANUAL_TRANSCRIPTION_GROUP_SEQUENCE	0	0		f67r1.13		f67r1	f67r1.13	@Ri	R	i	oteey dar	oteey dar	oteey dar	1	1.000000				1			d1	12	0	0	0.988095	11	0.524786	0.463309	SEQUENCE_GROUP_POSITION	1
