unit_id	cell_id	physical_folio	section
LRG005-U018ac742f1f745eb8345	LRG005-C017	f77	B
LRG005-U14e19ac8f0fce4b82c32	LRG005-C017	f77	B
LRG005-U4ed2ab49c6915eff4afa	LRG005-C017	f77	B
LRG005-U68064db7674c2c008eb0	LRG005-C017	f77	B
LRG005-Ud1b995c27da68c625b6c	LRG005-C017	f77	B
LRG005-U019ff954a1ccb90c2a5a	LRG005-C018	f78	B
LRG005-U0f2e24899624b755acf9	LRG005-C018	f78	B
LRG005-U117bc7a786538e529bca	LRG005-C018	f78	B
LRG005-U1383e0eb4ac54089b074	LRG005-C018	f78	B
LRG005-U6d832d372c6bb066266f	LRG005-C018	f78	B
LRG005-U89edab7ce28c75164d73	LRG005-C018	f78	B
LRG005-U9515d555bc48e5a27d35	LRG005-C018	f78	B
LRG005-U9cd4cb34f37268aacb7d	LRG005-C018	f78	B
LRG005-Ua91d34d49aa33552b4d1	LRG005-C018	f78	B
LRG005-Ub1e5b3d4ee24e16f27fc	LRG005-C018	f78	B
LRG005-Ub35b7600f88a2b1abaa5	LRG005-C018	f78	B
LRG005-Uc21b1ff7af568cb10558	LRG005-C018	f78	B
LRG005-U1d15ac83e8362471d3b6	LRG005-C019	f78	B
LRG005-U32c413791d926c169516	LRG005-C019	f78	B
LRG005-Ubd1f1562843bcdcb94a9	LRG005-C019	f78	B
LRG005-Uc0ef65d98aa659cdc513	LRG005-C019	f78	B
LRG005-U06a549f5d7c8f813eac9	LRG005-C020	f80	B
LRG005-U1e118bb03fab3f8249cd	LRG005-C020	f80	B
LRG005-U27719684cc068afb02b2	LRG005-C020	f80	B
LRG005-U2c6b3098461a46391892	LRG005-C020	f80	B
LRG005-U33594bcf103a86e3c001	LRG005-C020	f80	B
LRG005-U5170fb3e28a1bc1b2d41	LRG005-C020	f80	B
LRG005-U55d7739741f18c56acfb	LRG005-C020	f80	B
LRG005-U593cc46175456bc76574	LRG005-C020	f80	B
LRG005-U5d9e296858559262002e	LRG005-C020	f80	B
LRG005-U5dffd4aecbac6f29e8f2	LRG005-C020	f80	B
LRG005-U639eec2e6eda37cccb71	LRG005-C020	f80	B
LRG005-U64b8295c584a61d3fa57	LRG005-C020	f80	B
LRG005-U66164ce047feca6749fd	LRG005-C020	f80	B
LRG005-U80fe1c278cb5dcfc8b54	LRG005-C020	f80	B
LRG005-U9ba428a02b1c825698e2	LRG005-C020	f80	B
LRG005-Ua02425f66124b67bcea2	LRG005-C020	f80	B
LRG005-Ubd1f31b13b33bd6ade1b	LRG005-C020	f80	B
LRG005-Ucc2af38ab34fd5e10ccb	LRG005-C020	f80	B
LRG005-Ucfc042cf35b1256693ef	LRG005-C020	f80	B
LRG005-Ud958355b59ab0ac452f3	LRG005-C020	f80	B
LRG005-Ue90ce61d9396835e1aa5	LRG005-C020	f80	B
LRG005-Ue9c2e3fa620def14fde2	LRG005-C020	f80	B
LRG005-Uf0b7cc781c2eac4846ce	LRG005-C020	f80	B
LRG005-Uf0bde0d40440b5ba21cc	LRG005-C020	f80	B
LRG005-Ufd915e32ae70f73d29d1	LRG005-C020	f80	B
LRG005-U02e315b2e2c1baa86910	LRG005-C021	f80	B
LRG005-Ued1423827e63544f2974	LRG005-C021	f80	B
LRG005-U1177525a4f7bd8dd1f43	LRG005-C022	f80	B
LRG005-U1bc1c7c26096a56677ed	LRG005-C022	f80	B
LRG005-U27602929b900c1d8f246	LRG005-C022	f80	B
LRG005-U306baaaaeb5c1a40617b	LRG005-C022	f80	B
LRG005-U3bd7da56906f66cc8142	LRG005-C022	f80	B
LRG005-U3f3e746306cae0f90bbb	LRG005-C022	f80	B
LRG005-U55ffd5e57f4b4b94e8fd	LRG005-C022	f80	B
LRG005-U5eb9030afd0fec2edf8f	LRG005-C022	f80	B
LRG005-U6157493da7289027195d	LRG005-C022	f80	B
LRG005-U63e9f44203607405daba	LRG005-C022	f80	B
LRG005-U6a1122ec67106f5f3b93	LRG005-C022	f80	B
LRG005-U74dc6ec59e6bb324e085	LRG005-C022	f80	B
LRG005-U7610d72225a0cf1c1eb4	LRG005-C022	f80	B
LRG005-U82b807831c5320e1c828	LRG005-C022	f80	B
LRG005-U9de9092c598cb334bbca	LRG005-C022	f80	B
LRG005-Uc5c12ef199c6e301760a	LRG005-C022	f80	B
LRG005-Ud64f1d1f5f7c29cb6a95	LRG005-C022	f80	B
LRG005-Uf7aad82b6d5adca65b94	LRG005-C022	f80	B
LRG005-Ud44e292d7a8adc862a77	LRG005-C023	f81	B
LRG005-Uf365cda569deb5e7e594	LRG005-C023	f81	B
LRG005-Ufd484a7e3bfad144159e	LRG005-C023	f81	B
LRG005-U1ab3cd22b1e9aacbb5f8	LRG005-C024	f81	B
LRG005-Ua0891ace648c65d0f37d	LRG005-C024	f81	B
LRG005-Ud16beb2d5617e863c872	LRG005-C024	f81	B
LRG005-Ud4435b0058007f59fed7	LRG005-C024	f81	B
LRG005-Uf3bdf3f0115ae24fe866	LRG005-C024	f81	B
LRG005-U02202ab8908cd1a58e42	LRG005-C025	f82	B
LRG005-U3c597d1aefec7082205d	LRG005-C025	f82	B
LRG005-U5068675bd5b417bfebcb	LRG005-C025	f82	B
LRG005-U52138b8413c594700b40	LRG005-C025	f82	B
LRG005-U6cca672c8beb9c13ffc5	LRG005-C025	f82	B
LRG005-U72a580b7fa5a574d85ef	LRG005-C025	f82	B
LRG005-Uc29f40bf5d05899ef976	LRG005-C025	f82	B
LRG005-Ud316a236ffa2da74be1e	LRG005-C025	f82	B
LRG005-Uf350db2053a4e25ccdd6	LRG005-C025	f82	B
LRG005-Uf67306a54c6f34a2e2ea	LRG005-C025	f82	B
LRG005-Uf75499d06d3cb247e9c3	LRG005-C025	f82	B
LRG005-U75ab12514f7c9c24b879	LRG005-C026	f82	B
LRG005-Uecc6d2835f15d1055be8	LRG005-C026	f82	B
LRG005-Ua21f20bd9479cf71cad2	LRG005-C027	f82	B
LRG005-Ub48b519d976ab893609c	LRG005-C027	f82	B
LRG005-Ud0a8d273010c5aaa1ebb	LRG005-C027	f82	B
LRG005-U247ba4096ccd9b370614	LRG005-C028	f82	B
LRG005-U86cd00de481055fcddaa	LRG005-C028	f82	B
LRG005-Udf8da476148718f0cf6c	LRG005-C028	f82	B
LRG005-Ueb7649a317dd12171577	LRG005-C028	f82	B
LRG005-U0b0eae6e9ab03ad15ade	LRG005-C029	f82	B
LRG005-U0d7f337160898c4e141f	LRG005-C029	f82	B
LRG005-U12653104776d35972f16	LRG005-C029	f82	B
LRG005-U25d779d588344840f97f	LRG005-C029	f82	B
LRG005-U34d19de813cc83e1c228	LRG005-C029	f82	B
LRG005-U4b54dc0217391bb3e73b	LRG005-C029	f82	B
LRG005-U5a96a4af00652e75893b	LRG005-C029	f82	B
LRG005-U62cb741ba2ce09456daf	LRG005-C029	f82	B
LRG005-U863dc128b224a3344024	LRG005-C029	f82	B
LRG005-U9f832ddb8f9f5f919f35	LRG005-C029	f82	B
LRG005-Uad1eb7016b6cbabac906	LRG005-C029	f82	B
LRG005-Ub8ce3672e68d4062592c	LRG005-C029	f82	B
LRG005-Ubcbf92d19eaf469ccf1b	LRG005-C029	f82	B
LRG005-Uc9b3fd3a2474b1181caf	LRG005-C029	f82	B
LRG005-Ud2bf48c6eb43d5f40646	LRG005-C029	f82	B
LRG005-Ud4899d02d26058657b30	LRG005-C029	f82	B
LRG005-Uf36e6aa2bbe9ea2e6efb	LRG005-C029	f82	B
LRG005-Uf8c2a235385d0cd23dd3	LRG005-C029	f82	B
LRG005-U0a27535dc3355988b7ac	LRG005-C030	f82	B
LRG005-U1726974772b2ae144dc7	LRG005-C030	f82	B
LRG005-U269c0845dfff8bcc4c78	LRG005-C030	f82	B
LRG005-U560688cb230bbb966c71	LRG005-C030	f82	B
LRG005-U7abf9752af068b68b97d	LRG005-C030	f82	B
LRG005-U80a016716bf990c61d7d	LRG005-C030	f82	B
LRG005-U96b25d563dbcb5ce6267	LRG005-C030	f82	B
LRG005-Ucf3a034b6107e4be598c	LRG005-C030	f82	B
LRG005-Ud13850f627aa11a291e7	LRG005-C030	f82	B
LRG005-Udb1d1c7c9551741bf3ce	LRG005-C030	f82	B
LRG005-Uf3f267374b455776f86e	LRG005-C030	f82	B
LRG005-Uf60de51a0811cc54dad1	LRG005-C030	f82	B
LRG005-Uf6f38e92e4562b56d927	LRG005-C030	f82	B
LRG005-U0b4a4e964bd928af571c	LRG005-C031	f82	B
LRG005-U1a5fd123774bc6a69429	LRG005-C031	f82	B
LRG005-U23efb3bb8bfb147848a1	LRG005-C031	f82	B
LRG005-U3ffeb365e90ce736125b	LRG005-C031	f82	B
LRG005-U643a64cbe274f89b06b8	LRG005-C031	f82	B
LRG005-U7eb25ce5dfe94fe5291e	LRG005-C031	f82	B
LRG005-U88803dcaa2fd20bcd9dc	LRG005-C031	f82	B
LRG005-U8c1e7602882a85659633	LRG005-C031	f82	B
LRG005-U9c75bb9f587d02408a70	LRG005-C031	f82	B
LRG005-Uaa8184ae1e4107bc73aa	LRG005-C031	f82	B
LRG005-Uc7c8ad5bca8bc42a49b0	LRG005-C031	f82	B
LRG005-Ud552f1398eea52cf6dc6	LRG005-C031	f82	B
LRG005-Uecdce96cd00ebd2db59f	LRG005-C031	f82	B
LRG005-U212b046926c03a128e4e	LRG005-C032	f83	B
LRG005-U293f683786239ab7279b	LRG005-C032	f83	B
LRG005-U62a2d094806632361447	LRG005-C032	f83	B
LRG005-U66bf01d4495d1e3575da	LRG005-C032	f83	B
LRG005-U7e8d8efdd156c9157d79	LRG005-C032	f83	B
LRG005-U83789cf52b7dcca755fa	LRG005-C032	f83	B
LRG005-U8bfdd20d64f1b424f62e	LRG005-C032	f83	B
LRG005-U96b55840178fdd5719d2	LRG005-C032	f83	B
LRG005-Ufbf9ddb7c952b8f7704b	LRG005-C032	f83	B
LRG005-U213fda72e5cea62a487c	LRG005-C033	f83	B
LRG005-U264d395c478de5efb2d0	LRG005-C033	f83	B
LRG005-U2932a6c66da8d73bd2ab	LRG005-C033	f83	B
LRG005-U2fc8d774fc0834f8d368	LRG005-C033	f83	B
LRG005-U31225ecf0a5c0fbb3304	LRG005-C033	f83	B
LRG005-U334ff1ed34cb1e93e878	LRG005-C033	f83	B
LRG005-U3ce5ccc6fdd970e638af	LRG005-C033	f83	B
LRG005-U5ed7ad36c87d2f570afe	LRG005-C033	f83	B
LRG005-U61438c666f9215fa3fc1	LRG005-C033	f83	B
LRG005-U6efc16dbb3618cd8ee3c	LRG005-C033	f83	B
LRG005-U6f707fd37b1618e227b6	LRG005-C033	f83	B
LRG005-U9d09f6b5218e57e0ecc8	LRG005-C033	f83	B
LRG005-Ua30acc789a2442c58bc3	LRG005-C033	f83	B
LRG005-Uf559ef231b556841d004	LRG005-C033	f83	B
LRG005-U59f86df67347db33b497	LRG005-C034	f83	B
LRG005-U9e25cd2b2c84202db7bf	LRG005-C034	f83	B
LRG005-Ub755bc5da3834f9bfb84	LRG005-C034	f83	B
LRG005-Ubbb7b0162e25e1e1391d	LRG005-C034	f83	B
LRG005-Ue24ab7b089b5c76faa64	LRG005-C034	f83	B
LRG005-Uebdc0caba94774a02a1c	LRG005-C034	f83	B
LRG005-U1ab17d6956ae552d4af9	LRG005-C035	f83	B
LRG005-Ucdf320649de672fe2154	LRG005-C035	f83	B
LRG005-U0b339f307b2a117931a4	LRG005-C036	f84	B
LRG005-U16ff9067c2e54f2d1a50	LRG005-C036	f84	B
LRG005-U19be53e10c7989b3b9ee	LRG005-C036	f84	B
LRG005-U28eb2c5a8ef497c888f3	LRG005-C036	f84	B
LRG005-U31e9c5a54d222284b1c1	LRG005-C036	f84	B
LRG005-U3bf325a30732c202afbb	LRG005-C036	f84	B
LRG005-U46dfb8689676cfa1f15c	LRG005-C036	f84	B
LRG005-U8bd7fdfdabdfa0ab77f9	LRG005-C036	f84	B
LRG005-Ua7f55ae34290b9086bd5	LRG005-C036	f84	B
LRG005-Uad684c1fea44f41683d3	LRG005-C036	f84	B
LRG005-Ub76a9fea9d6bf7b1ddfe	LRG005-C036	f84	B
LRG005-Ub9d0e83f8de5c29cf4bd	LRG005-C036	f84	B
LRG005-Ud415a34865c822a861c2	LRG005-C036	f84	B
LRG005-Ud4694355039e0b85edab	LRG005-C036	f84	B
LRG005-Ue5d7d9703b144a469cb6	LRG005-C036	f84	B
LRG005-Ueb5c459cfb3010568127	LRG005-C036	f84	B
LRG005-Uee142594791b8bada64f	LRG005-C036	f84	B
LRG005-Uf0f608da4fc7c9464048	LRG005-C036	f84	B
LRG005-Ufa42ccdb1fd342019f66	LRG005-C036	f84	B
LRG005-U0ec37df6d3f81dc5a447	LRG005-C037	f84	B
LRG005-U11a83c25bd5f909b6238	LRG005-C037	f84	B
LRG005-U1399ccfbcc74f3c2715f	LRG005-C037	f84	B
LRG005-U58a045107468a60950cf	LRG005-C037	f84	B
LRG005-U5d25058a9064b4eeef75	LRG005-C037	f84	B
LRG005-U6be2e84e22615dd94d81	LRG005-C037	f84	B
LRG005-U84a9eddf07719aabf371	LRG005-C037	f84	B
LRG005-U86492c654aad9d9bd30e	LRG005-C037	f84	B
LRG005-U898f4c3b43ea56c025ec	LRG005-C037	f84	B
LRG005-U89a6eefdac622daa87f0	LRG005-C037	f84	B
LRG005-U950186040c2bf15d07ec	LRG005-C037	f84	B
LRG005-U9c5f011c0b1ca70c7b4a	LRG005-C037	f84	B
LRG005-Ua45caf0b0b92e580be50	LRG005-C037	f84	B
LRG005-Ub83dea4b3a7704ee8c69	LRG005-C037	f84	B
LRG005-Ub95bca43339d54cef37b	LRG005-C037	f84	B
LRG005-Uc418141a3b8a868b229e	LRG005-C037	f84	B
LRG005-Ud9b5708ada49813cefff	LRG005-C037	f84	B
LRG005-Udc34c3bf8fcc963b7852	LRG005-C037	f84	B
LRG005-Ufbcdac999d9bded7ed74	LRG005-C037	f84	B
LRG005-Ufe91ad88abe577b69c6b	LRG005-C037	f84	B
LRG005-U1baa9b0426a635304651	LRG005-C038	f84	B
LRG005-U22e415401b6cb77c67d0	LRG005-C038	f84	B
LRG005-U689a54c9dd87680394f8	LRG005-C038	f84	B
LRG005-U75db255905d6ea7402e6	LRG005-C038	f84	B
LRG005-U7a0cb1f079b96ef34c6b	LRG005-C038	f84	B
LRG005-Ub0ee40988f19c4be05b0	LRG005-C038	f84	B
LRG005-Uce1cd51b13bb5d9c9780	LRG005-C038	f84	B
LRG005-Ue9e6f2fdb43f391d6624	LRG005-C038	f84	B
LRG005-U3273539ea75c568206bd	LRG005-C039	f88	P
LRG005-U3746e4818758c5397a44	LRG005-C039	f88	P
LRG005-U8e8b153f61876a637588	LRG005-C039	f88	P
LRG005-Uc7a36700d53eab7a1ef8	LRG005-C039	f88	P
LRG005-Udeca95bb4c38837a98b1	LRG005-C039	f88	P
LRG005-U2c50e21b4b21b3cc8133	LRG005-C040	f88	P
LRG005-U47f043df18bd7e2c6759	LRG005-C040	f88	P
LRG005-U83faaa95f2574911b3ec	LRG005-C040	f88	P
LRG005-U850c431d991ecc39b6df	LRG005-C040	f88	P
LRG005-Ub8f5f8723c6624d2ba5d	LRG005-C040	f88	P
LRG005-Uc277c717bdc01bd1f6a8	LRG005-C040	f88	P
LRG005-Ue4b04d705b1560d388c1	LRG005-C040	f88	P
LRG005-U0d4eccaf574752d888aa	LRG005-C041	f88	P
LRG005-U51d769a6c57ebb418692	LRG005-C041	f88	P
LRG005-U52cdf1a5d016b196baa0	LRG005-C041	f88	P
LRG005-U6051e3c57357445951c4	LRG005-C041	f88	P
LRG005-U763ed94aa45aae89499a	LRG005-C041	f88	P
LRG005-U78aff0dcd3957469cc64	LRG005-C041	f88	P
LRG005-U810fd99a02f5225b09f4	LRG005-C041	f88	P
LRG005-Ue48263732677ab1dc5be	LRG005-C041	f88	P
LRG005-U995736bf5e3f5822b7fe	LRG005-C042	f88	P
LRG005-Uc673be787bd3ef9e605c	LRG005-C042	f88	P
LRG005-Udd5b97a1b06ef3e800b1	LRG005-C042	f88	P
LRG005-U1c8334d471a5074d1852	LRG005-C043	f88	P
LRG005-U26bf840b7377f0b9bbdc	LRG005-C043	f88	P
LRG005-U81ad67926e42c98b90a3	LRG005-C043	f88	P
LRG005-U99ec214f51fef5eee9ab	LRG005-C043	f88	P
LRG005-Uc75367ef31bf36520d4a	LRG005-C043	f88	P
LRG005-U28082215d78f7b226cdc	LRG005-C044	f88	P
LRG005-U9f36a5bbbd6627ecec11	LRG005-C044	f88	P
LRG005-U369e500b202e04a17728	LRG005-C045	f88	P
LRG005-U38271645cb2113d2317f	LRG005-C045	f88	P
LRG005-U5e61204927413a4a29c0	LRG005-C045	f88	P
LRG005-U6ed09f3786d20f88986b	LRG005-C045	f88	P
LRG005-U7f7d31ae8bf5c58c6766	LRG005-C045	f88	P
LRG005-U98fbcde31acd0f138d54	LRG005-C045	f88	P
LRG005-Uf41a8a590d93f96b1fd1	LRG005-C045	f88	P
LRG005-Uaef13ded7f295658ee4a	LRG005-C046	f88	P
LRG005-Ud76936dc2c82dbc0863e	LRG005-C046	f88	P
LRG005-Ufbcd3891e93c52e93eb9	LRG005-C046	f88	P
LRG005-Ub186d847711e5bad6c86	LRG005-C047	f89	P
LRG005-Uee4b1b4e6b28147555f7	LRG005-C047	f89	P
LRG005-U133c05556adb3b3d56dc	LRG005-C048	f89	P
LRG005-U34f92096760f75da491f	LRG005-C048	f89	P
LRG005-U5efa158695ad58b7acc5	LRG005-C048	f89	P
LRG005-Ua6e9071cfe20d2b16d0b	LRG005-C048	f89	P
LRG005-U09ebb5a4148d36090525	LRG005-C049	f89	P
LRG005-U547b100be916d53fdf89	LRG005-C049	f89	P
LRG005-Ua5ce0f4929a6c2b6208b	LRG005-C049	f89	P
LRG005-Uae0e8ef4f889366b2770	LRG005-C049	f89	P
LRG005-Ud160e425aaf8993489f0	LRG005-C049	f89	P
LRG005-U733885e9097f69b97935	LRG005-C050	f89	P
LRG005-U90c0083a97bf00e1156d	LRG005-C050	f89	P
LRG005-U05c751a8c1a717c133a3	LRG005-C051	f89	P
LRG005-U2874febf8b77810205f6	LRG005-C051	f89	P
LRG005-U295ec65b8704da96bff9	LRG005-C051	f89	P
LRG005-U2d11fe5c2fc4d7c1fdb8	LRG005-C051	f89	P
LRG005-U917eb756ca0e02c1e526	LRG005-C051	f89	P
LRG005-Ue8e156d99f1102283af8	LRG005-C051	f89	P
LRG005-U2191635e943e49ddb51f	LRG005-C052	f89	P
LRG005-Ud22a5946aaab42e1cdaf	LRG005-C052	f89	P
LRG005-U0c681a228c2f2b4562e3	LRG005-C053	f89	P
LRG005-U191f1ca64edce820f82b	LRG005-C053	f89	P
LRG005-U7d052c0d87786a370abd	LRG005-C053	f89	P
LRG005-U93a24c85774bf9692c18	LRG005-C053	f89	P
LRG005-U9fa3a71eb48e4fb06b08	LRG005-C053	f89	P
LRG005-Ua0215c2712ca5347b68e	LRG005-C053	f89	P
