boundary_id	locus	page	section	currier	hand	code	kind	grammar_scope	strict_zero_alternative	position_after_symbol	left_family	right_family	zl_separator	it_separator	rf_separator	support_count	supporting_readings	supporting_type_count	type_consensus	synchronized_boundary
f100r.24|B006	f100r.24	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	6	C	L	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.24|B010	f100r.24	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	10	C	D	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.24|B016	f100r.24	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	16	A	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.24|B021	f100r.24	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	21	C	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.24|B023	f100r.24	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	23	Q	L	UNCERTAIN_SMALL_SPACE	NONE	NONE	1	ZL3b	1	UNCERTAIN_SMALL_SPACE	0
f100r.24|B026	f100r.24	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	26	A	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.24|B029	f100r.24	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	29	B	L	NONE	DEFINITE_SPACE	NONE	1	IT2a	1	DEFINITE_SPACE	0
f100r.24|B034	f100r.24	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	34	A	C	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.24|B037	f100r.24	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	37	E	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.24|B041	f100r.24	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	41	B	C	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.25|B004	f100r.25	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	4	C	D	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.25|B010	f100r.25	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	10	A	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.25|B013	f100r.25	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	13	B	B	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.25|B016	f100r.25	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	16	G	U	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.25|B020	f100r.25	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	20	B	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.25|B026	f100r.25	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	26	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.25|B030	f100r.25	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	30	A	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.25|B034	f100r.25	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	34	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.25|B039	f100r.25	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	39	A	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.26|B001	f100r.26	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	1	A	A	NONE	NONE	UNCERTAIN_SMALL_SPACE	1	RF1b	1	UNCERTAIN_SMALL_SPACE	0
f100r.26|B003	f100r.26	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	3	G	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.26|B008	f100r.26	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	8	A	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.26|B011	f100r.26	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	11	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.26|B017	f100r.26	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	17	A	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.26|B020	f100r.26	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	20	C	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.26|B025	f100r.26	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	25	C	D	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.26|B031	f100r.26	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	31	B	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.26|B036	f100r.26	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	36	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.26|B041	f100r.26	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	41	C	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.27|B003	f100r.27	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	3	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.27|B007	f100r.27	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	7	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.27|B009	f100r.27	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	9	A	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.27|B015	f100r.27	f100r	P	A	1	+P0	P	CONFIRMED_PROSE	1	15	A	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100r.5|B003	f100r.5	f100r	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	1	3	C	K	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	NONE	2	ZL3b,IT2a	2	MIXED_SOURCE_SEPARATOR	1
f100r.5|B006	f100r.5	f100r	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	1	6	C	B	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	3	ZL3b,IT2a,RF1b	1	DRAWING_INTERRUPTION	1
f100v.13|B003	f100v.13	f100v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	1	3	C	U	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.15|B003	f100v.15	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	3	C	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.15|B006	f100v.15	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	6	A	B	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.15|B009	f100v.15	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	9	F	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.15|B011	f100v.15	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	11	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.15|B015	f100v.15	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	15	B	D	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.15|B022	f100v.15	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	22	A	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.15|B025	f100v.15	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	25	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.15|B028	f100v.15	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	28	A	D	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.15|B034	f100v.15	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	34	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.15|B039	f100v.15	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	39	B	C	UNCERTAIN_SMALL_SPACE	NONE	NONE	1	ZL3b	1	UNCERTAIN_SMALL_SPACE	0
f100v.16|B005	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	5	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.16|B008	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	8	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.16|B011	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	11	A	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.16|B016	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	16	A	C	UNCERTAIN_SMALL_SPACE	NONE	NONE	1	ZL3b	1	UNCERTAIN_SMALL_SPACE	0
f100v.16|B017	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	17	C	L	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.16|B020	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	20	A	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.16|B025	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	25	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.16|B028	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	28	C	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.16|B033	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	33	C	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.16|B038	f100v.16	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	38	B	B	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.20|B006	f100v.20	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	6	A	L	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.20|B012	f100v.20	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	12	A	D	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.20|B017	f100v.20	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	17	A	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.20|B023	f100v.20	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	23	B	C	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.20|B032	f100v.20	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	32	A	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.20|B036	f100v.20	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	36	C	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.20|B038	f100v.20	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	38	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.21|B005	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	5	B	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.21|B009	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	9	C	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.21|B011	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	11	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.21|B014	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	14	A	B	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.21|B016	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	16	A	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.21|B022	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	22	A	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.21|B026	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	26	C	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.21|B030	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	30	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.21|B037	f100v.21	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	37	B	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.22|B003	f100v.22	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	3	G	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.22|B007	f100v.22	f100v	P	A	1	+P0	P	CONFIRMED_PROSE	1	7	A	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f100v.5|B003	f100v.5	f100v	P	A	1	@Lf	L	DIAGNOSTIC_NONPROSE	1	3	B	K	NONE	DEFINITE_SPACE	NONE	1	IT2a	1	DEFINITE_SPACE	0
f101r.5|B003	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	3	G	U	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B007	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	7	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B011	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	11	B	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B015	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	15	C	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B017	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	17	C	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B019	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	19	G	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B023	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	23	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B025	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	25	A	Q	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	2	MIXED_SOURCE_SEPARATOR	1
f101r.5|B028	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	28	A	B	NONE	DEFINITE_SPACE	NONE	1	IT2a	1	DEFINITE_SPACE	0
f101r.5|B032	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	32	A	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B036	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	36	B	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B041	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	41	B	B	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B044	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	44	C	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B047	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	47	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B049	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	49	A	C	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B050	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	50	C	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B052	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	52	G	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B057	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	57	B	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B059	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	59	C	A	UNCERTAIN_SMALL_SPACE	NONE	DEFINITE_SPACE	2	ZL3b,RF1b	2	MIXED_SOURCE_SEPARATOR	1
f101r.5|B061	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	61	G	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B063	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	63	B	K	UNCERTAIN_SMALL_SPACE	NONE	DEFINITE_SPACE	2	ZL3b,RF1b	2	MIXED_SOURCE_SEPARATOR	1
f101r.5|B066	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	66	A	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B071	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	71	B	L	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B075	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	75	B	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B080	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	80	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.5|B085	f101r.5	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	0	85	G	L	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.8|B002	f101r.8	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	1	2	B	A	NONE	NONE	UNCERTAIN_SMALL_SPACE	1	RF1b	1	UNCERTAIN_SMALL_SPACE	0
f101r.8|B004	f101r.8	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	1	4	G	A	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
f101r.8|B009	f101r.8	f101r	P	A	1	+P0	P	CONFIRMED_PROSE	1	9	B	K	DEFINITE_SPACE	DEFINITE_SPACE	DEFINITE_SPACE	3	ZL3b,IT2a,RF1b	1	DEFINITE_SPACE	1
