panel_id	physical_folio	page	source_node	target_node	relation_type	relation_instance	source_locus	target_locus	ownership_or_topology_basis	allowed_panel_symmetries	previous_exposure
RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	f67r2:Q1:0530:R2	f67r2:Q1:0530:R3	ROW_SUCCESSOR	f67r2:Q1:0530:R2_TO_R3	f67r2.39	f67r2.40	Existing human annotation assigns numbered text lines to the same author-drawn moon sector.	SECTOR_ORDER_D12;ROW_DIRECTION_FIXED	EXISTING_HUMAN_SECTOR_LINE_ANNOTATION;NO_STRING_SELECTION
RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	f67r2:Q1:0630:R1	f67r2:Q1:0630:R2	ROW_SUCCESSOR	f67r2:Q1:0630:R1_TO_R2	f67r2.41	f67r2.42	Existing human annotation assigns numbered text lines to the same author-drawn moon sector.	SECTOR_ORDER_D12;ROW_DIRECTION_FIXED	EXISTING_HUMAN_SECTOR_LINE_ANNOTATION;NO_STRING_SELECTION
RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	f67r2:Q1:0630:R2	f67r2:Q1:0630:R3	ROW_SUCCESSOR	f67r2:Q1:0630:R2_TO_R3	f67r2.42	f67r2.43	Existing human annotation assigns numbered text lines to the same author-drawn moon sector.	SECTOR_ORDER_D12;ROW_DIRECTION_FIXED	EXISTING_HUMAN_SECTOR_LINE_ANNOTATION;NO_STRING_SELECTION
RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	f67r2:Q1:0730:R1	f67r2:Q1:0730:R2	ROW_SUCCESSOR	f67r2:Q1:0730:R1_TO_R2	f67r2.44	f67r2.45	Existing human annotation assigns numbered text lines to the same author-drawn moon sector.	SECTOR_ORDER_D12;ROW_DIRECTION_FIXED	EXISTING_HUMAN_SECTOR_LINE_ANNOTATION;NO_STRING_SELECTION
RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	f67r2:Q1:0730:R2	f67r2:Q1:0730:R3	ROW_SUCCESSOR	f67r2:Q1:0730:R2_TO_R3	f67r2.45	f67r2.46	Existing human annotation assigns numbered text lines to the same author-drawn moon sector.	SECTOR_ORDER_D12;ROW_DIRECTION_FIXED	EXISTING_HUMAN_SECTOR_LINE_ANNOTATION;NO_STRING_SELECTION
RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	f67r2:Q1:0830:R1	f67r2:Q1:0830:R2	ROW_SUCCESSOR	f67r2:Q1:0830:R1_TO_R2	f67r2.48	f67r2.49	Existing human annotation assigns numbered text lines to the same author-drawn moon sector.	SECTOR_ORDER_D12;ROW_DIRECTION_FIXED	EXISTING_HUMAN_SECTOR_LINE_ANNOTATION;NO_STRING_SELECTION
RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	f67r2:Q1:0830:R2	f67r2:Q1:0830:R3	ROW_SUCCESSOR	f67r2:Q1:0830:R2_TO_R3	f67r2.49	f67r2.50	Existing human annotation assigns numbered text lines to the same author-drawn moon sector.	SECTOR_ORDER_D12;ROW_DIRECTION_FIXED	EXISTING_HUMAN_SECTOR_LINE_ANNOTATION;NO_STRING_SELECTION
RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	f67r2:Q1:0830:R3	f67r2:Q1:0830:R4	ROW_SUCCESSOR	f67r2:Q1:0830:R3_TO_R4	f67r2.50	f67r2.51	Existing human annotation assigns numbered text lines to the same author-drawn moon sector.	SECTOR_ORDER_D12;ROW_DIRECTION_FIXED	EXISTING_HUMAN_SECTOR_LINE_ANNOTATION;NO_STRING_SELECTION
RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	f67r2:Q1:0930:R1	f67r2:Q1:0930:R2	ROW_SUCCESSOR	f67r2:Q1:0930:R1_TO_R2	f67r2.13	f67r2.14	Existing human annotation assigns numbered text lines to the same author-drawn moon sector.	SECTOR_ORDER_D12;ROW_DIRECTION_FIXED	EXISTING_HUMAN_SECTOR_LINE_ANNOTATION;NO_STRING_SELECTION
RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	f67r2:Q1:1030:R1	f67r2:Q1:1030:R2	ROW_SUCCESSOR	f67r2:Q1:1030:R1_TO_R2	f67r2.16	f67r2.17	Existing human annotation assigns numbered text lines to the same author-drawn moon sector.	SECTOR_ORDER_D12;ROW_DIRECTION_FIXED	EXISTING_HUMAN_SECTOR_LINE_ANNOTATION;NO_STRING_SELECTION
RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	f67r2:Q1:1030:R2	f67r2:Q1:1030:R3	ROW_SUCCESSOR	f67r2:Q1:1030:R2_TO_R3	f67r2.17	f67r2.18	Existing human annotation assigns numbered text lines to the same author-drawn moon sector.	SECTOR_ORDER_D12;ROW_DIRECTION_FIXED	EXISTING_HUMAN_SECTOR_LINE_ANNOTATION;NO_STRING_SELECTION
RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	f67r2:Q1:1130:R1	f67r2:Q1:1130:R2	ROW_SUCCESSOR	f67r2:Q1:1130:R1_TO_R2	f67r2.19	f67r2.20	Existing human annotation assigns numbered text lines to the same author-drawn moon sector.	SECTOR_ORDER_D12;ROW_DIRECTION_FIXED	EXISTING_HUMAN_SECTOR_LINE_ANNOTATION;NO_STRING_SELECTION
RTA001|f67r2|Q1_SECTOR_ROWS	f67	f67r2	f67r2:Q1:1130:R2	f67r2:Q1:1130:R3	ROW_SUCCESSOR	f67r2:Q1:1130:R2_TO_R3	f67r2.20	f67r2.21	Existing human annotation assigns numbered text lines to the same author-drawn moon sector.	SECTOR_ORDER_D12;ROW_DIRECTION_FIXED	EXISTING_HUMAN_SECTOR_LINE_ANNOTATION;NO_STRING_SELECTION
SCARR001|f67r1|D1	f67	f67r1	SCARR001|f67r1|D1:S001	SCARR001|f67r1|D1:S002	CYCLIC_SUCCESSOR	SCARR001|f67r1|D1:E001	f67r1.8	f67r1.9	Published text-blind special-circle array SCARR001|f67r1|D1; Radial labels in circle sectors. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR001|f67r1|D1	f67	f67r1	SCARR001|f67r1|D1:S002	SCARR001|f67r1|D1:S003	CYCLIC_SUCCESSOR	SCARR001|f67r1|D1:E002	f67r1.9	f67r1.10	Published text-blind special-circle array SCARR001|f67r1|D1; Radial labels in circle sectors. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR001|f67r1|D1	f67	f67r1	SCARR001|f67r1|D1:S003	SCARR001|f67r1|D1:S004	CYCLIC_SUCCESSOR	SCARR001|f67r1|D1:E003	f67r1.10	f67r1.11	Published text-blind special-circle array SCARR001|f67r1|D1; Radial labels in circle sectors. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR001|f67r1|D1	f67	f67r1	SCARR001|f67r1|D1:S004	SCARR001|f67r1|D1:S005	CYCLIC_SUCCESSOR	SCARR001|f67r1|D1:E004	f67r1.11	f67r1.12	Published text-blind special-circle array SCARR001|f67r1|D1; Radial labels in circle sectors. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR001|f67r1|D1	f67	f67r1	SCARR001|f67r1|D1:S005	SCARR001|f67r1|D1:S006	CYCLIC_SUCCESSOR	SCARR001|f67r1|D1:E005	f67r1.12	f67r1.13	Published text-blind special-circle array SCARR001|f67r1|D1; Radial labels in circle sectors. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR001|f67r1|D1	f67	f67r1	SCARR001|f67r1|D1:S006	SCARR001|f67r1|D1:S007	CYCLIC_SUCCESSOR	SCARR001|f67r1|D1:E006	f67r1.13	f67r1.14	Published text-blind special-circle array SCARR001|f67r1|D1; Radial labels in circle sectors. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR001|f67r1|D1	f67	f67r1	SCARR001|f67r1|D1:S007	SCARR001|f67r1|D1:S008	CYCLIC_SUCCESSOR	SCARR001|f67r1|D1:E007	f67r1.14	f67r1.15	Published text-blind special-circle array SCARR001|f67r1|D1; Radial labels in circle sectors. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR001|f67r1|D1	f67	f67r1	SCARR001|f67r1|D1:S008	SCARR001|f67r1|D1:S009	CYCLIC_SUCCESSOR	SCARR001|f67r1|D1:E008	f67r1.15	f67r1.16	Published text-blind special-circle array SCARR001|f67r1|D1; Radial labels in circle sectors. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR001|f67r1|D1	f67	f67r1	SCARR001|f67r1|D1:S009	SCARR001|f67r1|D1:S010	CYCLIC_SUCCESSOR	SCARR001|f67r1|D1:E009	f67r1.16	f67r1.17	Published text-blind special-circle array SCARR001|f67r1|D1; Radial labels in circle sectors. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR001|f67r1|D1	f67	f67r1	SCARR001|f67r1|D1:S010	SCARR001|f67r1|D1:S011	CYCLIC_SUCCESSOR	SCARR001|f67r1|D1:E010	f67r1.17	f67r1.18	Published text-blind special-circle array SCARR001|f67r1|D1; Radial labels in circle sectors. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR001|f67r1|D1	f67	f67r1	SCARR001|f67r1|D1:S011	SCARR001|f67r1|D1:S012	CYCLIC_SUCCESSOR	SCARR001|f67r1|D1:E011	f67r1.18	f67r1.19	Published text-blind special-circle array SCARR001|f67r1|D1; Radial labels in circle sectors. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR001|f67r1|D1	f67	f67r1	SCARR001|f67r1|D1:S012	SCARR001|f67r1|D1:S001	CYCLIC_SUCCESSOR	SCARR001|f67r1|D1:E012	f67r1.19	f67r1.8	Published text-blind special-circle array SCARR001|f67r1|D1; Radial labels in circle sectors. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR002|f67r2|M1	f67	f67r2	SCARR002|f67r2|M1:S001	SCARR002|f67r2|M1:S002	CYCLIC_SUCCESSOR	SCARR002|f67r2|M1:E001	f67r2.15	f67r2.22	Published text-blind special-circle array SCARR002|f67r2|M1; Circle of seven labels above some of the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D7:ROTATIONS_7:REFLECTIONS_7	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR002|f67r2|M1	f67	f67r2	SCARR002|f67r2|M1:S002	SCARR002|f67r2|M1:S003	CYCLIC_SUCCESSOR	SCARR002|f67r2|M1:E002	f67r2.22	f67r2.28	Published text-blind special-circle array SCARR002|f67r2|M1; Circle of seven labels above some of the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D7:ROTATIONS_7:REFLECTIONS_7	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR002|f67r2|M1	f67	f67r2	SCARR002|f67r2|M1:S003	SCARR002|f67r2|M1:S004	CYCLIC_SUCCESSOR	SCARR002|f67r2|M1:E003	f67r2.28	f67r2.31	Published text-blind special-circle array SCARR002|f67r2|M1; Circle of seven labels above some of the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D7:ROTATIONS_7:REFLECTIONS_7	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR002|f67r2|M1	f67	f67r2	SCARR002|f67r2|M1:S004	SCARR002|f67r2|M1:S005	CYCLIC_SUCCESSOR	SCARR002|f67r2|M1:E004	f67r2.31	f67r2.34	Published text-blind special-circle array SCARR002|f67r2|M1; Circle of seven labels above some of the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D7:ROTATIONS_7:REFLECTIONS_7	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR002|f67r2|M1	f67	f67r2	SCARR002|f67r2|M1:S005	SCARR002|f67r2|M1:S006	CYCLIC_SUCCESSOR	SCARR002|f67r2|M1:E005	f67r2.34	f67r2.37	Published text-blind special-circle array SCARR002|f67r2|M1; Circle of seven labels above some of the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D7:ROTATIONS_7:REFLECTIONS_7	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR002|f67r2|M1	f67	f67r2	SCARR002|f67r2|M1:S006	SCARR002|f67r2|M1:S007	CYCLIC_SUCCESSOR	SCARR002|f67r2|M1:E006	f67r2.37	f67r2.47	Published text-blind special-circle array SCARR002|f67r2|M1; Circle of seven labels above some of the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D7:ROTATIONS_7:REFLECTIONS_7	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR002|f67r2|M1	f67	f67r2	SCARR002|f67r2|M1:S007	SCARR002|f67r2|M1:S001	CYCLIC_SUCCESSOR	SCARR002|f67r2|M1:E007	f67r2.47	f67r2.15	Published text-blind special-circle array SCARR002|f67r2|M1; Circle of seven labels above some of the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D7:ROTATIONS_7:REFLECTIONS_7	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR003|f67r2|M2	f67	f67r2	SCARR003|f67r2|M2:S001	SCARR003|f67r2|M2:S002	CYCLIC_SUCCESSOR	SCARR003|f67r2|M2:E001	f67r2.63	f67r2.52	Published text-blind special-circle array SCARR003|f67r2|M2; Circle of 12 labels under the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR003|f67r2|M2	f67	f67r2	SCARR003|f67r2|M2:S002	SCARR003|f67r2|M2:S003	CYCLIC_SUCCESSOR	SCARR003|f67r2|M2:E002	f67r2.52	f67r2.53	Published text-blind special-circle array SCARR003|f67r2|M2; Circle of 12 labels under the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR003|f67r2|M2	f67	f67r2	SCARR003|f67r2|M2:S003	SCARR003|f67r2|M2:S004	CYCLIC_SUCCESSOR	SCARR003|f67r2|M2:E003	f67r2.53	f67r2.54	Published text-blind special-circle array SCARR003|f67r2|M2; Circle of 12 labels under the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR003|f67r2|M2	f67	f67r2	SCARR003|f67r2|M2:S004	SCARR003|f67r2|M2:S005	CYCLIC_SUCCESSOR	SCARR003|f67r2|M2:E004	f67r2.54	f67r2.55	Published text-blind special-circle array SCARR003|f67r2|M2; Circle of 12 labels under the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR003|f67r2|M2	f67	f67r2	SCARR003|f67r2|M2:S005	SCARR003|f67r2|M2:S006	CYCLIC_SUCCESSOR	SCARR003|f67r2|M2:E005	f67r2.55	f67r2.56	Published text-blind special-circle array SCARR003|f67r2|M2; Circle of 12 labels under the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR003|f67r2|M2	f67	f67r2	SCARR003|f67r2|M2:S006	SCARR003|f67r2|M2:S007	CYCLIC_SUCCESSOR	SCARR003|f67r2|M2:E006	f67r2.56	f67r2.57	Published text-blind special-circle array SCARR003|f67r2|M2; Circle of 12 labels under the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR003|f67r2|M2	f67	f67r2	SCARR003|f67r2|M2:S007	SCARR003|f67r2|M2:S008	CYCLIC_SUCCESSOR	SCARR003|f67r2|M2:E007	f67r2.57	f67r2.58	Published text-blind special-circle array SCARR003|f67r2|M2; Circle of 12 labels under the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR003|f67r2|M2	f67	f67r2	SCARR003|f67r2|M2:S008	SCARR003|f67r2|M2:S009	CYCLIC_SUCCESSOR	SCARR003|f67r2|M2:E008	f67r2.58	f67r2.59	Published text-blind special-circle array SCARR003|f67r2|M2; Circle of 12 labels under the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR003|f67r2|M2	f67	f67r2	SCARR003|f67r2|M2:S009	SCARR003|f67r2|M2:S010	CYCLIC_SUCCESSOR	SCARR003|f67r2|M2:E009	f67r2.59	f67r2.60	Published text-blind special-circle array SCARR003|f67r2|M2; Circle of 12 labels under the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
SCARR003|f67r2|M2	f67	f67r2	SCARR003|f67r2|M2:S010	SCARR003|f67r2|M2:S011	CYCLIC_SUCCESSOR	SCARR003|f67r2|M2:E010	f67r2.60	f67r2.61	Published text-blind special-circle array SCARR003|f67r2|M2; Circle of 12 labels under the moons. Slot order is the complete human-transcribed author-visible circular sequence.	DIHEDRAL_D12:ROTATIONS_12:REFLECTIONS_12	SPECIAL_CIRCLE_TEXT_BLIND_ARRAY_INVENTORY;TEXT_ASSOCIATION_UNOPENED_AT_SELECTION
