edition	locus	page	grammar_scope	kind	surface_token_count	parsed_node_count	omitted_token_count	omitted_positions_1based	omitted_tokens	position_token_pairs
IT2a	f113v.48	f113v	CONFIRMED_PROSE	P	11	10	1	11	dy	11:dy
IT2a	f114r.15	f114r	CONFIRMED_PROSE	P	14	12	2	6;11	y y	6:y;11:y
IT2a	f114r.18	f114r	CONFIRMED_PROSE	P	7	6	1	3	y	3:y
IT2a	f114r.37	f114r	CONFIRMED_PROSE	P	13	12	1	6	yky	6:yky
IT2a	f114v.40	f114v	CONFIRMED_PROSE	P	10	9	1	10	dm	10:dm
IT2a	f115r.25	f115r	CONFIRMED_PROSE	P	7	6	1	1	y	1:y
IT2a	f115r.35	f115r	CONFIRMED_PROSE	P	12	11	1	12	dy	12:dy
IT2a	f115r.45	f115r	CONFIRMED_PROSE	P	5	4	1	1	y	1:y
IT2a	f115v.16	f115v	CONFIRMED_PROSE	P	12	11	1	5	y	5:y
IT2a	f116r.20	f116r	CONFIRMED_PROSE	P	14	13	1	6	y	6:y
IT2a	f116r.48	f116r	CONFIRMED_PROSE	P	12	11	1	9	y	9:y
IT2a	f11r.2	f11r	CONFIRMED_PROSE	P	9	8	1	3	y	3:y
IT2a	f11r.4	f11r	CONFIRMED_PROSE	P	5	4	1	4	dy	4:dy
IT2a	f11r.5	f11r	CONFIRMED_PROSE	P	10	8	2	4;8	dky dy	4:dky;8:dy
IT2a	f11r.6	f11r	CONFIRMED_PROSE	P	11	10	1	3	y	3:y
IT2a	f11r.7	f11r	CONFIRMED_PROSE	P	4	3	1	4	dy	4:dy
IT2a	f11v.1	f11v	CONFIRMED_PROSE	P	8	7	1	8	y	8:y
IT2a	f11v.2	f11v	CONFIRMED_PROSE	P	9	8	1	2	dy	2:dy
IT2a	f11v.3	f11v	CONFIRMED_PROSE	P	10	7	3	2;9;10	dy dy dy	2:dy;9:dy;10:dy
IT2a	f11v.6	f11v	CONFIRMED_PROSE	P	8	6	2	4;5	dy ddy	4:dy;5:ddy
IT2a	f13r.1	f13r	CONFIRMED_PROSE	P	9	8	1	4	dy	4:dy
IT2a	f13r.2	f13r	CONFIRMED_PROSE	P	11	10	1	11	y	11:y
IT2a	f13r.3	f13r	CONFIRMED_PROSE	P	11	10	1	2	y	2:y
IT2a	f13r.5	f13r	CONFIRMED_PROSE	P	9	8	1	9	dy	9:dy
IT2a	f13r.7	f13r	CONFIRMED_PROSE	P	9	8	1	4	dy	4:dy
IT2a	f13v.10	f13v	CONFIRMED_PROSE	P	6	5	1	1	y	1:y
IT2a	f13v.6	f13v	CONFIRMED_PROSE	P	9	8	1	4	dy	4:dy
IT2a	f13v.8	f13v	CONFIRMED_PROSE	P	9	8	1	3	y	3:y
IT2a	f13v.9	f13v	CONFIRMED_PROSE	P	9	8	1	5	y	5:y
IT2a	f14r.10	f14r	CONFIRMED_PROSE	P	9	6	3	6;7;9	dy dy dy	6:dy;7:dy;9:dy
IT2a	f14r.11	f14r	CONFIRMED_PROSE	P	8	6	2	3;8	dy ky	3:dy;8:ky
IT2a	f14r.12	f14r	CONFIRMED_PROSE	P	7	6	1	6	ky	6:ky
IT2a	f14r.9	f14r	CONFIRMED_PROSE	P	8	6	2	6;8	sy dy	6:sy;8:dy
IT2a	f14v.1	f14v	CONFIRMED_PROSE	P	8	7	1	4	dy	4:dy
IT2a	f14v.2	f14v	CONFIRMED_PROSE	P	10	9	1	8	ty	8:ty
IT2a	f14v.3	f14v	CONFIRMED_PROSE	P	9	6	3	2;8;9	dy ky dy	2:dy;8:ky;9:dy
IT2a	f14v.4	f14v	CONFIRMED_PROSE	P	7	6	1	5	yty	5:yty
IT2a	f15r.11	f15r	CONFIRMED_PROSE	P	6	5	1	4	sy	4:sy
IT2a	f15r.5	f15r	CONFIRMED_PROSE	P	7	6	1	7	dy	7:dy
IT2a	f15r.9	f15r	CONFIRMED_PROSE	P	7	6	1	7	y	7:y
IT2a	f15v.1	f15v	CONFIRMED_PROSE	P	6	5	1	6	dy	6:dy
IT2a	f16r.1	f16r	CONFIRMED_PROSE	P	10	9	1	8	dy	8:dy
IT2a	f16r.13	f16r	CONFIRMED_PROSE	P	4	3	1	3	dy	3:dy
IT2a	f16r.5	f16r	CONFIRMED_PROSE	P	8	6	2	7;8	ty ky	7:ty;8:ky
IT2a	f16r.8	f16r	CONFIRMED_PROSE	P	6	5	1	3	yky	3:yky
IT2a	f16v.12	f16v	CONFIRMED_PROSE	P	4	3	1	2	yky	2:yky
IT2a	f16v.2	f16v	CONFIRMED_PROSE	P	6	4	2	2;3	y ky	2:y;3:ky
IT2a	f16v.3	f16v	CONFIRMED_PROSE	P	7	6	1	2	dy	2:dy
IT2a	f16v.7	f16v	CONFIRMED_PROSE	P	5	4	1	5	sy	5:sy
IT2a	f16v.8	f16v	CONFIRMED_PROSE	P	8	7	1	3	y	3:y
IT2a	f16v.9	f16v	CONFIRMED_PROSE	P	8	7	1	7	ty	7:ty
IT2a	f17r.10	f17r	CONFIRMED_PROSE	P	6	5	1	5	y	5:y
IT2a	f17v.8	f17v	CONFIRMED_PROSE	P	6	4	2	4;6	dy sy	4:dy;6:sy
IT2a	f18r.1	f18r	CONFIRMED_PROSE	P	10	9	1	7	m	7:m
IT2a	f18r.11	f18r	CONFIRMED_PROSE	P	5	4	1	5	g	5:g
IT2a	f18r.2	f18r	CONFIRMED_PROSE	P	8	7	1	6	dy	6:dy
IT2a	f18r.3	f18r	CONFIRMED_PROSE	P	8	6	2	6;8	dy g	6:dy;8:g
IT2a	f18v.2	f18v	CONFIRMED_PROSE	P	9	8	1	9	g	9:g
IT2a	f18v.7	f18v	CONFIRMED_PROSE	P	8	7	1	8	dy	8:dy
IT2a	f18v.8	f18v	CONFIRMED_PROSE	P	7	6	1	5	ddy	5:ddy
IT2a	f18v.9	f18v	CONFIRMED_PROSE	P	6	5	1	6	dy	6:dy
IT2a	f19r.1	f19r	CONFIRMED_PROSE	P	9	8	1	4	dy	4:dy
IT2a	f19r.2	f19r	CONFIRMED_PROSE	P	11	10	1	3	y	3:y
IT2a	f19r.3	f19r	CONFIRMED_PROSE	P	6	5	1	6	yky	6:yky
IT2a	f19r.6	f19r	CONFIRMED_PROSE	P	6	5	1	1	y	1:y
IT2a	f19r.7	f19r	CONFIRMED_PROSE	P	6	5	1	2	ky	2:ky
IT2a	f19r.9	f19r	CONFIRMED_PROSE	P	6	4	2	2;4	dy y	2:dy;4:y
IT2a	f19v.1	f19v	CONFIRMED_PROSE	P	6	5	1	5	py	5:py
IT2a	f19v.10	f19v	CONFIRMED_PROSE	P	6	5	1	5	y	5:y
IT2a	f1r.1	f1r	CONFIRMED_PROSE	P	10	9	1	8	y	8:y
IT2a	f1r.2	f1r	CONFIRMED_PROSE	P	11	10	1	4	y	4:y
IT2a	f1r.5	f1r	CONFIRMED_PROSE	P	6	5	1	2	y	2:y
IT2a	f1r.7	f1r	CONFIRMED_PROSE	P	10	9	1	3	y	3:y
IT2a	f1v.8	f1v	CONFIRMED_PROSE	P	11	10	1	6	ky	6:ky
IT2a	f1v.9	f1v	CONFIRMED_PROSE	P	11	10	1	5	ky	5:ky
IT2a	f20v.11	f20v	CONFIRMED_PROSE	P	5	4	1	5	y	5:y
IT2a	f20v.5	f20v	CONFIRMED_PROSE	P	9	8	1	9	dy	9:dy
IT2a	f21r.10	f21r	CONFIRMED_PROSE	P	9	7	2	4;7	ky ty	4:ky;7:ty
IT2a	f21r.3	f21r	CONFIRMED_PROSE	P	9	8	1	9	dy	9:dy
IT2a	f21r.6	f21r	CONFIRMED_PROSE	P	9	8	1	2	y	2:y
IT2a	f22r.10	f22r	CONFIRMED_PROSE	P	10	9	1	8	dy	8:dy
IT2a	f22r.11	f22r	CONFIRMED_PROSE	P	10	9	1	6	yty	6:yty
IT2a	f22r.4	f22r	CONFIRMED_PROSE	P	9	8	1	7	sy	7:sy
IT2a	f22r.5	f22r	CONFIRMED_PROSE	P	10	9	1	9	y	9:y
IT2a	f22r.6	f22r	CONFIRMED_PROSE	P	3	2	1	1	y	1:y
IT2a	f22v.11	f22v	CONFIRMED_PROSE	P	3	2	1	3	dy	3:dy
IT2a	f23r.1	f23r	CONFIRMED_PROSE	P	12	11	1	8	y	8:y
IT2a	f23r.10	f23r	CONFIRMED_PROSE	P	10	9	1	8	dy	8:dy
IT2a	f23r.3	f23r	CONFIRMED_PROSE	P	6	5	1	6	g	6:g
IT2a	f23r.4	f23r	CONFIRMED_PROSE	P	10	9	1	4	g	4:g
IT2a	f23r.6	f23r	CONFIRMED_PROSE	P	11	10	1	4	yky	4:yky
IT2a	f23r.9	f23r	CONFIRMED_PROSE	P	12	10	2	5;9	dy y	5:dy;9:y
IT2a	f23v.11	f23v	CONFIRMED_PROSE	P	8	7	1	1	y	1:y
IT2a	f23v.8	f23v	CONFIRMED_PROSE	P	9	8	1	5	g	5:g
IT2a	f23v.9	f23v	CONFIRMED_PROSE	P	10	9	1	10	g	10:g
IT2a	f24r.10	f24r	CONFIRMED_PROSE	P	7	6	1	7	dy	7:dy
IT2a	f24r.18	f24r	CONFIRMED_PROSE	P	6	5	1	1	y	1:y
IT2a	f24r.3	f24r	CONFIRMED_PROSE	P	6	5	1	1	y	1:y
IT2a	f24v.14	f24v	CONFIRMED_PROSE	P	5	4	1	5	dy	5:dy
IT2a	f25r.1	f25r	CONFIRMED_PROSE	P	9	8	1	9	sy	9:sy
IT2a	f26r.2	f26r	CONFIRMED_PROSE	P	9	8	1	7	dy	7:dy
IT2a	f26r.3	f26r	CONFIRMED_PROSE	P	11	10	1	8	y	8:y
IT2a	f26r.9	f26r	CONFIRMED_PROSE	P	11	9	2	7;8	dy dy	7:dy;8:dy
IT2a	f26v.2	f26v	CONFIRMED_PROSE	P	12	11	1	6	y	6:y
IT2a	f26v.3	f26v	CONFIRMED_PROSE	P	12	11	1	12	g	12:g
IT2a	f27r.10	f27r	CONFIRMED_PROSE	P	7	5	2	4;7	y dy	4:y;7:dy
IT2a	f27r.2	f27r	CONFIRMED_PROSE	P	9	8	1	1	dy	1:dy
IT2a	f27r.8	f27r	CONFIRMED_PROSE	P	8	7	1	4	dy	4:dy
IT2a	f27v.2	f27v	CONFIRMED_PROSE	P	12	11	1	11	dy	11:dy
IT2a	f28r.2	f28r	CONFIRMED_PROSE	P	9	8	1	6	dy	6:dy
IT2a	f28v.1	f28v	CONFIRMED_PROSE	P	8	7	1	7	dy	7:dy
IT2a	f28v.2	f28v	CONFIRMED_PROSE	P	10	9	1	4	dy	4:dy
IT2a	f29r.2	f29r	CONFIRMED_PROSE	P	10	8	2	9;10	ty dy	9:ty;10:dy
IT2a	f29v.1	f29v	CONFIRMED_PROSE	P	11	10	1	7	y	7:y
IT2a	f29v.12	f29v	CONFIRMED_PROSE	P	4	3	1	4	y	4:y
IT2a	f29v.3	f29v	CONFIRMED_PROSE	P	11	10	1	11	sy	11:sy
IT2a	f29v.7	f29v	CONFIRMED_PROSE	P	9	8	1	5	dy	5:dy
IT2a	f2r.3	f2r	CONFIRMED_PROSE	P	7	5	2	3;6	y ydy	3:y;6:ydy
IT2a	f2r.4	f2r	CONFIRMED_PROSE	P	7	6	1	3	dy	3:dy
IT2a	f2r.9	f2r	CONFIRMED_PROSE	P	10	9	1	8	yky	8:yky
IT2a	f30r.2	f30r	CONFIRMED_PROSE	P	10	9	1	10	sy	10:sy
IT2a	f30r.6	f30r	CONFIRMED_PROSE	P	9	8	1	9	dy	9:dy
IT2a	f33r.3	f33r	CONFIRMED_PROSE	P	11	10	1	2	y	2:y
IT2a	f33v.2	f33v	CONFIRMED_PROSE	P	10	9	1	3	dy	3:dy
IT2a	f33v.3	f33v	CONFIRMED_PROSE	P	9	8	1	3	dy	3:dy
IT2a	f33v.5	f33v	CONFIRMED_PROSE	P	13	9	4	8;9;10;13	dy ty dy dy	8:dy;9:ty;10:dy;13:dy
IT2a	f33v.8	f33v	CONFIRMED_PROSE	P	13	11	2	9;10	dy dy	9:dy;10:dy
IT2a	f33v.9	f33v	CONFIRMED_PROSE	P	14	13	1	14	dy	14:dy
IT2a	f34r.14	f34r	CONFIRMED_PROSE	P	13	12	1	3	y	3:y
IT2a	f34r.2	f34r	CONFIRMED_PROSE	P	9	8	1	9	ty	9:ty
IT2a	f34v.7	f34v	CONFIRMED_PROSE	P	12	11	1	7	dy	7:dy
IT2a	f35r.1	f35r	CONFIRMED_PROSE	P	7	6	1	7	dy	7:dy
IT2a	f35r.8	f35r	CONFIRMED_PROSE	P	4	3	1	2	ky	2:ky
IT2a	f35v.2	f35v	CONFIRMED_PROSE	P	4	3	1	4	yty	4:yty
IT2a	f36r.2	f36r	CONFIRMED_PROSE	P	9	8	1	8	dy	8:dy
IT2a	f36r.5	f36r	CONFIRMED_PROSE	P	10	9	1	9	sy	9:sy
IT2a	f36r.7	f36r	CONFIRMED_PROSE	P	7	6	1	4	dy	4:dy
IT2a	f36v.4	f36v	CONFIRMED_PROSE	P	6	3	3	2;3;4	yky ty dy	2:yky;3:ty;4:dy
IT2a	f36v.8	f36v	CONFIRMED_PROSE	P	5	4	1	5	yky	5:yky
IT2a	f37r.3	f37r	CONFIRMED_PROSE	P	7	5	2	4;7	dy dy	4:dy;7:dy
IT2a	f37r.5	f37r	CONFIRMED_PROSE	P	5	4	1	1	yky	1:yky
IT2a	f37r.9	f37r	CONFIRMED_PROSE	P	9	8	1	6	dy	6:dy
IT2a	f37v.3	f37v	CONFIRMED_PROSE	P	5	4	1	5	dy	5:dy
IT2a	f38r.4	f38r	CONFIRMED_PROSE	P	9	8	1	9	sy	9:sy
IT2a	f39r.1	f39r	CONFIRMED_PROSE	P	13	11	2	7;13	dy dy	7:dy;13:dy
IT2a	f39r.11	f39r	CONFIRMED_PROSE	P	12	11	1	4	y	4:y
IT2a	f39r.3	f39r	CONFIRMED_PROSE	P	12	11	1	11	dy	11:dy
IT2a	f39r.7	f39r	CONFIRMED_PROSE	P	11	10	1	10	ydy	10:ydy
IT2a	f39v.1	f39v	CONFIRMED_PROSE	P	13	12	1	12	ky	12:ky
IT2a	f39v.10	f39v	CONFIRMED_PROSE	P	11	10	1	5	yky	5:yky
IT2a	f39v.11	f39v	CONFIRMED_PROSE	P	9	8	1	9	dy	9:dy
IT2a	f39v.2	f39v	CONFIRMED_PROSE	P	13	12	1	13	dy	13:dy
IT2a	f39v.4	f39v	CONFIRMED_PROSE	P	13	12	1	1	y	1:y
IT2a	f3v.13	f3v	CONFIRMED_PROSE	P	6	5	1	4	yty	4:yty
IT2a	f40r.8	f40r	CONFIRMED_PROSE	P	10	9	1	10	dm	10:dm
IT2a	f40v.14	f40v	CONFIRMED_PROSE	P	10	9	1	7	dy	7:dy
IT2a	f41r.2	f41r	CONFIRMED_PROSE	P	11	9	2	5;11	dy dy	5:dy;11:dy
IT2a	f42v.12	f42v	CONFIRMED_PROSE	P	8	7	1	8	y	8:y
IT2a	f42v.2	f42v	CONFIRMED_PROSE	P	10	9	1	3	y	3:y
IT2a	f42v.4	f42v	CONFIRMED_PROSE	P	8	7	1	4	dy	4:dy
IT2a	f42v.6	f42v	CONFIRMED_PROSE	P	6	5	1	3	sy	3:sy
IT2a	f43r.11	f43r	CONFIRMED_PROSE	P	14	12	2	2;14	ty dy	2:ty;14:dy
IT2a	f43r.12	f43r	CONFIRMED_PROSE	P	14	12	2	12;13	yty dy	12:yty;13:dy
IT2a	f43r.13	f43r	CONFIRMED_PROSE	P	11	10	1	11	dy	11:dy
IT2a	f43r.3	f43r	CONFIRMED_PROSE	P	14	12	2	1;2	yty yty	1:yty;2:yty
IT2a	f43v.11	f43v	CONFIRMED_PROSE	P	13	12	1	1	y	1:y
IT2a	f43v.12	f43v	CONFIRMED_PROSE	P	13	12	1	1	y	1:y
IT2a	f43v.13	f43v	CONFIRMED_PROSE	P	10	9	1	5	dy	5:dy
IT2a	f44r.2	f44r	CONFIRMED_PROSE	P	8	6	2	3;8	yty dy	3:yty;8:dy
IT2a	f44v.6	f44v	CONFIRMED_PROSE	P	10	8	2	5;10	y dy	5:y;10:dy
IT2a	f44v.7	f44v	CONFIRMED_PROSE	P	6	5	1	4	dy	4:dy
IT2a	f45r.10	f45r	CONFIRMED_PROSE	P	9	8	1	3	yky	3:yky
IT2a	f45r.5	f45r	CONFIRMED_PROSE	P	8	7	1	4	ty	4:ty
IT2a	f45r.7	f45r	CONFIRMED_PROSE	P	5	4	1	3	y	3:y
IT2a	f45r.8	f45r	CONFIRMED_PROSE	P	9	8	1	9	m	9:m
IT2a	f45r.9	f45r	CONFIRMED_PROSE	P	9	8	1	9	dy	9:dy
IT2a	f45v.2	f45v	CONFIRMED_PROSE	P	10	9	1	8	dy	8:dy
IT2a	f45v.3	f45v	CONFIRMED_PROSE	P	12	11	1	8	ky	8:ky
IT2a	f45v.5	f45v	CONFIRMED_PROSE	P	9	8	1	8	py	8:py
IT2a	f45v.6	f45v	CONFIRMED_PROSE	P	9	7	2	7;8	dy dy	7:dy;8:dy
IT2a	f45v.8	f45v	CONFIRMED_PROSE	P	7	6	1	4	dy	4:dy
IT2a	f45v.9	f45v	CONFIRMED_PROSE	P	7	6	1	5	sy	5:sy
IT2a	f46r.1	f46r	CONFIRMED_PROSE	P	13	11	2	4;12	dy dy	4:dy;12:dy
IT2a	f46r.13	f46r	CONFIRMED_PROSE	P	8	7	1	8	y	8:y
IT2a	f46r.7	f46r	CONFIRMED_PROSE	P	14	13	1	14	m	14:m
IT2a	f46r.9	f46r	CONFIRMED_PROSE	P	13	11	2	9;12	dy yty	9:dy;12:yty
IT2a	f46v.1	f46v	CONFIRMED_PROSE	P	12	11	1	3	ypdy	3:ypdy
IT2a	f46v.6	f46v	CONFIRMED_PROSE	P	12	11	1	12	m	12:m
IT2a	f47r.11	f47r	CONFIRMED_PROSE	P	5	4	1	5	y	5:y
IT2a	f47r.9	f47r	CONFIRMED_PROSE	P	9	8	1	9	sy	9:sy
IT2a	f47v.10	f47v	CONFIRMED_PROSE	P	9	8	1	6	dy	6:dy
IT2a	f47v.5	f47v	CONFIRMED_PROSE	P	7	6	1	6	sy	6:sy
IT2a	f48v.1	f48v	CONFIRMED_PROSE	P	13	12	1	12	y	12:y
IT2a	f48v.11	f48v	CONFIRMED_PROSE	P	8	7	1	1	y	1:y
IT2a	f48v.3	f48v	CONFIRMED_PROSE	P	13	12	1	3	y	3:y
IT2a	f48v.4	f48v	CONFIRMED_PROSE	P	12	9	3	5;10;12	ty y m	5:ty;10:y;12:m
IT2a	f48v.5	f48v	CONFIRMED_PROSE	P	10	9	1	7	dy	7:dy
IT2a	f49r.1	f49r	CONFIRMED_PROSE	P	8	7	1	2	dy	2:dy
IT2a	f49r.13	f49r	CONFIRMED_PROSE	P	6	5	1	3	y	3:y
IT2a	f49r.9	f49r	CONFIRMED_PROSE	P	6	5	1	2	y	2:y
IT2a	f49v.1	f49v	DIAGNOSTIC_NONPROSE	L	1	0	1	1	f	1:f
IT2a	f49v.17	f49v	DIAGNOSTIC_NONPROSE	L	1	0	1	1	p	1:p
IT2a	f49v.23	f49v	DIAGNOSTIC_NONPROSE	L	1	0	1	1	y	1:y
IT2a	f49v.31	f49v	DIAGNOSTIC_NONPROSE	L	1	0	1	1	p	1:p
IT2a	f49v.37	f49v	DIAGNOSTIC_NONPROSE	L	1	0	1	1	y	1:y
IT2a	f49v.38	f49v	CONFIRMED_PROSE	P	10	9	1	8	dy	8:dy
IT2a	f49v.44	f49v	CONFIRMED_PROSE	P	9	7	2	7;9	dy dy	7:dy;9:dy
IT2a	f49v.45	f49v	DIAGNOSTIC_NONPROSE	L	1	0	1	1	y	1:y
IT2a	f49v.51	f49v	DIAGNOSTIC_NONPROSE	L	1	0	1	1	y	1:y
IT2a	f49v.7	f49v	DIAGNOSTIC_NONPROSE	L	1	0	1	1	y	1:y
IT2a	f4r.4	f4r	CONFIRMED_PROSE	P	6	5	1	3	yty	3:yty
IT2a	f4r.5	f4r	CONFIRMED_PROSE	P	4	3	1	3	dy	3:dy
IT2a	f4r.6	f4r	CONFIRMED_PROSE	P	4	3	1	3	dy	3:dy
IT2a	f50r.2	f50r	CONFIRMED_PROSE	P	12	11	1	6	dy	6:dy
IT2a	f50r.5	f50r	CONFIRMED_PROSE	P	11	10	1	7	y	7:y
IT2a	f50v.5	f50v	CONFIRMED_PROSE	P	10	9	1	1	y	1:y
IT2a	f51r.3	f51r	CONFIRMED_PROSE	P	6	5	1	1	y	1:y
IT2a	f51v.5	f51v	CONFIRMED_PROSE	P	9	8	1	9	y	9:y
IT2a	f52r.1	f52r	CONFIRMED_PROSE	P	9	8	1	9	yty	9:yty
IT2a	f52r.6	f52r	CONFIRMED_PROSE	P	8	7	1	4	dy	4:dy
IT2a	f52v.5	f52v	CONFIRMED_PROSE	P	6	5	1	5	dy	5:dy
IT2a	f53r.4	f53r	CONFIRMED_PROSE	P	4	3	1	2	yky	2:yky
IT2a	f53v.5	f53v	CONFIRMED_PROSE	P	6	5	1	6	ydy	6:ydy
IT2a	f54r.3	f54r	CONFIRMED_PROSE	P	10	9	1	8	y	8:y
IT2a	f54v.4	f54v	CONFIRMED_PROSE	P	8	7	1	8	dy	8:dy
IT2a	f54v.9	f54v	CONFIRMED_PROSE	P	6	5	1	6	dy	6:dy
IT2a	f55r.11	f55r	CONFIRMED_PROSE	P	10	9	1	4	dy	4:dy
IT2a	f55r.2	f55r	CONFIRMED_PROSE	P	12	11	1	6	y	6:y
IT2a	f55r.5	f55r	CONFIRMED_PROSE	P	10	9	1	1	y	1:y
IT2a	f55r.8	f55r	CONFIRMED_PROSE	P	9	8	1	9	dy	9:dy
IT2a	f55r.9	f55r	CONFIRMED_PROSE	P	11	10	1	10	dy	10:dy
IT2a	f55v.11	f55v	CONFIRMED_PROSE	P	10	9	1	9	y	9:y
IT2a	f55v.6	f55v	CONFIRMED_PROSE	P	6	5	1	6	y	6:y
IT2a	f56r.16	f56r	CONFIRMED_PROSE	P	6	5	1	6	m	6:m
IT2a	f56r.17	f56r	CONFIRMED_PROSE	P	5	4	1	5	dy	5:dy
IT2a	f56r.6	f56r	CONFIRMED_PROSE	P	6	4	2	2;6	dy y	2:dy;6:y
IT2a	f56v.10	f56v	CONFIRMED_PROSE	P	7	6	1	7	ydy	7:ydy
IT2a	f57r.1	f57r	CONFIRMED_PROSE	P	10	9	1	7	dy	7:dy
IT2a	f57r.6	f57r	CONFIRMED_PROSE	P	9	8	1	7	dy	7:dy
IT2a	f57v.2	f57v	DIAGNOSTIC_NONPROSE	C	51	47	4	4;22;24;28	y yty y dy	4:y;22:yty;24:y;28:dy
IT2a	f57v.3	f57v	DIAGNOSTIC_NONPROSE	C	54	45	9	9;12;21;22;25;35;38;48;51	f y m f y p y p y	9:f;12:y;21:m;22:f;25:y;35:p;38:y;48:p;51:y
IT2a	f57v.4	f57v	DIAGNOSTIC_NONPROSE	C	30	29	1	15	y	15:y
