page_order	page	locus	line_number	code	relation	kind	subtype	section	language	hand	quire	folio_type	paragraph_start	paragraph_end	token_count	source_path
1	f1r	f1r.25	25	+P0	+	P	0	T	A	1	A	a	0	0	9	transcription/voynich_zl3b_lines.tsv
1	f1r	f1r.26	26	+P0	+	P	0	T	A	1	A	a	0	0	10	transcription/voynich_zl3b_lines.tsv
1	f1r	f1r.27	27	+P0	+	P	0	T	A	1	A	a	0	0	5	transcription/voynich_zl3b_lines.tsv
1	f1r	f1r.28	28	=Pt	=	P	t	T	A	1	A	a	0	1	1	transcription/voynich_zl3b_lines.tsv
2	f1v	f1v.1	1	@P0	@	P	0	H	A	1	A	a	1	0	9	transcription/voynich_zl3b_lines.tsv
2	f1v	f1v.2	2	+P0	+	P	0	H	A	1	A	a	0	0	8	transcription/voynich_zl3b_lines.tsv
2	f1v	f1v.3	3	+P0	+	P	0	H	A	1	A	a	0	0	8	transcription/voynich_zl3b_lines.tsv
2	f1v	f1v.4	4	+P0	+	P	0	H	A	1	A	a	0	1	6	transcription/voynich_zl3b_lines.tsv
2	f1v	f1v.5	5	+P0	+	P	0	H	A	1	A	a	1	0	9	transcription/voynich_zl3b_lines.tsv
2	f1v	f1v.6	6	+P0	+	P	0	H	A	1	A	a	0	0	11	transcription/voynich_zl3b_lines.tsv
2	f1v	f1v.7	7	+P0	+	P	0	H	A	1	A	a	0	0	12	transcription/voynich_zl3b_lines.tsv
2	f1v	f1v.8	8	+P0	+	P	0	H	A	1	A	a	0	0	10	transcription/voynich_zl3b_lines.tsv
2	f1v	f1v.9	9	+P0	+	P	0	H	A	1	A	a	0	0	12	transcription/voynich_zl3b_lines.tsv
2	f1v	f1v.10	10	+P0	+	P	0	H	A	1	A	a	0	1	7	transcription/voynich_zl3b_lines.tsv
3	f2r	f2r.1	1	@P0	@	P	0	H	A	1	A	b	1	0	6	transcription/voynich_zl3b_lines.tsv
3	f2r	f2r.2	2	+P0	+	P	0	H	A	1	A	b	0	0	5	transcription/voynich_zl3b_lines.tsv
3	f2r	f2r.3	3	+P0	+	P	0	H	A	1	A	b	0	0	7	transcription/voynich_zl3b_lines.tsv
3	f2r	f2r.4	4	+P0	+	P	0	H	A	1	A	b	0	0	7	transcription/voynich_zl3b_lines.tsv
3	f2r	f2r.5	5	+P0	+	P	0	H	A	1	A	b	0	0	7	transcription/voynich_zl3b_lines.tsv
3	f2r	f2r.6	6	+P0	+	P	0	H	A	1	A	b	0	0	9	transcription/voynich_zl3b_lines.tsv
3	f2r	f2r.7	7	+P0	+	P	0	H	A	1	A	b	0	1	5	transcription/voynich_zl3b_lines.tsv
3	f2r	f2r.8	8	+P0	+	P	0	H	A	1	A	b	1	0	9	transcription/voynich_zl3b_lines.tsv
3	f2r	f2r.9	9	+P0	+	P	0	H	A	1	A	b	0	0	11	transcription/voynich_zl3b_lines.tsv
3	f2r	f2r.10	10	+P0	+	P	0	H	A	1	A	b	0	0	9	transcription/voynich_zl3b_lines.tsv
3	f2r	f2r.11	11	+P0	+	P	0	H	A	1	A	b	0	0	9	transcription/voynich_zl3b_lines.tsv
3	f2r	f2r.12	12	+P0	+	P	0	H	A	1	A	b	0	0	11	transcription/voynich_zl3b_lines.tsv
3	f2r	f2r.13	13	+P0	+	P	0	H	A	1	A	b	0	1	5	transcription/voynich_zl3b_lines.tsv
3	f2r	f2r.14	14	@Lp	@	L	p	H	A	1	A	b	0	0	1	transcription/voynich_zl3b_lines.tsv
3	f2r	f2r.15	15	@L0	@	L	0	H	A	1	A	b	0	0	3	transcription/voynich_zl3b_lines.tsv
4	f2v	f2v.1	1	@P0	@	P	0	H	A	1	A	b	1	0	8	transcription/voynich_zl3b_lines.tsv
4	f2v	f2v.2	2	+P0	+	P	0	H	A	1	A	b	0	0	9	transcription/voynich_zl3b_lines.tsv
4	f2v	f2v.3	3	+P0	+	P	0	H	A	1	A	b	0	0	8	transcription/voynich_zl3b_lines.tsv
4	f2v	f2v.4	4	+P0	+	P	0	H	A	1	A	b	0	1	4	transcription/voynich_zl3b_lines.tsv
4	f2v	f2v.5	5	+P0	+	P	0	H	A	1	A	b	1	0	9	transcription/voynich_zl3b_lines.tsv
4	f2v	f2v.6	6	+P0	+	P	0	H	A	1	A	b	0	0	11	transcription/voynich_zl3b_lines.tsv
4	f2v	f2v.7	7	+P0	+	P	0	H	A	1	A	b	0	0	7	transcription/voynich_zl3b_lines.tsv
4	f2v	f2v.8	8	+P0	+	P	0	H	A	1	A	b	0	1	5	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.1	1	@P0	@	P	0	H	A	1	A	c	1	0	5	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.2	2	+P0	+	P	0	H	A	1	A	c	0	0	5	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.3	3	+P0	+	P	0	H	A	1	A	c	0	0	5	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.4	4	+P0	+	P	0	H	A	1	A	c	0	0	6	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.5	5	+P0	+	P	0	H	A	1	A	c	0	0	5	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.6	6	+P0	+	P	0	H	A	1	A	c	0	0	4	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.7	7	+P0	+	P	0	H	A	1	A	c	0	0	5	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.8	8	+P0	+	P	0	H	A	1	A	c	0	0	5	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.9	9	+P0	+	P	0	H	A	1	A	c	0	0	5	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.10	10	+P0	+	P	0	H	A	1	A	c	0	1	2	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.11	11	+P0	+	P	0	H	A	1	A	c	1	0	5	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.12	12	+P0	+	P	0	H	A	1	A	c	0	0	5	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.13	13	+P0	+	P	0	H	A	1	A	c	0	0	6	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.14	14	+P0	+	P	0	H	A	1	A	c	0	1	4	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.15	15	+P0	+	P	0	H	A	1	A	c	1	0	8	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.16	16	+P0	+	P	0	H	A	1	A	c	0	0	9	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.17	17	+P0	+	P	0	H	A	1	A	c	0	1	5	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.18	18	+P0	+	P	0	H	A	1	A	c	1	0	7	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.19	19	+P0	+	P	0	H	A	1	A	c	0	0	9	transcription/voynich_zl3b_lines.tsv
5	f3r	f3r.20	20	+P0	+	P	0	H	A	1	A	c	0	1	9	transcription/voynich_zl3b_lines.tsv
6	f3v	f3v.1	1	@P0	@	P	0	H	A	1	A	c	1	0	8	transcription/voynich_zl3b_lines.tsv
6	f3v	f3v.2	2	+P0	+	P	0	H	A	1	A	c	0	0	7	transcription/voynich_zl3b_lines.tsv
6	f3v	f3v.3	3	+P0	+	P	0	H	A	1	A	c	0	0	7	transcription/voynich_zl3b_lines.tsv
6	f3v	f3v.4	4	+P0	+	P	0	H	A	1	A	c	0	0	9	transcription/voynich_zl3b_lines.tsv
6	f3v	f3v.5	5	+P0	+	P	0	H	A	1	A	c	0	0	6	transcription/voynich_zl3b_lines.tsv
6	f3v	f3v.6	6	+P0	+	P	0	H	A	1	A	c	0	1	5	transcription/voynich_zl3b_lines.tsv
6	f3v	f3v.7	7	+P0	+	P	0	H	A	1	A	c	1	0	5	transcription/voynich_zl3b_lines.tsv
6	f3v	f3v.8	8	+P0	+	P	0	H	A	1	A	c	0	0	5	transcription/voynich_zl3b_lines.tsv
6	f3v	f3v.9	9	+P0	+	P	0	H	A	1	A	c	0	0	5	transcription/voynich_zl3b_lines.tsv
6	f3v	f3v.10	10	+P0	+	P	0	H	A	1	A	c	0	0	6	transcription/voynich_zl3b_lines.tsv
6	f3v	f3v.11	11	+P0	+	P	0	H	A	1	A	c	0	0	6	transcription/voynich_zl3b_lines.tsv
6	f3v	f3v.12	12	+P0	+	P	0	H	A	1	A	c	0	0	6	transcription/voynich_zl3b_lines.tsv
6	f3v	f3v.13	13	+P0	+	P	0	H	A	1	A	c	0	0	6	transcription/voynich_zl3b_lines.tsv
6	f3v	f3v.14	14	+P0	+	P	0	H	A	1	A	c	0	1	4	transcription/voynich_zl3b_lines.tsv
7	f4r	f4r.1	1	@P0	@	P	0	H	A	1	A	d	1	0	9	transcription/voynich_zl3b_lines.tsv
7	f4r	f4r.2	2	+P0	+	P	0	H	A	1	A	d	0	0	9	transcription/voynich_zl3b_lines.tsv
7	f4r	f4r.3	3	+P0	+	P	0	H	A	1	A	d	0	0	7	transcription/voynich_zl3b_lines.tsv
7	f4r	f4r.4	4	+P0	+	P	0	H	A	1	A	d	0	1	6	transcription/voynich_zl3b_lines.tsv
7	f4r	f4r.5	5	+P0	+	P	0	H	A	1	A	d	1	0	4	transcription/voynich_zl3b_lines.tsv
7	f4r	f4r.6	6	+P0	+	P	0	H	A	1	A	d	0	0	3	transcription/voynich_zl3b_lines.tsv
7	f4r	f4r.7	7	+P0	+	P	0	H	A	1	A	d	0	0	4	transcription/voynich_zl3b_lines.tsv
7	f4r	f4r.8	8	+P0	+	P	0	H	A	1	A	d	0	0	5	transcription/voynich_zl3b_lines.tsv
7	f4r	f4r.9	9	+P0	+	P	0	H	A	1	A	d	0	0	5	transcription/voynich_zl3b_lines.tsv
7	f4r	f4r.10	10	+P0	+	P	0	H	A	1	A	d	0	0	4	transcription/voynich_zl3b_lines.tsv
7	f4r	f4r.11	11	+P0	+	P	0	H	A	1	A	d	0	0	3	transcription/voynich_zl3b_lines.tsv
7	f4r	f4r.12	12	+P0	+	P	0	H	A	1	A	d	0	0	3	transcription/voynich_zl3b_lines.tsv
7	f4r	f4r.13	13	+P0	+	P	0	H	A	1	A	d	0	1	2	transcription/voynich_zl3b_lines.tsv
8	f4v	f4v.1	1	@P0	@	P	0	H	A	1	A	d	1	0	6	transcription/voynich_zl3b_lines.tsv
8	f4v	f4v.2	2	+P0	+	P	0	H	A	1	A	d	0	0	8	transcription/voynich_zl3b_lines.tsv
8	f4v	f4v.3	3	+P0	+	P	0	H	A	1	A	d	0	0	8	transcription/voynich_zl3b_lines.tsv
8	f4v	f4v.4	4	+P0	+	P	0	H	A	1	A	d	0	0	6	transcription/voynich_zl3b_lines.tsv
8	f4v	f4v.5	5	+P0	+	P	0	H	A	1	A	d	0	0	6	transcription/voynich_zl3b_lines.tsv
8	f4v	f4v.6	6	+P0	+	P	0	H	A	1	A	d	0	1	3	transcription/voynich_zl3b_lines.tsv
8	f4v	f4v.7	7	+P0	+	P	0	H	A	1	A	d	1	0	5	transcription/voynich_zl3b_lines.tsv
8	f4v	f4v.8	8	+P0	+	P	0	H	A	1	A	d	0	0	6	transcription/voynich_zl3b_lines.tsv
8	f4v	f4v.9	9	+P0	+	P	0	H	A	1	A	d	0	0	6	transcription/voynich_zl3b_lines.tsv
8	f4v	f4v.10	10	+P0	+	P	0	H	A	1	A	d	0	0	5	transcription/voynich_zl3b_lines.tsv
8	f4v	f4v.11	11	+P0	+	P	0	H	A	1	A	d	0	0	6	transcription/voynich_zl3b_lines.tsv
8	f4v	f4v.12	12	+P0	+	P	0	H	A	1	A	d	0	0	8	transcription/voynich_zl3b_lines.tsv
8	f4v	f4v.13	13	+P0	+	P	0	H	A	1	A	d	0	0	6	transcription/voynich_zl3b_lines.tsv
8	f4v	f4v.14	14	+P0	+	P	0	H	A	1	A	d	0	1	4	transcription/voynich_zl3b_lines.tsv
9	f5r	f5r.1	1	@P0	@	P	0	H	A	1	A	w	1	0	9	transcription/voynich_zl3b_lines.tsv
9	f5r	f5r.2	2	+P0	+	P	0	H	A	1	A	w	0	0	9	transcription/voynich_zl3b_lines.tsv
9	f5r	f5r.3	3	+P0	+	P	0	H	A	1	A	w	0	0	8	transcription/voynich_zl3b_lines.tsv
9	f5r	f5r.4	4	+P0	+	P	0	H	A	1	A	w	0	1	6	transcription/voynich_zl3b_lines.tsv
9	f5r	f5r.5	5	+P0	+	P	0	H	A	1	A	w	1	0	8	transcription/voynich_zl3b_lines.tsv
9	f5r	f5r.6	6	+P0	+	P	0	H	A	1	A	w	0	0	9	transcription/voynich_zl3b_lines.tsv
9	f5r	f5r.7	7	+P0	+	P	0	H	A	1	A	w	0	1	5	transcription/voynich_zl3b_lines.tsv
10	f5v	f5v.1	1	@P0	@	P	0	H	A	1	A	w	1	0	10	transcription/voynich_zl3b_lines.tsv
10	f5v	f5v.2	2	+P0	+	P	0	H	A	1	A	w	0	0	7	transcription/voynich_zl3b_lines.tsv
10	f5v	f5v.3	3	+P0	+	P	0	H	A	1	A	w	0	0	9	transcription/voynich_zl3b_lines.tsv
10	f5v	f5v.4	4	+P0	+	P	0	H	A	1	A	w	0	0	10	transcription/voynich_zl3b_lines.tsv
10	f5v	f5v.5	5	+P0	+	P	0	H	A	1	A	w	0	0	8	transcription/voynich_zl3b_lines.tsv
10	f5v	f5v.6	6	+P0	+	P	0	H	A	1	A	w	0	1	3	transcription/voynich_zl3b_lines.tsv
11	f6r	f6r.1	1	@P0	@	P	0	H	A	1	A	x	1	0	9	transcription/voynich_zl3b_lines.tsv
11	f6r	f6r.2	2	+P0	+	P	0	H	A	1	A	x	0	0	8	transcription/voynich_zl3b_lines.tsv
11	f6r	f6r.3	3	+P0	+	P	0	H	A	1	A	x	0	0	8	transcription/voynich_zl3b_lines.tsv
11	f6r	f6r.4	4	+P0	+	P	0	H	A	1	A	x	0	0	8	transcription/voynich_zl3b_lines.tsv
11	f6r	f6r.5	5	+P0	+	P	0	H	A	1	A	x	0	0	6	transcription/voynich_zl3b_lines.tsv
11	f6r	f6r.6	6	+P0	+	P	0	H	A	1	A	x	0	0	7	transcription/voynich_zl3b_lines.tsv
11	f6r	f6r.7	7	+P0	+	P	0	H	A	1	A	x	0	0	7	transcription/voynich_zl3b_lines.tsv
11	f6r	f6r.8	8	+P0	+	P	0	H	A	1	A	x	0	0	5	transcription/voynich_zl3b_lines.tsv
11	f6r	f6r.9	9	+P0	+	P	0	H	A	1	A	x	0	0	5	transcription/voynich_zl3b_lines.tsv
11	f6r	f6r.10	10	+P0	+	P	0	H	A	1	A	x	0	0	7	transcription/voynich_zl3b_lines.tsv
11	f6r	f6r.11	11	+P0	+	P	0	H	A	1	A	x	0	0	4	transcription/voynich_zl3b_lines.tsv
11	f6r	f6r.12	12	+P0	+	P	0	H	A	1	A	x	0	0	5	transcription/voynich_zl3b_lines.tsv
11	f6r	f6r.13	13	+P0	+	P	0	H	A	1	A	x	0	0	3	transcription/voynich_zl3b_lines.tsv
11	f6r	f6r.14	14	+P0	+	P	0	H	A	1	A	x	0	1	4	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.1	1	@P0	@	P	0	H	A	1	A	x	1	0	10	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.2	2	+P0	+	P	0	H	A	1	A	x	0	0	9	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.3	3	+P0	+	P	0	H	A	1	A	x	0	0	8	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.4	4	+P0	+	P	0	H	A	1	A	x	0	0	11	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.5	5	+P0	+	P	0	H	A	1	A	x	0	1	6	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.6	6	+P0	+	P	0	H	A	1	A	x	1	0	4	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.7	7	+P0	+	P	0	H	A	1	A	x	0	0	5	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.8	8	+P0	+	P	0	H	A	1	A	x	0	0	4	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.9	9	+P0	+	P	0	H	A	1	A	x	0	0	5	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.10	10	+P0	+	P	0	H	A	1	A	x	0	0	3	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.11	11	+P0	+	P	0	H	A	1	A	x	0	0	6	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.12	12	+P0	+	P	0	H	A	1	A	x	0	0	4	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.13	13	+P0	+	P	0	H	A	1	A	x	0	0	6	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.14	14	+P0	+	P	0	H	A	1	A	x	0	0	4	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.15	15	+P0	+	P	0	H	A	1	A	x	0	0	7	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.16	16	+P0	+	P	0	H	A	1	A	x	0	0	4	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.17	17	+P0	+	P	0	H	A	1	A	x	0	0	5	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.18	18	+P0	+	P	0	H	A	1	A	x	0	0	3	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.19	19	+P0	+	P	0	H	A	1	A	x	0	0	4	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.20	20	+P0	+	P	0	H	A	1	A	x	0	0	4	transcription/voynich_zl3b_lines.tsv
12	f6v	f6v.21	21	+P0	+	P	0	H	A	1	A	x	0	1	3	transcription/voynich_zl3b_lines.tsv
13	f7r	f7r.1	1	@P0	@	P	0	H	A	1	A	y	1	0	7	transcription/voynich_zl3b_lines.tsv
13	f7r	f7r.2	2	+P0	+	P	0	H	A	1	A	y	0	0	9	transcription/voynich_zl3b_lines.tsv
13	f7r	f7r.3	3	+P0	+	P	0	H	A	1	A	y	0	0	6	transcription/voynich_zl3b_lines.tsv
13	f7r	f7r.4	4	+P0	+	P	0	H	A	1	A	y	0	0	7	transcription/voynich_zl3b_lines.tsv
13	f7r	f7r.5	5	+P0	+	P	0	H	A	1	A	y	0	1	2	transcription/voynich_zl3b_lines.tsv
13	f7r	f7r.6	6	+P0	+	P	0	H	A	1	A	y	1	0	6	transcription/voynich_zl3b_lines.tsv
13	f7r	f7r.7	7	+P0	+	P	0	H	A	1	A	y	0	0	8	transcription/voynich_zl3b_lines.tsv
13	f7r	f7r.8	8	+P0	+	P	0	H	A	1	A	y	0	0	8	transcription/voynich_zl3b_lines.tsv
13	f7r	f7r.9	9	+P0	+	P	0	H	A	1	A	y	0	0	8	transcription/voynich_zl3b_lines.tsv
13	f7r	f7r.10	10	+P0	+	P	0	H	A	1	A	y	0	1	5	transcription/voynich_zl3b_lines.tsv
14	f7v	f7v.1	1	@P0	@	P	0	H	A	1	A	y	1	0	8	transcription/voynich_zl3b_lines.tsv
14	f7v	f7v.2	2	+P0	+	P	0	H	A	1	A	y	0	0	9	transcription/voynich_zl3b_lines.tsv
14	f7v	f7v.3	3	+P0	+	P	0	H	A	1	A	y	0	0	12	transcription/voynich_zl3b_lines.tsv
14	f7v	f7v.4	4	+P0	+	P	0	H	A	1	A	y	0	0	9	transcription/voynich_zl3b_lines.tsv
14	f7v	f7v.5	5	+P0	+	P	0	H	A	1	A	y	0	1	4	transcription/voynich_zl3b_lines.tsv
14	f7v	f7v.6	6	+P0	+	P	0	H	A	1	A	y	1	0	9	transcription/voynich_zl3b_lines.tsv
14	f7v	f7v.7	7	+P0	+	P	0	H	A	1	A	y	0	0	8	transcription/voynich_zl3b_lines.tsv
14	f7v	f7v.8	8	+P0	+	P	0	H	A	1	A	y	0	0	10	transcription/voynich_zl3b_lines.tsv
14	f7v	f7v.9	9	+P0	+	P	0	H	A	1	A	y	0	1	9	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.1	1	@P0	@	P	0	H	A	1	A	z	1	0	9	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.2	2	+P0	+	P	0	H	A	1	A	z	0	0	9	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.3	3	+P0	+	P	0	H	A	1	A	z	0	0	7	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.4	4	+P0	+	P	0	H	A	1	A	z	0	0	9	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.5	5	+P0	+	P	0	H	A	1	A	z	0	0	11	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.6	6	+P0	+	P	0	H	A	1	A	z	0	0	7	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.7	7	+P0	+	P	0	H	A	1	A	z	0	0	4	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.8	8	=Pt	=	P	t	H	A	1	A	z	0	1	2	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.9	9	*P0	*	P	0	H	A	1	A	z	1	0	8	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.10	10	+P0	+	P	0	H	A	1	A	z	0	0	8	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.11	11	+P0	+	P	0	H	A	1	A	z	0	0	9	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.12	12	+P0	+	P	0	H	A	1	A	z	0	0	4	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.13	13	=Pt	=	P	t	H	A	1	A	z	0	1	1	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.14	14	*P0	*	P	0	H	A	1	A	z	1	0	9	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.15	15	+P0	+	P	0	H	A	1	A	z	0	0	10	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.16	16	+P0	+	P	0	H	A	1	A	z	0	0	8	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.17	17	+P0	+	P	0	H	A	1	A	z	0	0	9	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.18	18	+P0	+	P	0	H	A	1	A	z	0	0	7	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.19	19	+P0	+	P	0	H	A	1	A	z	0	0	10	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.20	20	+P0	+	P	0	H	A	1	A	z	0	0	7	transcription/voynich_zl3b_lines.tsv
15	f8r	f8r.21	21	=Pt	=	P	t	H	A	1	A	z	0	1	2	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.1	1	@P0	@	P	0	H	A	1	A	z	1	0	9	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.2	2	+P0	+	P	0	H	A	1	A	z	0	0	8	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.3	3	+P0	+	P	0	H	A	1	A	z	0	0	9	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.4	4	+P0	+	P	0	H	A	1	A	z	0	0	8	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.5	5	+P0	+	P	0	H	A	1	A	z	0	0	7	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.6	6	+P0	+	P	0	H	A	1	A	z	0	0	7	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.7	7	+P0	+	P	0	H	A	1	A	z	0	0	7	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.8	8	+P0	+	P	0	H	A	1	A	z	0	0	6	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.9	9	+P0	+	P	0	H	A	1	A	z	0	0	6	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.10	10	+P0	+	P	0	H	A	1	A	z	0	0	5	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.11	11	+P0	+	P	0	H	A	1	A	z	0	1	1	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.12	12	+P0	+	P	0	H	A	1	A	z	1	0	8	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.13	13	+P0	+	P	0	H	A	1	A	z	0	0	7	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.14	14	+P0	+	P	0	H	A	1	A	z	0	0	9	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.15	15	+P0	+	P	0	H	A	1	A	z	0	0	10	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.16	16	+P0	+	P	0	H	A	1	A	z	0	0	8	transcription/voynich_zl3b_lines.tsv
16	f8v	f8v.17	17	+P0	+	P	0	H	A	1	A	z	0	1	3	transcription/voynich_zl3b_lines.tsv
17	f9r	f9r.1	1	@P0	@	P	0	H	A	1	B	a	1	0	10	transcription/voynich_zl3b_lines.tsv
17	f9r	f9r.2	2	+P0	+	P	0	H	A	1	B	a	0	0	9	transcription/voynich_zl3b_lines.tsv
17	f9r	f9r.3	3	+P0	+	P	0	H	A	1	B	a	0	0	10	transcription/voynich_zl3b_lines.tsv
17	f9r	f9r.4	4	+P0	+	P	0	H	A	1	B	a	0	0	9	transcription/voynich_zl3b_lines.tsv
