array_index	array_id	slot_index	slot_count	occupied	physical_folio	page	unit	locus	source_locus	normalized_code	unit_description	local_comment	local_relation_tags	unit_relation_tags	relation_scope	certainty	source_path
1	SCARR001|f67r1|D1	11	12	YES	f67	f67r1	D1	f67r1.18	f67r1.18	@Ri	Radial labels in circle sectors.	At 10:00.	NONE	REL_ENCLOSURE	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
1	SCARR001|f67r1|D1	12	12	YES	f67	f67r1	D1	f67r1.19	f67r1.19	@Ri	Radial labels in circle sectors.	At 11:00.	NONE	REL_ENCLOSURE	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
2	SCARR002|f67r2|M1	1	7	YES	f67	f67r2	M1	f67r2.15	f67r2.15	+L0	Circle of seven labels above some of the moons.	"Conjectured by Robert Firth to be the names of the seven Ptolemaic planets Transcribed clockwise from 09:30, right after the dotted line emanating from the central star. ""B"" transcription from a message by R. Zandberger, entered by J. Stolfi Moon at 09:30, red. The second half of the label was retraced in dark grey ink."	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
2	SCARR002|f67r2|M1	2	7	YES	f67	f67r2	M1	f67r2.22	f67r2.22	+L0	Circle of seven labels above some of the moons.	Moon at 11:30, red; the Sun? The first @o was retraced in dark ink.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
2	SCARR002|f67r2|M1	3	7	YES	f67	f67r2	M1	f67r2.28	f67r2.28	+L0	Circle of seven labels above some of the moons.	Moon at 01:30, red	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
2	SCARR002|f67r2|M1	4	7	YES	f67	f67r2	M1	f67r2.31	f67r2.31	+L0	Circle of seven labels above some of the moons.	Moon at 02:30, light yellow. The gallows has half of a hook at the end of the horz arm, so it is halfway between @p and @w.	REL_PROXIMITY	REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
2	SCARR002|f67r2|M1	5	7	YES	f67	f67r2	M1	f67r2.34	f67r2.34	+L0	Circle of seven labels above some of the moons.	Moon at 03:30, light yellow.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
2	SCARR002|f67r2|M1	6	7	YES	f67	f67r2	M1	f67r2.37	f67r2.37	+L0	Circle of seven labels above some of the moons.	Moon at 04:30, red.	NONE	REL_PROXIMITY	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
2	SCARR002|f67r2|M1	7	7	YES	f67	f67r2	M1	f67r2.47	f67r2.47	+L0	Circle of seven labels above some of the moons.	Moon at 07:30, red. The gallows has half of a hook at the end of the horz arm, so it is halfway between @f and @z.	REL_PROXIMITY	REL_PROXIMITY	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
3	SCARR003|f67r2|M2	1	12	YES	f67	f67r2	M2	f67r2.63	f67r2.63	&Ls	Circle of 12 labels under the moons.	Transcribed clockwise from 08:30, at the dotted line emanating from the central star. Moon at 08:30, yellow, no label above.	REL_PROXIMITY	NONE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
3	SCARR003|f67r2|M2	2	12	YES	f67	f67r2	M2	f67r2.52	f67r2.52	@Ls	Circle of 12 labels under the moons.	Moon at 09:30, red.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
3	SCARR003|f67r2|M2	3	12	YES	f67	f67r2	M2	f67r2.53	f67r2.53	&Ls	Circle of 12 labels under the moons.	Moon at 10:30, yellow, no label above.	REL_PROXIMITY	NONE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
3	SCARR003|f67r2|M2	4	12	YES	f67	f67r2	M2	f67r2.54	f67r2.54	&Ls	Circle of 12 labels under the moons.	Moon at 11:30, red.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
3	SCARR003|f67r2|M2	5	12	YES	f67	f67r2	M2	f67r2.55	f67r2.55	&Ls	Circle of 12 labels under the moons.	Moon at 00:30, yellow, no label above.	REL_PROXIMITY	NONE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
3	SCARR003|f67r2|M2	6	12	YES	f67	f67r2	M2	f67r2.56	f67r2.56	&Ls	Circle of 12 labels under the moons.	Moon at 01:30, red. The @t gallows has a longish serif on the right leg. Assumed accident.	NONE	NONE	OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
3	SCARR003|f67r2|M2	7	12	YES	f67	f67r2	M2	f67r2.57	f67r2.57	&Ls	Circle of 12 labels under the moons.	Moon at 02:30, yellow.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
3	SCARR003|f67r2|M2	8	12	YES	f67	f67r2	M2	f67r2.58	f67r2.58	&Ls	Circle of 12 labels under the moons.	Moon at 03:30, yellow.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
3	SCARR003|f67r2|M2	9	12	YES	f67	f67r2	M2	f67r2.59	f67r2.59	&Ls	Circle of 12 labels under the moons.	Moon at 04:30, red.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
3	SCARR003|f67r2|M2	10	12	YES	f67	f67r2	M2	f67r2.60	f67r2.60	&Ls	Circle of 12 labels under the moons.	Moon at 05:30, red, no label above.	REL_PROXIMITY	NONE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
3	SCARR003|f67r2|M2	11	12	YES	f67	f67r2	M2	f67r2.61	f67r2.61	&Ls	Circle of 12 labels under the moons.	Moon at 06:30, yellow, no label above.	REL_PROXIMITY	NONE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
3	SCARR003|f67r2|M2	12	12	YES	f67	f67r2	M2	f67r2.62	f67r2.62	&Ls	Circle of 12 labels under the moons.	Moon at 07:30, red.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
4	SCARR004|f67r2|M3	1	7	YES	f67	f67r2	M3	f67r2.64	f67r2.64	@L0	Circle of 8 labels around central star/flower.	"Transcribed clockwise from 08:30 after the ""dotted tail"" emanating from the central ""star"". At 09:00."	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
4	SCARR004|f67r2|M3	2	7	YES	f67	f67r2	M3	f67r2.65	f67r2.65	&L0	Circle of 8 labels around central star/flower.	At 10:30.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
4	SCARR004|f67r2|M3	3	7	YES	f67	f67r2	M3	f67r2.66	f67r2.66	&L0	Circle of 8 labels around central star/flower.	At 00:30.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
4	SCARR004|f67r2|M3	4	7	YES	f67	f67r2	M3	f67r2.67	f67r2.67	&L0	Circle of 8 labels around central star/flower.	At 02:30. The final glyph is ambiguous, could be @r or @s.	NONE	NONE	OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
4	SCARR004|f67r2|M3	5	7	YES	f67	f67r2	M3	f67r2.68	f67r2.68	&L0	Circle of 8 labels around central star/flower.	At 03:30. The @e is glued at bottom to the left leg of the @p. Assumed accident.	NONE	NONE	OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
4	SCARR004|f67r2|M3	6	7	YES	f67	f67r2	M3	f67r2.69	f67r2.69	&L0	Circle of 8 labels around central star/flower.	At 05:30.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
4	SCARR004|f67r2|M3	7	7	YES	f67	f67r2	M3	f67r2.70	f67r2.70	&L0	Circle of 8 labels around central star/flower.	At 07:00. The next two labels have aligned baselines, so assumed to be single label.	NONE	NONE	OBJECT_CONTEXT_ONLY	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
5	SCARR005|f67v2|M1	1	4	YES	f67	f67v2	M1	f67v2.2	f67v2.2	@La	Labels inside the circles at the four corners.	Label inside Northeast circle.	REL_ENCLOSURE	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
5	SCARR005|f67v2|M1	2	4	YES	f67	f67v2	M1	f67v2.22	f67v2.22	@La	Labels inside the circles at the four corners.	Label inside Southeast circle.	REL_ENCLOSURE	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
5	SCARR005|f67v2|M1	3	4	NO	f67	f67v2	M1	f67v2.21	f67v2.21	MISSING	Labels inside the circles at the four corners.	Label near(?) Southwest circle. In the 2004 Beinecke scans, the vellum is is partly curled up here. In the scans available in 2025, the vellum was unfolded, with some loss of paint. Traces of brown ink suggest that there was a label written sideways upwards just inside the W side of the cicle, but it is quite unreadable.	REL_ENCLOSURE;REL_PROXIMITY	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
5	SCARR005|f67v2|M1	4	4	YES	f67	f67v2	M1	f67v2.1	f67v2.1	@La	Labels inside the circles at the four corners.	Label inside Northwest circle.	REL_ENCLOSURE	REL_ENCLOSURE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
6	SCARR006|f67v2|E1	1	4	YES	f67	f67v2	E1	f67v2.18	f67v2.18	@Ri	Radial titles inside large circle, reading inwards.	Title on Northwest path, at 10:30, ending with sun.	NONE	REL_ENCLOSURE	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
6	SCARR006|f67v2|E1	2	4	YES	f67	f67v2	E1	f67v2.12	f67v2.12	@Ri	Radial titles inside large circle, reading inwards.	Title on Northeast path, at 01:30, ending with moon.	NONE	REL_ENCLOSURE	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
6	SCARR006|f67v2|E1	3	4	YES	f67	f67v2	E1	f67v2.14	f67v2.14	@Ri	Radial titles inside large circle, reading inwards.	Title on Southeast path, at 04:30, ending with sun.	NONE	REL_ENCLOSURE	UNIT_DESCRIPTION	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
6	SCARR006|f67v2|E1	4	4	YES	f67	f67v2	E1	f67v2.16	f67v2.16	@Ri	Radial titles inside large circle, reading inwards.	Title on Southwest path, at 07:30, ending with moon. Last glyph looks like @o with a square SW corner. Presumed accident.	NONE	REL_ENCLOSURE	UNIT_DESCRIPTION	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
7	SCARR007|f67v1|X1	1	12	YES	f67	f67v1	X1	f67v1.6	f67v1.6	&L0	Band of framed labels around the diagram.	Transcribed clockwise from double ray at 02:00. At 02:00, near double sun ray; sector 6 (last) in top half. Followed by a wide gap next to the binding gutter at right.	REL_PROXIMITY	NONE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
7	SCARR007|f67v1|X1	2	12	YES	f67	f67v1	X1	f67v1.7	f67v1.7	&L0	Band of framed labels around the diagram.	At 03:30, sector 1 in bottom half. Follows a wide gap next to the binding gutter at right.	REL_PROXIMITY	NONE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
7	SCARR007|f67v1|X1	3	12	YES	f67	f67v1	X1	f67v1.8	f67v1.8	&L0	Band of framed labels around the diagram.	At 03:45, sector 2 in bottom half.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
7	SCARR007|f67v1|X1	4	12	YES	f67	f67v1	X1	f67v1.9	f67v1.9	&L0	Band of framed labels around the diagram.	At 05:30, sector 3 in bottom half.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
7	SCARR007|f67v1|X1	5	12	YES	f67	f67v1	X1	f67v1.10	f67v1.10	&L0	Band of framed labels around the diagram.	At 06:30, sector 4 in bottom half.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
7	SCARR007|f67v1|X1	6	12	YES	f67	f67v1	X1	f67v1.11	f67v1.11	&L0	Band of framed labels around the diagram.	At 07:15, sector 5 in bottom half.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
7	SCARR007|f67v1|X1	7	12	YES	f67	f67v1	X1	f67v1.12	f67v1.12	&L0	Band of framed labels around the diagram.	At 07:45, sector 6 (last) in bottom half. Followed by a wide gap next to the <f67v1>/<f67v2> fold at left.	REL_PROXIMITY	NONE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
7	SCARR007|f67v1|X1	8	12	YES	f67	f67v1	X1	f67v1.1	f67v1.1	@L0	Band of framed labels around the diagram.	At 10:30, sector 1 of top half. Follows a wide gap next to the <f67v1>/<f67v2> fold at left. Gabriel says that the final @m has a very long tail.	REL_PROXIMITY	NONE	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
7	SCARR007|f67v1|X1	9	12	YES	f67	f67v1	X1	f67v1.2	f67v1.2	&L0	Band of framed labels around the diagram.	At 11:00, sector 2 of top half.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
7	SCARR007|f67v1|X1	10	12	YES	f67	f67v1	X1	f67v1.3	f67v1.3	&L0	Band of framed labels around the diagram.	At 11:30, sector 3 of top half.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
7	SCARR007|f67v1|X1	11	12	YES	f67	f67v1	X1	f67v1.4	f67v1.4	&L0	Band of framed labels around the diagram.	At 00:30, sector 4 of top half.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
7	SCARR007|f67v1|X1	12	12	YES	f67	f67v1	X1	f67v1.5	f67v1.5	&L0	Band of framed labels around the diagram.	At 01:30, sector 5 of top half.	NONE	NONE	OBJECT_CONTEXT_ONLY	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	1	29	YES	f68	f68r1	S1	f68r1.12	f68r1.12	@Ls	Labels on 29 stars.	Label on star at 00:00 - South of sun. Seven points, no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	2	29	YES	f68	f68r1	S1	f68r1.17	f68r1.17	@Ls	Labels on 29 stars.	Label on star at 01:30 - halfway to border. Nine points, blank core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	3	29	YES	f68	f68r1	S1	f68r1.36	f68r1.36	@Ls	Labels on 29 stars.	Label on star at 05:00 - East of moon. Six points, no core.	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	4	29	YES	f68	f68r1	S1	f68r1.21	f68r1.21	@Ls	Labels on 29 stars.	Label on star at 09:00 - nearest to center. Seven points, no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	5	29	YES	f68	f68r1	S1	f68r1.31	f68r1.31	@Ls	Labels on 29 stars.	Label on star at 08:00 - next to border. Seven points, dark core.	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	6	29	YES	f68	f68r1	S1	f68r1.13	f68r1.13	@Ls	Labels on 29 stars.	Label on star at 01:00 - Southeast of sun. Seven points, no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	7	29	YES	f68	f68r1	S1	f68r1.10	f68r1.10	@Ls	Labels on 29 stars.	Label on star at 10:30 - near border. Six points,no core. The @e after @'ch' is a tiny dot. Assumed accident.	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	8	29	YES	f68	f68r1	S1	f68r1.9	f68r1.9	@Ls	Labels on 29 stars.	Label on star at 00:30 - East of sun. Seven points, no core.	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	9	29	YES	f68	f68r1	S1	f68r1.22	f68r1.22	@Ls	Labels on 29 stars.	Label on star at center of diagram. Seven points, no core (but unpainted near center).	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	10	29	YES	f68	f68r1	S1	f68r1.27	f68r1.27	@Ls	Labels on 29 stars.	Label on star at 08:00 - second from border. Seven points, no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	11	29	YES	f68	f68r1	S1	f68r1.16	f68r1.16	@Ls	Labels on 29 stars.	Label on star at 10:30 - near center. Seven points, no core.	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	12	29	YES	f68	f68r1	S1	f68r1.32	f68r1.32	@Ls	Labels on 29 stars.	Label on star at 07:15 - near border. Seven points, no core (or maybe incomplete one).	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	13	29	YES	f68	f68r1	S1	f68r1.11	f68r1.11	@Ls	Labels on 29 stars.	Label on star at 11:00 - second from border. Seven points, no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	14	29	YES	f68	f68r1	S1	f68r1.28	f68r1.28	@Ls	Labels on 29 stars.	Label on star at 07:15 - nearest to center. Seven points, no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	15	29	YES	f68	f68r1	S1	f68r1.33	f68r1.33	@Ls	Labels on 29 stars.	Label on star at 07:00 - Northwest of moon. Eight points, blank core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	16	29	YES	f68	f68r1	S1	f68r1.20	f68r1.20	@Ls	Labels on 29 stars.	Label on star at 09:30 - middle of three. Seven points, dark core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	17	29	YES	f68	f68r1	S1	f68r1.34	f68r1.34	@Ls	Labels on 29 stars.	Label on star at 06:30 - Northeast of moon. Six points, no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	18	29	YES	f68	f68r1	S1	f68r1.23	f68r1.23	@Ls	Labels on 29 stars.	Label on star at 02:00 - midway to border Seven points, no core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	19	29	YES	f68	f68r1	S1	f68r1.35	f68r1.35	@Ls	Labels on 29 stars.	Label on star at 04:30 - near border. Seven points, blank core.	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	20	29	YES	f68	f68r1	S1	f68r1.8	f68r1.8	@Ls	Labels on 29 stars.	Label on star at 11:00 - near border, West of sun. Eight points, no core.	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	21	29	YES	f68	f68r1	S1	f68r1.25	f68r1.25	@Ls	Labels on 29 stars.	Label on star at 03:00 - next to border. Eight points, blank core.	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	22	29	YES	f68	f68r1	S1	f68r1.26	f68r1.26	@Ls	Labels on 29 stars.	Label on star at 08:30 - next to border. Six points, no core.	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	23	29	YES	f68	f68r1	S1	f68r1.14	f68r1.14	@Ls	Labels on 29 stars.	Label on star at 09:45 - next to border. Eight points, no core.	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	24	29	YES	f68	f68r1	S1	f68r1.15	f68r1.15	@Ls	Labels on 29 stars.	Label on star at 10:15 - mid-radius. Six points, blank core.	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	25	29	YES	f68	f68r1	S1	f68r1.24	f68r1.24	@Ls	Labels on 29 stars.	Label on star at 02:30 - near border. Six points, blank core.	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	UNHEDGED	transcription/sources/Stolfi_text25e1-52.evt
8	SCARR008|f68r1|S1	26	29	YES	f68	f68r1	S1	f68r1.19	f68r1.19	@Ls	Labels on 29 stars.	Label on star at 09:00 - next to border. There is a period dot after the @s. Dirt? Seven points, no core.	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	REL_EXPLICIT_ATTACHMENT	EXACT_LOCAL_COMMENT	HEDGED	transcription/sources/Stolfi_text25e1-52.evt
