unit_id	consensus_group_id	locus	page	physical_folio	section	currier	hand	kind	locus_position	symbol_count	length_bin	opening_family	core_first_family	core_last_family	baseline_cell	full_cell	masked_family_surface	outside_folio_baseline_support	outside_folio_full_support	target_eligible
f100v.15|C007	f100v.15|C007	f100v.15	f100v	f100	P	A	1	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|K	KA#	1205	379	1
f100v.15|C008	f100v.15|C008	f100v.15	f100v	f100	P	A	1	P	MIDDLE	3	3	K	K	K	K|K|3|MIDDLE|A	K|K|3|MIDDLE|A|K	KK#	126	27	1
f100v.15|C009	f100v.15|C009	f100v.15	f100v	f100	P	A	1	P	MIDDLE	6	6	D	A	A	A|A|6|MIDDLE|A	A|A|6|MIDDLE|A|D	DAQJA#	99	65	1
f100v.15|C010	f100v.15|C010	f100v.15	f100v	f100	P	A	1	P	LAST	6	6	K	A	B	A|B|6|LAST|A	A|B|6|LAST|A|K	KAQAB#	20	6	1
f100v.16|C001	f100v.16|C001	f100v.16	f100v	f100	P	A	1	P	FIRST	5	5	A	Q	A	Q|A|5|FIRST|A	Q|A|5|FIRST|A|A	AQKA#	35	34	1
f100v.16|C002	f100v.16|C002	f100v.16	f100v	f100	P	A	1	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|K	KA#	1205	379	1
f100v.16|C003	f100v.16|C003	f100v.16	f100v	f100	P	A	1	P	MIDDLE	3	3	K	J	J	J|J|3|MIDDLE|A	J|J|3|MIDDLE|A|K	KJ#	157	61	1
f100v.16|C004	f100v.16|C004	f100v.16	f100v	f100	P	A	1	P	MIDDLE	6	6	K	A	A	A|A|6|MIDDLE|A	A|A|6|MIDDLE|A|K	KACKA#	99	17	1
f100v.16|C005	f100v.16|C005	f100v.16	f100v	f100	P	A	1	P	MIDDLE	3	3	L	K	K	K|K|3|MIDDLE|A	K|K|3|MIDDLE|A|L	LK#	126	23	1
f100v.16|C006	f100v.16|C006	f100v.16	f100v	f100	P	A	1	P	MIDDLE	5	5	A	Q	A	Q|A|5|MIDDLE|A	Q|A|5|MIDDLE|A|A	AQJA#	137	128	1
f100v.16|C007	f100v.16|C007	f100v.16	f100v	f100	P	A	1	P	MIDDLE	3	3	K	J	J	J|J|3|MIDDLE|A	J|J|3|MIDDLE|A|K	KJ#	157	61	1
f100v.16|C008	f100v.16|C008	f100v.16	f100v	f100	P	A	1	P	MIDDLE	5	5	A	Q	A	Q|A|5|MIDDLE|A	Q|A|5|MIDDLE|A|A	AQJA#	137	128	1
f100v.16|C009	f100v.16|C009	f100v.16	f100v	f100	P	A	1	P	MIDDLE	5	5	A	Q	A	Q|A|5|MIDDLE|A	Q|A|5|MIDDLE|A|A	AQJA#	137	128	1
f100v.20|C001	f100v.20|C001	f100v.20	f100v	f100	P	A	1	P	FIRST	6	6	A	K	Q	K|Q|6|FIRST|A	K|Q|6|FIRST|A|A	AKJAQ#	2	2	0
f100v.20|C002	f100v.20|C002	f100v.20	f100v	f100	P	A	1	P	MIDDLE	6	6	L	A	C	A|C|6|MIDDLE|A	A|C|6|MIDDLE|A|L	LAQKC#	1	0	0
f100v.20|C003	f100v.20|C003	f100v.20	f100v	f100	P	A	1	P	MIDDLE	5	5	D	A	K	A|K|5|MIDDLE|A	A|K|5|MIDDLE|A|D	DAQK#	114	81	1
f100v.20|C004	f100v.20|C004	f100v.20	f100v	f100	P	A	1	P	MIDDLE	6	6	K	A	A	A|A|6|MIDDLE|A	A|A|6|MIDDLE|A|K	KAQJA#	99	17	1
f100v.20|C005	f100v.20|C005	f100v.20	f100v	f100	P	A	1	P	MIDDLE	9	8	C	A	B	A|B|8|MIDDLE|A	A|B|8|MIDDLE|A|C	CACABAAB#	7	0	0
f100v.20|C006	f100v.20|C006	f100v.20	f100v	f100	P	A	1	P	MIDDLE	4	4	K	J	A	J|A|4|MIDDLE|A	J|A|4|MIDDLE|A|K	KJA#	150	78	1
f100v.20|C008	f100v.20|C008	f100v.20	f100v	f100	P	A	1	P	LAST	5	5	K	A	A	A|A|5|LAST|A	A|A|5|LAST|A|K	KAUA#	57	23	1
f100v.21|C001	f100v.21|C001	f100v.21	f100v	f100	P	A	1	P	FIRST	5	5	C	A	A	A|A|5|FIRST|A	A|A|5|FIRST|A|C	CACA#	84	10	1
f100v.21|C002	f100v.21|C002	f100v.21	f100v	f100	P	A	1	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|A	Q|A|4|MIDDLE|A|A	AQA#	207	192	1
f100v.21|C004	f100v.21|C004	f100v.21	f100v	f100	P	A	1	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|K	KA#	1205	379	1
f100v.21|C006	f100v.21|C006	f100v.21	f100v	f100	P	A	1	P	MIDDLE	6	6	A	C	A	C|A|6|MIDDLE|A	C|A|6|MIDDLE|A|A	ACACA#	2	2	0
f100v.21|C007	f100v.21|C007	f100v.21	f100v	f100	P	A	1	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|A	Q|A|4|MIDDLE|A|A	AQA#	207	192	1
f100v.21|C008	f100v.21|C008	f100v.21	f100v	f100	P	A	1	P	MIDDLE	4	4	K	M	A	M|A|4|MIDDLE|A	M|A|4|MIDDLE|A|K	KMA#	2	0	0
f100v.21|C009	f100v.21|C009	f100v.21	f100v	f100	P	A	1	P	MIDDLE	7	7	K	J	A	J|A|7|MIDDLE|A	J|A|7|MIDDLE|A|K	KJAQJA#	3	2	0
f100v.21|C010	f100v.21|C010	f100v.21	f100v	f100	P	A	1	P	LAST	4	4	A	C	J	C|J|4|LAST|A	C|J|4|LAST|A|A	ACJ#	0	0	0
f100v.22|C001	f100v.22|C001	f100v.22	f100v	f100	P	A	1	P	FIRST	3	3	B	A	A	A|A|3|FIRST|A	A|A|3|FIRST|A|B	BA#	189	78	1
f100v.22|C002	f100v.22|C002	f100v.22	f100v	f100	P	A	1	P	MIDDLE	4	4	K	J	Q	J|Q|4|MIDDLE|A	J|Q|4|MIDDLE|A|K	KJQ#	11	8	0
f100v.22|C003	f100v.22|C003	f100v.22	f100v	f100	P	A	1	P	LAST	4	4	K	A	C	A|C|4|LAST|A	A|C|4|LAST|A|K	KAC#	22	8	1
f101r.8|C001	f101r.8|C001	f101r.8	f101r	f101	P	A	1	P	FIRST	4	4	A	B	A	B|A|4|FIRST|A	B|A|4|FIRST|A|A	ABA#	14	13	0
f101r.8|C002	f101r.8|C002	f101r.8	f101r	f101	P	A	1	P	MIDDLE	5	5	A	Q	A	Q|A|5|MIDDLE|A	Q|A|5|MIDDLE|A|A	AQJA#	140	131	1
f101r.8|C003	f101r.8|C003	f101r.8	f101r	f101	P	A	1	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|K	KA#	1205	382	1
f101r.8|C004	f101r.8|C004	f101r.8	f101r	f101	P	A	1	P	MIDDLE	4	4	A	Q	K	Q|K|4|MIDDLE|A	Q|K|4|MIDDLE|A|A	AQK#	89	78	1
f101r.8|C005	f101r.8|C005	f101r.8	f101r	f101	P	A	1	P	MIDDLE	6	6	K	A	J	A|J|6|MIDDLE|A	A|J|6|MIDDLE|A|K	KAQKJ#	22	4	0
f101r.8|C006	f101r.8|C006	f101r.8	f101r	f101	P	A	1	P	MIDDLE	3	3	Q	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|Q	QA#	1205	65	1
f101r.8|C007	f101r.8|C007	f101r.8	f101r	f101	P	A	1	P	MIDDLE	3	3	B	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|B	BA#	1205	419	1
f101r.8|C008	f101r.8|C008	f101r.8	f101r	f101	P	A	1	P	MIDDLE	3	3	L	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|L	LA#	1205	138	1
f101r.8|C009	f101r.8|C009	f101r.8	f101r	f101	P	A	1	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|K	KA#	1205	382	1
f101r.8|C010	f101r.8|C010	f101r.8	f101r	f101	P	A	1	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|K	KA#	1205	382	1
f101r.8|C011	f101r.8|C011	f101r.8	f101r	f101	P	A	1	P	MIDDLE	4	4	D	A	Q	A|Q|4|MIDDLE|A	A|Q|4|MIDDLE|A|D	DAQ#	90	41	1
f101r.8|C012	f101r.8|C012	f101r.8	f101r	f101	P	A	1	P	MIDDLE	3	3	B	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|B	BA#	1205	419	1
f101r.8|C016	f101r.8|C016	f101r.8	f101r	f101	P	A	1	P	MIDDLE	4	4	A	B	A	B|A|4|MIDDLE|A	B|A|4|MIDDLE|A|A	ABA#	39	36	1
f101r.8|C017	f101r.8|C017	f101r.8	f101r	f101	P	A	1	P	MIDDLE	3	3	B	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|B	BA#	1205	419	1
f101r.8|C019	f101r.8|C019	f101r.8	f101r	f101	P	A	1	P	MIDDLE	3	3	A	C	C	C|C|3|MIDDLE|A	C|C|3|MIDDLE|A|A	AC#	2	2	0
f101r.8|C020	f101r.8|C020	f101r.8	f101r	f101	P	A	1	P	MIDDLE	4	4	A	Q	K	Q|K|4|MIDDLE|A	Q|K|4|MIDDLE|A|A	AQK#	89	78	1
f101r.8|C021	f101r.8|C021	f101r.8	f101r	f101	P	A	1	P	MIDDLE	3	3	B	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|B	BA#	1205	419	1
f101r.8|C022	f101r.8|C022	f101r.8	f101r	f101	P	A	1	P	MIDDLE	3	3	L	J	J	J|J|3|MIDDLE|A	J|J|3|MIDDLE|A|L	LJ#	159	45	1
f101r.8|C023	f101r.8|C023	f101r.8	f101r	f101	P	A	1	P	MIDDLE	3	3	B	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|B	BA#	1205	419	1
f101r.8|C024	f101r.8|C024	f101r.8	f101r	f101	P	A	1	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|A	Q|A|4|MIDDLE|A|A	AQA#	208	193	1
f101r.8|C025	f101r.8|C025	f101r.8	f101r	f101	P	A	1	P	LAST	4	4	K	J	A	J|A|4|LAST|A	J|A|4|LAST|A|K	KJA#	13	8	0
f102r1.10|C001	f102r1.10|C001	f102r1.10	f102r1	f102	P	A	1	P	FIRST	5	5	A	K	A	K|A|5|FIRST|A	K|A|5|FIRST|A|A	AKJA#	23	10	1
f102r1.10|C002	f102r1.10|C002	f102r1.10	f102r1	f102	P	A	1	P	MIDDLE	5	5	L	A	B	A|B|5|MIDDLE|A	A|B|5|MIDDLE|A|L	LABB#	18	3	0
f102r1.10|C003	f102r1.10|C003	f102r1.10	f102r1	f102	P	A	1	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|K	KA#	1187	377	1
f102r1.10|C004	f102r1.10|C004	f102r1.10	f102r1	f102	P	A	1	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|K	KA#	1187	377	1
f102r1.10|C005	f102r1.10|C005	f102r1.10	f102r1	f102	P	A	1	P	MIDDLE	5	5	A	Q	A	Q|A|5|MIDDLE|A	Q|A|5|MIDDLE|A|A	AQKA#	128	120	1
f102r1.10|C006	f102r1.10|C006	f102r1.10	f102r1	f102	P	A	1	P	MIDDLE	3	3	B	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|B	BA#	1187	409	1
f102r1.10|C007	f102r1.10|C007	f102r1.10	f102r1	f102	P	A	1	P	MIDDLE	8	8	B	A	A	A|A|8|MIDDLE|A	A|A|8|MIDDLE|A|B	BABJABA#	8	1	0
f102r1.10|C008	f102r1.10|C008	f102r1.10	f102r1	f102	P	A	1	P	MIDDLE	3	3	B	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|B	BA#	1187	409	1
f102r1.10|C009	f102r1.10|C009	f102r1.10	f102r1	f102	P	A	1	P	LAST	4	4	U	J	B	J|B|4|LAST|A	J|B|4|LAST|A|U	UJB#	0	0	0
f102r1.11|C001	f102r1.11|C001	f102r1.11	f102r1	f102	P	A	1	P	FIRST	4	4	B	K	J	K|J|4|FIRST|A	K|J|4|FIRST|A|B	BKJ#	11	4	0
f102r1.11|C002	f102r1.11|C002	f102r1.11	f102r1	f102	P	A	1	P	MIDDLE	4	4	D	A	U	A|U|4|MIDDLE|A	A|U|4|MIDDLE|A|D	DAU#	35	10	1
f102r1.11|C003	f102r1.11|C003	f102r1.11	f102r1	f102	P	A	1	P	MIDDLE	3	3	C	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|C	CA#	1187	38	1
f102r1.11|C004	f102r1.11|C004	f102r1.11	f102r1	f102	P	A	1	P	MIDDLE	3	3	L	K	K	K|K|3|MIDDLE|A	K|K|3|MIDDLE|A|L	LK#	124	21	1
f102r1.11|C005	f102r1.11|C005	f102r1.11	f102r1	f102	P	A	1	P	MIDDLE	6	6	A	Q	B	Q|B|6|MIDDLE|A	Q|B|6|MIDDLE|A|A	AQJAB#	33	29	1
f102r1.11|C006	f102r1.11|C006	f102r1.11	f102r1	f102	P	A	1	P	MIDDLE	8	8	D	A	A	A|A|8|MIDDLE|A	A|A|8|MIDDLE|A|D	DAQJABA#	8	5	0
f102r1.11|C007	f102r1.11|C007	f102r1.11	f102r1	f102	P	A	1	P	MIDDLE	5	5	L	A	J	A|J|5|MIDDLE|A	A|J|5|MIDDLE|A|L	LAUJ#	33	3	0
f102r1.11|C008	f102r1.11|C008	f102r1.11	f102r1	f102	P	A	1	P	LAST	5	5	A	B	A	B|A|5|LAST|A	B|A|5|LAST|A|A	ABKA#	8	8	0
f102r1.14|C001	f102r1.14|C001	f102r1.14	f102r1	f102	P	A	1	P	FIRST	4	4	B	A	K	A|K|4|FIRST|A	A|K|4|FIRST|A|B	BAK#	6	0	0
f102r1.14|C002	f102r1.14|C002	f102r1.14	f102r1	f102	P	A	1	P	MIDDLE	4	4	Q	K	A	K|A|4|MIDDLE|A	K|A|4|MIDDLE|A|Q	QKA#	102	60	1
f102r1.14|C003	f102r1.14|C003	f102r1.14	f102r1	f102	P	A	1	P	MIDDLE	5	5	D	A	J	A|J|5|MIDDLE|A	A|J|5|MIDDLE|A|D	DAQJ#	33	18	1
f102r1.14|C004	f102r1.14|C004	f102r1.14	f102r1	f102	P	A	1	P	MIDDLE	4	4	B	A	A	A|A|4|MIDDLE|A	A|A|4|MIDDLE|A|B	BAA#	20	1	0
f102r1.14|C005	f102r1.14|C005	f102r1.14	f102r1	f102	P	A	1	P	MIDDLE	3	3	L	J	J	J|J|3|MIDDLE|A	J|J|3|MIDDLE|A|L	LJ#	144	38	1
f102r1.14|C006	f102r1.14|C006	f102r1.14	f102r1	f102	P	A	1	P	MIDDLE	6	6	D	A	A	A|A|6|MIDDLE|A	A|A|6|MIDDLE|A|D	DAQJA#	94	58	1
f102r1.14|C007	f102r1.14|C007	f102r1.14	f102r1	f102	P	A	1	P	MIDDLE	4	4	A	Q	A	Q|A|4|MIDDLE|A	Q|A|4|MIDDLE|A|A	AQA#	206	191	1
f102r1.14|C008	f102r1.14|C008	f102r1.14	f102r1	f102	P	A	1	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|K	KA#	1187	377	1
f102r1.14|C011	f102r1.14|C011	f102r1.14	f102r1	f102	P	A	1	P	LAST	4	4	A	K	A	K|A|4|LAST|A	K|A|4|LAST|A|A	AKA#	12	1	0
f102r1.15|C002	f102r1.15|C002	f102r1.15	f102r1	f102	P	A	1	P	MIDDLE	3	3	K	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|K	KA#	1187	377	1
f102r1.15|C003	f102r1.15|C003	f102r1.15	f102r1	f102	P	A	1	P	MIDDLE	3	3	B	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|B	BA#	1187	409	1
f102r1.15|C004	f102r1.15|C004	f102r1.15	f102r1	f102	P	A	1	P	MIDDLE	6	6	B	A	A	A|A|6|MIDDLE|A	A|A|6|MIDDLE|A|B	BAQJA#	94	8	1
f102r1.15|C005	f102r1.15|C005	f102r1.15	f102r1	f102	P	A	1	P	MIDDLE	3	3	L	K	K	K|K|3|MIDDLE|A	K|K|3|MIDDLE|A|L	LK#	124	21	1
f102r1.15|C006	f102r1.15|C006	f102r1.15	f102r1	f102	P	A	1	P	MIDDLE	7	7	D	A	B	A|B|7|MIDDLE|A	A|B|7|MIDDLE|A|D	DAQJAB#	23	16	1
f102r1.15|C007	f102r1.15|C007	f102r1.15	f102r1	f102	P	A	1	P	MIDDLE	3	3	B	A	A	A|A|3|MIDDLE|A	A|A|3|MIDDLE|A|B	BA#	1187	409	1
f102r1.15|C009	f102r1.15|C009	f102r1.15	f102r1	f102	P	A	1	P	LAST	7	7	A	Q	A	Q|A|7|LAST|A	Q|A|7|LAST|A|A	AQKAQA#	5	5	0
f102r1.17|C001	f102r1.17|C001	f102r1.17	f102r1	f102	P	A	1	P	FIRST	4	4	A	B	A	B|A|4|FIRST|A	B|A|4|FIRST|A|A	ABA#	14	13	0
f102r1.17|C002	f102r1.17|C002	f102r1.17	f102r1	f102	P	A	1	P	MIDDLE	5	5	A	C	B	C|B|5|MIDDLE|A	C|B|5|MIDDLE|A|A	ACAB#	0	0	0
f102r1.17|C003	f102r1.17|C003	f102r1.17	f102r1	f102	P	A	1	P	MIDDLE	5	5	A	B	A	B|A|5|MIDDLE|A	B|A|5|MIDDLE|A|A	ABBA#	12	12	0
f102r1.17|C004	f102r1.17|C004	f102r1.17	f102r1	f102	P	A	1	P	MIDDLE	4	4	C	A	B	A|B|4|MIDDLE|A	A|B|4|MIDDLE|A|C	CAB#	74	4	0
f102r1.17|C005	f102r1.17|C005	f102r1.17	f102r1	f102	P	A	1	P	MIDDLE	4	4	K	A	U	A|U|4|MIDDLE|A	A|U|4|MIDDLE|A|K	KAU#	35	16	1
f102r1.17|C006	f102r1.17|C006	f102r1.17	f102r1	f102	P	A	1	P	LAST	3	3	A	B	B	B|B|3|LAST|A	B|B|3|LAST|A|A	AB#	10	8	0
f102r1.3|C001	f102r1.3|C001	f102r1.3	f102r1	f102	P	A	1	P	FIRST	5	5	P	A	A	A|A|5|FIRST|A	A|A|5|FIRST|A|P	PABA#	83	12	1
f102r1.3|C002	f102r1.3|C002	f102r1.3	f102r1	f102	P	A	1	P	MIDDLE	4	4	L	A	U	A|U|4|MIDDLE|A	A|U|4|MIDDLE|A|L	LAU#	35	7	1
