edge_id	panel_id	physical_folio	page	relation_type	relation_instance	source_node	target_node	source_locus	target_locus	edition	representation	status	source_length	target_length	source_sequence_json	target_sequence_json	minimum_edit_cost	optimal_alignment_count	canonical_primitive_program_json	canonical_dsl_program_json	canonical_dsl_text	abstract_atom_counts_json	description_length_bits
RTAE97F3188CD3927668	SCARR013|f69r|E1	f69	f69r	CYCLIC_SUCCESSOR	SCARR013|f69r|E1:E009	SCARR013|f69r|E1:S009	SCARR013|f69r|E1:S010	f69r.38	f69r.39	RF1b	member	EXACT_PROGRAM	15	18	"[""K1"",""A1"",""C1"",""WB"",""A3"",""B2"",""WB"",""A2"",""B2"",""K1"",""Aa"",""WB"",""C1"",""A3"",""B2""]"	"[""C2"",""A3"",""F3"",""WB"",""A3"",""B2"",""WB"",""A1"",""Q1"",""A1"",""B1"",""A2"",""WB"",""A1"",""Q2"",""J1"",""Ba"",""A2""]"	36	60	"[{""op"":""SUBSTITUTE"",""source"":""K1"",""source_index"":1,""target"":""C2"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""A1"",""source_index"":2,""target"":""A3"",""target_index"":2},{""op"":""SUBSTITUTE"",""source"":""C1"",""source_index"":3,""target"":""F3"",""target_index"":3},{""op"":""KEEP"",""source"":""WB"",""source_index"":4,""target"":""WB"",""target_index"":4},{""op"":""KEEP"",""source"":""A3"",""source_index"":5,""target"":""A3"",""target_index"":5},{""op"":""KEEP"",""source"":""B2"",""source_index"":6,""target"":""B2"",""target_index"":6},{""op"":""KEEP"",""source"":""WB"",""source_index"":7,""target"":""WB"",""target_index"":7},{""op"":""INSERT"",""source_index"":null,""target"":""A1"",""target_index"":8},{""op"":""SUBSTITUTE"",""source"":""A2"",""source_index"":8,""target"":""Q1"",""target_index"":9},{""op"":""SUBSTITUTE"",""source"":""B2"",""source_index"":9,""target"":""A1"",""target_index"":10},{""op"":""SUBSTITUTE"",""source"":""K1"",""source_index"":10,""target"":""B1"",""target_index"":11},{""op"":""SUBSTITUTE"",""source"":""Aa"",""source_index"":11,""target"":""A2"",""target_index"":12},{""op"":""KEEP"",""source"":""WB"",""source_index"":12,""target"":""WB"",""target_index"":13},{""op"":""INSERT"",""source_index"":null,""target"":""A1"",""target_index"":14},{""op"":""INSERT"",""source_index"":null,""target"":""Q2"",""target_index"":15},{""op"":""SUBSTITUTE"",""source"":""C1"",""source_index"":13,""target"":""J1"",""target_index"":16},{""op"":""SUBSTITUTE"",""source"":""A3"",""source_index"":14,""target"":""Ba"",""target_index"":17},{""op"":""SUBSTITUTE"",""source"":""B2"",""source_index"":15,""target"":""A2"",""target_index"":18}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""K1"",""A1"",""C1""],""target"":[""C2"",""A3"",""F3""]},{""op"":""KEEP_CORE"",""source"":[""WB"",""A3"",""B2"",""WB""],""target"":[""WB"",""A3"",""B2"",""WB""]},{""op"":""INSERT"",""source"":[],""target"":[""A1""]},{""op"":""SUBSTITUTE"",""source"":[""A2""],""target"":[""Q1""]},{""op"":""SUBSTITUTE"",""source"":[""B2""],""target"":[""A1""]},{""op"":""SUBSTITUTE"",""source"":[""K1""],""target"":[""B1""]},{""op"":""SUBSTITUTE"",""source"":[""Aa""],""target"":[""A2""]},{""op"":""KEEP_CORE"",""source"":[""WB""],""target"":[""WB""]},{""op"":""REPLACE_SUFFIX"",""source"":[""C1"",""A3"",""B2""],""target"":[""A1"",""Q2"",""J1"",""Ba"",""A2""]}]"	REPLACE_PREFIX(src=K1,A1,C1;dst=C2,A3,F3) -> KEEP_CORE(src=WB,A3,B2,WB;dst=WB,A3,B2,WB) -> INSERT(dst=A1) -> SUBSTITUTE(src=A2;dst=Q1) -> SUBSTITUTE(src=B2;dst=A1) -> SUBSTITUTE(src=K1;dst=B1) -> SUBSTITUTE(src=Aa;dst=A2) -> KEEP_CORE(src=WB;dst=WB) -> REPLACE_SUFFIX(src=C1,A3,B2;dst=A1,Q2,J1,Ba,A2)	"{""INSERT|CORE|ANY_LITERAL"":1,""KEEP_CORE|CORE|ANY_LITERAL"":2,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":4}"	183
RTAE97F7DBA13C439A47	SCARR030|f72r2|S2	f72	f72r2	CYCLIC_SUCCESSOR	SCARR030|f72r2|S2:E002	SCARR030|f72r2|S2:S002	SCARR030|f72r2|S2:S003	f72r2.24	f72r2.25	ZL3b	member	EXACT_PROGRAM	5	4	"[""C1"",""A3"",""B2"",""A3"",""B2""]"	"[""A1"",""Q1"",""A3"",""B3""]"	11	3	"[{""op"":""DELETE"",""source"":""C1"",""source_index"":1,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""A3"",""source_index"":2,""target"":""A1"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""B2"",""source_index"":3,""target"":""Q1"",""target_index"":2},{""op"":""KEEP"",""source"":""A3"",""source_index"":4,""target"":""A3"",""target_index"":3},{""op"":""SUBSTITUTE"",""source"":""B2"",""source_index"":5,""target"":""B3"",""target_index"":4}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""C1"",""A3"",""B2""],""target"":[""A1"",""Q1""]},{""op"":""KEEP_CORE"",""source"":[""A3""],""target"":[""A3""]},{""op"":""REPLACE_SUFFIX"",""source"":[""B2""],""target"":[""B3""]}]"	REPLACE_PREFIX(src=C1,A3,B2;dst=A1,Q1) -> KEEP_CORE(src=A3;dst=A3) -> REPLACE_SUFFIX(src=B2;dst=B3)	"{""KEEP_CORE|CORE|ANY_LITERAL"":1,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1}"	53
RTAE97F7DBA13C439A47	SCARR030|f72r2|S2	f72	f72r2	CYCLIC_SUCCESSOR	SCARR030|f72r2|S2:E002	SCARR030|f72r2|S2:S002	SCARR030|f72r2|S2:S003	f72r2.24	f72r2.25	IT2a	member	EXACT_PROGRAM	5	4	"[""C2"",""A3"",""B2"",""A3"",""B2""]"	"[""A1"",""Q1"",""A3"",""B3""]"	11	3	"[{""op"":""DELETE"",""source"":""C2"",""source_index"":1,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""A3"",""source_index"":2,""target"":""A1"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""B2"",""source_index"":3,""target"":""Q1"",""target_index"":2},{""op"":""KEEP"",""source"":""A3"",""source_index"":4,""target"":""A3"",""target_index"":3},{""op"":""SUBSTITUTE"",""source"":""B2"",""source_index"":5,""target"":""B3"",""target_index"":4}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""C2"",""A3"",""B2""],""target"":[""A1"",""Q1""]},{""op"":""KEEP_CORE"",""source"":[""A3""],""target"":[""A3""]},{""op"":""REPLACE_SUFFIX"",""source"":[""B2""],""target"":[""B3""]}]"	REPLACE_PREFIX(src=C2,A3,B2;dst=A1,Q1) -> KEEP_CORE(src=A3;dst=A3) -> REPLACE_SUFFIX(src=B2;dst=B3)	"{""KEEP_CORE|CORE|ANY_LITERAL"":1,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1}"	53
RTAE97F7DBA13C439A47	SCARR030|f72r2|S2	f72	f72r2	CYCLIC_SUCCESSOR	SCARR030|f72r2|S2:E002	SCARR030|f72r2|S2:S002	SCARR030|f72r2|S2:S003	f72r2.24	f72r2.25	RF1b	member	EXACT_PROGRAM	5	4	"[""C2"",""A3"",""B2"",""A3"",""B2""]"	"[""A1"",""Q1"",""A3"",""B3""]"	11	3	"[{""op"":""DELETE"",""source"":""C2"",""source_index"":1,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""A3"",""source_index"":2,""target"":""A1"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""B2"",""source_index"":3,""target"":""Q1"",""target_index"":2},{""op"":""KEEP"",""source"":""A3"",""source_index"":4,""target"":""A3"",""target_index"":3},{""op"":""SUBSTITUTE"",""source"":""B2"",""source_index"":5,""target"":""B3"",""target_index"":4}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""C2"",""A3"",""B2""],""target"":[""A1"",""Q1""]},{""op"":""KEEP_CORE"",""source"":[""A3""],""target"":[""A3""]},{""op"":""REPLACE_SUFFIX"",""source"":[""B2""],""target"":[""B3""]}]"	REPLACE_PREFIX(src=C2,A3,B2;dst=A1,Q1) -> KEEP_CORE(src=A3;dst=A3) -> REPLACE_SUFFIX(src=B2;dst=B3)	"{""KEEP_CORE|CORE|ANY_LITERAL"":1,""REPLACE_PREFIX|PREFIX|ANY_LITERAL"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1}"	53
RTAE98025812EC274D26	SCARR037|f72v2|S2	f72	f72v2	CYCLIC_SUCCESSOR	SCARR037|f72v2|S2:E008	SCARR037|f72v2|S2:S008	SCARR037|f72v2|S2:S009	f72v2.28	f72v2.29	ZL3b	member	EXACT_PROGRAM	5	6	"[""K1"",""J1"",""A1"",""C2"",""A2""]"	"[""A1"",""P2"",""K1"",""J1"",""A3"",""A2""]"	9	2	"[{""op"":""INSERT"",""source_index"":null,""target"":""A1"",""target_index"":1},{""op"":""INSERT"",""source_index"":null,""target"":""P2"",""target_index"":2},{""op"":""KEEP"",""source"":""K1"",""source_index"":1,""target"":""K1"",""target_index"":3},{""op"":""KEEP"",""source"":""J1"",""source_index"":2,""target"":""J1"",""target_index"":4},{""op"":""DELETE"",""source"":""A1"",""source_index"":3,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""C2"",""source_index"":4,""target"":""A3"",""target_index"":5},{""op"":""KEEP"",""source"":""A2"",""source_index"":5,""target"":""A2"",""target_index"":6}]"	"[{""op"":""ADD_PREFIX"",""source"":[],""target"":[""A1"",""P2""]},{""op"":""KEEP_CORE"",""source"":[""K1"",""J1""],""target"":[""K1"",""J1""]},{""op"":""DELETE"",""source"":[""A1""],""target"":[]},{""op"":""SUBSTITUTE"",""source"":[""C2""],""target"":[""A3""]},{""op"":""KEEP_CORE"",""source"":[""A2""],""target"":[""A2""]}]"	ADD_PREFIX(dst=A1,P2) -> KEEP_CORE(src=K1,J1;dst=K1,J1) -> DELETE(src=A1) -> SUBSTITUTE(src=C2;dst=A3) -> KEEP_CORE(src=A2;dst=A2)	"{""ADD_PREFIX|PREFIX|ANY_LITERAL"":1,""DELETE|CORE|NONE"":1,""KEEP_CORE|CORE|ANY_LITERAL"":1,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":1}"	59
RTAE98025812EC274D26	SCARR037|f72v2|S2	f72	f72v2	CYCLIC_SUCCESSOR	SCARR037|f72v2|S2:E008	SCARR037|f72v2|S2:S008	SCARR037|f72v2|S2:S009	f72v2.28	f72v2.29	IT2a	member	EXACT_PROGRAM	8	6	"[""K1"",""J1"",""A1"",""C2"",""WB"",""L1"",""Z1"",""C2""]"	"[""A1"",""P2"",""K1"",""J1"",""A3"",""A2""]"	18	15	"[{""op"":""INSERT"",""source_index"":null,""target"":""A1"",""target_index"":1},{""op"":""INSERT"",""source_index"":null,""target"":""P2"",""target_index"":2},{""op"":""KEEP"",""source"":""K1"",""source_index"":1,""target"":""K1"",""target_index"":3},{""op"":""KEEP"",""source"":""J1"",""source_index"":2,""target"":""J1"",""target_index"":4},{""op"":""DELETE"",""source"":""A1"",""source_index"":3,""target_index"":null},{""op"":""DELETE"",""source"":""C2"",""source_index"":4,""target_index"":null},{""op"":""DELETE"",""source"":""WB"",""source_index"":5,""target_index"":null},{""op"":""DELETE"",""source"":""L1"",""source_index"":6,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""Z1"",""source_index"":7,""target"":""A3"",""target_index"":5},{""op"":""SUBSTITUTE"",""source"":""C2"",""source_index"":8,""target"":""A2"",""target_index"":6}]"	"[{""op"":""ADD_PREFIX"",""source"":[],""target"":[""A1"",""P2""]},{""op"":""KEEP_CORE"",""source"":[""K1"",""J1""],""target"":[""K1"",""J1""]},{""op"":""REPLACE_SUFFIX"",""source"":[""A1"",""C2"",""WB"",""L1"",""Z1"",""C2""],""target"":[""A3"",""A2""]}]"	ADD_PREFIX(dst=A1,P2) -> KEEP_CORE(src=K1,J1;dst=K1,J1) -> REPLACE_SUFFIX(src=A1,C2,WB,L1,Z1,C2;dst=A3,A2)	"{""ADD_PREFIX|PREFIX|ANY_LITERAL"":1,""KEEP_CORE|CORE|ANY_LITERAL"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1}"	58
RTAE98025812EC274D26	SCARR037|f72v2|S2	f72	f72v2	CYCLIC_SUCCESSOR	SCARR037|f72v2|S2:E008	SCARR037|f72v2|S2:S008	SCARR037|f72v2|S2:S009	f72v2.28	f72v2.29	RF1b	member	EXACT_PROGRAM	5	6	"[""K1"",""J1"",""A1"",""C2"",""A2""]"	"[""A1"",""P1"",""K1"",""J1"",""A2"",""A2""]"	9	2	"[{""op"":""INSERT"",""source_index"":null,""target"":""A1"",""target_index"":1},{""op"":""INSERT"",""source_index"":null,""target"":""P1"",""target_index"":2},{""op"":""KEEP"",""source"":""K1"",""source_index"":1,""target"":""K1"",""target_index"":3},{""op"":""KEEP"",""source"":""J1"",""source_index"":2,""target"":""J1"",""target_index"":4},{""op"":""DELETE"",""source"":""A1"",""source_index"":3,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""C2"",""source_index"":4,""target"":""A2"",""target_index"":5},{""op"":""KEEP"",""source"":""A2"",""source_index"":5,""target"":""A2"",""target_index"":6}]"	"[{""op"":""ADD_PREFIX"",""source"":[],""target"":[""A1"",""P1""]},{""op"":""KEEP_CORE"",""source"":[""K1"",""J1""],""target"":[""K1"",""J1""]},{""op"":""DELETE"",""source"":[""A1""],""target"":[]},{""op"":""SUBSTITUTE"",""source"":[""C2""],""target"":[""A2""]},{""op"":""KEEP_CORE"",""source"":[""A2""],""target"":[""A2""]}]"	ADD_PREFIX(dst=A1,P1) -> KEEP_CORE(src=K1,J1;dst=K1,J1) -> DELETE(src=A1) -> SUBSTITUTE(src=C2;dst=A2) -> KEEP_CORE(src=A2;dst=A2)	"{""ADD_PREFIX|PREFIX|ANY_LITERAL"":1,""DELETE|CORE|NONE"":1,""KEEP_CORE|CORE|ANY_LITERAL"":1,""KEEP_CORE|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":1}"	59
RTAE982BE1F2B9FD4660	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E009	SCARR045|f73v|S2:S009	SCARR045|f73v|S2:S010	f73v.32	f73v.23	ZL3b	member	EXACT_PROGRAM	4	5	"[""A2"",""P1"",""A3"",""B2""]"	"[""A1"",""Q2"",""J1"",""B1"",""A2""]"	14	6	"[{""op"":""INSERT"",""source_index"":null,""target"":""A1"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""A2"",""source_index"":1,""target"":""Q2"",""target_index"":2},{""op"":""SUBSTITUTE"",""source"":""P1"",""source_index"":2,""target"":""J1"",""target_index"":3},{""op"":""SUBSTITUTE"",""source"":""A3"",""source_index"":3,""target"":""B1"",""target_index"":4},{""op"":""SUBSTITUTE"",""source"":""B2"",""source_index"":4,""target"":""A2"",""target_index"":5}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""A2"",""P1"",""A3"",""B2""],""target"":[""A1"",""Q2"",""J1"",""B1"",""A2""]}]"	REPLACE_PREFIX(src=A2,P1,A3,B2;dst=A1,Q2,J1,B1,A2)	"{""REPLACE_PREFIX|CORE|ANY_LITERAL"":1}"	54
RTAE982BE1F2B9FD4660	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E009	SCARR045|f73v|S2:S009	SCARR045|f73v|S2:S010	f73v.32	f73v.23	IT2a	member	EXACT_PROGRAM	4	5	"[""A2"",""P1"",""A3"",""B2""]"	"[""A1"",""Q2"",""J1"",""B1"",""A2""]"	14	6	"[{""op"":""INSERT"",""source_index"":null,""target"":""A1"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""A2"",""source_index"":1,""target"":""Q2"",""target_index"":2},{""op"":""SUBSTITUTE"",""source"":""P1"",""source_index"":2,""target"":""J1"",""target_index"":3},{""op"":""SUBSTITUTE"",""source"":""A3"",""source_index"":3,""target"":""B1"",""target_index"":4},{""op"":""SUBSTITUTE"",""source"":""B2"",""source_index"":4,""target"":""A2"",""target_index"":5}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""A2"",""P1"",""A3"",""B2""],""target"":[""A1"",""Q2"",""J1"",""B1"",""A2""]}]"	REPLACE_PREFIX(src=A2,P1,A3,B2;dst=A1,Q2,J1,B1,A2)	"{""REPLACE_PREFIX|CORE|ANY_LITERAL"":1}"	54
RTAE982BE1F2B9FD4660	SCARR045|f73v|S2	f73	f73v	CYCLIC_SUCCESSOR	SCARR045|f73v|S2:E009	SCARR045|f73v|S2:S009	SCARR045|f73v|S2:S010	f73v.32	f73v.23	RF1b	member	EXACT_PROGRAM	4	5	"[""Aa"",""P1"",""A3"",""B2""]"	"[""A1"",""Q2"",""J1"",""Ba"",""A2""]"	14	5	"[{""op"":""INSERT"",""source_index"":null,""target"":""A1"",""target_index"":1},{""op"":""SUBSTITUTE"",""source"":""Aa"",""source_index"":1,""target"":""Q2"",""target_index"":2},{""op"":""SUBSTITUTE"",""source"":""P1"",""source_index"":2,""target"":""J1"",""target_index"":3},{""op"":""SUBSTITUTE"",""source"":""A3"",""source_index"":3,""target"":""Ba"",""target_index"":4},{""op"":""SUBSTITUTE"",""source"":""B2"",""source_index"":4,""target"":""A2"",""target_index"":5}]"	"[{""op"":""REPLACE_PREFIX"",""source"":[""Aa"",""P1"",""A3"",""B2""],""target"":[""A1"",""Q2"",""J1"",""Ba"",""A2""]}]"	REPLACE_PREFIX(src=Aa,P1,A3,B2;dst=A1,Q2,J1,Ba,A2)	"{""REPLACE_PREFIX|CORE|ANY_LITERAL"":1}"	54
RTAE98ADB102A4AD5607	SCARR013|f69r|E1	f69	f69r	CYCLIC_SUCCESSOR	SCARR013|f69r|E1:E017	SCARR013|f69r|E1:S017	SCARR013|f69r|E1:S018	f69r.24	f69r.25	ZL3b	member	EXACT_PROGRAM	16	12	"[""A2"",""Q1"",""K2"",""A1"",""C2"",""WB"",""A3"",""B2"",""WB"",""B1"",""A3"",""F3"",""WB"",""B1"",""A3"",""C1""]"	"[""A2"",""Q1"",""K2"",""A2"",""WB"",""B1"",""A3"",""B2"",""WB"",""A1"",""Q1"",""A2""]"	23	7	"[{""op"":""KEEP"",""source"":""A2"",""source_index"":1,""target"":""A2"",""target_index"":1},{""op"":""KEEP"",""source"":""Q1"",""source_index"":2,""target"":""Q1"",""target_index"":2},{""op"":""KEEP"",""source"":""K2"",""source_index"":3,""target"":""K2"",""target_index"":3},{""op"":""DELETE"",""source"":""A1"",""source_index"":4,""target_index"":null},{""op"":""DELETE"",""source"":""C2"",""source_index"":5,""target_index"":null},{""op"":""DELETE"",""source"":""WB"",""source_index"":6,""target_index"":null},{""op"":""DELETE"",""source"":""A3"",""source_index"":7,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""B2"",""source_index"":8,""target"":""A2"",""target_index"":4},{""op"":""KEEP"",""source"":""WB"",""source_index"":9,""target"":""WB"",""target_index"":5},{""op"":""KEEP"",""source"":""B1"",""source_index"":10,""target"":""B1"",""target_index"":6},{""op"":""KEEP"",""source"":""A3"",""source_index"":11,""target"":""A3"",""target_index"":7},{""op"":""SUBSTITUTE"",""source"":""F3"",""source_index"":12,""target"":""B2"",""target_index"":8},{""op"":""KEEP"",""source"":""WB"",""source_index"":13,""target"":""WB"",""target_index"":9},{""op"":""SUBSTITUTE"",""source"":""B1"",""source_index"":14,""target"":""A1"",""target_index"":10},{""op"":""SUBSTITUTE"",""source"":""A3"",""source_index"":15,""target"":""Q1"",""target_index"":11},{""op"":""SUBSTITUTE"",""source"":""C1"",""source_index"":16,""target"":""A2"",""target_index"":12}]"	"[{""op"":""KEEP_CORE"",""source"":[""A2"",""Q1"",""K2""],""target"":[""A2"",""Q1"",""K2""]},{""op"":""DELETE"",""source"":[""A1""],""target"":[]},{""op"":""DELETE"",""source"":[""C2""],""target"":[]},{""op"":""MERGE_BOUNDARY"",""source"":[""WB""],""target"":[]},{""op"":""DELETE"",""source"":[""A3""],""target"":[]},{""op"":""SUBSTITUTE"",""source"":[""B2""],""target"":[""A2""]},{""op"":""KEEP_CORE"",""source"":[""WB"",""B1"",""A3""],""target"":[""WB"",""B1"",""A3""]},{""op"":""SUBSTITUTE"",""source"":[""F3""],""target"":[""B2""]},{""op"":""KEEP_CORE"",""source"":[""WB""],""target"":[""WB""]},{""op"":""REPLACE_SUFFIX"",""source"":[""B1"",""A3"",""C1""],""target"":[""A1"",""Q1"",""A2""]}]"	KEEP_CORE(src=A2,Q1,K2;dst=A2,Q1,K2) -> DELETE(src=A1) -> DELETE(src=C2) -> MERGE_BOUNDARY(src=WB) -> DELETE(src=A3) -> SUBSTITUTE(src=B2;dst=A2) -> KEEP_CORE(src=WB,B1,A3;dst=WB,B1,A3) -> SUBSTITUTE(src=F3;dst=B2) -> KEEP_CORE(src=WB;dst=WB) -> REPLACE_SUFFIX(src=B1,A3,C1;dst=A1,Q1,A2)	"{""DELETE|CORE|NONE"":3,""KEEP_CORE|CORE|ANY_LITERAL"":2,""KEEP_CORE|PREFIX|ANY_LITERAL"":1,""MERGE_BOUNDARY|BOUNDARY|NONE"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":2}"	121
RTAE98ADB102A4AD5607	SCARR013|f69r|E1	f69	f69r	CYCLIC_SUCCESSOR	SCARR013|f69r|E1:E017	SCARR013|f69r|E1:S017	SCARR013|f69r|E1:S018	f69r.24	f69r.25	IT2a	member	EXACT_PROGRAM	16	12	"[""A2"",""Q1"",""K2"",""A1"",""C2"",""WB"",""A3"",""B2"",""WB"",""B1"",""A3"",""F3"",""WB"",""B1"",""A3"",""C1""]"	"[""A2"",""Q1"",""K2"",""A2"",""WB"",""B1"",""A3"",""B2"",""WB"",""A1"",""Q1"",""A2""]"	23	7	"[{""op"":""KEEP"",""source"":""A2"",""source_index"":1,""target"":""A2"",""target_index"":1},{""op"":""KEEP"",""source"":""Q1"",""source_index"":2,""target"":""Q1"",""target_index"":2},{""op"":""KEEP"",""source"":""K2"",""source_index"":3,""target"":""K2"",""target_index"":3},{""op"":""DELETE"",""source"":""A1"",""source_index"":4,""target_index"":null},{""op"":""DELETE"",""source"":""C2"",""source_index"":5,""target_index"":null},{""op"":""DELETE"",""source"":""WB"",""source_index"":6,""target_index"":null},{""op"":""DELETE"",""source"":""A3"",""source_index"":7,""target_index"":null},{""op"":""SUBSTITUTE"",""source"":""B2"",""source_index"":8,""target"":""A2"",""target_index"":4},{""op"":""KEEP"",""source"":""WB"",""source_index"":9,""target"":""WB"",""target_index"":5},{""op"":""KEEP"",""source"":""B1"",""source_index"":10,""target"":""B1"",""target_index"":6},{""op"":""KEEP"",""source"":""A3"",""source_index"":11,""target"":""A3"",""target_index"":7},{""op"":""SUBSTITUTE"",""source"":""F3"",""source_index"":12,""target"":""B2"",""target_index"":8},{""op"":""KEEP"",""source"":""WB"",""source_index"":13,""target"":""WB"",""target_index"":9},{""op"":""SUBSTITUTE"",""source"":""B1"",""source_index"":14,""target"":""A1"",""target_index"":10},{""op"":""SUBSTITUTE"",""source"":""A3"",""source_index"":15,""target"":""Q1"",""target_index"":11},{""op"":""SUBSTITUTE"",""source"":""C1"",""source_index"":16,""target"":""A2"",""target_index"":12}]"	"[{""op"":""KEEP_CORE"",""source"":[""A2"",""Q1"",""K2""],""target"":[""A2"",""Q1"",""K2""]},{""op"":""DELETE"",""source"":[""A1""],""target"":[]},{""op"":""DELETE"",""source"":[""C2""],""target"":[]},{""op"":""MERGE_BOUNDARY"",""source"":[""WB""],""target"":[]},{""op"":""DELETE"",""source"":[""A3""],""target"":[]},{""op"":""SUBSTITUTE"",""source"":[""B2""],""target"":[""A2""]},{""op"":""KEEP_CORE"",""source"":[""WB"",""B1"",""A3""],""target"":[""WB"",""B1"",""A3""]},{""op"":""SUBSTITUTE"",""source"":[""F3""],""target"":[""B2""]},{""op"":""KEEP_CORE"",""source"":[""WB""],""target"":[""WB""]},{""op"":""REPLACE_SUFFIX"",""source"":[""B1"",""A3"",""C1""],""target"":[""A1"",""Q1"",""A2""]}]"	KEEP_CORE(src=A2,Q1,K2;dst=A2,Q1,K2) -> DELETE(src=A1) -> DELETE(src=C2) -> MERGE_BOUNDARY(src=WB) -> DELETE(src=A3) -> SUBSTITUTE(src=B2;dst=A2) -> KEEP_CORE(src=WB,B1,A3;dst=WB,B1,A3) -> SUBSTITUTE(src=F3;dst=B2) -> KEEP_CORE(src=WB;dst=WB) -> REPLACE_SUFFIX(src=B1,A3,C1;dst=A1,Q1,A2)	"{""DELETE|CORE|NONE"":3,""KEEP_CORE|CORE|ANY_LITERAL"":2,""KEEP_CORE|PREFIX|ANY_LITERAL"":1,""MERGE_BOUNDARY|BOUNDARY|NONE"":1,""REPLACE_SUFFIX|SUFFIX|ANY_LITERAL"":1,""SUBSTITUTE|CORE|ANY_LITERAL"":2}"	121
