parser	edition	folio	cho_groups	che_groups	classifiable_groups	cho_rate	threshold_state	em_state	em_responsibility_high	assignment_disagrees
PUBLISHED_MERGE	IT2a	f53v	15	14	29	0.5172413793103449	1	1	0.9998435122211969	0
PUBLISHED_MERGE	IT2a	f54r	21	13	34	0.6176470588235294	1	1	0.9999999902708917	0
PUBLISHED_MERGE	IT2a	f54v	11	7	18	0.6111111111111112	1	1	0.9999289579531061	0
PUBLISHED_MERGE	IT2a	f55r	8	7	15	0.5333333333333333	1	1	0.9944141233078422	0
PUBLISHED_MERGE	IT2a	f55v	1	11	12	0.08333333333333333	0	0	0.00015125719899886808	0
PUBLISHED_MERGE	IT2a	f56r	40	11	51	0.7843137254901961	1	1	1.0	0
PUBLISHED_MERGE	IT2a	f56v	37	12	49	0.7551020408163265	1	1	1.0	0
PUBLISHED_MERGE	IT2a	f57r	6	32	38	0.15789473684210525	0	0	5.274251101564254e-10	0
PUBLISHED_MERGE	IT2a	f57v	5	6	11	0.45454545454545453	0	1	0.852822741764859	1
PUBLISHED_MERGE	IT2a	f58r	57	40	97	0.5876288659793815	1	1	1.0	0
PUBLISHED_MERGE	IT2a	f58v	31	42	73	0.4246575342465753	0	1	0.9963275252888999	1
PUBLISHED_MERGE	IT2a	f5r	14	8	22	0.6363636363636364	1	1	0.9999976874696491	0
PUBLISHED_MERGE	IT2a	f5v	18	4	22	0.8181818181818182	1	1	0.9999999998446283	0
PUBLISHED_MERGE	IT2a	f65v	2	13	15	0.13333333333333333	0	0	9.802992905157822e-05	0
PUBLISHED_MERGE	IT2a	f66r	23	91	114	0.20175438596491227	0	0	1.8059092379319495e-23	0
PUBLISHED_MERGE	IT2a	f66v	10	29	39	0.2564102564102564	0	0	3.050394871045766e-06	0
PUBLISHED_MERGE	IT2a	f67r	26	38	64	0.40625	0	1	0.890949749773454	1
PUBLISHED_MERGE	IT2a	f67v	10	16	26	0.38461538461538464	0	0	0.3984574734821532	0
PUBLISHED_MERGE	IT2a	f68r	43	52	95	0.45263157894736844	0	1	0.9999987981677347	1
PUBLISHED_MERGE	IT2a	f68v	35	76	111	0.3153153153153153	0	0	1.0148570348335918e-09	0
PUBLISHED_MERGE	IT2a	f69r	21	20	41	0.5121951219512195	1	1	0.9999927270776906	0
PUBLISHED_MERGE	IT2a	f69v	10	15	25	0.4	0	1	0.6302665455831415	1
PUBLISHED_MERGE	IT2a	f6r	21	6	27	0.7777777777777778	1	1	0.9999999999869853	0
PUBLISHED_MERGE	IT2a	f6v	26	9	35	0.7428571428571429	1	1	0.9999999999998477	0
PUBLISHED_MERGE	IT2a	f70r	49	54	103	0.47572815533980584	0	1	0.9999999987267061	1
PUBLISHED_MERGE	IT2a	f70v	16	33	49	0.32653061224489793	0	0	0.00043455488741568166	0
PUBLISHED_MERGE	IT2a	f71r	3	8	11	0.2727272727272727	0	0	0.04534269603897382	0
PUBLISHED_MERGE	IT2a	f71v	6	12	18	0.3333333333333333	0	0	0.07886451387655768	0
PUBLISHED_MERGE	IT2a	f72r	29	57	86	0.3372093023255814	0	0	1.0240528905117291e-05	0
PUBLISHED_MERGE	IT2a	f72v	20	51	71	0.28169014084507044	0	0	6.018840102208134e-09	0
PUBLISHED_MERGE	IT2a	f73r	3	25	28	0.10714285714285714	0	0	4.986801943870474e-09	0
PUBLISHED_MERGE	IT2a	f73v	9	11	20	0.45	0	1	0.9457120787016292	1
PUBLISHED_MERGE	IT2a	f75r	3	105	108	0.027777777777777776	0	0	7.181792674697803e-42	0
PUBLISHED_MERGE	IT2a	f75v	1	86	87	0.011494252873563218	0	0	2.4591884987193545e-35	0
PUBLISHED_MERGE	IT2a	f76r	10	164	174	0.05747126436781609	0	0	1.1592457515613364e-61	0
PUBLISHED_MERGE	IT2a	f76v	4	139	143	0.027972027972027972	0	0	3.397947586439164e-55	0
PUBLISHED_MERGE	IT2a	f77r	4	105	109	0.03669724770642202	0	0	3.0824221048988824e-41	0
PUBLISHED_MERGE	IT2a	f77v	5	110	115	0.043478260869565216	0	0	1.1720658940275865e-42	0
PUBLISHED_MERGE	IT2a	f78r	1	51	52	0.019230769230769232	0	0	5.740994352624974e-21	0
PUBLISHED_MERGE	IT2a	f78v	5	75	80	0.0625	0	0	2.7361967909417912e-28	0
PUBLISHED_MERGE	IT2a	f79r	15	129	144	0.10416666666666667	0	0	3.941550066996581e-44	0
PUBLISHED_MERGE	IT2a	f79v	1	80	81	0.012345679012345678	0	0	7.14349941366245e-33	0
PUBLISHED_MERGE	IT2a	f7r	22	11	33	0.6666666666666666	1	1	0.9999999996577258	0
PUBLISHED_MERGE	IT2a	f7v	19	10	29	0.6551724137931034	1	1	0.9999999894844512	0
PUBLISHED_MERGE	IT2a	f80r	2	120	122	0.01639344262295082	0	0	1.1635247635680153e-48	0
PUBLISHED_MERGE	IT2a	f80v	5	94	99	0.050505050505050504	0	0	4.337803554592321e-36	0
PUBLISHED_MERGE	IT2a	f81r	6	61	67	0.08955223880597014	0	0	6.56273240439217e-22	0
PUBLISHED_MERGE	IT2a	f81v	5	55	60	0.08333333333333333	0	0	4.441653175623839e-20	0
PUBLISHED_MERGE	IT2a	f82r	2	97	99	0.020202020202020204	0	0	3.2190857290869065e-39	0
PUBLISHED_MERGE	IT2a	f82v	7	92	99	0.0707070707070707	0	0	5.29210077096874e-34	0
PUBLISHED_MERGE	IT2a	f83r	3	123	126	0.023809523809523808	0	0	2.930051680183675e-49	0
PUBLISHED_MERGE	IT2a	f83v	2	93	95	0.021052631578947368	0	0	1.4119262277032118e-37	0
PUBLISHED_MERGE	IT2a	f84r	5	76	81	0.06172839506172839	0	0	1.0632305908916899e-28	0
PUBLISHED_MERGE	IT2a	f84v	3	70	73	0.0410958904109589	0	0	1.6765949909344087e-27	0
PUBLISHED_MERGE	IT2a	f85r	21	102	123	0.17073170731707318	0	0	2.9899154198483113e-29	0
PUBLISHED_MERGE	IT2a	f86v	79	223	302	0.26158940397350994	0	0	3.14044695935679e-42	0
PUBLISHED_MERGE	IT2a	f87r	16	22	38	0.42105263157894735	0	1	0.934445564877849	1
PUBLISHED_MERGE	IT2a	f87v	7	20	27	0.25925925925925924	0	0	0.00019097454805772917	0
PUBLISHED_MERGE	IT2a	f88r	17	37	54	0.3148148148148148	0	0	4.253972844919992e-05	0
PUBLISHED_MERGE	IT2a	f88v	14	36	50	0.28	0	0	1.3846968761716412e-06	0
PUBLISHED_MERGE	IT2a	f89r	39	83	122	0.319672131147541	0	0	4.606836443552904e-10	0
PUBLISHED_MERGE	IT2a	f89v	35	50	85	0.4117647058823529	0	1	0.9795309915512692	1
PUBLISHED_MERGE	IT2a	f8r	40	23	63	0.6349206349206349	1	1	0.9999999999999998	0
PUBLISHED_MERGE	IT2a	f8v	30	15	45	0.6666666666666666	1	1	0.9999999999998697	0
PUBLISHED_MERGE	IT2a	f90r	23	9	32	0.71875	1	1	0.9999999999879587	0
PUBLISHED_MERGE	IT2a	f90v	16	43	59	0.2711864406779661	0	0	3.412201994104314e-08	0
PUBLISHED_MERGE	IT2a	f93r	50	20	70	0.7142857142857143	1	1	1.0	0
PUBLISHED_MERGE	IT2a	f93v	23	11	34	0.6764705882352942	1	1	0.9999999999202529	0
PUBLISHED_MERGE	IT2a	f94r	4	12	16	0.25	0	0	0.004626215103395374	0
PUBLISHED_MERGE	IT2a	f94v	2	12	14	0.14285714285714285	0	0	0.00025223861339287843	0
PUBLISHED_MERGE	IT2a	f95r	11	22	33	0.3333333333333333	0	0	0.009692277930994236	0
PUBLISHED_MERGE	IT2a	f95v	13	35	48	0.2708333333333333	0	0	8.302627855344107e-07	0
PUBLISHED_MERGE	IT2a	f96r	23	12	35	0.6571428571428571	1	1	0.9999999997947728	0
PUBLISHED_MERGE	IT2a	f96v	2	18	20	0.1	0	0	8.685634670336824e-07	0
PUBLISHED_MERGE	IT2a	f99r	21	26	47	0.44680851063829785	0	1	0.9978917857279265	1
PUBLISHED_MERGE	IT2a	f99v	17	10	27	0.6296296296296297	1	1	0.9999998062907531	0
PUBLISHED_MERGE	IT2a	f9r	19	2	21	0.9047619047619048	1	1	0.9999999999945339	0
PUBLISHED_MERGE	IT2a	f9v	19	2	21	0.9047619047619048	1	1	0.9999999999945339	0
PUBLISHED_MERGE	RF1b	f100r	27	19	46	0.5869565217391305	1	1	0.9999999990849815	0
PUBLISHED_MERGE	RF1b	f100v	21	16	37	0.5675675675675675	1	1	0.9999997012781985	0
PUBLISHED_MERGE	RF1b	f101r	28	49	77	0.36363636363636365	0	0	0.0010503978672811002	0
PUBLISHED_MERGE	RF1b	f101v	21	37	58	0.3620689655172414	0	0	0.004678866771650946	0
PUBLISHED_MERGE	RF1b	f102r	21	35	56	0.375	0	0	0.03171616430908877	0
PUBLISHED_MERGE	RF1b	f102v	27	63	90	0.3	0	0	3.0928481432073447e-10	0
PUBLISHED_MERGE	RF1b	f103r	15	136	151	0.09933774834437085	0	0	1.446150831851133e-48	0
PUBLISHED_MERGE	RF1b	f103v	12	113	125	0.096	0	0	9.260312389537233e-41	0
PUBLISHED_MERGE	RF1b	f104r	30	100	130	0.23076923076923078	0	0	6.056795169613217e-24	0
PUBLISHED_MERGE	RF1b	f104v	34	156	190	0.17894736842105263	0	0	4.947891809678407e-45	0
PUBLISHED_MERGE	RF1b	f105r	8	70	78	0.10256410256410256	0	0	3.7522773066913454e-25	0
PUBLISHED_MERGE	RF1b	f105v	9	70	79	0.11392405063291139	0	0	1.5997161095428966e-24	0
PUBLISHED_MERGE	RF1b	f106r	39	119	158	0.2468354430379747	0	0	2.757527402581191e-26	0
PUBLISHED_MERGE	RF1b	f106v	37	96	133	0.2781954887218045	0	0	7.52800457140693e-18	0
PUBLISHED_MERGE	RF1b	f107r	20	95	115	0.17391304347826086	0	0	3.9130399407220275e-28	0
PUBLISHED_MERGE	RF1b	f107v	20	73	93	0.21505376344086022	0	0	7.355632775400056e-19	0
PUBLISHED_MERGE	RF1b	f108r	20	91	111	0.18018018018018017	0	0	1.8998325657030678e-26	0
PUBLISHED_MERGE	RF1b	f108v	12	153	165	0.07272727272727272	0	0	1.2723751177868567e-57	0
PUBLISHED_MERGE	RF1b	f10r	22	2	24	0.9166666666666666	1	1	0.9999999999999121	0
PUBLISHED_MERGE	RF1b	f10v	11	3	14	0.7857142857142857	1	1	0.9999980384801397	0
PUBLISHED_MERGE	RF1b	f111r	9	168	177	0.05084745762711865	0	0	7.800407063887875e-66	0
PUBLISHED_MERGE	RF1b	f111v	9	162	171	0.05263157894736842	0	0	2.638875113358838e-63	0
PUBLISHED_MERGE	RF1b	f112r	12	58	70	0.17142857142857143	0	0	1.4186982521916048e-17	0
PUBLISHED_MERGE	RF1b	f112v	19	90	109	0.1743119266055046	0	0	1.176298648579572e-26	0
PUBLISHED_MERGE	RF1b	f113r	59	149	208	0.28365384615384615	0	0	2.4489043008473297e-26	0
PUBLISHED_MERGE	RF1b	f113v	17	97	114	0.14912280701754385	0	0	7.247192260903727e-31	0
PUBLISHED_MERGE	RF1b	f114r	23	108	131	0.17557251908396945	0	0	1.003702145514848e-31	0
PUBLISHED_MERGE	RF1b	f114v	23	112	135	0.17037037037037037	0	0	2.0673014321841837e-33	0
PUBLISHED_MERGE	RF1b	f115r	41	158	199	0.20603015075376885	0	0	1.8178398165383983e-41	0
PUBLISHED_MERGE	RF1b	f115v	33	120	153	0.21568627450980393	0	0	1.7397290936524945e-30	0
PUBLISHED_MERGE	RF1b	f116r	4	118	122	0.03278688524590164	0	0	6.620494010080686e-48	0
PUBLISHED_MERGE	RF1b	f11r	15	1	16	0.9375	1	1	0.9999999991478794	0
PUBLISHED_MERGE	RF1b	f11v	11	2	13	0.8461538461538461	1	1	0.9999992569073304	0
PUBLISHED_MERGE	RF1b	f13r	17	2	19	0.8947368421052632	1	1	0.9999999998762472	0
PUBLISHED_MERGE	RF1b	f13v	10	2	12	0.8333333333333334	1	1	0.9999968319654048	0
PUBLISHED_MERGE	RF1b	f14r	21	4	25	0.84	1	1	0.9999999999973899	0
PUBLISHED_MERGE	RF1b	f14v	12	0	12	1.0	1	1	0.9999999749853303	0
PUBLISHED_MERGE	RF1b	f15r	17	5	22	0.7727272727272727	1	1	0.9999999977238225	0
PUBLISHED_MERGE	RF1b	f15v	23	2	25	0.92	1	1	0.9999999999999793	0
PUBLISHED_MERGE	RF1b	f16r	14	5	19	0.7368421052631579	1	1	0.9999998236197174	0
PUBLISHED_MERGE	RF1b	f16v	21	2	23	0.9130434782608695	1	1	0.9999999999996254	0
PUBLISHED_MERGE	RF1b	f17r	19	7	26	0.7307692307692307	1	1	0.9999999991274091	0
PUBLISHED_MERGE	RF1b	f17v	26	19	45	0.5777777777777777	1	1	0.9999999960989827	0
PUBLISHED_MERGE	RF1b	f18r	21	2	23	0.9130434782608695	1	1	0.9999999999996254	0
PUBLISHED_MERGE	RF1b	f18v	8	0	8	1.0	1	1	0.99999173613599	0
PUBLISHED_MERGE	RF1b	f19r	19	1	20	0.95	1	1	0.9999999999974207	0
PUBLISHED_MERGE	RF1b	f19v	16	3	19	0.8421052631578947	1	1	0.9999999986073127	0
PUBLISHED_MERGE	RF1b	f1r	43	16	59	0.7288135593220338	1	1	1.0	0
PUBLISHED_MERGE	RF1b	f1v	26	6	32	0.8125	1	1	0.9999999999999871	0
PUBLISHED_MERGE	RF1b	f20r	33	16	49	0.673469387755102	1	1	0.9999999999999918	0
PUBLISHED_MERGE	RF1b	f20v	25	6	31	0.8064516129032258	1	1	0.9999999999999449	0
PUBLISHED_MERGE	RF1b	f21r	23	16	39	0.5897435897435898	1	1	0.9999999835649489	0
PUBLISHED_MERGE	RF1b	f21v	23	3	26	0.8846153846153846	1	1	0.9999999999999456	0
PUBLISHED_MERGE	RF1b	f22r	21	2	23	0.9130434782608695	1	1	0.9999999999996254	0
PUBLISHED_MERGE	RF1b	f22v	18	1	19	0.9473684210526315	1	1	0.9999999999890035	0
PUBLISHED_MERGE	RF1b	f23r	17	2	19	0.8947368421052632	1	1	0.9999999998762472	0
PUBLISHED_MERGE	RF1b	f23v	15	5	20	0.75	1	1	0.9999999586284206	0
PUBLISHED_MERGE	RF1b	f24r	10	11	21	0.47619047619047616	0	1	0.9806684860813071	1
PUBLISHED_MERGE	RF1b	f24v	24	6	30	0.8	1	1	0.9999999999997653	0
PUBLISHED_MERGE	RF1b	f25r	8	4	12	0.6666666666666666	1	1	0.999598936090424	0
PUBLISHED_MERGE	RF1b	f25v	14	4	18	0.7777777777777778	1	1	0.9999999331810234	0
PUBLISHED_MERGE	RF1b	f26r	3	21	24	0.125	0	0	1.2064733765759772e-07	0
PUBLISHED_MERGE	RF1b	f26v	1	27	28	0.03571428571428571	0	0	1.9620959514248788e-11	0
PUBLISHED_MERGE	RF1b	f27r	19	15	34	0.5588235294117647	1	1	0.9999979431061603	0
PUBLISHED_MERGE	RF1b	f27v	18	6	24	0.75	1	1	0.999999998590684	0
PUBLISHED_MERGE	RF1b	f28r	27	1	28	0.9642857142857143	1	1	1.0	0
PUBLISHED_MERGE	RF1b	f28v	20	7	27	0.7407407407407407	1	1	0.999999999795326	0
PUBLISHED_MERGE	RF1b	f29r	19	12	31	0.6129032258064516	1	1	0.99999988816907	0
