unit_id	locus	page	physical_folio	section	currier	hand	kind	symbol_count	split
f102r1.11|C007	f102r1.11	f102r1	f102	P	A	1	P	5	TEST
f102r1.11|C008	f102r1.11	f102r1	f102	P	A	1	P	5	TEST
f102r1.14|C001	f102r1.14	f102r1	f102	P	A	1	P	4	TEST
f102r1.14|C002	f102r1.14	f102r1	f102	P	A	1	P	4	TEST
f102r1.14|C003	f102r1.14	f102r1	f102	P	A	1	P	5	TEST
f102r1.14|C004	f102r1.14	f102r1	f102	P	A	1	P	4	TEST
f102r1.14|C005	f102r1.14	f102r1	f102	P	A	1	P	3	TEST
f102r1.14|C006	f102r1.14	f102r1	f102	P	A	1	P	6	TEST
f102r1.14|C007	f102r1.14	f102r1	f102	P	A	1	P	4	TEST
f102r1.14|C008	f102r1.14	f102r1	f102	P	A	1	P	3	TEST
f102r1.14|C009	f102r1.14	f102r1	f102	P	A	1	P	1	TEST
f102r1.14|C010	f102r1.14	f102r1	f102	P	A	1	P	2	TEST
f102r1.14|C011	f102r1.14	f102r1	f102	P	A	1	P	4	TEST
f102r1.15|C001	f102r1.15	f102r1	f102	P	A	1	P	2	TEST
f102r1.15|C002	f102r1.15	f102r1	f102	P	A	1	P	3	TEST
f102r1.15|C003	f102r1.15	f102r1	f102	P	A	1	P	3	TEST
f102r1.15|C004	f102r1.15	f102r1	f102	P	A	1	P	6	TEST
f102r1.15|C005	f102r1.15	f102r1	f102	P	A	1	P	3	TEST
f102r1.15|C006	f102r1.15	f102r1	f102	P	A	1	P	7	TEST
f102r1.15|C007	f102r1.15	f102r1	f102	P	A	1	P	3	TEST
f102r1.15|C008	f102r1.15	f102r1	f102	P	A	1	P	2	TEST
f102r1.15|C009	f102r1.15	f102r1	f102	P	A	1	P	7	TEST
f102r1.17|C001	f102r1.17	f102r1	f102	P	A	1	P	4	TEST
f102r1.17|C002	f102r1.17	f102r1	f102	P	A	1	P	5	TEST
f102r1.17|C003	f102r1.17	f102r1	f102	P	A	1	P	5	TEST
f102r1.17|C004	f102r1.17	f102r1	f102	P	A	1	P	4	TEST
f102r1.17|C005	f102r1.17	f102r1	f102	P	A	1	P	4	TEST
f102r1.17|C006	f102r1.17	f102r1	f102	P	A	1	P	3	TEST
f102r1.3|C001	f102r1.3	f102r1	f102	P	A	1	P	5	TEST
f102r1.3|C002	f102r1.3	f102r1	f102	P	A	1	P	4	TEST
f102r1.3|C003	f102r1.3	f102r1	f102	P	A	1	P	6	TEST
f102r1.3|C004	f102r1.3	f102r1	f102	P	A	1	P	3	TEST
f102r1.3|C005	f102r1.3	f102r1	f102	P	A	1	P	5	TEST
f102r1.3|C006	f102r1.3	f102r1	f102	P	A	1	P	6	TEST
f102r1.3|C007	f102r1.3	f102r1	f102	P	A	1	P	6	TEST
f102r1.5|C001	f102r1.5	f102r1	f102	P	A	1	P	4	TEST
f102r1.5|C002	f102r1.5	f102r1	f102	P	A	1	P	4	TEST
f102r1.5|C003	f102r1.5	f102r1	f102	P	A	1	P	2	TEST
f102r1.5|C004	f102r1.5	f102r1	f102	P	A	1	P	4	TEST
f102r1.5|C005	f102r1.5	f102r1	f102	P	A	1	P	4	TEST
f102r1.5|C006	f102r1.5	f102r1	f102	P	A	1	P	10	TEST
f102r1.5|C007	f102r1.5	f102r1	f102	P	A	1	P	3	TEST
f102r1.5|C008	f102r1.5	f102r1	f102	P	A	1	P	4	TEST
f102r1.5|C009	f102r1.5	f102r1	f102	P	A	1	P	5	TEST
f102r1.5|C010	f102r1.5	f102r1	f102	P	A	1	P	3	TEST
f102r1.6|C001	f102r1.6	f102r1	f102	P	A	1	P	3	TEST
f102r1.6|C002	f102r1.6	f102r1	f102	P	A	1	P	5	TEST
f102r1.6|C003	f102r1.6	f102r1	f102	P	A	1	P	4	TEST
f102r1.6|C004	f102r1.6	f102r1	f102	P	A	1	P	6	TEST
f102r1.8|C001	f102r1.8	f102r1	f102	P	A	1	P	6	TEST
f102r1.8|C002	f102r1.8	f102r1	f102	P	A	1	P	6	TEST
f102r1.8|C003	f102r1.8	f102r1	f102	P	A	1	P	4	TEST
f102r1.8|C004	f102r1.8	f102r1	f102	P	A	1	P	5	TEST
f102r1.8|C005	f102r1.8	f102r1	f102	P	A	1	P	3	TEST
f102r1.8|C006	f102r1.8	f102r1	f102	P	A	1	P	5	TEST
f102r1.8|C007	f102r1.8	f102r1	f102	P	A	1	P	6	TEST
f102r1.8|C008	f102r1.8	f102r1	f102	P	A	1	P	4	TEST
f102r1.9|C001	f102r1.9	f102r1	f102	P	A	1	P	3	TEST
f102r1.9|C002	f102r1.9	f102r1	f102	P	A	1	P	8	TEST
f102r1.9|C003	f102r1.9	f102r1	f102	P	A	1	P	6	TEST
f102r1.9|C004	f102r1.9	f102r1	f102	P	A	1	P	6	TEST
f102r1.9|C005	f102r1.9	f102r1	f102	P	A	1	P	11	TEST
f102r1.9|C006	f102r1.9	f102r1	f102	P	A	1	P	6	TEST
f102r1.9|C007	f102r1.9	f102r1	f102	P	A	1	P	2	TEST
f102r2.12|C001	f102r2.12	f102r2	f102	P	A	1	P	4	TEST
f102r2.12|C002	f102r2.12	f102r2	f102	P	A	1	P	5	TEST
f102r2.12|C003	f102r2.12	f102r2	f102	P	A	1	P	4	TEST
f102r2.12|C004	f102r2.12	f102r2	f102	P	A	1	P	5	TEST
f102r2.12|C005	f102r2.12	f102r2	f102	P	A	1	P	3	TEST
f102r2.12|C006	f102r2.12	f102r2	f102	P	A	1	P	3	TEST
f102r2.12|C007	f102r2.12	f102r2	f102	P	A	1	P	3	TEST
f102r2.12|C008	f102r2.12	f102r2	f102	P	A	1	P	6	TEST
f102r2.18|C001	f102r2.18	f102r2	f102	P	A	1	P	4	TEST
f102r2.18|C002	f102r2.18	f102r2	f102	P	A	1	P	3	TEST
f102r2.18|C003	f102r2.18	f102r2	f102	P	A	1	P	5	TEST
f102r2.18|C004	f102r2.18	f102r2	f102	P	A	1	P	3	TEST
f102r2.18|C005	f102r2.18	f102r2	f102	P	A	1	P	3	TEST
f102r2.18|C006	f102r2.18	f102r2	f102	P	A	1	P	3	TEST
f102r2.18|C007	f102r2.18	f102r2	f102	P	A	1	P	3	TEST
f102r2.18|C008	f102r2.18	f102r2	f102	P	A	1	P	5	TEST
f102r2.18|C009	f102r2.18	f102r2	f102	P	A	1	P	3	TEST
f102r2.18|C010	f102r2.18	f102r2	f102	P	A	1	P	3	TEST
f102r2.18|C011	f102r2.18	f102r2	f102	P	A	1	P	3	TEST
f102r2.2|C001	f102r2.2	f102r2	f102	P	A	1	P	5	TEST
f102r2.2|C002	f102r2.2	f102r2	f102	P	A	1	P	3	TEST
f102r2.2|C003	f102r2.2	f102r2	f102	P	A	1	P	3	TEST
f102r2.2|C004	f102r2.2	f102r2	f102	P	A	1	P	3	TEST
f102r2.2|C005	f102r2.2	f102r2	f102	P	A	1	P	3	TEST
f102r2.2|C006	f102r2.2	f102r2	f102	P	A	1	P	2	TEST
f102r2.2|C007	f102r2.2	f102r2	f102	P	A	1	P	6	TEST
f102r2.3|C001	f102r2.3	f102r2	f102	P	A	1	P	5	TEST
f102r2.3|C002	f102r2.3	f102r2	f102	P	A	1	P	4	TEST
f102r2.3|C003	f102r2.3	f102r2	f102	P	A	1	P	4	TEST
f102r2.3|C004	f102r2.3	f102r2	f102	P	A	1	P	5	TEST
f102r2.3|C005	f102r2.3	f102r2	f102	P	A	1	P	4	TEST
f102r2.3|C006	f102r2.3	f102r2	f102	P	A	1	P	5	TEST
f102r2.4|C001	f102r2.4	f102r2	f102	P	A	1	P	3	TEST
f102r2.4|C002	f102r2.4	f102r2	f102	P	A	1	P	4	TEST
f102r2.4|C003	f102r2.4	f102r2	f102	P	A	1	P	2	TEST
f102r2.4|C004	f102r2.4	f102r2	f102	P	A	1	P	3	TEST
f102r2.4|C005	f102r2.4	f102r2	f102	P	A	1	P	4	TEST
f102r2.4|C006	f102r2.4	f102r2	f102	P	A	1	P	6	TEST
f102r2.4|C007	f102r2.4	f102r2	f102	P	A	1	P	3	TEST
f102r2.4|C008	f102r2.4	f102r2	f102	P	A	1	P	4	TEST
f102r2.5|C001	f102r2.5	f102r2	f102	P	A	1	P	3	TEST
f102r2.5|C002	f102r2.5	f102r2	f102	P	A	1	P	3	TEST
f102r2.5|C003	f102r2.5	f102r2	f102	P	A	1	P	2	TEST
f102r2.5|C004	f102r2.5	f102r2	f102	P	A	1	P	3	TEST
f102r2.5|C005	f102r2.5	f102r2	f102	P	A	1	P	4	TEST
f102r2.5|C006	f102r2.5	f102r2	f102	P	A	1	P	5	TEST
f102r2.5|C007	f102r2.5	f102r2	f102	P	A	1	P	3	TEST
f102r2.5|C008	f102r2.5	f102r2	f102	P	A	1	P	4	TEST
f102r2.6|C001	f102r2.6	f102r2	f102	P	A	1	P	3	TEST
f102r2.6|C002	f102r2.6	f102r2	f102	P	A	1	P	5	TEST
f102r2.6|C003	f102r2.6	f102r2	f102	P	A	1	P	7	TEST
f102r2.6|C004	f102r2.6	f102r2	f102	P	A	1	P	5	TEST
f102r2.6|C005	f102r2.6	f102r2	f102	P	A	1	P	3	TEST
f102r2.6|C006	f102r2.6	f102r2	f102	P	A	1	P	3	TEST
f102r2.6|C007	f102r2.6	f102r2	f102	P	A	1	P	5	TEST
f102r2.6|C008	f102r2.6	f102r2	f102	P	A	1	P	1	TEST
f102r2.6|C009	f102r2.6	f102r2	f102	P	A	1	P	4	TEST
f102v1.11|C001	f102v1.11	f102v1	f102	P	A	1	P	3	TEST
f102v1.11|C002	f102v1.11	f102v1	f102	P	A	1	P	3	TEST
f102v1.11|C003	f102v1.11	f102v1	f102	P	A	1	P	4	TEST
f102v1.11|C004	f102v1.11	f102v1	f102	P	A	1	P	5	TEST
f102v1.11|C005	f102v1.11	f102v1	f102	P	A	1	P	4	TEST
f102v1.11|C006	f102v1.11	f102v1	f102	P	A	1	P	3	TEST
f102v1.11|C007	f102v1.11	f102v1	f102	P	A	1	P	6	TEST
f102v1.11|C008	f102v1.11	f102v1	f102	P	A	1	P	3	TEST
f102v1.11|C009	f102v1.11	f102v1	f102	P	A	1	P	5	TEST
f102v1.11|C010	f102v1.11	f102v1	f102	P	A	1	P	2	TEST
f102v1.12|C001	f102v1.12	f102v1	f102	P	A	1	P	1	TEST
f102v1.12|C002	f102v1.12	f102v1	f102	P	A	1	P	4	TEST
f102v1.12|C003	f102v1.12	f102v1	f102	P	A	1	P	4	TEST
f102v1.12|C004	f102v1.12	f102v1	f102	P	A	1	P	3	TEST
f102v1.12|C005	f102v1.12	f102v1	f102	P	A	1	P	7	TEST
f102v1.12|C006	f102v1.12	f102v1	f102	P	A	1	P	1	TEST
f102v1.12|C007	f102v1.12	f102v1	f102	P	A	1	P	2	TEST
f102v1.12|C008	f102v1.12	f102v1	f102	P	A	1	P	4	TEST
f102v1.12|C009	f102v1.12	f102v1	f102	P	A	1	P	3	TEST
f102v1.12|C010	f102v1.12	f102v1	f102	P	A	1	P	6	TEST
f102v1.20|C001	f102v1.20	f102v1	f102	P	A	1	P	3	TEST
f102v1.20|C002	f102v1.20	f102v1	f102	P	A	1	P	3	TEST
f102v1.20|C003	f102v1.20	f102v1	f102	P	A	1	P	5	TEST
f102v1.20|C004	f102v1.20	f102v1	f102	P	A	1	P	5	TEST
f102v1.20|C005	f102v1.20	f102v1	f102	P	A	1	P	7	TEST
f102v1.20|C006	f102v1.20	f102v1	f102	P	A	1	P	5	TEST
f102v1.20|C007	f102v1.20	f102v1	f102	P	A	1	P	6	TEST
f102v1.20|C008	f102v1.20	f102v1	f102	P	A	1	P	4	TEST
f102v1.20|C009	f102v1.20	f102v1	f102	P	A	1	P	3	TEST
f102v1.23|C001	f102v1.23	f102v1	f102	P	A	1	P	6	TEST
f102v1.23|C002	f102v1.23	f102v1	f102	P	A	1	P	2	TEST
f102v1.23|C003	f102v1.23	f102v1	f102	P	A	1	P	5	TEST
f102v1.23|C004	f102v1.23	f102v1	f102	P	A	1	P	5	TEST
f102v1.23|C005	f102v1.23	f102v1	f102	P	A	1	P	5	TEST
f102v1.23|C006	f102v1.23	f102v1	f102	P	A	1	P	6	TEST
f102v1.23|C007	f102v1.23	f102v1	f102	P	A	1	P	4	TEST
f102v1.23|C008	f102v1.23	f102v1	f102	P	A	1	P	6	TEST
f102v1.24|C001	f102v1.24	f102v1	f102	P	A	1	P	4	TEST
f102v1.24|C002	f102v1.24	f102v1	f102	P	A	1	P	3	TEST
f102v1.24|C003	f102v1.24	f102v1	f102	P	A	1	P	4	TEST
f102v1.24|C004	f102v1.24	f102v1	f102	P	A	1	P	4	TEST
f102v1.7|C001	f102v1.7	f102v1	f102	P	A	1	P	4	TEST
f102v1.7|C002	f102v1.7	f102v1	f102	P	A	1	P	4	TEST
f102v1.7|C003	f102v1.7	f102v1	f102	P	A	1	P	4	TEST
f102v1.7|C004	f102v1.7	f102v1	f102	P	A	1	P	3	TEST
f102v1.7|C005	f102v1.7	f102v1	f102	P	A	1	P	3	TEST
f102v1.7|C006	f102v1.7	f102v1	f102	P	A	1	P	5	TEST
f102v1.7|C007	f102v1.7	f102v1	f102	P	A	1	P	5	TEST
f102v1.7|C008	f102v1.7	f102v1	f102	P	A	1	P	7	TEST
f102v1.9|C001	f102v1.9	f102v1	f102	P	A	1	P	5	TEST
f102v1.9|C002	f102v1.9	f102v1	f102	P	A	1	P	3	TEST
f102v1.9|C003	f102v1.9	f102v1	f102	P	A	1	P	6	TEST
f102v1.9|C004	f102v1.9	f102v1	f102	P	A	1	P	4	TEST
f102v1.9|C005	f102v1.9	f102v1	f102	P	A	1	P	6	TEST
f102v1.9|C006	f102v1.9	f102v1	f102	P	A	1	P	2	TEST
f102v1.9|C007	f102v1.9	f102v1	f102	P	A	1	P	3	TEST
f102v1.9|C008	f102v1.9	f102v1	f102	P	A	1	P	4	TEST
f102v1.9|C009	f102v1.9	f102v1	f102	P	A	1	P	6	TEST
f102v1.9|C010	f102v1.9	f102v1	f102	P	A	1	P	3	TEST
f102v2.18|C001	f102v2.18	f102v2	f102	P	A	1	P	5	TEST
f102v2.18|C002	f102v2.18	f102v2	f102	P	A	1	P	2	TEST
f102v2.18|C003	f102v2.18	f102v2	f102	P	A	1	P	5	TEST
f102v2.18|C004	f102v2.18	f102v2	f102	P	A	1	P	5	TEST
f102v2.18|C005	f102v2.18	f102v2	f102	P	A	1	P	5	TEST
f102v2.18|C006	f102v2.18	f102v2	f102	P	A	1	P	2	TEST
f102v2.18|C007	f102v2.18	f102v2	f102	P	A	1	P	1	TEST
f102v2.23|C001	f102v2.23	f102v2	f102	P	A	1	P	4	TEST
f102v2.23|C002	f102v2.23	f102v2	f102	P	A	1	P	4	TEST
f102v2.23|C003	f102v2.23	f102v2	f102	P	A	1	P	3	TEST
f102v2.23|C004	f102v2.23	f102v2	f102	P	A	1	P	4	TEST
f102v2.23|C005	f102v2.23	f102v2	f102	P	A	1	P	4	TEST
f102v2.23|C006	f102v2.23	f102v2	f102	P	A	1	P	2	TEST
f102v2.23|C007	f102v2.23	f102v2	f102	P	A	1	P	2	TEST
f102v2.33|C001	f102v2.33	f102v2	f102	P	A	1	P	6	TEST
f102v2.33|C002	f102v2.33	f102v2	f102	P	A	1	P	2	TEST
f102v2.33|C003	f102v2.33	f102v2	f102	P	A	1	P	5	TEST
f102v2.33|C004	f102v2.33	f102v2	f102	P	A	1	P	4	TEST
f102v2.33|C005	f102v2.33	f102v2	f102	P	A	1	P	1	TEST
f102v2.33|C006	f102v2.33	f102v2	f102	P	A	1	P	1	TEST
f102v2.33|C007	f102v2.33	f102v2	f102	P	A	1	P	2	TEST
f102v2.33|C008	f102v2.33	f102v2	f102	P	A	1	P	3	TEST
f102v2.33|C009	f102v2.33	f102v2	f102	P	A	1	P	2	TEST
f102v2.33|C010	f102v2.33	f102v2	f102	P	A	1	P	3	TEST
f102v2.33|C011	f102v2.33	f102v2	f102	P	A	1	P	4	TEST
f102v2.33|C012	f102v2.33	f102v2	f102	P	A	1	P	2	TEST
f102v2.34|C001	f102v2.34	f102v2	f102	P	A	1	P	3	TEST
f102v2.34|C002	f102v2.34	f102v2	f102	P	A	1	P	3	TEST
f102v2.34|C003	f102v2.34	f102v2	f102	P	A	1	P	5	TEST
f102v2.34|C004	f102v2.34	f102v2	f102	P	A	1	P	6	TEST
f102v2.34|C005	f102v2.34	f102v2	f102	P	A	1	P	6	TEST
f102v2.34|C006	f102v2.34	f102v2	f102	P	A	1	P	5	TEST
f102v2.34|C007	f102v2.34	f102v2	f102	P	A	1	P	4	TEST
f102v2.34|C008	f102v2.34	f102v2	f102	P	A	1	P	4	TEST
f102v2.34|C009	f102v2.34	f102v2	f102	P	A	1	P	3	TEST
f102v2.37|C001	f102v2.37	f102v2	f102	P	A	1	P	4	TEST
f102v2.37|C002	f102v2.37	f102v2	f102	P	A	1	P	2	TEST
f102v2.37|C003	f102v2.37	f102v2	f102	P	A	1	P	3	TEST
f102v2.37|C004	f102v2.37	f102v2	f102	P	A	1	P	3	TEST
f102v2.37|C005	f102v2.37	f102v2	f102	P	A	1	P	2	TEST
f102v2.37|C006	f102v2.37	f102v2	f102	P	A	1	P	3	TEST
f102v2.37|C007	f102v2.37	f102v2	f102	P	A	1	P	4	TEST
f102v2.37|C008	f102v2.37	f102v2	f102	P	A	1	P	5	TEST
f102v2.37|C009	f102v2.37	f102v2	f102	P	A	1	P	8	TEST
f102v2.37|C010	f102v2.37	f102v2	f102	P	A	1	P	3	TEST
f102v2.39|C001	f102v2.39	f102v2	f102	P	A	1	P	5	TEST
f102v2.39|C002	f102v2.39	f102v2	f102	P	A	1	P	4	TEST
f102v2.39|C003	f102v2.39	f102v2	f102	P	A	1	P	5	TEST
f102v2.39|C004	f102v2.39	f102v2	f102	P	A	1	P	4	TEST
f103r.10|C001	f103r.10	f103r	f103	S	B	3	P	3	TRAIN
f103r.10|C002	f103r.10	f103r	f103	S	B	3	P	2	TRAIN
f103r.10|C003	f103r.10	f103r	f103	S	B	3	P	3	TRAIN
f103r.10|C004	f103r.10	f103r	f103	S	B	3	P	5	TRAIN
f103r.10|C005	f103r.10	f103r	f103	S	B	3	P	3	TRAIN
f103r.10|C006	f103r.10	f103r	f103	S	B	3	P	4	TRAIN
f103r.10|C007	f103r.10	f103r	f103	S	B	3	P	4	TRAIN
f103r.10|C008	f103r.10	f103r	f103	S	B	3	P	4	TRAIN
f103r.10|C009	f103r.10	f103r	f103	S	B	3	P	4	TRAIN
f103r.10|C010	f103r.10	f103r	f103	S	B	3	P	4	TRAIN
f103r.10|C011	f103r.10	f103r	f103	S	B	3	P	6	TRAIN
f103r.10|C012	f103r.10	f103r	f103	S	B	3	P	5	TRAIN
