source_record_id	page	physical_folio	ring	grove_number	clothing_state	state_provenance	confidence	observation_basis	human_source_url	human_source_sha256	canvas_id	image_url	image_sha256
STOLFI_BEST_0501	f71v	f71	OUTER	7	DRESSED	HUMAN_STOLFI_GROVE_UNIT_COMMENT	EXPLICIT	Grove's #7, dressed	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f71v.S1	681a57432192ccb613c1d8eceffddafeb5776823daa650c7db14c1956c113eb0	NONE	NONE	NONE
STOLFI_BEST_0504	f71v	f71	OUTER	8	UNDRESSED	HUMAN_STOLFI_GROVE_UNIT_COMMENT	EXPLICIT	Grove's #8, naked	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f71v.S1	681a57432192ccb613c1d8eceffddafeb5776823daa650c7db14c1956c113eb0	NONE	NONE	NONE
STOLFI_BEST_0507	f71v	f71	OUTER	9	UNDRESSED	HUMAN_STOLFI_GROVE_UNIT_COMMENT	EXPLICIT	Grove's #9, naked	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f71v.S1	681a57432192ccb613c1d8eceffddafeb5776823daa650c7db14c1956c113eb0	NONE	NONE	NONE
STOLFI_BEST_0510	f71v	f71	OUTER	10	UNCERTAIN	HUMAN_STOLFI_GROVE_UNIT_COMMENT	EXPLICIT	Grove's #10, partly dressed	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f71v.S1	681a57432192ccb613c1d8eceffddafeb5776823daa650c7db14c1956c113eb0	NONE	NONE	NONE
STOLFI_BEST_0530	f72r1	f72	INNER	1	DRESSED	HUMAN_STOLFI_GROVE_UNIT_COMMENT	EXPLICIT	08:45 - barrel, dressed, hole play	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r1.S2	4fb22fc16c4411d83bcbeaa6ff5798a4506f6edc8d035e8ccb24a4766d264e88	NONE	NONE	NONE
STOLFI_BEST_0532	f72r1	f72	INNER	2	UNDRESSED	SOURCE_BOUND_NATIVE_VISUAL	HIGH	00:30 figure has a visibly bare upper torso with no garment boundary	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r1.S2	4fb22fc16c4411d83bcbeaa6ff5798a4506f6edc8d035e8ccb24a4766d264e88	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/full/0/default.jpg	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269
STOLFI_BEST_0534	f72r1	f72	INNER	3	UNDRESSED	SOURCE_BOUND_NATIVE_VISUAL	HIGH	02:30 figure has a visibly bare upper torso with no garment boundary	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r1.S2	4fb22fc16c4411d83bcbeaa6ff5798a4506f6edc8d035e8ccb24a4766d264e88	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/full/0/default.jpg	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269
STOLFI_BEST_0536	f72r1	f72	INNER	4	UNDRESSED	SOURCE_BOUND_NATIVE_VISUAL	MEDIUM	04:30 figure has no visible garment outline on the exposed torso	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r1.S2	4fb22fc16c4411d83bcbeaa6ff5798a4506f6edc8d035e8ccb24a4766d264e88	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/full/0/default.jpg	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269
STOLFI_BEST_0538	f72r1	f72	INNER	5	UNCERTAIN	SOURCE_BOUND_NATIVE_VISUAL	UNCERTAIN	07:15 torso and barrel overlap do not permit a reliable garment decision	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r1.S2	4fb22fc16c4411d83bcbeaa6ff5798a4506f6edc8d035e8ccb24a4766d264e88	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/full/0/default.jpg	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269
STOLFI_BEST_0581	f72r2	f72	OUTER	1	UNDRESSED	SOURCE_BOUND_NATIVE_VISUAL	HIGH	10:30 figure has a visibly bare torso with no garment boundary	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r2.S1	381a580a7a98d87f85f61350d0752b024410176127bbd4842ebb069215cf0347	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/full/0/default.jpg	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269
STOLFI_BEST_0583	f72r2	f72	OUTER	2	UNDRESSED	SOURCE_BOUND_NATIVE_VISUAL	HIGH	11:00 figure has a visibly bare torso with no garment boundary	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r2.S1	381a580a7a98d87f85f61350d0752b024410176127bbd4842ebb069215cf0347	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/full/0/default.jpg	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269
STOLFI_BEST_0585	f72r2	f72	OUTER	3	UNDRESSED	SOURCE_BOUND_NATIVE_VISUAL	HIGH	00:00 figure has a visibly bare torso with no garment boundary	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r2.S1	381a580a7a98d87f85f61350d0752b024410176127bbd4842ebb069215cf0347	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/full/0/default.jpg	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269
STOLFI_BEST_0603	f72r2	f72	OUTER	4	UNDRESSED	SOURCE_BOUND_NATIVE_VISUAL	HIGH	00:45 figure has a visibly bare torso with no garment boundary	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r2.S1	381a580a7a98d87f85f61350d0752b024410176127bbd4842ebb069215cf0347	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/full/0/default.jpg	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269
STOLFI_BEST_0589	f72r2	f72	OUTER	5	UNDRESSED	SOURCE_BOUND_NATIVE_VISUAL	HIGH	01:15 figure has a visibly bare torso with no garment boundary	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r2.S1	381a580a7a98d87f85f61350d0752b024410176127bbd4842ebb069215cf0347	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/full/0/default.jpg	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269
STOLFI_BEST_0591	f72r2	f72	OUTER	6	UNDRESSED	SOURCE_BOUND_NATIVE_VISUAL	HIGH	02:00 figure has a visibly bare torso with no garment boundary	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r2.S1	381a580a7a98d87f85f61350d0752b024410176127bbd4842ebb069215cf0347	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/full/0/default.jpg	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269
STOLFI_BEST_0593	f72r2	f72	OUTER	7	UNDRESSED	SOURCE_BOUND_NATIVE_VISUAL	HIGH	03:00 figure has a visibly bare torso with no garment boundary	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r2.S1	381a580a7a98d87f85f61350d0752b024410176127bbd4842ebb069215cf0347	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/full/0/default.jpg	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269
STOLFI_BEST_0595	f72r2	f72	OUTER	8	UNDRESSED	SOURCE_BOUND_NATIVE_VISUAL	HIGH	04:00 figure has a visibly bare torso with no garment boundary	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r2.S1	381a580a7a98d87f85f61350d0752b024410176127bbd4842ebb069215cf0347	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/full/0/default.jpg	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269
STOLFI_BEST_0597	f72r2	f72	OUTER	9	UNDRESSED	SOURCE_BOUND_NATIVE_VISUAL	MEDIUM	05:15 figure has no visible garment outline on the exposed torso	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r2.S1	381a580a7a98d87f85f61350d0752b024410176127bbd4842ebb069215cf0347	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/full/0/default.jpg	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269
STOLFI_BEST_0599	f72r2	f72	OUTER	10	UNCERTAIN	SOURCE_BOUND_NATIVE_VISUAL	UNCERTAIN	06:15 reclining figure and carpet-like support make the garment boundary ambiguous	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r2.S1	381a580a7a98d87f85f61350d0752b024410176127bbd4842ebb069215cf0347	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/full/0/default.jpg	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269
STOLFI_BEST_0601	f72r2	f72	OUTER	11	DRESSED	HUMAN_STOLFI_GROVE_UNIT_COMMENT	EXPLICIT	Grove's #11, 2nd carpet, dressed, male?	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r2.S1	381a580a7a98d87f85f61350d0752b024410176127bbd4842ebb069215cf0347	NONE	NONE	NONE
STOLFI_BEST_0587	f72r2	f72	OUTER	12	DRESSED	HUMAN_STOLFI_GROVE_UNIT_COMMENT	EXPLICIT	Grove's #12, 3rd carpet, dressed, male?	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r2.S1	381a580a7a98d87f85f61350d0752b024410176127bbd4842ebb069215cf0347	NONE	NONE	NONE
STOLFI_BEST_0605	f72r2	f72	OUTER	13	DRESSED	HUMAN_STOLFI_GROVE_UNIT_COMMENT	EXPLICIT	Grove's #13, dressed, female	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r2.S1	381a580a7a98d87f85f61350d0752b024410176127bbd4842ebb069215cf0347	NONE	NONE	NONE
STOLFI_BEST_0608	f72r2	f72	OUTER	15	UNCERTAIN	SOURCE_BOUND_NATIVE_VISUAL	UNCERTAIN	09:00 fold-edge figure is insufficiently complete for a reliable garment decision	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r2.S1	381a580a7a98d87f85f61350d0752b024410176127bbd4842ebb069215cf0347	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/full/0/default.jpg	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269
STOLFI_BEST_0610	f72r2	f72	OUTER	16	UNCERTAIN	SOURCE_BOUND_NATIVE_VISUAL	UNCERTAIN	09:30 fold-edge figure is insufficiently complete for a reliable garment decision	https://www.ic.unicamp.br/~stolfi/EXPORT/voynich/Notes/060/L16%2BH-eva/UNITS/f72r2.S1	381a580a7a98d87f85f61350d0752b024410176127bbd4842ebb069215cf0347	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/full/0/default.jpg	45f7caf4b58744fdcd4928887661b56a135538a5a40a24fea6ca6c5239898269
