unit_id	cell_id	physical_folio	section
LRG006-U41019c43f275b87cf47c	LRG006-C015	f77	B
LRG006-U4dc13808d79c77b85d19	LRG006-C015	f77	B
LRG006-U6a834e2427300cee218f	LRG006-C015	f77	B
LRG006-U8a2569d296e8b1b48d63	LRG006-C015	f77	B
LRG006-Ub6a1d9b0088d7d694766	LRG006-C015	f77	B
LRG006-Uf4f29785acd5fb622a16	LRG006-C015	f77	B
LRG006-Ufac82ab0971fcf6d22a5	LRG006-C015	f77	B
LRG006-Ua58ad9f20f3ca518865a	LRG006-C016	f77	B
LRG006-Ub4fda1a5b4ecb36b7261	LRG006-C016	f77	B
LRG006-Ubb1c3a41fc7f6b8d7da7	LRG006-C016	f77	B
LRG006-Ueea0edb4b1bb328d05d1	LRG006-C016	f77	B
LRG006-Uf80c506c3bfa04070d19	LRG006-C016	f77	B
LRG006-U1fe3d7202cbdf3b89455	LRG006-C017	f78	B
LRG006-U35314af33272a9fea4c0	LRG006-C017	f78	B
LRG006-U375b06b649c229cd584a	LRG006-C017	f78	B
LRG006-U4b220508c9f283fb001d	LRG006-C017	f78	B
LRG006-U4d64a5c70a6050d3b1d0	LRG006-C017	f78	B
LRG006-U51fd428747cc75b064a6	LRG006-C017	f78	B
LRG006-U70e73d00fa124b9e1c51	LRG006-C017	f78	B
LRG006-U7590dfdb6a8a302d653e	LRG006-C017	f78	B
LRG006-U77d284c05a346b54c4f6	LRG006-C017	f78	B
LRG006-U7a38e284ca53925f4c44	LRG006-C017	f78	B
LRG006-Uc845a3cb0bd5ec8196a9	LRG006-C017	f78	B
LRG006-Udfb16aedff80d6d9c337	LRG006-C017	f78	B
LRG006-Ue2417e77a2687f3666c0	LRG006-C017	f78	B
LRG006-Ue4ee44cb1eef9ec09ac7	LRG006-C017	f78	B
LRG006-Uf2aa0f50a918a99de312	LRG006-C017	f78	B
LRG006-Uf8a0489fe0d8a66936a5	LRG006-C017	f78	B
LRG006-Ufdb606a589f717cbe278	LRG006-C017	f78	B
LRG006-U002ac09f8501f2ee821d	LRG006-C018	f78	B
LRG006-U078565c4ba3d6c9efc1d	LRG006-C018	f78	B
LRG006-U095d4002f65a392018ec	LRG006-C018	f78	B
LRG006-U28c4a8a8e0a934b8d020	LRG006-C018	f78	B
LRG006-U5b73cb95277676dc6143	LRG006-C018	f78	B
LRG006-U0312ff8ff8fb960ec9ec	LRG006-C019	f80	B
LRG006-U147c36a08c0bccf46815	LRG006-C019	f80	B
LRG006-U23bb88fdecf3b0cafecc	LRG006-C019	f80	B
LRG006-U2db54c83c6febf1c4e19	LRG006-C019	f80	B
LRG006-U397048b58d5914b68628	LRG006-C019	f80	B
LRG006-U3b5909ddf50f8f3dc76f	LRG006-C019	f80	B
LRG006-U47b41365c53cdc86cebc	LRG006-C019	f80	B
LRG006-U5296fbf6461be3b9d471	LRG006-C019	f80	B
LRG006-U55f9dd4e5610fefb2855	LRG006-C019	f80	B
LRG006-U5b0bd14340014d865fc4	LRG006-C019	f80	B
LRG006-U669ccda8c7843856e6b4	LRG006-C019	f80	B
LRG006-U6855483ef9f7db5216be	LRG006-C019	f80	B
LRG006-U6f370958e3560c0698fb	LRG006-C019	f80	B
LRG006-U7f3b2996109cb63f6a32	LRG006-C019	f80	B
LRG006-U8457566813cb9d560239	LRG006-C019	f80	B
LRG006-U864531e1b289cf7ff91e	LRG006-C019	f80	B
LRG006-U8bd6a4d6ca4883d47248	LRG006-C019	f80	B
LRG006-U8d2a03aeed2e9625fb7b	LRG006-C019	f80	B
LRG006-Ua4e49f43d8d0f66dd1b0	LRG006-C019	f80	B
LRG006-Ub9796dec842af982174f	LRG006-C019	f80	B
LRG006-Ubd9f8d2a2164b55dfa73	LRG006-C019	f80	B
LRG006-Ubefc95392ce848274cd0	LRG006-C019	f80	B
LRG006-Ud9a3db27bbf808fee1f9	LRG006-C019	f80	B
LRG006-Uda2902661c40932868fc	LRG006-C019	f80	B
LRG006-Ue313a70656a5247e17b7	LRG006-C019	f80	B
LRG006-Uebd01d8af53e44b517b0	LRG006-C019	f80	B
LRG006-Uebe39783455687b1f5a5	LRG006-C019	f80	B
LRG006-Uff45d31ecae7e8e1a6e7	LRG006-C019	f80	B
LRG006-U18eec1d327eb082a618f	LRG006-C020	f80	B
LRG006-U271c9eadd261b0b80e46	LRG006-C020	f80	B
LRG006-U2901f01ad85d387f89bc	LRG006-C020	f80	B
LRG006-U37062de48968a7f85498	LRG006-C020	f80	B
LRG006-U371ca8d9753eca18efa1	LRG006-C020	f80	B
LRG006-U4f202e3553dcda342cfb	LRG006-C020	f80	B
LRG006-U5014886f7113f0fa402e	LRG006-C020	f80	B
LRG006-U6a45b372cf04b25341da	LRG006-C020	f80	B
LRG006-U729719de538a432a6434	LRG006-C020	f80	B
LRG006-U7670a67abbae065c0ae6	LRG006-C020	f80	B
LRG006-U92aa89861309d29fa239	LRG006-C020	f80	B
LRG006-Ub11fa63550767a8f29db	LRG006-C020	f80	B
LRG006-Ub977ee1aaad5c9e25ce6	LRG006-C020	f80	B
LRG006-Uc4518948684c24ae8bd9	LRG006-C020	f80	B
LRG006-Uc95eab29f7cf264b438f	LRG006-C020	f80	B
LRG006-Ud2827996550916db42c6	LRG006-C020	f80	B
LRG006-Ud84c2bad9df37c7659df	LRG006-C020	f80	B
LRG006-Uebec605f5a37be0c136e	LRG006-C020	f80	B
LRG006-Uf856478b1a016a954d4e	LRG006-C020	f80	B
LRG006-U005cba506f3a26518e08	LRG006-C021	f81	B
LRG006-U04352ab3e3040c4b9aaa	LRG006-C021	f81	B
LRG006-U05b36c4f96236f5a9fb5	LRG006-C021	f81	B
LRG006-U251f47db3795ea0efa38	LRG006-C021	f81	B
LRG006-U3233ab7c6b35e3c8eae4	LRG006-C021	f81	B
LRG006-U4368a0f8db4e1bf026f2	LRG006-C021	f81	B
LRG006-U6c67bb8d6ffa89eb41af	LRG006-C021	f81	B
LRG006-U7a3f6407f283dc858e3b	LRG006-C021	f81	B
LRG006-U7bc0a4db689ab64f5e80	LRG006-C021	f81	B
LRG006-U90f0181e2dd7358b07fc	LRG006-C021	f81	B
LRG006-Ua87d72a34251ac943b17	LRG006-C021	f81	B
LRG006-Uae374f50b42db0ba9869	LRG006-C021	f81	B
LRG006-Ub0bafe7ad9f9910ff3c8	LRG006-C021	f81	B
LRG006-Ub10a99288bbbe78d7027	LRG006-C021	f81	B
LRG006-Ub97f04294226b8076159	LRG006-C021	f81	B
LRG006-Ud1790e18df03337b76a2	LRG006-C021	f81	B
LRG006-Ue5ed9950d51796b3607b	LRG006-C021	f81	B
LRG006-Uef441745b9d7c8caccc7	LRG006-C021	f81	B
LRG006-Uf18b8afb3acaba187628	LRG006-C021	f81	B
LRG006-U029ee57eb9388d28d741	LRG006-C022	f81	B
LRG006-U20fa4841a7449010ce58	LRG006-C022	f81	B
LRG006-U48c04b2c386fc542e8ea	LRG006-C022	f81	B
LRG006-U55b186d6714c12a38543	LRG006-C022	f81	B
LRG006-Uf11b4ead61a705c67e52	LRG006-C022	f81	B
LRG006-Ufa3dbb3bdc0dfe710e1a	LRG006-C022	f81	B
LRG006-Ufc8d736c33ff6ef59aa8	LRG006-C022	f81	B
LRG006-U16d443a72d88de4bcd38	LRG006-C023	f82	B
LRG006-U1c99ddd58771f57a98de	LRG006-C023	f82	B
LRG006-U4865e98b6454a96df49b	LRG006-C023	f82	B
LRG006-U62f8b1a965c8325dfc48	LRG006-C023	f82	B
LRG006-U6e1202c4991496ace74b	LRG006-C023	f82	B
LRG006-U76e00ed917839009fab1	LRG006-C023	f82	B
LRG006-U91092819ac8e7a00b647	LRG006-C023	f82	B
LRG006-U9ae4cc752ec904bf35a9	LRG006-C023	f82	B
LRG006-Uaab509e216df993409fe	LRG006-C023	f82	B
LRG006-Ubb3bdf178e4f669293f7	LRG006-C023	f82	B
LRG006-Ubf3cee7e7b25a2324f0d	LRG006-C023	f82	B
LRG006-Ucb3a2cf1a8fdc438c7a3	LRG006-C023	f82	B
LRG006-U62c51105219fe4d865cd	LRG006-C024	f82	B
LRG006-Ufa0662ec0e344973ffd6	LRG006-C024	f82	B
LRG006-U927f137911121b4c375a	LRG006-C025	f82	B
LRG006-Ud5b5eacc8c1f8e7e54f7	LRG006-C025	f82	B
LRG006-Ueaa041a3b02747d1fa7d	LRG006-C025	f82	B
LRG006-U2a495d33cf48a522b443	LRG006-C026	f82	B
LRG006-U30351f8b73560dccffa7	LRG006-C026	f82	B
LRG006-U90e1d588a75ea7a505a5	LRG006-C026	f82	B
LRG006-U95c7d1a6383d04d54b7a	LRG006-C026	f82	B
LRG006-U9d50c249447e9c175490	LRG006-C026	f82	B
LRG006-U9e0d4144b0a0bb5a860c	LRG006-C026	f82	B
LRG006-Ua81a775756f17cad2d3d	LRG006-C026	f82	B
LRG006-U034359c8e8491fa98eb7	LRG006-C027	f82	B
LRG006-U0828e68ec8de7ea19b2d	LRG006-C027	f82	B
LRG006-U2b7a4742dbb524388981	LRG006-C027	f82	B
LRG006-U2e12df5186539bc18f9e	LRG006-C027	f82	B
LRG006-U3af404a95f4693aae593	LRG006-C027	f82	B
LRG006-U3fbc76c8f8d8ecafe03a	LRG006-C027	f82	B
LRG006-U511c650eb96a0fcfb8d0	LRG006-C027	f82	B
LRG006-U5ac71a23deb0786c8845	LRG006-C027	f82	B
LRG006-U5b61c5ba8a02f34fceda	LRG006-C027	f82	B
LRG006-U8ba397bba77d028dbfe9	LRG006-C027	f82	B
LRG006-U9a4671947d8a805a8fb7	LRG006-C027	f82	B
LRG006-Ub4a8e655e6220e226729	LRG006-C027	f82	B
LRG006-Ub65e843c1fb3241ceceb	LRG006-C027	f82	B
LRG006-Ubc3f1ac5b4fc0cddf5d3	LRG006-C027	f82	B
LRG006-Ucaae74d3218e8ac000a6	LRG006-C027	f82	B
LRG006-Ud28a302254b2e8ae9531	LRG006-C027	f82	B
LRG006-Udf24b5d1face6ef3f184	LRG006-C027	f82	B
LRG006-Ue4b6c80f00c89cad6932	LRG006-C027	f82	B
LRG006-Ufa5673bafd1b76136489	LRG006-C027	f82	B
LRG006-U1d4ecc5be3d810c961ec	LRG006-C028	f82	B
LRG006-U257a64368a095f768ef4	LRG006-C028	f82	B
LRG006-U35c4e98b4b779f743e03	LRG006-C028	f82	B
LRG006-U5cb9999be12e2526789e	LRG006-C028	f82	B
LRG006-U603017e12889d71e738d	LRG006-C028	f82	B
LRG006-U60fdc219ae2e522dbb3c	LRG006-C028	f82	B
LRG006-U97a440519a01123281c2	LRG006-C028	f82	B
LRG006-Ua7e4b4d8b02914130250	LRG006-C028	f82	B
LRG006-Uc4b5fcf6e2b40e4f7138	LRG006-C028	f82	B
LRG006-Uc77db4ebad348a83f999	LRG006-C028	f82	B
LRG006-Uc98d720ae1d2ad1b491c	LRG006-C028	f82	B
LRG006-Ud31f3db18d7c34fc2c0b	LRG006-C028	f82	B
LRG006-Uda9e1a4acb5cac4086b1	LRG006-C028	f82	B
LRG006-Ue18c8b55cf310af44e3f	LRG006-C028	f82	B
LRG006-Uee4e4a0ea6bcdc6f17f7	LRG006-C028	f82	B
LRG006-Uf86ac83c79b6463bf7c4	LRG006-C028	f82	B
LRG006-Ufcb2049496a227625b3d	LRG006-C028	f82	B
LRG006-U265035d83f36df0decaa	LRG006-C029	f82	B
LRG006-U336d9cbe3fc7f1638b8c	LRG006-C029	f82	B
LRG006-U3e36887cd4e4b4a7c858	LRG006-C029	f82	B
LRG006-U524269a214988d7dddcb	LRG006-C029	f82	B
LRG006-U617649c5f40ad1810c82	LRG006-C029	f82	B
LRG006-U83970f13fe9e3e814f4f	LRG006-C029	f82	B
LRG006-U8814db09804dc11fe71e	LRG006-C029	f82	B
LRG006-U9f316b9d5b0c76cfc85d	LRG006-C029	f82	B
LRG006-Uae7d48d781140580623f	LRG006-C029	f82	B
LRG006-Ub06509b022b263440d92	LRG006-C029	f82	B
LRG006-Uc330c63cfb6467c12c50	LRG006-C029	f82	B
LRG006-Ucdb4d76f1970b37f1f3c	LRG006-C029	f82	B
LRG006-Ud1e3b38e7b509f9fb176	LRG006-C029	f82	B
LRG006-Uf3a18e3931de8dd93f42	LRG006-C029	f82	B
LRG006-U00d1079984eac5030849	LRG006-C030	f83	B
LRG006-U032c1b46d472bf39a853	LRG006-C030	f83	B
LRG006-U15eb08821f96ab920f9e	LRG006-C030	f83	B
LRG006-U227eec6bf24507d8e08f	LRG006-C030	f83	B
LRG006-U61494a6988dc13e15872	LRG006-C030	f83	B
LRG006-U81d4044949c8b501c812	LRG006-C030	f83	B
LRG006-U869e72dc1530f90f7716	LRG006-C030	f83	B
LRG006-Uaacf971a83d04029ede8	LRG006-C030	f83	B
LRG006-Uebda557729141906dbca	LRG006-C030	f83	B
LRG006-U06499f67934082419bc1	LRG006-C031	f83	B
LRG006-U130f19813b1c6d3a2484	LRG006-C031	f83	B
LRG006-U2d7233c6b21b82c1c685	LRG006-C031	f83	B
LRG006-U4681f42f996f3d2b193a	LRG006-C031	f83	B
LRG006-U480f148a5cd493f077dc	LRG006-C031	f83	B
LRG006-Ua52bcda9434ccada6e1d	LRG006-C031	f83	B
LRG006-Uc434c7182a3a75659688	LRG006-C031	f83	B
LRG006-Uc5f455a86c3035c62032	LRG006-C031	f83	B
LRG006-Ud914c84598bb397998ec	LRG006-C031	f83	B
LRG006-Udb9d6647f69c9a6ec151	LRG006-C031	f83	B
LRG006-Ue12e24dc77709e17f6dd	LRG006-C031	f83	B
LRG006-Ue52b92fdf22f5d16835b	LRG006-C031	f83	B
LRG006-Ue5b544e82c3e122ab946	LRG006-C031	f83	B
LRG006-Uf91bc4b5314e75c08d89	LRG006-C031	f83	B
LRG006-U436bd51fcbc93ea6d5b0	LRG006-C032	f83	B
LRG006-U5a1b70899dea71314461	LRG006-C032	f83	B
LRG006-U75c4e230c4fd4b0aff31	LRG006-C032	f83	B
LRG006-Ub1030e78d56efe09ff86	LRG006-C032	f83	B
LRG006-Ud1cbaaf9c15234a0b2ac	LRG006-C032	f83	B
LRG006-Ued0cc726cf2ef861abc9	LRG006-C032	f83	B
LRG006-U06261c947a8c1715e47d	LRG006-C033	f83	B
LRG006-U1a68abd9f1ea4ea4a330	LRG006-C033	f83	B
LRG006-U226fb82063945a6c7f3c	LRG006-C033	f83	B
LRG006-U5c802d9ceee006abc5fc	LRG006-C033	f83	B
LRG006-U98dbae245c038bea680b	LRG006-C033	f83	B
LRG006-Ubafb5f36ad2562234514	LRG006-C033	f83	B
LRG006-U3e898985f2c4365afb6b	LRG006-C034	f83	B
LRG006-U8c40e7bde933e55f1c3b	LRG006-C034	f83	B
LRG006-U04ed8e21c06277ac809d	LRG006-C035	f84	B
LRG006-U07aa11f387322a1e522d	LRG006-C035	f84	B
LRG006-U1ded871b890d3eca5050	LRG006-C035	f84	B
LRG006-U1ff56b4de1eb206d50ec	LRG006-C035	f84	B
LRG006-U2e811ee5905aeaa443b8	LRG006-C035	f84	B
LRG006-U355353003afe33e2a10b	LRG006-C035	f84	B
LRG006-U3a54595beb355f48aa81	LRG006-C035	f84	B
LRG006-U3f9de2f88da08b581811	LRG006-C035	f84	B
LRG006-U4263dfee40e99442fa26	LRG006-C035	f84	B
LRG006-U56c7024a2a8399247904	LRG006-C035	f84	B
LRG006-U61b104b95368c2db7a41	LRG006-C035	f84	B
LRG006-U673b189c5e863a465fe1	LRG006-C035	f84	B
LRG006-U72615af1c5b2c93316fc	LRG006-C035	f84	B
LRG006-U8d16e32ae1b69719e434	LRG006-C035	f84	B
LRG006-U8d44a5ef025591b0aca1	LRG006-C035	f84	B
LRG006-U90d1126e9e661c6173fb	LRG006-C035	f84	B
LRG006-U9a1fb0d83ecc77c2ffd6	LRG006-C035	f84	B
LRG006-U9e2a7a44d114eba28ec9	LRG006-C035	f84	B
LRG006-Ua6b77f24ae2fbddfb65a	LRG006-C035	f84	B
LRG006-Ua91ae42a04f99c88284f	LRG006-C035	f84	B
LRG006-Uac5e056b34de1ae2a434	LRG006-C035	f84	B
LRG006-Ub39d4407362145483bd7	LRG006-C035	f84	B
LRG006-Ubdb9274b000f0a6d8cb4	LRG006-C035	f84	B
LRG006-Uc59ffb3f289715796513	LRG006-C035	f84	B
LRG006-Uccd76e46c9d47953de3f	LRG006-C035	f84	B
LRG006-Ue6a23942b933802ed1eb	LRG006-C035	f84	B
LRG006-Ue84457871322f03ac554	LRG006-C035	f84	B
LRG006-U023d62fa9f169fec2aa7	LRG006-C036	f84	B
LRG006-U04f1e8c4dd50301f6c62	LRG006-C036	f84	B
LRG006-U4c0293ca49adcdeff87c	LRG006-C036	f84	B
LRG006-U6cecc272b25078abcde4	LRG006-C036	f84	B
LRG006-U6e5fee10ceab50b6eb0d	LRG006-C036	f84	B
LRG006-U8b3ae4da724bdbdb6808	LRG006-C036	f84	B
LRG006-Uc2ab7da6928befa2162e	LRG006-C036	f84	B
LRG006-Uce87c0afd9d34f288bd2	LRG006-C036	f84	B
LRG006-U008044e454959442aff1	LRG006-C037	f84	B
LRG006-U084e30c4187a788eedf8	LRG006-C037	f84	B
LRG006-U0e8fc4dc25212ab749db	LRG006-C037	f84	B
LRG006-U1437ee9e81a48ef7275f	LRG006-C037	f84	B
LRG006-U1a71755d738929416d4e	LRG006-C037	f84	B
LRG006-U2c15a9d6abf7273b428f	LRG006-C037	f84	B
LRG006-U333ad8af885561a943ec	LRG006-C037	f84	B
LRG006-U37f9eb928a1d96e29cb9	LRG006-C037	f84	B
LRG006-U38e98d06aa22ae7e7835	LRG006-C037	f84	B
LRG006-U46b1947c1055f381b20b	LRG006-C037	f84	B
LRG006-U4f93a9af36c096d9759d	LRG006-C037	f84	B
LRG006-U5e48eb78d5ce20160c06	LRG006-C037	f84	B
LRG006-U6650d4b44e420a9f6753	LRG006-C037	f84	B
LRG006-U6782a7898e0883e15117	LRG006-C037	f84	B
LRG006-U696811a3a7fa408822fe	LRG006-C037	f84	B
LRG006-U7bf2bf2de6dfa597d939	LRG006-C037	f84	B
LRG006-U8ccec2dd5d711aedcea8	LRG006-C037	f84	B
LRG006-U92504a880effd021ca47	LRG006-C037	f84	B
