source_record_id	source_page	physical_folio	source_location	root_state	mapped_locus	canvas_id	canvas_label	image_sha256	visual_grade	visual_basis	eligible	exclusion_reason
STOLFI_BEST_1267	f89v1	f89	f89v1.b.2	LIGHT	f89v1.22	1006235	89v (part) and 90r	6aaa777945f288a8ba206921709292eaaf4ea972f9a0bb59cdf3040aaed3e15a	CLEAR_ONE_FRAGMENT_ONE_LABEL_CELL	ROW_ORDINAL_AND_LOCAL_WHITESPACE_ISOLATE_ONE_OWNER	1	NONE
STOLFI_BEST_1276	f99r	f99	f99r.x.2	LIGHT	f99r.21	1006246	99r	f17eba5496a1b1d92f589c33ee9be256a379ec8d2bba3da1ebe2ff5a2e3e2901	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1281	f99r	f99	f99r.x.7	DARK	f99r.3	1006246	99r	f17eba5496a1b1d92f589c33ee9be256a379ec8d2bba3da1ebe2ff5a2e3e2901	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1282	f99r	f99	f99r.x.8	LIGHT	f99r.35	1006246	99r	f17eba5496a1b1d92f589c33ee9be256a379ec8d2bba3da1ebe2ff5a2e3e2901	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1285	f99r	f99	f99r.x.11	DARK	f99r.34	1006246	99r	f17eba5496a1b1d92f589c33ee9be256a379ec8d2bba3da1ebe2ff5a2e3e2901	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1291	f99r	f99	f99r.x.17	DARK	f99r.12	1006246	99r	f17eba5496a1b1d92f589c33ee9be256a379ec8d2bba3da1ebe2ff5a2e3e2901	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1297	f99r	f99	f99r.x.23	LIGHT	f99r.14	1006246	99r	f17eba5496a1b1d92f589c33ee9be256a379ec8d2bba3da1ebe2ff5a2e3e2901	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1300	f99r	f99	f99r.x.26	LIGHT	f99r.39	1006246	99r	f17eba5496a1b1d92f589c33ee9be256a379ec8d2bba3da1ebe2ff5a2e3e2901	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1301	f99r	f99	f99r.x.27	DARK	f99r.10	1006246	99r	f17eba5496a1b1d92f589c33ee9be256a379ec8d2bba3da1ebe2ff5a2e3e2901	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1306	f99v	f99	f99v.x.1	DARK	f99v.8	1006247	99v	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1308	f99v	f99	f99v.x.3	DARK	f99v.28	1006247	99v	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1312	f99v	f99	f99v.x.7	DARK	f99v.44	1006247	99v	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1313	f99v	f99	f99v.x.8	LIGHT	f99v.15	1006247	99v	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1315	f99v	f99	f99v.x.10	DARK	f99v.29	1006247	99v	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1316	f99v	f99	f99v.x.11	DARK	f99v.4	1006247	99v	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1317	f99v	f99	f99v.x.12	DARK	f99v.30	1006247	99v	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1318	f99v	f99	f99v.x.13	DARK	f99v.7	1006247	99v	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1319	f99v	f99	f99v.x.14	DARK	f99v.20	1006247	99v	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1320	f99v	f99	f99v.x.15	DARK	f99v.6	1006247	99v	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1321	f99v	f99	f99v.x.16	LIGHT	f99v.27	1006247	99v	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1322	f99v	f99	f99v.x.17	LIGHT	f99v.9	1006247	99v	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1326	f99v	f99	f99v.x.21	LIGHT	f99v.18	1006247	99v	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1327	f99v	f99	f99v.x.22	DARK	f99v.17	1006247	99v	111f6dfc34b8ecb9230cb5a0d144afef4cbd788048ddda2f440108941c91d5e5	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1374	f100r	f100	f100r.b.4	LIGHT	f100r.19	1006248	100r	6dcf72a0d7eac14da2232987c9cc1521e6d70c9f0f92d3eb39b55fc075520429	CLEAR_ONE_FRAGMENT_ONE_LABEL_CELL	ROW_ORDINAL_AND_LOCAL_WHITESPACE_ISOLATE_ONE_OWNER	1	NONE
STOLFI_BEST_1377	f100r	f100	f100r.b.5	DARK	f100r.20	1006248	100r	6dcf72a0d7eac14da2232987c9cc1521e6d70c9f0f92d3eb39b55fc075520429	AMBIGUOUS_NEAREST_NEIGHBOUR	LABEL_LIES_BETWEEN_TWO_PLAUSIBLE_FRAGMENTS	0	AMBIGUOUS_NEAREST_NEIGHBOUR
STOLFI_BEST_1380	f100r	f100	f100r.b.6	LIGHT	f100r.21	1006248	100r	6dcf72a0d7eac14da2232987c9cc1521e6d70c9f0f92d3eb39b55fc075520429	CLEAR_ONE_FRAGMENT_ONE_LABEL_CELL	ROW_ORDINAL_AND_LOCAL_WHITESPACE_ISOLATE_ONE_OWNER	1	NONE
STOLFI_BEST_1391	f100v	f100	f100v.b.1	DARK	f100v.1	1006249	100v and 101r	72637b9770f40f7a8ff6b96a551e64775e88994ae69bafec0b43d48974364c33	CLEAR_ONE_FRAGMENT_ONE_LABEL_CELL	ROW_ORDINAL_AND_LOCAL_WHITESPACE_ISOLATE_ONE_OWNER	1	NONE
STOLFI_BEST_1393	f100v	f100	f100v.b.2	DARK	f100v.2	1006249	100v and 101r	72637b9770f40f7a8ff6b96a551e64775e88994ae69bafec0b43d48974364c33	CLEAR_ONE_FRAGMENT_ONE_LABEL_CELL	ROW_ORDINAL_AND_LOCAL_WHITESPACE_ISOLATE_ONE_OWNER	1	NONE
STOLFI_BEST_1395	f100v	f100	f100v.b.3	LIGHT	f100v.3	1006249	100v and 101r	72637b9770f40f7a8ff6b96a551e64775e88994ae69bafec0b43d48974364c33	CLEAR_ONE_FRAGMENT_ONE_LABEL_CELL	ROW_ORDINAL_AND_LOCAL_WHITESPACE_ISOLATE_ONE_OWNER	0	CROSS_DESCRIPTION_ROOT_STATE_CONFLICT
STOLFI_BEST_1401	f100v	f100	f100v.b.6	LIGHT	f100v.6	1006249	100v and 101r	72637b9770f40f7a8ff6b96a551e64775e88994ae69bafec0b43d48974364c33	CLEAR_ONE_FRAGMENT_ONE_LABEL_CELL	ROW_ORDINAL_AND_LOCAL_WHITESPACE_ISOLATE_ONE_OWNER	1	NONE
STOLFI_BEST_1409	f100v	f100	f100v.b.10	LIGHT	f100v.10	1006249	100v and 101r	72637b9770f40f7a8ff6b96a551e64775e88994ae69bafec0b43d48974364c33	CLEAR_ONE_FRAGMENT_ONE_LABEL_CELL	ROW_ORDINAL_AND_LOCAL_WHITESPACE_ISOLATE_ONE_OWNER	1	NONE
STOLFI_BEST_1413	f100v	f100	f100v.b.12	LIGHT	f100v.12	1006249	100v and 101r	72637b9770f40f7a8ff6b96a551e64775e88994ae69bafec0b43d48974364c33	CLEAR_ONE_FRAGMENT_ONE_LABEL_CELL	ROW_ORDINAL_AND_LOCAL_WHITESPACE_ISOLATE_ONE_OWNER	1	NONE
STOLFI_BEST_1415	f100v	f100	f100v.b.13	LIGHT	f100v.13	1006249	100v and 101r	72637b9770f40f7a8ff6b96a551e64775e88994ae69bafec0b43d48974364c33	CLEAR_ONE_FRAGMENT_ONE_LABEL_CELL	ROW_ORDINAL_AND_LOCAL_WHITESPACE_ISOLATE_ONE_OWNER	1	NONE
STOLFI_BEST_1420	f101v2	f101	f101v2.x.4	DARK	f101v2.13	1006250	101v (part)	1122f1b13afdf1509402334816f95e5e9baa2b6c94aa9e347b04aa2e4e54f36b	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1421	f101v2	f101	f101v2.x.5	DARK	f101v2.12	1006250	101v (part)	1122f1b13afdf1509402334816f95e5e9baa2b6c94aa9e347b04aa2e4e54f36b	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1423	f101v2	f101	f101v2.x.7	DARK	f101v2.3	1006250	101v (part)	1122f1b13afdf1509402334816f95e5e9baa2b6c94aa9e347b04aa2e4e54f36b	SOURCE_LOCATION_UNRESOLVED	SOURCE_X_INDEX_NOT_TRANSFERABLE_WITHOUT_LABEL_IDENTITY	0	SOURCE_LOCATION_UNRESOLVED
STOLFI_BEST_1448	f102r1	f102	f102r1.l1.1	DARK	f102r1.2	1006251	101v (part) and 102r	30fd529fc6bf8999d5be48024ee6a1676af55e8d66dc0a4f77993fe2565e9d94	CLEAR_ONE_FRAGMENT_ONE_LABEL_CELL	ROW_ORDINAL_AND_LOCAL_WHITESPACE_ISOLATE_ONE_OWNER	1	NONE
STOLFI_BEST_1490	f102v2	f102	f102v2.l3.2	DARK	f102v2.26	1006252	102v (part)	8cdb1030d805b968932146124915cb0d86f7abf853167ffec028b59599820fad	CLEAR_ONE_FRAGMENT_ONE_LABEL_CELL	ROW_ORDINAL_AND_LOCAL_WHITESPACE_ISOLATE_ONE_OWNER	1	NONE
