anonymous_group_id	anonymous_record_id	split	page	physical_folio	section	currier	hand	code	kind	segment_group_count	segment_group_index	segment_position	segment_count	segment_index	starts_after_drawing	ends_before_drawing	original_group_count	symbol_count	supported_class_target	strict_test_movable	strict_cell_id	strict_cell_record_count
G1f4d6ae3d756e7553c36	R55447a2f33a0b0204c42	TEST	f100r	f100	P	A	1	+P0	P	10	8	CORE	1	1	0	0	10	4	1	1	Cdef850b8cfd3f7bba663	2
Gdd610dd28936d9ac62e0	R55447a2f33a0b0204c42	TEST	f100r	f100	P	A	1	+P0	P	10	9	CORE	1	1	0	0	10	5	0	1	Cdef850b8cfd3f7bba663	2
Ge36974260f14629c9d08	R55447a2f33a0b0204c42	TEST	f100r	f100	P	A	1	+P0	P	10	10	LAST	1	1	0	0	10	5	0	1	Cdef850b8cfd3f7bba663	2
Gdd8b1301078e793870c1	R709e2fbc904ac2d95bef	TEST	f100r	f100	P	A	1	+P0	P	10	1	FIRST	1	1	0	0	10	3	0	1	Cdef850b8cfd3f7bba663	2
G8b7fc656e17cd73085bc	R709e2fbc904ac2d95bef	TEST	f100r	f100	P	A	1	+P0	P	10	2	CORE	1	1	0	0	10	5	0	1	Cdef850b8cfd3f7bba663	2
Gaf1a0d3b1ba0764521c1	R709e2fbc904ac2d95bef	TEST	f100r	f100	P	A	1	+P0	P	10	3	CORE	1	1	0	0	10	3	1	1	Cdef850b8cfd3f7bba663	2
G346afdab8729f2173431	R709e2fbc904ac2d95bef	TEST	f100r	f100	P	A	1	+P0	P	10	4	CORE	1	1	0	0	10	6	0	1	Cdef850b8cfd3f7bba663	2
Ge58a475118e240a79a0b	R709e2fbc904ac2d95bef	TEST	f100r	f100	P	A	1	+P0	P	10	5	CORE	1	1	0	0	10	3	1	1	Cdef850b8cfd3f7bba663	2
G279e592135699c3b5b7c	R709e2fbc904ac2d95bef	TEST	f100r	f100	P	A	1	+P0	P	10	6	CORE	1	1	0	0	10	5	0	1	Cdef850b8cfd3f7bba663	2
G18cdd42878b0e1beff72	R709e2fbc904ac2d95bef	TEST	f100r	f100	P	A	1	+P0	P	10	7	CORE	1	1	0	0	10	6	0	1	Cdef850b8cfd3f7bba663	2
Gceca29f273594f786d82	R709e2fbc904ac2d95bef	TEST	f100r	f100	P	A	1	+P0	P	10	8	CORE	1	1	0	0	10	5	1	1	Cdef850b8cfd3f7bba663	2
Gf83647d24a344627a95f	R709e2fbc904ac2d95bef	TEST	f100r	f100	P	A	1	+P0	P	10	9	CORE	1	1	0	0	10	5	0	1	Cdef850b8cfd3f7bba663	2
G30754c696fc3a4fda458	R709e2fbc904ac2d95bef	TEST	f100r	f100	P	A	1	+P0	P	10	10	LAST	1	1	0	0	10	2	0	1	Cdef850b8cfd3f7bba663	2
Gc678769fbccac3891bfe	R42d1f4115dd2f5dd7687	TEST	f100r	f100	P	A	1	+P0	P	5	1	FIRST	1	1	0	0	5	3	0	0	C7d4b24a6aa430f0d00af	1
Gd631e2ef52ac90868c8d	R42d1f4115dd2f5dd7687	TEST	f100r	f100	P	A	1	+P0	P	5	2	CORE	1	1	0	0	5	4	1	0	C7d4b24a6aa430f0d00af	1
G62e2f8fded219c87e2a9	R42d1f4115dd2f5dd7687	TEST	f100r	f100	P	A	1	+P0	P	5	3	CORE	1	1	0	0	5	2	1	0	C7d4b24a6aa430f0d00af	1
G943a17dd4a7d4bd1b900	R42d1f4115dd2f5dd7687	TEST	f100r	f100	P	A	1	+P0	P	5	4	CORE	1	1	0	0	5	6	0	0	C7d4b24a6aa430f0d00af	1
G151e93f2138ae623fcce	R42d1f4115dd2f5dd7687	TEST	f100r	f100	P	A	1	+P0	P	5	5	LAST	1	1	0	0	5	7	0	0	C7d4b24a6aa430f0d00af	1
G67db345a9f601edf6afa	Rb8373829ee732ff5a3f0	TEST	f100v	f100	P	A	1	+P0	P	10	1	FIRST	1	1	0	0	10	3	0	1	C9a012a39201eef7b60e8	3
G87d280fdca4b39d380df	Rb8373829ee732ff5a3f0	TEST	f100v	f100	P	A	1	+P0	P	10	2	CORE	1	1	0	0	10	3	1	1	C9a012a39201eef7b60e8	3
G72748f047a62af14aacc	Rb8373829ee732ff5a3f0	TEST	f100v	f100	P	A	1	+P0	P	10	3	CORE	1	1	0	0	10	3	1	1	C9a012a39201eef7b60e8	3
Gf69583478fd398388582	Rb8373829ee732ff5a3f0	TEST	f100v	f100	P	A	1	+P0	P	10	4	CORE	1	1	0	0	10	2	1	1	C9a012a39201eef7b60e8	3
G8fc4d507a3869e711782	Rb8373829ee732ff5a3f0	TEST	f100v	f100	P	A	1	+P0	P	10	5	CORE	1	1	0	0	10	4	1	1	C9a012a39201eef7b60e8	3
Gbeefefb16f9e0e0db3fd	Rb8373829ee732ff5a3f0	TEST	f100v	f100	P	A	1	+P0	P	10	6	CORE	1	1	0	0	10	7	0	1	C9a012a39201eef7b60e8	3
G669acfa3fded5e6446a3	Rb8373829ee732ff5a3f0	TEST	f100v	f100	P	A	1	+P0	P	10	7	CORE	1	1	0	0	10	3	1	1	C9a012a39201eef7b60e8	3
Gc7b88f71a7e2835f0385	Rb8373829ee732ff5a3f0	TEST	f100v	f100	P	A	1	+P0	P	10	8	CORE	1	1	0	0	10	3	1	1	C9a012a39201eef7b60e8	3
G19a71c554b72055dec3f	Rb8373829ee732ff5a3f0	TEST	f100v	f100	P	A	1	+P0	P	10	9	CORE	1	1	0	0	10	6	0	1	C9a012a39201eef7b60e8	3
G44a458f9b17fa9b161ee	Rb8373829ee732ff5a3f0	TEST	f100v	f100	P	A	1	+P0	P	10	10	LAST	1	1	0	0	10	6	0	1	C9a012a39201eef7b60e8	3
G0c1b073e4df986db7cbb	R0523988f343b92e558a8	TEST	f100v	f100	P	A	1	+P0	P	10	1	FIRST	1	1	0	0	10	5	0	1	C9a012a39201eef7b60e8	3
G9421ca6b2a06a41d27eb	R0523988f343b92e558a8	TEST	f100v	f100	P	A	1	+P0	P	10	2	CORE	1	1	0	0	10	3	1	1	C9a012a39201eef7b60e8	3
Gdff09fed42f07b5e462f	R0523988f343b92e558a8	TEST	f100v	f100	P	A	1	+P0	P	10	3	CORE	1	1	0	0	10	3	1	1	C9a012a39201eef7b60e8	3
Gb3661aa523de789112f5	R0523988f343b92e558a8	TEST	f100v	f100	P	A	1	+P0	P	10	4	CORE	1	1	0	0	10	6	0	1	C9a012a39201eef7b60e8	3
G019459e8c45955e6c044	R0523988f343b92e558a8	TEST	f100v	f100	P	A	1	+P0	P	10	5	CORE	1	1	0	0	10	3	1	1	C9a012a39201eef7b60e8	3
G2b953b79a80cb4d1ea43	R0523988f343b92e558a8	TEST	f100v	f100	P	A	1	+P0	P	10	6	CORE	1	1	0	0	10	5	1	1	C9a012a39201eef7b60e8	3
Ge194a12cad40859ee507	R0523988f343b92e558a8	TEST	f100v	f100	P	A	1	+P0	P	10	7	CORE	1	1	0	0	10	3	0	1	C9a012a39201eef7b60e8	3
G610ce5fd5c6da8f4c35a	R0523988f343b92e558a8	TEST	f100v	f100	P	A	1	+P0	P	10	8	CORE	1	1	0	0	10	5	0	1	C9a012a39201eef7b60e8	3
G19d3db5d72a927540b9a	R0523988f343b92e558a8	TEST	f100v	f100	P	A	1	+P0	P	10	9	CORE	1	1	0	0	10	5	1	1	C9a012a39201eef7b60e8	3
G02923ebc05ed207b2969	R0523988f343b92e558a8	TEST	f100v	f100	P	A	1	+P0	P	10	10	LAST	1	1	0	0	10	2	0	1	C9a012a39201eef7b60e8	3
Gf7dd996650716648c337	R500f294e521d270bddf8	TEST	f100v	f100	P	A	1	+P0	P	8	1	FIRST	1	1	0	0	8	6	0	0	Ca86217878da2ed1b44b5	1
G59a9dda7e3a93443ba4a	R500f294e521d270bddf8	TEST	f100v	f100	P	A	1	+P0	P	8	2	CORE	1	1	0	0	8	6	0	0	Ca86217878da2ed1b44b5	1
G30ac4b0065498e9ea3e3	R500f294e521d270bddf8	TEST	f100v	f100	P	A	1	+P0	P	8	3	CORE	1	1	0	0	8	5	1	0	Ca86217878da2ed1b44b5	1
G5e86f1e669bd66001caa	R500f294e521d270bddf8	TEST	f100v	f100	P	A	1	+P0	P	8	4	CORE	1	1	0	0	8	6	0	0	Ca86217878da2ed1b44b5	1
G952efb49ea6e44ff61de	R500f294e521d270bddf8	TEST	f100v	f100	P	A	1	+P0	P	8	5	CORE	1	1	0	0	8	9	0	0	Ca86217878da2ed1b44b5	1
G7a47fd567924a0917cd0	R500f294e521d270bddf8	TEST	f100v	f100	P	A	1	+P0	P	8	6	CORE	1	1	0	0	8	4	1	0	Ca86217878da2ed1b44b5	1
Gfc4a043740230d5032b3	R500f294e521d270bddf8	TEST	f100v	f100	P	A	1	+P0	P	8	7	CORE	1	1	0	0	8	2	1	0	Ca86217878da2ed1b44b5	1
G1e502333c55675f03de1	R500f294e521d270bddf8	TEST	f100v	f100	P	A	1	+P0	P	8	8	LAST	1	1	0	0	8	5	0	0	Ca86217878da2ed1b44b5	1
G681cdcd48d065e7c42cd	Racff1c4a593c67c443ec	TEST	f100v	f100	P	A	1	+P0	P	10	1	FIRST	1	1	0	0	10	5	0	1	C9a012a39201eef7b60e8	3
G4ab5b99a272815cb5dd7	Racff1c4a593c67c443ec	TEST	f100v	f100	P	A	1	+P0	P	10	2	CORE	1	1	0	0	10	4	1	1	C9a012a39201eef7b60e8	3
G360eb095caf04b70b176	Racff1c4a593c67c443ec	TEST	f100v	f100	P	A	1	+P0	P	10	3	CORE	1	1	0	0	10	2	1	1	C9a012a39201eef7b60e8	3
G7c850baefeef1e151e0d	Racff1c4a593c67c443ec	TEST	f100v	f100	P	A	1	+P0	P	10	4	CORE	1	1	0	0	10	3	0	1	C9a012a39201eef7b60e8	3
Gb55afa3fe8e9912a3f54	Racff1c4a593c67c443ec	TEST	f100v	f100	P	A	1	+P0	P	10	5	CORE	1	1	0	0	10	2	1	1	C9a012a39201eef7b60e8	3
G4a97aef655d389a70ca4	Racff1c4a593c67c443ec	TEST	f100v	f100	P	A	1	+P0	P	10	6	CORE	1	1	0	0	10	6	0	1	C9a012a39201eef7b60e8	3
G21be7624a3ddcf9a721a	Racff1c4a593c67c443ec	TEST	f100v	f100	P	A	1	+P0	P	10	7	CORE	1	1	0	0	10	4	1	1	C9a012a39201eef7b60e8	3
Gb19e0c7e837db66085fa	Racff1c4a593c67c443ec	TEST	f100v	f100	P	A	1	+P0	P	10	8	CORE	1	1	0	0	10	4	0	1	C9a012a39201eef7b60e8	3
Ga090ea85346eeebd823e	Racff1c4a593c67c443ec	TEST	f100v	f100	P	A	1	+P0	P	10	9	CORE	1	1	0	0	10	7	0	1	C9a012a39201eef7b60e8	3
G7c0af9260a311aaca534	Racff1c4a593c67c443ec	TEST	f100v	f100	P	A	1	+P0	P	10	10	LAST	1	1	0	0	10	4	0	1	C9a012a39201eef7b60e8	3
Ga72a3e043be4dbd73df9	R891f31ae98239ee0e3de	TEST	f102r1	f102	P	A	1	+P0	P	9	1	FIRST	1	1	0	0	9	5	0	1	C9f2649ce0c907cfe353d	2
Ged35af4f1742ea8d4e0f	R891f31ae98239ee0e3de	TEST	f102r1	f102	P	A	1	+P0	P	9	2	CORE	1	1	0	0	9	5	0	1	C9f2649ce0c907cfe353d	2
G2efbc25046b4230d3368	R891f31ae98239ee0e3de	TEST	f102r1	f102	P	A	1	+P0	P	9	3	CORE	1	1	0	0	9	3	1	1	C9f2649ce0c907cfe353d	2
G953757b6aeaea100189c	R891f31ae98239ee0e3de	TEST	f102r1	f102	P	A	1	+P0	P	9	4	CORE	1	1	0	0	9	3	1	1	C9f2649ce0c907cfe353d	2
G98bb93fc42deb072e7a2	R891f31ae98239ee0e3de	TEST	f102r1	f102	P	A	1	+P0	P	9	5	CORE	1	1	0	0	9	5	1	1	C9f2649ce0c907cfe353d	2
G785b9717cbc01d4e8980	R891f31ae98239ee0e3de	TEST	f102r1	f102	P	A	1	+P0	P	9	6	CORE	1	1	0	0	9	3	1	1	C9f2649ce0c907cfe353d	2
G39712c58fa947fc266e6	R891f31ae98239ee0e3de	TEST	f102r1	f102	P	A	1	+P0	P	9	7	CORE	1	1	0	0	9	8	0	1	C9f2649ce0c907cfe353d	2
Gcde4fdfbad0d1efd01ed	R891f31ae98239ee0e3de	TEST	f102r1	f102	P	A	1	+P0	P	9	8	CORE	1	1	0	0	9	3	1	1	C9f2649ce0c907cfe353d	2
G730995ec8843cf4f65f6	R891f31ae98239ee0e3de	TEST	f102r1	f102	P	A	1	+P0	P	9	9	LAST	1	1	0	0	9	4	0	1	C9f2649ce0c907cfe353d	2
Gcd1195384123547ea414	R0589ac87675376deb983	TEST	f102r1	f102	P	A	1	+P0	P	8	1	FIRST	1	1	0	0	8	4	0	0	Cb4b61ee468737b816b76	1
G2501a44a946ec258733c	R0589ac87675376deb983	TEST	f102r1	f102	P	A	1	+P0	P	8	2	CORE	1	1	0	0	8	4	0	0	Cb4b61ee468737b816b76	1
G26c934e9f894af4e3e57	R0589ac87675376deb983	TEST	f102r1	f102	P	A	1	+P0	P	8	3	CORE	1	1	0	0	8	3	0	0	Cb4b61ee468737b816b76	1
G0ba56e3d7cb1bc44a3f1	R0589ac87675376deb983	TEST	f102r1	f102	P	A	1	+P0	P	8	4	CORE	1	1	0	0	8	3	1	0	Cb4b61ee468737b816b76	1
G82de3f6e2381a1d6b98b	R0589ac87675376deb983	TEST	f102r1	f102	P	A	1	+P0	P	8	5	CORE	1	1	0	0	8	6	0	0	Cb4b61ee468737b816b76	1
Ga6dc65800d82bc83dd1e	R0589ac87675376deb983	TEST	f102r1	f102	P	A	1	+P0	P	8	6	CORE	1	1	0	0	8	8	0	0	Cb4b61ee468737b816b76	1
Gbdae2ecaf0e7b0784818	R0589ac87675376deb983	TEST	f102r1	f102	P	A	1	+P0	P	8	7	CORE	1	1	0	0	8	5	0	0	Cb4b61ee468737b816b76	1
G9374f5fb3b2598f1f0cc	R0589ac87675376deb983	TEST	f102r1	f102	P	A	1	+P0	P	8	8	LAST	1	1	0	0	8	5	0	0	Cb4b61ee468737b816b76	1
Gc1b85074625a7034f933	R845d672fe71611d18493	TEST	f102r1	f102	P	A	1	+P0	P	11	1	FIRST	1	1	0	0	11	4	0	0	C0fd25a7511b4a1127840	1
Gca92113d06a306581cdb	R845d672fe71611d18493	TEST	f102r1	f102	P	A	1	+P0	P	11	2	CORE	1	1	0	0	11	4	0	0	C0fd25a7511b4a1127840	1
G9de59012ef2ef433f3b5	R845d672fe71611d18493	TEST	f102r1	f102	P	A	1	+P0	P	11	3	CORE	1	1	0	0	11	5	0	0	C0fd25a7511b4a1127840	1
Gcbd7fad8b8da57b8f756	R845d672fe71611d18493	TEST	f102r1	f102	P	A	1	+P0	P	11	4	CORE	1	1	0	0	11	4	0	0	C0fd25a7511b4a1127840	1
G27d1dbbc671ea6cb790b	R845d672fe71611d18493	TEST	f102r1	f102	P	A	1	+P0	P	11	5	CORE	1	1	0	0	11	3	1	0	C0fd25a7511b4a1127840	1
G15cc48bdcb08c2fe02af	R845d672fe71611d18493	TEST	f102r1	f102	P	A	1	+P0	P	11	6	CORE	1	1	0	0	11	6	0	0	C0fd25a7511b4a1127840	1
G398488ab4edf98779b59	R845d672fe71611d18493	TEST	f102r1	f102	P	A	1	+P0	P	11	7	CORE	1	1	0	0	11	4	1	0	C0fd25a7511b4a1127840	1
Gf76e4b84b6582aa61d94	R845d672fe71611d18493	TEST	f102r1	f102	P	A	1	+P0	P	11	8	CORE	1	1	0	0	11	3	1	0	C0fd25a7511b4a1127840	1
G621e3a55912da2f16c17	R845d672fe71611d18493	TEST	f102r1	f102	P	A	1	+P0	P	11	9	CORE	1	1	0	0	11	1	1	0	C0fd25a7511b4a1127840	1
G7889fc05351986adaff2	R845d672fe71611d18493	TEST	f102r1	f102	P	A	1	+P0	P	11	10	CORE	1	1	0	0	11	2	1	0	C0fd25a7511b4a1127840	1
G47b7f031b2e2f72f3552	R845d672fe71611d18493	TEST	f102r1	f102	P	A	1	+P0	P	11	11	LAST	1	1	0	0	11	4	0	0	C0fd25a7511b4a1127840	1
G1116ad98011c5941efa8	Rae669d9c4b7cafb08563	TEST	f102r1	f102	P	A	1	+P0	P	9	1	FIRST	1	1	0	0	9	2	0	1	C9f2649ce0c907cfe353d	2
G9505b80b883598ac0abe	Rae669d9c4b7cafb08563	TEST	f102r1	f102	P	A	1	+P0	P	9	2	CORE	1	1	0	0	9	3	1	1	C9f2649ce0c907cfe353d	2
Gf2d4383fdc8106e8181f	Rae669d9c4b7cafb08563	TEST	f102r1	f102	P	A	1	+P0	P	9	3	CORE	1	1	0	0	9	3	1	1	C9f2649ce0c907cfe353d	2
G060163a4213f37b41f18	Rae669d9c4b7cafb08563	TEST	f102r1	f102	P	A	1	+P0	P	9	4	CORE	1	1	0	0	9	6	0	1	C9f2649ce0c907cfe353d	2
Gbd20c743d54e0dc9b663	Rae669d9c4b7cafb08563	TEST	f102r1	f102	P	A	1	+P0	P	9	5	CORE	1	1	0	0	9	3	1	1	C9f2649ce0c907cfe353d	2
Gc0491aa6f44dc8c2fd9e	Rae669d9c4b7cafb08563	TEST	f102r1	f102	P	A	1	+P0	P	9	6	CORE	1	1	0	0	9	7	0	1	C9f2649ce0c907cfe353d	2
G9df12eeb8f5bdcd54eb9	Rae669d9c4b7cafb08563	TEST	f102r1	f102	P	A	1	+P0	P	9	7	CORE	1	1	0	0	9	3	1	1	C9f2649ce0c907cfe353d	2
Gd30c82b47154c139a004	Rae669d9c4b7cafb08563	TEST	f102r1	f102	P	A	1	+P0	P	9	8	CORE	1	1	0	0	9	2	1	1	C9f2649ce0c907cfe353d	2
G1643815dab5aae1f9167	Rae669d9c4b7cafb08563	TEST	f102r1	f102	P	A	1	+P0	P	9	9	LAST	1	1	0	0	9	7	0	1	C9f2649ce0c907cfe353d	2
G2811ea5b5588f889fee9	R0eeed6eb78562299e9d1	TEST	f102r1	f102	P	A	1	@P0	P	7	1	FIRST	1	1	0	0	7	5	0	0	C615daaeff86519cdd3f8	1
Gaa50baccbd5dea084f6e	R0eeed6eb78562299e9d1	TEST	f102r1	f102	P	A	1	@P0	P	7	2	CORE	1	1	0	0	7	4	0	0	C615daaeff86519cdd3f8	1
Geb7c683b59100bd765e9	R0eeed6eb78562299e9d1	TEST	f102r1	f102	P	A	1	@P0	P	7	3	CORE	1	1	0	0	7	6	0	0	C615daaeff86519cdd3f8	1
Gc135bc8418b20d7a9a11	R0eeed6eb78562299e9d1	TEST	f102r1	f102	P	A	1	@P0	P	7	4	CORE	1	1	0	0	7	3	0	0	C615daaeff86519cdd3f8	1
G895d29fe2bd68f27f0fc	R0eeed6eb78562299e9d1	TEST	f102r1	f102	P	A	1	@P0	P	7	5	CORE	1	1	0	0	7	5	0	0	C615daaeff86519cdd3f8	1
G9f6349508add79b327a6	R0eeed6eb78562299e9d1	TEST	f102r1	f102	P	A	1	@P0	P	7	6	CORE	1	1	0	0	7	6	0	0	C615daaeff86519cdd3f8	1
G3d2a6600c32553142773	R0eeed6eb78562299e9d1	TEST	f102r1	f102	P	A	1	@P0	P	7	7	LAST	1	1	0	0	7	6	0	0	C615daaeff86519cdd3f8	1
G011d1bd9a07fb0188ada	R2fa8aef6ee976e97fc0d	TEST	f102r1	f102	P	A	1	+P0	P	10	1	FIRST	1	1	0	0	10	4	0	0	C838eb70215877b51f8bd	1
Gbe0b6a46db63b6202dbd	R2fa8aef6ee976e97fc0d	TEST	f102r1	f102	P	A	1	+P0	P	10	2	CORE	1	1	0	0	10	4	1	0	C838eb70215877b51f8bd	1
Ge4f26ab65be28b1c1cbd	R2fa8aef6ee976e97fc0d	TEST	f102r1	f102	P	A	1	+P0	P	10	3	CORE	1	1	0	0	10	2	0	0	C838eb70215877b51f8bd	1
Gad09879be319717cf583	R2fa8aef6ee976e97fc0d	TEST	f102r1	f102	P	A	1	+P0	P	10	4	CORE	1	1	0	0	10	4	1	0	C838eb70215877b51f8bd	1
G1e89b3e7e46171215816	R2fa8aef6ee976e97fc0d	TEST	f102r1	f102	P	A	1	+P0	P	10	5	CORE	1	1	0	0	10	4	0	0	C838eb70215877b51f8bd	1
G892446ebc7b47fcc5fba	R2fa8aef6ee976e97fc0d	TEST	f102r1	f102	P	A	1	+P0	P	10	6	CORE	1	1	0	0	10	10	0	0	C838eb70215877b51f8bd	1
Gc60b0f694195a1f89cd8	R2fa8aef6ee976e97fc0d	TEST	f102r1	f102	P	A	1	+P0	P	10	7	CORE	1	1	0	0	10	3	1	0	C838eb70215877b51f8bd	1
G702c8673922e55bc0a3a	R2fa8aef6ee976e97fc0d	TEST	f102r1	f102	P	A	1	+P0	P	10	8	CORE	1	1	0	0	10	4	0	0	C838eb70215877b51f8bd	1
G06284ef70e2e2dd7b4fd	R2fa8aef6ee976e97fc0d	TEST	f102r1	f102	P	A	1	+P0	P	10	9	CORE	1	1	0	0	10	5	1	0	C838eb70215877b51f8bd	1
Gf5019a2bf5f3f598449a	R2fa8aef6ee976e97fc0d	TEST	f102r1	f102	P	A	1	+P0	P	10	10	LAST	1	1	0	0	10	3	0	0	C838eb70215877b51f8bd	1
G8fd17b4fbeb0b0916b3c	Ra4b49dc1b69218bff9bb	TEST	f102r1	f102	P	A	1	@P0	P	5	1	FIRST	2	2	1	0	8	5	0	0	C85642a30304430e5a8cd	1
Ge198161dbd17d10e61aa	Ra4b49dc1b69218bff9bb	TEST	f102r1	f102	P	A	1	@P0	P	5	2	CORE	2	2	1	0	8	3	1	0	C85642a30304430e5a8cd	1
G39c6c4391564e1ddb4e8	Ra4b49dc1b69218bff9bb	TEST	f102r1	f102	P	A	1	@P0	P	5	3	CORE	2	2	1	0	8	5	1	0	C85642a30304430e5a8cd	1
G36b46675fd224ece8622	Ra4b49dc1b69218bff9bb	TEST	f102r1	f102	P	A	1	@P0	P	5	4	CORE	2	2	1	0	8	6	0	0	C85642a30304430e5a8cd	1
G4ff63478277d7bda5b5d	Ra4b49dc1b69218bff9bb	TEST	f102r1	f102	P	A	1	@P0	P	5	5	LAST	2	2	1	0	8	4	0	0	C85642a30304430e5a8cd	1
Gc6d995517206b5258bf2	R225c8ee3cc75041da772	TEST	f102r2	f102	P	A	1	+P0	P	8	1	FIRST	1	1	0	0	8	4	0	1	C73edbbb9fca455470cb5	3
Gc7b8199a11b5cc31959d	R225c8ee3cc75041da772	TEST	f102r2	f102	P	A	1	+P0	P	8	2	CORE	1	1	0	0	8	5	0	1	C73edbbb9fca455470cb5	3
Gd017e20a36f806eaba29	R225c8ee3cc75041da772	TEST	f102r2	f102	P	A	1	+P0	P	8	3	CORE	1	1	0	0	8	4	1	1	C73edbbb9fca455470cb5	3
G7ba10996a847dff217f1	R225c8ee3cc75041da772	TEST	f102r2	f102	P	A	1	+P0	P	8	4	CORE	1	1	0	0	8	5	0	1	C73edbbb9fca455470cb5	3
