source_record_id	section	page	legacy_page_id_needs_alias	location	transcriber_code	object_guess	object_class	comments	attribute_tags	certainty	source_url
STOLFI_BEST_0059	herbal	f65r	0	f65r.l.1	V	title?	T	possibly plant name	PLANT	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0061	?	f66r	0	f66r.l.1	F	item?	T	item label		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0063	?	f66r	0	f66r.l.2	F	item?	T	item label		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0065	?	f66r	0	f66r.l.3	F	item?	T	item label		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0067	?	f66r	0	f66r.l.4	F	item?	T	item label		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0069	?	f66r	0	f66r.l.5	F	item?	T	item label		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0071	?	f66r	0	f66r.l.6	F	item?	T	item label		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0073	?	f66r	0	f66r.l.7	F	item?	T	item label		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0075	?	f66r	0	f66r.l.8	F	item?	T	item label		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0077	?	f66r	0	f66r.l.9	F	item?	T	item label		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0079	?	f66r	0	f66r.l.10	F	item?	T	item label		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0081	?	f66r	0	f66r.l.11	F	item?	T	item label		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0083	?	f66r	0	f66r.l.12	F	item?	T	item label		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0085	?	f66r	0	f66r.l.13	F	item?	T	item label		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0087	?	f66r	0	f66r.l.14	F	item?	T	item label		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0089	?	f66r	0	f66r.l.15	F	item?	T	item label		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0091	?	f66r	0	f66r.w.1	V	title?	T	figure caption, top		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0093	astro	f67r1	0	f67r1.s.1	V	?	A	circle sector-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0095	astro	f67r1	0	f67r1.s.2	V	?	A	circle sector-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0097	astro	f67r1	0	f67r1.s.3	V	?	A	circle sector-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0099	astro	f67r1	0	f67r1.s.4	V	?	A	circle sector-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0101	astro	f67r1	0	f67r1.s.5	V	?	A	circle sector-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0103	astro	f67r1	0	f67r1.s.6	V	?	A	circle sector-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0105	astro	f67r1	0	f67r1.s.7	V	?	A	circle sector-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0107	astro	f67r1	0	f67r1.s.8	V	?	A	circle sector-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0109	astro	f67r1	0	f67r1.s.9	V	?	A	circle sector-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0111	astro	f67r1	0	f67r1.s.10	V	?	A	circle sector-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0113	astro	f67r1	0	f67r1.s.11	V	?	A	circle sector-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0115	astro	f67r1	0	f67r1.s.12	V	?	A	circle sector-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0116	astro	f67r2	0	f67r2.l.1	V	planet?	A	moon 1, dark coloured; the Sun?	MOON;DARK	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0118	astro	f67r2	0	f67r2.l.2	V	planet?	A	moon 3, dark coloured; Venus?	MOON;DARK	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0120	astro	f67r2	0	f67r2.l.3	V	planet?	A	moon 4, light coloured; Mercury?	MOON;LIGHT	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0122	astro	f67r2	0	f67r2.l.4	V	planet?	A	moon 5, light coloured; the Moon?	MOON;LIGHT	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0124	astro	f67r2	0	f67r2.l.5	V	planet?	A	moon 6, dark coloured; Saturn?	MOON;DARK	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0126	astro	f67r2	0	f67r2.l.6	V	planet?	A	moon 9, dark coloured; Jupiter?	MOON;DARK	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0128	astro	f67r2	0	f67r2.l.7	V	planet?	A	moon 11, dark coloured; Mars?	MOON;DARK	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0130	astro	f67r2	0	f67r2.x.1	V	?	A	below moon 1	MOON	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0131	astro	f67r2	0	f67r2.x.2	V	?	A	below moon 2, no label above	MOON	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0132	astro	f67r2	0	f67r2.x.3	V	?	A	below moon 3	MOON	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0133	astro	f67r2	0	f67r2.x.4	V	?	A	below moon 4	MOON	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0134	astro	f67r2	0	f67r2.x.5	V	?	A	below moon 5	MOON	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0135	astro	f67r2	0	f67r2.x.6	V	?	A	below moon 6	MOON	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0136	astro	f67r2	0	f67r2.x.7	V	?	A	below moon 7, no label above	MOON	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0137	astro	f67r2	0	f67r2.x.8	V	?	A	below moon 8, no label above	MOON	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0138	astro	f67r2	0	f67r2.x.9	V	?	A	below moon 9	MOON	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0139	astro	f67r2	0	f67r2.x.10	V	?	A	below moon 10, no label above	MOON	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0140	astro	f67r2	0	f67r2.x.11	V	?	A	below moon 11	MOON	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0141	astro	f67r2	0	f67r2.x.12	V	?	A	below moon 12, no label above	MOON	HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0142	cosmo	f67v2	0	f67v2.c1.1	C	title?	A	above circle, 1st line		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0143	cosmo	f67v2	0	f67v2.c1.2	C	title?	A	above large circle, 2nd line		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0144	cosmo	f67v2	0	f67v2.c2.1	C	title?	A	below large circle, 1st line		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0145	cosmo	f67v2	0	f67v2.c2.2	C	title?	A	below large circle, 2nd line		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0147	cosmo	f67v2	0	f67v2.s1.1	V	?	A	North side of square		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0149	cosmo	f67v2	0	f67v2.s2.1	V	?	A	South side of square		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0150	cosmo	f67v2	0	f67v2.l1.1	C	?	A	eclipse, east from central square		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0151	cosmo	f67v2	0	f67v2.l2.1	C	?	A	eclipse, south from central square		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0152	cosmo	f67v2	0	f67v2.l3.1	C	?	A	eclipse, west from central square		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0153	cosmo	f67v2	0	f67v2.l4.1	C	?	A	eclipse, north from central square		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0154	cosmo	f67v2	0	f67v2.l5.1	C	?	A	eclipse, label on line NW		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0155	cosmo	f67v2	0	f67v2.l6.1	C	?	A	eclipse, label on line NE		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0156	cosmo	f67v2	0	f67v2.l7.1	C	?	A	eclipse, label on line SE		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0157	cosmo	f67v2	0	f67v2.l8.1	C	?	A	eclipse, label on line SW		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0159	cosmo	f67v2	0	f67v2.f1.1	V	?	A	SE circle, four faces in series in L shape		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0160	cosmo	f67v2	0	f67v2.f2.1	V	?	A	NE circle, four faces connected by crossed line +		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0161	astro	f67v1	0	f67v1.x.1	V	?	A	-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0162	astro	f67v1	0	f67v1.x.2	V	?	A	-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0163	astro	f67v1	0	f67v1.x.3	V	?	A	-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0164	astro	f67v1	0	f67v1.x.4	V	?	A	-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0165	astro	f67v1	0	f67v1.x.5	V	?	A	-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0166	astro	f67v1	0	f67v1.x.6	V	?	A	-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0167	astro	f67v1	0	f67v1.x.7	V	?	A	-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0168	astro	f67v1	0	f67v1.x.8	V	?	A	-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0169	astro	f67v1	0	f67v1.x.9	V	?	A	-		HEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0170	astro	f67v1	0	f67v1.x.10	V	star	A	-	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0171	astro	f68r1	0	f68r1.s.1	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0172	astro	f68r1	0	f68r1.s.2	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0173	astro	f68r1	0	f68r1.s.3	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0174	astro	f68r1	0	f68r1.s.4	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0175	astro	f68r1	0	f68r1.s.5	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0176	astro	f68r1	0	f68r1.s.6	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0177	astro	f68r1	0	f68r1.s.7	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0178	astro	f68r1	0	f68r1.s.8	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0179	astro	f68r1	0	f68r1.s.9	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0180	astro	f68r1	0	f68r1.s.10	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0181	astro	f68r1	0	f68r1.s.11	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0182	astro	f68r1	0	f68r1.s.12	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0183	astro	f68r1	0	f68r1.s.13	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0184	astro	f68r1	0	f68r1.s.14	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0185	astro	f68r1	0	f68r1.s.15	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0186	astro	f68r1	0	f68r1.s.16	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0187	astro	f68r1	0	f68r1.s.17	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
STOLFI_BEST_0188	astro	f68r1	0	f68r1.s.18	V	star	A	29 stars	STAR	UNHEDGED	https://www.ic.unicamp.br/~stolfi/PUB/EXPORT/voynich/Notes/107/work/Notes/614/labtit-best.idx
