pair_id	left_family	right_family	observed_physical_count	structural_label	left_member_examples	right_member_examples	forward_observed	forward_expected	forward_opportunities	forward_log_observed_expected	forward_eligible_folios	forward_positive_folios	forward_negative_folios	forward_zero_folios	forward_positive_fraction	forward_negative_fraction	forward_currier_A_observed	forward_currier_A_expected	forward_currier_A_opportunities	forward_currier_A_log_observed_expected	forward_currier_B_observed	forward_currier_B_expected	forward_currier_B_opportunities	forward_currier_B_log_observed_expected	reversed_observed	reversed_expected	reversed_opportunities	reversed_log_observed_expected	reversed_eligible_folios	reversed_positive_folios	reversed_negative_folios	reversed_zero_folios	reversed_positive_fraction	reversed_negative_fraction	reversed_currier_A_observed	reversed_currier_A_expected	reversed_currier_A_opportunities	reversed_currier_A_log_observed_expected	reversed_currier_B_observed	reversed_currier_B_expected	reversed_currier_B_opportunities	reversed_currier_B_log_observed_expected
AL	A	L	104	DISFAVORED_ADJACENCY	A1=o;A2=y;A3=a;A4=u	L1=sh;Lb={ch'};Lg={i'h};Lh={cr}	104	247.28420833767836	22880	-0.863371168308642	94	17	77	0	0.18085106382978725	0.8191489361702128	43	78.23376983547539	7489	-0.5933112210428345	61	169.05043850221455	15391	-1.0141132800266335	104	235.0568059881432	800	-0.8127650273511139	49	7	42	0	0.14285714285714285	0.8571428571428571	43	71.89790222601772	238	-0.5094163860984946	61	163.15890376212556	562	-0.978747232000402
AM	A	M	27	UNRESOLVED	A1=o;A2=y;A3=a;A4=u	M1=eee;M2=eeb;M3={eee};M4=e{ee}	27	49.75853910632382	22880	-0.6029944602939294	94	15	79	0	0.1595744680851064	0.8404255319148937	10	15.410223417959685	7489	-0.415586627699795	17	34.348315688363066	15391	-0.6888039247895493	27	37.39558825784313	191	-0.3206486958340399	16	4	12	0	0.25	0.75	10	8.961065908274477	41	0.10419020515378967	17	28.43452234956866	150	-0.5028345462555237
AN	A	N	2	UNRESOLVED	A1=o;A2=y;A3=a;A4=u	N1=eeee;N2=eeeb;Na={eeee};Nb=e{eee}	2	13.773344161668547	22880	-1.742103021259938	94	2	92	0	0.02127659574468085	0.9787234042553191	2	7.587176915961086	7489	-1.1739889785874904	0	6.186167245706163	15391	-2.593187982559412	2	1.1813093324625612	5	0.3967178774447932	0	0	0	0	0.0	0.0	2	1.0946168260026128	4	0.44965725897939296	0	0.08669250645994832	1	-0.15989274507412363
AP	A	P	439	UNRESOLVED	A1=o;A2=y;A3=a;A4=u	P1=p;P2=f;Pc=@171;;Pd=@167;	439	224.33261528411782	22880	0.6702815238461778	94	61	33	0	0.648936170212766	0.35106382978723405	124	63.00042359163302	7489	0.6732591392939873	315	161.33219169249418	15391	0.6675987373661915	439	212.20879718082796	569	0.7257136362029651	39	38	1	0	0.9743589743589743	0.02564102564102564	124	56.77986268695585	147	0.7763565904801781	315	155.42893449387222	422	0.7047583266415007
AQ	A	Q	6567	FAVORED_ADJACENCY	A1=o;A2=y;A3=a;A4=u	Q1=k;Q2=t;Qa=@176;;Qe=@146;	6567	3080.606509460776	22880	0.7568444537907405	94	94	0	0	1.0	0.0	1749	758.0426617497088	7489	0.8356862697099915	4818	2322.5638477110824	15391	0.729575737874497	6567	3073.155955284012	7909	0.7592655245822709	93	93	0	0	1.0	0.0	1749	753.3634904600549	1938	0.8418740073260034	4818	2319.7924648239755	5971	0.7307694361520587
AR	A	R	0	UNRESOLVED	A1=o;A2=y;A3=a;A4=u	Ra={cf};Rb={cp};Rc={ph};Rd=@130;	0	12.584738595798155	22880	-3.2645937389484003	94	0	94	0	0.0	1.0	0	6.4833415400626855	7489	-2.636674713447266	0	6.101397055734173	15391	-2.580428482303548	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
AS	A	S	0	UNRESOLVED	A1=o;A2=y;A3=a;A4=u	S1={ck};S2={ct};Sa={kh};Sb={th}	0	12.584738595798155	22880	-3.2645937389484003	94	0	94	0	0.0	1.0	0	6.4833415400626855	7489	-2.636674713447266	0	6.101397055734173	15391	-2.580428482303548	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
AT	A	T	22	UNRESOLVED	A1=o;A2=y;A3=a;A4=u	T1=cph;T2=cfh;T3={iph};T4={ifh}	22	25.522482888910254	22880	-0.14544558164709284	94	18	76	0	0.19148936170212766	0.8085106382978723	11	11.2077173908572	7489	-0.017901195046215443	11	14.314765498052935	15391	-0.25327731684748095	22	12.910511884778865	48	0.5174764407751531	0	0	0	0	0.0	0.0	11	4.691091564288522	18	0.7954030396335368	11	8.219420320490343	30	0.2767942766659985
AU	A	U	188	UNRESOLVED	A1=o;A2=y;A3=a;A4=u	U1=ckh;U2=cth;U3={ikh};U4={ith}	188	161.11086222938002	22880	0.1539066462940506	94	49	45	0	0.5212765957446809	0.4787234042553192	112	60.58135506228254	7489	0.6107465564994835	76	100.52950716709877	15391	-0.2781218835105134	188	148.52760160844338	702	0.23496647240422036	47	26	21	0	0.5531914893617021	0.44680851063829785	112	54.07674136971204	194	0.7233454118895306	76	94.45086023873156	508	-0.21606875629768194
AV	A	V	1	UNRESOLVED	A1=o;A2=y;A3=a;A4=u	V1={cphh};V2={cfhh};Va={iphh};Vb={ifhh}	1	13.413908723250097	22880	-2.227423859306373	94	1	93	0	0.010638297872340425	0.9893617021276596	0	6.692373631597718	7489	-2.666168427380653	1	6.721535091651119	15391	-1.5716024387690475	1	0.8281425962939426	8	0.12168368609102398	0	0	0	0	0.0	0.0	0	0.21022251662758362	3	-0.35097022621331014	1	0.617920079666359	5	0.29399522102314
AW	A	W	5	UNRESOLVED	A1=o;A2=y;A3=a;A4=u	W1={ckhh};W2={cthh};Wa={ckhhh};Wb={cthhh}	5	15.386716560787178	22880	-1.060735231387781	94	5	89	0	0.05319148936170213	0.9468085106382979	2	7.6985720135405495	7489	-1.1876692625409282	3	7.688144547245221	15391	-0.8499243526951443	5	2.786556432308627	18	0.5149077527199941	0	0	0	0	0.0	0.0	2	1.2164067601809743	4	0.37605771916536057	3	1.5701496721276527	14	0.5251420584563202
AX	A	X	1	UNRESOLVED	A1=o;A2=y;A3=a;A4=u	X1=x;X2=v;Xb=@140;;Xc=@223;	1	14.33909628277918	22880	-2.291800230389901	94	1	93	0	0.010638297872340425	0.9893617021276596	0	6.4833415400626855	7489	-2.636674713447266	1	7.855754742715338	15391	-1.7174853841160722	1	1.7542781947986772	8	-0.4073647226080496	0	0	0	0	0.0	0.0	0	0.0	0	0.0	1	1.7542781947986772	8	-0.4073647226080496
AY	A	Y	0	UNRESOLVED	A1=o;A2=y;A3=a;A4=u	Yd=@234;;Yn=@233;;Yp=@232;;Ys=@231;	0	12.584738595798155	22880	-3.2645937389484003	94	0	94	0	0.0	1.0	0	6.4833415400626855	7489	-2.636674713447266	0	6.101397055734173	15391	-2.580428482303548	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
AZ	A	Z	0	UNRESOLVED	A1=o;A2=y;A3=a;A4=u	Z1=?	0	12.584738595798155	22880	-3.2645937389484003	94	0	94	0	0.0	1.0	0	6.4833415400626855	7489	-2.636674713447266	0	6.101397055734173	15391	-2.580428482303548	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
BA	B	A	7637	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	A1=o;A2=y;A3=a;A4=u	7637	4732.700577634874	10072	0.47846869593047997	93	93	0	0	1.0	0.0	1784	1206.5612788998324	2309	0.39094955352751987	5853	3526.1392987350323	7763	0.5066943954887297	7637	4742.540552958661	26047	0.47639192757374355	94	89	5	0	0.9468085106382979	0.05319148936170213	1784	1209.6647346135885	8353	0.3883817692974728	5853	3532.875818345134	17694	0.5047860365000231
BB	B	B	362	DISFAVORED_ADJACENCY	B1=d;B2=l;B3=m;B4=g	B1=d;B2=l;B3=m;B4=g	362	1592.7172111785317	10072	-1.4804861798533113	93	9	84	0	0.0967741935483871	0.9032258064516129	167	287.7981388207694	2309	-0.543011797655204	195	1304.91907235775	7763	-1.8987190170242216	362	1594.5692241533395	11555	-1.4816479407055283	93	12	81	0	0.12903225806451613	0.8709677419354839	167	288.51337028844875	2789	-0.5454895997510375	195	1306.0558538648854	8766	-1.8995894553791213
BC	B	C	116	DISFAVORED_ADJACENCY	B1=d;B2=l;B3=m;B4=g	C1=r;C2=s;Cd=@206;;Cf={c'}	116	665.5932075540961	10072	-1.7435383390247934	93	2	91	0	0.021505376344086023	0.978494623655914	49	136.73820571359457	2309	-1.0197454742525698	67	528.8550018405143	7763	-2.0595316898896203	116	662.3027294789862	4028	-1.7385861306416526	92	5	87	0	0.05434782608695652	0.9456521739130435	49	135.1540624765158	1478	-1.0081353173053427	67	527.1486670024719	2550	-2.056303060944269
BD	B	D	1	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	D1=q;Da=q';Dc={q@207;}	1	7.706995339338337	10072	-1.6995217726506586	93	1	92	0	0.010752688172043012	0.989247311827957	1	2.640115451885089	2309	-0.7387944592523374	0	5.06687988745334	7763	-2.4099819137163294	1	1.8721688573551991	20	-0.4583395582487295	0	0	0	0	0.0	0.0	1	0.4155520380315546	6	0.49369318348621005	0	1.4566168193236446	14	-1.3643640497635379
BE	B	E	0	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	E1=i;E2=n;Ea=I;Eb=@172;	0	22.817643282294497	10072	-3.842357476999424	93	0	93	0	0.0	1.0	0	7.3781872748426585	2309	-2.757245016702561	0	15.439456007452259	7763	-3.461944725827252	0	16.97105943344237	131	-3.5536929458804987	5	0	5	0	0.0	1.0	0	5.128596166977967	64	-2.421007242947231	0	11.842463266464396	67	-3.206192795523646
BF	B	F	0	DISFAVORED_ADJACENCY	B1=d;B2=l;B3=m;B4=g	F1=in;F2=ii;F3=ir	0	308.83878192133864	10072	-6.427584238492757	93	0	93	0	0.0	1.0	0	19.92556886132231	2309	-3.709934672145704	0	288.9132130600173	7763	-6.36100265045323	0	304.6674241715123	1425	-6.414007738269335	56	0	56	0	0.0	1.0	0	17.81719486691639	245	-3.6009874094639764	0	286.85022930459627	1180	-6.353848963510928
BG	B	G	1	DISFAVORED_ADJACENCY	B1=d;B2=l;B3=m;B4=g	G1=iin;G2=iii;G3=iir	1	430.29747696266895	10072	-5.660172980524303	93	0	93	0	0.0	1.0	0	69.88483381964834	2309	-4.947124991817669	1	360.41264314302225	7763	-5.483170835188039	1	425.9519337572757	2581	-5.650034553192987	91	0	91	0	0.0	1.0	0	67.6447278223376	943	-4.914780974335585	1	358.30720593493857	1638	-5.477320105305517
BH	B	H	0	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	H1=iiin;H2=iiiin;H3=iiir	0	17.728318929714558	10072	-3.5961235505012175	93	0	93	0	0.0	1.0	0	3.3227816641735752	2309	-2.0341255225194828	0	14.40553726554113	7763	-3.3948799530343763	0	11.872534879536197	94	-3.208626267517774	5	0	5	0	0.0	1.0	0	1.0683297292822995	18	-1.1431583669131267	0	10.804205150253896	76	-3.11832197424298
BJ	B	J	24	DISFAVORED_ADJACENCY	B1=d;B2=l;B3=m;B4=g	J1=e;J2=b;Ja=c;Jb=h	24	640.2140484680929	10072	-3.2639101376029203	93	0	93	0	0.0	1.0	10	138.514047098216	2309	-2.583199729121719	14	501.70000136986425	7763	-3.544849800024682	24	637.7906263940397	5764	-3.2601205893364473	85	0	85	0	0.0	1.0	10	137.51850684082805	1080	-2.5760125265443468	14	500.27211955321263	4684	-3.542002496990962
BK	B	K	718	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	K1=ch;K2=ee;K3={ee};Ka={oh}	718	595.6063415111767	10072	0.18674662901531688	93	46	47	0	0.4946236559139785	0.5053763440860215	177	175.30963680514904	2309	0.009568808300179145	541	420.2967047060278	7763	0.2521932360700048	718	593.4233115493901	5410	0.19041549962692697	92	44	48	0	0.4782608695652174	0.5217391304347826	177	173.70664440397857	1509	0.018728402836533656	541	419.7166671454103	3901	0.25357261402521986
BL	B	L	310	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	L1=sh;Lb={ch'};Lg={i'h};Lh={cr}	310	97.07158551798119	10072	1.1575975823295284	93	64	29	0	0.6881720430107527	0.3118279569892473	68	31.572331414235922	2309	0.7588400365367414	242	65.49925410374395	7763	1.3013582698733994	310	91.60228072682334	800	1.2152841948268835	49	43	6	0	0.8775510204081632	0.12244897959183673	68	29.514862922278002	238	0.8251410555487149	242	62.08741780454575	562	1.354437446011001
BM	B	M	14	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	M1=eee;M2=eeb;M3={eee};M4=e{ee}	14	27.741241525685798	10072	-0.6666347256062948	93	11	82	0	0.11827956989247312	0.8817204301075269	3	8.210150168962281	2309	-0.9117260632034597	11	19.531091356722982	7763	-0.5549385989311971	14	21.912805414824536	191	-0.4354838163979123	16	6	10	0	0.375	0.625	3	5.947927359930006	41	-0.6109957711259627	11	15.964878054894532	150	-0.358882474108862
BN	B	N	1	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	N1=eeee;N2=eeeb;Na={eeee};Nb=e{eee}	1	6.773612383984596	10072	-1.578787949160044	93	1	92	0	0.010752688172043012	0.989247311827957	1	3.022050436820507	2309	-0.8535782223688512	0	3.751561947164122	7763	-2.1404336129582413	1	0.8414153877346361	5	0.11173979209144769	0	0	0	0	0.0	0.0	1	0.766350788251432	4	0.16932573883996008	0	0.07506459948320414	1	-0.13987428299202675
BP	B	P	51	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	P1=p;P2=f;Pc=@171;;Pd=@167;	51	54.884866582866074	10072	-0.07272458239255908	93	18	75	0	0.1935483870967742	0.8064516129032258	7	13.178906558232773	2309	-0.600951958503826	44	41.70596002463221	7763	0.05292774529145304	51	49.47251580896917	569	0.030108637193697812	39	20	19	0	0.5128205128205128	0.48717948717948717	7	11.175307621916032	147	-0.4425731314378246	44	38.2972081870532	422	0.13714089907370355
BQ	B	Q	826	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	Q1=k;Q2=t;Qa=@176;;Qe=@146;	826	705.6127581080267	10072	0.15742497848673315	93	24	69	0	0.25806451612903225	0.7419354838709677	36	155.4953834252862	2309	-1.4525141527955445	790	550.1173746827494	7763	0.36162550853125186	826	703.7918776084132	7909	0.1600070481498153	93	25	68	0	0.26881720430107525	0.7311827956989247	36	154.89258164405877	1938	-1.4486424390374273	790	548.8992959643592	5971	0.36384016445193507
BR	B	R	0	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	Ra={cf};Rb={cp};Rc={ph};Rd=@130;	0	5.932837308298528	10072	-2.554562882493121	93	0	93	0	0.0	1.0	0	2.2546209482755297	2309	-1.706427026866048	0	3.678216360022969	7763	-2.123031627902314	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
BS	B	S	0	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	S1={ck};S2={ct};Sa={kh};Sb={th}	0	5.932837308298528	10072	-2.554562882493121	93	0	93	0	0.0	1.0	0	2.2546209482755297	2309	-1.706427026866048	0	3.678216360022969	7763	-2.123031627902314	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
BT	B	T	2	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	T1=cph;T2=cfh;T3={iph};T4={ifh}	2	12.27798492175797	10072	-1.6314330302894895	93	2	91	0	0.021505376344086023	0.978494623655914	2	5.268031529323646	2309	-0.8360401343424514	0	7.009953392434383	7763	-2.709376440249405	2	6.3364223392127235	48	-1.0059738130993268	0	0	0	0	0.0	0.0	2	2.9937799915061913	18	-0.33469351034120337	0	3.3426423477065326	30	-2.0393074219014036
BU	B	U	6	DISFAVORED_ADJACENCY	B1=d;B2=l;B3=m;B4=g	U1=ckh;U2=cth;U3={ikh};U4={ith}	6	104.39564363745787	10072	-2.7811638089200907	93	4	89	0	0.043010752688172046	0.956989247311828	4	26.93757893964752	2309	-1.807836171126413	2	77.45806469781087	7763	-3.439880318160141	6	98.62772703816994	702	-2.724607013778855	47	1	46	0	0.02127659574468085	0.9787234042553191	4	24.748402876089497	194	-1.7246855045124763	2	73.87932416208018	508	-3.39288727029593
BV	B	V	0	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	V1={cphh};V2={cfhh};Va={iphh};Vb={ifhh}	0	7.782067048763149	10072	-2.8072397613717714	93	0	93	0	0.0	1.0	0	3.1997804783624515	2309	-2.001420668277709	0	4.582286570400802	7763	-2.318908453163812	0	1.8454655689209178	8	-1.545631099605625	0	0	0	0	0.0	0.0	0	0.9474197658529524	3	-1.0629296800261347	0	0.8980458030679653	5	-1.0282225871166655
BW	B	W	0	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	W1={ckhh};W2={cthh};Wa={ckhhh};Wb={cthhh}	0	9.552874326421865	10072	-3.0010057768031158	93	0	93	0	0.0	1.0	0	2.7698878983170188	2309	-1.877902883021232	0	6.782986428104644	7763	-2.6786881822905744	0	3.6195557926169126	18	-2.1088925207826827	0	0	0	0	0.0	0.0	0	0.526738618609594	4	-0.7195345694829087	0	3.0928171740073194	14	-1.9720838034577362
BX	B	X	3	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	X1=x;X2=v;Xb=@140;;Xc=@223;	3	7.955413931772081	10072	-0.8820439696966866	93	3	90	0	0.03225806451612903	0.967741935483871	0	2.2546209482755297	2309	-1.706427026866048	3	5.70079298349658	7763	-0.5719142159410626	3	2.039912353437721	8	0.3206333945808688	0	0	0	0	0.0	0.0	0	0.0	0	0.0	3	2.039912353437721	8	0.3206333945808688
BY	B	Y	0	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	Yd=@234;;Yn=@233;;Yp=@232;;Ys=@231;	0	5.932837308298528	10072	-2.554562882493121	93	0	93	0	0.0	1.0	0	2.2546209482755297	2309	-1.706427026866048	0	3.678216360022969	7763	-2.123031627902314	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
BZ	B	Z	0	UNRESOLVED	B1=d;B2=l;B3=m;B4=g	Z1=?	0	5.932837308298528	10072	-2.554562882493121	93	0	93	0	0.0	1.0	0	2.2546209482755297	2309	-1.706427026866048	0	3.678216360022969	7763	-2.123031627902314	0	0.0	0	0.0	0	0	0	0	0.0	0.0	0	0.0	0	0.0	0	0.0	0	0.0
CA	C	A	1287	UNRESOLVED	C1=r;C2=s;Cd=@206;;Cf={c'}	A1=o;A2=y;A3=a;A4=u	1287	707.8202596459148	1554	0.5975612969882889	69	67	2	0	0.9710144927536232	0.028985507246376812	374	235.49846971905873	474	0.4617664821939634	913	472.32178992685596	1080	0.6585648238024095	1287	720.9887773524173	26047	0.579140809050044	94	61	33	0	0.648936170212766	0.35106382978723405	374	242.2491941696221	8353	0.43356301538096004	913	478.73958318279443	17694	0.6450827297930178
CB	C	B	43	DISFAVORED_ADJACENCY	C1=r;C2=s;Cd=@206;;Cf={c'}	B1=d;B2=l;B3=m;B4=g	43	236.89162030453582	1554	-1.6969502456674497	69	8	61	0	0.11594202898550725	0.8840579710144928	12	57.639462417611874	474	-1.5371160044366217	31	179.25215788692435	1080	-1.7415914556317207	43	242.76518226167704	11555	-1.7213911952547325	93	8	85	0	0.08602150537634409	0.9139784946236559	12	60.39391696977886	2789	-1.5834046398649886	31	182.37126529190127	8766	-1.758794891109605
CC	C	C	2	DISFAVORED_ADJACENCY	C1=r;C2=s;Cd=@206;;Cf={c'}	C1=r;C2=s;Cd=@206;;Cf={c'}	2	54.72167225676018	1554	-3.0950647577035464	69	2	67	0	0.028985507246376812	0.9710144927536232	2	25.21181005292748	474	-2.3306596896064504	0	29.50986220383255	1080	-4.094673248326656	2	55.67546173149259	4028	-3.112189305682685	92	1	91	0	0.010869565217391304	0.9891304347826086	2	25.78539009707553	1478	-2.352722543340031	0	29.89007163441725	2550	-4.107263144656558
CD	C	D	0	UNRESOLVED	C1=r;C2=s;Cd=@206;;Cf={c'}	D1=q;Da=q';Dc={q@207;}	0	1.6616742496318861	1554	-1.4640302175794038	69	0	69	0	0.0	1.0	0	0.7028545345298415	474	-0.8778446913133917	0	0.9588197151020412	1080	-1.0707748750234531	0	0.6040038468746166	20	-0.7920906128966555	0	0	0	0	0.0	0.0	0	0.1419702923453226	6	-0.24993393059169652	0	0.4620335545292939	14	-0.6544412316033039
CE	C	E	0	UNRESOLVED	C1=r;C2=s;Cd=@206;;Cf={c'}	E1=i;E2=n;Ea=I;Eb=@172;	0	3.531176976060335	1554	-2.087205567492169	69	0	69	0	0.0	1.0	0	1.4471204222933813	474	-1.359498755213729	0	2.084056553766943	1080	-1.6425076523735207	0	2.5496515083610936	131	-1.8081745050974056	5	0	5	0	0.0	1.0	0	0.9208330559116447	64	-1.0443905392486503	0	1.6288184524494476	67	-1.4487142892089102
CF	C	F	0	UNRESOLVED	C1=r;C2=s;Cd=@206;;Cf={c'}	F1=in;F2=ii;F3=ir	0	14.341457312400879	1554	-3.3905716151219782	69	0	69	0	0.0	1.0	0	3.803727636979808	474	-2.1526287200462155	0	10.537729675421021	1080	-3.094466554918693	0	13.79476240853574	1425	-3.353040385596988	56	0	56	0	0.0	1.0	0	3.3871017341085023	245	-2.0508110049994133	0	10.407660674427248	1180	-3.0826125371044606
CG	C	G	2	UNRESOLVED	C1=r;C2=s;Cd=@206;;Cf={c'}	G1=iin;G2=iii;G3=iir	2	26.75580036015696	1554	-2.3889756238376734	69	2	67	0	0.028985507246376812	0.9710144927536232	2	11.883691607219786	474	-1.6000896821453612	0	14.872108752937061	1080	-3.4257019279797145	2	26.482105861893977	2581	-2.3788831685612792	91	2	89	0	0.02197802197802198	0.978021978021978	2	11.762396527543798	943	-1.590246654860934	0	14.719709334350123	1638	-3.415738435199436
