event_id	edition	source_group_id	physical_event_key	locus	source_group_index	source_group_count	collapsed_page	panel_page	physical_folio	section	currier	paragraph_id	paragraph_number	line_index_side	line_count_side	line_fraction	line_quartile	group_index_line	group_count_line	group_fraction	masked_template	primary_query	common_primary_query
IT2a|f100r.25|G001	IT2a	IT2a|f100r.25|G001	f100r.25|G001|shXor	f100r.25	1	10	f100r	f100r	f100	P	A	f100r|P002	2	8	10	0.750000000000	2	1	10	0.050000000000	shXor	0	0
IT2a|f100r.25|G003	IT2a	IT2a|f100r.25|G003	f100r.25|G003|chXl	f100r.25	3	10	f100r	f100r	f100	P	A	f100r|P002	2	8	10	0.750000000000	2	3	10	0.250000000000	chXl	0	0
IT2a|f100r.25|G006	IT2a	IT2a|f100r.25|G006	f100r.25|G006|olchXol	f100r.25	6	10	f100r	f100r	f100	P	A	f100r|P002	2	8	10	0.750000000000	2	6	10	0.550000000000	olchXol	0	0
IT2a|f100r.25|G007	IT2a	IT2a|f100r.25|G007	f100r.25|G007|chXky	f100r.25	7	10	f100r	f100r	f100	P	A	f100r|P002	2	8	10	0.750000000000	2	7	10	0.650000000000	chXky	0	0
IT2a|f100r.25|G008	IT2a	IT2a|f100r.25|G008	f100r.25|G008|chXol	f100r.25	8	10	f100r	f100r	f100	P	A	f100r|P002	2	8	10	0.750000000000	2	8	10	0.750000000000	chXol	0	0
IT2a|f100r.25|G009	IT2a	IT2a|f100r.25|G009	f100r.25|G009|chXockhy	f100r.25	9	10	f100r	f100r	f100	P	A	f100r|P002	2	8	10	0.750000000000	2	9	10	0.850000000000	chXockhy	0	0
IT2a|f100r.26|G002	IT2a	IT2a|f100r.26|G002	f100r.26|G002|chXkeey	f100r.26	2	10	f100r	f100r	f100	P	A	f100r|P002	2	9	10	0.850000000000	3	2	10	0.150000000000	chXkeey	0	0
IT2a|f100r.26|G003	IT2a	IT2a|f100r.26|G003	f100r.26|G003|chXl	f100r.26	3	10	f100r	f100r	f100	P	A	f100r|P002	2	9	10	0.850000000000	3	3	10	0.250000000000	chXl	0	0
IT2a|f100r.26|G004	IT2a	IT2a|f100r.26|G004	f100r.26|G004|chXlody	f100r.26	4	10	f100r	f100r	f100	P	A	f100r|P002	2	9	10	0.850000000000	3	4	10	0.350000000000	chXlody	0	0
IT2a|f100r.26|G005	IT2a	IT2a|f100r.26|G005	f100r.26|G005|chXs	f100r.26	5	10	f100r	f100r	f100	P	A	f100r|P002	2	9	10	0.850000000000	3	5	10	0.450000000000	chXs	0	0
IT2a|f100r.26|G006	IT2a	IT2a|f100r.26|G006	f100r.26|G006|olchXr	f100r.26	6	10	f100r	f100r	f100	P	A	f100r|P002	2	9	10	0.850000000000	3	6	10	0.550000000000	olchXr	0	0
IT2a|f100r.26|G009	IT2a	IT2a|f100r.26|G009	f100r.26|G009|chXols	f100r.26	9	10	f100r	f100r	f100	P	A	f100r|P002	2	9	10	0.850000000000	3	9	10	0.850000000000	chXols	0	0
IT2a|f100r.27|G001	IT2a	IT2a|f100r.27|G001	f100r.27|G001|chXl	f100r.27	1	5	f100r	f100r	f100	P	A	f100r|P002	2	10	10	0.950000000000	3	1	5	0.100000000000	chXl	0	0
IT2a|f100r.27|G002	IT2a	IT2a|f100r.27|G002	f100r.27|G002|chXol	f100r.27	2	5	f100r	f100r	f100	P	A	f100r|P002	2	10	10	0.950000000000	3	2	5	0.300000000000	chXol	0	0
IT2a|f100r.27|G003	IT2a	IT2a|f100r.27|G003	f100r.27|G003|chX	f100r.27	3	5	f100r	f100r	f100	P	A	f100r|P002	2	10	10	0.950000000000	3	3	5	0.500000000000	chX	0	0
IT2a|f100r.27|G005	IT2a	IT2a|f100r.27|G005	f100r.27|G005|otolchXy	f100r.27	5	5	f100r	f100r	f100	P	A	f100r|P002	2	10	10	0.950000000000	3	5	5	0.900000000000	otolchXy	0	0
IT2a|f100v.14|G002	IT2a	IT2a|f100v.14|G002	f100v.14|G002|shXocphy	f100v.14	2	9	f100v	f100v	f100	P	A	f100v|P001	1	1	9	0.055555555556	0	2	9	0.166666666667	shXocphy	0	0
IT2a|f100v.14|G006	IT2a	IT2a|f100v.14|G006	f100v.14|G006|chXr	f100v.14	6	9	f100v	f100v	f100	P	A	f100v|P001	1	1	9	0.055555555556	0	6	9	0.611111111111	chXr	0	0
IT2a|f100v.15|G002	IT2a	IT2a|f100v.15|G002	f100v.15|G002|chXey	f100v.15	2	10	f100v	f100v	f100	P	A	f100v|P001	1	2	9	0.166666666667	0	2	10	0.150000000000	chXey	0	0
IT2a|f100v.15|G005	IT2a	IT2a|f100v.15|G005	f100v.15|G005|chXol	f100v.15	5	10	f100v	f100v	f100	P	A	f100v|P001	1	2	9	0.166666666667	0	5	10	0.450000000000	chXol	0	0
IT2a|f100v.15|G007	IT2a	IT2a|f100v.15|G007	f100v.15|G007|chXl	f100v.15	7	10	f100v	f100v	f100	P	A	f100v|P001	1	2	9	0.166666666667	0	7	10	0.650000000000	chXl	0	0
IT2a|f100v.15|G008	IT2a	IT2a|f100v.15|G008	f100v.15|G008|chXey	f100v.15	8	10	f100v	f100v	f100	P	A	f100v|P001	1	2	9	0.166666666667	0	8	10	0.750000000000	chXey	0	0
IT2a|f100v.15|G010	IT2a	IT2a|f100v.15|G010	f100v.15|G010|chXtols	f100v.15	10	10	f100v	f100v	f100	P	A	f100v|P001	1	2	9	0.166666666667	0	10	10	0.950000000000	chXtols	0	0
IT2a|f100v.16|G002	IT2a	IT2a|f100v.16|G002	f100v.16|G002|chXl	f100v.16	2	10	f100v	f100v	f100	P	A	f100v|P001	1	3	9	0.277777777778	0	2	10	0.150000000000	chXl	0	0
IT2a|f100v.16|G003	IT2a	IT2a|f100v.16|G003	f100v.16|G003|chXy	f100v.16	3	10	f100v	f100v	f100	P	A	f100v|P001	1	3	9	0.277777777778	0	3	10	0.250000000000	chXy	0	0
IT2a|f100v.16|G005	IT2a	IT2a|f100v.16|G005	f100v.16|G005|shXeo	f100v.16	5	10	f100v	f100v	f100	P	A	f100v|P001	1	3	9	0.277777777778	0	5	10	0.450000000000	shXeo	0	0
IT2a|f100v.16|G007	IT2a	IT2a|f100v.16|G007	f100v.16|G007|chXs	f100v.16	7	10	f100v	f100v	f100	P	A	f100v|P001	1	3	9	0.277777777778	0	7	10	0.650000000000	chXs	0	0
IT2a|f100v.17|G001	IT2a	IT2a|f100v.17|G001	f100v.17|G001|chXckhey	f100v.17	1	8	f100v	f100v	f100	P	A	f100v|P001	1	4	9	0.388888888889	1	1	8	0.062500000000	chXckhey	0	0
IT2a|f100v.17|G005	IT2a	IT2a|f100v.17|G005	f100v.17|G005|chXl	f100v.17	5	8	f100v	f100v	f100	P	A	f100v|P001	1	4	9	0.388888888889	1	5	8	0.562500000000	chXl	0	0
IT2a|f100v.17|G006	IT2a	IT2a|f100v.17|G006	f100v.17|G006|chXtor	f100v.17	6	8	f100v	f100v	f100	P	A	f100v|P001	1	4	9	0.388888888889	1	6	8	0.687500000000	chXtor	0	0
IT2a|f100v.18|G001	IT2a	IT2a|f100v.18|G001	f100v.18|G001|tochXo	f100v.18	1	10	f100v	f100v	f100	P	A	f100v|P001	1	5	9	0.500000000000	1	1	10	0.050000000000	tochXo	0	0
IT2a|f100v.18|G003	IT2a	IT2a|f100v.18|G003	f100v.18|G003|chXo	f100v.18	3	10	f100v	f100v	f100	P	A	f100v|P001	1	5	9	0.500000000000	1	3	10	0.250000000000	chXo	0	0
IT2a|f100v.18|G004	IT2a	IT2a|f100v.18|G004	f100v.18|G004|chXeor	f100v.18	4	10	f100v	f100v	f100	P	A	f100v|P001	1	5	9	0.500000000000	1	4	10	0.350000000000	chXeor	0	0
IT2a|f100v.18|G008	IT2a	IT2a|f100v.18|G008	f100v.18|G008|chXd	f100v.18	8	10	f100v	f100v	f100	P	A	f100v|P001	1	5	9	0.500000000000	1	8	10	0.750000000000	chXd	0	0
IT2a|f100v.19|G002	IT2a	IT2a|f100v.19|G002	f100v.19|G002|chXokeos	f100v.19	2	8	f100v	f100v	f100	P	A	f100v|P001	1	6	9	0.611111111111	2	2	8	0.187500000000	chXokeos	0	0
IT2a|f100v.19|G003	IT2a	IT2a|f100v.19|G003	f100v.19|G003|chXckhy	f100v.19	3	8	f100v	f100v	f100	P	A	f100v|P001	1	6	9	0.611111111111	2	3	8	0.312500000000	chXckhy	0	0
IT2a|f100v.19|G004	IT2a	IT2a|f100v.19|G004	f100v.19|G004|chXcthey	f100v.19	4	8	f100v	f100v	f100	P	A	f100v|P001	1	6	9	0.611111111111	2	4	8	0.437500000000	chXcthey	0	0
IT2a|f100v.19|G005	IT2a	IT2a|f100v.19|G005	f100v.19|G005|kchXdy	f100v.19	5	8	f100v	f100v	f100	P	A	f100v|P001	1	6	9	0.611111111111	2	5	8	0.562500000000	kchXdy	0	0
IT2a|f100v.19|G006	IT2a	IT2a|f100v.19|G006	f100v.19|G006|chXckhhor	f100v.19	6	8	f100v	f100v	f100	P	A	f100v|P001	1	6	9	0.611111111111	2	6	8	0.687500000000	chXckhhor	0	0
IT2a|f100v.20|G001	IT2a	IT2a|f100v.20|G001	f100v.20|G001|ychXoky	f100v.20	1	8	f100v	f100v	f100	P	A	f100v|P001	1	7	9	0.722222222222	2	1	8	0.062500000000	ychXoky	0	0
IT2a|f100v.20|G002	IT2a	IT2a|f100v.20|G002	f100v.20|G002|shXkeesy	f100v.20	2	8	f100v	f100v	f100	P	A	f100v|P001	1	7	9	0.722222222222	2	2	8	0.187500000000	shXkeesy	0	0
IT2a|f100v.20|G004	IT2a	IT2a|f100v.20|G004	f100v.20|G004|chXkeol	f100v.20	4	8	f100v	f100v	f100	P	A	f100v|P001	1	7	9	0.722222222222	2	4	8	0.437500000000	chXkeol	0	0
IT2a|f100v.20|G006	IT2a	IT2a|f100v.20|G006	f100v.20|G006|chXor	f100v.20	6	8	f100v	f100v	f100	P	A	f100v|P001	1	7	9	0.722222222222	2	6	8	0.687500000000	chXor	0	0
IT2a|f100v.20|G008	IT2a	IT2a|f100v.20|G008	f100v.20|G008|chXckhar	f100v.20	8	8	f100v	f100v	f100	P	A	f100v|P001	1	7	9	0.722222222222	2	8	8	0.937500000000	chXckhar	0	0
IT2a|f100v.21|G004	IT2a	IT2a|f100v.21|G004	f100v.21|G004|chXy	f100v.21	4	10	f100v	f100v	f100	P	A	f100v|P001	1	8	9	0.833333333333	3	4	10	0.350000000000	chXy	0	0
IT2a|f100v.21|G008	IT2a	IT2a|f100v.21|G008	f100v.21|G008|chXeeal	f100v.21	8	10	f100v	f100v	f100	P	A	f100v|P001	1	8	9	0.833333333333	3	8	10	0.750000000000	chXeeal	0	0
IT2a|f100v.21|G009	IT2a	IT2a|f100v.21|G009	f100v.21|G009|chXokeol	f100v.21	9	10	f100v	f100v	f100	P	A	f100v|P001	1	8	9	0.833333333333	3	9	10	0.850000000000	chXokeol	0	0
IT2a|f100v.22|G002	IT2a	IT2a|f100v.22|G002	f100v.22|G002|chXky	f100v.22	2	3	f100v	f100v	f100	P	A	f100v|P001	1	9	9	0.944444444444	3	2	3	0.500000000000	chXky	0	0
IT2a|f100v.22|G003	IT2a	IT2a|f100v.22|G003	f100v.22|G003|chXry	f100v.22	3	3	f100v	f100v	f100	P	A	f100v|P001	1	9	9	0.944444444444	3	3	3	0.833333333333	chXry	0	0
IT2a|f101r.10|G005	IT2a	IT2a|f101r.10|G005	f101r.10|G005|shX	f101r.10	5	10	f101r	f101r	f101	P	A	f101r|P003	3	10	10	0.950000000000	3	5	10	0.450000000000	shX	0	0
IT2a|f101r.10|G006	IT2a	IT2a|f101r.10|G006	f101r.10|G006|olchXeol	f101r.10	6	10	f101r	f101r	f101	P	A	f101r|P003	3	10	10	0.950000000000	3	6	10	0.550000000000	olchXeol	0	0
IT2a|f101r.10|G007	IT2a	IT2a|f101r.10|G007	f101r.10|G007|kalshXy	f101r.10	7	10	f101r	f101r	f101	P	A	f101r|P003	3	10	10	0.950000000000	3	7	10	0.650000000000	kalshXy	0	0
IT2a|f101r.1|G001	IT2a	IT2a|f101r.1|G001	f101r.1|G001|pchXol	f101r.1	1	22	f101r	f101r	f101	P	A	f101r|P001	1	1	10	0.050000000000	0	1	22	0.022727272727	pchXol	0	0
IT2a|f101r.1|G002	IT2a	IT2a|f101r.1|G002	f101r.1|G002|chXol	f101r.1	2	22	f101r	f101r	f101	P	A	f101r|P001	1	1	10	0.050000000000	0	2	22	0.068181818182	chXol	0	0
IT2a|f101r.1|G004	IT2a	IT2a|f101r.1|G004	f101r.1|G004|shXy	f101r.1	4	22	f101r	f101r	f101	P	A	f101r|P001	1	1	10	0.050000000000	0	4	22	0.159090909091	shXy	1	1
IT2a|f101r.1|G006	IT2a	IT2a|f101r.1|G006	f101r.1|G006|shXr	f101r.1	6	22	f101r	f101r	f101	P	A	f101r|P001	1	1	10	0.050000000000	0	6	22	0.250000000000	shXr	0	0
IT2a|f101r.1|G008	IT2a	IT2a|f101r.1|G008	f101r.1|G008|shXockhey	f101r.1	8	22	f101r	f101r	f101	P	A	f101r|P001	1	1	10	0.050000000000	0	8	22	0.340909090909	shXockhey	0	0
IT2a|f101r.1|G010	IT2a	IT2a|f101r.1|G010	f101r.1|G010|chXor	f101r.1	10	22	f101r	f101r	f101	P	A	f101r|P001	1	1	10	0.050000000000	0	10	22	0.431818181818	chXor	0	0
IT2a|f101r.1|G016	IT2a	IT2a|f101r.1|G016	f101r.1|G016|chXckhey	f101r.1	16	22	f101r	f101r	f101	P	A	f101r|P001	1	1	10	0.050000000000	0	16	22	0.704545454545	chXckhey	0	0
IT2a|f101r.1|G019	IT2a	IT2a|f101r.1|G019	f101r.1|G019|chXey	f101r.1	19	22	f101r	f101r	f101	P	A	f101r|P001	1	1	10	0.050000000000	0	19	22	0.840909090909	chXey	0	0
IT2a|f101r.1|G020	IT2a	IT2a|f101r.1|G020	f101r.1|G020|chXkeey	f101r.1	20	22	f101r	f101r	f101	P	A	f101r|P001	1	1	10	0.050000000000	0	20	22	0.886363636364	chXkeey	0	0
IT2a|f101r.2|G002	IT2a	IT2a|f101r.2|G002	f101r.2|G002|chXkeey	f101r.2	2	23	f101r	f101r	f101	P	A	f101r|P001	1	2	10	0.150000000000	0	2	23	0.065217391304	chXkeey	0	0
IT2a|f101r.2|G006	IT2a	IT2a|f101r.2|G006	f101r.2|G006|chXl	f101r.2	6	23	f101r	f101r	f101	P	A	f101r|P001	1	2	10	0.150000000000	0	6	23	0.239130434783	chXl	0	0
IT2a|f101r.2|G013	IT2a	IT2a|f101r.2|G013	f101r.2|G013|olchXy	f101r.2	13	23	f101r	f101r	f101	P	A	f101r|P001	1	2	10	0.150000000000	0	13	23	0.543478260870	olchXy	0	0
IT2a|f101r.2|G014	IT2a	IT2a|f101r.2|G014	f101r.2|G014|qokchXr	f101r.2	14	23	f101r	f101r	f101	P	A	f101r|P001	1	2	10	0.150000000000	0	14	23	0.586956521739	qokchXr	0	0
IT2a|f101r.2|G018	IT2a	IT2a|f101r.2|G018	f101r.2|G018|shXy	f101r.2	18	23	f101r	f101r	f101	P	A	f101r|P001	1	2	10	0.150000000000	0	18	23	0.760869565217	shXy	1	0
IT2a|f101r.2|G022	IT2a	IT2a|f101r.2|G022	f101r.2|G022|chXl	f101r.2	22	23	f101r	f101r	f101	P	A	f101r|P001	1	2	10	0.150000000000	0	22	23	0.934782608696	chXl	0	0
IT2a|f101r.3|G004	IT2a	IT2a|f101r.3|G004	f101r.3|G004|shXol	f101r.3	4	24	f101r	f101r	f101	P	A	f101r|P002	2	3	10	0.250000000000	0	4	24	0.145833333333	shXol	0	0
IT2a|f101r.3|G006	IT2a	IT2a|f101r.3|G006	f101r.3|G006|shXo	f101r.3	6	24	f101r	f101r	f101	P	A	f101r|P002	2	3	10	0.250000000000	0	6	24	0.229166666667	shXo	0	0
IT2a|f101r.3|G008	IT2a	IT2a|f101r.3|G008	f101r.3|G008|shXy	f101r.3	8	24	f101r	f101r	f101	P	A	f101r|P002	2	3	10	0.250000000000	0	8	24	0.312500000000	shXy	0	0
IT2a|f101r.3|G013	IT2a	IT2a|f101r.3|G013	f101r.3|G013|shXody	f101r.3	13	24	f101r	f101r	f101	P	A	f101r|P002	2	3	10	0.250000000000	0	13	24	0.520833333333	shXody	0	0
IT2a|f101r.3|G016	IT2a	IT2a|f101r.3|G016	f101r.3|G016|shXor	f101r.3	16	24	f101r	f101r	f101	P	A	f101r|P002	2	3	10	0.250000000000	0	16	24	0.645833333333	shXor	0	0
IT2a|f101r.3|G019	IT2a	IT2a|f101r.3|G019	f101r.3|G019|shXey	f101r.3	19	24	f101r	f101r	f101	P	A	f101r|P002	2	3	10	0.250000000000	0	19	24	0.770833333333	shXey	0	0
IT2a|f101r.3|G020	IT2a	IT2a|f101r.3|G020	f101r.3|G020|sshXo	f101r.3	20	24	f101r	f101r	f101	P	A	f101r|P002	2	3	10	0.250000000000	0	20	24	0.812500000000	sshXo	0	0
IT2a|f101r.3|G021	IT2a	IT2a|f101r.3|G021	f101r.3|G021|tchXy	f101r.3	21	24	f101r	f101r	f101	P	A	f101r|P002	2	3	10	0.250000000000	0	21	24	0.854166666667	tchXy	0	0
IT2a|f101r.4|G001	IT2a	IT2a|f101r.4|G001	f101r.4|G001|ychXeo	f101r.4	1	21	f101r	f101r	f101	P	A	f101r|P002	2	4	10	0.350000000000	1	1	21	0.023809523810	ychXeo	0	0
IT2a|f101r.4|G003	IT2a	IT2a|f101r.4|G003	f101r.4|G003|shXeol	f101r.4	3	21	f101r	f101r	f101	P	A	f101r|P002	2	4	10	0.350000000000	1	3	21	0.119047619048	shXeol	0	0
IT2a|f101r.4|G005	IT2a	IT2a|f101r.4|G005	f101r.4|G005|shXeol	f101r.4	5	21	f101r	f101r	f101	P	A	f101r|P002	2	4	10	0.350000000000	1	5	21	0.214285714286	shXeol	0	0
IT2a|f101r.4|G015	IT2a	IT2a|f101r.4|G015	f101r.4|G015|chkchXl	f101r.4	15	21	f101r	f101r	f101	P	A	f101r|P002	2	4	10	0.350000000000	1	15	21	0.690476190476	chkchXl	0	0
IT2a|f101r.5|G003	IT2a	IT2a|f101r.5|G003	f101r.5|G003|chXol	f101r.5	3	25	f101r	f101r	f101	P	A	f101r|P002	2	5	10	0.450000000000	1	3	25	0.100000000000	chXol	0	0
IT2a|f101r.5|G007	IT2a	IT2a|f101r.5|G007	f101r.5|G007|chXol	f101r.5	7	25	f101r	f101r	f101	P	A	f101r|P002	2	5	10	0.450000000000	1	7	25	0.260000000000	chXol	0	0
IT2a|f101r.5|G008	IT2a	IT2a|f101r.5|G008	f101r.5|G008|chX	f101r.5	8	25	f101r	f101r	f101	P	A	f101r|P002	2	5	10	0.450000000000	1	8	25	0.300000000000	chX	0	0
IT2a|f101r.5|G010	IT2a	IT2a|f101r.5|G010	f101r.5|G010|dchXy	f101r.5	10	25	f101r	f101r	f101	P	A	f101r|P002	2	5	10	0.450000000000	1	10	25	0.380000000000	dchXy	0	0
IT2a|f101r.5|G014	IT2a	IT2a|f101r.5|G014	f101r.5|G014|chXl	f101r.5	14	25	f101r	f101r	f101	P	A	f101r|P002	2	5	10	0.450000000000	1	14	25	0.540000000000	chXl	0	0
IT2a|f101r.5|G020	IT2a	IT2a|f101r.5|G020	f101r.5|G020|olchXy	f101r.5	20	25	f101r	f101r	f101	P	A	f101r|P002	2	5	10	0.450000000000	1	20	25	0.780000000000	olchXy	0	0
IT2a|f101r.5|G022	IT2a	IT2a|f101r.5|G022	f101r.5|G022|shXol	f101r.5	22	25	f101r	f101r	f101	P	A	f101r|P002	2	5	10	0.450000000000	1	22	25	0.860000000000	shXol	0	0
IT2a|f101r.5|G024	IT2a	IT2a|f101r.5|G024	f101r.5|G024|chXsaiin	f101r.5	24	25	f101r	f101r	f101	P	A	f101r|P002	2	5	10	0.450000000000	1	24	25	0.940000000000	chXsaiin	0	0
IT2a|f101r.5|G025	IT2a	IT2a|f101r.5|G025	f101r.5|G025|shXom	f101r.5	25	25	f101r	f101r	f101	P	A	f101r|P002	2	5	10	0.450000000000	1	25	25	0.980000000000	shXom	0	0
IT2a|f101r.6|G002	IT2a	IT2a|f101r.6|G002	f101r.6|G002|shX	f101r.6	2	16	f101r	f101r	f101	P	A	f101r|P002	2	6	10	0.550000000000	2	2	16	0.093750000000	shX	0	0
IT2a|f101r.6|G003	IT2a	IT2a|f101r.6|G003	f101r.6|G003|shXdy	f101r.6	3	16	f101r	f101r	f101	P	A	f101r|P002	2	6	10	0.550000000000	2	3	16	0.156250000000	shXdy	0	0
IT2a|f101r.6|G004	IT2a	IT2a|f101r.6|G004	f101r.6|G004|shX	f101r.6	4	16	f101r	f101r	f101	P	A	f101r|P002	2	6	10	0.550000000000	2	4	16	0.218750000000	shX	0	0
IT2a|f101r.6|G005	IT2a	IT2a|f101r.6|G005	f101r.6|G005|shXl	f101r.6	5	16	f101r	f101r	f101	P	A	f101r|P002	2	6	10	0.550000000000	2	5	16	0.281250000000	shXl	0	0
IT2a|f101r.6|G007	IT2a	IT2a|f101r.6|G007	f101r.6|G007|chXos	f101r.6	7	16	f101r	f101r	f101	P	A	f101r|P002	2	6	10	0.550000000000	2	7	16	0.406250000000	chXos	0	0
IT2a|f101r.6|G008	IT2a	IT2a|f101r.6|G008	f101r.6|G008|shXokeey	f101r.6	8	16	f101r	f101r	f101	P	A	f101r|P002	2	6	10	0.550000000000	2	8	16	0.468750000000	shXokeey	0	0
