event_id	statement_id	record	page	surface	morphological_class	teaching_mode	teaching_item_ids	reading_de
E014	H1-S002	H1	f10r	cthy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CTH+Y	bereit · dies
E015	H2-S001	H2	f10r	ycheor	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	Y+CH+E+OR	dies · abziehen · kurz · Ansatz
E016	H2-S001	H2	f10r	cthy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CTH+Y	bereit · dies
E017	H2-S001	H2	f10r	chor	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OR	Ansatz
E018	H2-S001	H2	f10r	cthaiin	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CTH+AIIN	bereit · Maß
E019	H2-S001	H2	f10r	qoctholy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	O+CTH+OL+Y	Arbeitsgang · bereit · fortsetzen · dies
E020	H2-S001	H2	f10r	dy	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	Y	dies
E021	H2-S001	H2	f10r	chy	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	Y	dies
E022	H2-S001	H2	f10r	taiin	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AIIN	Maß
E023	H2-S001	H2	f10r	shy	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	Y	dies
E024	H2-S002	H2	f10r	qotchor	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OT+CH+OR	danach · abziehen · Ansatz
E025	H2-S002	H2	f10r	chor	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OR	Ansatz
E026	H2-S002	H2	f10r	otol	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OT+OL	danach · fortsetzen
E027	H2-S002	H2	f10r	chol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E028	H2-S002	H2	f10r	cholor	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OL+OR	fortsetzen · Ansatz
E029	H2-S002	H2	f10r	chol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E030	H2-S002	H2	f10r	daiin	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AIIN	Maß
E031	H2-S002	H2	f10r	dar	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AR	von dort
E032	H2-S003	H2	f10r	oykchor	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	O+Y+K+OR	Arbeitsgang · dies · zuführen · Ansatz
E033	H2-S003	H2	f10r	shor	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OR	Ansatz
E034	H2-S003	H2	f10r	chor	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OR	Ansatz
E035	H2-S003	H2	f10r	chy	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	Y	dies
E036	H2-S003	H2	f10r	kaiiin	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	K+IIN	zuführen · Sollstufe
E037	H2-S003	H2	f10r	dy	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	Y	dies
E038	H2-S003	H2	f10r	chodaiin	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CH+O+AIIN	abziehen · Arbeitsgang · Maß
E039	H3-S001	H3	f11r	tshol	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	T+SH+OL	eintragen · halten · fortsetzen
E040	H3-S001	H3	f11r	schoal	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SH+O+AL	halten · Arbeitsgang · Zielstelle
E041	H3-S001	H3	f11r	cfhy	MEMORIZED_WHOLE_SIGN	SEVENTEEN_EXACT_CARD_DECK	PROC028	auswringen
E042	H3-S001	H3	f11r	shfydaiin	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SH+Y+AIIN	halten · dies · Maß
E043	H3-S001	H3	f11r	cphy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	P+Y	hinein · dies
E044	H3-S001	H3	f11r	shey	MEMORIZED_WHOLE_SIGN	SEVENTEEN_EXACT_CARD_DECK	PROC031	Empfangsbestand
E045	H3-S001	H3	f11r	tchody	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	T+CH+O+DY	eintragen · abziehen · Arbeitsgang · Schluss
E046	H3-S002	H3	f11r	shoyty	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SH+O+Y+T+Y	halten · Arbeitsgang · dies · eintragen · dies
E047	H3-S003	H3	f11r	dchol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E048	H3-S003	H3	f11r	chy	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	Y	dies
E049	H3-S003	H3	f11r	kchy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	K+Y	zuführen · dies
E050	H3-S003	H3	f11r	dy	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	Y	dies
E051	H3-S003	H3	f11r	daiin	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AIIN	Maß
E052	H3-S004	H3	f11r	qotchy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OT+Y	danach · dies
E053	H3-S004	H3	f11r	okchol	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+OL	ansetzen · fortsetzen
E054	H3-S004	H3	f11r	cthy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CTH+Y	bereit · dies
E055	H3-S004	H3	f11r	dy	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	Y	dies
E056	H4-S001	H4	f55v	qokaiin	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+AIIN	ansetzen · Maß
E057	H4-S001	H4	f55v	chaiin	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AIIN	Maß
E058	H4-S001	H4	f55v	ykain	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	Y+K+AIN	dies · zuführen · Portion
E059	H4-S001	H4	f55v	ykan	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	Y+K+AIN	dies · zuführen · Portion
E060	H4-S001	H4	f55v	ody	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	O+DY	Arbeitsgang · Schluss
E061	H4-S002	H4	f55v	daiin	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AIIN	Maß
E062	H4-S002	H4	f55v	chedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CHD+Y	umsetzen · dies
E063	H4-S002	H4	f55v	talam	MEMORIZED_WHOLE_SIGN	SEVENTEEN_EXACT_CARD_DECK	PROC043	verwahren
E064	H4-S003	H4	f55v	ykaiin	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	Y+K+AIIN	dies · zuführen · Maß
E065	H4-S003	H4	f55v	cheoar	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CH+E+O+AR	abziehen · kurz · Arbeitsgang · von dort
E066	H4-S003	H4	f55v	cheeky	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CHK+EE+Y	wärmen · länger · dies
E067	H4-S003	H4	f55v	oldy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OL+DY	fortsetzen · Schluss
E068	H4-S004	H4	f55v	aiin	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AIIN	Maß
E069	H4-S004	H4	f55v	okal	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+AL	ansetzen · Zielstelle
E070	H4-S004	H4	f55v	oltchy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OL+T+Y	fortsetzen · eintragen · dies
E071	H4-S004	H4	f55v	or	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OR	Ansatz
E072	H4-S004	H4	f55v	y	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	Y	dies
E073	H4-S004	H4	f55v	orain	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OR+AIN	Ansatz · Portion
E074	H5-S001	H5	f56r	chochor	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	HO+CH+OR	Gabe · abziehen · Ansatz
E075	H5-S001	H5	f56r	cho	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	HO	Gabe
E076	H5-S001	H5	f56r	chodaly	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	HO+AL+Y	Gabe · Zielstelle · dies
E077	H5-S001	H5	f56r	daiin	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AIIN	Maß
E078	H5-S001	H5	f56r	sho	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	HO	Gabe
E079	H5-S001	H5	f56r	kchol	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	K+OL	zuführen · fortsetzen
E080	H5-S001	H5	f56r	otchor	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OT+CH+OR	danach · abziehen · Ansatz
E081	H5-S001	H5	f56r	choky	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+Y	ansetzen · dies
E082	H5-S001	H5	f56r	dal	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AL	Zielstelle
E083	H5-S002	H5	f56r	schol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E084	H5-S002	H5	f56r	choy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	HO+Y	Gabe · dies
E085	H5-S002	H5	f56r	choky	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+Y	ansetzen · dies
E086	H5-S002	H5	f56r	cheeckhody	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CH+EE+CKH+O+DY	abziehen · länger · Durchlass · Arbeitsgang · Schluss
E087	H5-S003	H5	f56r	sh	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	SH	halten
E088	H5-S003	H5	f56r	cho	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	HO	Gabe
E089	H5-S003	H5	f56r	kchey	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	K+E+Y	zuführen · kurz · dies
E090	H5-S003	H5	f56r	qokokchy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+OK+Y	ansetzen · ansetzen · dies
E091	H5-S004	H5	f56r	okchy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+Y	ansetzen · dies
E092	H5-S004	H5	f56r	chokcheo	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+CH+E+O	ansetzen · abziehen · kurz · Arbeitsgang
E093	H5-S004	H5	f56r	kchal	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	K+AL	zuführen · Zielstelle
E094	H5-S005	H5	f56r	sho	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	HO	Gabe
E095	H5-S005	H5	f56r	chokchy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+Y	ansetzen · dies
E096	H5-S005	H5	f56r	kchoar	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	K+HO+AR	zuführen · Gabe · von dort
E097	H5-S005	H5	f56r	sotodan	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OT+O+AIN	danach · Arbeitsgang · Portion
E098	H5-S006	H5	f56r	otchey	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OT+Y	danach · dies
E099	H5-S006	H5	f56r	keol	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	K+E+OL	zuführen · kurz · fortsetzen
E100	H5-S006	H5	f56r	daiin	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AIIN	Maß
E101	B1-S001	B1	f81v	qokedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+E+DY	ansetzen · kurz · Schluss
E102	B1-S002	B1	f81v	okaiin	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+AIIN	ansetzen · Maß
E103	B1-S002	B1	f81v	kair	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	K+AIR	zuführen · Lauf
E104	B1-S002	B1	f81v	okal	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+AL	ansetzen · Zielstelle
E105	B1-S002	B1	f81v	sar	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AR	von dort
E106	B1-S002	B1	f81v	ol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E107	B1-S002	B1	f81v	kain	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	K+AIN	zuführen · Portion
E108	B1-S002	B1	f81v	olkain	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OL+K+AIN	fortsetzen · zuführen · Portion
E109	B1-S002	B1	f81v	al	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AL	Zielstelle
E110	B1-S002	B1	f81v	ol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E111	B1-S002	B1	f81v	rol	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	R+OL	abkühlen · fortsetzen
E112	B1-S002	B1	f81v	dl	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	L	führen
E113	B1-S002	B1	f81v	olor	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OL+OR	fortsetzen · Ansatz
E114	B1-S002	B1	f81v	ol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E115	B1-S002	B1	f81v	sheckhal	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SH+E+CKH+AL	halten · kurz · Durchlass · Zielstelle
E116	B1-S002	B1	f81v	daiin	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AIIN	Maß
E117	B1-S002	B1	f81v	qokeedal	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+EE+AL	ansetzen · länger · Zielstelle
E118	B1-S002	B1	f81v	daiin	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AIIN	Maß
E119	B1-S002	B1	f81v	chckhy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CKH+Y	Durchlass · dies
E120	B1-S002	B1	f81v	schedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CHD+DY	umsetzen · Schluss
E121	B1-S003	B1	f81v	qol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E122	B1-S003	B1	f81v	sshkchdy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SH+K+CHD+DY	halten · zuführen · umsetzen · Schluss
E123	B1-S004	B1	f81v	chedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CHD+Y	umsetzen · dies
E124	B1-S004	B1	f81v	ol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E125	B1-S004	B1	f81v	shedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SHED+DY	absetzen · Schluss
E126	B1-S005	B1	f81v	qolchedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OL+CHD+DY	fortsetzen · umsetzen · Schluss
E127	B1-S006	B1	f81v	qokain	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+AIN	ansetzen · Portion
E128	B1-S006	B1	f81v	shckhy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CKH+Y	Durchlass · dies
E129	B1-S006	B1	f81v	dl	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	L	führen
E130	B1-S006	B1	f81v	ral	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	R+AL	abkühlen · Zielstelle
E131	B1-S007	B1	f81v	qokchdy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+CHD+DY	ansetzen · umsetzen · Schluss
E132	B1-S008	B1	f81v	chey	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	Y	dies
E133	B1-S008	B1	f81v	ol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E134	B1-S008	B1	f81v	cheky	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CHK+E+Y	wärmen · kurz · dies
E135	B1-S008	B1	f81v	ol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E136	B1-S008	B1	f81v	shedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SHED+DY	absetzen · Schluss
E137	B1-S009	B1	f81v	qokedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+E+DY	ansetzen · kurz · Schluss
E138	B1-S010	B1	f81v	qokedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+E+DY	ansetzen · kurz · Schluss
E139	B1-S011	B1	f81v	chckhy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CKH+Y	Durchlass · dies
E140	B1-S011	B1	f81v	qoky	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+Y	ansetzen · dies
E141	B1-S012	B1	f81v	lsho	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	LSH+O	Waschgang · Arbeitsgang
E142	B1-S012	B1	f81v	qokey	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+E+Y	ansetzen · kurz · dies
E143	B1-S012	B1	f81v	lshedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	LSH+E+DY	Waschgang · kurz · Schluss
E144	B1-S013	B1	f81v	lshedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	LSH+E+DY	Waschgang · kurz · Schluss
E145	B1-S014	B1	f81v	chedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CHD+Y	umsetzen · dies
E146	B1-S014	B1	f81v	qolky	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SOLK+Y	auffangen · dies
E147	B1-S014	B1	f81v	lchedal	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	L+CHD+AL	führen · umsetzen · Zielstelle
E148	B1-S014	B1	f81v	qol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E149	B1-S014	B1	f81v	otar	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OT+AR	danach · von dort
E150	B1-S015	B1	f81v	ytey	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	T+E+Y	eintragen · kurz · dies
E151	B1-S015	B1	f81v	okchedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+CHD+DY	ansetzen · umsetzen · Schluss
E152	B1-S016	B1	f81v	qokal	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+AL	ansetzen · Zielstelle
E153	B1-S016	B1	f81v	okeey	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+EE+Y	ansetzen · länger · dies
E154	B1-S016	B1	f81v	qol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E155	B1-S016	B1	f81v	cheedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SHED+DY	absetzen · Schluss
E156	B1-S017	B1	f81v	sal	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AL	Zielstelle
E157	B1-S017	B1	f81v	teol	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	E+OL	kurz · fortsetzen
E158	B1-S017	B1	f81v	dchdy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CHD+DY	umsetzen · Schluss
E159	B1-S018	B1	f81v	ly	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	L+Y	führen · dies
E160	B1-S018	B1	f81v	dsheol	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SH+E+OL	halten · kurz · fortsetzen
E161	B1-S018	B1	f81v	oiiin	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	O+IIN	Arbeitsgang · Sollstufe
E162	B1-S018	B1	f81v	olkeedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SOLK+EE+DY	auffangen · länger · Schluss
E163	B1-S019	B1	f81v	tedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SHED+DY	absetzen · Schluss
E164	B1-S020	B1	f81v	cheky	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CHK+E+Y	wärmen · kurz · dies
E165	B1-S020	B1	f81v	shckhedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SH+CKH+E+DY	halten · Durchlass · kurz · Schluss
E166	B1-S021	B1	f81v	chal	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AL	Zielstelle
E167	B2-S001	B2	f82r	dchedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CHD+DY	umsetzen · Schluss
E168	B2-S002	B2	f82r	qolchedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OL+CHD+DY	fortsetzen · umsetzen · Schluss
E169	B2-S003	B2	f82r	qokain	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+AIN	ansetzen · Portion
E170	B2-S003	B2	f82r	dy	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	Y	dies
E171	B2-S003	B2	f82r	qokeedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+EE+DY	ansetzen · länger · Schluss
E172	B2-S004	B2	f82r	qokal	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+AL	ansetzen · Zielstelle
E173	B2-S004	B2	f82r	lcheckhy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	L+CKH+Y	führen · Durchlass · dies
E174	B2-S004	B2	f82r	lched	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	L+CHD	führen · umsetzen
E175	B2-S004	B2	f82r	qokeey	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+EE+Y	ansetzen · länger · dies
E176	B2-S004	B2	f82r	lcheckhedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	L+CKH+E+DY	führen · Durchlass · kurz · Schluss
E177	B2-S005	B2	f82r	qokaly	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+AL+Y	ansetzen · Zielstelle · dies
E178	B2-S005	B2	f82r	solkaiin	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SOLK+AIIN	auffangen · Maß
E179	B2-S005	B2	f82r	chckhy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CKH+Y	Durchlass · dies
