unit_id	cohort_id	locus	page	unit_index	owner_ordinal	source_member_ordinals	source_member_surfaces	member_count	unit_kind	target_occurrence_id	local_policy_ids	support_grade	editorial_rule	reader_text_de	score_credit
G770-L002:U07	G770-L002	f10v.2	f10v	7	7	7	chodaiin	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	trockene Zubereitung mit Wert III	0
G770-L002:U08	G770-L002	f10v.2	f10v	8	8	8	cthy	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Blattgut	0
G770-L002:U09	G770-L002	f10v.2	f10v	9	9	9	daiin	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Wert III	0
G770-L003:U01	G770-L003	f83v.22	f83v	1	1	1	char	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	trockener Anteil I	0
G770-L003:U02	G770-L003	f83v.22	f83v	2	2	2	qokar	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	erhitzter Anteil I	0
G770-L003:U03	G770-L003	f83v.22	f83v	3	3	3	cheolkain	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	erhitztes Trockengut Stufe II	0
G770-L003:U04	G770-L003	f83v.22	f83v	4	4	4	shckhey	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	feuchtes Kompositum, Mittelstufe	0
G770-L003:U05	G770-L003	f83v.22	f83v	5	5	5	qokal	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	heißer Stoffposten I	0
G770-L003:U06	G770-L003	f83v.22	f83v	6	6	6	cheor	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Trockenform	0
G770-L003:U07	G770-L003	f83v.22	f83v	7	7	7	ols	1	TARGET	G770-L003:T07:TM-H8R1	OLS_FINISHED_PRODUCT_COLATURA|OLS_STRAIN_OPERATION	B	COLATURA_NOT_LOCALLY_IDENTIFIED|POLICY_RENDERER_UNCHANGED	[fertige Zubereitung oder abseihen?]	0
G770-L004:U01	G770-L004	f104v.19	f104v	1	1	1	pcheor	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Trockenposten	0
G770-L004:U02	G770-L004	f104v.19	f104v	2	2	2	chol	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	trocken	0
G770-L004:U03	G770-L004	f104v.19	f104v	3	3	3	chpcheor	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	trockengebundener Inhaltskopf	0
G770-L004:U04	G770-L004	f104v.19	f104v	4	4	4	cholkshedy	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Trocken-Endposten	0
G770-L004:U05	G770-L004	f104v.19	f104v	5	5	5	qotol	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	kaltes Material	0
G770-L004:U06	G770-L004	f104v.19	f104v	6	6	6	sheedy	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Feucht-Endstufe	0
G770-L004:U07	G770-L004	f104v.19	f104v	7	7	7	qokchy	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	heiß-trockene Anfangsstufe	0
G770-L004:U08	G770-L004	f104v.19	f104v	8	8	8	qotched	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Kaltzustand	0
G770-L004:U09	G770-L004	f104v.19	f104v	9	9	9	sho	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Feuchtansatz	0
G770-L004:U10	G770-L004	f104v.19	f104v	10	10	10	fchor	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	benannter Drogenposten	0
G770-L004:U11	G770-L004	f104v.19	f104v	11	11	11|12	ols|aiin	2	TARGET	G770-L004:T11:TM-H8R1	OLS_FINISHED_PRODUCT_COLATURA	A	COLATURA_NOT_LOCALLY_IDENTIFIED	fertige Zubereitung, Wert III	0
G770-L004:U12	G770-L004	f104v.19	f104v	12	13	13	chekal	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	trocken-heißes Rohstofffeld I	0
G770-L005:U01	G770-L005	f86v5.13	f86v5	1	1	1	daiin	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Wert III	0
G770-L005:U02	G770-L005	f86v5.13	f86v5	2	2	2	shar	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	angefeuchtete Fraktion I	0
G770-L005:U03	G770-L005	f86v5.13	f86v5	3	3	3	otam	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Maß Kaltansatz I	0
G770-L005:U04	G770-L005	f86v5.13	f86v5	4	4	4	ytaiin	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Kaltposten III	0
G770-L005:U05	G770-L005	f86v5.13	f86v5	5	5	5	otal	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	kalter Rohstoffposten I	0
G770-L005:U06	G770-L005	f86v5.13	f86v5	6	6	6	teody	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	abgekühlter Endansatz	0
G770-L005:U07	G770-L005	f86v5.13	f86v5	7	7	7	cthy	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Blattgut	0
G770-L005:U08	G770-L005	f86v5.13	f86v5	8	8	8|9	or|aiin	2	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	drei Portionen	0
G770-L005:U09	G770-L005	f86v5.13	f86v5	9	10	10	otar	1	TARGET	G770-L005:T10:TM-N5K6	OTAR_GENERAL_SEQUENCE|OTAR_NOMINAL_TRANSITION_PREPARATION	A	CONCRETE_SEQUENCE_REALIZATION|CONCRETE_NOMINAL_REALIZATION	[dann oder Zwischenzubereitung?]	0
G770-L005:U10	G770-L005	f86v5.13	f86v5	10	11	11	aiiin	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Wert IV	0
G770-L006:U01	G770-L006	f75r.43	f75r	1	1	1	yshedy	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Mazerations-Endzustand	0
G770-L006:U02	G770-L006	f75r.43	f75r	2	2	2	chekar	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Zwischenzubereitung	0
G770-L006:U03	G770-L006	f75r.43	f75r	3	3	3	oldy	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	fertiger Auszug	0
G770-L006:U04	G770-L006	f75r.43	f75r	4	4	4	qokain	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Hitzestufe II	0
G770-L006:U05	G770-L006	f75r.43	f75r	5	5	5	chkar	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	heiß-trockene Fraktion I	0
G770-L006:U06	G770-L006	f75r.43	f75r	6	6	6	otar	1	TARGET	G770-L006:T06:TM-N5K6	OTAR_ENDPOINT_UNTIL|OTAR_GENERAL_SEQUENCE	A	POLICY_RENDERER_UNCHANGED|CONCRETE_SEQUENCE_REALIZATION	[bis oder dann?]	0
G770-L006:U07	G770-L006	f75r.43	f75r	7	7	7	oldy	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	fertiger Auszug	0
G770-L007:U01	G770-L007	f115v.5	f115v	1	1	1	dair	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Anteil II	0
G770-L007:U02	G770-L007	f115v.5	f115v	2	2	2	cheky	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	getrocknete, leicht erhitzte Zubereitung	0
G770-L007:U03	G770-L007	f115v.5	f115v	3	3	3	qoteey	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Kälte-Endstufe	0
G770-L007:U04	G770-L007	f115v.5	f115v	4	4	4	otar	1	TARGET	G770-L007:T04:TM-N5K6	OTAR_GENERAL_SEQUENCE	A	CONCRETE_SEQUENCE_REALIZATION	dann	0
G770-L007:U05	G770-L007	f115v.5	f115v	5	5	5	chl	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Trocknen	0
G770-L007:U06	G770-L007	f115v.5	f115v	6	6	6	oleed	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	abgeschlossene Endzubereitung	0
G770-L008:U01	G770-L008	f58r.13	f58r	1	1	1	ytar	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	gekühlte Fraktion I	0
G770-L008:U02	G770-L008	f58r.13	f58r	2	2	2	sheear	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Zubereitungszusatz	0
G770-L008:U03	G770-L008	f58r.13	f58r	3	3	3	cheoldy	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	getrockneter Endauszug	0
G770-L008:U04	G770-L008	f58r.13	f58r	4	4	4	ykeol	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Zwischenansatz	0
G770-L008:U05	G770-L008	f58r.13	f58r	5	5	5	cheal	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Trockenstoff I, Mittelstufe	0
G770-L008:U06	G770-L008	f58r.13	f58r	6	6	6	cheody	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	getrocknete Masse	0
G770-L008:U07	G770-L008	f58r.13	f58r	7	7	7	chal	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Trockenstoff I, Anfangsstufe	0
G770-L008:U08	G770-L008	f58r.13	f58r	8	8	8	chaiin	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Trockenstufe III	0
G770-L008:U09	G770-L008	f58r.13	f58r	9	9	9	ol	1	TARGET	G770-L008:T09:TM-Q7M2	OL_POSITIONAL_RELATOR	A	RELATOR_BY_NONQUANTITY_NEIGHBOURS	und	0
G770-L008:U10	G770-L008	f58r.13	f58r	10	10	10	oly	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Abseihen	0
G770-L009:U01	G770-L009	f3r.19	f3r	1	1	1	otchor	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	kalt-trockene Portion	0
G770-L009:U02	G770-L009	f3r.19	f3r	2	2	2	ol	1	TARGET	G770-L009:T02:TM-Q7M2	OL_POSITIONAL_RELATOR	A	RELATOR_BY_NONQUANTITY_NEIGHBOURS	und	0
G770-L009:U03	G770-L009	f3r.19	f3r	3	3	3	cheor	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Trockenform	0
G770-L009:U04	G770-L009	f3r.19	f3r	4	4	4	qoeor	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Zubereitungsportion	0
G770-L009:U05	G770-L009	f3r.19	f3r	5	5	5	dair	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Anteil II	0
G770-L009:U06	G770-L009	f3r.19	f3r	6	6	6	qoteol	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Kaltzubereitung	0
G770-L009:U07	G770-L009	f3r.19	f3r	7	7	7	qosaiin	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Dosis III	0
G770-L009:U08	G770-L009	f3r.19	f3r	8	8	8	chor	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Blütenstand	0
G770-L009:U09	G770-L009	f3r.19	f3r	9	9	9	cthy	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Blattgut	0
G770-L010:U01	G770-L010	f17v.5	f17v	1	1	1	ychol	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	trockne hiervon den Drogenstoff	0
G770-L010:U02	G770-L010	f17v.5	f17v	2	2	2	chol	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	trocken; nominal trockenes Gut/Material	0
G770-L010:U03	G770-L010	f17v.5	f17v	3	3	3	dolcheey	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Drogenstoff abmessen, vollständig trocknen und abschließen	0
G770-L010:U04	G770-L010	f17v.5	f17v	4	4	4	tchol	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	kalt-trockenes Drogenmaterial	0
G770-L010:U05	G770-L010	f17v.5	f17v	5	5	5	dar	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	abgemessene Fraktion I	0
G770-L010:U06	G770-L010	f17v.5	f17v	6	6	6	ckhy	1	TARGET	G770-L010:T06:TM-V4C9	CKHY_INVARIANT_MIX_OPERATION|CKHY_POSITIONAL_MIX_DISPATCH	B	POLICY_RENDERER_UNCHANGED	[mischen?]	0
G770-L011:U01	G770-L011	f24r.3	f24r	1	1	1	ycthar	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	hiervon Pflanzenanteil I nehmen	0
G770-L011:U02	G770-L011	f24r.3	f24r	2	2	2	cthal	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Pflanzendroge aus Rohdroge I	0
G770-L011:U03	G770-L011	f24r.3	f24r	3	3	3	okol	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	heißer Ansatzstoff	0
G770-L011:U04	G770-L011	f24r.3	f24r	4	4	4	qotar	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	kalte Drogenfraktion I	0
G770-L011:U05	G770-L011	f24r.3	f24r	5	5	5	ckhy	1	TARGET	G770-L011:T05:TM-V4C9	CKHY_INFUSION_DECOCTION_NOUN|CKHY_INVARIANT_MIXTURE_NOUN	C	LEXICAL_ALTERNATIVE_RETAINED|POLICY_RENDERER_UNCHANGED	[Aufguss oder Abkochung oder Mischung?]	0
G770-L012:U01	G770-L012	f55v.10	f55v	1	1	1	oaiin	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	drei Ansatzportionen	0
G770-L012:U02	G770-L012	f55v.10	f55v	2	2	2	ol	1	TARGET	G770-L012:T02:TM-Q7M2	OL_MEASURABLE_PRODUCT_RESULT|OL_POSITIONAL_RELATOR	A	CONCRETE_RESULT_REALIZATION|RELATOR_BY_RIGHT_QUANTITY	[abgemessene Zubereitung oder mit?]	0
G770-L012:U03	G770-L012	f55v.10	f55v	3	3	3|4	s|aiin	2	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	drei Drachmen	0
G770-L012:U04	G770-L012	f55v.10	f55v	4	5	5	okaiin	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	heiß, Grad III, im Ansatzrahmen	0
G770-L012:U05	G770-L012	f55v.10	f55v	5	6	6	oky	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	leicht erhitzter Ansatz	0
G770-L012:U06	G770-L012	f55v.10	f55v	6	7	7	ytaiin	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Eintrag: kalt, Stufe III	0
G770-L012:U07	G770-L012	f55v.10	f55v	7	8	8	otar	1	TARGET	G770-L012:T08:TM-N5K6	OTAR_NOMINAL_TRANSITION_PREPARATION	B	CONCRETE_NOMINAL_REALIZATION	Zwischenzubereitung	0
G770-L012:U08	G770-L012	f55v.10	f55v	8	9	9	y	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	; hierzu:	0
G770-L012:U09	G770-L012	f55v.10	f55v	9	10	10	kal	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Rohstoffklasse I; leicht erhitzt	0
G770-L012:U10	G770-L012	f55v.10	f55v	10	11	11	ykar	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	nimm hiervon die erste erhitzte Drogenfraktion	0
G770-L012:U11	G770-L012	f55v.10	f55v	11	12	12	ol	1	TARGET	G770-L012:T12:TM-Q7M2	OL_NOMINAL_BASE	C	CONCRETE_NOMINAL_REALIZATION	[Grundansatz?]	0
G770-L013:U01	G770-L013	f78r.37	f78r	1	1	1	osal	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Ansatz Form I; Rohstoff offen	0
G770-L013:U02	G770-L013	f78r.37	f78r	2	2	2	ol	1	TARGET	G770-L013:T02:TM-Q7M2	OL_MEASURABLE_PRODUCT_RESULT|OL_POSITIONAL_RELATOR	A	CONCRETE_RESULT_REALIZATION|RELATOR_BY_RIGHT_QUANTITY	[abgemessene Zubereitung oder mit?]	0
G770-L013:U03	G770-L013	f78r.37	f78r	3	3	3|4	s|aiin	2	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	drei Drachmen	0
G770-L013:U04	G770-L013	f78r.37	f78r	4	5	5	shee	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	vollständig anfeuchten	0
G770-L013:U05	G770-L013	f78r.37	f78r	5	6	6	aiin	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Menge III	0
G770-L013:U06	G770-L013	f78r.37	f78r	6	7	7	oly	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	abseihen	0
G770-L014:U01	G770-L014	f15v.7	f15v	1	1	1	y	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Eintrag:	0
G770-L014:U02	G770-L014	f15v.7	f15v	2	2	2	choiin	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	trockene Zubereitungsform III	0
G770-L014:U03	G770-L014	f15v.7	f15v	3	3	3	sho	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	feuchter Ansatz	0
G770-L014:U04	G770-L014	f15v.7	f15v	4	4	4	chy	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	leicht getrocknet	0
G770-L014:U05	G770-L014	f15v.7	f15v	5	5	5	s	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	je	0
G770-L014:U06	G770-L014	f15v.7	f15v	6	6	6	chy	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	leicht getrocknet	0
G770-L014:U07	G770-L014	f15v.7	f15v	7	7	7	tor	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	kalte Drogenportion	0
G770-L014:U08	G770-L014	f15v.7	f15v	8	8	8	ols	1	TARGET	G770-L014:T08:TM-H8R1	OLS_FINISHED_PRODUCT_COLATURA|OLS_STRAIN_OPERATION	B	COLATURA_NOT_LOCALLY_IDENTIFIED|POLICY_RENDERER_UNCHANGED	[fertige Zubereitung oder abseihen?]	0
G770-L015:U01	G770-L015	f46v.2	f46v	1	1	1	ytair	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	kühle hiervon die zweite Fraktion	0
G770-L015:U02	G770-L015	f46v.2	f46v	2	2	2	aiin	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Menge III	0
G770-L015:U03	G770-L015	f46v.2	f46v	3	3	3	otchdy	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	kalt-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen	0
G770-L015:U04	G770-L015	f46v.2	f46v	4	4	4	okaly	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Rohstoff-I-Ansatz leicht erhitzen und abschließen	0
G770-L015:U05	G770-L015	f46v.2	f46v	5	5	5	daiin	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Grad-/Maßwert III	0
G770-L015:U06	G770-L015	f46v.2	f46v	6	6	6	qokedy	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	bis zur Mittelstufe erhitzt; abgeschlossen	0
G770-L015:U07	G770-L015	f46v.2	f46v	7	7	7	otar	1	TARGET	G770-L015:T07:TM-N5K6	OTAR_NOMINAL_TRANSITION_PREPARATION	C	CONCRETE_NOMINAL_REALIZATION	[Zwischenzubereitung?]	0
G770-L015:U08	G770-L015	f46v.2	f46v	8	8	8	ar	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Drogenfraktion I	0
G770-L015:U09	G770-L015	f46v.2	f46v	9	9	9	oldy	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	fertiger Auszug	0
G770-L015:U10	G770-L015	f46v.2	f46v	10	10	10	otedy	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen	0
G770-L015:U11	G770-L015	f46v.2	f46v	11	11	11	saim	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Wert-/Mengenposten II; Referent offen	0
G770-L015:U12	G770-L015	f46v.2	f46v	12	12	12	okey	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	bis zur Mittelstufe erhitzter Ansatz	0
G770-L015:U13	G770-L015	f46v.2	f46v	13	13	13	tody	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	kalten Ansatz fertigstellen	0
G770-L015:U14	G770-L015	f46v.2	f46v	14	14	14	daiin	1	NON_TARGET	NONE	NONE	NA	FROZEN_NON_TARGET_DEFAULT	Grad-/Maßwert III	0
