candidate_id	occurrence_id	cohort_id	locus	page	target_mask_id	branch_id	policy_class	policy_kind	renderer_de_display_only	branch_condition_holds	requirements_hold	binding_claim_count	consumed_sides	bound_edge_count	bound_edge_ids	bound_roles	duplicate_edge_count	duplicate_edge_ids	resolved_orphan_count	resolved_orphan_ids	unresolved_orphan_count	unresolved_orphan_ids	penalty	penalty_ids	trigger_codes	fluency_credit	target_surface_credit
OL_NOMINAL_BASE	G770-L009:T02:TM-Q7M2	G770-L009	f3r.19	f3r	TM-Q7M2	ALL_OCCURRENCES	NOMINAL	INVARIANT	Ansatz/Basis	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	3	G770-L009:O02:BOTH:FIELD_EDGE|G770-L009:O02:LEFT:PATIENT|G770-L009:O02:RIGHT:PATIENT	12	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT|ORPHAN_PATIENT|ORPHAN_FIELD_EDGE	0	0
OL_NOMINAL_BASE	G770-L012:T02:TM-Q7M2	G770-L012	f55v.10	f55v	TM-Q7M2	ALL_OCCURRENCES	NOMINAL	INVARIANT	Ansatz/Basis	1	1	1	RIGHT	1	G770-L012:T02:TM-Q7M2:RIGHT:T03:AMOUNT	AMOUNT	0	NONE	1	G770-L012:O02:RIGHT:AMOUNT	1	G770-L012:O02:BOTH:FIELD_EDGE	4	P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_FIELD_EDGE	0	0
OL_NOMINAL_BASE	G770-L012:T12:TM-Q7M2	G770-L012	f55v.10	f55v	TM-Q7M2	ALL_OCCURRENCES	NOMINAL	INVARIANT	Ansatz/Basis	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	1	G770-L012:O12:LEFT:PATIENT	4	P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT	0	0
OL_NOMINAL_BASE	G770-L008:T09:TM-Q7M2	G770-L008	f58r.13	f58r	TM-Q7M2	ALL_OCCURRENCES	NOMINAL	INVARIANT	Ansatz/Basis	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	1	G770-L008:O09:BOTH:FIELD_EDGE	4	P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_FIELD_EDGE	0	0
OL_NOMINAL_BASE	G770-L013:T02:TM-Q7M2	G770-L013	f78r.37	f78r	TM-Q7M2	ALL_OCCURRENCES	NOMINAL	INVARIANT	Ansatz/Basis	1	1	1	RIGHT	1	G770-L013:T02:TM-Q7M2:RIGHT:T03:AMOUNT	AMOUNT	0	NONE	1	G770-L013:O02:RIGHT:AMOUNT	1	G770-L013:O02:BOTH:FIELD_EDGE	4	P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_FIELD_EDGE	0	0
OL_MEASURABLE_PRODUCT_RESULT	G770-L009:T02:TM-Q7M2	G770-L009	f3r.19	f3r	TM-Q7M2	ALL_OCCURRENCES	RESULT	INVARIANT	messbares Produkt/Resultat	1	0	0	NONE	0	NONE	NONE	0	NONE	0	NONE	3	G770-L009:O02:BOTH:FIELD_EDGE|G770-L009:O02:LEFT:PATIENT|G770-L009:O02:RIGHT:PATIENT	16	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT|ORPHAN_PATIENT|ORPHAN_FIELD_EDGE|SOURCELESS_RESULT	0	0
OL_MEASURABLE_PRODUCT_RESULT	G770-L012:T02:TM-Q7M2	G770-L012	f55v.10	f55v	TM-Q7M2	ALL_OCCURRENCES	RESULT	INVARIANT	messbares Produkt/Resultat	1	1	3	LEFT|RIGHT	3	G770-L012:T02:TM-Q7M2:RIGHT:T03:AMOUNT|G770-L012:T02:TM-Q7M2:LEFT:T01:MATERIAL|G770-L012:T02:TM-Q7M2:LEFT:T01:PREPARATION	AMOUNT|MATERIAL|PREPARATION	0	NONE	2	G770-L012:O02:BOTH:FIELD_EDGE|G770-L012:O02:RIGHT:AMOUNT	0	NONE	0	NONE	NONE	0	0
OL_MEASURABLE_PRODUCT_RESULT	G770-L012:T12:TM-Q7M2	G770-L012	f55v.10	f55v	TM-Q7M2	ALL_OCCURRENCES	RESULT	INVARIANT	messbares Produkt/Resultat	1	0	0	NONE	0	NONE	NONE	0	NONE	0	NONE	1	G770-L012:O12:LEFT:PATIENT	8	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT|SOURCELESS_RESULT	0	0
OL_MEASURABLE_PRODUCT_RESULT	G770-L008:T09:TM-Q7M2	G770-L008	f58r.13	f58r	TM-Q7M2	ALL_OCCURRENCES	RESULT	INVARIANT	messbares Produkt/Resultat	1	0	0	NONE	0	NONE	NONE	0	NONE	0	NONE	1	G770-L008:O09:BOTH:FIELD_EDGE	8	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_FIELD_EDGE|SOURCELESS_RESULT	0	0
OL_MEASURABLE_PRODUCT_RESULT	G770-L013:T02:TM-Q7M2	G770-L013	f78r.37	f78r	TM-Q7M2	ALL_OCCURRENCES	RESULT	INVARIANT	messbares Produkt/Resultat	1	1	3	LEFT|RIGHT	3	G770-L013:T02:TM-Q7M2:RIGHT:T03:AMOUNT|G770-L013:T02:TM-Q7M2:LEFT:T01:MATERIAL|G770-L013:T02:TM-Q7M2:LEFT:T01:PREPARATION	AMOUNT|MATERIAL|PREPARATION	0	NONE	2	G770-L013:O02:BOTH:FIELD_EDGE|G770-L013:O02:RIGHT:AMOUNT	0	NONE	0	NONE	NONE	0	0
CKHY_NULL	G770-L002:T03:TM-V4C9	G770-L002	f10v.2	f10v	TM-V4C9	OPAQUE	OPAQUE_NULL	NULL	OPAQUE_NULL	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	3	G770-L002:O03:BOTH:FIELD_EDGE|G770-L002:O03:LEFT:VALUE|G770-L002:O03:RIGHT:PATIENT	13	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P01_UNRESOLVED_TARGET	ORPHAN_VALUE|ORPHAN_PATIENT|ORPHAN_FIELD_EDGE|UNRESOLVED_TARGET	0	0
CKHY_NULL	G770-L010:T06:TM-V4C9	G770-L010	f17v.5	f17v	TM-V4C9	OPAQUE	OPAQUE_NULL	NULL	OPAQUE_NULL	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	1	G770-L010:O06:LEFT:PATIENT	5	P04_ORPHAN_OR_SOURCELESS_RESULT|P01_UNRESOLVED_TARGET	ORPHAN_PATIENT|UNRESOLVED_TARGET	0	0
CKHY_NULL	G770-L011:T05:TM-V4C9	G770-L011	f24r.3	f24r	TM-V4C9	OPAQUE	OPAQUE_NULL	NULL	OPAQUE_NULL	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	0	NONE	1	P01_UNRESOLVED_TARGET	UNRESOLVED_TARGET	0	0
CKHY_NULL	G770-L001:T04:TM-V4C9	G770-L001	f32r.2	f32r	TM-V4C9	OPAQUE	OPAQUE_NULL	NULL	OPAQUE_NULL	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	3	G770-L001:O04:BOTH:FIELD_EDGE|G770-L001:O04:LEFT:PATIENT|G770-L001:O04:RIGHT:PATIENT	13	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P01_UNRESOLVED_TARGET	ORPHAN_PATIENT|ORPHAN_PATIENT|ORPHAN_FIELD_EDGE|UNRESOLVED_TARGET	0	0
CKHY_POSITIONAL_MIX_DISPATCH	G770-L002:T03:TM-V4C9	G770-L002	f10v.2	f10v	TM-V4C9	MEDIAL	NOMINAL	POSITIONAL	Mischung	1	1	1	LEFT	1	G770-L002:T03:TM-V4C9:LEFT:T02:VALUE	VALUE	0	NONE	1	G770-L002:O03:LEFT:VALUE	2	G770-L002:O03:BOTH:FIELD_EDGE|G770-L002:O03:RIGHT:PATIENT	8	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT|ORPHAN_FIELD_EDGE	0	0
CKHY_POSITIONAL_MIX_DISPATCH	G770-L010:T06:TM-V4C9	G770-L010	f17v.5	f17v	TM-V4C9	FINAL_WITH_PATIENT	OPERATION	POSITIONAL	mischen	1	1	1	LEFT	1	G770-L010:T06:TM-V4C9:LEFT:T05:PATIENT	PATIENT	0	NONE	1	G770-L010:O06:LEFT:PATIENT	0	NONE	0	NONE	NONE	0	0
CKHY_POSITIONAL_MIX_DISPATCH	G770-L011:T05:TM-V4C9	G770-L011	f24r.3	f24r	TM-V4C9	NO_LEGAL_BRANCH	UNRESOLVED	POSITIONAL	OPAQUE_NULL	0	0	0	NONE	0	NONE	NONE	0	NONE	0	NONE	0	NONE	7	P06_ILLEGAL_BRANCH_OR_BAD_ENDPOINT|P01_UNRESOLVED_TARGET	ILLEGAL_BRANCH|UNRESOLVED_TARGET	0	0
CKHY_POSITIONAL_MIX_DISPATCH	G770-L001:T04:TM-V4C9	G770-L001	f32r.2	f32r	TM-V4C9	MEDIAL	NOMINAL	POSITIONAL	Mischung	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	3	G770-L001:O04:BOTH:FIELD_EDGE|G770-L001:O04:LEFT:PATIENT|G770-L001:O04:RIGHT:PATIENT	12	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT|ORPHAN_PATIENT|ORPHAN_FIELD_EDGE	0	0
CKHY_INVARIANT_MIX_OPERATION	G770-L002:T03:TM-V4C9	G770-L002	f10v.2	f10v	TM-V4C9	ALL_OCCURRENCES	OPERATION	INVARIANT	mischen	1	1	1	RIGHT	1	G770-L002:T03:TM-V4C9:RIGHT:T04:PATIENT	PATIENT	0	NONE	1	G770-L002:O03:RIGHT:PATIENT	2	G770-L002:O03:BOTH:FIELD_EDGE|G770-L002:O03:LEFT:VALUE	8	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_VALUE|ORPHAN_FIELD_EDGE	0	0
CKHY_INVARIANT_MIX_OPERATION	G770-L010:T06:TM-V4C9	G770-L010	f17v.5	f17v	TM-V4C9	ALL_OCCURRENCES	OPERATION	INVARIANT	mischen	1	1	1	LEFT	1	G770-L010:T06:TM-V4C9:LEFT:T05:PATIENT	PATIENT	0	NONE	1	G770-L010:O06:LEFT:PATIENT	0	NONE	0	NONE	NONE	0	0
CKHY_INVARIANT_MIX_OPERATION	G770-L011:T05:TM-V4C9	G770-L011	f24r.3	f24r	TM-V4C9	ALL_OCCURRENCES	OPERATION	INVARIANT	mischen	1	0	0	NONE	0	NONE	NONE	0	NONE	0	NONE	0	NONE	5	P05_MISSING_REQUIRED_VALENCY	PATIENTLESS_OPERATION	0	0
CKHY_INVARIANT_MIX_OPERATION	G770-L001:T04:TM-V4C9	G770-L001	f32r.2	f32r	TM-V4C9	ALL_OCCURRENCES	OPERATION	INVARIANT	mischen	1	1	2	LEFT|RIGHT	2	G770-L001:T04:TM-V4C9:LEFT:T03:PATIENT|G770-L001:T04:TM-V4C9:RIGHT:T05:PATIENT	PATIENT|PATIENT	0	NONE	3	G770-L001:O04:BOTH:FIELD_EDGE|G770-L001:O04:LEFT:PATIENT|G770-L001:O04:RIGHT:PATIENT	0	NONE	0	NONE	NONE	0	0
CKHY_INVARIANT_MIXTURE_NOUN	G770-L002:T03:TM-V4C9	G770-L002	f10v.2	f10v	TM-V4C9	ALL_OCCURRENCES	NOMINAL	INVARIANT	Mischung	1	1	1	LEFT	1	G770-L002:T03:TM-V4C9:LEFT:T02:VALUE	VALUE	0	NONE	1	G770-L002:O03:LEFT:VALUE	2	G770-L002:O03:BOTH:FIELD_EDGE|G770-L002:O03:RIGHT:PATIENT	8	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT|ORPHAN_FIELD_EDGE	0	0
CKHY_INVARIANT_MIXTURE_NOUN	G770-L010:T06:TM-V4C9	G770-L010	f17v.5	f17v	TM-V4C9	ALL_OCCURRENCES	NOMINAL	INVARIANT	Mischung	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	1	G770-L010:O06:LEFT:PATIENT	4	P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT	0	0
CKHY_INVARIANT_MIXTURE_NOUN	G770-L011:T05:TM-V4C9	G770-L011	f24r.3	f24r	TM-V4C9	ALL_OCCURRENCES	NOMINAL	INVARIANT	Mischung	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	0	NONE	0	NONE	NONE	0	0
CKHY_INVARIANT_MIXTURE_NOUN	G770-L001:T04:TM-V4C9	G770-L001	f32r.2	f32r	TM-V4C9	ALL_OCCURRENCES	NOMINAL	INVARIANT	Mischung	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	3	G770-L001:O04:BOTH:FIELD_EDGE|G770-L001:O04:LEFT:PATIENT|G770-L001:O04:RIGHT:PATIENT	12	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT|ORPHAN_PATIENT|ORPHAN_FIELD_EDGE	0	0
CKHY_INFUSION_DECOCTION_NOUN	G770-L002:T03:TM-V4C9	G770-L002	f10v.2	f10v	TM-V4C9	ALL_OCCURRENCES	NOMINAL	INVARIANT	Infusion/Dekokt	1	1	1	LEFT	1	G770-L002:T03:TM-V4C9:LEFT:T02:VALUE	VALUE	0	NONE	1	G770-L002:O03:LEFT:VALUE	2	G770-L002:O03:BOTH:FIELD_EDGE|G770-L002:O03:RIGHT:PATIENT	8	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT|ORPHAN_FIELD_EDGE	0	0
CKHY_INFUSION_DECOCTION_NOUN	G770-L010:T06:TM-V4C9	G770-L010	f17v.5	f17v	TM-V4C9	ALL_OCCURRENCES	NOMINAL	INVARIANT	Infusion/Dekokt	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	1	G770-L010:O06:LEFT:PATIENT	4	P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT	0	0
CKHY_INFUSION_DECOCTION_NOUN	G770-L011:T05:TM-V4C9	G770-L011	f24r.3	f24r	TM-V4C9	ALL_OCCURRENCES	NOMINAL	INVARIANT	Infusion/Dekokt	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	0	NONE	0	NONE	NONE	0	0
CKHY_INFUSION_DECOCTION_NOUN	G770-L001:T04:TM-V4C9	G770-L001	f32r.2	f32r	TM-V4C9	ALL_OCCURRENCES	NOMINAL	INVARIANT	Infusion/Dekokt	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	3	G770-L001:O04:BOTH:FIELD_EDGE|G770-L001:O04:LEFT:PATIENT|G770-L001:O04:RIGHT:PATIENT	12	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT|ORPHAN_PATIENT|ORPHAN_FIELD_EDGE	0	0
OLS_NULL	G770-L004:T11:TM-H8R1	G770-L004	f104v.19	f104v	TM-H8R1	OPAQUE	OPAQUE_NULL	NULL	OPAQUE_NULL	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	3	G770-L004:O11:BOTH:FIELD_EDGE|G770-L004:O11:LEFT:PATIENT|G770-L004:O11:RIGHT:VALUE	13	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P01_UNRESOLVED_TARGET	ORPHAN_PATIENT|ORPHAN_VALUE|ORPHAN_FIELD_EDGE|UNRESOLVED_TARGET	0	0
OLS_NULL	G770-L014:T08:TM-H8R1	G770-L014	f15v.7	f15v	TM-H8R1	OPAQUE	OPAQUE_NULL	NULL	OPAQUE_NULL	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	1	G770-L014:O08:LEFT:PATIENT	5	P04_ORPHAN_OR_SOURCELESS_RESULT|P01_UNRESOLVED_TARGET	ORPHAN_PATIENT|UNRESOLVED_TARGET	0	0
OLS_NULL	G770-L003:T07:TM-H8R1	G770-L003	f83v.22	f83v	TM-H8R1	OPAQUE	OPAQUE_NULL	NULL	OPAQUE_NULL	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	1	G770-L003:O07:LEFT:PATIENT	5	P04_ORPHAN_OR_SOURCELESS_RESULT|P01_UNRESOLVED_TARGET	ORPHAN_PATIENT|UNRESOLVED_TARGET	0	0
OLS_POSITIONAL_MEASURE_PRODUCT	G770-L004:T11:TM-H8R1	G770-L004	f104v.19	f104v	TM-H8R1	RIGHT_VALUE	MEASURE	POSITIONAL	Maß/Dosis	1	1	1	RIGHT	1	G770-L004:T11:TM-H8R1:RIGHT:T12:VALUE	VALUE	0	NONE	1	G770-L004:O11:RIGHT:VALUE	2	G770-L004:O11:BOTH:FIELD_EDGE|G770-L004:O11:LEFT:PATIENT	8	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT|ORPHAN_FIELD_EDGE	0	0
OLS_POSITIONAL_MEASURE_PRODUCT	G770-L014:T08:TM-H8R1	G770-L014	f15v.7	f15v	TM-H8R1	FINAL_NO_RIGHT_VALUE	RESULT	POSITIONAL	Endportion	1	1	1	LEFT	1	G770-L014:T08:TM-H8R1:LEFT:T07:MATERIAL	MATERIAL	0	NONE	0	NONE	1	G770-L014:O08:LEFT:PATIENT	4	P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT	0	0
OLS_POSITIONAL_MEASURE_PRODUCT	G770-L003:T07:TM-H8R1	G770-L003	f83v.22	f83v	TM-H8R1	FINAL_NO_RIGHT_VALUE	RESULT	POSITIONAL	Endportion	1	1	1	LEFT	1	G770-L003:T07:TM-H8R1:LEFT:T06:MATERIAL	MATERIAL	0	NONE	0	NONE	1	G770-L003:O07:LEFT:PATIENT	4	P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT	0	0
OLS_NOMINAL_PREPARATION	G770-L004:T11:TM-H8R1	G770-L004	f104v.19	f104v	TM-H8R1	ALL_OCCURRENCES	NOMINAL	INVARIANT	Zubereitung	1	1	1	RIGHT	1	G770-L004:T11:TM-H8R1:RIGHT:T12:VALUE	VALUE	0	NONE	1	G770-L004:O11:RIGHT:VALUE	2	G770-L004:O11:BOTH:FIELD_EDGE|G770-L004:O11:LEFT:PATIENT	8	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT|ORPHAN_FIELD_EDGE	0	0
OLS_NOMINAL_PREPARATION	G770-L014:T08:TM-H8R1	G770-L014	f15v.7	f15v	TM-H8R1	ALL_OCCURRENCES	NOMINAL	INVARIANT	Zubereitung	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	1	G770-L014:O08:LEFT:PATIENT	4	P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT	0	0
OLS_NOMINAL_PREPARATION	G770-L003:T07:TM-H8R1	G770-L003	f83v.22	f83v	TM-H8R1	ALL_OCCURRENCES	NOMINAL	INVARIANT	Zubereitung	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	1	G770-L003:O07:LEFT:PATIENT	4	P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT	0	0
OLS_FINISHED_PRODUCT_COLATURA	G770-L004:T11:TM-H8R1	G770-L004	f104v.19	f104v	TM-H8R1	ALL_OCCURRENCES	RESULT	INVARIANT	Fertigprodukt/Colatura	1	1	3	LEFT|RIGHT	3	G770-L004:T11:TM-H8R1:LEFT:T10:MATERIAL|G770-L004:T11:TM-H8R1:LEFT:T10:PATIENT|G770-L004:T11:TM-H8R1:RIGHT:T12:VALUE	MATERIAL|PATIENT|VALUE	0	NONE	3	G770-L004:O11:BOTH:FIELD_EDGE|G770-L004:O11:LEFT:PATIENT|G770-L004:O11:RIGHT:VALUE	0	NONE	0	NONE	NONE	0	0
OLS_FINISHED_PRODUCT_COLATURA	G770-L014:T08:TM-H8R1	G770-L014	f15v.7	f15v	TM-H8R1	ALL_OCCURRENCES	RESULT	INVARIANT	Fertigprodukt/Colatura	1	1	2	LEFT	2	G770-L014:T08:TM-H8R1:LEFT:T07:MATERIAL|G770-L014:T08:TM-H8R1:LEFT:T07:PATIENT	MATERIAL|PATIENT	0	NONE	1	G770-L014:O08:LEFT:PATIENT	0	NONE	0	NONE	NONE	0	0
