edition	locus	page	code	kind	source_group_index	source_group_count	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	legacy_mapping_status
ZL3b	f100r.12	f100r	@P0	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	qocpheeckhy	qocpheeckhy	ONE_ASCII_FRAGMENT
ZL3b	f100r.12	f100r	@P0	P	4	10	DEFINITE_SPACE	DEFINITE_SPACE	shodol	shodol	ONE_ASCII_FRAGMENT
ZL3b	f100r.12	f100r	@P0	P	5	10	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	{c@132;h}da	da	ONE_ASCII_FRAGMENT
ZL3b	f100r.12	f100r	@P0	P	6	10	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	@168;oto	oto	ONE_ASCII_FRAGMENT
ZL3b	f100r.12	f100r	@P0	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	cho[?:ch]os	choos	ONE_ASCII_FRAGMENT
ZL3b	f100r.12	f100r	@P0	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	sheey	sheey	ONE_ASCII_FRAGMENT
ZL3b	f100r.12	f100r	@P0	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	ch{cthh'}o	cho	ONE_ASCII_FRAGMENT
ZL3b	f100r.12	f100r	@P0	P	10	10	DEFINITE_SPACE	LINE_END	s	s	ONE_ASCII_FRAGMENT
ZL3b	f100r.13	f100r	+P0	P	1	8	LINE_START	DEFINITE_SPACE	dsheor	dsheor	ONE_ASCII_FRAGMENT
ZL3b	f100r.13	f100r	+P0	P	2	8	DEFINITE_SPACE	DEFINITE_SPACE	cthey	cthey	ONE_ASCII_FRAGMENT
ZL3b	f100r.13	f100r	+P0	P	3	8	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	ONE_ASCII_FRAGMENT
ZL3b	f100r.13	f100r	+P0	P	4	8	DEFINITE_SPACE	DEFINITE_SPACE	oteey	oteey	ONE_ASCII_FRAGMENT
ZL3b	f100r.13	f100r	+P0	P	5	8	DEFINITE_SPACE	DEFINITE_SPACE	ykeeodain	ykeeodain	ONE_ASCII_FRAGMENT
ZL3b	f100r.13	f100r	+P0	P	6	8	DEFINITE_SPACE	DEFINITE_SPACE	[r:s]orarydaiin	rorarydaiin	ONE_ASCII_FRAGMENT
ZL3b	f100r.13	f100r	+P0	P	7	8	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	ONE_ASCII_FRAGMENT
ZL3b	f100r.13	f100r	+P0	P	8	8	DEFINITE_SPACE	LINE_END	deeomchol	deeomchol	ONE_ASCII_FRAGMENT
ZL3b	f100r.14	f100r	+P0	P	1	10	LINE_START	DEFINITE_SPACE	shor	shor	ONE_ASCII_FRAGMENT
ZL3b	f100r.14	f100r	+P0	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	chkeey	chkeey	ONE_ASCII_FRAGMENT
ZL3b	f100r.14	f100r	+P0	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	qoteey	qoteey	ONE_ASCII_FRAGMENT
ZL3b	f100r.14	f100r	+P0	P	4	10	DEFINITE_SPACE	DEFINITE_SPACE	qokeody	qokeody	ONE_ASCII_FRAGMENT
ZL3b	f100r.14	f100r	+P0	P	5	10	DEFINITE_SPACE	DEFINITE_SPACE	qoteold	qoteold	ONE_ASCII_FRAGMENT
ZL3b	f100r.14	f100r	+P0	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	qokeol	qokeol	ONE_ASCII_FRAGMENT
ZL3b	f100r.14	f100r	+P0	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	so	so	ONE_ASCII_FRAGMENT
ZL3b	f100r.14	f100r	+P0	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	raiin	raiin	ONE_ASCII_FRAGMENT
ZL3b	f100r.14	f100r	+P0	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	otal	otal	ONE_ASCII_FRAGMENT
ZL3b	f100r.14	f100r	+P0	P	10	10	DEFINITE_SPACE	LINE_END	yk[eee:ech]o	ykeeeo	ONE_ASCII_FRAGMENT
ZL3b	f100r.15	f100r	+P0	P	1	7	LINE_START	DEFINITE_SPACE	dcheor	dcheor	ONE_ASCII_FRAGMENT
ZL3b	f100r.15	f100r	+P0	P	2	7	DEFINITE_SPACE	DEFINITE_SPACE	shol	shol	ONE_ASCII_FRAGMENT
ZL3b	f100r.15	f100r	+P0	P	3	7	DEFINITE_SPACE	DEFINITE_SPACE	qokeeol	qokeeol	ONE_ASCII_FRAGMENT
ZL3b	f100r.15	f100r	+P0	P	4	7	DEFINITE_SPACE	DEFINITE_SPACE	chor	chor	ONE_ASCII_FRAGMENT
ZL3b	f100r.15	f100r	+P0	P	5	7	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	ONE_ASCII_FRAGMENT
ZL3b	f100r.15	f100r	+P0	P	6	7	DEFINITE_SPACE	DEFINITE_SPACE	qokeeody	qokeeody	ONE_ASCII_FRAGMENT
ZL3b	f100r.15	f100r	+P0	P	7	7	DEFINITE_SPACE	LINE_END	dareu	dareu	ONE_ASCII_FRAGMENT
ZL3b	f100r.16	f100r	@Lf	L	1	1	LINE_START	LINE_END	okeeos	okeeos	ONE_ASCII_FRAGMENT
ZL3b	f100r.17	f100r	@Lf	L	1	1	LINE_START	LINE_END	shockhey	shockhey	ONE_ASCII_FRAGMENT
ZL3b	f100r.18	f100r	@Lf	L	1	1	LINE_START	LINE_END	orol	orol	ONE_ASCII_FRAGMENT
ZL3b	f100r.19	f100r	@Lf	L	1	1	LINE_START	LINE_END	olcheom	olcheom	ONE_ASCII_FRAGMENT
ZL3b	f100r.20	f100r	@Lf	L	1	1	LINE_START	LINE_END	oteol	oteol	ONE_ASCII_FRAGMENT
ZL3b	f100r.21	f100r	@Lf	L	1	1	LINE_START	LINE_END	okols	okols	ONE_ASCII_FRAGMENT
ZL3b	f100r.22	f100r	@P0	P	1	9	LINE_START	DEFINITE_SPACE	folshody	folshody	ONE_ASCII_FRAGMENT
ZL3b	f100r.22	f100r	@P0	P	2	9	DEFINITE_SPACE	DEFINITE_SPACE	choldaiin	choldaiin	ONE_ASCII_FRAGMENT
ZL3b	f100r.22	f100r	@P0	P	3	9	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	fchod	fchod	ONE_ASCII_FRAGMENT
ZL3b	f100r.22	f100r	@P0	P	4	9	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	ycheol	ycheol	ONE_ASCII_FRAGMENT
ZL3b	f100r.22	f100r	@P0	P	5	9	DEFINITE_SPACE	DEFINITE_SPACE	cphol	cphol	ONE_ASCII_FRAGMENT
ZL3b	f100r.22	f100r	@P0	P	6	9	DEFINITE_SPACE	DEFINITE_SPACE	qotees	qotees	ONE_ASCII_FRAGMENT
ZL3b	f100r.22	f100r	@P0	P	7	9	DEFINITE_SPACE	DEFINITE_SPACE	shey	shey	ONE_ASCII_FRAGMENT
ZL3b	f100r.22	f100r	@P0	P	8	9	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	aseso	aseso	ONE_ASCII_FRAGMENT
ZL3b	f100r.22	f100r	@P0	P	9	9	UNCERTAIN_SMALL_SPACE	LINE_END	alcfhy	alcfhy	ONE_ASCII_FRAGMENT
ZL3b	f100r.23	f100r	+P0	P	1	12	LINE_START	DEFINITE_SPACE	soiin	soiin	ONE_ASCII_FRAGMENT
ZL3b	f100r.23	f100r	+P0	P	2	12	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	ONE_ASCII_FRAGMENT
ZL3b	f100r.23	f100r	+P0	P	3	12	DEFINITE_SPACE	DEFINITE_SPACE	cphol	cphol	ONE_ASCII_FRAGMENT
ZL3b	f100r.23	f100r	+P0	P	4	12	DEFINITE_SPACE	DEFINITE_SPACE	shol	shol	ONE_ASCII_FRAGMENT
ZL3b	f100r.23	f100r	+P0	P	5	12	DEFINITE_SPACE	DEFINITE_SPACE	shol	shol	ONE_ASCII_FRAGMENT
ZL3b	f100r.23	f100r	+P0	P	6	12	DEFINITE_SPACE	DEFINITE_SPACE	qockhol	qockhol	ONE_ASCII_FRAGMENT
ZL3b	f100r.23	f100r	+P0	P	7	12	DEFINITE_SPACE	DEFINITE_SPACE	chor	chor	ONE_ASCII_FRAGMENT
ZL3b	f100r.23	f100r	+P0	P	8	12	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	ONE_ASCII_FRAGMENT
ZL3b	f100r.23	f100r	+P0	P	9	12	DEFINITE_SPACE	DEFINITE_SPACE	sho	sho	ONE_ASCII_FRAGMENT
ZL3b	f100r.23	f100r	+P0	P	10	12	DEFINITE_SPACE	DEFINITE_SPACE	keey	keey	ONE_ASCII_FRAGMENT
ZL3b	f100r.23	f100r	+P0	P	11	12	DEFINITE_SPACE	DEFINITE_SPACE	{chkhh}y	y	ONE_ASCII_FRAGMENT
ZL3b	f100r.23	f100r	+P0	P	12	12	DEFINITE_SPACE	LINE_END	ykeeam	ykeeam	ONE_ASCII_FRAGMENT
ZL3b	f100r.24	f100r	+P0	P	1	10	LINE_START	DEFINITE_SPACE	saiichor	saiichor	ONE_ASCII_FRAGMENT
ZL3b	f100r.24	f100r	+P0	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	sheor	sheor	ONE_ASCII_FRAGMENT
ZL3b	f100r.24	f100r	+P0	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	qockhody	qockhody	ONE_ASCII_FRAGMENT
ZL3b	f100r.24	f100r	+P0	P	4	10	DEFINITE_SPACE	DEFINITE_SPACE	odeor	odeor	ONE_ASCII_FRAGMENT
ZL3b	f100r.24	f100r	+P0	P	5	10	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	yk	yk	ONE_ASCII_FRAGMENT
ZL3b	f100r.24	f100r	+P0	P	6	10	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	sheey	sheey	ONE_ASCII_FRAGMENT
ZL3b	f100r.24	f100r	+P0	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	cholsheody	cholsheody	ONE_ASCII_FRAGMENT
ZL3b	f100r.24	f100r	+P0	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	sai	sai	ONE_ASCII_FRAGMENT
ZL3b	f100r.24	f100r	+P0	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	cheol	cheol	ONE_ASCII_FRAGMENT
ZL3b	f100r.24	f100r	+P0	P	10	10	DEFINITE_SPACE	LINE_END	raiin	raiin	ONE_ASCII_FRAGMENT
ZL3b	f100r.25	f100r	+P0	P	1	10	LINE_START	DEFINITE_SPACE	sheor	sheor	ONE_ASCII_FRAGMENT
ZL3b	f100r.25	f100r	+P0	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	qkeeody	qkeeody	ONE_ASCII_FRAGMENT
ZL3b	f100r.25	f100r	+P0	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	ONE_ASCII_FRAGMENT
ZL3b	f100r.25	f100r	+P0	P	4	10	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	ONE_ASCII_FRAGMENT
ZL3b	f100r.25	f100r	+P0	P	5	10	DEFINITE_SPACE	DEFINITE_SPACE	ctheol	ctheol	ONE_ASCII_FRAGMENT
ZL3b	f100r.25	f100r	+P0	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	olcheol	olcheol	ONE_ASCII_FRAGMENT
ZL3b	f100r.25	f100r	+P0	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	cheky	cheky	ONE_ASCII_FRAGMENT
ZL3b	f100r.25	f100r	+P0	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	cheol	cheol	ONE_ASCII_FRAGMENT
ZL3b	f100r.25	f100r	+P0	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	cheockhy	cheockhy	ONE_ASCII_FRAGMENT
ZL3b	f100r.25	f100r	+P0	P	10	10	DEFINITE_SPACE	LINE_END	okeol	okeol	ONE_ASCII_FRAGMENT
ZL3b	f100r.26	f100r	+P0	P	1	10	LINE_START	DEFINITE_SPACE	yaiin	yaiin	ONE_ASCII_FRAGMENT
ZL3b	f100r.26	f100r	+P0	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	chekeey	chekeey	ONE_ASCII_FRAGMENT
ZL3b	f100r.26	f100r	+P0	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	ONE_ASCII_FRAGMENT
ZL3b	f100r.26	f100r	+P0	P	4	10	DEFINITE_SPACE	DEFINITE_SPACE	cholody	cholody	ONE_ASCII_FRAGMENT
ZL3b	f100r.26	f100r	+P0	P	5	10	DEFINITE_SPACE	DEFINITE_SPACE	chos	chos	ONE_ASCII_FRAGMENT
ZL3b	f100r.26	f100r	+P0	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	olchor	olchor	ONE_ASCII_FRAGMENT
ZL3b	f100r.26	f100r	+P0	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	qokeol	qokeol	ONE_ASCII_FRAGMENT
ZL3b	f100r.26	f100r	+P0	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	okeeol	okeeol	ONE_ASCII_FRAGMENT
ZL3b	f100r.26	f100r	+P0	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	cheols	cheols	ONE_ASCII_FRAGMENT
ZL3b	f100r.26	f100r	+P0	P	10	10	DEFINITE_SPACE	LINE_END	al	al	ONE_ASCII_FRAGMENT
ZL3b	f100r.27	f100r	+P0	P	1	5	LINE_START	DEFINITE_SPACE	chol	chol	ONE_ASCII_FRAGMENT
ZL3b	f100r.27	f100r	+P0	P	2	5	DEFINITE_SPACE	DEFINITE_SPACE	cheol	cheol	ONE_ASCII_FRAGMENT
ZL3b	f100r.27	f100r	+P0	P	3	5	DEFINITE_SPACE	DEFINITE_SPACE	cho	cho	ONE_ASCII_FRAGMENT
ZL3b	f100r.27	f100r	+P0	P	4	5	DEFINITE_SPACE	DEFINITE_SPACE	chckheody	chckheody	ONE_ASCII_FRAGMENT
ZL3b	f100r.27	f100r	+P0	P	5	5	DEFINITE_SPACE	LINE_END	otolchey	otolchey	ONE_ASCII_FRAGMENT
IT2a	f100r.1	f100r	@Lf	L	1	1	LINE_START	LINE_END	chosaroshol	chosaroshol	ONE_ASCII_FRAGMENT
IT2a	f100r.2	f100r	@Lf	L	1	1	LINE_START	LINE_END	sochorcfhy	sochorcfhy	ONE_ASCII_FRAGMENT
IT2a	f100r.3	f100r	@Lf	L	1	1	LINE_START	LINE_END	otear	otear	ONE_ASCII_FRAGMENT
IT2a	f100r.4	f100r	@Lf	L	1	1	LINE_START	LINE_END	chofary	chofary	ONE_ASCII_FRAGMENT
IT2a	f100r.5	f100r	@Lf	L	1	3	LINE_START	DEFINITE_SPACE	sar	sar	ONE_ASCII_FRAGMENT
IT2a	f100r.5	f100r	@Lf	L	2	3	DEFINITE_SPACE	DRAWING_INTERRUPTION	char	char	ONE_ASCII_FRAGMENT
IT2a	f100r.5	f100r	@Lf	L	3	3	DRAWING_INTERRUPTION	LINE_END	daiindy	daiindy	ONE_ASCII_FRAGMENT
IT2a	f100r.6	f100r	@Lf	L	1	1	LINE_START	LINE_END	osaro	osaro	ONE_ASCII_FRAGMENT
IT2a	f100r.7	f100r	@Lf	L	1	1	LINE_START	LINE_END	chalsain	chalsain	ONE_ASCII_FRAGMENT
IT2a	f100r.8	f100r	@Lf	L	1	1	LINE_START	LINE_END	soity	soity	ONE_ASCII_FRAGMENT
IT2a	f100r.9	f100r	@Lf	L	1	1	LINE_START	LINE_END	sosam	sosam	ONE_ASCII_FRAGMENT
IT2a	f100r.10	f100r	@Lf	L	1	1	LINE_START	LINE_END	dakocth	dakocth	ONE_ASCII_FRAGMENT
IT2a	f100r.11	f100r	@Lf	L	1	1	LINE_START	LINE_END	sofal	sofal	ONE_ASCII_FRAGMENT
IT2a	f100r.12	f100r	@P0	P	1	10	LINE_START	DEFINITE_SPACE	pcheol	pcheol	ONE_ASCII_FRAGMENT
IT2a	f100r.12	f100r	@P0	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	sheod	sheod	ONE_ASCII_FRAGMENT
IT2a	f100r.12	f100r	@P0	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	qocpheeckhy	qocpheeckhy	ONE_ASCII_FRAGMENT
IT2a	f100r.12	f100r	@P0	P	4	10	DEFINITE_SPACE	DEFINITE_SPACE	shodol	shodol	ONE_ASCII_FRAGMENT
IT2a	f100r.12	f100r	@P0	P	5	10	DEFINITE_SPACE	DEFINITE_SPACE	cthdaoto	cthdaoto	ONE_ASCII_FRAGMENT
IT2a	f100r.12	f100r	@P0	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	ch	ch	ONE_ASCII_FRAGMENT
IT2a	f100r.12	f100r	@P0	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	qeos	qeos	ONE_ASCII_FRAGMENT
IT2a	f100r.12	f100r	@P0	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	sheey	sheey	ONE_ASCII_FRAGMENT
IT2a	f100r.12	f100r	@P0	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	chcthso	chcthso	ONE_ASCII_FRAGMENT
IT2a	f100r.12	f100r	@P0	P	10	10	DEFINITE_SPACE	LINE_END	s	s	ONE_ASCII_FRAGMENT
IT2a	f100r.13	f100r	+P0	P	1	9	LINE_START	DEFINITE_SPACE	dsheor	dsheor	ONE_ASCII_FRAGMENT
IT2a	f100r.13	f100r	+P0	P	2	9	DEFINITE_SPACE	DEFINITE_SPACE	cthey	cthey	ONE_ASCII_FRAGMENT
IT2a	f100r.13	f100r	+P0	P	3	9	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	qokeey	ONE_ASCII_FRAGMENT
IT2a	f100r.13	f100r	+P0	P	4	9	DEFINITE_SPACE	DEFINITE_SPACE	oteey	oteey	ONE_ASCII_FRAGMENT
IT2a	f100r.13	f100r	+P0	P	5	9	DEFINITE_SPACE	DEFINITE_SPACE	ykeeodain	ykeeodain	ONE_ASCII_FRAGMENT
IT2a	f100r.13	f100r	+P0	P	6	9	DEFINITE_SPACE	DEFINITE_SPACE	sorary	sorary	ONE_ASCII_FRAGMENT
IT2a	f100r.13	f100r	+P0	P	7	9	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	ONE_ASCII_FRAGMENT
IT2a	f100r.13	f100r	+P0	P	8	9	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	ONE_ASCII_FRAGMENT
IT2a	f100r.13	f100r	+P0	P	9	9	DEFINITE_SPACE	LINE_END	deeamshol	deeamshol	ONE_ASCII_FRAGMENT
IT2a	f100r.14	f100r	+P0	P	1	10	LINE_START	DEFINITE_SPACE	shor	shor	ONE_ASCII_FRAGMENT
IT2a	f100r.14	f100r	+P0	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	chkeey	chkeey	ONE_ASCII_FRAGMENT
IT2a	f100r.14	f100r	+P0	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	qoteey	qoteey	ONE_ASCII_FRAGMENT
IT2a	f100r.14	f100r	+P0	P	4	10	DEFINITE_SPACE	DEFINITE_SPACE	qokeody	qokeody	ONE_ASCII_FRAGMENT
IT2a	f100r.14	f100r	+P0	P	5	10	DEFINITE_SPACE	DEFINITE_SPACE	qoteold	qoteold	ONE_ASCII_FRAGMENT
IT2a	f100r.14	f100r	+P0	P	6	10	DEFINITE_SPACE	DEFINITE_SPACE	qokeol	qokeol	ONE_ASCII_FRAGMENT
IT2a	f100r.14	f100r	+P0	P	7	10	DEFINITE_SPACE	DEFINITE_SPACE	so	so	ONE_ASCII_FRAGMENT
IT2a	f100r.14	f100r	+P0	P	8	10	DEFINITE_SPACE	DEFINITE_SPACE	raiin	raiin	ONE_ASCII_FRAGMENT
IT2a	f100r.14	f100r	+P0	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	otal	otal	ONE_ASCII_FRAGMENT
IT2a	f100r.14	f100r	+P0	P	10	10	DEFINITE_SPACE	LINE_END	ykecho	ykecho	ONE_ASCII_FRAGMENT
IT2a	f100r.15	f100r	+P0	P	1	7	LINE_START	DEFINITE_SPACE	dcheor	dcheor	ONE_ASCII_FRAGMENT
IT2a	f100r.15	f100r	+P0	P	2	7	DEFINITE_SPACE	DEFINITE_SPACE	shol	shol	ONE_ASCII_FRAGMENT
IT2a	f100r.15	f100r	+P0	P	3	7	DEFINITE_SPACE	DEFINITE_SPACE	qokeeol	qokeeol	ONE_ASCII_FRAGMENT
IT2a	f100r.15	f100r	+P0	P	4	7	DEFINITE_SPACE	DEFINITE_SPACE	chor	chor	ONE_ASCII_FRAGMENT
IT2a	f100r.15	f100r	+P0	P	5	7	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	ONE_ASCII_FRAGMENT
IT2a	f100r.15	f100r	+P0	P	6	7	DEFINITE_SPACE	DEFINITE_SPACE	qokeeody	qokeeody	ONE_ASCII_FRAGMENT
IT2a	f100r.15	f100r	+P0	P	7	7	DEFINITE_SPACE	LINE_END	dorean	dorean	ONE_ASCII_FRAGMENT
IT2a	f100r.16	f100r	@Lf	L	1	1	LINE_START	LINE_END	okeeos	okeeos	ONE_ASCII_FRAGMENT
IT2a	f100r.17	f100r	@Lf	L	1	1	LINE_START	LINE_END	shockhey	shockhey	ONE_ASCII_FRAGMENT
IT2a	f100r.18	f100r	@Lf	L	1	1	LINE_START	LINE_END	orol	orol	ONE_ASCII_FRAGMENT
IT2a	f100r.19	f100r	@Lf	L	1	1	LINE_START	LINE_END	olcheom	olcheom	ONE_ASCII_FRAGMENT
IT2a	f100r.20	f100r	@Lf	L	1	1	LINE_START	LINE_END	oteol	oteol	ONE_ASCII_FRAGMENT
IT2a	f100r.21	f100r	@Lf	L	1	1	LINE_START	LINE_END	okols	okols	ONE_ASCII_FRAGMENT
IT2a	f100r.22	f100r	@P0	P	1	9	LINE_START	DEFINITE_SPACE	folshody	folshody	ONE_ASCII_FRAGMENT
IT2a	f100r.22	f100r	@P0	P	2	9	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	ONE_ASCII_FRAGMENT
IT2a	f100r.22	f100r	@P0	P	3	9	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	ONE_ASCII_FRAGMENT
IT2a	f100r.22	f100r	@P0	P	4	9	DEFINITE_SPACE	DEFINITE_SPACE	fchodycheol	fchodycheol	ONE_ASCII_FRAGMENT
IT2a	f100r.22	f100r	@P0	P	5	9	DEFINITE_SPACE	DEFINITE_SPACE	cphol	cphol	ONE_ASCII_FRAGMENT
IT2a	f100r.22	f100r	@P0	P	6	9	DEFINITE_SPACE	DEFINITE_SPACE	qotees	qotees	ONE_ASCII_FRAGMENT
IT2a	f100r.22	f100r	@P0	P	7	9	DEFINITE_SPACE	DEFINITE_SPACE	shey	shey	ONE_ASCII_FRAGMENT
IT2a	f100r.22	f100r	@P0	P	8	9	DEFINITE_SPACE	DEFINITE_SPACE	oreso	oreso	ONE_ASCII_FRAGMENT
IT2a	f100r.22	f100r	@P0	P	9	9	DEFINITE_SPACE	LINE_END	alcfhy	alcfhy	ONE_ASCII_FRAGMENT
IT2a	f100r.23	f100r	+P0	P	1	12	LINE_START	DEFINITE_SPACE	soiin	soiin	ONE_ASCII_FRAGMENT
IT2a	f100r.23	f100r	+P0	P	2	12	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	ONE_ASCII_FRAGMENT
IT2a	f100r.23	f100r	+P0	P	3	12	DEFINITE_SPACE	DEFINITE_SPACE	cphol	cphol	ONE_ASCII_FRAGMENT
IT2a	f100r.23	f100r	+P0	P	4	12	DEFINITE_SPACE	DEFINITE_SPACE	shol	shol	ONE_ASCII_FRAGMENT
IT2a	f100r.23	f100r	+P0	P	5	12	DEFINITE_SPACE	DEFINITE_SPACE	shol	shol	ONE_ASCII_FRAGMENT
IT2a	f100r.23	f100r	+P0	P	6	12	DEFINITE_SPACE	DEFINITE_SPACE	qockhol	qockhol	ONE_ASCII_FRAGMENT
IT2a	f100r.23	f100r	+P0	P	7	12	DEFINITE_SPACE	DEFINITE_SPACE	chor	chor	ONE_ASCII_FRAGMENT
IT2a	f100r.23	f100r	+P0	P	8	12	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	ONE_ASCII_FRAGMENT
IT2a	f100r.23	f100r	+P0	P	9	12	DEFINITE_SPACE	DEFINITE_SPACE	sho	sho	ONE_ASCII_FRAGMENT
IT2a	f100r.23	f100r	+P0	P	10	12	DEFINITE_SPACE	DEFINITE_SPACE	keey	keey	ONE_ASCII_FRAGMENT
IT2a	f100r.23	f100r	+P0	P	11	12	DEFINITE_SPACE	DEFINITE_SPACE	cckhhy	cckhhy	ONE_ASCII_FRAGMENT
IT2a	f100r.23	f100r	+P0	P	12	12	DEFINITE_SPACE	LINE_END	ykeeam	ykeeam	ONE_ASCII_FRAGMENT
IT2a	f100r.24	f100r	+P0	P	1	10	LINE_START	DEFINITE_SPACE	saiichor	saiichor	ONE_ASCII_FRAGMENT
IT2a	f100r.24	f100r	+P0	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	sheor	sheor	ONE_ASCII_FRAGMENT
IT2a	f100r.24	f100r	+P0	P	3	10	DEFINITE_SPACE	DEFINITE_SPACE	qockhody	qockhody	ONE_ASCII_FRAGMENT
IT2a	f100r.24	f100r	+P0	P	4	10	DEFINITE_SPACE	DEFINITE_SPACE	odeor	odeor	ONE_ASCII_FRAGMENT
