paragraph	grammar	model	mention	form	axis	value	patient	object	object_form	input_eligible	old_debts	state_status	row_status
f9v|f9v.5-f9v.12	B	P	f9v.10:4	chy	thermal	hot	f9v.10:2	f9v.10:2	kchol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f9v.10:3	NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	B	R	f9v.10:4	chy	thermal	hot	f9v.10:2	f9v.10:2	kchol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f9v.10:3	NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	B	E	f9v.11:3	oky	thermal	warm	f9v.11:2	f9v.11:2	chshoty	False		NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	B	P	f9v.11:3	oky	thermal	warm	f9v.11:2	f9v.11:2	chshoty	False		NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	B	R	f9v.11:3	oky	thermal	warm	f9v.11:2	f9v.11:2	chshoty	False		NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	J	E	f9v.9:2	chy	thermal	hot				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	J	P	f9v.9:2	chy	thermal	hot				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	J	R	f9v.9:2	chy	thermal	hot				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	J	E	f9v.10:1	oty	thermal	cold	f9v.10:2	f9v.10:2	kchol	False		NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	J	P	f9v.10:1	oty	thermal	cold	f9v.10:2	f9v.10:2	kchol	False		NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	J	R	f9v.10:1	oty	thermal	cold	f9v.10:2	f9v.10:2	kchol	False		NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	J	E	f9v.10:4	chy	thermal	hot	f9v.10:2	f9v.10:2	kchol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f9v.10:3	NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	J	P	f9v.10:4	chy	thermal	hot	f9v.10:2	f9v.10:2	kchol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f9v.10:3	NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	J	R	f9v.10:4	chy	thermal	hot	f9v.10:2	f9v.10:2	kchol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f9v.10:3	NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	J	E	f9v.11:3	oky	thermal	warm	f9v.11:2	f9v.11:2	chshoty	False		NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	J	P	f9v.11:3	oky	thermal	warm	f9v.11:2	f9v.11:2	chshoty	False		NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	J	R	f9v.11:3	oky	thermal	warm	f9v.11:2	f9v.11:2	chshoty	False		NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	M	E	f9v.9:2	chy	thermal	hot				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	M	P	f9v.9:2	chy	thermal	hot				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	M	R	f9v.9:2	chy	thermal	hot				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	M	E	f9v.10:1	oty	thermal	cold	f9v.10:2	f9v.10:2	kchol	False		NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	M	P	f9v.10:1	oty	thermal	cold	f9v.10:2	f9v.10:2	kchol	False		NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	M	R	f9v.10:1	oty	thermal	cold	f9v.10:2	f9v.10:2	kchol	False		NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	M	E	f9v.10:4	chy	thermal	hot	f9v.10:2	f9v.10:2	kchol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f9v.10:3	NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	M	P	f9v.10:4	chy	thermal	hot	f9v.10:2	f9v.10:2	kchol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f9v.10:3	NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	M	R	f9v.10:4	chy	thermal	hot	f9v.10:2	f9v.10:2	kchol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f9v.10:3	NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	M	E	f9v.11:3	oky	thermal	warm	f9v.11:2	f9v.11:2	chshoty	False		NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	M	P	f9v.11:3	oky	thermal	warm	f9v.11:2	f9v.11:2	chshoty	False		NOT_SIMULATED	recorded
f9v|f9v.5-f9v.12	M	R	f9v.11:3	oky	thermal	warm	f9v.11:2	f9v.11:2	chshoty	False		NOT_SIMULATED	recorded
f17v|f17v.1-f17v.23	B	E	f17v.9:2	shol	moisture	wet	f17v.9:3	f17v.9:3	kchol	False		NOT_SIMULATED	recorded
f17v|f17v.1-f17v.23	B	P	f17v.9:2	shol	moisture	wet	f17v.9:3	f17v.9:3	kchol	False		NOT_SIMULATED	recorded
f17v|f17v.1-f17v.23	B	R	f17v.9:2	shol	moisture	wet	f17v.9:3	f17v.9:3	kchol	False		NOT_SIMULATED	recorded
f17v|f17v.1-f17v.23	J	E	f17v.9:2	shol	moisture	wet	f17v.9:3	f17v.9:3	kchol	False		NOT_SIMULATED	recorded
f17v|f17v.1-f17v.23	J	P	f17v.9:2	shol	moisture	wet	f17v.9:3	f17v.9:3	kchol	False		NOT_SIMULATED	recorded
f17v|f17v.1-f17v.23	J	R	f17v.9:2	shol	moisture	wet	f17v.9:3	f17v.9:3	kchol	False		NOT_SIMULATED	recorded
f17v|f17v.1-f17v.23	M	E	f17v.9:2	shol	moisture	wet	f17v.9:3	f17v.9:3	kchol	False		NOT_SIMULATED	recorded
f17v|f17v.1-f17v.23	M	P	f17v.9:2	shol	moisture	wet	f17v.9:3	f17v.9:3	kchol	False		NOT_SIMULATED	recorded
f17v|f17v.1-f17v.23	M	R	f17v.9:2	shol	moisture	wet	f17v.9:3	f17v.9:3	kchol	False		NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	B	E	f19v.9:2	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False		NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	B	P	f19v.9:2	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False		NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	B	R	f19v.9:2	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False		NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	B	E	f19v.9:6	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	B	P	f19v.9:6	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	B	R	f19v.9:6	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	B	E	f19v.13:3	oty	thermal	cold	f19v.13:7	f19v.13:7	ytaiin	False	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	B	P	f19v.13:3	oty	thermal	cold	f19v.13:7	f19v.13:7	ytaiin	False	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	B	R	f19v.13:3	oty	thermal	cold	f19v.13:7	f19v.13:7	ytaiin	False	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	J	E	f19v.9:2	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False		NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	J	P	f19v.9:2	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False		NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	J	R	f19v.9:2	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False		NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	J	E	f19v.9:6	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	J	P	f19v.9:6	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	J	R	f19v.9:6	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	J	E	f19v.13:3	oty	thermal	cold	f19v.13:7	f19v.13:7	ytaiin	False	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	J	P	f19v.13:3	oty	thermal	cold	f19v.13:7	f19v.13:7	ytaiin	False	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	J	R	f19v.13:3	oty	thermal	cold	f19v.13:7	f19v.13:7	ytaiin	False	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	M	E	f19v.9:2	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False		NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	M	P	f19v.9:2	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False		NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	M	R	f19v.9:2	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False		NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	M	E	f19v.9:6	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	M	P	f19v.9:6	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	M	R	f19v.9:6	oky	thermal	warm	f19v.9:3	f19v.9:3	chor	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f19v.9:5;UNREAD_BETWEEN:f19v.9:4;UNREAD_BETWEEN:f19v.9:4	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	M	E	f19v.13:3	oty	thermal	cold	f19v.13:7	f19v.13:7	ytaiin	False	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	M	P	f19v.13:3	oty	thermal	cold	f19v.13:7	f19v.13:7	ytaiin	False	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	NOT_SIMULATED	recorded
f19v|f19v.8-f19v.14	M	R	f19v.13:3	oty	thermal	cold	f19v.13:7	f19v.13:7	ytaiin	False	UNREAD_BETWEEN:f19v.13:4;UNREAD_BETWEEN:f19v.13:6	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	B	E	f22v.6:2	shy	moisture	wet	f22v.6:3	f22v.6:3	tchor	False		NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	B	P	f22v.6:2	shy	moisture	wet	f22v.6:3	f22v.6:3	tchor	False		NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	B	R	f22v.6:2	shy	moisture	wet	f22v.6:3	f22v.6:3	tchor	False		NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	B	E	f22v.11:2	oty	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	B	P	f22v.11:2	oty	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	B	R	f22v.11:2	oty	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	B	E	f22v.14:3	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	B	P	f22v.14:3	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	B	R	f22v.14:3	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	J	E	f22v.6:2	shy	moisture	wet	f22v.6:3	f22v.6:3	tchor	False		NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	J	P	f22v.6:2	shy	moisture	wet	f22v.6:3	f22v.6:3	tchor	False		NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	J	R	f22v.6:2	shy	moisture	wet	f22v.6:3	f22v.6:3	tchor	False		NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	J	E	f22v.11:2	oty	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	J	P	f22v.11:2	oty	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	J	R	f22v.11:2	oty	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	J	E	f22v.14:3	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	J	P	f22v.14:3	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	J	R	f22v.14:3	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	M	E	f22v.6:2	shy	moisture	wet	f22v.6:3	f22v.6:3	tchor	False		NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	M	P	f22v.6:2	shy	moisture	wet	f22v.6:3	f22v.6:3	tchor	False		NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	M	R	f22v.6:2	shy	moisture	wet	f22v.6:3	f22v.6:3	tchor	False		NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	M	E	f22v.11:2	oty	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	M	P	f22v.11:2	oty	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	M	R	f22v.11:2	oty	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	M	E	f22v.14:3	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	M	P	f22v.14:3	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f22v|f22v.6-f22v.16	M	R	f22v.14:3	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	B	E	f24r.2:5	oky	thermal	warm	f24r.2:2	f24r.2:2	char	False	UNREAD_BETWEEN:f24r.2:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	B	P	f24r.2:5	oky	thermal	warm	f24r.2:2	f24r.2:2	char	False	UNREAD_BETWEEN:f24r.2:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	B	R	f24r.2:5	oky	thermal	warm	f24r.2:2	f24r.2:2	char	False	UNREAD_BETWEEN:f24r.2:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	B	E	f24r.17:5	oky	thermal	warm	f24r.17:3	f24r.16:1	sham	False	UNREAD_BETWEEN:f24r.17:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	B	P	f24r.17:5	oky	thermal	warm	f24r.17:3	f24r.16:1	sham	False	UNREAD_BETWEEN:f24r.17:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	B	R	f24r.17:5	oky	thermal	warm	f24r.17:3	f24r.16:1	sham	False	UNREAD_BETWEEN:f24r.17:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	J	E	f24r.2:5	oky	thermal	warm	f24r.2:2	f24r.2:2	char	False	UNREAD_BETWEEN:f24r.2:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	J	P	f24r.2:5	oky	thermal	warm	f24r.2:2	f24r.2:2	char	False	UNREAD_BETWEEN:f24r.2:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	J	R	f24r.2:5	oky	thermal	warm	f24r.2:2	f24r.2:2	char	False	UNREAD_BETWEEN:f24r.2:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	J	E	f24r.17:5	oky	thermal	warm	f24r.17:3	f24r.16:1	sham	False	UNREAD_BETWEEN:f24r.17:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	J	P	f24r.17:5	oky	thermal	warm	f24r.17:3	f24r.16:1	sham	False	UNREAD_BETWEEN:f24r.17:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	J	R	f24r.17:5	oky	thermal	warm	f24r.17:3	f24r.16:1	sham	False	UNREAD_BETWEEN:f24r.17:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	M	E	f24r.2:5	oky	thermal	warm	f24r.2:2	f24r.2:2	char	False	UNREAD_BETWEEN:f24r.2:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	M	P	f24r.2:5	oky	thermal	warm	f24r.2:2	f24r.2:2	char	False	UNREAD_BETWEEN:f24r.2:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	M	R	f24r.2:5	oky	thermal	warm	f24r.2:2	f24r.2:2	char	False	UNREAD_BETWEEN:f24r.2:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	M	E	f24r.17:5	oky	thermal	warm	f24r.17:3	f24r.16:1	sham	False	UNREAD_BETWEEN:f24r.17:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	M	P	f24r.17:5	oky	thermal	warm	f24r.17:3	f24r.16:1	sham	False	UNREAD_BETWEEN:f24r.17:4	NOT_SIMULATED	recorded
f24r|f24r.1-f24r.20	M	R	f24r.17:5	oky	thermal	warm	f24r.17:3	f24r.16:1	sham	False	UNREAD_BETWEEN:f24r.17:4	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	B	E	f45v.5:5	oty	thermal	cold	f45v.5:1	f45v.5:1	qotol	False	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	B	P	f45v.5:5	oty	thermal	cold	f45v.5:1	f45v.5:1	qotol	False	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	B	R	f45v.5:5	oty	thermal	cold	f45v.5:1	f45v.5:1	qotol	False	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	B	E	f45v.10:3	oky	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
