page	physical_folio	star_ordinal	ordinal_parity	locus	edition	WORD_COUNT	LINE_CARRIER_ANY	LINE_CARRIER_T	LINE_CARRIER_D	LINE_CARRIER_S	ROLE_RATE_BOUND_D	ROLE_RATE_BOUND_E	ROLE_RATE_Q	ROLE_RATE_REL_I	ROLE_RATE_FREE_L	ROLE_RATE_FREE_R	FIRST_HAS_BOUND_D	FIRST_HAS_BOUND_E	FIRST_HAS_Q	FIRST_HAS_REL_I	FIRST_HAS_FREE_L	FIRST_HAS_FREE_R	EDGE_RATE_D_TO_Q	EDGE_RATE_E_TO_Q
f104v	f104	12	EVEN	f104v.37	RF1b	12	0	0	0	0	0.0833333333333	0.416666666667	0.0833333333333	0	0	0.0833333333333	0	0	0	0	0	0	0	0.0833333333333
f104v	f104	13	ODD	f104v.41	ZL3b	11	1	1	0	0	0.272727272727	0.0909090909091	0.363636363636	0.0909090909091	0	0	1	0	0	0	0	0	0.272727272727	0
f104v	f104	13	ODD	f104v.41	IT2a	10	1	1	0	0	0.4	0.1	0.4	0.1	0	0	1	0	0	0	0	0	0.4	0
f104v	f104	13	ODD	f104v.41	RF1b	10	1	1	0	0	0.2	0.3	0.4	0.1	0	0	1	0	0	0	0	0	0.2	0
f105v	f105	1	ODD	f105v.1	ZL3b	9	0	0	0	0	0.222222222222	0.111111111111	0	0	0	0	0	0	0	0	0	0	0	0
f105v	f105	1	ODD	f105v.1	IT2a	9	0	0	0	0	0.222222222222	0.111111111111	0	0	0	0	0	0	0	0	0	0	0	0
f105v	f105	1	ODD	f105v.1	RF1b	9	0	0	0	0	0.222222222222	0.111111111111	0	0	0	0	0	0	0	0	0	0	0	0
f105v	f105	2	EVEN	f105v.5	ZL3b	10	0	0	0	0	0.4	0.1	0.1	0	0	0	1	0	0	0	0	0	0.1	0
f105v	f105	2	EVEN	f105v.5	IT2a	10	0	0	0	0	0.4	0.1	0.1	0	0	0	1	0	0	0	0	0	0.1	0
f105v	f105	2	EVEN	f105v.5	RF1b	10	0	0	0	0	0.4	0.1	0.1	0	0	0	1	0	0	0	0	0	0.1	0
f105v	f105	3	ODD	f105v.8	ZL3b	11	0	0	0	0	0.181818181818	0.0909090909091	0	0.0909090909091	0.0909090909091	0.272727272727	0	0	0	0	1	0	0	0
f105v	f105	3	ODD	f105v.8	IT2a	11	0	0	0	0	0.181818181818	0.0909090909091	0	0.0909090909091	0.0909090909091	0.272727272727	0	0	0	0	1	0	0	0
f105v	f105	3	ODD	f105v.8	RF1b	12	0	0	0	0	0.166666666667	0.0833333333333	0	0	0	0.25	0	0	0	0	0	0	0	0
f105v	f105	4	EVEN	f105v.14	ZL3b	10	0	0	0	0	0.2	0	0.1	0	0	0.1	1	0	0	0	0	0	0	0
f105v	f105	4	EVEN	f105v.14	IT2a	10	0	0	0	0	0.2	0	0.1	0	0	0.1	1	0	0	0	0	0	0	0
f105v	f105	4	EVEN	f105v.14	RF1b	10	0	0	0	0	0.2	0	0.1	0	0	0.1	1	0	0	0	0	0	0	0
f105v	f105	5	ODD	f105v.18	ZL3b	10	0	0	0	0	0.1	0	0.2	0.3	0.2	0.1	0	0	0	0	0	1	0	0
f105v	f105	5	ODD	f105v.18	IT2a	10	0	0	0	0	0.1	0	0.2	0.3	0.2	0.1	0	0	0	0	0	1	0	0
f105v	f105	5	ODD	f105v.18	RF1b	10	0	0	0	0	0.1	0	0.2	0.3	0.2	0.1	0	0	0	0	0	1	0	0
f105v	f105	6	EVEN	f105v.20	ZL3b	11	0	0	0	0	0.181818181818	0.0909090909091	0	0.0909090909091	0	0	0	0	0	0	0	0	0	0
f105v	f105	6	EVEN	f105v.20	IT2a	12	0	0	0	0	0.166666666667	0.0833333333333	0	0.0833333333333	0	0	0	0	0	0	0	0	0	0
f105v	f105	6	EVEN	f105v.20	RF1b	13	0	0	0	0	0.153846153846	0.0769230769231	0	0.0769230769231	0	0	0	0	0	0	0	0	0	0
f105v	f105	7	ODD	f105v.23	ZL3b	10	1	1	0	0	0	0.1	0.1	0.1	0.2	0	0	0	0	1	1	0	0	0
f105v	f105	7	ODD	f105v.23	IT2a	10	1	1	0	0	0	0.1	0.1	0.1	0.2	0	0	0	0	1	1	0	0	0
f105v	f105	7	ODD	f105v.23	RF1b	10	1	1	0	0	0	0.1	0.1	0.1	0.2	0	0	0	0	1	1	0	0	0
f105v	f105	8	EVEN	f105v.25	ZL3b	10	1	0	0	0	0.2	0.2	0.2	0	0.1	0	0	0	0	0	1	0	0.1	0
f105v	f105	8	EVEN	f105v.25	IT2a	11	1	0	0	0	0.181818181818	0.181818181818	0.181818181818	0.0909090909091	0.0909090909091	0	0	0	0	0	1	0	0.0909090909091	0
f105v	f105	8	EVEN	f105v.25	RF1b	11	1	0	0	0	0.181818181818	0.181818181818	0.181818181818	0	0.0909090909091	0	0	0	0	0	1	0	0.0909090909091	0
f105v	f105	9	ODD	f105v.29	ZL3b	11	1	0	0	0	0.181818181818	0	0.181818181818	0	0.0909090909091	0.0909090909091	0	0	0	0	0	0	0	0
f105v	f105	9	ODD	f105v.29	IT2a	11	1	0	0	0	0.181818181818	0	0.181818181818	0	0.0909090909091	0.0909090909091	0	0	0	0	0	0	0	0
f105v	f105	9	ODD	f105v.29	RF1b	9	1	0	0	0	0.222222222222	0	0.222222222222	0	0.111111111111	0.111111111111	0	0	0	0	0	0	0	0
f105v	f105	10	EVEN	f105v.32	ZL3b	10	0	0	0	0	0	0.1	0.4	0.1	0	0.1	0	0	0	0	0	1	0	0
f105v	f105	10	EVEN	f105v.32	IT2a	11	0	0	0	0	0	0.181818181818	0.363636363636	0	0	0.0909090909091	0	0	0	0	0	1	0	0
f105v	f105	10	EVEN	f105v.32	RF1b	11	0	0	0	0	0	0.0909090909091	0.363636363636	0.0909090909091	0	0.0909090909091	0	0	0	0	0	1	0	0
f107v	f107	1	ODD	f107v.1	ZL3b	11	0	0	0	0	0	0.272727272727	0.0909090909091	0.0909090909091	0.272727272727	0.0909090909091	0	0	0	0	0	1	0	0
f107v	f107	1	ODD	f107v.1	IT2a	11	0	0	0	0	0.0909090909091	0.272727272727	0.0909090909091	0.0909090909091	0.272727272727	0.0909090909091	0	0	0	0	0	1	0.0909090909091	0
f107v	f107	1	ODD	f107v.1	RF1b	12	0	0	0	0	0	0.25	0.0833333333333	0.0833333333333	0.25	0	0	0	0	0	0	0	0	0
f107v	f107	2	EVEN	f107v.5	ZL3b	11	1	1	0	0	0.181818181818	0.181818181818	0.181818181818	0.0909090909091	0	0	0	0	0	0	0	0	0.181818181818	0
f107v	f107	2	EVEN	f107v.5	IT2a	11	1	1	0	0	0.181818181818	0.181818181818	0.181818181818	0.0909090909091	0	0	0	0	0	0	0	0	0.181818181818	0
f107v	f107	2	EVEN	f107v.5	RF1b	12	1	1	0	0	0.0833333333333	0.25	0.166666666667	0	0	0	0	0	0	0	0	0	0.0833333333333	0.0833333333333
f107v	f107	3	ODD	f107v.8	ZL3b	9	0	0	0	0	0.222222222222	0.333333333333	0.444444444444	0.111111111111	0	0	0	1	0	1	0	0	0	0
f107v	f107	3	ODD	f107v.8	IT2a	9	0	0	0	0	0.222222222222	0.333333333333	0.444444444444	0.111111111111	0	0	0	1	0	1	0	0	0	0
f107v	f107	3	ODD	f107v.8	RF1b	9	0	0	0	0	0.222222222222	0.333333333333	0.444444444444	0.111111111111	0	0	0	1	0	1	0	0	0	0
f107v	f107	4	EVEN	f107v.11	ZL3b	10	1	1	0	0	0.2	0.1	0.5	0	0.1	0	1	0	0	0	0	0	0.1	0
f107v	f107	4	EVEN	f107v.11	IT2a	10	1	1	0	0	0.2	0.1	0.5	0	0.1	0	1	0	0	0	0	0	0.1	0
f107v	f107	4	EVEN	f107v.11	RF1b	10	1	1	0	0	0.1	0.2	0.5	0	0.1	0	1	0	0	0	0	0	0	0.1
f107v	f107	5	ODD	f107v.16	ZL3b	10	0	0	0	0	0.1	0	0.1	0.1	0.4	0.1	0	0	0	0	0	0	0.1	0
f107v	f107	5	ODD	f107v.16	IT2a	10	0	0	0	0	0.1	0	0.1	0.1	0.5	0.1	0	0	0	0	0	0	0.1	0
f107v	f107	5	ODD	f107v.16	RF1b	12	0	0	0	0	0.0833333333333	0	0.0833333333333	0.0833333333333	0.333333333333	0.0833333333333	0	0	0	0	0	0	0.0833333333333	0
f107v	f107	6	EVEN	f107v.20	ZL3b	10	0	0	0	0	0.1	0.1	0.1	0.1	0.5	0.1	0	0	0	0	0	1	0	0
f107v	f107	6	EVEN	f107v.20	IT2a	10	0	0	0	0	0.1	0.1	0.1	0.1	0.5	0.1	0	0	0	0	0	1	0	0
f107v	f107	6	EVEN	f107v.20	RF1b	10	0	0	0	0	0	0.2	0.1	0.1	0.5	0.1	0	0	0	0	0	1	0	0
f107v	f107	7	ODD	f107v.23	ZL3b	10	0	0	0	0	0	0	0	0.3	0.2	0.4	0	0	0	0	0	1	0	0
f107v	f107	7	ODD	f107v.23	IT2a	10	0	0	0	0	0	0	0	0.3	0.2	0.3	0	0	0	0	0	1	0	0
f107v	f107	7	ODD	f107v.23	RF1b	10	0	0	0	0	0	0	0	0.2	0.2	0.4	0	0	0	0	0	1	0	0
f107v	f107	8	EVEN	f107v.25	ZL3b	11	0	0	0	0	0	0.272727272727	0.0909090909091	0	0	0.181818181818	0	0	0	0	0	1	0	0
f107v	f107	8	EVEN	f107v.25	IT2a	11	0	0	0	0	0	0.272727272727	0.0909090909091	0	0	0.181818181818	0	0	0	0	0	1	0	0
f107v	f107	8	EVEN	f107v.25	RF1b	11	0	0	0	0	0	0.272727272727	0.0909090909091	0	0	0.181818181818	0	0	0	0	0	1	0	0
f107v	f107	9	ODD	f107v.29	ZL3b	9	1	1	0	0	0.222222222222	0.333333333333	0.444444444444	0	0	0	1	0	0	0	0	0	0.111111111111	0.111111111111
f107v	f107	9	ODD	f107v.29	IT2a	9	1	1	0	0	0.222222222222	0.333333333333	0.444444444444	0	0	0	1	0	0	0	0	0	0.111111111111	0.111111111111
f107v	f107	9	ODD	f107v.29	RF1b	9	1	1	0	0	0	0.555555555556	0.444444444444	0	0	0	0	1	0	0	0	0	0	0.222222222222
f107v	f107	10	EVEN	f107v.32	ZL3b	9	0	0	0	0	0.111111111111	0.222222222222	0.222222222222	0.333333333333	0	0	0	0	0	0	0	0	0	0
f107v	f107	10	EVEN	f107v.32	IT2a	9	1	1	0	0	0.111111111111	0.222222222222	0.222222222222	0.333333333333	0	0	0	0	0	0	0	0	0	0
f107v	f107	10	EVEN	f107v.32	RF1b	9	0	0	0	0	0.111111111111	0.222222222222	0.222222222222	0.333333333333	0	0	0	0	0	0	0	0	0	0
f107v	f107	11	ODD	f107v.35	ZL3b	10	0	0	0	0	0.3	0.2	0.2	0	0	0.1	1	0	0	0	0	0	0.2	0
f107v	f107	11	ODD	f107v.35	IT2a	10	0	0	0	0	0.3	0.2	0.2	0	0	0.1	1	0	0	0	0	0	0.2	0
f107v	f107	11	ODD	f107v.35	RF1b	10	0	0	0	0	0.2	0.3	0.2	0	0	0.1	0	1	0	0	0	0	0.2	0
f107v	f107	12	EVEN	f107v.37	ZL3b	11	0	0	0	0	0.272727272727	0.0909090909091	0.181818181818	0.181818181818	0	0.0909090909091	0	0	0	1	0	0	0.181818181818	0
f107v	f107	12	EVEN	f107v.37	IT2a	10	0	0	0	0	0.3	0.1	0.2	0.2	0.1	0.1	0	0	0	1	0	0	0.2	0
f107v	f107	12	EVEN	f107v.37	RF1b	10	0	0	0	0	0.3	0.1	0.2	0.2	0.1	0	0	0	0	1	0	0	0.2	0
f107v	f107	13	ODD	f107v.41	ZL3b	13	0	0	0	0	0.0769230769231	0.461538461538	0.153846153846	0.0769230769231	0	0.0769230769231	0	0	0	0	0	1	0.0769230769231	0.0769230769231
f107v	f107	13	ODD	f107v.41	IT2a	11	0	0	0	0	0.0909090909091	0.545454545455	0.181818181818	0.0909090909091	0	0.0909090909091	0	0	0	0	0	1	0.0909090909091	0.0909090909091
f107v	f107	13	ODD	f107v.41	RF1b	12	0	0	0	0	0	0.583333333333	0.166666666667	0.0833333333333	0	0.0833333333333	0	0	0	0	0	1	0	0.166666666667
f107v	f107	14	EVEN	f107v.43	ZL3b	11	0	0	0	0	0	0.363636363636	0.0909090909091	0	0.181818181818	0.0909090909091	0	0	0	0	0	0	0	0
f107v	f107	14	EVEN	f107v.43	IT2a	11	0	0	0	0	0	0.363636363636	0.0909090909091	0	0.181818181818	0.0909090909091	0	0	0	0	0	0	0	0
f107v	f107	14	EVEN	f107v.43	RF1b	11	0	0	0	0	0	0.363636363636	0.0909090909091	0	0.181818181818	0.0909090909091	0	0	0	0	0	0	0	0
f107v	f107	15	ODD	f107v.45	ZL3b	10	0	0	0	0	0.2	0.3	0	0.2	0	0.1	0	0	0	1	0	0	0	0
f107v	f107	15	ODD	f107v.45	IT2a	10	0	0	0	0	0.2	0.3	0	0.2	0	0.1	0	0	0	1	0	0	0	0
f107v	f107	15	ODD	f107v.45	RF1b	10	0	0	0	0	0.1	0.4	0	0.2	0	0.1	0	0	0	1	0	0	0	0
f112v	f112	1	ODD	f112v.1	ZL3b	9	0	0	0	0	0	0.333333333333	0.111111111111	0	0.333333333333	0	0	1	0	0	1	0	0	0.111111111111
f112v	f112	1	ODD	f112v.1	IT2a	9	0	0	0	0	0	0.333333333333	0.111111111111	0	0.333333333333	0	0	1	0	0	1	0	0	0.111111111111
f112v	f112	1	ODD	f112v.1	RF1b	10	0	0	0	0	0	0.3	0.1	0	0.2	0	0	1	0	0	1	0	0	0.1
f112v	f112	2	EVEN	f112v.7	ZL3b	8	0	0	0	0	0	0.5	0.125	0	0	0.25	0	1	0	0	0	0	0	0
f112v	f112	2	EVEN	f112v.7	IT2a	7	0	0	0	0	0	0.571428571429	0.142857142857	0.142857142857	0	0.285714285714	0	1	0	0	0	0	0	0
f112v	f112	2	EVEN	f112v.7	RF1b	9	0	0	0	0	0	0.333333333333	0.111111111111	0	0	0.222222222222	0	1	0	0	0	0	0	0
f112v	f112	3	ODD	f112v.11	ZL3b	10	1	1	0	0	0.1	0.1	0.1	0	0	0.1	0	0	0	0	0	1	0	0.1
f112v	f112	3	ODD	f112v.11	IT2a	10	1	1	0	0	0.1	0.1	0.1	0	0	0.1	0	0	0	0	0	1	0	0.1
f112v	f112	3	ODD	f112v.11	RF1b	11	1	1	0	0	0.0909090909091	0.0909090909091	0.0909090909091	0	0	0.0909090909091	0	0	0	0	0	1	0	0.0909090909091
f112v	f112	4	EVEN	f112v.15	ZL3b	9	0	0	0	0	0.222222222222	0.111111111111	0.333333333333	0.111111111111	0	0	0	0	0	1	0	0	0.222222222222	0
f112v	f112	4	EVEN	f112v.15	IT2a	9	0	0	0	0	0.222222222222	0.111111111111	0.333333333333	0.111111111111	0	0	0	0	0	1	0	0	0.222222222222	0
f112v	f112	4	EVEN	f112v.15	RF1b	10	0	0	0	0	0	0.3	0.3	0.1	0	0	0	0	0	1	0	0	0	0.2
f112v	f112	5	ODD	f112v.20	ZL3b	8	0	0	0	0	0.375	0	0.25	0.125	0.125	0	0	0	0	1	0	0	0.125	0
f112v	f112	5	ODD	f112v.20	IT2a	8	0	0	0	0	0.375	0	0.25	0.125	0.125	0	0	0	0	1	0	0	0.125	0
f112v	f112	5	ODD	f112v.20	RF1b	8	0	0	0	0	0.25	0.125	0.25	0.125	0.125	0	0	0	0	1	0	0	0.125	0
f112v	f112	6	EVEN	f112v.23	ZL3b	9	0	0	0	0	0.333333333333	0.333333333333	0.222222222222	0	0	0	0	1	0	0	0	0	0.111111111111	0
f112v	f112	6	EVEN	f112v.23	IT2a	9	0	0	0	0	0.333333333333	0.333333333333	0.222222222222	0	0	0	0	1	0	0	0	0	0.111111111111	0
f112v	f112	6	EVEN	f112v.23	RF1b	9	0	0	0	0	0.333333333333	0.333333333333	0.222222222222	0	0	0	0	1	0	0	0	0	0.111111111111	0
f112v	f112	7	ODD	f112v.27	ZL3b	10	0	0	0	0	0.4	0	0.3	0.1	0	0	0	0	0	1	0	0	0.3	0
f112v	f112	7	ODD	f112v.27	IT2a	10	0	0	0	0	0.4	0	0.3	0.1	0	0	0	0	0	1	0	0	0.3	0
f112v	f112	7	ODD	f112v.27	RF1b	10	0	0	0	0	0.4	0	0.3	0.1	0	0	0	0	0	1	0	0	0.3	0
f112v	f112	8	EVEN	f112v.30	ZL3b	10	0	0	0	0	0.6	0	0.1	0	0	0	0	0	0	0	0	0	0.1	0
f112v	f112	8	EVEN	f112v.30	IT2a	10	0	0	0	0	0.6	0	0.1	0	0	0	0	0	0	0	0	0	0.1	0
f112v	f112	8	EVEN	f112v.30	RF1b	10	0	0	0	0	0.4	0.2	0.1	0.1	0	0	0	0	0	0	0	0	0.1	0
f112v	f112	9	ODD	f112v.32	ZL3b	11	1	1	0	0	0.363636363636	0.454545454545	0.181818181818	0	0	0	1	0	0	0	0	0	0.0909090909091	0.0909090909091
f112v	f112	9	ODD	f112v.32	IT2a	10	1	1	0	0	0.4	0.5	0.2	0.1	0	0	1	0	0	0	0	0	0.1	0.1
f112v	f112	9	ODD	f112v.32	RF1b	9	1	1	0	0	0.444444444444	0.555555555556	0.222222222222	0	0	0	1	0	0	0	0	0	0.111111111111	0.111111111111
f112v	f112	10	EVEN	f112v.36	ZL3b	10	1	1	0	0	0.3	0.2	0.2	0	0	0	1	0	0	0	0	0	0.1	0
f112v	f112	10	EVEN	f112v.36	IT2a	10	1	1	0	0	0.3	0.2	0.2	0	0	0	1	0	0	0	0	0	0.1	0
f112v	f112	10	EVEN	f112v.36	RF1b	10	1	1	0	0	0.2	0.2	0.2	0.1	0	0	1	0	0	0	0	0	0.1	0
f112v	f112	11	ODD	f112v.39	ZL3b	9	0	0	0	0	0.222222222222	0	0.222222222222	0.222222222222	0	0.111111111111	0	0	0	0	0	1	0.111111111111	0
f112v	f112	11	ODD	f112v.39	IT2a	9	0	0	0	0	0.222222222222	0	0.222222222222	0.222222222222	0	0.111111111111	0	0	0	0	0	1	0.111111111111	0
f112v	f112	11	ODD	f112v.39	RF1b	9	0	0	0	0	0.111111111111	0.111111111111	0.222222222222	0.222222222222	0	0.111111111111	0	0	0	0	0	1	0.111111111111	0
f112v	f112	12	EVEN	f112v.42	ZL3b	10	0	0	0	0	0.1	0.3	0.2	0.1	0	0	0	0	0	0	0	0	0	0
f112v	f112	12	EVEN	f112v.42	IT2a	10	0	0	0	0	0.1	0.3	0.2	0.1	0	0	0	0	0	0	0	0	0	0
f112v	f112	12	EVEN	f112v.42	RF1b	10	0	0	0	0	0.1	0.3	0.2	0.1	0	0	0	0	0	0	0	0	0	0
f112v	f112	13	ODD	f112v.45	ZL3b	10	0	0	0	0	0	0.3	0	0.1	0.1	0.1	0	1	0	0	0	0	0	0
f112v	f112	13	ODD	f112v.45	IT2a	11	0	0	0	0	0.0909090909091	0.272727272727	0	0.0909090909091	0	0.181818181818	0	1	0	0	0	0	0	0
f112v	f112	13	ODD	f112v.45	RF1b	12	0	0	0	0	0	0.333333333333	0	0.0833333333333	0	0.166666666667	0	1	0	0	0	0	0	0
f113r	f113	1	ODD	f113r.1	ZL3b	12	0	0	0	0	0.25	0.166666666667	0.0833333333333	0.0833333333333	0	0.166666666667	0	0	0	0	0	0	0	0
f113r	f113	1	ODD	f113r.1	IT2a	11	0	0	0	0	0.272727272727	0.181818181818	0.0909090909091	0.0909090909091	0	0.181818181818	0	0	0	0	0	0	0	0
f113r	f113	1	ODD	f113r.1	RF1b	11	0	0	0	0	0.272727272727	0.181818181818	0.0909090909091	0.0909090909091	0	0.181818181818	0	0	0	0	0	0	0	0
f113r	f113	2	EVEN	f113r.4	ZL3b	12	1	0	0	0	0.166666666667	0.166666666667	0.25	0.0833333333333	0	0.0833333333333	0	1	0	0	0	0	0	0
f113r	f113	2	EVEN	f113r.4	IT2a	11	1	0	0	0	0.181818181818	0.181818181818	0.272727272727	0.0909090909091	0	0.0909090909091	0	1	0	0	0	0	0	0
f113r	f113	2	EVEN	f113r.4	RF1b	12	1	0	0	0	0.0833333333333	0.25	0.25	0.0833333333333	0	0.0833333333333	0	1	0	0	0	0	0	0
f113r	f113	3	ODD	f113r.8	ZL3b	11	0	0	0	0	0	0.454545454545	0.272727272727	0	0.0909090909091	0.0909090909091	0	0	0	0	0	0	0	0.0909090909091
f113r	f113	3	ODD	f113r.8	IT2a	12	0	0	0	0	0	0.416666666667	0.25	0	0.0833333333333	0.0833333333333	0	0	0	0	0	0	0	0.0833333333333
f113r	f113	3	ODD	f113r.8	RF1b	11	0	0	0	0	0	0.363636363636	0.272727272727	0	0.0909090909091	0.0909090909091	0	0	0	0	0	0	0	0
f113r	f113	4	EVEN	f113r.10	ZL3b	12	0	0	0	0	0.0833333333333	0.416666666667	0.25	0.0833333333333	0	0.166666666667	0	1	0	0	0	0	0.0833333333333	0
f113r	f113	4	EVEN	f113r.10	IT2a	12	0	0	0	0	0.0833333333333	0.416666666667	0.25	0.0833333333333	0	0.166666666667	0	1	0	0	0	0	0.0833333333333	0
f113r	f113	4	EVEN	f113r.10	RF1b	12	0	0	0	0	0.0833333333333	0.416666666667	0.25	0.0833333333333	0	0.166666666667	0	1	0	0	0	0	0.0833333333333	0
