event_id	page	record	statement_id	hand	exact_copy_identity	surface	semantic_recipe_identity	component_recipe	workshop_reading_de	recipe_has_two_card_realizations	spoken_readback_rule	copy_rule
E018	f10r	H2	H2-S001	HAND_1	PROC017	cthaiin	RCP027	CTH+AIIN	BEREITEN · SOLLMASS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E019	f10r	H2	H2-S001	HAND_1	PROC018	qoctholy	RCP073	O+CTH+OL+Y	ARBEITSGANG · BEREITEN · WEITER · DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E020	f10r	H2	H2-S001	HAND_1	PROC019	dy	RCP159	Y	DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E021	f10r	H2	H2-S001	HAND_1	PROC019	chy	RCP159	Y	DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E022	f10r	H2	H2-S001	HAND_1	PROC009	taiin	RCP001	AIIN	SOLLMASS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E023	f10r	H2	H2-S001	HAND_1	PROC019	shy	RCP159	Y	DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E024	f10r	H2	H2-S002	HAND_1	PROC020	qotchor	RCP113	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E025	f10r	H2	H2-S002	HAND_1	PROC016	chor	RCP106	OR	ANSATZ	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E026	f10r	H2	H2-S002	HAND_1	PROC021	otol	RCP120	OT+OL	DANACH · WEITER	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E027	f10r	H2	H2-S002	HAND_1	PROC013	chol	RCP097	OL	WEITER	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E028	f10r	H2	H2-S002	HAND_1	PROC022	cholor	RCP102	OL+OR	WEITER · ANSATZ	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E029	f10r	H2	H2-S002	HAND_1	PROC013	chol	RCP097	OL	WEITER	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E030	f10r	H2	H2-S002	HAND_1	PROC009	daiin	RCP001	AIIN	SOLLMASS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E031	f10r	H2	H2-S002	HAND_1	PROC003	dar	RCP008	AR	QUELLE	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E032	f10r	H2	H2-S003	HAND_1	PROC023	oykchor	RCP076	O+Y+K+OR	ARBEITSGANG · DIES · ZUGEBEN · ANSATZ	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E033	f10r	H2	H2-S003	HAND_1	PROC016	shor	RCP106	OR	ANSATZ	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E034	f10r	H2	H2-S003	HAND_1	PROC016	chor	RCP106	OR	ANSATZ	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E035	f10r	H2	H2-S003	HAND_1	PROC019	chy	RCP159	Y	DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E036	f10r	H2	H2-S003	HAND_1	PROC024	kaiiin	RCP048	K+IIN	ZUGEBEN · ARBEITSSTUFE	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E037	f10r	H2	H2-S003	HAND_1	PROC019	dy	RCP159	Y	DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E038	f10r	H2	H2-S003	HAND_1	PROC025	chodaiin	RCP017	CH+O+AIIN	ENTNEHMEN · ARBEITSGANG · SOLLMASS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E039	f11r	H3	H3-S001	HAND_1	PROC026	tshol	RCP156	T+SH+OL	ANWENDEN · HALTEN · WEITER	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E040	f11r	H3	H3-S001	HAND_1	PROC027	schoal	RCP144	SH+O+AL	HALTEN · ARBEITSGANG · ZIELSTELLE	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E041	f11r	H3	H3-S001	HAND_1	PROC028	cfhy	RCP010	CFH+Y	AUSWRINGEN · DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E042	f11r	H3	H3-S001	HAND_1	PROC029	shfydaiin	RCP146	SH+Y+AIIN	HALTEN · DIES · SOLLMASS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E043	f11r	H3	H3-S001	HAND_1	PROC030	cphy	RCP125	P+Y	FUELLEN · DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E044	f11r	H3	H3-S001	HAND_1	PROC031	shey	RCP142	SH+EE+Y	HALTEN · LANG · DIES	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E045	f11r	H3	H3-S001	HAND_1	PROC032	tchody	RCP154	T+CH+O+DY	ANWENDEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E046	f11r	H3	H3-S002	HAND_1	PROC033	shoyty	RCP145	SH+O+Y+T+Y	HALTEN · ARBEITSGANG · DIES · ANWENDEN · DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E047	f11r	H3	H3-S003	HAND_1	PROC034	dchol	RCP131	RESUME_CARD	WIEDERAUFNEHMEN	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E048	f11r	H3	H3-S003	HAND_1	PROC019	chy	RCP159	Y	DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E049	f11r	H3	H3-S003	HAND_1	PROC035	kchy	RCP050	K+Y	ZUGEBEN · DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E050	f11r	H3	H3-S003	HAND_1	PROC019	dy	RCP159	Y	DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E051	f11r	H3	H3-S003	HAND_1	PROC009	daiin	RCP001	AIIN	SOLLMASS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E052	f11r	H3	H3-S004	HAND_1	PROC036	qotchy	RCP121	OT+Y	DANACH · DIES	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E053	f11r	H3	H3-S004	HAND_1	PROC037	okchol	RCP093	OK+OL	ANSETZEN · WEITER	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E054	f11r	H3	H3-S004	HAND_1	PROC014	cthy	RCP030	CTH+Y	BEREITEN · DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E055	f11r	H3	H3-S004	HAND_1	PROC019	dy	RCP159	Y	DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E056	f55v	H4	H4-S001	HAND_2	PROC038	qokaiin	RCP077	OK+AIIN	ANSETZEN · SOLLMASS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E057	f55v	H4	H4-S001	HAND_2	PROC009	chaiin	RCP001	AIIN	SOLLMASS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E058	f55v	H4	H4-S001	HAND_2	PROC039	ykain	RCP162	Y+K+AIN	DIES · ZUGEBEN · PORTION	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E059	f55v	H4	H4-S001	HAND_2	PROC040	ykan	RCP163	Y+K+AN	DIES · ZUGEBEN · NACHGABE	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E060	f55v	H4	H4-S001	HAND_2	PROC041	ody	RCP074	O+DY	ARBEITSGANG · SCHLUSS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E061	f55v	H4	H4-S002	HAND_2	PROC009	daiin	RCP001	AIIN	SOLLMASS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E062	f55v	H4	H4-S002	HAND_2	PROC042	chedy	RCP022	CHD+Y	UMSETZEN · DIES	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E063	f55v	H4	H4-S002	HAND_2	PROC043	talam	RCP158	TALAM	VERWAHREN	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E064	f55v	H4	H4-S003	HAND_2	PROC044	ykaiin	RCP161	Y+K+AIIN	DIES · ZUGEBEN · SOLLMASS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E065	f55v	H4	H4-S003	HAND_2	PROC045	cheoar	RCP013	CH+E+O+AR	ENTNEHMEN · KURZ · ARBEITSGANG · QUELLE	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E066	f55v	H4	H4-S003	HAND_2	PROC046	cheeky	RCP025	CHK+EE+Y	WAERMEN · LANG · DIES	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E067	f55v	H4	H4-S003	HAND_2	PROC047	oldy	RCP100	OL+DY	WEITER · SCHLUSS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E068	f55v	H4	H4-S004	HAND_2	PROC009	aiin	RCP001	AIIN	SOLLMASS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E069	f55v	H4	H4-S004	HAND_2	PROC048	okal	RCP080	OK+AL	ANSETZEN · ZIELSTELLE	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E070	f55v	H4	H4-S004	HAND_2	PROC049	oltchy	RCP104	OL+T+Y	WEITER · ANWENDEN · DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E071	f55v	H4	H4-S004	HAND_2	PROC016	or	RCP106	OR	ANSATZ	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E072	f55v	H4	H4-S004	HAND_2	PROC019	y	RCP159	Y	DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E073	f55v	H4	H4-S004	HAND_2	PROC050	orain	RCP107	OR+AIN	ANSATZ · PORTION	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E074	f56r	H5	H5-S001	HAND_1	PROC051	chochor	RCP039	HO+CH+OR	ZUTAT · ENTNEHMEN · ANSATZ	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E075	f56r	H5	H5-S001	HAND_1	PROC052	cho	RCP037	HO	ZUTAT	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E076	f56r	H5	H5-S001	HAND_1	PROC053	chodaly	RCP038	HO+AL+Y	ZUTAT · ZIELSTELLE · DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E077	f56r	H5	H5-S001	HAND_1	PROC009	daiin	RCP001	AIIN	SOLLMASS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E078	f56r	H5	H5-S001	HAND_1	PROC052	sho	RCP037	HO	ZUTAT	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E079	f56r	H5	H5-S001	HAND_1	PROC054	kchol	RCP049	K+OL	ZUGEBEN · WEITER	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E080	f56r	H5	H5-S001	HAND_1	PROC020	otchor	RCP113	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E081	f56r	H5	H5-S001	HAND_1	PROC008	choky	RCP095	OK+Y	ANSETZEN · DIES	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E082	f56r	H5	H5-S001	HAND_1	PROC055	dal	RCP004	AL	ZIELSTELLE	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E083	f56r	H5	H5-S002	HAND_1	PROC034	schol	RCP131	RESUME_CARD	WIEDERAUFNEHMEN	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E084	f56r	H5	H5-S002	HAND_1	PROC056	choy	RCP040	HO+Y	ZUTAT · DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E085	f56r	H5	H5-S002	HAND_1	PROC008	choky	RCP095	OK+Y	ANSETZEN · DIES	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E086	f56r	H5	H5-S002	HAND_1	PROC057	cheeckhody	RCP016	CH+EE+CKH+O+DY	ENTNEHMEN · LANG · DURCHLASS · ARBEITSGANG · SCHLUSS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E087	f56r	H5	H5-S003	HAND_1	PROC058	sh	RCP132	SH	HALTEN	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E088	f56r	H5	H5-S003	HAND_1	PROC052	cho	RCP037	HO	ZUTAT	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E089	f56r	H5	H5-S003	HAND_1	PROC059	kchey	RCP046	K+E+Y	ZUGEBEN · KURZ · DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E090	f56r	H5	H5-S003	HAND_1	PROC060	qokokchy	RCP092	OK+OK+Y	ANSETZEN · ANSETZEN · DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E091	f56r	H5	H5-S004	HAND_1	PROC011	okchy	RCP095	OK+Y	ANSETZEN · DIES	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E092	f56r	H5	H5-S004	HAND_1	PROC061	chokcheo	RCP083	OK+CH+E+O	ANSETZEN · ENTNEHMEN · KURZ · ARBEITSGANG	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E093	f56r	H5	H5-S004	HAND_1	PROC062	kchal	RCP043	K+AL	ZUGEBEN · ZIELSTELLE	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E094	f56r	H5	H5-S005	HAND_1	PROC052	sho	RCP037	HO	ZUTAT	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E095	f56r	H5	H5-S005	HAND_1	PROC011	chokchy	RCP095	OK+Y	ANSETZEN · DIES	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E096	f56r	H5	H5-S005	HAND_1	PROC063	kchoar	RCP047	K+HO+AR	ZUGEBEN · ZUTAT · QUELLE	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E097	f56r	H5	H5-S005	HAND_1	PROC064	sotodan	RCP119	OT+O+AIN	DANACH · ARBEITSGANG · PORTION	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E098	f56r	H5	H5-S006	HAND_1	PROC065	otchey	RCP121	OT+Y	DANACH · DIES	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E099	f56r	H5	H5-S006	HAND_1	PROC066	keol	RCP045	K+E+OL	ZUGEBEN · KURZ · WEITER	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E100	f56r	H5	H5-S006	HAND_1	PROC009	daiin	RCP001	AIIN	SOLLMASS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E101	f81v	B1	B1-S001	HAND_2	PROC067	qokedy	RCP085	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E102	f81v	B1	B1-S002	HAND_2	PROC038	okaiin	RCP077	OK+AIIN	ANSETZEN · SOLLMASS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E103	f81v	B1	B1-S002	HAND_2	PROC068	kair	RCP042	K+AIR	ZUGEBEN · WASSER	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E104	f81v	B1	B1-S002	HAND_2	PROC048	okal	RCP080	OK+AL	ANSETZEN · ZIELSTELLE	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E105	f81v	B1	B1-S002	HAND_2	PROC003	sar	RCP008	AR	QUELLE	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E106	f81v	B1	B1-S002	HAND_2	PROC013	ol	RCP097	OL	WEITER	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E107	f81v	B1	B1-S002	HAND_2	PROC069	kain	RCP041	K+AIN	ZUGEBEN · PORTION	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E108	f81v	B1	B1-S002	HAND_2	PROC070	olkain	RCP101	OL+K+AIN	WEITER · ZUGEBEN · PORTION	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E109	f81v	B1	B1-S002	HAND_2	PROC055	al	RCP004	AL	ZIELSTELLE	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E110	f81v	B1	B1-S002	HAND_2	PROC013	ol	RCP097	OL	WEITER	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E111	f81v	B1	B1-S002	HAND_2	PROC071	rol	RCP128	R+OL	KUEHLEN · WEITER	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E112	f81v	B1	B1-S002	HAND_2	PROC072	dl	RCP051	L	LEITEN	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E113	f81v	B1	B1-S002	HAND_2	PROC022	olor	RCP102	OL+OR	WEITER · ANSATZ	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E114	f81v	B1	B1-S002	HAND_2	PROC013	ol	RCP097	OL	WEITER	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E115	f81v	B1	B1-S002	HAND_2	PROC073	sheckhal	RCP134	SH+E+CKH+AL	HALTEN · KURZ · DURCHLASS · ZIELSTELLE	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E116	f81v	B1	B1-S002	HAND_2	PROC009	daiin	RCP001	AIIN	SOLLMASS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E117	f81v	B1	B1-S002	HAND_2	PROC074	qokeedal	RCP087	OK+EE+AL	ANSETZEN · LANG · ZIELSTELLE	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E118	f81v	B1	B1-S002	HAND_2	PROC009	daiin	RCP001	AIIN	SOLLMASS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E119	f81v	B1	B1-S002	HAND_2	PROC075	chckhy	RCP026	CKH+Y	DURCHLASS · DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E120	f81v	B1	B1-S002	HAND_2	PROC076	schedy	RCP021	CHD+DY	UMSETZEN · SCHLUSS	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E121	f81v	B1	B1-S003	HAND_2	PROC013	qol	RCP097	OL	WEITER	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E122	f81v	B1	B1-S003	HAND_2	PROC077	sshkchdy	RCP143	SH+K+CHD+DY	HALTEN · ZUGEBEN · UMSETZEN · SCHLUSS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E123	f81v	B1	B1-S004	HAND_2	PROC042	chedy	RCP022	CHD+Y	UMSETZEN · DIES	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E124	f81v	B1	B1-S004	HAND_2	PROC013	ol	RCP097	OL	WEITER	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E125	f81v	B1	B1-S004	HAND_2	PROC078	shedy	RCP148	SHED+DY	ABSETZEN · SCHLUSS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E126	f81v	B1	B1-S005	HAND_2	PROC079	qolchedy	RCP099	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E127	f81v	B1	B1-S006	HAND_2	PROC080	qokain	RCP078	OK+AIN	ANSETZEN · PORTION	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E128	f81v	B1	B1-S006	HAND_2	PROC075	shckhy	RCP026	CKH+Y	DURCHLASS · DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E129	f81v	B1	B1-S006	HAND_2	PROC072	dl	RCP051	L	LEITEN	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E130	f81v	B1	B1-S006	HAND_2	PROC081	ral	RCP126	R+AL	KUEHLEN · ZIELSTELLE	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E131	f81v	B1	B1-S007	HAND_2	PROC082	qokchdy	RCP084	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E132	f81v	B1	B1-S008	HAND_2	PROC019	chey	RCP159	Y	DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E133	f81v	B1	B1-S008	HAND_2	PROC013	ol	RCP097	OL	WEITER	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E134	f81v	B1	B1-S008	HAND_2	PROC083	cheky	RCP023	CHK+E+Y	WAERMEN · KURZ · DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E135	f81v	B1	B1-S008	HAND_2	PROC013	ol	RCP097	OL	WEITER	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E136	f81v	B1	B1-S008	HAND_2	PROC078	shedy	RCP148	SHED+DY	ABSETZEN · SCHLUSS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E137	f81v	B1	B1-S009	HAND_2	PROC067	qokedy	RCP085	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E138	f81v	B1	B1-S010	HAND_2	PROC067	qokedy	RCP085	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E139	f81v	B1	B1-S011	HAND_2	PROC075	chckhy	RCP026	CKH+Y	DURCHLASS · DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E140	f81v	B1	B1-S011	HAND_2	PROC008	qoky	RCP095	OK+Y	ANSETZEN · DIES	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E141	f81v	B1	B1-S012	HAND_2	PROC084	lsho	RCP070	LSH+O	WASCHEN · ARBEITSGANG	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E142	f81v	B1	B1-S012	HAND_2	PROC085	qokey	RCP086	OK+E+Y	ANSETZEN · KURZ · DIES	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E143	f81v	B1	B1-S012	HAND_2	PROC086	lshedy	RCP069	LSH+E+DY	WASCHEN · KURZ · SCHLUSS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E144	f81v	B1	B1-S013	HAND_2	PROC086	lshedy	RCP069	LSH+E+DY	WASCHEN · KURZ · SCHLUSS	NO	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
E145	f81v	B1	B1-S014	HAND_2	PROC042	chedy	RCP022	CHD+Y	UMSETZEN · DIES	YES	READ_RECIPE_IDENTITY	COPY_EXACT_CARD_IDENTITY
