audit_id	round	surface	mode	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	zl3b_it2a_exact	default_meaning_de	contextual_meaning_de	before_gloss_de	after_gloss_de	known_other_tokens	v34_line_de	v35_line_de	hard_collision	verdict
G658-A01-0011	1	otam	EXACT_CONTEXTUAL_WHOLE	f111r	f111r.17	S	B	3	12	FINAL	keedy	<EOS>	otes lchey lshedy qoteedy olcheody qokeey chey kal chekeedy oteed keedy otam	otes lchey lshedy qoteedy olcheody qokeey chey kal chekeedy oteed keedy otam	otes lchey lshedy qoteedy olcheody qokeey chey kal chekeedy oteed keedy otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	7	[otes:?] | Drogenholz, trocken gebunden, Form I | eingeweichtes Drogenholz | kalt am Ende des Grades, abgeschlossen | [olcheody:?] | heiß am Ende des Grades | trocken in der Mitte des Grades | Rohstoffklasse I, heiß am Gradanfang | [chekeedy:?] | [oteed:?] | heiß am Ende des Grades, abgeschlossen | [otam:?]	[otes:?] | Drogenholz, trocken gebunden, Form I | eingeweichtes Drogenholz | kalt am Ende des Grades, abgeschlossen | [olcheody:?] | heiß am Ende des Grades | trocken in der Mitte des Grades | Rohstoffklasse I, heiß am Gradanfang | [chekeedy:?] | [oteed:?] | heiß am Ende des Grades, abgeschlossen | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0012	1	otam	EXACT_CONTEXTUAL_WHOLE	f112v	f112v.13	S	B	3	9	FINAL	qokaiin	<EOS>	dcheoty oy otchedy chedy daiin chedal chedy qokaiin otam	dcheoty oy otchedy chedy daiin chedal chedy qokaiin otam	dcheoty oy otche y che y daiin che al chedy qokaiin otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	6	[dcheoty:?] | [oy:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | trockene abgemessene Rohstoffmenge I in der Gradmitte | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | [otam:?]	[dcheoty:?] | [oy:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | trockene abgemessene Rohstoffmenge I in der Gradmitte | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0013	1	otam	EXACT_CONTEXTUAL_WHOLE	f112v	f112v.39	S	B	3	5	MEDIAL	chaiin	oteedy	teodarody opcheed okaiin chaiin otam oteedy qoteey qotain chcthd	teodarody opcheed okaiin chaiin otam oteedy qoteey qotain chcthd	teodarody opchee okaiin chaiin otam oteedy qoteey qotain chcthd	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	[otam:?]	ein Maß kalten Ansatzes	5	[teodarody:?] | [opcheed:?] | heiß, Grad III, im Ansatzrahmen | trocken, Grad III | [otam:?] | kalter Ansatz am Ende des Grades, abgeschlossen | kalt am Ende des Grades | kalt im qo-Rahmen, Grad II | [chcthd:?]	[teodarody:?] | [opcheed:?] | heiß, Grad III, im Ansatzrahmen | trocken, Grad III | ein Maß kalten Ansatzes | kalter Ansatz am Ende des Grades, abgeschlossen | kalt am Ende des Grades | kalt im qo-Rahmen, Grad II | [chcthd:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0014	1	otam	EXACT_CONTEXTUAL_WHOLE	f113r	f113r.10	S	B	3	10	MEDIAL	qoteoar	otchedy	pcheody qokeody cheoar chy kcheeor ety sheody sheodaiin qoteoar otam otchedy qoty	pcheody qokeody cheoar chy kcheeor ety sheody sheodaiin qoteoor otom otchedy qoty	pcheo y qokeody cheoar chy kcheeor ety sheody sheodaiin qoteoar otam otchedy qoty	READER_VARIANT	0	0	0	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	[otam:?]	ein Maß kalten Ansatzes	4	[pcheody:?] | [qokeody:?] | [cheoar:?] | trocken am Anfang des Grades | [kcheeor:?] | gekühlt | [sheody:?] | [sheodaiin:?] | [qoteoar:?] | [otam:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalt am Anfang des Grades	[pcheody:?] | [qokeody:?] | [cheoar:?] | trocken am Anfang des Grades | [kcheeor:?] | gekühlt | [sheody:?] | [sheodaiin:?] | [qoteoar:?] | ein Maß kalten Ansatzes | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalt am Anfang des Grades	0	READER_VARIANT_WARNING
G658-A01-0015	1	otam	EXACT_CONTEXTUAL_WHOLE	f113r	f113r.12	S	B	3	8	MEDIAL	chodaiin	chos	y shoain qoeey qoaiin shol lkeeoar chodaiin otam chos aiin	yshoain qoeey qoaiin shol lkeeoar chodaiin otam chosaiin	yshoain qoeey qoaiin shol lkeeoar chodaiin otag chos aiin	ZL3B_IT2A_EXACT_RF_SPLIT	0	0	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	[otam:?]	ein Maß kalten Ansatzes	2	[y:?] | [shoain:?] | [qoeey:?] | [qoaiin:?] | feucht; nominal feuchtes Gut/Material | [lkeeoar:?] | [chodaiin:?] | [otam:?] | [chos:?] | Menge III	[y:?] | [shoain:?] | [qoeey:?] | [qoaiin:?] | feucht; nominal feuchtes Gut/Material | [lkeeoar:?] | [chodaiin:?] | ein Maß kalten Ansatzes | [chos:?] | Menge III	0	READER_VARIANT_WARNING
G658-A01-0016	1	otam	EXACT_CONTEXTUAL_WHOLE	f114v	f114v.11	S	B	3	10	FINAL	pol	<EOS>	tchedy qotaiin chdy qotedy tedaiin chepched otol shedain pol otam	tchedy qotaiin chdy qotedy tedaiin chepched otol shedain pol otam	tchedy qotaiin chdy qote y tedaiin chepched otol shedain pol otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	6	kalt und trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | trocken am Anfang des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [tedaiin:?] | [chepched:?] | kaltes Zubereitungsgut | [shedain:?] | Pulverstoff | [otam:?]	kalt und trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | trocken am Anfang des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | [tedaiin:?] | [chepched:?] | kaltes Zubereitungsgut | [shedain:?] | Pulverstoff | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0017	1	otam	EXACT_CONTEXTUAL_WHOLE	f114v	f114v.39	S	B	3	10	FINAL	odaiin	<EOS>	qo eecheedy o kecheokeo oteo daiin okaiin choty odaiin otam	qoleechedy o kecheokeo oteo daiin okaiin choty odaiin otam	qo oeecheedy o kecheokeo oteo daiin okaiin choty odaiin otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	3	[qo:?] | [eecheedy:?] | [o:?] | [kecheokeo:?] | [oteo:?] | Grad-/Maßwert III | heiß, Grad III, im Ansatzrahmen | [choty:?] | Zubereitungsdosis III | [otam:?]	[qo:?] | [eecheedy:?] | [o:?] | [kecheokeo:?] | [oteo:?] | Grad-/Maßwert III | heiß, Grad III, im Ansatzrahmen | [choty:?] | Zubereitungsdosis III | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0018	1	otam	EXACT_CONTEXTUAL_WHOLE	f19v	f19v.11	H	A	1	6	FINAL	cthor	<EOS>	qotol dor okchor daiin cthor otam	qotol dar okchor daiin cthor otam	qotol d r okchor daiin cthor otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	3	kaltes Material | [dor:?] | [okchor:?] | Menge/Portion III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [otam:?]	kaltes Material | [dor:?] | [okchor:?] | Menge/Portion III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0019	1	otam	EXACT_CONTEXTUAL_WHOLE	f22v	f22v.3	H	A	1	7	FINAL	ytchol	<EOS>	qoky kchorl otchy cthy otchyky ytchol otam	qoky kchorl otchy cthy otchyky ytchol otam	qoky kchorl otchy cthy otchyky ytchol otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	3	heiß am Anfang des Grades | [kchorl:?] | kalt-trockener Ansatz am Anfang des Grades | CTH-Drogenmaterial | [otchyky:?] | [ytchol:?] | [otam:?]	heiß am Anfang des Grades | [kchorl:?] | kalt-trockener Ansatz am Anfang des Grades | CTH-Drogenmaterial | [otchyky:?] | [ytchol:?] | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0020	1	otam	EXACT_CONTEXTUAL_WHOLE	f24r	f24r.17	H	A	1	2	MEDIAL	sshey	sham	sshey otam sham cthoj oky	sshey otam sham cthom oky	sshey otam sham cthom oky	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	[otam:?]	ein Maß kalten Ansatzes	2	eingeweichte Saat, Form I | [otam:?] | [sham:?] | [cthoj:?] | heißer Ansatz am Anfang des Grades	eingeweichte Saat, Form I | ein Maß kalten Ansatzes | [sham:?] | [cthoj:?] | heißer Ansatz am Anfang des Grades	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0021	1	otam	EXACT_CONTEXTUAL_WHOLE	f33r	f33r.5	H	B	2	13	FINAL	qokar	<EOS>	pair or aiin otaiin ol kor aiin okal otal chdal shekal qokar otam	pair or aiin otaiin ol kor aiin okal otal chdal shekal qakar otam	pair or aiin otaiin ol kor aiin okal otal ch al shekal qokar atam	ZL3B_IT2A_EXACT_RF_SPLIT	0	0	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	12	Pulverfraktion II | Drogenportion | Menge III | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenportion | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trockene abgemessene Rohstoffmenge I am Gradanfang | Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang | heiße Drogenfraktion I | [otam:?]	Pulverfraktion II | Drogenportion | Menge III | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenportion | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trockene abgemessene Rohstoffmenge I am Gradanfang | Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang | heiße Drogenfraktion I | ein Maß kalten Ansatzes	0	READER_VARIANT_WARNING
G658-A01-0022	1	otam	EXACT_CONTEXTUAL_WHOLE	f33v	f33v.2	H	B	2	9	MEDIAL	ytam	cham	kchdy dam dy oky otal dain chdy ytam otam cham	kchdy dam dy oky otal dain chdy ytam otam cham	kchdy dam y oky otal ain chdy ytam otam cham	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	[otam:?]	ein Maß kalten Ansatzes	5	heiß und trocken am Anfang des Grades, abgeschlossen | [dam:?] | [dy:?] | heißer Ansatz am Anfang des Grades | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Grad-/Maßwert II | trocken am Anfang des Grades, abgeschlossen | [ytam:?] | [otam:?] | [cham:?]	heiß und trocken am Anfang des Grades, abgeschlossen | [dam:?] | [dy:?] | heißer Ansatz am Anfang des Grades | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Grad-/Maßwert II | trocken am Anfang des Grades, abgeschlossen | [ytam:?] | ein Maß kalten Ansatzes | [cham:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0023	1	otam	EXACT_CONTEXTUAL_WHOLE	f34v	f34v.4	H	B	2	10	FINAL	daiin	<EOS>	tchdaiin chekal shedy qokedar chdaiin oldar qoldar chedy daiin otam	tchdaiin chekal shedy qokedar chdaiin oldar qoldar chedy daiin otam	tch aiin chekal she y qoke ar chdaiin oldar qol ar che y daiin otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	4	[tchdaiin:?] | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | [qokedar:?] | [chdaiin:?] | [oldar:?] | [qoldar:?] | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | [otam:?]	[tchdaiin:?] | Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | [qokedar:?] | [chdaiin:?] | [oldar:?] | [qoldar:?] | trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0024	1	otam	EXACT_CONTEXTUAL_WHOLE	f43r	f43r.4	H	B	2	13	FINAL	oty	<EOS>	das ar ytey tedy kar arar she kalchdy cholky qotaly chedy oty otam	dasar ytey tedy kar or ar shekalchdy cholty qotaly chedy oty otam	dar ar ytey te ykar r r she kalch y cholky qotaly che y oty otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	6	[das:?] | Drogenfraktion I | [ytey:?] | kalt in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | [arar:?] | feucht, attributiv gebunden | [kalchdy:?] | [cholky:?] | [qotaly:?] | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz am Anfang des Grades | [otam:?]	[das:?] | Drogenfraktion I | [ytey:?] | kalt in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | [arar:?] | feucht, attributiv gebunden | [kalchdy:?] | [cholky:?] | [qotaly:?] | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz am Anfang des Grades | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0025	1	otam	EXACT_CONTEXTUAL_WHOLE	f43v	f43v.7	H	B	2	7	MEDIAL	chcthy	ot	ytshedy ykeody oykeedy chedy tedy chcthy otam ot ytaiin otas	ytshedy ykeody oykeedy chedy tedy chcthy otam ot ytaiin otas	ytshe y ykeody oykee y che y tedy chcthy otam ot ytaiin otas	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	[otam:?]	ein Maß kalten Ansatzes	3	[ytshedy:?] | [ykeody:?] | [oykeedy:?] | trocken in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [otam:?] | [ot:?] | [ytaiin:?] | [otas:?]	[ytshedy:?] | [ykeody:?] | [oykeedy:?] | trocken in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | ein Maß kalten Ansatzes | [ot:?] | [ytaiin:?] | [otas:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0026	1	otam	EXACT_CONTEXTUAL_WHOLE	f48v	f48v.5	H	B	5	10	FINAL	tolkain	<EOS>	lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam	lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam	lkeey qocthedy taiin shed qokar otedy dy ain tolkain otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	4	[lkeey:?] | [qocthedy:?] | kalt, Grad III | [shed:?] | heiße Drogenfraktion I | kalter Ansatz in der Mitte des Grades, abgeschlossen | [dy:?] | Grad-/Maßwert II | [tolkain:?] | [otam:?]	[lkeey:?] | [qocthedy:?] | kalt, Grad III | [shed:?] | heiße Drogenfraktion I | kalter Ansatz in der Mitte des Grades, abgeschlossen | [dy:?] | Grad-/Maßwert II | [tolkain:?] | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
