exact_tuple_id	surface	selected_default_English	source_class	terminal_events	last_events	only_events	nonterminal_events	support_pages	distinct_predecessors	closure_states	workshop_use
dcda95c81a5460feb191	chol	with the foregoing preparation	PREPARATION_REFERENCE	2	1	1	17	3	13	DY0_B30:19	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
04a3877f0fc81b7597c9	ldy	draw it off; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	2	1	1	0	2	1	DY1_B30:2	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
2e7e89e0bd12b999c280	lshedy	wash once; close this pass	SINGLE_WASH_CLOSE	2	1	1	0	1	1	DY1_B30:2	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
07913ef9b1fb773cd325	okchedy	let it cool; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	2	1	1	0	2	1	DY1_B30:2	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
1b1ffdd869fb1429ad03	oldy	boil gently; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	2	1	1	0	2	1	DY1_B30:2	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
c45ebac60774620561e2	otedy	steep until clear; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	2	2	0	0	1	2	DY1_B30:2	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
4de12cf322dfb76ded1e	qotchedy	mix in equal shares; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	2	1	1	0	1	1	DY1_B30:2	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
ff178343c18e287ce3b7	qoteedy	bind upon the place; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	2	0	2	0	2	0	DY1_B30:2	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
0bdc8b6db811b4e67a63	chary	and let it cool	APPLICATION_CLAUSE_END	1	1	0	0	1	1	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
21ed2873b71e57269c08	chckhal	for the stated duration	APPLICATION_CLAUSE_END	1	1	0	0	1	1	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
d788d8d72d41b25a3c71	chealror	until the flow clears	APPLICATION_CLAUSE_END	1	1	0	0	1	1	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
95987d6f198d6d247511	cheeckhody	leave the plaster uncovered until dry	APPLICATION	1	1	0	0	1	1	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
a84fbe3ad380df345b97	chkeedy	immerse fully; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	1	0	0	1	1	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
834825c61d048a6b5628	chodaiin	preserve that portion under oil	STORAGE	1	1	0	0	1	1	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
e0b630cb1b5df5e7105b	cthy	when the preparation is ready	READINESS_CONDITION	1	1	0	6	3	7	DY0_B30:7	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
8aedd154964a78e555d6	dairydy	use immediately; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	1	0	0	1	1	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
2bc2ed2630dbdaaa6b59	dalchdy	retain the residue; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	1	0	0	1	1	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
78b3b3140714da19090d	daldy	repeat at the second opening; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	1	0	0	1	1	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
d225b7a7b95da7aee437	dchdy	strain it clear; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	1	0	0	1	1	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
0f18de177ed7c878bf95	dl	the prepared oil	APPLICATION_PHRASE	1	1	0	1	1	2	DY0_B30:2	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
cbb42a4fe68068325d6b	dshedy	add clean water; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	0	1	0	1	0	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
a6939862e33ece5a0483	etyd	keep the remaining root dry	STORAGE	1	1	0	0	1	1	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
75a523fcf039b006f97b	kchal	keep the remainder dry in shade	STORAGE	1	1	0	0	1	1	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
29e0eb222ef2fb99523a	lar	close the lower outlet	APPLICATION_CLAUSE_HEAD	1	0	1	0	1	0	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
c1db6b0a28d5cbb5d3d2	lcheckhedy	strain it clear; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	1	0	0	1	1	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
ba8142680851f24c9ff2	lched	and proceed to the next basin	APPLICATION_CLAUSE_END	1	1	0	0	1	1	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
0ab57b7166de99db3a55	lchy	draw off the clear liquid	APPLICATION_CLAUSE_HEAD	1	0	1	0	1	0	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
97ddca78c9ebcc956d04	ldalor	at the indicated place	APPLICATION_CLAUSE_END	1	1	0	0	1	1	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
b958a512ca6a3559e86e	lkedy	wash twice; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	1	0	0	1	1	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
2b7fa918d1b2f5c656e3	lo	close the lower outlet	APPLICATION_CLAUSE_HEAD	1	0	1	0	1	0	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
f2af6326898fb5b490a4	lochedy	mix in equal shares; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	0	1	0	1	0	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
b38d70daefd663d74625	ly	then fill the vessel	APPLICATION_CLAUSE_HEAD	1	0	1	0	1	0	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
97cc9ac109148723c472	ody	steep it until the liquor is clear	CLAUSE_CLOSURE	1	1	0	0	1	1	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
6afeb5c9ab9f6cbdea0d	orain	use the finished liquor fresh	CLAUSE_CLOSURE	1	1	0	0	1	1	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
b6b654722e55729cc947	otar	then use the lower outlet	APPLICATION_CLAUSE_END	1	1	0	0	1	1	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
601b77449028deed39de	otchdy	draw it off; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	0	1	0	1	0	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
65df3cd9e59060042d47	pchedy	draw it off; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	0	1	0	1	0	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
b5fcea1eaed06b2f2291	qokaiin	begin the next measured entry	ENTRY_INSTRUCTION	1	1	0	8	4	2	DY0_B30:9	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
d25110e0d8488927278f	qokeeedy	immerse fully; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	1	0	0	1	1	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
08bd5ca0c2ad137a056d	qokey	warm water	APPLICATION_PHRASE	1	1	0	1	2	2	DY0_B30:2	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
1322bc176443fc2a8a86	qokokchy	dry it in shade	PREPARATION_ACTION	1	1	0	0	1	1	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
db167f8e9b53eefb58f8	qokshedy	boil gently; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	0	1	0	1	0	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
eb2e4bc143f623ee03ac	qokylddy	bind upon the place; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	0	1	0	1	0	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
90bcf0a9ec0ef56399e6	qotal	toward the lower outlet	LOWER_OUTLET_DIRECTION	1	1	0	2	1	2	DY0_B30:3	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
4da0f0f7b5fc7ac20067	ral	and let it cool	APPLICATION_CLAUSE_END	1	1	0	0	1	1	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
7f68f60279efe6b28cd7	rshedy	drink the stated portion; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	0	1	0	1	0	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
abb23e5e6936b4147f76	shedal	for one interval	APPLICATION_PHRASE	1	0	1	1	1	1	DY0_B30:2	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
03626ca94cb17800d767	sheedy	wash once; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	1	0	0	1	1	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
b5df9126607030b95175	shey	until the liquid runs clear	CLARITY_GATE	1	1	0	3	3	3	DY0_B30:4	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
577c03a928d674d420d7	shoyty	reserve the flowering crown	PLANT_PART	1	0	1	0	1	0	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
daa1347f456415fe8737	solshedy	keep it warm; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	0	1	0	1	0	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
61a075bc54793c1c781f	sotodan	use it while freshly mixed	CLAUSE_CLOSURE	1	1	0	0	1	1	DY0_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
54e32e9c1414b20640e9	sshkchdy	keep it warm; close the rubric	COMMITTED_TECHNICAL_INSTRUCTION	1	0	1	0	1	0	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
e026af581c99322fbd46	talam	wash the sore place once	APPLICATION	1	1	0	0	1	1	DY0_B31:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
2e2027b1951d79911e24	tchody	leave the strained liquor uncovered to cool	CLAUSE_CLOSURE	1	1	0	0	1	1	DY1_B30:1	LICENSED_TERMINAL_CARD_NOT_FREE_PUNCTUATION
