binding_id	source_reading_id	source_gdt	evidence_path	selector	field_assertions	evidence_role	score_credit_family_ids	normalization_class
V93_L_LEX	l#1	GDT720	experiments/yolo/gdt720_v93_cold_result_whole_domain_repair/artifacts/V93_324_ACTIVE_LEXICAL_READINGS.tsv	source_reading_ids=l#1;surface=l	v93_lexical_core_de=Holz, gebundene Anschlussform;working_model_score_0_100_not_probability=32;working_model_level=W1_WEAK_WORKING;global_export_scope=BOUND_SPAN_ONLY_NO_GLOBAL_EXPORT;bound_span_ids=B003	CANONICAL_V93_LEXICAL	NONE	SCOPED_HEAD_BOUND_OCCURRENCE
V93_L_CTX	l#1	GDT720	experiments/yolo/gdt720_v93_cold_result_whole_domain_repair/artifacts/V93_479_CONTEXT_REALIZATIONS.tsv	position_id=P435;surface=l	source_reading_id=l#1;page=f86v6;locus=f86v6.4;token_ordinal=10;v93_occurrence_bound_span_id=B003;v93_occurrence_bound_span_role=LEFT;v93_occurrence_bound_span_global_export_allowed=0	CANONICAL_V93_BOUND_POSITION	NONE	SCOPED_HEAD_BOUND_OCCURRENCE
V93_L_CENSUS	l#1	GDT720	experiments/yolo/gdt720_v93_cold_result_whole_domain_repair/artifacts/V93_58_HELD_READING_AUDIT.tsv	source_reading_id=l#1;surface=l	disposition=HELD_FOR_LATER_REPAIR;old_score=32;old_level=W1_WEAK_WORKING;repair_queue=HEAD_AND_OL_HOLD;issue_cluster=NO_LISTED_DEBT_LOW_OR_RIVAL	CANONICAL_V93_DEBT	NONE	SCOPED_HEAD_BOUND_OCCURRENCE
G635_L_HEAD	l#1	GDT635	experiments/yolo/gdt635_initial_head_same_remainder_swaps/artifacts/INITIAL_HEAD_SCOPE_PROFILE.tsv	head=l	latin_stem=lignum;primary_default_de=Drogenholz/holziger Pflanzenteil;live_rival_de=liquor oder Auszug;initial_occurrences=1224;initial_types=344;initial_pages=104;initial_reader_exact_occurrences=923;standalone_occurrences=163	SCOPED_INITIAL_HEAD_PROFILE	NONE	SCOPED_HEAD_BOUND_OCCURRENCE
G690_L_POSITION	l#1	GDT690	experiments/yolo/gdt690_noun_ordinal_provenance_main_apparatus/artifacts/V63_479_TOKEN_NOUN_BINDING.tsv	page=f86v6;locus=f86v6.4;token_ordinal=10;surface=l	v62_token_gloss_de=Holzdroge in der gebundenen Anschlussform;v63_main_token_gloss_de=Holz, gebundene Anschlussform;selected_head_de=Holz;live_rivals_de=Auszug|Flüssigkeit;provenance_tier=PRODUCTIVE_INITIAL_HEAD;renderer_changed=1	EXACT_LOCAL_WOOD_HEAD_SELECTION	NONE	SCOPED_HEAD_BOUND_OCCURRENCE
G695_B003	l#1	GDT695	experiments/yolo/gdt695_fixed_v67_clause_realization/artifacts/V68_3_BOUND_SPAN_FREEZE.tsv	span_id=B003;locus=f86v6.4	surfaces=l|karchees;start_ordinal=10;end_ordinal=11;v68_selected_gloss_de=vollständig getrocknete Charge aus Anteil I der erhitzten Holzdroge;v68_byte_identical=1;v68_clause_type=NOMINAL_BLOCK	EXACT_BOUND_SPAN_CONSUMPTION	NONE	SCOPED_HEAD_BOUND_OCCURRENCE
V93_R_LEX	r#1	GDT720	experiments/yolo/gdt720_v93_cold_result_whole_domain_repair/artifacts/V93_324_ACTIVE_LEXICAL_READINGS.tsv	source_reading_ids=r#1;surface=r	v93_lexical_core_de=Wurzel;working_model_score_0_100_not_probability=31;working_model_level=W1_WEAK_WORKING;global_export_scope=ACTIVE_WORKING_DEFAULT;bound_span_ids=NONE	CANONICAL_V93_LEXICAL	NONE	SCOPED_HEAD_BOUND_OCCURRENCE
V93_R_CTX	r#1	GDT720	experiments/yolo/gdt720_v93_cold_result_whole_domain_repair/artifacts/V93_479_CONTEXT_REALIZATIONS.tsv	position_id=P289;surface=r	source_reading_id=r#1;page=f7r;locus=f7r.2;token_ordinal=3;v93_occurrence_bound_span_id=G678_KEO_R_F7R2;v93_occurrence_bound_span_role=RIGHT;v93_occurrence_bound_span_global_export_allowed=0	CANONICAL_V93_BOUND_POSITION	NONE	SCOPED_HEAD_BOUND_OCCURRENCE
V93_R_CENSUS	r#1	GDT720	experiments/yolo/gdt720_v93_cold_result_whole_domain_repair/artifacts/V93_58_HELD_READING_AUDIT.tsv	source_reading_id=r#1;surface=r	disposition=HELD_FOR_LATER_REPAIR;old_score=31;old_level=W1_WEAK_WORKING;repair_queue=HEAD_AND_OL_HOLD;issue_cluster=CURRENT_DEBT_ONLY	CANONICAL_V93_DEBT	NONE	SCOPED_HEAD_BOUND_OCCURRENCE
G635_R_HEAD	r#1	GDT635	experiments/yolo/gdt635_initial_head_same_remainder_swaps/artifacts/INITIAL_HEAD_SCOPE_PROFILE.tsv	head=r	latin_stem=radix;primary_default_de=Wurzel/Wurzeldroge;live_rival_de=resina;initial_occurrences=332;initial_types=116;initial_pages=68;initial_reader_exact_occurrences=216;standalone_occurrences=129	SCOPED_INITIAL_HEAD_PROFILE	NONE	SCOPED_HEAD_BOUND_OCCURRENCE
V93_G678_SPAN	r#1	GDT720	experiments/yolo/gdt720_v93_cold_result_whole_domain_repair/artifacts/V93_2_BOUND_SPAN_RENDERER.tsv	bound_span_id=G678_KEO_R_F7R2;right_reading_id=r#1	page=f7r;locus=f7r.2;left_surface=keo;right_surface=r;render_once_de=heiße Portion;global_export_allowed=0;historical_confirmation=H0_NONE	EXECUTABLE_BOUND_SPAN	NONE	SCOPED_HEAD_BOUND_OCCURRENCE
G682_F7R2_LINE	r#1	GDT682	experiments/yolo/gdt682_final_seven_hole_line_completion/artifacts/V56_51_LINE_READER.tsv	page=f7r;locus=f7r.2	line_mode=MIXED_RECORD;token_count=9;zl3b_line=dcheey keo r shor dold dchey kchey otchy cheody	ALTERNATE_READER_JOIN_CONTROL	NONE	SCOPED_HEAD_BOUND_OCCURRENCE
